osmid,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,access
25194034,Starenweg,residential,30,False,False,37.897,"LINESTRING (9.03462 50.8269264, 9.0348993 50.827218)",,
255430567,Spechtweg,residential,30,False,False,61.345,"LINESTRING (9.03462 50.8269264, 9.0344166 50.827041, 9.0341474 50.8271554, 9.0338936 50.8272245)",,
"[25197559, 255430566, 255430567]",Spechtweg,residential,"['50', '30']",False,True,151.16699999999997,"LINESTRING (9.03462 50.8269264, 9.0346978 50.8268446, 9.034755 50.8267558, 9.0347908 50.8266653, 9.034799 50.8266316, 9.0348122 50.8265769, 9.0348253 50.8265003, 9.0348315 50.8264376, 9.0348287 50.8263593, 9.0348163 50.8262979, 9.034766 50.8261125, 9.0346751 50.8258135, 9.0346496 50.8257208, 9.0346358 50.8256024)",,
"[255430567, 255430566, 25197559]",Spechtweg,residential,"['50', '30']",False,False,151.167,"LINESTRING (9.0346358 50.8256024, 9.0346496 50.8257208, 9.0346751 50.8258135, 9.034766 50.8261125, 9.0348163 50.8262979, 9.0348287 50.8263593, 9.0348315 50.8264376, 9.0348253 50.8265003, 9.0348122 50.8265769, 9.034799 50.8266316, 9.0347908 50.8266653, 9.034755 50.8267558, 9.0346978 50.8268446, 9.03462 50.8269264)",,
70536491,Niederrheinische Straße,tertiary,100,False,False,199.249,"LINESTRING (9.0346358 50.8256024, 9.0350858 50.8255993, 9.0353876 50.825602, 9.0356425 50.8256107, 9.035914 50.825622, 9.0362709 50.8256533, 9.0366003 50.8256934, 9.0368745 50.825736, 9.0371625 50.8257926, 9.0374244 50.8258509)",2,
"[255466859, 255466860]",Niederrheinische Straße,tertiary,"['50', '70']",False,True,255.169,"LINESTRING (9.0346358 50.8256024, 9.0342603 50.8256054, 9.0335416 50.8256189, 9.0327671 50.8256307, 9.0315448 50.8256524, 9.0310042 50.8256607)",2,
25197557,Fuchsweg,residential,30,False,True,52.282,"LINESTRING (9.0306606 50.8283425, 9.0306465 50.8278724)",,
25193659,Eulenweg,residential,30,False,True,88.786,"LINESTRING (9.0306606 50.8283425, 9.0313649 50.8284793, 9.0318721 50.8285703)",,
25193659,Eulenweg,residential,30,False,False,88.786,"LINESTRING (9.0318721 50.8285703, 9.0313649 50.8284793, 9.0306606 50.8283425)",,
25193659,Eulenweg,residential,30,False,True,181.21300000000002,"LINESTRING (9.0318721 50.8285703, 9.0329387 50.8287742, 9.033851 50.828942, 9.033975 50.8289533, 9.0341266 50.8289585, 9.034365 50.8289603)",,
70536485,Spechtweg,residential,30,False,True,111.94300000000001,"LINESTRING (9.0318721 50.8285703, 9.0321945 50.8283144, 9.0329887 50.8278558)",,
25194034,Starenweg,residential,30,False,True,147.19,"LINESTRING (9.034365 50.8289603, 9.0347498 50.8276591)",,
25193659,Eulenweg,residential,30,False,False,181.213,"LINESTRING (9.034365 50.8289603, 9.0341266 50.8289585, 9.033975 50.8289533, 9.033851 50.828942, 9.0329387 50.8287742, 9.0318721 50.8285703)",,
25193659,Eulenweg,residential,30,False,True,98.176,"LINESTRING (9.034365 50.8289603, 9.0345662 50.8289585, 9.0347591 50.828949, 9.0352532 50.8289054, 9.0357507 50.8288536)",,
28905585,Eulenweg,residential,30,False,True,54.667,"LINESTRING (9.0383204 50.8287044, 9.0382056 50.8287362, 9.0375529 50.8287484)",,
25624519,Scharnhorststraße,residential,50,False,True,25.957,"LINESTRING (9.0374244 50.8258509, 9.0374727 50.8257641, 9.0375686 50.8256363)",,
