osmid,ref,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,bridge
23979828,L 3129,Bersröder Straße,secondary,50,False,False,63.331,"LINESTRING (8.8309039 50.5989859, 8.8310055 50.5990088, 8.8312544 50.5990542, 8.8315683 50.5991159, 8.8317644 50.5991464)",,
37961125,B 49,Grünberger Straße,primary,50,False,True,50.035000000000004,"LINESTRING (8.8309039 50.5989859, 8.8309725 50.5988425, 8.8311148 50.5985563)",2,
37961127,B 49,Grünberger Straße,primary,50,False,False,103.97,"LINESTRING (8.8309039 50.5989859, 8.830851 50.5990924, 8.8307745 50.5991707, 8.8306431 50.599223, 8.8304938 50.5992507, 8.8303278 50.599241, 8.829684 50.599113)",,
23999653,,Raiffeisenstraße,residential,30,False,False,165.567,"LINESTRING (8.8311148 50.5985563, 8.8300699 50.5983283, 8.8288955 50.598074)",,
"[139761233, 37961124]",B 49,Grünberger Straße,primary,50,False,True,53.628,"LINESTRING (8.8311148 50.5985563, 8.8312653 50.5983076, 8.8313203 50.5982012, 8.8313413 50.5981441, 8.8313662 50.5981017)",2,
37961125,B 49,Grünberger Straße,primary,50,False,False,50.035000000000004,"LINESTRING (8.8311148 50.5985563, 8.8309725 50.5988425, 8.8309039 50.5989859)",2,
24016668,,Schillerstraße,residential,30,False,False,196.698,"LINESTRING (8.8282959 50.5988171, 8.8282693 50.598864, 8.828263 50.5988752, 8.8275711 50.6002052, 8.8274196 50.6004963)",,
37961127,B 49,Grünberger Straße,primary,50,False,True,14.606000000000002,"LINESTRING (8.8282959 50.5988171, 8.8283299 50.5988237, 8.828385 50.5988345, 8.8284376 50.5988458, 8.8284927 50.5988577)",,
"[187978888, 187978889]",B 49,Grünberger Straße,primary,50,False,"[False, True]",137.441,"LINESTRING (8.8282959 50.5988171, 8.8274554 50.5986443, 8.8272497 50.5986027, 8.8268262 50.5985135, 8.826655 50.5984738, 8.8266049 50.5984629, 8.8264463 50.5984308)",3,
30670233,B 49,Grünberger Straße,primary,50,False,False,45.122,"LINESTRING (8.8325699 50.5958289, 8.8324978 50.5958808, 8.8324352 50.5959634, 8.8323217 50.5961975)",,
45267178,B 49,Grünberger Straße,primary,50,False,True,82.065,"LINESTRING (8.8325699 50.5958289, 8.8326891 50.5957836, 8.8328111 50.5957603, 8.8336991 50.595683)",,
97239921,L 3129,Burkhardsfelder Straße,secondary,30,False,True,20.856,"LINESTRING (8.8325699 50.5958289, 8.8324759 50.5957571, 8.8324358 50.5956664)",,
45267178,B 49,Grünberger Straße,primary,50,False,False,24.523,"LINESTRING (8.8340402 50.5956411, 8.8336991 50.595683)",,
23999655,,Gartenstraße,residential,30,False,True,93.465,"LINESTRING (8.8323217 50.5961975, 8.8310066 50.5960994)",,
30670233,B 49,Grünberger Straße,primary,50,False,False,55.245,"LINESTRING (8.8323217 50.5961975, 8.8321322 50.5965646, 8.8320783 50.5966697)",,
30670233,B 49,Grünberger Straße,primary,50,False,True,45.122,"LINESTRING (8.8323217 50.5961975, 8.8324352 50.5959634, 8.8324978 50.5958808, 8.8325699 50.5958289)",,
"[23999652, 514534126, 321670461, 321670462, 321670463]",,Bänningerstraße,residential,"['50', '100']",False,False,84.907,"LINESTRING (8.8225909 50.5976032, 8.8226127 50.5975285, 8.8226314 50.5974855, 8.8226494 50.5974442, 8.8226607 50.5974261, 8.8227209 50.5973304, 8.8227543 50.5972773, 8.8228052 50.5971959, 8.8229775 50.5968815)","['4', '2', '3']",
"[143386064, 321670465, 321670466, 321670467]",,Carl-Benz-Straße,residential,"['50', '100']",False,False,106.031,"LINESTRING (8.8225909 50.5976032, 8.8225669 50.5976828, 8.8225481 50.5977382, 8.8225442 50.5977498, 8.822533 50.5977827, 8.8225177 50.5978246, 8.822407 50.5981406, 8.8223751 50.5982467, 8.8222732 50.5985351)","['4', '2', '3']",
"[317215906, 321670473, 321670475, 321670478, 321670479]",B 49,Grünberger Straße,primary,60,False,True,145.947,"LINESTRING (8.8225909 50.5976032, 8.8228326 50.5976544, 8.8228867 50.5976659, 8.8236691 50.5978304, 8.8239684 50.5978917, 8.8241811 50.5979376, 8.8243843 50.5979814, 8.8245528 50.5980177)","['4', '3']",
"[321670469, 321670468, 23999629]",,Freiherr-vom-Stein-Straße,residential,50,False,False,89.231,"LINESTRING (8.8245528 50.5980177, 8.8245687 50.5979581, 8.8245794 50.5979182, 8.8245877 50.5978875, 8.8245954 50.5978586, 8.8246582 50.5976787, 8.8247992 50.5972843, 8.824816 50.597233)","['2', '3']",
"[317215906, 321670473, 321670475, 321670478, 321670479]",B 49,Grünberger Straße,primary,60,False,False,145.947,"LINESTRING (8.8245528 50.5980177, 8.8243843 50.5979814, 8.8241811 50.5979376, 8.8239684 50.5978917, 8.8236691 50.5978304, 8.8228867 50.5976659, 8.8228326 50.5976544, 8.8225909 50.5976032)","['4', '3']",
"[76765056, 321670476, 321670477]",B 49,Grünberger Straße,primary,"['50', '60']",False,True,141.327,"LINESTRING (8.8245528 50.5980177, 8.8253585 50.5981986, 8.8261837 50.5983724, 8.8262542 50.5983873, 8.826366 50.5984122, 8.8264463 50.5984308)",3,
23979828,L 3129,Bersröder Straße,secondary,50,False,False,148.25599999999997,"LINESTRING (8.8317644 50.5991464, 8.8319711 50.5991548, 8.833313 50.5991503, 8.833656 50.5991694, 8.8338604 50.5991908)",,
23979828,L 3129,Bersröder Straße,secondary,50,False,True,63.330999999999996,"LINESTRING (8.8317644 50.5991464, 8.8315683 50.5991159, 8.8312544 50.5990542, 8.8310055 50.5990088, 8.8309039 50.5989859)",,
"[24643718, 1111181503]",,Bersröder Weg,residential,50,False,False,106.567,"LINESTRING (8.8317644 50.5991464, 8.8317556 50.5991915, 8.8317782 50.5996994, 8.8320838 50.5997937, 8.8323518 50.5998764)",,
23979828,L 3129,Bersröder Straße,secondary,50,False,True,148.256,"LINESTRING (8.8338604 50.5991908, 8.833656 50.5991694, 8.833313 50.5991503, 8.8319711 50.5991548, 8.8317644 50.5991464)",,
"[24643717, 1111181503]",,Bersröder Weg,residential,50,False,"[False, True]",219.89499999999998,"LINESTRING (8.8338604 50.5991908, 8.8338468 50.5992342, 8.8338372 50.5992821, 8.8337733 50.5997877, 8.8337235 50.6002261, 8.8329265 50.6000243, 8.8323518 50.5998764)",,
25006902,,Oberdorfstraße,residential,50,False,True,63.467999999999996,"LINESTRING (8.8338604 50.5991908, 8.8338783 50.5991381, 8.8340134 50.5986887, 8.8340283 50.5986301)",,
25006867,,Freiherr-vom-Stein-Straße,residential,30,False,False,85.557,"LINESTRING (8.8256606 50.595355, 8.8260661 50.5946299)",,
25006873,,Schulstraße,residential,30,False,False,83.774,"LINESTRING (8.8256606 50.595355, 8.8246137 50.5950001)",,
"[97245313, 25006866, 321670469, 97245317]",,Freiherr-vom-Stein-Straße,residential,"['50', '30']",False,True,217.497,"LINESTRING (8.8256606 50.595355, 8.8256446 50.5953852, 8.8255982 50.5954709, 8.8254444 50.5957569, 8.82521 50.596172, 8.8251891 50.5962239, 8.8251509 50.5963171, 8.8249208 50.5969045, 8.8249014 50.5969695, 8.824816 50.597233)",2,
1081197949,,Schulstraße,residential,30,False,True,249.739,"LINESTRING (8.8256606 50.595355, 8.826559 50.5956984, 8.8274848 50.5960821, 8.8279989 50.5963143, 8.8284126 50.5964875, 8.8286365 50.5965679)",,
23999855,,Bänningerstraße,residential,50,False,True,135.526,"LINESTRING (8.824816 50.597233, 8.8229775 50.5968815)",,
"[97245313, 25006866, 321670469, 97245317]",,Freiherr-vom-Stein-Straße,residential,"['50', '30']",False,False,217.497,"LINESTRING (8.824816 50.597233, 8.8249014 50.5969695, 8.8249208 50.5969045, 8.8251509 50.5963171, 8.8251891 50.5962239, 8.82521 50.596172, 8.8254444 50.5957569, 8.8255982 50.5954709, 8.8256446 50.5953852, 8.8256606 50.595355)",2,
"[321670468, 321670469, 23999629]",,Freiherr-vom-Stein-Straße,residential,50,False,True,89.231,"LINESTRING (8.824816 50.597233, 8.8247992 50.5972843, 8.8246582 50.5976787, 8.8245954 50.5978586, 8.8245877 50.5978875, 8.8245794 50.5979182, 8.8245687 50.5979581, 8.8245528 50.5980177)","['2', '3']",
