osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,width,bridge,access,junction
32566907,3,L 528,Remscheider Straße,secondary,70,False,True,26.197,"LINESTRING (7.5044358 51.1904545, 7.5042293 51.1905325, 7.5041109 51.1905729)",,,,
256470206,1,B 229,Eichholz,primary_link,50,True,False,32.842,"LINESTRING (7.5044358 51.1904545, 7.5043533 51.1905712, 7.5042929 51.1906782, 7.5042755 51.1907313)",,,,
24283888,,,Elberfelder Straße,residential,,False,True,99.87,"LINESTRING (7.4939657 51.189083, 7.4926054 51.1893655)",,,,
188391028,,,Elberfelder Straße,residential,,False,False,115.388,"LINESTRING (7.4939657 51.189083, 7.4946029 51.1889547, 7.4955389 51.1887596)",,,,
201750687,,,Goethestraße,residential,,False,True,215.01,"LINESTRING (7.4939657 51.189083, 7.4938828 51.1889486, 7.4938529 51.1888143, 7.4938589 51.1886772, 7.4939074 51.1885532, 7.4939821 51.1884113, 7.4939906 51.1882971, 7.4939827 51.188258, 7.4939636 51.1881638, 7.4938983 51.1880517, 7.4937728 51.1879259, 7.4929836 51.1873982)",,,,
25413658,,,Leye,residential,,False,True,31.018,"LINESTRING (7.4955389 51.1887596, 7.4956302 51.1887539, 7.4957188 51.188748, 7.4958461 51.1887656, 7.4959637 51.1888057)",,,,
188391028,,,Elberfelder Straße,residential,,False,True,115.388,"LINESTRING (7.4955389 51.1887596, 7.4946029 51.1889547, 7.4939657 51.189083)",,,,
188465202,,,Elberfelder Straße,residential,,True,False,47.183,"LINESTRING (7.4955389 51.1887596, 7.4956249 51.188722, 7.4957496 51.188695, 7.4959213 51.1886698, 7.4960406 51.1886429, 7.4961602 51.1886009)",,,,
24283933,,,Hermann-Köhler-Straße,residential,,False,False,50.814,"LINESTRING (7.5017325 51.1900516, 7.5017806 51.19002, 7.5019969 51.1897323, 7.5021262 51.1896822)",3,,,
24283933,,,Hermann-Köhler-Straße,residential,,False,True,163.97199999999998,"LINESTRING (7.5017325 51.1900516, 7.5016307 51.190058, 7.4998752 51.1896075, 7.4995478 51.1895238)",3,,,
34887400,,,Jägerstraße,residential,,False,False,79.977,"LINESTRING (7.5017325 51.1900516, 7.5018442 51.1901168, 7.5019069 51.1901771, 7.5019059 51.1902919, 7.5018775 51.1904412, 7.5018901 51.1905306, 7.5019275 51.1906279, 7.5020085 51.1907101)",4,,,
757304585,2,K 37,Von-Vincke-Straße,tertiary,50,False,True,13.69,"LINESTRING (7.4995744 51.1872829, 7.4994414 51.1871923)",,,,
24283938,,,Mittelstraße,residential,30,True,False,181.704,"LINESTRING (7.4995744 51.1872829, 7.4996629 51.1872451, 7.5000415 51.1871948, 7.5001984 51.1871913, 7.5004471 51.1872079, 7.5006245 51.1872425, 7.5007952 51.1872894, 7.5009611 51.1873535, 7.5014889 51.1876172, 7.5018292 51.1878148)",4,,,
40353255,2,K 37,Von-Vincke-Straße,tertiary,50,False,False,91.87,"LINESTRING (7.4995744 51.1872829, 7.4998024 51.1874611, 7.500017 51.1876553, 7.5000975 51.1877284, 7.5003257 51.1879606)",,,,
32566665,,,Leye,residential,,False,True,26.573,"LINESTRING (7.4959637 51.1888057, 7.4961602 51.1886009)",5,,,
24283933,,,Hermann-Köhler-Straße,residential,,False,False,155.273,"LINESTRING (7.4959637 51.1888057, 7.4963263 51.1889321, 7.4964191 51.1889494, 7.4972383 51.1890537, 7.498101 51.1891636)",3,,,
25413658,,,Leye,residential,,False,False,31.018,"LINESTRING (7.4959637 51.1888057, 7.4958461 51.1887656, 7.4957188 51.188748, 7.4956302 51.1887539, 7.4955389 51.1887596)",,,,
188465201,2,,Hagener Straße,residential,,False,False,96.63700000000001,"LINESTRING (7.4959637 51.1888057, 7.4958019 51.1889793, 7.4954693 51.1893229, 7.4952461 51.1895493)",5,,,
32566665,,,Leye,residential,,False,False,26.573,"LINESTRING (7.4961602 51.1886009, 7.4959637 51.1888057)",5,,,
40353254,,,Leye,residential,,False,True,34.17,"LINESTRING (7.4961602 51.1886009, 7.496429 51.1883439)",4,,,
755701782,,,Lohstraße,residential,,False,True,7.425,"LINESTRING (7.4974776 51.186692, 7.4975151 51.1866295)",3.5,,,
188391047,2,K 37,Bächterhof,tertiary,50,False,True,89.63,"LINESTRING (7.4974776 51.186692, 7.4973857 51.1866663, 7.4972834 51.1866393, 7.497194 51.1866218, 7.4971028 51.1866062, 7.4969406 51.1865892, 7.4968381 51.1865731, 7.4966589 51.1865381, 7.4964129 51.1864699, 7.4962716 51.1864237)",,,,
755701783,2,K 37,Bächterhof,tertiary,50,False,False,40.161,"LINESTRING (7.4974776 51.186692, 7.4975956 51.1867222, 7.497693 51.1867356, 7.4978419 51.1867513, 7.4980324 51.1867853)",,,,
32554294,,,Lohstraße,residential,,False,True,125.265,"LINESTRING (7.4972027 51.1862941, 7.4971618 51.186262, 7.4970618 51.1861724, 7.4970404 51.1860717, 7.4970725 51.1854583, 7.4971688 51.1852046)",3.5,,,
"[25414240, 757304588, 757304589, 25435326]",,,Bachstraße,"['residential', 'living_street']",30,False,False,356.944,"LINESTRING (7.4972027 51.1862941, 7.4973012 51.1862515, 7.4973593 51.1861811, 7.4974186 51.1860182, 7.4975509 51.1858849, 7.4978475 51.1856553, 7.4981985 51.1854086, 7.4986533 51.1851312, 7.498703 51.1851083, 7.4987376 51.1851007, 7.4987711 51.1850982, 7.4989207 51.1851089, 7.4989756 51.1851057, 7.4990111 51.1850982, 7.4991024 51.185062, 7.4993987 51.1849183, 7.4995159 51.1848457, 7.500084 51.1844597, 7.5006576 51.1840544)",4,,,
757304590,,,Lohstraße,residential,,False,False,43.302,"LINESTRING (7.4972027 51.1862941, 7.497435 51.1865171, 7.4975151 51.1866295)",3.5,,,
167796208,,,Wiesenstraße,residential,,False,False,135.282,"LINESTRING (7.5026849 51.1855428, 7.5016196 51.1845258)",5.5,,,
258362872,,,Wiesenstraße,residential,,False,True,100.349,"LINESTRING (7.5026849 51.1855428, 7.5034653 51.1863012)",3,,,
25414229,,,Jugendheimstraße,residential,,False,True,99.752,"LINESTRING (7.5026849 51.1855428, 7.502253 51.1857127, 7.5016454 51.1861468)",4,,,
25414229,,,Jugendheimstraße,residential,,False,True,49.977,"LINESTRING (7.5016454 51.1861468, 7.5012129 51.1865053)",4,,,
25414229,,,Jugendheimstraße,residential,,False,False,99.752,"LINESTRING (7.5016454 51.1861468, 7.502253 51.1857127, 7.5026849 51.1855428)",4,,,
258362864,,,Jugendheimstraße,residential,,False,False,123.385,"LINESTRING (7.5016454 51.1861468, 7.5007418 51.1857059, 7.5002287 51.185482)",4,,,
25414229,,,Jugendheimstraße,residential,,False,False,49.977,"LINESTRING (7.5012129 51.1865053, 7.5016454 51.1861468)",4,,,
167796199,,,Frankfurter Straße,residential,20,False,False,150.063,"LINESTRING (7.5012129 51.1865053, 7.5010463 51.1864808, 7.5008726 51.1864861, 7.5000197 51.1866617, 7.4997313 51.1866978, 7.4996042 51.1867159, 7.4991268 51.1867727)",4,,,
32554422,,K 37,Kölner Straße,tertiary,50,False,False,71.607,"LINESTRING (7.4938738 51.1841031, 7.4936245 51.1846727, 7.4935991 51.1847236)",4,,,
32554422,,K 37,Kölner Straße,tertiary,50,False,True,128.595,"LINESTRING (7.4938738 51.1841031, 7.4938996 51.1839948, 7.4939123 51.1837347, 7.4939056 51.1834699, 7.4939144 51.182948)",4,,,
188805781,,,In der Weide,residential,,False,False,53.861999999999995,"LINESTRING (7.4938738 51.1841031, 7.4942413 51.1840995, 7.4944741 51.1840539, 7.4946234 51.1840156)",,,,
32554422,,K 37,Kölner Straße,tertiary,50,False,False,128.595,"LINESTRING (7.4939144 51.182948, 7.4939056 51.1834699, 7.4939123 51.1837347, 7.4938996 51.1839948, 7.4938738 51.1841031)",4,,,
34892424,,,Am Mühlengrund,residential,,False,True,818.9840000000002,"LINESTRING (7.4939144 51.182948, 7.49406 51.1829225, 7.4941952 51.1828641, 7.4943182 51.1827588, 7.4944092 51.1826609, 7.4944726 51.182556, 7.4945199 51.1824381, 7.4945499 51.1822724, 7.4945632 51.1820569, 7.4945939 51.1817952, 7.4947162 51.1815686, 7.4948901 51.1813026, 7.4950891 51.1810572, 7.4952232 51.1809151, 7.4952835 51.1808624, 7.4953282 51.1808201, 7.4954247 51.1807343, 7.4955117 51.1806577, 7.4957556 51.1805044, 7.4959015 51.1804812, 7.4964436 51.1805663, 7.4969464 51.1806848, 7.4972451 51.1807893, 7.4975209 51.1809117, 7.4979831 51.1812181, 7.4984222 51.1815808, 7.4987445 51.1819049, 7.4987553 51.1819157, 7.5000883 51.1833923, 7.5001921 51.1835622, 7.5002047 51.1836128, 7.5002014 51.1836599, 7.5001806 51.1837023, 7.5001395 51.1837409)",4,,,
32566663,2,K 37,Frankfurter Straße,tertiary,50,False,True,44.693,"LINESTRING (7.4986504 51.1866793, 7.4984678 51.1867095, 7.4982153 51.1867464, 7.4980324 51.1867853)",,,,
44165932,,K 37,Frankfurter Straße,tertiary,50,True,False,32.212,"LINESTRING (7.4986504 51.1866793, 7.4987814 51.1866466, 7.4988596 51.1866407, 7.4989391 51.1866408, 7.4990132 51.1866571, 7.4990883 51.1866812)",,,,
755701781,,,Südstraße,living_street,,False,True,25.175,"LINESTRING (7.4990883 51.1866812, 7.4992508 51.186479)",4,,,
44165932,,K 37,Frankfurter Straße,tertiary,50,True,False,11.027999999999999,"LINESTRING (7.4990883 51.1866812, 7.4991277 51.1867171, 7.4991268 51.1867727)",,,,
167796199,,,Frankfurter Straße,residential,20,False,True,150.063,"LINESTRING (7.4991268 51.1867727, 7.4996042 51.1867159, 7.4997313 51.1866978, 7.5000197 51.1866617, 7.5008726 51.1864861, 7.5010463 51.1864808, 7.5012129 51.1865053)",4,,,
258362873,,K 37,Frankfurter Straße,tertiary,50,True,False,36.398,"LINESTRING (7.4991268 51.1867727, 7.4990572 51.1867489, 7.4990218 51.1867264, 7.4990044 51.1867153, 7.498947 51.1866927, 7.4988886 51.1866824, 7.4988213 51.1866764, 7.4987423 51.186681, 7.4986504 51.1866793)",,,,
757304585,2,K 37,Von-Vincke-Straße,tertiary,50,False,False,51.937,"LINESTRING (7.4991268 51.1867727, 7.4992289 51.186952, 7.4992851 51.1870422, 7.4993558 51.1871239, 7.4994414 51.1871923)",,,,
495533099,,,Bächterhof,residential,,False,False,92.597,"LINESTRING (7.4962716 51.1864237, 7.4965489 51.1856093)",,,,
188391047,2,K 37,Bächterhof,tertiary,50,False,False,89.63000000000001,"LINESTRING (7.4962716 51.1864237, 7.4964129 51.1864699, 7.4966589 51.1865381, 7.4968381 51.1865731, 7.4969406 51.1865892, 7.4971028 51.1866062, 7.497194 51.1866218, 7.4972834 51.1866393, 7.4973857 51.1866663, 7.4974776 51.186692)",,,,
"[32554421, 188391047]",2,K 37,Bächterhof,tertiary,50,False,True,206.607,"LINESTRING (7.4962716 51.1864237, 7.4960883 51.1863631, 7.4959266 51.1862784, 7.4956176 51.1860973, 7.4951851 51.1858297, 7.4950804 51.1857652, 7.4950484 51.1857459, 7.4940911 51.1851722)",,,,
757304585,2,K 37,Von-Vincke-Straße,tertiary,50,False,False,13.69,"LINESTRING (7.4994414 51.1871923, 7.4995744 51.1872829)",,,,
34889022,,,Kirchstraße,residential,,False,True,75.91699999999999,"LINESTRING (7.4994414 51.1871923, 7.4992996 51.1872345, 7.4991042 51.1872637, 7.4985889 51.1873321, 7.4984519 51.1873701, 7.4984 51.1873813)",3,,,
757304585,2,K 37,Von-Vincke-Straße,tertiary,50,False,True,51.937,"LINESTRING (7.4994414 51.1871923, 7.4993558 51.1871239, 7.4992851 51.1870422, 7.4992289 51.186952, 7.4991268 51.1867727)",,,,
700527012,,K 37,Von-Vincke-Straße,tertiary,50,False,False,29.622,"LINESTRING (7.5018944 51.1894589, 7.5021262 51.1896822)",,,,
29105569,,,Schulstraße,residential,30,False,False,130.292,"LINESTRING (7.5018944 51.1894589, 7.5019666 51.1894316, 7.5020998 51.1893581, 7.5022005 51.189295, 7.5023317 51.1891935, 7.5024476 51.1890755, 7.5026134 51.1888753, 7.502634 51.1888493, 7.5029139 51.1884958)",4,,,
40353255,2,K 37,Von-Vincke-Straße,tertiary,50,False,True,115.99,"LINESTRING (7.5018944 51.1894589, 7.5012887 51.1888782, 7.5012733 51.1888632, 7.5012566 51.188847, 7.5011654 51.188758, 7.5009869 51.1885845)",,,,
700527012,,K 37,Von-Vincke-Straße,tertiary,50,False,True,29.622,"LINESTRING (7.5021262 51.1896822, 7.5018944 51.1894589)",,,,
24283933,,,Hermann-Köhler-Straße,residential,,False,True,50.814,"LINESTRING (7.5021262 51.1896822, 7.5019969 51.1897323, 7.5017806 51.19002, 7.5017325 51.1900516)",3,,,
700527012,,K 37,Von-Vincke-Straße,tertiary,50,False,False,124.286,"LINESTRING (7.5021262 51.1896822, 7.5026 51.1901403, 7.5028782 51.1904105, 7.5029815 51.1905185, 7.5030742 51.1906284)",,,,
29105570,,,Marktstraße,residential,,False,False,62.925999999999995,"LINESTRING (7.4980324 51.1867853, 7.4979762 51.1869288, 7.4979116 51.1870484, 7.4978182 51.1872291, 7.4977588 51.187324)",4,,,
32566663,2,K 37,Frankfurter Straße,tertiary,50,False,False,44.693,"LINESTRING (7.4980324 51.1867853, 7.4982153 51.1867464, 7.4984678 51.1867095, 7.4986504 51.1866793)",,,,
755701783,2,K 37,Bächterhof,tertiary,50,False,True,40.161,"LINESTRING (7.4980324 51.1867853, 7.4978419 51.1867513, 7.497693 51.1867356, 7.4975956 51.1867222, 7.4974776 51.186692)",,,,
32554262,,,Leibnizstraße,residential,,False,False,120.304,"LINESTRING (7.4920349 51.1868067, 7.4921458 51.1867153, 7.4921487 51.186637, 7.4920061 51.1861154, 7.492008 51.1860297, 7.4920568 51.1859025, 7.4922685 51.1858491)",4,,,
201750687,,,Goethestraße,residential,,False,False,93.27199999999999,"LINESTRING (7.4920349 51.1868067, 7.4925993 51.18715, 7.4927463 51.1872453, 7.4929836 51.1873982)",,,,
29105571,,,Mühlenstraße,residential,,False,True,190.591,"LINESTRING (7.4920001 51.1833695, 7.4922247 51.1834723, 7.4925519 51.1836478, 7.4926731 51.1837338, 7.4927485 51.1837841, 7.4928984 51.1839062, 7.493032 51.1840186, 7.4932144 51.1842434, 7.4933055 51.1844075, 7.4934392 51.1845473, 7.4935991 51.1847236)",4,,,
32554262,,,Leibnizstraße,residential,,False,True,120.304,"LINESTRING (7.4922685 51.1858491, 7.4920568 51.1859025, 7.492008 51.1860297, 7.4920061 51.1861154, 7.4921487 51.186637, 7.4921458 51.1867153, 7.4920349 51.1868067)",4,,,
757304591,,,Lohstraße,residential,,False,False,50.192,"LINESTRING (7.5006576 51.1840544, 7.5001395 51.1837409)",3.5,,,
