osmid,ref,name,highway,maxspeed,oneway,reversed,length,bridge,geometry,width
"[266302785, 55341305, 266302786, 136483017]",,"['Steinstraße', 'Am Markt', 'Platz der Freiheit']",residential,30,True,False,233.67300000000003,,"LINESTRING (11.118265 53.701451, 11.1182677 53.701484, 11.1182649 53.7015815, 11.1182471 53.7017642, 11.117988 53.7020999, 11.1178709 53.7022354, 11.1177305 53.7023547, 11.1175597 53.7024806, 11.1173765 53.7026197, 11.1172875 53.7026928, 11.1171752 53.7027909, 11.1170596 53.7029001, 11.1168954 53.7030994, 11.1167426 53.7033045)",
"[55341297, 116955637, 136483005]",,Amtsstraße,"['residential', 'living_street']",,False,False,207.683,,"LINESTRING (11.118265 53.701451, 11.1185337 53.7013333, 11.1190309 53.7011489, 11.1191678 53.7010988, 11.1196314 53.7009503, 11.1197201 53.7009316, 11.1199801 53.700903, 11.1200768 53.7008758, 11.1202056 53.700826, 11.1203592 53.7007752, 11.1210498 53.7006013)",
55341284,,Enger Berg,residential,,True,False,91.31,,"LINESTRING (11.1182551 53.7013238, 11.116977 53.7010047)",
55586878,,Mühlenstraße,residential,30,True,False,14.163,,"LINESTRING (11.1182551 53.7013238, 11.1182597 53.7013545, 11.118265 53.701451)",
55342567,,Bahnhofstraße,residential,50,False,False,117.113,,"LINESTRING (11.1177264 53.7060968, 11.1178703 53.7059443, 11.1178791 53.7059344, 11.117936 53.7058591, 11.1184476 53.705135)",
127494841,B 208,Wismarsche Straße,primary,50,False,True,18.484,,"LINESTRING (11.1177264 53.7060968, 11.1178774 53.7061324, 11.1179838 53.706163)",
165236234,B 208,Wismarsche Straße,primary,50,False,False,76.713,,"LINESTRING (11.1177264 53.7060968, 11.1172432 53.7060174, 11.1165803 53.7059945)",
55342568,,Bahnhofstraße,residential,50,False,False,203.868,,"LINESTRING (11.1156685 53.7043258, 11.1165223 53.7045765, 11.11658 53.7045934, 11.1178119 53.704954, 11.1182919 53.7050945, 11.1184476 53.705135)",8.4
881560188,,Steinstraße,residential,30,True,False,84.934,,"LINESTRING (11.1156685 53.7043258, 11.1156084 53.7044082, 11.1155826 53.7044474, 11.1155081 53.7045539, 11.1154861 53.704597, 11.1154528 53.7046624, 11.1154057 53.7048221, 11.1153633 53.704949, 11.1152704 53.7050465)",
55342567,,Bahnhofstraße,residential,50,False,True,117.113,,"LINESTRING (11.1184476 53.705135, 11.117936 53.7058591, 11.1178791 53.7059344, 11.1178703 53.7059443, 11.1177264 53.7060968)",
55342568,,Bahnhofstraße,residential,50,False,True,203.868,,"LINESTRING (11.1184476 53.705135, 11.1182919 53.7050945, 11.1178119 53.704954, 11.11658 53.7045934, 11.1165223 53.7045765, 11.1156685 53.7043258)",8.4
"[670446928, 165236212]",,Bahnhof,residential,50,False,False,196.143,,"LINESTRING (11.1184476 53.705135, 11.1186343 53.7050841, 11.1191151 53.7048737, 11.1196027 53.704629, 11.120436 53.7042197, 11.1207002 53.7040832, 11.1207832 53.7040464)",5
"[55341297, 116955637, 136483005]",,Amtsstraße,"['living_street', 'residential']",,False,True,207.683,,"LINESTRING (11.1210498 53.7006013, 11.1203592 53.7007752, 11.1202056 53.700826, 11.1200768 53.7008758, 11.1199801 53.700903, 11.1197201 53.7009316, 11.1196314 53.7009503, 11.1191678 53.7010988, 11.1190309 53.7011489, 11.1185337 53.7013333, 11.118265 53.701451)",
"[670446928, 165236212]",,Bahnhof,residential,50,False,True,196.143,,"LINESTRING (11.1207832 53.7040464, 11.1207002 53.7040832, 11.120436 53.7042197, 11.1196027 53.704629, 11.1191151 53.7048737, 11.1186343 53.7050841, 11.1184476 53.705135)",5
