osmid,name,highway,oneway,reversed,length,geometry,ref,maxspeed,lanes,bridge,access
804714222,Mühlbergstraße,residential,False,True,156.74599999999998,"LINESTRING (14.6549517 51.1975379, 14.6552914 51.1975225, 14.6557688 51.1974981, 14.6558349 51.1974919, 14.6560123 51.1974722, 14.6562516 51.1974356, 14.6563516 51.197417, 14.6564501 51.1973966, 14.656826 51.1973188, 14.6570219 51.1972838, 14.6571463 51.1972624)",,30,,,
"[98283813, 99201174]",Mühlbergstraße,residential,False,True,157.172,"LINESTRING (14.6551015 51.1987657, 14.6551028 51.1986498, 14.6550794 51.1985215, 14.6550495 51.1984602, 14.6550062 51.1983962, 14.6549428 51.1983263, 14.6546295 51.1980962, 14.6545963 51.1980661, 14.6545821 51.198035, 14.6545876 51.1979987, 14.6546219 51.1978645, 14.6546658 51.1976931, 14.6549517 51.1975379)",,,,,
"[39655416, 32667387, 431775860]","['Bahnhofstraße', 'Breitscheidstraße']",secondary,False,False,204.82600000000002,"LINESTRING (14.6545962 51.1939975, 14.6546617 51.1940417, 14.6548284 51.1941633, 14.655007 51.1943502, 14.6552009 51.1946259, 14.6553839 51.1948924, 14.6555118 51.1950745, 14.6555439 51.1951134, 14.6556502 51.1952424, 14.6556907 51.1952675, 14.6559594 51.1954061, 14.6561812 51.1955047)",S 111,50,,yes,
176056412,Bahnhofstraße,secondary,False,True,169.381,"LINESTRING (14.6545962 51.1939975, 14.6544205 51.1938953, 14.6542112 51.1937873, 14.6541417 51.1937553, 14.654081 51.1937391, 14.6540162 51.1937241, 14.6537317 51.1937097, 14.6537175 51.193709, 14.6533361 51.1937475, 14.6532656 51.1937559, 14.6529213 51.1937994, 14.6528998 51.1938021, 14.652689 51.1938287, 14.6523432 51.1938719)",S 111,50,,,
176056412,Bahnhofstraße,secondary,False,False,169.38099999999997,"LINESTRING (14.6523432 51.1938719, 14.652689 51.1938287, 14.6528998 51.1938021, 14.6529213 51.1937994, 14.6532656 51.1937559, 14.6533361 51.1937475, 14.6537175 51.193709, 14.6537317 51.1937097, 14.6540162 51.1937241, 14.654081 51.1937391, 14.6541417 51.1937553, 14.6542112 51.1937873, 14.6544205 51.1938953, 14.6545962 51.1939975)",S 111,50,,,
"[760600065, 445712341]","['Bahnhofstraße', 'Löbauer Straße']",secondary,False,True,41.548,"LINESTRING (14.6523432 51.1938719, 14.6521556 51.1938959, 14.6520077 51.1939123, 14.6517553 51.1939331)",S 111,,,,
58705755,Brauhausstraße,residential,False,False,81.35300000000001,"LINESTRING (14.6586637 51.1949176, 14.6587571 51.1949517, 14.6588012 51.1949777, 14.6588258 51.1950128, 14.6588321 51.1950436, 14.6588236 51.1950736, 14.6587411 51.19523, 14.6585869 51.1953611, 14.6583908 51.1954339, 14.6583144 51.1954623)",,,,,
58705755,Brauhausstraße,residential,False,True,107.523,"LINESTRING (14.6586637 51.1949176, 14.6585064 51.1948961, 14.6583602 51.1948818, 14.6582071 51.1948949, 14.6581167 51.1949103, 14.6580534 51.1949321, 14.657977 51.1949551, 14.6579314 51.194979, 14.6578982 51.1949965, 14.6578661 51.195028, 14.6578511 51.1950611, 14.6578495 51.1950751, 14.6578463 51.1951028, 14.6579075 51.1952748, 14.6579425 51.1953483, 14.6579651 51.1953958, 14.6579828 51.1954331)",,,,,
"[779968522, 228646966]",Brauhausstraße,residential,False,"[False, True]",45.876000000000005,"LINESTRING (14.6586637 51.1949176, 14.6587875 51.1949091, 14.6591295 51.1950074, 14.6591576 51.195013, 14.6591831 51.1950093, 14.6592382 51.194988, 14.6592748 51.194984)",,,,,permissive
"[99201176, 230012915]","['Wasserstraße', 'Mühlbergstraße']",residential,False,"[False, True]",341.48900000000003,"LINESTRING (14.6561812 51.1955047, 14.6561623 51.1955343, 14.6561498 51.1955539, 14.6560359 51.1957319, 14.655842 51.1960269, 14.6557277 51.1960796, 14.6555634 51.1961466, 14.6554811 51.1961811, 14.6554044 51.1962264, 14.6552022 51.1963299, 14.6550052 51.1964497, 14.6548033 51.1965519, 14.6544771 51.1967331, 14.6543183 51.1968343, 14.6542325 51.1969122, 14.6541754 51.1969643, 14.6541304 51.1970297, 14.6541152 51.1970518, 14.6540519 51.197215, 14.6540432 51.1972405, 14.6540348 51.1972723, 14.6540303 51.1973102, 14.6540241 51.1973471, 14.6540281 51.1973804, 14.6540458 51.1974185, 14.6540732 51.197448, 14.6541062 51.197482, 14.6541698 51.1975166, 14.654187 51.197526, 14.6542288 51.1975396, 14.6543192 51.1975565, 14.6548008 51.19754, 14.6548111 51.1975396, 14.6549517 51.1975379)",,,,,
134407000,Breitscheidstraße,secondary,False,False,39.403000000000006,"LINESTRING (14.6561812 51.1955047, 14.6563132 51.1955362, 14.6564851 51.195561, 14.6565023 51.1955623, 14.6567312 51.1955793)",S 111,50,,,
"[39655416, 32667387, 431775860]","['Breitscheidstraße', 'Bahnhofstraße']",secondary,False,True,204.826,"LINESTRING (14.6561812 51.1955047, 14.6559594 51.1954061, 14.6556907 51.1952675, 14.6556502 51.1952424, 14.6555439 51.1951134, 14.6555118 51.1950745, 14.6553839 51.1948924, 14.6552009 51.1946259, 14.655007 51.1943502, 14.6548284 51.1941633, 14.6546617 51.1940417, 14.6545962 51.1939975)",S 111,50,,yes,
"[230012907, 134406998, 13868767]","['Breitscheidstraße', 'August-Bebel-Platz']",secondary,False,False,47.222,"LINESTRING (14.6580276 51.1966908, 14.6580677 51.1967541, 14.6581566 51.1969223, 14.6582395 51.197094)",S 111,50,,,
"[99201177, 1177166899, 1177166900]",Kirchgasse,residential,False,False,199.95499999999998,"LINESTRING (14.6580276 51.1966908, 14.6579642 51.1967, 14.6577108 51.1967369, 14.6576304 51.1967486, 14.657553 51.1967598, 14.6570643 51.1968393, 14.656702 51.1968901, 14.6566413 51.1969053, 14.6564236 51.1969596, 14.6562244 51.1970022, 14.655725 51.1971232, 14.65546 51.1971705, 14.6552751 51.1971646)",,,,,
"[1177166901, 1177166902, 804714223]",Breitscheidstraße,secondary,False,True,76.356,"LINESTRING (14.6580276 51.1966908, 14.6579765 51.1965889, 14.6579412 51.1965184, 14.6578609 51.1963663, 14.6577786 51.1961995, 14.6577278 51.1960313)",S 111,50,,,
1177166899,Kirchgasse,residential,False,True,53.52,"LINESTRING (14.6545094 51.1972024, 14.6545648 51.1972, 14.6546576 51.1971955, 14.6551799 51.1971704, 14.6552751 51.1971646)",,,,,
"[102555635, 760600063]",Gartenweg,"['living_street', 'residential']",False,True,237.698,"LINESTRING (14.6571463 51.1972624, 14.6571583 51.1972986, 14.6572397 51.1975803, 14.6572665 51.1976086, 14.6573315 51.1976715, 14.65758 51.1977682, 14.6577181 51.1977904, 14.6580629 51.197784, 14.6581427 51.1977819, 14.6583941 51.1977781, 14.6587905 51.1977518, 14.6589799 51.1977474, 14.6592046 51.1977421, 14.6594233 51.1977226, 14.6597816 51.1976532, 14.6598622 51.1976351, 14.6599728 51.1976103)",,,,,
804714222,Mühlbergstraße,residential,False,False,156.746,"LINESTRING (14.6571463 51.1972624, 14.6570219 51.1972838, 14.656826 51.1973188, 14.6564501 51.1973966, 14.6563516 51.197417, 14.6562516 51.1974356, 14.6560123 51.1974722, 14.6558349 51.1974919, 14.6557688 51.1974981, 14.6552914 51.1975225, 14.6549517 51.1975379)",,30,,,
"[58705744, 804714222]",Mühlbergstraße,residential,False,True,78.69000000000001,"LINESTRING (14.6571463 51.1972624, 14.6571733 51.1972585, 14.6581686 51.1971198, 14.6581924 51.1971112, 14.6582395 51.197094)",,30,,,
102047711,,unclassified,False,True,48.193000000000005,"LINESTRING (14.6643676 51.1959952, 14.664377 51.196053, 14.6644318 51.1963919, 14.6644374 51.1964264)",,,,,
440619686,Reichenbacher Straße,secondary,False,True,35.773,"LINESTRING (14.6643676 51.1959952, 14.6640661 51.1960258, 14.6638646 51.196058)",S 111,50,2,,
"[760600064, 705715963]",Straße der Einheit,residential,False,False,103.515,"LINESTRING (14.6616482 51.1984523, 14.661805 51.1985583, 14.6618915 51.1986573, 14.6619381 51.1987107, 14.6620064 51.1988255, 14.6620536 51.1989641, 14.6620972 51.1990924, 14.6621579 51.1993063)",,"['20', '50']",,,
705715963,Straße der Einheit,residential,False,True,164.515,"LINESTRING (14.6616482 51.1984523, 14.6615378 51.1983934, 14.6613259 51.198268, 14.661049 51.1981002, 14.6609161 51.1980021, 14.6607157 51.1976802, 14.6606662 51.1976413, 14.6606032 51.1976206, 14.6604205 51.1976052, 14.6599728 51.1976103)",,20,,,
"[810480554, 810480555]",Heinrich-Zille-Straße,"['residential', 'living_street']",False,True,109.159,"LINESTRING (14.6616482 51.1984523, 14.661679 51.198429, 14.6618518 51.1982983, 14.6619424 51.1982563, 14.6620475 51.1982283, 14.6625894 51.1981639, 14.6630218 51.1981155, 14.6630509 51.1981116)",,,,,
102581185,Fiedlers Bergl,living_street,False,False,73.34100000000001,"LINESTRING (14.6630509 51.1981116, 14.6627307 51.1979989, 14.6622861 51.1978347, 14.6622171 51.1978185, 14.6621221 51.197812)",,,,,
"[810480554, 810480555]",Heinrich-Zille-Straße,"['living_street', 'residential']",False,False,109.159,"LINESTRING (14.6630509 51.1981116, 14.6630218 51.1981155, 14.6625894 51.1981639, 14.6620475 51.1982283, 14.6619424 51.1982563, 14.6618518 51.1982983, 14.661679 51.198429, 14.6616482 51.1984523)",,,,,
810480555,Heinrich-Zille-Straße,living_street,False,True,141.98899999999998,"LINESTRING (14.6630509 51.1981116, 14.663153 51.1980998, 14.6632008 51.1980942, 14.6638866 51.1980147, 14.6643062 51.1979661, 14.6645204 51.1979558, 14.6649715 51.1979457, 14.6650664 51.1979433)",,,,,
102584695,Heinrich-Zille-Straße,living_street,False,False,130.456,"LINESTRING (14.6650664 51.1979433, 14.6650527 51.1977266, 14.665049 51.1975893, 14.6653237 51.1975865, 14.6656116 51.1975911, 14.6656076 51.1971247)",,,,,
810480555,Heinrich-Zille-Straße,living_street,False,False,141.989,"LINESTRING (14.6650664 51.1979433, 14.6649715 51.1979457, 14.6645204 51.1979558, 14.6643062 51.1979661, 14.6638866 51.1980147, 14.6632008 51.1980942, 14.663153 51.1980998, 14.6630509 51.1981116)",,,,,
440619684,Nieskyer Straße,residential,False,False,43.643,"LINESTRING (14.6638145 51.1963854, 14.6644374 51.1964264)",,,,,
45542433,Pestalozziplatz,residential,True,False,96.22,"LINESTRING (14.6638145 51.1963854, 14.663736 51.1963888, 14.6637159 51.1963911, 14.6634835 51.1964171, 14.6632311 51.1964482, 14.6626338 51.196512, 14.6625369 51.1965223, 14.6624598 51.196501)",,30,,,
"[760600064, 23893671]",Straße der Einheit,residential,False,False,170.582,"LINESTRING (14.6621579 51.1993063, 14.6622227 51.1995058, 14.6622708 51.1996401, 14.6623167 51.1997703, 14.6623328 51.199816, 14.662596 51.200314, 14.6628368 51.2007782)",,50,,,
"[760600064, 705715963]",Straße der Einheit,residential,False,True,103.515,"LINESTRING (14.6621579 51.1993063, 14.6620972 51.1990924, 14.6620536 51.1989641, 14.6620064 51.1988255, 14.6619381 51.1987107, 14.6618915 51.1986573, 14.661805 51.1985583, 14.6616482 51.1984523)",,"['50', '20']",,,
784744746,Stadtweg,residential,False,True,141.497,"LINESTRING (14.6621579 51.1993063, 14.662076 51.1993185, 14.6618873 51.1993467, 14.6615891 51.1993603, 14.661466 51.1993641, 14.6612413 51.1993549, 14.6609634 51.1993176, 14.6606612 51.1992527, 14.6605089 51.1992379, 14.6603009 51.1992592, 14.6602515 51.1992721, 14.6602081 51.1992812, 14.6601745 51.1992914)",,,,,
102581177,Fiedlers Bergl,living_street,False,True,61.25,"LINESTRING (14.6612669 51.1979285, 14.6615088 51.1979077, 14.6616284 51.1978973, 14.6617798 51.1978813, 14.6619332 51.1978577, 14.6620261 51.1978379, 14.6621221 51.197812)",,,,,
102584693,Heinrich-Zille-Straße,living_street,False,False,120.03,"LINESTRING (14.6631803 51.1972284, 14.6633625 51.1972056, 14.6635306 51.1971914, 14.6638831 51.1971575, 14.6642255 51.1971622, 14.6645898 51.19712, 14.6647746 51.1970822, 14.6648498 51.1970379)",,,,,
102581177,Fiedlers Bergl,living_street,False,False,55.052,"LINESTRING (14.6628554 51.1976303, 14.6624755 51.1977078, 14.6621221 51.197812)",,,,,
102581177,Fiedlers Bergl,living_street,False,False,61.25,"LINESTRING (14.6621221 51.197812, 14.6620261 51.1978379, 14.6619332 51.1978577, 14.6617798 51.1978813, 14.6616284 51.1978973, 14.6615088 51.1979077, 14.6612669 51.1979285)",,,,,
102581177,Fiedlers Bergl,living_street,False,True,55.052,"LINESTRING (14.6621221 51.197812, 14.6624755 51.1977078, 14.6628554 51.1976303)",,,,,
102581185,Fiedlers Bergl,living_street,False,True,73.34100000000001,"LINESTRING (14.6621221 51.197812, 14.6622171 51.1978185, 14.6622861 51.1978347, 14.6627307 51.1979989, 14.6630509 51.1981116)",,,,,
102584693,Heinrich-Zille-Straße,living_street,False,True,53.711,"LINESTRING (14.6656076 51.1971247, 14.6652548 51.1970758, 14.6648712 51.1970402, 14.6648498 51.1970379)",,,,,
102584695,Heinrich-Zille-Straße,living_street,False,True,130.45600000000002,"LINESTRING (14.6656076 51.1971247, 14.6656116 51.1975911, 14.6653237 51.1975865, 14.665049 51.1975893, 14.6650527 51.1977266, 14.6650664 51.1979433)",,,,,
102584693,Heinrich-Zille-Straße,living_street,False,False,53.711,"LINESTRING (14.6648498 51.1970379, 14.6648712 51.1970402, 14.6652548 51.1970758, 14.6656076 51.1971247)",,,,,
102584693,Heinrich-Zille-Straße,living_street,False,True,120.03000000000002,"LINESTRING (14.6648498 51.1970379, 14.6647746 51.1970822, 14.6645898 51.19712, 14.6642255 51.1971622, 14.6638831 51.1971575, 14.6635306 51.1971914, 14.6633625 51.1972056, 14.6631803 51.1972284)",,,,,
"[102584697, 810480556]",Quergasse,"['living_street', 'residential']",False,False,63.352,"LINESTRING (14.6648498 51.1970379, 14.6648243 51.1968577, 14.6648097 51.1967665, 14.6647865 51.1965877, 14.6647793 51.1965319, 14.6647713 51.1964703)",,,,,
99409380,Nieskyer Straße,residential,False,True,23.773,"LINESTRING (14.6647713 51.1964703, 14.6644374 51.1964264)",,,,,
"[102584697, 810480556]",Quergasse,"['residential', 'living_street']",False,True,63.352,"LINESTRING (14.6647713 51.1964703, 14.6647793 51.1965319, 14.6647865 51.1965877, 14.6648097 51.1967665, 14.6648243 51.1968577, 14.6648498 51.1970379)",,,,,
102639494,Wilhelm-Müller-Weg,residential,False,True,106.861,"LINESTRING (14.663164 51.1954778, 14.6633101 51.1954364, 14.6635295 51.195418, 14.6636365 51.1954265, 14.6637662 51.1955942, 14.6638276 51.1958835, 14.6638376 51.1959307, 14.6638542 51.1960089, 14.6638559 51.1960167, 14.6638646 51.196058)",,,,,
49207617,Reichenbacher Straße,secondary,False,False,54.439,"LINESTRING (14.6630597 51.1962718, 14.6632543 51.1962106, 14.663485 51.1961414, 14.6636094 51.1961071, 14.6637723 51.1960728)",S 111,50,2,,
"[102639544, 49207616]",Pestalozziplatz,residential,False,"[False, True]",179.38100000000003,"LINESTRING (14.6630597 51.1962718, 14.6629808 51.1962598, 14.6628451 51.1962334, 14.6627905 51.1962228, 14.6625385 51.1961965, 14.6621639 51.1961573, 14.6623967 51.1961234, 14.6627549 51.1960728, 14.6628172 51.196064, 14.6631296 51.1960354, 14.6631609 51.1960325, 14.6633424 51.196018, 14.6635091 51.1960099, 14.6637146 51.1960372, 14.6637723 51.1960728)",,,,,
"[49207617, 1086489756]",Reichenbacher Straße,secondary,False,True,48.958,"LINESTRING (14.6630597 51.1962718, 14.6627728 51.1963825, 14.6624598 51.196501)",S 111,50,2,,
440619686,Reichenbacher Straße,secondary,False,True,6.639,"LINESTRING (14.6638646 51.196058, 14.6637723 51.1960728)",S 111,50,2,,
