osmid,oneway,name,highway,maxspeed,reversed,length,geometry,ref,lanes
52477160,False,Alte Bundesstraße,secondary,50,True,164.19099999999997,"LINESTRING (8.8188813 53.435636, 8.8185942 53.4359039, 8.8183205 53.4361032, 8.8174818 53.4366717, 8.8173188 53.4367786)",L 134,2
"[60168566, 822825031]",False,Alte Bundesstraße,secondary,50,False,110.94800000000001,"LINESTRING (8.8188813 53.435636, 8.8189423 53.4354308, 8.8189477 53.4352526, 8.8189457 53.4352004, 8.8189784 53.4350146, 8.81902 53.4348168, 8.8190281 53.4347781, 8.8190676 53.4346464)",L 134,2
60168565,False,Hindenburgstraße,secondary,50,True,138.969,"LINESTRING (8.8192126 53.4341754, 8.8191582 53.4341214, 8.8190462 53.4340387, 8.818954 53.4339473, 8.8188241 53.4337575, 8.8186671 53.4334425, 8.8184388 53.4330237)",L 134,
267237861,False,Alte Bundesstraße,secondary,50,True,41.183,"LINESTRING (8.8192126 53.4341754, 8.819165 53.4343355, 8.8190891 53.4345383)",L 134,
823111404,False,Logestraße,tertiary,30,False,151.488,"LINESTRING (8.8192126 53.4341754, 8.8198401 53.4340444, 8.8202562 53.4339666, 8.8208364 53.4338729, 8.8213817 53.4337473)",,
28248521,False,Adolf-Butenandt-Straße,unclassified,30,False,132.875,"LINESTRING (8.8133733 53.4298829, 8.8136308 53.4300363, 8.8148886 53.4302983, 8.815144 53.430402)",,
28248521,False,Adolf-Butenandt-Straße,unclassified,30,False,78.495,"LINESTRING (8.815144 53.430402, 8.8152462 53.4304907, 8.8153192 53.430574, 8.8153549 53.4306625, 8.8153675 53.4307641, 8.8151883 53.4310567)",,
28248521,False,Adolf-Butenandt-Straße,unclassified,30,True,132.875,"LINESTRING (8.815144 53.430402, 8.8148886 53.4302983, 8.8136308 53.4300363, 8.8133733 53.4298829)",,
60168565,False,Hindenburgstraße,secondary,50,False,59.257999999999996,"LINESTRING (8.8168425 53.4315143, 8.8170871 53.4316227, 8.8173001 53.4317368, 8.8175201 53.4318611)",L 134,
267237881,False,Hindenburgstraße,secondary,50,True,120.989,"LINESTRING (8.8168425 53.4315143, 8.8166243 53.4314343, 8.8163753 53.4313595, 8.8151883 53.4310567)",L 134,
28248786,False,Arp-Schnitger-Straße,residential,30,False,47.605,"LINESTRING (8.8256049 53.4341241, 8.8257044 53.4345481)",,
28248787,False,Karkesch,residential,30,False,119.85900000000001,"LINESTRING (8.8256049 53.4341241, 8.8251454 53.434034, 8.8241435 53.4335169)",,
"[487489881, 1100677516]",False,Meyerhofstraße,tertiary,30,False,184.921,"LINESTRING (8.8258698 53.4375064, 8.8257199 53.4374429, 8.8256509 53.4374136, 8.8255941 53.4373895, 8.8252061 53.4372251, 8.824986 53.4371318, 8.8244112 53.4368882, 8.8235951 53.4365423)",,2
28248787,False,Karkesch,residential,30,True,119.85900000000001,"LINESTRING (8.8241435 53.4335169, 8.8251454 53.434034, 8.8256049 53.4341241)",,
28248818,False,Bremer Straße,unclassified,30,False,112.25299999999999,"LINESTRING (8.8241435 53.4335169, 8.824964 53.4329154, 8.8249905 53.4328764, 8.825041 53.4328021, 8.8250551 53.4327457, 8.8250457 53.4326908)",,
28248818,False,Bremer Straße,unclassified,30,True,232.476,"LINESTRING (8.8241435 53.4335169, 8.8235296 53.433915, 8.8230654 53.4342897, 8.8226644 53.4346933, 8.8226041 53.4347488, 8.8220785 53.4352001)",,
757681290,False,Logestraße,tertiary,50,False,18.708,"LINESTRING (8.8250457 53.4326908, 8.8253233 53.4326599)",,2
28248818,False,Bremer Straße,unclassified,30,True,112.253,"LINESTRING (8.8250457 53.4326908, 8.8250551 53.4327457, 8.825041 53.4328021, 8.8249905 53.4328764, 8.824964 53.4329154, 8.8241435 53.4335169)",,
"[24715504, 757681290]",False,Logestraße,tertiary,"['50', '30']",True,97.68,"LINESTRING (8.8250457 53.4326908, 8.8249799 53.4326981, 8.8245815 53.4327532, 8.8241977 53.4328149, 8.8239166 53.4328666, 8.8236291 53.4329305)",,2
28248786,False,Arp-Schnitger-Straße,residential,30,True,39.945,"LINESTRING (8.8257988 53.4349029, 8.8257044 53.4345481)",,
28248909,False,Brahmsstraße,residential,30,True,155.84,"LINESTRING (8.8233839 53.4347786, 8.8257044 53.4345481)",,
28248786,False,Arp-Schnitger-Straße,residential,30,False,39.945,"LINESTRING (8.8257044 53.4345481, 8.8257988 53.4349029)",,
28248786,False,Arp-Schnitger-Straße,residential,30,True,47.605,"LINESTRING (8.8257044 53.4345481, 8.8256049 53.4341241)",,
28248909,False,Brahmsstraße,residential,30,False,155.84,"LINESTRING (8.8257044 53.4345481, 8.8233839 53.4347786)",,
28249123,False,In der Hörne,residential,30,True,352.913,"LINESTRING (8.8235951 53.4365423, 8.823342 53.4366563, 8.8231737 53.4366766, 8.8224917 53.436759, 8.8221939 53.4367432, 8.8210709 53.4363927, 8.8204046 53.4361847, 8.8202673 53.4361418, 8.820158 53.4361077, 8.8201286 53.4361, 8.8194705 53.4359273, 8.8191661 53.4357184, 8.8190027 53.4356417, 8.8188813 53.435636)",,
"[487489881, 1100677516]",False,Meyerhofstraße,tertiary,30,True,184.921,"LINESTRING (8.8235951 53.4365423, 8.8244112 53.4368882, 8.824986 53.4371318, 8.8252061 53.4372251, 8.8255941 53.4373895, 8.8256509 53.4374136, 8.8257199 53.4374429, 8.8258698 53.4375064)",,2
757681312,False,Meyerhofstraße,tertiary,30,False,167.58499999999998,"LINESTRING (8.8235951 53.4365423, 8.822889 53.4361403, 8.8218344 53.435461)",,2
267237861,False,Alte Bundesstraße,secondary,50,False,12.104,"LINESTRING (8.8190676 53.4346464, 8.8190891 53.4345383)",L 134,
28249185,False,Poststraße,tertiary,30,True,206.163,"LINESTRING (8.8190676 53.4346464, 8.8194052 53.4347392, 8.8197677 53.4348482, 8.8201436 53.4350012, 8.820175 53.435014, 8.8206517 53.4352225, 8.8207798 53.4352538, 8.8209952 53.4353064, 8.8218344 53.435461)",,
"[60168566, 822825031]",False,Alte Bundesstraße,secondary,50,True,110.948,"LINESTRING (8.8190676 53.4346464, 8.8190281 53.4347781, 8.81902 53.4348168, 8.8189784 53.4350146, 8.8189457 53.4352004, 8.8189477 53.4352526, 8.8189423 53.4354308, 8.8188813 53.435636)",L 134,2
28248818,False,Bremer Straße,unclassified,30,False,33.213,"LINESTRING (8.8218344 53.435461, 8.8220785 53.4352001)",,
28249185,False,Poststraße,tertiary,30,False,206.163,"LINESTRING (8.8218344 53.435461, 8.8209952 53.4353064, 8.8207798 53.4352538, 8.8206517 53.4352225, 8.820175 53.435014, 8.8201436 53.4350012, 8.8197677 53.4348482, 8.8194052 53.4347392, 8.8190676 53.4346464)",,
757681312,False,Meyerhofstraße,tertiary,30,True,167.58499999999998,"LINESTRING (8.8218344 53.435461, 8.822889 53.4361403, 8.8235951 53.4365423)",,2
28248818,False,Bremer Straße,unclassified,30,True,33.213,"LINESTRING (8.8220785 53.4352001, 8.8218344 53.435461)",,
28248818,False,Bremer Straße,unclassified,30,False,232.476,"LINESTRING (8.8220785 53.4352001, 8.8226041 53.4347488, 8.8226644 53.4346933, 8.8230654 53.4342897, 8.8235296 53.433915, 8.8241435 53.4335169)",,
28249209,False,Feldhofstraße,residential,,False,169.85199999999998,"LINESTRING (8.8220785 53.4352001, 8.8219933 53.4350673, 8.8219035 53.4346443, 8.8218766 53.4345571, 8.8218251 53.4343973, 8.8217524 53.4341777, 8.8213817 53.4337473)",,
28249209,False,Feldhofstraße,residential,,True,169.852,"LINESTRING (8.8213817 53.4337473, 8.8217524 53.4341777, 8.8218251 53.4343973, 8.8218766 53.4345571, 8.8219035 53.4346443, 8.8219933 53.4350673, 8.8220785 53.4352001)",,
"[24715504, 823111404]",False,Logestraße,tertiary,30,False,174.778,"LINESTRING (8.8213817 53.4337473, 8.8215963 53.4336763, 8.8217482 53.4336189, 8.8218987 53.4335577, 8.822086 53.4334771, 8.8223037 53.4333881, 8.8224289 53.4333369, 8.8227019 53.4332241, 8.8229475 53.4331324, 8.8230923 53.4330846, 8.8233901 53.4329927, 8.8236291 53.4329305)",,2
823111404,False,Logestraße,tertiary,30,True,151.488,"LINESTRING (8.8213817 53.4337473, 8.8208364 53.4338729, 8.8202562 53.4339666, 8.8198401 53.4340444, 8.8192126 53.4341754)",,
28249302,False,Raiffeisenstraße,residential,30,False,107.05699999999999,"LINESTRING (8.8238682 53.4308609, 8.8237578 53.4308666, 8.823313 53.4308891, 8.8222776 53.4310209)",,
28249314,False,Bördestraße,living_street,,False,158.477,"LINESTRING (8.8238682 53.4308609, 8.8238013 53.4312273, 8.823776 53.4313659, 8.8237147 53.4315787, 8.8236763 53.4317375, 8.8227698 53.4317079)",,
28249290,False,Kampstraße,living_street,,False,216.06900000000002,"LINESTRING (8.8209461 53.4322027, 8.82127 53.4322682, 8.8215841 53.4323288, 8.823342 53.4324767, 8.8236291 53.4329305)",,
28249302,False,Raiffeisenstraße,residential,30,False,140.97400000000002,"LINESTRING (8.8209461 53.4322027, 8.8207954 53.4323688, 8.8205431 53.4324719, 8.8198602 53.4327511, 8.8196669 53.4327571, 8.8191969 53.4326899)",,
28249302,False,Raiffeisenstraße,residential,30,True,166.179,"LINESTRING (8.8209461 53.4322027, 8.8214641 53.4313832, 8.8215955 53.4312565, 8.8217092 53.4312126, 8.8222776 53.4310209)",,
28251856,False,Raiffeisenstraße,residential,,True,76.594,"LINESTRING (8.8222776 53.4310209, 8.8222368 53.4303325)",,
28249302,False,Raiffeisenstraße,residential,30,False,166.179,"LINESTRING (8.8222776 53.4310209, 8.8217092 53.4312126, 8.8215955 53.4312565, 8.8214641 53.4313832, 8.8209461 53.4322027)",,
28249302,False,Raiffeisenstraße,residential,30,True,107.05699999999999,"LINESTRING (8.8222776 53.4310209, 8.823313 53.4308891, 8.8237578 53.4308666, 8.8238682 53.4308609)",,
28249302,False,Raiffeisenstraße,residential,30,True,140.97400000000002,"LINESTRING (8.8191969 53.4326899, 8.8196669 53.4327571, 8.8198602 53.4327511, 8.8205431 53.4324719, 8.8207954 53.4323688, 8.8209461 53.4322027)",,
28249686,False,Friedhofstraße,residential,30,False,67.431,"LINESTRING (8.8191969 53.4326899, 8.8190811 53.4328489, 8.8188755 53.4329597, 8.8184388 53.4330237)",,
28249686,False,Friedhofstraße,residential,30,True,319.30499999999995,"LINESTRING (8.8191969 53.4326899, 8.8195524 53.4318324, 8.8197219 53.4314623, 8.8199394 53.4309875, 8.8201942 53.4303825, 8.8206384 53.4299716)",,
28249314,False,Bördestraße,living_street,,True,158.47699999999998,"LINESTRING (8.8227698 53.4317079, 8.8236763 53.4317375, 8.8237147 53.4315787, 8.823776 53.4313659, 8.8238013 53.4312273, 8.8238682 53.4308609)",,
"[24715504, 757681290]",False,Logestraße,tertiary,"['50', '30']",False,97.68,"LINESTRING (8.8236291 53.4329305, 8.8239166 53.4328666, 8.8241977 53.4328149, 8.8245815 53.4327532, 8.8249799 53.4326981, 8.8250457 53.4326908)",,2
"[24715504, 823111404]",False,Logestraße,tertiary,30,True,174.778,"LINESTRING (8.8236291 53.4329305, 8.8233901 53.4329927, 8.8230923 53.4330846, 8.8229475 53.4331324, 8.8227019 53.4332241, 8.8224289 53.4333369, 8.8223037 53.4333881, 8.822086 53.4334771, 8.8218987 53.4335577, 8.8217482 53.4336189, 8.8215963 53.4336763, 8.8213817 53.4337473)",,2
28249290,False,Kampstraße,living_street,,True,216.069,"LINESTRING (8.8236291 53.4329305, 8.823342 53.4324767, 8.8215841 53.4323288, 8.82127 53.4322682, 8.8209461 53.4322027)",,
28249797,False,Breslauer Straße,living_street,,True,151.955,"LINESTRING (8.8186812 53.4316243, 8.8190766 53.4302782)",,
28249487,False,Im Mürken,residential,30,True,113.243,"LINESTRING (8.8206384 53.4299716, 8.8222368 53.4303325)",,
28249686,False,Friedhofstraße,residential,30,False,319.30499999999995,"LINESTRING (8.8206384 53.4299716, 8.8201942 53.4303825, 8.8199394 53.4309875, 8.8197219 53.4314623, 8.8195524 53.4318324, 8.8191969 53.4326899)",,
28249729,False,Königsberger Weg,residential,30,False,171.757,"LINESTRING (8.8175201 53.4318611, 8.8175945 53.4318163, 8.8176591 53.4317603, 8.8176911 53.4316956, 8.8177001 53.4315878, 8.8177355 53.4303497)",,
60168565,False,Hindenburgstraße,secondary,50,False,144.464,"LINESTRING (8.8175201 53.4318611, 8.8177681 53.4320515, 8.8179794 53.4322586, 8.8181036 53.4324036, 8.8183017 53.4326959, 8.8183664 53.4328506, 8.8184388 53.4330237)",L 134,
60168565,False,Hindenburgstraße,secondary,50,True,59.257999999999996,"LINESTRING (8.8175201 53.4318611, 8.8173001 53.4317368, 8.8170871 53.4316227, 8.8168425 53.4315143)",L 134,
28249680,False,Breslauer Straße,living_street,,False,89.203,"LINESTRING (8.8177355 53.4303497, 8.8190766 53.4302782)",,
28249729,False,Königsberger Weg,residential,30,True,171.75700000000003,"LINESTRING (8.8177355 53.4303497, 8.8177001 53.4315878, 8.8176911 53.4316956, 8.8176591 53.4317603, 8.8175945 53.4318163, 8.8175201 53.4318611)",,
28249680,False,Breslauer Straße,living_street,,True,89.203,"LINESTRING (8.8190766 53.4302782, 8.8177355 53.4303497)",,
28249797,False,Breslauer Straße,living_street,,False,151.955,"LINESTRING (8.8190766 53.4302782, 8.8186812 53.4316243)",,
52477160,False,Alte Bundesstraße,secondary,50,False,224.49400000000003,"LINESTRING (8.8153465 53.4383753, 8.815353 53.4382703, 8.8153637 53.43822, 8.8153879 53.4381632, 8.8154455 53.4380857, 8.8155086 53.4380242, 8.8166951 53.4372, 8.8170637 53.4369609, 8.8173188 53.4367786)",L 134,2
28250121,False,Schulstraße,residential,,False,48.81,"LINESTRING (8.818155 53.435562, 8.8187466 53.4356223, 8.8188813 53.435636)",,
"[28250121, 822825026]",False,Schulstraße,residential,,True,258.36999999999995,"LINESTRING (8.818155 53.435562, 8.8180556 53.4355115, 8.8178085 53.4353219, 8.8177489 53.4352823, 8.8176582 53.4352512, 8.8173653 53.4352158, 8.8164974 53.4351551, 8.8162288 53.4351539, 8.8160608 53.4351571, 8.8157879 53.4351624, 8.8156871 53.435174, 8.8156304 53.4351909, 8.815254 53.4351949, 8.8152129 53.4351954, 8.8148967 53.435199, 8.8145548 53.4353114)",,
28251770,False,Bachstraße,residential,30,True,160.996,"LINESTRING (8.818155 53.435562, 8.8178432 53.4359285, 8.8176066 53.4362066, 8.8175275 53.4364488, 8.8172164 53.4365654, 8.8171677 53.4366239, 8.8171629 53.436689, 8.8172571 53.4367426, 8.8173188 53.4367786)",,
"[28250121, 822825026]",False,Schulstraße,residential,,False,258.37,"LINESTRING (8.8145548 53.4353114, 8.8148967 53.435199, 8.8152129 53.4351954, 8.815254 53.4351949, 8.8156304 53.4351909, 8.8156871 53.435174, 8.8157879 53.4351624, 8.8160608 53.4351571, 8.8162288 53.4351539, 8.8164974 53.4351551, 8.8173653 53.4352158, 8.8176582 53.4352512, 8.8177489 53.4352823, 8.8178085 53.4353219, 8.8180556 53.4355115, 8.818155 53.435562)",,
28249487,False,Im Mürken,residential,30,False,113.243,"LINESTRING (8.8222368 53.4303325, 8.8206384 53.4299716)",,
28251856,False,Raiffeisenstraße,residential,,False,76.594,"LINESTRING (8.8222368 53.4303325, 8.8222776 53.4310209)",,
267237861,False,Alte Bundesstraße,secondary,50,True,12.104,"LINESTRING (8.8190891 53.4345383, 8.8190676 53.4346464)",L 134,
115971091,False,Pfarrhof,residential,20,True,124.17699999999999,"LINESTRING (8.8190891 53.4345383, 8.8173366 53.4345252, 8.8172147 53.4345244)",,
267237861,False,Alte Bundesstraße,secondary,50,False,41.183,"LINESTRING (8.8190891 53.4345383, 8.819165 53.4343355, 8.8192126 53.4341754)",L 134,
115971091,False,Pfarrhof,residential,20,False,124.17699999999999,"LINESTRING (8.8172147 53.4345244, 8.8173366 53.4345252, 8.8190891 53.4345383)",,
757681290,False,Logestraße,tertiary,50,True,18.708,"LINESTRING (8.8253233 53.4326599, 8.8250457 53.4326908)",,2
28251770,False,Bachstraße,residential,30,False,160.99599999999998,"LINESTRING (8.8173188 53.4367786, 8.8172571 53.4367426, 8.8171629 53.436689, 8.8171677 53.4366239, 8.8172164 53.4365654, 8.8175275 53.4364488, 8.8176066 53.4362066, 8.8178432 53.4359285, 8.818155 53.435562)",,
52477160,False,Alte Bundesstraße,secondary,50,False,164.19100000000003,"LINESTRING (8.8173188 53.4367786, 8.8174818 53.4366717, 8.8183205 53.4361032, 8.8185942 53.4359039, 8.8188813 53.435636)",L 134,2
52477160,False,Alte Bundesstraße,secondary,50,True,224.494,"LINESTRING (8.8173188 53.4367786, 8.8170637 53.4369609, 8.8166951 53.4372, 8.8155086 53.4380242, 8.8154455 53.4380857, 8.8153879 53.4381632, 8.8153637 53.43822, 8.815353 53.4382703, 8.8153465 53.4383753)",L 134,2
