osmid,name,highway,junction,oneway,reversed,length,geometry,maxspeed,lanes,bridge,ref,width
"[209288258, 9888767]",Unterwallstraße,secondary_link,,True,False,89.816,"LINESTRING (6.6279389 51.4538107, 6.6278043 51.4537293, 6.6277815 51.4537059, 6.627558 51.4534756, 6.6274628 51.4534066, 6.6273043 51.4533457, 6.6270288 51.4532708)",50,1,,,
78243635,Rheinberger Straße,secondary,,True,False,54.646,"LINESTRING (6.6279389 51.4538107, 6.627824 51.4536491, 6.6277888 51.4534735, 6.627774 51.4533869, 6.6277711 51.4533363)",50,3,,,
4281163,Neuer Wall,secondary,,True,False,10.051,"LINESTRING (6.6277711 51.4533363, 6.6277647 51.453246)",50,3,,,
9888377,Unterwallstraße,secondary,,True,False,51.972,"LINESTRING (6.6277711 51.4533363, 6.6276926 51.4533322, 6.627601 51.4533274, 6.6270288 51.4532708)",50,2,,,
206850873,Neuer Wall,secondary,,True,False,23.063,"LINESTRING (6.6282367 51.4525653, 6.6281177 51.452759)",30,3,,,
"[206850872, 1175534196]",Neuer Wall,secondary,,False,False,47.117000000000004,"LINESTRING (6.6282367 51.4525653, 6.6283222 51.452483, 6.6284074 51.4523968, 6.6285272 51.452264, 6.6285832 51.4522009)",30,5,yes,,
"[78243586, 339911179, 4277358]",Neuer Wall,secondary,,True,False,59.694,"LINESTRING (6.6290632 51.450687, 6.6290247 51.4506115, 6.6290171 51.4505677, 6.629013 51.4505441, 6.6290091 51.4504753, 6.6290221 51.4504126, 6.6290471 51.4503129, 6.6290499 51.4503018, 6.6291342 51.450166)",30,2,,,
"[67304672, 183782146, 37705158, 307049834, 340000622, 340000623]",Neuer Wall,secondary,,False,True,59.092,"LINESTRING (6.6290632 51.450687, 6.6291255 51.4508353, 6.629179 51.4509922, 6.6291968 51.4510539, 6.6292045 51.4511185, 6.6292022 51.451163, 6.6292002 51.4511871, 6.6291999 51.4512087)",30,"['4', '3']",,,
"[43388427, 371415245]",Uerdinger Straße,secondary,,False,False,52.227999999999994,"LINESTRING (6.6291342 51.450166, 6.6292068 51.4500721, 6.6293041 51.4499954, 6.6294177 51.4499145, 6.6295867 51.4497938)",30,3,,,
"[206836850, 206836851]",Neuer Wall,secondary,,True,False,58.245000000000005,"LINESTRING (6.6291342 51.450166, 6.6291146 51.4503094, 6.6290886 51.4504229, 6.6290809 51.4504878, 6.6290848 51.4505566, 6.6290824 51.4506069, 6.6290632 51.450687)",30,1,,,
"[1176148512, 1176148513, 4403219]",Haagstraße,residential,,False,False,95.292,"LINESTRING (6.6291342 51.450166, 6.6290207 51.450136, 6.6289957 51.4501294, 6.6288751 51.4501045, 6.6286632 51.450061, 6.6278344 51.449887)",30,,yes,,
26845050,Hanns-Albeck-Platz,residential,,False,True,53.99099999999999,"LINESTRING (6.6295867 51.4497938, 6.6295224 51.4497593, 6.6293073 51.4496442, 6.6290705 51.4495151, 6.6289978 51.4494759)",,,,,
"[43388427, 371415245]",Uerdinger Straße,secondary,,False,True,52.22800000000001,"LINESTRING (6.6295867 51.4497938, 6.6294177 51.4499145, 6.6293041 51.4499954, 6.6292068 51.4500721, 6.6291342 51.450166)",30,3,,,
"[652358104, 652358105]",Uerdinger Straße,secondary,,False,False,57.297000000000004,"LINESTRING (6.6295867 51.4497938, 6.6298014 51.4496505, 6.6298938 51.4495861, 6.6300263 51.4494937, 6.6301428 51.4494125)",30,3,,,
"[37705064, 652358107]",Uerdinger Straße,secondary,,False,True,139.519,"LINESTRING (6.6333068 51.4471665, 6.6325423 51.4477088, 6.6321045 51.4480262, 6.6319867 51.4481138)",50,"['2', '3']",,,
43389719,Filder Straße,residential,,False,False,45.119,"LINESTRING (6.6280467 51.4470481, 6.6280123 51.4474533)",30,,,,
43389719,Filder Straße,residential,,False,True,45.119,"LINESTRING (6.6280123 51.4474533, 6.6280467 51.4470481)",30,,,,
4310380,Wiedstraße,residential,,False,True,182.63,"LINESTRING (6.6280123 51.4474533, 6.6302734 51.4474185, 6.6303852 51.4474127, 6.6304656 51.4473869, 6.630582 51.4473089)",30,,,,
"[4310382, 667457790, 43389719]","['Südring', 'Filder Straße']",residential,,False,False,91.08399999999999,"LINESTRING (6.6280123 51.4474533, 6.6279606 51.4479522, 6.6280184 51.4480804, 6.6280893 51.4481372, 6.6282527 51.4481886)",30,,,,
"[4310381, 4310382]","['Abteistraße', 'Südring']","['residential', 'living_street']",,False,False,158.437,"LINESTRING (6.6282527 51.4481886, 6.6283466 51.4482839, 6.6284124 51.4484089, 6.6284333 51.4484758, 6.6284313 51.4485536, 6.6284008 51.4486419, 6.6283887 51.4486973, 6.6283892 51.4487367, 6.6283955 51.4488563, 6.6284911 51.4488554, 6.6289924 51.4488504, 6.6295671 51.4488516)",30,,,,
"[667457790, 4310382, 43389719]","['Filder Straße', 'Südring']",residential,,False,True,91.084,"LINESTRING (6.6282527 51.4481886, 6.6280893 51.4481372, 6.6280184 51.4480804, 6.6279606 51.4479522, 6.6280123 51.4474533)",30,,,,
4310383,Julius-Leber-Straße,residential,,False,False,202.461,"LINESTRING (6.6282527 51.4481886, 6.6288116 51.4481686, 6.6291254 51.4481573, 6.6292403 51.4481538, 6.6297767 51.448134, 6.6297961 51.4481333, 6.630131 51.4481224, 6.6305307 51.448107, 6.630673 51.4480453, 6.6308641 51.4479351, 6.63107 51.44793)",30,,,,
44066858,Uerdinger Straße,secondary,,False,False,136.40699999999998,"LINESTRING (6.6306825 51.4490325, 6.6306978 51.4490215, 6.6309418 51.4488457, 6.6313771 51.448532, 6.6318449 51.4482111, 6.6319867 51.4481138)",30,3,,,
221867716,Abteistraße,living_street,,False,True,70.64699999999999,"LINESTRING (6.6306825 51.4490325, 6.6306242 51.4489984, 6.6305918 51.4489794, 6.6303911 51.4488749, 6.6302156 51.4488611, 6.629759 51.4488623)",,,,,
"[652358106, 221868604]",Uerdinger Straße,secondary,,False,True,56.431,"LINESTRING (6.6306825 51.4490325, 6.6303926 51.4492395, 6.6303207 51.449288, 6.6302972 51.4493038, 6.6301428 51.4494125)",30,"['2', '3']",,,
4277359,Diergardtstraße,tertiary,,False,True,6.115,"LINESTRING (6.629903 51.446937, 6.6299674 51.4469746)",30,,,,
4310379,Prinzenstraße,residential,,True,False,129.747,"LINESTRING (6.629903 51.446937, 6.6295136 51.447003, 6.6280467 51.4470481)",30,,,,
4310377,Unterwallstraße,secondary,,False,False,54.225,"LINESTRING (6.6215875 51.4529325, 6.6218914 51.4529888, 6.622125 51.4530211, 6.6223481 51.4530445)",50,5,,,
4310429,Repelener Straße,secondary,,False,False,48.299,"LINESTRING (6.6215875 51.4529325, 6.6217422 51.4531131, 6.6219166 51.4533154)",50,5,,L 475,
"[4403249, 188313906, 10872076]","['Neumarkt', 'Meerstraße']",residential,,False,False,196.341,"LINESTRING (6.6254479 51.4529374, 6.6254063 51.4528416, 6.6252133 51.4523032, 6.6251534 51.4521244, 6.6250992 51.4519627, 6.6250156 51.4517132, 6.6249993 51.4516788, 6.6248113 51.4512808, 6.6247243 51.4512521)","['30', '10']",,,,4
9888378,Unterwallstraße,secondary,,True,False,112.753,"LINESTRING (6.6254479 51.4529374, 6.6259691 51.4529699, 6.6269324 51.4531571, 6.6270226 51.4531744)",50,2,,,
"[652358088, 785021318, 56426460, 56426462]",Unterwallstraße,secondary,,False,True,115.55800000000002,"LINESTRING (6.6254479 51.4529374, 6.6251358 51.4529296, 6.625019 51.4529256, 6.6246031 51.4529323, 6.6244848 51.4529364, 6.6241735 51.4529585, 6.6237858 51.4529878)",50,4,,,
4313669,Landwehrstraße,residential,,False,False,113.58699999999999,"LINESTRING (6.6331121 51.4524415, 6.6331037 51.4524338, 6.6330855 51.4523976, 6.6330726 51.4523749, 6.6330559 51.4523462, 6.6325899 51.4514736)",30,,,,
4313669,Landwehrstraße,residential,,False,True,202.99799999999996,"LINESTRING (6.6331121 51.4524415, 6.6331406 51.4524921, 6.6331767 51.452563, 6.6334866 51.4531416, 6.6337535 51.4537227, 6.6337716 51.4537591, 6.6338973 51.4540116, 6.6339832 51.4541842)",30,,,,
443414200,Wilhelm-Schroeder-Straße,secondary,,False,True,128.68099999999998,"LINESTRING (6.6331121 51.4524415, 6.6329586 51.4524735, 6.6321564 51.4526434, 6.6313496 51.452806)",30,2,,,
998135117,Wilhelm-Schroeder-Straße,secondary,,False,False,62.686,"LINESTRING (6.6331121 51.4524415, 6.633302 51.4524244, 6.6340073 51.4523602)",30,2,,,
26845050,Hanns-Albeck-Platz,residential,,False,False,53.991,"LINESTRING (6.6289978 51.4494759, 6.6290705 51.4495151, 6.6293073 51.4496442, 6.6295224 51.4497593, 6.6295867 51.4497938)",,,,,
4310383,Julius-Leber-Straße,residential,,False,True,202.461,"LINESTRING (6.63107 51.44793, 6.6308641 51.4479351, 6.630673 51.4480453, 6.6305307 51.448107, 6.630131 51.4481224, 6.6297961 51.4481333, 6.6297767 51.448134, 6.6292403 51.4481538, 6.6291254 51.4481573, 6.6288116 51.4481686, 6.6282527 51.4481886)",30,,,,
998135117,Wilhelm-Schroeder-Straße,secondary,,False,True,65.894,"LINESTRING (6.63495 51.4522823, 6.6340073 51.4523602)",30,2,,,
4313668,Feldstraße,residential,,False,False,137.957,"LINESTRING (6.63495 51.4522823, 6.6349433 51.4522386, 6.634841 51.4516138, 6.6347483 51.451048)",30,,,,
4313668,Feldstraße,residential,,False,True,204.64600000000002,"LINESTRING (6.63495 51.4522823, 6.6349585 51.4523219, 6.6350931 51.4531943, 6.6351852 51.4537916, 6.635235 51.4541141)",30,,,,
4313668,Feldstraße,residential,,False,True,137.957,"LINESTRING (6.6347483 51.451048, 6.634841 51.4516138, 6.6349433 51.4522386, 6.63495 51.4522823)",30,,,,
4313672,Feldstraße,residential,,False,False,85.607,"LINESTRING (6.6347483 51.451048, 6.6346917 51.4506933, 6.634626 51.4502819)",30,,,,
4313669,Landwehrstraße,residential,,False,False,21.383,"LINESTRING (6.6325899 51.4514736, 6.6324898 51.4512917)",30,,,,
4310365,Bankstraße,residential,,True,False,72.70500000000001,"LINESTRING (6.6325899 51.4514736, 6.6326677 51.4514577, 6.6335869 51.4512699)",30,,,,
4313669,Landwehrstraße,residential,,False,True,113.58699999999999,"LINESTRING (6.6325899 51.4514736, 6.6330559 51.4523462, 6.6330726 51.4523749, 6.6330855 51.4523976, 6.6331037 51.4524338, 6.6331121 51.4524415)",30,,,,
998135117,Wilhelm-Schroeder-Straße,secondary,,False,False,65.894,"LINESTRING (6.6340073 51.4523602, 6.63495 51.4522823)",30,2,,,
998135117,Wilhelm-Schroeder-Straße,secondary,,False,True,62.686,"LINESTRING (6.6340073 51.4523602, 6.633302 51.4524244, 6.6331121 51.4524415)",30,2,,,
4310365,Bankstraße,residential,,True,False,84.176,"LINESTRING (6.6335869 51.4512699, 6.6342092 51.451151, 6.6347483 51.451048)",30,,,,
4313671,Crusestraße,residential,,True,False,124.86599999999999,"LINESTRING (6.6335869 51.4512699, 6.6336088 51.4513174, 6.6337998 51.4517323, 6.6339032 51.4519702, 6.63397 51.4522015, 6.6339965 51.4523201, 6.6340073 51.4523602)",30,,,,
4313674,Kautzstraße,residential,,False,False,64.50800000000001,"LINESTRING (6.6301428 51.4494125, 6.6302069 51.4494489, 6.6302486 51.4494726, 6.6302696 51.4494804, 6.6303339 51.4495044, 6.6304657 51.4495377, 6.6307087 51.4495545, 6.6307391 51.4495565, 6.6308051 51.4495608, 6.6310087 51.449574)",30,,,,
"[652358106, 221868604]",Uerdinger Straße,secondary,,False,False,56.431,"LINESTRING (6.6301428 51.4494125, 6.6302972 51.4493038, 6.6303207 51.449288, 6.6303926 51.4492395, 6.6306825 51.4490325)",30,"['2', '3']",,,
"[652358104, 652358105]",Uerdinger Straße,secondary,,False,True,57.297,"LINESTRING (6.6301428 51.4494125, 6.6300263 51.4494937, 6.6298938 51.4495861, 6.6298014 51.4496505, 6.6295867 51.4497938)",30,3,,,
4313673,Kautzstraße,unclassified,,False,True,169.37300000000002,"LINESTRING (6.6297698 51.4504635, 6.6299539 51.4504883, 6.6301395 51.4504898, 6.6305846 51.4505055, 6.6306637 51.4504956, 6.6307313 51.4504622, 6.6308403 51.4502295, 6.6308414 51.4502059, 6.6308426 51.4501792, 6.6308446 51.4501349, 6.6308458 51.4501065, 6.6308482 51.4500537, 6.6308817 51.4499509, 6.6309506 51.4497464, 6.6310087 51.449574)",30,,,,
4313673,Kautzstraße,unclassified,,False,False,169.373,"LINESTRING (6.6310087 51.449574, 6.6309506 51.4497464, 6.6308817 51.4499509, 6.6308482 51.4500537, 6.6308458 51.4501065, 6.6308446 51.4501349, 6.6308426 51.4501792, 6.6308414 51.4502059, 6.6308403 51.4502295, 6.6307313 51.4504622, 6.6306637 51.4504956, 6.6305846 51.4505055, 6.6301395 51.4504898, 6.6299539 51.4504883, 6.6297698 51.4504635)",30,,,,
"[4313674, 182619146]",Kautzstraße,residential,,False,False,84.211,"LINESTRING (6.6310087 51.449574, 6.6314325 51.4496163, 6.631495 51.4496262, 6.6315972 51.4496424, 6.6319507 51.4497126, 6.6321828 51.4497616)",30,,,,
4313674,Kautzstraße,residential,,False,True,64.50800000000001,"LINESTRING (6.6310087 51.449574, 6.6308051 51.4495608, 6.6307391 51.4495565, 6.6307087 51.4495545, 6.6304657 51.4495377, 6.6303339 51.4495044, 6.6302696 51.4494804, 6.6302486 51.4494726, 6.6302069 51.4494489, 6.6301428 51.4494125)",30,,,,
229782427,Augustastraße,tertiary,,False,True,58.261,"LINESTRING (6.6334947 51.4489965, 6.6328724 51.4486442)",50,,,,
4313719,Mittelstraße,residential,,False,False,141.25,"LINESTRING (6.6334947 51.4489965, 6.6334297 51.4490489, 6.6333899 51.4491024, 6.6332645 51.4499849, 6.6332654 51.4500796, 6.6332937 51.4501662, 6.633329 51.450239)",30,,,,
229782427,Augustastraße,tertiary,,False,False,152.087,"LINESTRING (6.6334947 51.4489965, 6.6346083 51.4496325, 6.634983 51.4498486, 6.6350863 51.449881, 6.6351377 51.4498978)",50,,,,
443414200,Wilhelm-Schroeder-Straße,secondary,,False,True,32.786,"LINESTRING (6.6298312 51.4531037, 6.6293813 51.453195)",30,2,,,
443414200,Wilhelm-Schroeder-Straße,secondary,,False,False,110.301,"LINESTRING (6.6298312 51.4531037, 6.6304056 51.4529917, 6.6307626 51.4529221, 6.63085 51.452905, 6.6309552 51.4528854, 6.6311002 51.4528574, 6.6313496 51.452806)",30,2,,,
4313722,Weygoldstraße,residential,,False,False,31.252,"LINESTRING (6.6303402 51.4517234, 6.6307748 51.4516483)",30,,,,
"[9888771, 78243519]",Ostring,residential,,False,True,143.41,"LINESTRING (6.6303402 51.4517234, 6.6299794 51.4518152, 6.6299478 51.4518232, 6.629891 51.4518376, 6.6297352 51.4519053, 6.6296254 51.4519855, 6.6295135 51.4520763, 6.6294845 51.4521417, 6.6294782 51.4522149, 6.6294749 51.4522529, 6.6295594 51.4524503, 6.6296814 51.4527048)",30,,,,6
"[241579684, 169334558]",Ostring,residential,,True,False,79.112,"LINESTRING (6.6300238 51.4510398, 6.6300347 51.4510633, 6.6300803 51.4511615, 6.6301483 51.4513093, 6.6302352 51.4514967, 6.6303402 51.4517234)",30,,,,
4313722,Weygoldstraße,residential,,False,True,31.252,"LINESTRING (6.6307748 51.4516483, 6.6303402 51.4517234)",30,,,,
4313720,Julius-Genner-Straße,residential,,True,False,134.751,"LINESTRING (6.6307748 51.4516483, 6.6310213 51.4521446, 6.6311248 51.452353, 6.6313259 51.4527581, 6.6313496 51.452806)",30,,,,
4313722,Weygoldstraße,residential,,False,False,125.28000000000002,"LINESTRING (6.6307748 51.4516483, 6.6316836 51.4514594, 6.6317407 51.4514475, 6.632419 51.4513064, 6.6324898 51.4512917)",30,,,,
443414200,Wilhelm-Schroeder-Straße,secondary,,False,False,128.681,"LINESTRING (6.6313496 51.452806, 6.6321564 51.4526434, 6.6329586 51.4524735, 6.6331121 51.4524415)",30,2,,,
443414200,Wilhelm-Schroeder-Straße,secondary,,False,True,110.30100000000002,"LINESTRING (6.6313496 51.452806, 6.6311002 51.4528574, 6.6309552 51.4528854, 6.63085 51.452905, 6.6307626 51.4529221, 6.6304056 51.4529917, 6.6298312 51.4531037)",30,2,,,
4313669,Landwehrstraße,residential,,False,True,21.383,"LINESTRING (6.6324898 51.4512917, 6.6325899 51.4514736)",30,,,,
4313669,Landwehrstraße,residential,,False,False,67.76,"LINESTRING (6.6324898 51.4512917, 6.6323822 51.4510681, 6.6323018 51.4509073, 6.6322047 51.4507088)",30,,,,
4313722,Weygoldstraße,residential,,False,True,125.28,"LINESTRING (6.6324898 51.4512917, 6.632419 51.4513064, 6.6317407 51.4514475, 6.6316836 51.4514594, 6.6307748 51.4516483)",30,,,,
4313726,Seminarstraße,residential,,False,True,28.433,"LINESTRING (6.6297003 51.4546765, 6.6299963 51.4548536)",30,,,,
4313727,Seminarstraße,residential,,False,False,156.72,"LINESTRING (6.6297003 51.4546765, 6.6297476 51.4544289, 6.6296238 51.4541739, 6.6294548 51.4538257, 6.6293603 51.4536311, 6.6291965 51.4533209)",30,,,,
4313728,Gabelsbergerstraße,residential,,False,True,77.071,"LINESTRING (6.6297003 51.4546765, 6.628934 51.4548421, 6.6288913 51.4548513, 6.6286494 51.4549036)",30,,,,
4313726,Seminarstraße,residential,,False,False,62.612,"LINESTRING (6.6302604 51.4553921, 6.6299963 51.4548536)",30,,,,
4313730,Gellertstraße,residential,,True,False,199.302,"LINESTRING (6.6302604 51.4553921, 6.6311 51.4552919, 6.6313176 51.4552834, 6.6330355 51.4551158, 6.6330996 51.4551104)",30,,,,
4313726,Seminarstraße,residential,,False,False,28.433,"LINESTRING (6.6299963 51.4548536, 6.6297003 51.4546765)",30,,,,
4313726,Seminarstraße,residential,,False,True,62.612,"LINESTRING (6.6299963 51.4548536, 6.6302604 51.4553921)",30,,,,
4313731,Gabelsbergerstraße,residential,,False,False,132.428,"LINESTRING (6.6299963 51.4548536, 6.6315937 51.4545647, 6.6318147 51.4544947)",30,,,,
4313669,Landwehrstraße,residential,,False,False,91.22999999999999,"LINESTRING (6.6343717 51.4549681, 6.6342571 51.4547447, 6.6340653 51.4543522, 6.6339832 51.4541842)",30,,,,
4313669,Landwehrstraße,residential,,False,True,79.08200000000001,"LINESTRING (6.6343717 51.4549681, 6.6344497 51.4551316, 6.6345438 51.4553166, 6.634682 51.4555953, 6.634708 51.4556477)",30,,,,
4313731,Gabelsbergerstraße,residential,,False,True,132.428,"LINESTRING (6.6318147 51.4544947, 6.6315937 51.4545647, 6.6299963 51.4548536)",30,,,,
4313669,Landwehrstraße,residential,,False,False,79.082,"LINESTRING (6.634708 51.4556477, 6.634682 51.4555953, 6.6345438 51.4553166, 6.6344497 51.4551316, 6.6343717 51.4549681)",30,,,,
4313730,Gellertstraße,residential,,True,False,89.626,"LINESTRING (6.6330996 51.4551104, 6.6336248 51.4550681, 6.6343717 51.4549681)",30,,,,
4313668,Feldstraße,residential,,False,False,204.646,"LINESTRING (6.635235 51.4541141, 6.6351852 51.4537916, 6.6350931 51.4531943, 6.6349585 51.4523219, 6.63495 51.4522823)",30,,,,
4313735,Greefstraße,residential,,False,True,87.08699999999999,"LINESTRING (6.635235 51.4541141, 6.6350011 51.4541272, 6.6339832 51.4541842)",30,,,,
4313669,Landwehrstraße,residential,,False,False,202.99799999999996,"LINESTRING (6.6339832 51.4541842, 6.6338973 51.4540116, 6.6337716 51.4537591, 6.6337535 51.4537227, 6.6334866 51.4531416, 6.6331767 51.452563, 6.6331406 51.4524921, 6.6331121 51.4524415)",30,,,,
4313669,Landwehrstraße,residential,,False,True,91.22999999999999,"LINESTRING (6.6339832 51.4541842, 6.6340653 51.4543522, 6.6342571 51.4547447, 6.6343717 51.4549681)",30,,,,
4313735,Greefstraße,residential,,False,False,87.08699999999999,"LINESTRING (6.6339832 51.4541842, 6.6350011 51.4541272, 6.635235 51.4541141)",30,,,,
"[56426459, 4313739]","['Nordring', 'Moerser Benden']",residential,,False,True,365.10900000000004,"LINESTRING (6.6222734 51.4538398, 6.6223796 51.4538202, 6.6228995 51.4538874, 6.6230835 51.4538923, 6.6238452 51.4537846, 6.6240153 51.4537801, 6.6241502 51.4538498, 6.6243837 51.4540364, 6.6246593 51.4542384, 6.6247288 51.454301, 6.6248542 51.4543435, 6.6248828 51.454359, 6.6249071 51.4543721, 6.6249261 51.4544181, 6.6249765 51.4545399, 6.625031 51.4546739, 6.6250929 51.4548258, 6.6251517 51.4549703, 6.6252009 51.4550913, 6.6252153 51.4551265, 6.6252768 51.4552775, 6.6253375 51.4554265, 6.6253755 51.45552, 6.6253977 51.4555745, 6.625445 51.4556864)",,,,,
"[652358091, 652358092, 652358093]",Repelener Straße,secondary,,False,True,63.341,"LINESTRING (6.6222734 51.4538398, 6.6221745 51.4536864, 6.6220132 51.4534504, 6.6219166 51.4533154)",50,"['4', '5', '3']",,L 475,
"[4313739, 56426459]","['Moerser Benden', 'Nordring']",residential,,False,False,365.10900000000004,"LINESTRING (6.625445 51.4556864, 6.6253977 51.4555745, 6.6253755 51.45552, 6.6253375 51.4554265, 6.6252768 51.4552775, 6.6252153 51.4551265, 6.6252009 51.4550913, 6.6251517 51.4549703, 6.6250929 51.4548258, 6.625031 51.4546739, 6.6249765 51.4545399, 6.6249261 51.4544181, 6.6249071 51.4543721, 6.6248828 51.454359, 6.6248542 51.4543435, 6.6247288 51.454301, 6.6246593 51.4542384, 6.6243837 51.4540364, 6.6241502 51.4538498, 6.6240153 51.4537801, 6.6238452 51.4537846, 6.6230835 51.4538923, 6.6228995 51.4538874, 6.6223796 51.4538202, 6.6222734 51.4538398)",,,,,
176705123,Dr.-Hermann-Bähr-Straße,residential,,False,False,49.724999999999994,"LINESTRING (6.6287971 51.4518801, 6.6287256 51.4518688, 6.6282467 51.4517931, 6.6281018 51.4517695)",30,,,,
