osmid,name,highway,oneway,reversed,length,geometry,lanes,maxspeed,ref,bridge,junction
"[775463692, 24911181, 507003237]",Bahnhofstraße,tertiary,False,False,153.42399999999998,"LINESTRING (7.6047898 50.311926, 7.6046973 50.3120639, 7.6043528 50.312549, 7.6041578 50.3127349, 7.604024 50.3128207, 7.6038072 50.3129597, 7.6037121 50.3130219, 7.603624 50.3130621)",,,,,
640654274,Bahnhofstraße,tertiary,True,False,6.278,"LINESTRING (7.6047898 50.311926, 7.6047815 50.3118926, 7.6047661 50.3118722)",,,,,
120231527,Johannesstraße,tertiary,True,False,10.96,"LINESTRING (7.6038156 50.309023, 7.6039003 50.3090315, 7.6039678 50.3090393)",1,50,,,
"[721858012, 519095876]",Johannesstraße,tertiary,True,False,19.811,"LINESTRING (7.6038156 50.309023, 7.6038909 50.3090011, 7.6039391 50.3089798, 7.6039687 50.3089617, 7.6039982 50.308942, 7.604029 50.3089137)",1,50,,,
27507791,Emser Straße,tertiary,False,True,33.401,"LINESTRING (7.6047994 50.3097808, 7.6052389 50.3096738)",,,K 62,,
27508433,Langgasse,living_street,True,False,54.379,"LINESTRING (7.6047994 50.3097808, 7.604434 50.3098666, 7.6040711 50.3099305)",,,,,
"[25008964, 519095877]","['Bahnhofstraße', 'Brückenstraße']",tertiary,True,False,102.31,"LINESTRING (7.6047994 50.3097808, 7.6048814 50.3099742, 7.604921 50.3101816, 7.6049496 50.310331, 7.604961 50.3106912)",2,50,,,
"[699613669, 494015238]",Johann-Baptist-Ludwig-Straße,tertiary,False,"[False, True]",19.639000000000003,"LINESTRING (7.6010495 50.3117714, 7.6009043 50.3117752, 7.6007735 50.3117683)",2,30,,,
494015238,Johann-Baptist-Ludwig-Straße,tertiary,False,True,153.93,"LINESTRING (7.6010495 50.3117714, 7.6014942 50.3117344, 7.6024059 50.3116515, 7.6028939 50.3116252, 7.6032007 50.3116466)",2,30,,,
25008963,Rheinstraße,residential,True,False,277.63500000000005,"LINESTRING (7.603624 50.3130621, 7.6034891 50.3129906, 7.6023379 50.312734, 7.6015387 50.3125743, 7.6009748 50.3124459, 7.600931 50.3124126, 7.6010342 50.3118562, 7.6010495 50.3117714)",,,,,
44953262,Bahnhofstraße,tertiary,False,False,33.902,"LINESTRING (7.603624 50.3130621, 7.6034452 50.3131464, 7.6032198 50.3132228)",,,,,
"[507003237, 775463692, 24911181]",Bahnhofstraße,tertiary,False,True,153.424,"LINESTRING (7.603624 50.3130621, 7.6037121 50.3130219, 7.6038072 50.3129597, 7.604024 50.3128207, 7.6041578 50.3127349, 7.6043528 50.312549, 7.6046973 50.3120639, 7.6047898 50.311926)",,,,,
27387148,Bodewigstraße,residential,False,True,183.031,"LINESTRING (7.6031805 50.3062097, 7.6031593 50.3062615, 7.6031227 50.3063857, 7.6030275 50.3067082, 7.6029168 50.307063, 7.6028406 50.3072558, 7.6027604 50.3074505, 7.6027241 50.3075271, 7.6026569 50.3076964, 7.6026504 50.3077675, 7.6026976 50.3078075)",,,,,
27387151,Frankenstraße,residential,False,True,214.915,"LINESTRING (7.6031805 50.3062097, 7.6018145 50.3060462, 7.6016998 50.3060101, 7.6012882 50.3058781, 7.6010273 50.3058067, 7.6008828 50.3057568, 7.6007811 50.3057181, 7.6007002 50.3056877, 7.6006038 50.3056417, 7.6003706 50.3055583)",,,,,
58896478,Frankenstraße,residential,False,False,52.36,"LINESTRING (7.6031805 50.3062097, 7.6038 50.3062889, 7.6039054 50.3062863)",,,,,
699604391,Bodewigstraße,residential,True,False,100.513,"LINESTRING (7.6031805 50.3062097, 7.6033867 50.3054707, 7.6034091 50.3054138, 7.6034651 50.3053262)",,,,,
27387151,Frankenstraße,residential,False,False,214.915,"LINESTRING (7.6003706 50.3055583, 7.6006038 50.3056417, 7.6007002 50.3056877, 7.6007811 50.3057181, 7.6008828 50.3057568, 7.6010273 50.3058067, 7.6012882 50.3058781, 7.6016998 50.3060101, 7.6018145 50.3060462, 7.6031805 50.3062097)",,,,,
58896478,Frankenstraße,residential,False,True,52.36,"LINESTRING (7.6039054 50.3062863, 7.6038 50.3062889, 7.6031805 50.3062097)",,,,,
"[699604384, 699604385, 699604386, 699604387, 27191083, 27191084, 984375088, 984375089, 984375090, 58896474, 699604380, 699604383]",Brückenstraße,tertiary,False,False,294.3430000000001,"LINESTRING (7.6039054 50.3062863, 7.603916 50.3063244, 7.6039693 50.3065154, 7.6040079 50.3066616, 7.604035 50.306764, 7.6040539 50.3068355, 7.604074 50.3069076, 7.6040965 50.3069884, 7.6041231 50.3070837, 7.6041539 50.3071941, 7.6041732 50.3072894, 7.6041762 50.3073147, 7.6041826 50.3073677, 7.6041779 50.3074555, 7.6041722 50.3075059, 7.6041558 50.3076337, 7.6041488 50.3076948, 7.6041255 50.3078978, 7.6040131 50.3086981, 7.6040134 50.3087545, 7.6040196 50.3088469, 7.604029 50.3089137)","['2', '3']",50,,yes,
"[245226498, 699604381]",Brückenstraße,tertiary,False,True,117.601,"LINESTRING (7.6039054 50.3062863, 7.6037481 50.3057086, 7.6036669 50.3054084, 7.6036468 50.3053326, 7.6036408 50.3052808, 7.6036442 50.3052431)",2,50,,,
27390238,Friedrich-Ebert-Straße,residential,True,False,62.533,"LINESTRING (7.5994778 50.3130534, 7.5986494 50.3128626)",,30,,,
923760013,Markstraße,tertiary,False,False,119.46600000000001,"LINESTRING (7.5994778 50.3130534, 7.5998133 50.3125972, 7.6001882 50.3120795)",,,,,
27502071,Schillerstraße,residential,True,False,115.94999999999999,"LINESTRING (7.5978969 50.3126761, 7.5981483 50.3121441, 7.5983686 50.3116778)",,30,,,
27390238,Friedrich-Ebert-Straße,residential,True,False,57.317,"LINESTRING (7.5986494 50.3128626, 7.5978969 50.3126761)",,30,,,
27390258,Theodor-Heuss-Straße,residential,True,False,119.544,"LINESTRING (7.5986494 50.3128626, 7.5988369 50.3125584, 7.5991204 50.3121832, 7.5994086 50.3119074)",,30,,,
27390325,Stolzenfelsstraße,residential,True,False,9.836,"LINESTRING (7.5994086 50.3119074, 7.5995394 50.3119365)",,30,,,
923760013,Markstraße,tertiary,False,True,119.46600000000001,"LINESTRING (7.6001882 50.3120795, 7.5998133 50.3125972, 7.5994778 50.3130534)",,,,,
923760014,Markstraße,tertiary,False,False,24.173,"LINESTRING (7.6001882 50.3120795, 7.6002252 50.3120303, 7.6002381 50.3120132, 7.6002954 50.3119349, 7.6003417 50.3118857)",,50,,,
27390325,Stolzenfelsstraße,residential,True,False,34.435,"LINESTRING (7.5985869 50.311726, 7.5990452 50.3118272)",,30,,,
27390356,Stolzenfelsstraße,residential,False,False,48.463,"LINESTRING (7.5985869 50.311726, 7.5988214 50.3113167)",,30,,,
27390356,Stolzenfelsstraße,residential,False,True,48.463,"LINESTRING (7.5988214 50.3113167, 7.5985869 50.311726)",,30,,,
27390325,Stolzenfelsstraße,residential,True,False,27.303,"LINESTRING (7.5990452 50.3118272, 7.5994086 50.3119074)",,30,,,
27390357,Stolzenfelsstraße,residential,False,False,49.509,"LINESTRING (7.5990452 50.3118272, 7.5992986 50.3114124)",,30,,,
27390357,Stolzenfelsstraße,residential,False,True,49.509,"LINESTRING (7.5992986 50.3114124, 7.5990452 50.3118272)",,30,,,
27390325,Stolzenfelsstraße,residential,True,False,48.738,"LINESTRING (7.5995394 50.3119365, 7.6001882 50.3120795)",,30,,,
27390358,Stolzenfelsstraße,residential,False,False,47.362,"LINESTRING (7.5995394 50.3119365, 7.5997381 50.3115299)",,30,,,
