osmid,ref,name,highway,maxspeed,oneway,reversed,length,lanes,geometry,bridge,width,access,tunnel
"[1099405026, 1099405027, 25240207]",,Mozartstraße,residential,,False,False,292.832,,"LINESTRING (12.7106446 50.9312303, 12.7106634 50.9311442, 12.7106865 50.9309932, 12.7107051 50.9308926, 12.7107325 50.9307752, 12.710748 50.9307087, 12.7107881 50.9306045, 12.7108358 50.9305349, 12.7109172 50.9304276, 12.7110727 50.9302574, 12.7111977 50.9301205, 12.7113715 50.9299329, 12.7114559 50.9298434, 12.7117159 50.9295579, 12.7117243 50.9295481, 12.7118796 50.9293661, 12.7119963 50.9292293, 12.7120192 50.9291977, 12.7121186 50.9290852, 12.71222 50.9289703, 12.712315 50.9288518)",,,,
"[25148971, 1099403965]",,Feldstraße,residential,,False,False,280.563,,"LINESTRING (12.7134155 50.9290072, 12.7135461 50.9290587, 12.7136148 50.929102, 12.7136842 50.929156, 12.7137168 50.9292057, 12.7137125 50.9292746, 12.71328 50.929908, 12.7131684 50.9300649, 12.7129624 50.9303083, 12.7128337 50.9304544, 12.7126535 50.9306762, 12.7125247 50.9308114, 12.7124475 50.9308872, 12.7123016 50.9309683, 12.7121814 50.9309845, 12.7120956 50.9309845, 12.7120183 50.9309575, 12.7119406 50.9309206)",,,,
"[25148938, 1099404413, 1099404190]",,Feldstraße,residential,,False,False,236.693,,"LINESTRING (12.7134155 50.9290072, 12.7133046 50.9291541, 12.7129883 50.9295734, 12.7126965 50.9299602, 12.7124227 50.930327, 12.7122012 50.9306313, 12.7120139 50.9308554, 12.7119406 50.9309206)",,,,
23745251,,Schloßplatz,residential,10,False,True,79.108,,"LINESTRING (12.7066367 50.9342386, 12.7057822 50.9337737)",,,,
23745254,,Schloßstraße,residential,30,False,True,99.29499999999999,,"LINESTRING (12.7066367 50.9342386, 12.7069564 50.9340847, 12.707222 50.9339389, 12.7073628 50.9338616, 12.7074683 50.9338423, 12.7078308 50.9338113)",,,,
98635399,,Schloßstraße,residential,,False,False,68.576,,"LINESTRING (12.7066367 50.9342386, 12.7065247 50.934287, 12.7064333 50.9343266, 12.7063522 50.9343731, 12.7063111 50.9343966, 12.7059599 50.9345974, 12.7058914 50.9346366)",,,,
23745256,,Obergasse,residential,,False,False,133.347,,"LINESTRING (12.7068749 50.9330768, 12.7070272 50.9329099, 12.7071089 50.9327926, 12.7071591 50.9326908, 12.7072588 50.932451, 12.7067684 50.932305, 12.7064944 50.9322467)",,,,
23745257,,Mandelgasse,residential,30,False,False,105.931,,"LINESTRING (12.7068749 50.9330768, 12.7074419 50.9334613, 12.7076246 50.9336084, 12.7078308 50.9338113)",,,,
"[88196292, 129734500]",,"['Markt', 'Zöllnergasse']",residential,10,False,True,110.22800000000002,,"LINESTRING (12.7068749 50.9330768, 12.7068312 50.9331155, 12.7067105 50.933189, 12.7065246 50.9333203, 12.7064445 50.9333787, 12.7063896 50.9334114, 12.7063404 50.9334335, 12.7062602 50.9334469, 12.7061222 50.9335155, 12.7060132 50.9335861, 12.7059131 50.9336607, 12.7057822 50.9337737)",,,,
23745254,,Schloßstraße,residential,30,False,False,99.29500000000002,,"LINESTRING (12.7078308 50.9338113, 12.7074683 50.9338423, 12.7073628 50.9338616, 12.707222 50.9339389, 12.7069564 50.9340847, 12.7066367 50.9342386)",,,,
23745257,,Mandelgasse,residential,30,False,True,105.931,,"LINESTRING (12.7078308 50.9338113, 12.7076246 50.9336084, 12.7074419 50.9334613, 12.7068749 50.9330768)",,,,
25148878,,Flinschstraße,residential,,False,True,64.345,,"LINESTRING (12.7078308 50.9338113, 12.7082831 50.9337497, 12.7087278 50.9336877)",,,,
26648466,K 8260,Lunzenauer Straße,tertiary,50,False,False,67.633,,"LINESTRING (12.7100975 50.9364341, 12.7091337 50.9364017)",,,,
13067223,K 8260,Lunzenauer Straße,tertiary,50,False,True,142.156,,"LINESTRING (12.7100975 50.9364341, 12.7110529 50.9364633, 12.7115696 50.9364482, 12.7117018 50.9364567, 12.7119026 50.9364845, 12.7121037 50.9365349)",,,,
98638003,,Amerikaweg,residential,,False,True,206.71200000000005,,"LINESTRING (12.7100975 50.9364341, 12.7101271 50.9363856, 12.7101676 50.9363617, 12.7102804 50.9363541, 12.7104661 50.9363441, 12.7108893 50.936338, 12.710981 50.9363305, 12.7111108 50.936294, 12.7111631 50.9362712, 12.7113267 50.936177, 12.7114913 50.9360628, 12.7116717 50.9359175, 12.711839 50.9357874, 12.7119883 50.9356497, 12.712241 50.935377)",,,,
"[23745041, 1099405116]",,Reitzenhainer Straße,residential,,False,False,137.18,,"LINESTRING (12.709503 50.9294211, 12.7094101 50.9295311, 12.7091194 50.9298959, 12.7087721 50.9303288, 12.7085989 50.9305149)",,,,
26648466,K 8260,Lunzenauer Straße,tertiary,50,False,True,163.119,,"LINESTRING (12.702945 50.9339948, 12.7033384 50.9346705, 12.7034288 50.9348197, 12.7035166 50.9349261, 12.703728 50.9351411, 12.7038409 50.9352394, 12.7039386 50.9353095)",,,,
87140939,K 8260,Lunzenauer Straße,tertiary,50,False,False,31.1,,"LINESTRING (12.702945 50.9339948, 12.7028086 50.9338312, 12.7027457 50.933745)",,,,
"[98638002, 131312550, 24829878]",,Am Sonnenhang,residential,,False,False,216.845,,"LINESTRING (12.712241 50.935377, 12.7124786 50.9354591, 12.7125145 50.9354715, 12.712737 50.9355574, 12.712912 50.9356358, 12.7133782 50.9359693, 12.7133668 50.9360199, 12.7132787 50.9360732, 12.7129496 50.936213, 12.712815 50.9362767, 12.7125688 50.9364148, 12.712336 50.9364639, 12.7121037 50.9365349)",,,,
98638003,,Amerikaweg,residential,,False,False,206.71200000000002,,"LINESTRING (12.712241 50.935377, 12.7119883 50.9356497, 12.711839 50.9357874, 12.7116717 50.9359175, 12.7114913 50.9360628, 12.7113267 50.936177, 12.7111631 50.9362712, 12.7111108 50.936294, 12.710981 50.9363305, 12.7108893 50.936338, 12.7104661 50.9363441, 12.7102804 50.9363541, 12.7101676 50.9363617, 12.7101271 50.9363856, 12.7100975 50.9364341)",,,,
25148816,K 8255,Bahnhofstraße,tertiary,50,False,False,80.864,,"LINESTRING (12.7006362 50.9346106, 12.7015977 50.9342085)",,,,
25009403,,Poststraße,residential,,True,False,134.04700000000003,,"LINESTRING (12.7006362 50.9346106, 12.7008302 50.9348007, 12.7011401 50.9350667, 12.7013468 50.9352089, 12.7016937 50.9354254, 12.7017109 50.9354361, 12.701871 50.9355239)",,,,
127403298,,Leipziger Straße,residential,,True,False,191.517,,"LINESTRING (12.701871 50.9355239, 12.7024128 50.9350047, 12.7024692 50.9349363, 12.7024884 50.9348948, 12.7025289 50.9346294, 12.7025611 50.934561, 12.7027543 50.9341064, 12.702772 50.93407, 12.7028132 50.934041, 12.702945 50.9339948)",,,,
1219292201,,Leipziger Straße,residential,,False,True,30.037,,"LINESTRING (12.701871 50.9355239, 12.7016141 50.9357033, 12.7015829 50.9357239)",,,,
25009432,,Uttenweiler Weg,residential,50,False,False,138.621,,"LINESTRING (12.7087278 50.9336877, 12.7086597 50.9335358, 12.7086091 50.9334182, 12.7085616 50.9333077, 12.7085442 50.9332695, 12.708533 50.9332448, 12.7084993 50.9331698, 12.7084809 50.9331289, 12.708339 50.9328523, 12.7082741 50.9327394, 12.7082556 50.9326446, 12.7082639 50.9324844)",,,,
25148878,,Flinschstraße,residential,,False,False,64.345,,"LINESTRING (12.7087278 50.9336877, 12.7082831 50.9337497, 12.7078308 50.9338113)",,,,
25148878,,Flinschstraße,residential,,False,True,442.041,,"LINESTRING (12.7087278 50.9336877, 12.7087891 50.9336803, 12.7092424 50.933589, 12.7094129 50.9335609, 12.7098409 50.9334876, 12.7099726 50.933466, 12.7102144 50.9333562, 12.710515 50.9331758, 12.7112262 50.9327408, 12.7117015 50.9324491, 12.7131757 50.9317013, 12.7134893 50.9314578, 12.7136506 50.9313325)",,,,
23304632,,Mühlgraben,residential,,False,False,86.5,,"LINESTRING (12.7058914 50.9346366, 12.7060635 50.9347732, 12.7062568 50.9348777, 12.7064031 50.9349568, 12.706815 50.9351465)",,,,
23304632,,Mühlgraben,residential,,False,True,227.56300000000002,,"LINESTRING (12.7058914 50.9346366, 12.7057522 50.9345392, 12.7056246 50.9344161, 12.7054669 50.9342758, 12.7053105 50.9341394, 12.705158 50.9340365, 12.7050205 50.9339427, 12.7048995 50.9338702, 12.7048514 50.9338393, 12.7047829 50.933805, 12.7042783 50.9335571, 12.7041807 50.933503, 12.7041684 50.9334961, 12.7040208 50.9334142, 12.7038703 50.9333307, 12.7036264 50.9331873)",,,,
98635399,,Schloßstraße,residential,,False,True,68.576,,"LINESTRING (12.7058914 50.9346366, 12.7059599 50.9345974, 12.7063111 50.9343966, 12.7063522 50.9343731, 12.7064333 50.9343266, 12.7065247 50.934287, 12.7066367 50.9342386)",,,,
8430385,K 8255,Lutherplatz,tertiary,50,False,False,44.596000000000004,2,"LINESTRING (12.7061124 50.9327213, 12.7061823 50.9326516, 12.7063368 50.9324999, 12.7064354 50.9323763)",,,,
"[8430385, 942496313]",K 8255,"['Markt', 'Lutherplatz']",tertiary,50,False,True,39.816,2,"LINESTRING (12.7061124 50.9327213, 12.7059825 50.9328744, 12.7058903 50.933014, 12.7058725 50.9330453)",,,,
"[25115018, 514703741, 514703742]",,Mandelgasse,residential,,True,False,66.531,,"LINESTRING (12.7061124 50.9327213, 12.7062458 50.9327765, 12.7063846 50.9328343, 12.7064828 50.932882, 12.7065859 50.9329359, 12.7066555 50.9329714, 12.7068534 50.933068, 12.7068749 50.9330768)",,,,
26648466,K 8260,Lunzenauer Straße,tertiary,50,False,True,14.36,,"LINESTRING (12.7039386 50.9353095, 12.7040909 50.9353959)",,,,
25115031,,Neugasse,residential,,False,True,228.404,,"LINESTRING (12.7039386 50.9353095, 12.703644 50.9353966, 12.7032355 50.9356532, 12.7030731 50.9357329, 12.7028638 50.9358394, 12.7026236 50.9359475, 12.7021984 50.9361615, 12.7017884 50.9363807, 12.7016779 50.9364418, 12.7015922 50.9364734, 12.7015211 50.9364777, 12.7013352 50.9364612)",,,,
26648466,K 8260,Lunzenauer Straße,tertiary,50,False,False,163.119,,"LINESTRING (12.7039386 50.9353095, 12.7038409 50.9352394, 12.703728 50.9351411, 12.7035166 50.9349261, 12.7034288 50.9348197, 12.7033384 50.9346705, 12.702945 50.9339948)",,,,
25115031,,Neugasse,residential,,False,False,228.404,,"LINESTRING (12.7013352 50.9364612, 12.7015211 50.9364777, 12.7015922 50.9364734, 12.7016779 50.9364418, 12.7017884 50.9363807, 12.7021984 50.9361615, 12.7026236 50.9359475, 12.7028638 50.9358394, 12.7030731 50.9357329, 12.7032355 50.9356532, 12.703644 50.9353966, 12.7039386 50.9353095)",,,,
"[27323200, 1125826166, 1125826167]",,Uhlandstraße,residential,50,False,True,91.68900000000001,,"LINESTRING (12.7013352 50.9364612, 12.7013838 50.936383, 12.7014853 50.9362629, 12.7016337 50.9360807, 12.7017365 50.935962, 12.7017437 50.935913, 12.7017193 50.9358773, 12.7016626 50.9357989, 12.7016574 50.935794, 12.7015829 50.9357239)",,,,
491903383,K 8255,Chemnitzer Straße,tertiary,50,False,False,18.78,2,"LINESTRING (12.7057262 50.9312296, 12.7057593 50.931062)",,,,
25148902,,Enge Gasse,residential,,False,False,140.023,,"LINESTRING (12.7057262 50.9312296, 12.7060525 50.9313221, 12.706324 50.931389, 12.7064651 50.9314227, 12.7065509 50.9314065, 12.7066196 50.9313037, 12.7066872 50.9311689, 12.7068151 50.9310302, 12.707025 50.9307776)",,,,
491903383,K 8255,Chemnitzer Straße,tertiary,50,False,True,44.748999999999995,2,"LINESTRING (12.7057262 50.9312296, 12.7057148 50.9312943, 12.7057091 50.9314578, 12.7057315 50.9315819, 12.7057811 50.9316195)",,,,
25148902,,Enge Gasse,residential,,False,True,140.02300000000002,,"LINESTRING (12.707025 50.9307776, 12.7068151 50.9310302, 12.7066872 50.9311689, 12.7066196 50.9313037, 12.7065509 50.9314065, 12.7064651 50.9314227, 12.706324 50.931389, 12.7060525 50.9313221, 12.7057262 50.9312296)",,,,
1099405114,,Reitzenhainer Straße,residential,,False,False,78.857,,"LINESTRING (12.707025 50.9307776, 12.7067226 50.9306816, 12.7060503 50.9304242)",,,,
1099405114,,Reitzenhainer Straße,residential,,False,True,59.842,,"LINESTRING (12.707025 50.9307776, 12.7073705 50.930847, 12.7074178 50.9308601, 12.7078294 50.9309574)",,,,
89888810,,Mühlberg,living_street,,False,False,83.23400000000001,,"LINESTRING (12.7078294 50.9309574, 12.7079749 50.9310025, 12.7081792 50.9310656, 12.7082539 50.9311016, 12.7083032 50.9311472, 12.7084044 50.9313269, 12.7084862 50.9315179)",,,,
1099405114,,Reitzenhainer Straße,residential,,False,False,59.842,,"LINESTRING (12.7078294 50.9309574, 12.7074178 50.9308601, 12.7073705 50.930847, 12.707025 50.9307776)",,,,
1099405114,,Reitzenhainer Straße,residential,,False,True,73.015,,"LINESTRING (12.7078294 50.9309574, 12.7081259 50.9307911, 12.7084723 50.9305837, 12.7085989 50.9305149)",,,,
25148938,,Feldstraße,residential,,False,False,94.43900000000001,,"LINESTRING (12.7119406 50.9309206, 12.7118276 50.9309914, 12.7116895 50.9310598, 12.7114304 50.93116, 12.7112374 50.9312065, 12.7110411 50.9312318, 12.7107395 50.9312307)",,,,
"[25148938, 1099404413, 1099404190]",,Feldstraße,residential,,False,True,236.693,,"LINESTRING (12.7119406 50.9309206, 12.7120139 50.9308554, 12.7122012 50.9306313, 12.7124227 50.930327, 12.7126965 50.9299602, 12.7129883 50.9295734, 12.7133046 50.9291541, 12.7134155 50.9290072)",,,,
"[25148971, 1099403965]",,Feldstraße,residential,,False,True,280.56300000000005,,"LINESTRING (12.7119406 50.9309206, 12.7120183 50.9309575, 12.7120956 50.9309845, 12.7121814 50.9309845, 12.7123016 50.9309683, 12.7124475 50.9308872, 12.7125247 50.9308114, 12.7126535 50.9306762, 12.7128337 50.9304544, 12.7129624 50.9303083, 12.7131684 50.9300649, 12.71328 50.929908, 12.7137125 50.9292746, 12.7137168 50.9292057, 12.7136842 50.929156, 12.7136148 50.929102, 12.7135461 50.9290587, 12.7134155 50.9290072)",,,,
25149018,,,residential,,False,False,27.701,,"LINESTRING (12.7036444 50.9304622, 12.7034534 50.9306803)",,,,
1112103524,,Zinnberger Straße,residential,,False,True,22.116,2,"LINESTRING (12.7036444 50.9304622, 12.7033378 50.9305093)",,5.0,,
"[1265556898, 1265556899, 1112103524]",,Zinnberger Straße,residential,,False,False,66.759,2,"LINESTRING (12.7036444 50.9304622, 12.7038476 50.9304447, 12.7039631 50.9304347, 12.7043519 50.9304337, 12.704594 50.9304331)",,5.0,,
25149018,,,residential,,False,True,27.701,,"LINESTRING (12.7034534 50.9306803, 12.7036444 50.9304622)",,,,
1099403890,,Feldstraße,residential,,False,True,7.163,,"LINESTRING (12.7092019 50.9307544, 12.7092874 50.9307897)",,,,
"[1099403890, 1099403891]",,Feldstraße,residential,,False,False,49.95399999999999,,"LINESTRING (12.7092019 50.9307544, 12.7090678 50.9306986, 12.7085989 50.9305149)",,,,
"[1099405026, 1099405027, 25240207]",,Mozartstraße,residential,,False,True,292.83199999999994,,"LINESTRING (12.712315 50.9288518, 12.71222 50.9289703, 12.7121186 50.9290852, 12.7120192 50.9291977, 12.7119963 50.9292293, 12.7118796 50.9293661, 12.7117243 50.9295481, 12.7117159 50.9295579, 12.7114559 50.9298434, 12.7113715 50.9299329, 12.7111977 50.9301205, 12.7110727 50.9302574, 12.7109172 50.9304276, 12.7108358 50.9305349, 12.7107881 50.9306045, 12.710748 50.9307087, 12.7107325 50.9307752, 12.7107051 50.9308926, 12.7106865 50.9309932, 12.7106634 50.9311442, 12.7106446 50.9312303)",,,,
25240423,,Oetwiler Weg,living_street,,False,False,84.137,,"LINESTRING (12.7084862 50.9315179, 12.7084202 50.9315323, 12.7083104 50.9315417, 12.7081481 50.9315285, 12.7079145 50.9314434, 12.7074185 50.9312462)",,,,
25240435,,Am Kirchlehn,living_street,,False,False,65.494,,"LINESTRING (12.7084862 50.9315179, 12.7089027 50.9312767, 12.70904 50.9312063, 12.7091258 50.9310981)",,,,
88333505,,Am Waldhaus,living_street,,False,False,162.19799999999998,,"LINESTRING (12.7084862 50.9315179, 12.7085805 50.9315507, 12.7086916 50.9315934, 12.7087998 50.9315983, 12.7090155 50.9315749, 12.7094117 50.9314999, 12.7096414 50.9314671, 12.7098172 50.9315022, 12.7101173 50.9315632, 12.7106635 50.9317202)",,,,
89888810,,Mühlberg,living_street,,False,True,83.23400000000001,,"LINESTRING (12.7084862 50.9315179, 12.7084044 50.9313269, 12.7083032 50.9311472, 12.7082539 50.9311016, 12.7081792 50.9310656, 12.7079749 50.9310025, 12.7078294 50.9309574)",,,,
25240435,,Am Kirchlehn,living_street,,False,True,65.494,,"LINESTRING (12.7091258 50.9310981, 12.70904 50.9312063, 12.7089027 50.9312767, 12.7084862 50.9315179)",,,,
25240928,,Schinkelstraße,residential,,False,True,95.915,,"LINESTRING (12.7058128 50.9290154, 12.7060359 50.9291399, 12.7061306 50.9291811, 12.7061517 50.9291903, 12.7064172 50.929306, 12.7066196 50.9293941, 12.7068369 50.9294905, 12.7068513 50.9294969, 12.7069076 50.9295307)",,,,
500694518,,Meischnerstraße,residential,,True,False,134.558,,"LINESTRING (12.7058128 50.9290154, 12.7056411 50.9290966, 12.7053418 50.9292575, 12.7049029 50.9294103, 12.7044566 50.9295348, 12.7041648 50.9296213)",,,,
1265556900,,Claus-Roch-Straße,residential,,False,True,59.353,,"LINESTRING (12.7041648 50.9296213, 12.7039073 50.9291128)",,6.1,,
25240642,,Claus-Roch-Straße,residential,,False,False,95.27,,"LINESTRING (12.7041648 50.9296213, 12.704347 50.9299203, 12.7045005 50.9301962, 12.704594 50.9304331)",,,,
25240642,,Claus-Roch-Straße,residential,,False,True,95.27000000000001,,"LINESTRING (12.704594 50.9304331, 12.7045005 50.9301962, 12.704347 50.9299203, 12.7041648 50.9296213)",,,,
26648462,,Zinnberger Straße,residential,,False,False,103.454,2,"LINESTRING (12.704594 50.9304331, 12.7047926 50.930474, 12.7050051 50.9305341, 12.7050919 50.9305687, 12.7051766 50.9306182, 12.7055714 50.9309003, 12.7056643 50.9309288, 12.7057758 50.9309489)",,5.0,,
"[1265556898, 1265556899, 1112103524]",,Zinnberger Straße,residential,,False,True,66.759,2,"LINESTRING (12.704594 50.9304331, 12.7043519 50.9304337, 12.7039631 50.9304347, 12.7038476 50.9304447, 12.7036444 50.9304622)",,5.0,,
1265556900,,Claus-Roch-Straße,residential,,False,False,59.353,,"LINESTRING (12.7039073 50.9291128, 12.7041648 50.9296213)",,6.1,,
189245589,,,residential,,False,True,6.789000000000001,,"LINESTRING (12.7039073 50.9291128, 12.7038875 50.9290759, 12.7038817 50.9290541)",,,,
943580626,,Scheunenplan,residential,,False,True,46.278999999999996,,"LINESTRING (12.7039073 50.9291128, 12.7037821 50.929143, 12.7036667 50.9292109, 12.7035055 50.9293212, 12.703434 50.92939)",,,,
25240928,,Schinkelstraße,residential,,False,False,95.915,,"LINESTRING (12.7069076 50.9295307, 12.7068513 50.9294969, 12.7068369 50.9294905, 12.7066196 50.9293941, 12.7064172 50.929306, 12.7061517 50.9291903, 12.7061306 50.9291811, 12.7060359 50.9291399, 12.7058128 50.9290154)",,,,
418580324,K 8255,Chemnitzer Straße,tertiary,50,False,True,116.38900000000001,2,"LINESTRING (12.7069076 50.9295307, 12.7066753 50.9297239, 12.7064708 50.9299238, 12.7062966 50.9301187, 12.7061031 50.9303522, 12.7060503 50.9304242)",,,,
1112103524,,Zinnberger Straße,residential,,False,False,22.116,2,"LINESTRING (12.7033378 50.9305093, 12.7036444 50.9304622)",,5.0,,
25241041,,Scheunenplan,residential,,False,False,124.715,,"LINESTRING (12.7033378 50.9305093, 12.7033408 50.9303624, 12.7033492 50.9301965, 12.703358 50.9300216, 12.7033752 50.9297566, 12.7034181 50.9295023, 12.703434 50.92939)",,,,
"[942722768, 943580625]",,Zinnberger Straße,residential,,False,True,111.51400000000001,2,"LINESTRING (12.7033378 50.9305093, 12.7031382 50.9305491, 12.7027486 50.9306268, 12.7024996 50.9306695, 12.7022016 50.9306926, 12.7017896 50.9307235)",,5.0,,
25241041,,Scheunenplan,residential,,False,True,124.71499999999999,,"LINESTRING (12.703434 50.92939, 12.7034181 50.9295023, 12.7033752 50.9297566, 12.703358 50.9300216, 12.7033492 50.9301965, 12.7033408 50.9303624, 12.7033378 50.9305093)",,,,
25241057,,Scheunenplan,residential,,False,False,95.94300000000001,,"LINESTRING (12.703434 50.92939, 12.7030415 50.929317, 12.70274 50.9292264, 12.7025422 50.9291564, 12.7023396 50.9290519, 12.7022937 50.9290263, 12.7022495 50.9289875)",,,,
943580626,,Scheunenplan,residential,,False,False,46.278999999999996,,"LINESTRING (12.703434 50.92939, 12.7035055 50.9293212, 12.7036667 50.9292109, 12.7037821 50.929143, 12.7039073 50.9291128)",,,,
25241779,,Zinnberger Straße,residential,,False,False,101.84200000000001,,"LINESTRING (12.7013389 50.9301926, 12.701263 50.9301691, 12.700614 50.9299035, 12.7005402 50.9298626, 12.70046 50.9297999, 12.7004356 50.9297609, 12.7004573 50.9297536, 12.700716 50.9296901)",,,,
