osmid,lanes,name,highway,maxspeed,oneway,reversed,length,bridge,geometry,width,tunnel
"[75003617, 9793954, 441849939, 4794780]","['2', '3']",Münchner Ring,secondary,50,False,True,449.80799999999994,yes,"LINESTRING (11.5710645 48.2720396, 11.5708909 48.2720837, 11.5708479 48.272095, 11.5699137 48.27236, 11.5666644 48.2732729, 11.5662701 48.2733835, 11.5656981 48.2735446, 11.5656549 48.2735571, 11.5654649 48.273612)",,
"[441849941, 441849942]","['2', '3']",Münchner Ring,secondary,50,False,False,119.215,,"LINESTRING (11.5710645 48.2720396, 11.5712627 48.2719886, 11.5713036 48.2719781, 11.5718655 48.2718156, 11.5725423 48.2716135)",,
"[443109739, 744557380, 704908829]","['2', '3']",Raiffeisenstraße,tertiary,50,False,False,155.594,,"LINESTRING (11.5710645 48.2720396, 11.5711312 48.2721494, 11.5711485 48.2721781, 11.5711793 48.2722257, 11.5713652 48.2725131, 11.5715512 48.2728031, 11.5716174 48.2729062, 11.5718206 48.2732403, 11.5718374 48.273268, 11.5718755 48.2733305)",,
"[443109740, 33703773]",3,Robert-Schuman-Straße,residential,30,False,True,125.896,,"LINESTRING (11.5710645 48.2720396, 11.5709995 48.2719305, 11.5709824 48.2719018, 11.5709081 48.2718345, 11.5708391 48.271814, 11.5707946 48.2718128, 11.5707282 48.2718202, 11.5706612 48.2718358, 11.5705411 48.2718809, 11.57 48.2721058, 11.5698491 48.2721661, 11.5697881 48.2721987, 11.5697614 48.2722377)",,
4804223,,Wolfram-Stronk-Weg,residential,,False,False,73.494,,"LINESTRING (11.5756636 48.2708557, 11.5756434 48.2707877, 11.575643 48.2707437, 11.5757203 48.2701985)",4,
79397801,2,Münchner Ring,secondary,50,False,True,141.673,,"LINESTRING (11.5756636 48.2708557, 11.5753857 48.2709021, 11.5751035 48.2709534, 11.574532 48.2710764, 11.5738495 48.2712571)",,
79397801,2,Münchner Ring,secondary,50,False,False,141.673,,"LINESTRING (11.5738495 48.2712571, 11.574532 48.2710764, 11.5751035 48.2709534, 11.5753857 48.2709021, 11.5756636 48.2708557)",,
"[79397801, 441849940]","['2', '3']",Münchner Ring,secondary,50,False,True,104.55099999999999,,"LINESTRING (11.5738495 48.2712571, 11.5731994 48.2714349, 11.5725423 48.2716135)",,
498401319,,Müller-Guttenbrunn-Weg,residential,30,False,False,54.802,,"LINESTRING (11.5738495 48.2712571, 11.5738853 48.2713161, 11.5739851 48.2714732, 11.5741557 48.2717056)",6,
"[4809510, 4809511]",,Müller-Guttenbrunn-Weg,residential,30,False,False,75.98000000000002,,"LINESTRING (11.5741557 48.2717056, 11.5742683 48.2717747, 11.574403 48.271867, 11.5744267 48.2718991, 11.5744246 48.2719367, 11.5743951 48.2719635, 11.5743404 48.2719738, 11.5742905 48.2719603, 11.5742564 48.2719266, 11.5741892 48.2718126, 11.5741557 48.2717056)","['4.4', '4.3']",
"[4809510, 4809511]",,Müller-Guttenbrunn-Weg,residential,30,False,True,75.98000000000002,,"LINESTRING (11.5741557 48.2717056, 11.5741892 48.2718126, 11.5742564 48.2719266, 11.5742905 48.2719603, 11.5743404 48.2719738, 11.5743951 48.2719635, 11.5744246 48.2719367, 11.5744267 48.2718991, 11.574403 48.271867, 11.5742683 48.2717747, 11.5741557 48.2717056)","['4.4', '4.3']",
498401319,,Müller-Guttenbrunn-Weg,residential,30,False,True,54.80200000000001,,"LINESTRING (11.5741557 48.2717056, 11.5739851 48.2714732, 11.5738853 48.2713161, 11.5738495 48.2712571)",6,
"[4804220, 75467950, 1241592231]",,Meschendörferweg,residential,,False,False,60.565000000000005,,"LINESTRING (11.5718755 48.2733305, 11.5719521 48.2732962, 11.5720036 48.2732731, 11.5720735 48.2732419, 11.5723776 48.2730942, 11.5725409 48.2730136)",,
5069407,,Robert-Koch-Weg,residential,30,False,True,98.503,,"LINESTRING (11.5718755 48.2733305, 11.5717732 48.2733762, 11.5717184 48.2734007, 11.571619 48.2734492, 11.571288 48.2736299, 11.5711531 48.2737038, 11.5709544 48.2738077, 11.5707969 48.2738356)",,
"[744557380, 4800983]",2,Raiffeisenstraße,tertiary,50,False,False,109.877,,"LINESTRING (11.5718755 48.2733305, 11.5719349 48.2734282, 11.5719525 48.2734572, 11.5719806 48.2735034, 11.5720345 48.2735897, 11.572211 48.2738669, 11.572361 48.2741023, 11.5724498 48.2742417)",,
"[443109739, 744557380, 704908829]","['2', '3']",Raiffeisenstraße,tertiary,50,False,True,155.594,,"LINESTRING (11.5718755 48.2733305, 11.5718374 48.273268, 11.5718206 48.2732403, 11.5716174 48.2729062, 11.5715512 48.2728031, 11.5713652 48.2725131, 11.5711793 48.2722257, 11.5711485 48.2721781, 11.5711312 48.2721494, 11.5710645 48.2720396)",,
"[4804220, 75467950, 1241592231]",,Meschendörferweg,residential,,False,True,60.565,,"LINESTRING (11.5725409 48.2730136, 11.5723776 48.2730942, 11.5720735 48.2732419, 11.5720036 48.2732731, 11.5719521 48.2732962, 11.5718755 48.2733305)",,
4804223,,Wolfram-Stronk-Weg,residential,,False,True,73.494,,"LINESTRING (11.5757203 48.2701985, 11.575643 48.2707437, 11.5756434 48.2707877, 11.5756636 48.2708557)",4,
4794781,2,Münchner Ring,secondary,50,False,False,87.34599999999999,,"LINESTRING (11.5643903 48.2739367, 11.5652464 48.2736744, 11.565291 48.2736616, 11.5654649 48.273612)",,
4963285,,Im Klosterfeld,residential,30,False,False,140.85100000000003,,"LINESTRING (11.5643312 48.2713213, 11.5644368 48.2714276, 11.5644895 48.2715403, 11.5644925 48.2716783, 11.5644928 48.2716947, 11.5645364 48.271784, 11.5645851 48.2718316, 11.5646348 48.2718801, 11.5646826 48.2719268, 11.5647373 48.2720473, 11.5648318 48.2722477, 11.564849 48.2723014, 11.5649145 48.2725061)",,
5082485,,Im Klosterfeld,residential,30,False,True,54.101,,"LINESTRING (11.5643312 48.2713213, 11.5644057 48.2711995, 11.564434 48.271152, 11.5646347 48.270879)",,
4794781,2,Münchner Ring,secondary,50,False,True,87.346,,"LINESTRING (11.5654649 48.273612, 11.565291 48.2736616, 11.5652464 48.2736744, 11.5643903 48.2739367)",,
"[366288209, 5944746, 5098094]",,"['Im Klosterfeld', 'Pater-Kolbe-Straße']",residential,30,False,False,186.09199999999998,,"LINESTRING (11.5654649 48.273612, 11.5654996 48.2736775, 11.5655389 48.2737516, 11.5655533 48.273779, 11.5658802 48.2744386, 11.5660098 48.2744251, 11.5664784 48.2742492, 11.5665334 48.2742241, 11.5665784 48.2741967, 11.5666926 48.2741272, 11.5668455 48.2740486, 11.5668816 48.2740166)",,
"[75003617, 9793954, 441849939, 4794780]","['2', '3']",Münchner Ring,secondary,50,False,False,449.80800000000005,yes,"LINESTRING (11.5654649 48.273612, 11.5656549 48.2735571, 11.5656981 48.2735446, 11.5662701 48.2733835, 11.5666644 48.2732729, 11.5699137 48.27236, 11.5708479 48.272095, 11.5708909 48.2720837, 11.5710645 48.2720396)",,
75003620,2,Im Klosterfeld,residential,30,False,True,35.186,,"LINESTRING (11.5654649 48.273612, 11.5654343 48.2735548, 11.5654095 48.2735084, 11.5653957 48.2734828, 11.5653054 48.2733139)",,
5836262,,Sankt-Rochus-Straße,residential,30,False,True,122.886,,"LINESTRING (11.5723522 48.2689245, 11.5723273 48.2689318, 11.5722177 48.2689542, 11.572189 48.2689601, 11.5718525 48.2690832, 11.5716216 48.2693632, 11.5714151 48.2695881, 11.5713827 48.2696223, 11.5713404 48.2697304)",,
5069387,,Mistralstraße,residential,30,False,False,227.566,,"LINESTRING (11.5725423 48.2716135, 11.5725063 48.2715569, 11.5721812 48.2710847, 11.5721605 48.2710519, 11.5720691 48.2709073, 11.571919 48.2706535, 11.571898 48.2706218, 11.5718773 48.2705867, 11.5718227 48.2704897, 11.5716148 48.2701435, 11.5715762 48.2700825, 11.5715606 48.2700578, 11.5714273 48.2698595, 11.5713404 48.2697304)",,
"[79397801, 441849940]","['2', '3']",Münchner Ring,secondary,50,False,False,104.55099999999999,,"LINESTRING (11.5725423 48.2716135, 11.5731994 48.2714349, 11.5738495 48.2712571)",,
"[441849941, 441849942]","['2', '3']",Münchner Ring,secondary,50,False,True,119.215,,"LINESTRING (11.5725423 48.2716135, 11.5718655 48.2718156, 11.5713036 48.2719781, 11.5712627 48.2719886, 11.5710645 48.2720396)",,
