osmid,oneway,lanes,name,highway,maxspeed,reversed,length,ref,geometry,bridge
152708944,True,1,Nordstraße,residential,30,False,78.479,,"LINESTRING (8.0415333 51.758069, 8.0413571 51.7573717)",
150476365,False,3,Nordstraße,primary,50,False,52.832,B 58,"LINESTRING (8.0415333 51.758069, 8.0415621 51.7581663, 8.0416001 51.7582726, 8.0416868 51.7585345)",
152708788,False,2,Alleestraße,secondary,50,False,38.47,L 507,"LINESTRING (8.0415333 51.758069, 8.0413742 51.758086, 8.0412552 51.7580953, 8.0411123 51.7580946, 8.0409789 51.7580834)",
152709024,False,3,Sternstraße,primary,50,False,109.67499999999998,B 58,"LINESTRING (8.0415333 51.758069, 8.04169 51.7580477, 8.0417776 51.7580367, 8.0425676 51.7579218, 8.043074 51.7578206)",
313869555,False,2,Vorhelmer Straße,primary_link,,True,26.918,,"LINESTRING (8.0415333 51.758069, 8.0413777 51.7581042, 8.041171 51.7581599)",
"[152708811, 436205358, 436205359]",False,,Clemens-August-Straße,residential,50,False,191.587,,"LINESTRING (8.0405626 51.7540984, 8.040767 51.7540841, 8.0409229 51.7540732, 8.0409747 51.7540696, 8.0410483 51.7540649, 8.0410825 51.7540627, 8.0411662 51.7540559, 8.0413253 51.754043, 8.0413345 51.7540423, 8.041401 51.7540369, 8.0415904 51.7540215, 8.041755 51.7540141, 8.0418829 51.7540142, 8.0419577 51.7540235, 8.0421771 51.7540631, 8.0424094 51.7541716, 8.0424815 51.7542044, 8.0425471 51.754234, 8.0431137 51.7544762)",
"[192647128, 192647129, 152708821, 414804286]",False,1,Elisabethstraße,residential,,False,123.38900000000001,,"LINESTRING (8.0405626 51.7540984, 8.0404532 51.7536214, 8.0404258 51.7535227, 8.0404035 51.7534276, 8.0403757 51.7533201, 8.04034 51.753174, 8.0403201 51.7530914, 8.0402995 51.7530008)",yes
"[313870433, 1070649291, 160934751]",False,,Südstraße,residential,50,True,128.91899999999998,,"LINESTRING (8.0405626 51.7540984, 8.040131 51.7541328, 8.0399855 51.7541587, 8.0397077 51.7542295, 8.0396737 51.754239, 8.0395087 51.7542853, 8.0393337 51.7543344, 8.0389619 51.754443, 8.0388064 51.7544757)",
150421922,False,,Roncallistraße,living_street,,False,82.92,,"LINESTRING (8.036917 51.7523089, 8.0357138 51.7523447)",
314024103,False,,Dalmerweg,residential,50,False,86.366,,"LINESTRING (8.036917 51.7523089, 8.0369168 51.7528726, 8.0369154 51.7530856)",
"[314024100, 314024103]",False,3,Dalmerweg,residential,50,True,95.74,,"LINESTRING (8.036917 51.7523089, 8.0368993 51.751957, 8.0368925 51.751613, 8.0368892 51.7514481)",
314024103,False,,Dalmerweg,residential,50,True,21.229,,"LINESTRING (8.0368887 51.7532758, 8.0369154 51.7530856)",
150421879,False,1,Am Hirschgraben,residential,,False,237.298,,"LINESTRING (8.0368887 51.7532758, 8.0370323 51.7532865, 8.038495 51.753195, 8.0387573 51.753179, 8.0399425 51.7530366, 8.0402995 51.7530008)",
