osmid,ref,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,bridge,access
35546732,,Wilhelm-Raabe-Straße,residential,50,False,False,203.562,"LINESTRING (9.8703544 51.6945029, 9.8733077 51.6945177)",2,,yes
"[35546795, 1034489292]",K 425,Güterbahnhofstraße,tertiary,50,False,False,93.448,"LINESTRING (9.8703544 51.6945029, 9.8703679 51.6947613, 9.8703802 51.6950896, 9.870377 51.6951329, 9.8703575 51.6951695, 9.8703314 51.6951952, 9.8702979 51.695223, 9.8702422 51.6952497, 9.8701614 51.6952877)",2,,
35546741,,Heinrich-Sohnrey-Straße,residential,50,False,True,22.068,"LINESTRING (9.8736573 51.6939686, 9.8733373 51.693962)",2,,yes
35546732,,Wilhelm-Raabe-Straße,residential,50,False,True,79.684,"LINESTRING (9.8736573 51.6939686, 9.8736091 51.6940192, 9.8736091 51.6944586, 9.8735794 51.6945023, 9.8735015 51.6945184, 9.8733077 51.6945177)",2,,yes
35546732,,Wilhelm-Raabe-Straße,residential,50,False,True,203.562,"LINESTRING (9.8733077 51.6945177, 9.8703544 51.6945029)",2,,yes
35546737,,Wilhelm-Busch-Straße,residential,50,False,False,61.825,"LINESTRING (9.8733077 51.6945177, 9.8733373 51.693962)",2,,yes
35546732,,Wilhelm-Raabe-Straße,residential,50,False,False,79.68400000000001,"LINESTRING (9.8733077 51.6945177, 9.8735015 51.6945184, 9.8735794 51.6945023, 9.8736091 51.6944586, 9.8736091 51.6940192, 9.8736573 51.6939686)",2,,yes
35546737,,Wilhelm-Busch-Straße,residential,50,False,True,61.825,"LINESTRING (9.8733373 51.693962, 9.8733077 51.6945177)",2,,yes
35546741,,Heinrich-Sohnrey-Straße,residential,50,False,False,22.068,"LINESTRING (9.8733373 51.693962, 9.8736573 51.6939686)",2,,yes
35546743,,Am Stadtpark,residential,,False,True,199.71999999999997,"LINESTRING (9.8661867 51.6945621, 9.8669245 51.6945377, 9.8690801 51.6944648)",,,
1025317939,,Waldweg,residential,,False,False,154.83499999999998,"LINESTRING (9.8661867 51.6945621, 9.8662962 51.6949526, 9.8664178 51.6953861, 9.8665795 51.6959331)",,,
35546745,,Am Burggraben,residential,,False,True,286.359,"LINESTRING (9.8671899 51.6979526, 9.8677051 51.6978134, 9.8680022 51.6976292, 9.8681472 51.6974451, 9.8681689 51.6972968, 9.8681037 51.6971441, 9.8680599 51.697014, 9.8680312 51.6969285, 9.8680217 51.6968123, 9.8680312 51.6965646, 9.8679587 51.69634, 9.8677558 51.6961828, 9.8674811 51.6960978, 9.8670891 51.6960401)",,,
35546770,,An der Burgbreite,residential,,False,False,124.62,"LINESTRING (9.8671899 51.6979526, 9.8666049 51.6980349, 9.8661932 51.6980996, 9.8654096 51.6980988)",,,
"[1025050738, 1034489125, 1034489126]",,Waldweg,residential,,False,False,29.525,"LINESTRING (9.8671899 51.6979526, 9.8672362 51.6981164, 9.8672449 51.6981467, 9.8672633 51.6982142)",,yes,
1025050738,,Waldweg,residential,,False,True,213.668,"LINESTRING (9.8671899 51.6979526, 9.8668926 51.6969443, 9.8667839 51.6965727, 9.8666236 51.6960634)",,,
1025050738,,Waldweg,residential,,False,True,14.804,"LINESTRING (9.8666236 51.6960634, 9.8665795 51.6959331)",,,
35546745,,Am Burggraben,residential,,False,False,32.411,"LINESTRING (9.8666236 51.6960634, 9.8668343 51.6960358, 9.8670891 51.6960401)",,,
1025050738,,Waldweg,residential,,False,False,213.668,"LINESTRING (9.8666236 51.6960634, 9.8667839 51.6965727, 9.8668926 51.6969443, 9.8671899 51.6979526)",,,
35546751,,Nienhagener Straße,residential,,False,False,60.594,"LINESTRING (9.8699296 51.7018328, 9.8707236 51.7015987)",,,
35546752,,Neuemarktstraße,residential,,False,True,67.003,"LINESTRING (9.8699296 51.7018328, 9.8695672 51.7013971, 9.8694759 51.7013)",,,
35546751,,Nienhagener Straße,residential,,False,False,48.298,"LINESTRING (9.8707236 51.7015987, 9.8713997 51.7014843)",,,
35546751,,Nienhagener Straße,residential,,False,True,60.594,"LINESTRING (9.8707236 51.7015987, 9.8699296 51.7018328)",,,
35861231,,Am Kohlenhof,residential,,False,True,27.294,"LINESTRING (9.8707236 51.7015987, 9.8706193 51.7013619)",,,
35866561,,Zum Holzplatz,residential,,False,False,99.765,"LINESTRING (9.8707236 51.7015987, 9.8711027 51.7024646)",,,
35546751,,Nienhagener Straße,residential,,False,True,48.298,"LINESTRING (9.8713997 51.7014843, 9.8707236 51.7015987)",,,
1017624958,B 241,Lange Straße,primary,30,False,False,95.557,"LINESTRING (9.8713997 51.7014843, 9.8717424 51.702317)",,,
1017624958,B 241,Lange Straße,primary,30,False,True,54.052,"LINESTRING (9.8713997 51.7014843, 9.8711837 51.701017)",,,
"[35861233, 35861234]",,Waisenmauer,residential,,False,False,140.27,"LINESTRING (9.8713997 51.7014843, 9.8720327 51.7013755, 9.872391 51.7022005)",,,
35546747,,von-Münchhausen-Straße,residential,,False,True,336.091,"LINESTRING (9.8685381 51.7005212, 9.8678509 51.7007771, 9.8674103 51.7009568, 9.8669928 51.7012299, 9.8667029 51.7014383, 9.8662739 51.7016143, 9.8660408 51.7016924, 9.865926 51.7017329, 9.8654447 51.7018587, 9.8648591 51.702006, 9.8644533 51.7020958)",,,
35546774,,Bleichestraße,residential,,False,False,118.401,"LINESTRING (9.8685381 51.7005212, 9.8689077 51.7004179, 9.86956 51.7002472, 9.8701068 51.7000874)",,,
"[35546752, 1034489259, 1034489260]",,Neuemarktstraße,residential,,False,False,108.32900000000001,"LINESTRING (9.8685381 51.7005212, 9.8686685 51.7006245, 9.8690994 51.7009615, 9.8693715 51.7011725, 9.8694107 51.7012203, 9.8694759 51.7013)",,yes,
"[1034489216, 1034489217, 1034489260]",,Neuemarktstraße,residential,,False,True,152.45100000000002,"LINESTRING (9.8685381 51.7005212, 9.8681757 51.7002562, 9.867951 51.7000181, 9.8678278 51.6998205, 9.8678098 51.6997809, 9.8677898 51.6997371, 9.8675929 51.6993047)",,yes,
35546748,,Taubenweg,residential,,False,False,65.538,"LINESTRING (9.8701068 51.7000874, 9.8703572 51.700656)",,,
35546754,,Schneehof,residential,,False,False,19.95,"LINESTRING (9.8701068 51.7000874, 9.870099 51.700021, 9.870083 51.6999086)",,,
35546774,,Bleichestraße,residential,,False,True,118.401,"LINESTRING (9.8701068 51.7000874, 9.86956 51.7002472, 9.8689077 51.7004179, 9.8685381 51.7005212)",,,
35546749,,Brauhof,residential,,False,False,10.732,"LINESTRING (9.870083 51.6999086, 9.8700325 51.6998173)",,,
35546754,,Schneehof,residential,,False,False,42.323,"LINESTRING (9.870083 51.6999086, 9.8706771 51.6998122)",,,
35546754,,Schneehof,residential,,False,True,19.95,"LINESTRING (9.870083 51.6999086, 9.870099 51.700021, 9.8701068 51.7000874)",,,
35546754,,Schneehof,residential,,False,True,42.323,"LINESTRING (9.8706771 51.6998122, 9.870083 51.6999086)",,,
35546794,B 241,Lange Straße,primary,30,False,False,47.441,"LINESTRING (9.8706771 51.6998122, 9.8708547 51.7002244)",,,
35546750,,Wasserstraße,residential,,False,False,43.089,"LINESTRING (9.8706771 51.6998122, 9.8707928 51.6997903, 9.8712539 51.6996638)",,,
35546794,B 241,Lange Straße,primary,30,False,True,56.059,"LINESTRING (9.8706771 51.6998122, 9.8706328 51.6997018, 9.8704717 51.6993244)",,,
35546750,,Wasserstraße,residential,,False,True,49.721,"LINESTRING (9.8731668 51.6991352, 9.8725094 51.6993194)",,,
1034489279,,Mannenstraße,residential,50,False,True,56.765,"LINESTRING (9.8731668 51.6991352, 9.8727365 51.6986999)",,,
"[1034489251, 1034489252, 1034489279]",,Mannenstraße,residential,50,False,False,87.169,"LINESTRING (9.8731668 51.6991352, 9.8732543 51.699225, 9.8735815 51.6995381, 9.8736838 51.6996227, 9.8737169 51.699653, 9.873865 51.6997885)",,yes,
35546748,,Taubenweg,residential,,False,True,65.538,"LINESTRING (9.8703572 51.700656, 9.8701068 51.7000874)",,,
35139858,,Neue Straße,residential,,False,False,58.199,"LINESTRING (9.8694798 51.6990126, 9.8703232 51.6989862)",,,
35139858,,Neue Straße,residential,,False,True,136.586,"LINESTRING (9.8694798 51.6990126, 9.8685107 51.6990449, 9.8683386 51.6990756, 9.8675929 51.6993047)",,,
35546749,,Brauhof,residential,,False,True,116.938,"LINESTRING (9.8694798 51.6990126, 9.8695167 51.6994265, 9.8698604 51.6994077, 9.8699948 51.6997306, 9.8700325 51.6998173)",,,
35546753,,Rathausplatz,residential,,False,False,121.827,"LINESTRING (9.8694759 51.7013, 9.8711837 51.701017)",,,
35546752,,Neuemarktstraße,residential,,False,False,67.003,"LINESTRING (9.8694759 51.7013, 9.8695672 51.7013971, 9.8699296 51.7018328)",,,
"[35546752, 1034489259, 1034489260]",,Neuemarktstraße,residential,,False,True,108.32900000000001,"LINESTRING (9.8694759 51.7013, 9.8694107 51.7012203, 9.8693715 51.7011725, 9.8690994 51.7009615, 9.8686685 51.7006245, 9.8685381 51.7005212)",,yes,
35546753,,Rathausplatz,residential,,False,True,121.827,"LINESTRING (9.8711837 51.701017, 9.8694759 51.7013)",,,
1017624958,B 241,Lange Straße,primary,30,False,False,54.052,"LINESTRING (9.8711837 51.701017, 9.8713997 51.7014843)",,,
"[1034489257, 35546794, 1017624958]",B 241,Lange Straße,primary,30,False,True,91.003,"LINESTRING (9.8711837 51.701017, 9.8710458 51.7006843, 9.8710301 51.7006474, 9.8708547 51.7002244)",,yes,
35546749,,Brauhof,residential,,False,True,10.732,"LINESTRING (9.8700325 51.6998173, 9.870083 51.6999086)",,,
35546749,,Brauhof,residential,,False,False,116.93799999999999,"LINESTRING (9.8700325 51.6998173, 9.8699948 51.6997306, 9.8698604 51.6994077, 9.8695167 51.6994265, 9.8694798 51.6990126)",,,
35546755,,Brauhof,residential,,False,False,53.42100000000001,"LINESTRING (9.8700325 51.6998173, 9.8697095 51.6998609, 9.8695024 51.6998738, 9.8694661 51.699729)",,,
35546755,,Brauhof,residential,,False,True,53.42100000000001,"LINESTRING (9.8694661 51.699729, 9.8695024 51.6998738, 9.8697095 51.6998609, 9.8700325 51.6998173)",,,
35546756,,,residential,,False,False,56.244,"LINESTRING (9.8719265 51.6994763, 9.8716157 51.6990086)",,,
35546750,,Wasserstraße,residential,,False,False,43.797,"LINESTRING (9.8719265 51.6994763, 9.8723595 51.6993597, 9.8725094 51.6993194)",,,
35546750,,Wasserstraße,residential,,False,True,50.827,"LINESTRING (9.8719265 51.6994763, 9.8712768 51.6996575, 9.8712539 51.6996638)",,,
32319002,,Scheunenstraße,residential,,True,False,47.11,"LINESTRING (9.8716157 51.6990086, 9.8709939 51.6991846)",1,,
35546756,,,residential,,False,False,5.094,"LINESTRING (9.8716157 51.6990086, 9.8715844 51.6989671)",,,
35546756,,,residential,,False,True,56.244,"LINESTRING (9.8716157 51.6990086, 9.8719265 51.6994763)",,,
32319017,,Kirchstraße,residential,,False,False,8.111,"LINESTRING (9.8712581 51.6985336, 9.871365 51.6985031)",,,
35546756,,,residential,,False,True,53.191,"LINESTRING (9.8712581 51.6985336, 9.8715844 51.6989671)",,,
32319017,,Kirchstraße,residential,,False,True,76.019,"LINESTRING (9.8712581 51.6985336, 9.8703451 51.6987769, 9.8702399 51.6987951)",,,
35546757,,,residential,,False,False,56.217,"LINESTRING (9.8712539 51.6996638, 9.8709939 51.6991846)",,,
35546750,,Wasserstraße,residential,,False,False,50.827,"LINESTRING (9.8712539 51.6996638, 9.8712768 51.6996575, 9.8719265 51.6994763)",,,
35546750,,Wasserstraße,residential,,False,True,43.089,"LINESTRING (9.8712539 51.6996638, 9.8707928 51.6997903, 9.8706771 51.6998122)",,,
32319002,,Scheunenstraße,residential,,True,False,39.203,"LINESTRING (9.8709939 51.6991846, 9.8704717 51.6993244)",1,,
35546757,,,residential,,False,True,56.217,"LINESTRING (9.8709939 51.6991846, 9.8712539 51.6996638)",,,
35546750,,Wasserstraße,residential,,False,False,49.721,"LINESTRING (9.8725094 51.6993194, 9.8731668 51.6991352)",,,
35546758,,,residential,,False,False,56.141,"LINESTRING (9.8725094 51.6993194, 9.8721794 51.6988578)",,,
35546750,,Wasserstraße,residential,,False,True,43.797,"LINESTRING (9.8725094 51.6993194, 9.8723595 51.6993597, 9.8719265 51.6994763)",,,
32319002,,Scheunenstraße,residential,,True,False,42.313,"LINESTRING (9.8721794 51.6988578, 9.8716157 51.6990086)",1,,
35546758,,,residential,,False,True,56.141,"LINESTRING (9.8721794 51.6988578, 9.8725094 51.6993194)",,,
35546747,,von-Münchhausen-Straße,residential,,False,False,336.091,"LINESTRING (9.8644533 51.7020958, 9.8648591 51.702006, 9.8654447 51.7018587, 9.865926 51.7017329, 9.8660408 51.7016924, 9.8662739 51.7016143, 9.8667029 51.7014383, 9.8669928 51.7012299, 9.8674103 51.7009568, 9.8678509 51.7007771, 9.8685381 51.7005212)",,,
35546761,,Mühlenstraße,residential,,False,False,42.788000000000004,"LINESTRING (9.8644533 51.7020958, 9.8642819 51.7018135, 9.864234 51.7017358)",,,
35546779,,Methestraße,residential,,False,False,185.285,"LINESTRING (9.8639347 51.7002369, 9.8664304 51.6996172)",,,
35546761,,Mühlenstraße,residential,,False,False,116.643,"LINESTRING (9.8639347 51.7002369, 9.8638612 51.7001855, 9.8634135 51.6993153, 9.8633904 51.6992499)",,,
35546761,,Mühlenstraße,residential,,False,True,115.828,"LINESTRING (9.8639347 51.7002369, 9.8641557 51.7006866, 9.8643709 51.7011972, 9.8643635 51.7012408)",,,
35546761,,Mühlenstraße,residential,,False,True,116.643,"LINESTRING (9.8633904 51.6992499, 9.8634135 51.6993153, 9.8638612 51.7001855, 9.8639347 51.7002369)",,,
35546771,,An der Specke,residential,,False,False,292.055,"LINESTRING (9.8633904 51.6992499, 9.8636966 51.6992024, 9.8638252 51.6991812, 9.8642222 51.6991043, 9.8652496 51.6988743, 9.8655629 51.6987843, 9.8668727 51.6983219, 9.867146 51.6982402, 9.8672633 51.6982142)",,,
35546771,,An der Specke,residential,,False,True,292.055,"LINESTRING (9.8672633 51.6982142, 9.867146 51.6982402, 9.8668727 51.6983219, 9.8655629 51.6987843, 9.8652496 51.6988743, 9.8642222 51.6991043, 9.8638252 51.6991812, 9.8636966 51.6992024, 9.8633904 51.6992499)",,,
1034489125,,Waldweg,residential,,False,False,123.368,"LINESTRING (9.8672633 51.6982142, 9.8673838 51.698613, 9.8675929 51.6993047)",,,
"[1025050738, 1034489125, 1034489126]",,Waldweg,residential,,False,True,29.525,"LINESTRING (9.8672633 51.6982142, 9.8672449 51.6981467, 9.8672362 51.6981164, 9.8671899 51.6979526)",,yes,
35546761,,Mühlenstraße,residential,,False,False,115.828,"LINESTRING (9.8643635 51.7012408, 9.8643709 51.7011972, 9.8641557 51.7006866, 9.8639347 51.7002369)",,,
35546761,,Mühlenstraße,residential,,False,True,57.081,"LINESTRING (9.8643635 51.7012408, 9.8643449 51.7012983, 9.8642299 51.7014777, 9.8642002 51.7016525, 9.864234 51.7017358)",,,
35546762,,Wiesenstraße,residential,,False,False,271.09200000000004,"LINESTRING (9.8643635 51.7012408, 9.8648756 51.7011466, 9.8651947 51.701096, 9.8656251 51.701004, 9.8658292 51.7009212, 9.8661966 51.7007096, 9.8663821 51.7005762, 9.8664786 51.7004198, 9.8665268 51.7001553, 9.8665602 51.6999576, 9.8665194 51.6998196, 9.8664304 51.6996172)",,,
35546762,,Wiesenstraße,residential,,False,True,73.34299999999999,"LINESTRING (9.8643635 51.7012408, 9.8640474 51.7011846, 9.8638426 51.7011423, 9.8636704 51.7011331, 9.8635428 51.7011404, 9.8633557 51.7012104)",,,
35546779,,Methestraße,residential,,False,False,87.327,"LINESTRING (9.8664304 51.6996172, 9.8675929 51.6993047)",,,
35546779,,Methestraße,residential,,False,True,185.285,"LINESTRING (9.8664304 51.6996172, 9.8639347 51.7002369)",,,
35546762,,Wiesenstraße,residential,,False,True,271.09200000000004,"LINESTRING (9.8664304 51.6996172, 9.8665194 51.6998196, 9.8665602 51.6999576, 9.8665268 51.7001553, 9.8664786 51.7004198, 9.8663821 51.7005762, 9.8661966 51.7007096, 9.8658292 51.7009212, 9.8656251 51.701004, 9.8651947 51.701096, 9.8648756 51.7011466, 9.8643635 51.7012408)",,,
35546762,,Wiesenstraße,residential,,False,False,73.343,"LINESTRING (9.8633557 51.7012104, 9.8635428 51.7011404, 9.8636704 51.7011331, 9.8638426 51.7011423, 9.8640474 51.7011846, 9.8643635 51.7012408)",,,
1045529157,,An der Burgbreite,residential,,False,False,51.586,"LINESTRING (9.8654096 51.6980988, 9.8654541 51.6976357)",,,
35546770,,An der Burgbreite,residential,,False,True,124.62,"LINESTRING (9.8654096 51.6980988, 9.8661932 51.6980996, 9.8666049 51.6980349, 9.8671899 51.6979526)",,,
1025050738,,Waldweg,residential,,False,False,14.804,"LINESTRING (9.8665795 51.6959331, 9.8666236 51.6960634)",,,
1025317939,,Waldweg,residential,,False,True,154.835,"LINESTRING (9.8665795 51.6959331, 9.8664178 51.6953861, 9.8662962 51.6949526, 9.8661867 51.6945621)",,,
35546761,,Mühlenstraße,residential,,False,False,57.081,"LINESTRING (9.864234 51.7017358, 9.8642002 51.7016525, 9.8642299 51.7014777, 9.8643449 51.7012983, 9.8643635 51.7012408)",,,
35546761,,Mühlenstraße,residential,,False,True,42.788000000000004,"LINESTRING (9.864234 51.7017358, 9.8642819 51.7018135, 9.8644533 51.7020958)",,,
35546775,,Mittelstraße,residential,,False,False,160.232,"LINESTRING (9.864234 51.7017358, 9.8639603 51.7017272, 9.8630512 51.7019399, 9.862156 51.7023136)",,,
35546775,,Mittelstraße,residential,,False,True,160.232,"LINESTRING (9.862156 51.7023136, 9.8630512 51.7019399, 9.8639603 51.7017272, 9.864234 51.7017358)",,,
32318972,,Mannenstraße,residential,30,False,True,100.493,"LINESTRING (9.8758123 51.7016543, 9.8755136 51.7013679, 9.8750207 51.7008953)",,,
35546789,,Gartenstraße,residential,50,False,False,243.48000000000002,"LINESTRING (9.8758123 51.7016543, 9.875297 51.7017377, 9.8734656 51.7020205, 9.872391 51.7022005)",,,
35861232,,Zum Holzplatz,residential,,False,True,47.04,"LINESTRING (9.8717424 51.702317, 9.8711027 51.7024646)",,,
1017624958,B 241,Lange Straße,primary,30,False,True,95.557,"LINESTRING (9.8717424 51.702317, 9.8713997 51.7014843)",,,
35546789,,Gartenstraße,residential,50,False,True,46.539,"LINESTRING (9.8717424 51.702317, 9.8718516 51.7022954, 9.872391 51.7022005)",,,
304463699,B 241,Lange Straße,primary,50,False,False,40.292,"LINESTRING (9.8717424 51.702317, 9.8718025 51.7024435, 9.8718435 51.7025148, 9.871883 51.7025686, 9.871948 51.7026554)",,,
32318972,,Mannenstraße,residential,30,False,False,100.493,"LINESTRING (9.8750207 51.7008953, 9.8755136 51.7013679, 9.8758123 51.7016543)",,,
32318972,,Mannenstraße,residential,30,False,True,146.594,"LINESTRING (9.8750207 51.7008953, 9.8744396 51.7003387, 9.873865 51.6997885)",,,
1034489238,,Ahornweg,residential,30,False,True,68.976,"LINESTRING (9.8750207 51.7008953, 9.8755844 51.7007995, 9.8759885 51.7007373)",,,
35546745,,Am Burggraben,residential,,False,False,286.359,"LINESTRING (9.8670891 51.6960401, 9.8674811 51.6960978, 9.8677558 51.6961828, 9.8679587 51.69634, 9.8680312 51.6965646, 9.8680217 51.6968123, 9.8680312 51.6969285, 9.8680599 51.697014, 9.8681037 51.6971441, 9.8681689 51.6972968, 9.8681472 51.6974451, 9.8680022 51.6976292, 9.8677051 51.6978134, 9.8671899 51.6979526)",,,
35546745,,Am Burggraben,residential,,False,True,32.411,"LINESTRING (9.8670891 51.6960401, 9.8668343 51.6960358, 9.8666236 51.6960634)",,,
35546792,,Am Burggraben,residential,,False,False,53.747,"LINESTRING (9.8670891 51.6960401, 9.8671672 51.6959578, 9.8673898 51.6958249, 9.8676946 51.6957716)",,,
35546792,,Am Burggraben,residential,,False,True,53.747,"LINESTRING (9.8676946 51.6957716, 9.8673898 51.6958249, 9.8671672 51.6959578, 9.8670891 51.6960401)",,,
