osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,width,bridge,access
"[149377480, 1074235623]",,,Kirchweg,residential,,False,True,237.764,"LINESTRING (11.7302367 50.8563741, 11.7301501 50.8563298, 11.7300872 50.8563472, 11.7297583 50.8564913, 11.7294697 50.8566438, 11.7291919 50.856729, 11.7291804 50.8567025, 11.7291034 50.8566414, 11.7288801 50.8565634, 11.7287788 50.8565534, 11.728651 50.8566013, 11.7285653 50.8566303, 11.7284086 50.8567162, 11.7283574 50.8567514, 11.7282679 50.8569529, 11.728123 50.8571404, 11.7278281 50.8573161)",,,
289276850,2,K 101,Schloßstraße,tertiary,,False,True,243.44799999999998,"LINESTRING (11.7302367 50.8563741, 11.7302009 50.8563967, 11.7300166 50.8565418, 11.7294203 50.8569254, 11.7292241 50.8570671, 11.7288427 50.8574213, 11.7286383 50.857539, 11.7284317 50.857573, 11.7282143 50.8575794, 11.7280484 50.8575254, 11.7279451 50.8574522, 11.7278281 50.8573161)",,,
"[179810268, 149377471]",,,Am Rodaufer,"['unclassified', 'residential']",,False,True,155.39100000000002,"LINESTRING (11.7269821 50.8560335, 11.7267276 50.8561954, 11.726631 50.8563616, 11.7266121 50.85662, 11.7266275 50.8570784, 11.7270627 50.8570627)",2.5,,
"[181401632, 289276851]",,,Steinweg,residential,30,False,"[False, True]",48.718,"LINESTRING (11.726362 50.8570849, 11.7264385 50.8570826, 11.7264579 50.8571762, 11.7264748 50.8573605, 11.726478 50.8573955, 11.726492 50.8574707)",3,,
149760598,,,Felsenkellerhohle,residential,,False,True,93.085,"LINESTRING (11.7266874 50.8599913, 11.7265674 50.8600861, 11.7255673 50.8604235)",,,
149851543,,,Burggraben,residential,,False,False,202.624,"LINESTRING (11.7208373 50.8559606, 11.7208496 50.8558952, 11.7209511 50.8557981, 11.7210951 50.8557464, 11.7212713 50.8557454, 11.7223845 50.8556493, 11.7226555 50.8556259, 11.7228557 50.8555077, 11.723115 50.8553462, 11.7232648 50.8553436, 11.7233223 50.8553175)",,,no
"[1074230289, 149994660]",,,Klingenstraße,residential,30,False,True,437.14300000000003,"LINESTRING (11.7208373 50.8559606, 11.721258 50.8560562, 11.7220657 50.8560544, 11.7234575 50.8563958, 11.7242975 50.8566968, 11.7257571 50.8572102, 11.7261319 50.8573417, 11.7263761 50.8574274, 11.726492 50.8574707)",,,
179810259,,,Kreuzstraße,residential,30,False,True,125.073,"LINESTRING (11.7274213 50.8549661, 11.7274787 50.8549615, 11.7279113 50.8549673, 11.7281057 50.8549874, 11.7281744 50.8550273, 11.728207 50.8550635, 11.7282218 50.8551118, 11.7282285 50.8551337, 11.7281689 50.8552626, 11.7281065 50.855418, 11.7280397 50.8556381)",4,,
706072852,,,Kreuzstraße,residential,50,False,False,104.669,"LINESTRING (11.7274213 50.8549661, 11.7272474 50.8549782, 11.7271582 50.8550189, 11.7270396 50.8551393, 11.7268782 50.8552553, 11.7267325 50.8553502, 11.7264892 50.8554644, 11.7263077 50.8555477)",4,,
360213061,,,Unterm Baderberg,residential,,False,False,8.632,"LINESTRING (11.7293885 50.8549851, 11.7292834 50.8550254)",,,
149994680,,,Unterm Baderberg,residential,50,False,True,35.124,"LINESTRING (11.7293885 50.8549851, 11.7293129 50.8549474, 11.7291283 50.8548908, 11.729017 50.8548644, 11.7289373 50.854868)",,,
"[1074235621, 360213062]",,,Unterm Baderberg,residential,,False,False,16.123,"LINESTRING (11.7293885 50.8549851, 11.729441 50.8549851, 11.7294992 50.8550162, 11.7295597 50.8550672)",,,
"[1076108482, 1074230291, 1076108483, 149994671]",,,Niedlingsgasse,residential,,False,False,369.27299999999997,"LINESTRING (11.7246792 50.8577196, 11.7246343 50.8576592, 11.7245629 50.8575808, 11.7244211 50.8575297, 11.7242642 50.8574899, 11.7240429 50.8574611, 11.7238364 50.8574595, 11.7236969 50.8574628, 11.7235205 50.8574793, 11.7229646 50.8575458, 11.72271 50.8575719, 11.7223415 50.8576176, 11.7220464 50.8576286, 11.7216493 50.8576539, 11.7216097 50.8576564, 11.7213064 50.8576757, 11.7210422 50.8577069, 11.720899 50.8577319, 11.7207486 50.8577627, 11.7206378 50.8577981, 11.7204686 50.8578478, 11.7203192 50.8578925, 11.7200609 50.8579697, 11.7198936 50.8580005, 11.7197193 50.8580259)",,,
1074230291,,,Niedlingsgasse,residential,,False,True,201.659,"LINESTRING (11.7246792 50.8577196, 11.724746 50.8579113, 11.7248696 50.858216, 11.7249029 50.8582981, 11.724929 50.8583759, 11.7250224 50.858654, 11.7250806 50.8587122, 11.7252404 50.858781, 11.7255397 50.8590047, 11.725696 50.8591521, 11.7257803 50.8593377)",,,
1094319946,,,,residential,,False,False,25.238,"LINESTRING (11.7246792 50.8577196, 11.7248308 50.8577468, 11.7250285 50.8577728)",,,
"[149994661, 1074230295]",,,Klostermühle,residential,50,False,True,122.762,"LINESTRING (11.7225185 50.8601581, 11.7225958 50.8600982, 11.7227568 50.8600254, 11.7229338 50.8599623, 11.7230022 50.8599475, 11.7230411 50.8599447, 11.7230712 50.8599425, 11.7231135 50.8599415, 11.7231862 50.8599706, 11.7233066 50.8600558, 11.7234421 50.8601513, 11.723542 50.8601815, 11.7237108 50.860221, 11.7238639 50.8602395, 11.7239416 50.8602501, 11.7239852 50.8602571)",,,
34148708,,,Bauschulenweg,residential,,False,False,176.972,"LINESTRING (11.7329242 50.8584026, 11.7327291 50.8583909, 11.732319 50.8582565, 11.7321723 50.8581863, 11.7320696 50.8581372, 11.7319767 50.858064, 11.7317071 50.8578336, 11.7315401 50.8577282, 11.7313476 50.8576577, 11.7310155 50.8575822, 11.7309959 50.8575675, 11.7309277 50.8575164)",,,
149377494,,,Lohmberg,residential,,False,True,191.25300000000004,"LINESTRING (11.7329242 50.8584026, 11.7327186 50.8582349, 11.7324995 50.8579545, 11.732399 50.8578107, 11.7322289 50.8576795, 11.731916 50.857547, 11.7316747 50.8575102, 11.7314487 50.8574901, 11.7309277 50.8575164)",,,
1094319939,,,,residential,,False,False,39.151,"LINESTRING (11.7331994 50.8587527, 11.7327675 50.8585299)",,,
"[150395747, 1076284766]",2,,Gustav-Herrmann-Straße,residential,50,False,False,375.8310000000001,"LINESTRING (11.7331994 50.8587527, 11.7328015 50.8587277, 11.7324482 50.8587191, 11.7321956 50.8587129, 11.7316054 50.8587225, 11.7310749 50.8587696, 11.7309767 50.8587831, 11.7305432 50.8588487, 11.7300336 50.8589621, 11.7297534 50.8589825, 11.7288444 50.8589615, 11.7285436 50.8589553, 11.7283146 50.8589786, 11.7281844 50.8590124, 11.7280532 50.8590446, 11.7279426 50.859087)",4,,
34139340,,,Töpferberg,residential,50,False,False,281.541,"LINESTRING (11.7279426 50.859087, 11.7278078 50.8591853, 11.7276796 50.8592787, 11.7275446 50.8593405, 11.7272844 50.8594227, 11.7267385 50.859599, 11.7266186 50.8596332, 11.7264574 50.8596664, 11.7261809 50.8597098, 11.7256868 50.8597822, 11.7254155 50.8598234, 11.7249672 50.8599389, 11.7245271 50.8600698, 11.7243725 50.8601453)",,,
149994643,,,Am Roten Tor,residential,,False,True,127.85699999999999,"LINESTRING (11.7279426 50.859087, 11.7279368 50.8590147, 11.727889 50.8589048, 11.7278617 50.8587184, 11.7278583 50.858609, 11.7278733 50.8585038, 11.727903 50.8583246, 11.7279545 50.8581999, 11.7280958 50.8580026, 11.7281191 50.8579701)",,,
"[150395747, 1076284766]",2,,Gustav-Herrmann-Straße,residential,50,False,True,375.83099999999996,"LINESTRING (11.7279426 50.859087, 11.7280532 50.8590446, 11.7281844 50.8590124, 11.7283146 50.8589786, 11.7285436 50.8589553, 11.7288444 50.8589615, 11.7297534 50.8589825, 11.7300336 50.8589621, 11.7305432 50.8588487, 11.7309767 50.8587831, 11.7310749 50.8587696, 11.7316054 50.8587225, 11.7321956 50.8587129, 11.7324482 50.8587191, 11.7328015 50.8587277, 11.7331994 50.8587527)",4,,
34137792,,,Tachover Ring,residential,,False,False,152.855,"LINESTRING (11.7315993 50.8603827, 11.7313834 50.8604052, 11.7312494 50.8604651, 11.7311577 50.8605722, 11.7311062 50.8606856, 11.7308901 50.8615683)",,,
34137792,,,Tachover Ring,residential,,False,True,116.908,"LINESTRING (11.7315993 50.8603827, 11.732298 50.8604203, 11.7332594 50.8604684)",,,
34137792,,,Tachover Ring,residential,,False,True,269.37,"LINESTRING (11.7315993 50.8603827, 11.7315071 50.8601182, 11.7313193 50.8600321, 11.7311931 50.8600329, 11.7310801 50.8600336, 11.7308164 50.8600585, 11.7306552 50.8601041, 11.7305419 50.8601776, 11.7304728 50.8602505, 11.730234 50.8613165, 11.7302868 50.861411, 11.7304073 50.8614918, 11.7305494 50.8615339)",,,
149760595,,,Eigenheimweg,residential,30,False,True,140.377,"LINESTRING (11.7280746 50.8609406, 11.7281402 50.8609416, 11.7284129 50.860946, 11.7290403 50.8609439, 11.7291579 50.8609828, 11.7291872 50.8610248, 11.7291887 50.861489, 11.7292041 50.8615471)",3,,
365075093,,,Felsenkellerhohle,residential,30,False,True,186.832,"LINESTRING (11.7280746 50.8609406, 11.727849 50.8609429, 11.7274888 50.860905, 11.7270591 50.8608077, 11.7262275 50.8606291, 11.7255673 50.8604235)",,,
34137792,,,Tachover Ring,residential,,False,False,269.37,"LINESTRING (11.7305494 50.8615339, 11.7304073 50.8614918, 11.7302868 50.861411, 11.730234 50.8613165, 11.7304728 50.8602505, 11.7305419 50.8601776, 11.7306552 50.8601041, 11.7308164 50.8600585, 11.7310801 50.8600336, 11.7311931 50.8600329, 11.7313193 50.8600321, 11.7315071 50.8601182, 11.7315993 50.8603827)",,,
34137792,,,Tachover Ring,residential,,False,True,24.218,"LINESTRING (11.7305494 50.8615339, 11.7308011 50.8615582, 11.7308901 50.8615683)",,,
1076284768,,,Sonnenscheinweg,residential,,False,False,99.656,"LINESTRING (11.7305494 50.8615339, 11.7304622 50.8616076, 11.7303907 50.8616206, 11.730295 50.8616218, 11.7296839 50.8615622, 11.7295865 50.8615527, 11.7293424 50.861531, 11.7292041 50.8615471)",,,
34137792,,,Tachover Ring,residential,,False,False,24.218,"LINESTRING (11.7308901 50.8615683, 11.7308011 50.8615582, 11.7305494 50.8615339)",,,
34137792,,,Tachover Ring,residential,,False,True,152.85500000000002,"LINESTRING (11.7308901 50.8615683, 11.7311062 50.8606856, 11.7311577 50.8605722, 11.7312494 50.8604651, 11.7313834 50.8604052, 11.7315993 50.8603827)",,,
96622180,,,Am Burgblick,residential,,False,True,148.915,"LINESTRING (11.7308901 50.8615683, 11.7313405 50.8616307, 11.7314239 50.8616421, 11.73221 50.86175, 11.7322806 50.8617613, 11.7329625 50.8618553)",,,
34148708,,,Bauschulenweg,residential,,False,True,176.972,"LINESTRING (11.7309277 50.8575164, 11.7309959 50.8575675, 11.7310155 50.8575822, 11.7313476 50.8576577, 11.7315401 50.8577282, 11.7317071 50.8578336, 11.7319767 50.858064, 11.7320696 50.8581372, 11.7321723 50.8581863, 11.732319 50.8582565, 11.7327291 50.8583909, 11.7329242 50.8584026)",,,
149377494,,,Lohmberg,residential,,False,False,191.253,"LINESTRING (11.7309277 50.8575164, 11.7314487 50.8574901, 11.7316747 50.8575102, 11.731916 50.857547, 11.7322289 50.8576795, 11.732399 50.8578107, 11.7324995 50.8579545, 11.7327186 50.8582349, 11.7329242 50.8584026)",,,
1021640824,,,Lohmberg,residential,50,False,False,73.17000000000002,"LINESTRING (11.7309277 50.8575164, 11.7305064 50.8575398, 11.7300872 50.8576045, 11.7299869 50.8576043, 11.7299014 50.8575921)",,,
1021640824,,,Lohmberg,residential,50,False,True,73.17,"LINESTRING (11.7299014 50.8575921, 11.7299869 50.8576043, 11.7300872 50.8576045, 11.7305064 50.8575398, 11.7309277 50.8575164)",,,
1076027929,2,L 1076,Geraer Straße,secondary,50,False,False,41.149,"LINESTRING (11.7299014 50.8575921, 11.7296934 50.8576478, 11.7294843 50.8577133, 11.7293809 50.8577597)",,,
"[30529144, 151101793, 151101794]",,,Hainbüchter Weg,residential,30,False,True,38.333,"LINESTRING (11.7238503 50.8622686, 11.723744 50.8623164, 11.7235999 50.8623871, 11.7235333 50.862451, 11.7234865 50.8625152)",3,yes,
"[365080362, 1074135796, 1074135797, 1074135798, 1074241015, 1074230296]",2,L 1077,"['Bahnhofstraße', 'Klosterstraße']",tertiary,50,False,False,237.32100000000003,"LINESTRING (11.7238503 50.8622686, 11.7238002 50.8622119, 11.7237666 50.8621627, 11.7237183 50.8620582, 11.723677 50.8619402, 11.7235718 50.8615971, 11.7235392 50.86143, 11.7235066 50.8612336, 11.723496 50.8610892, 11.7234874 50.8609512, 11.7234981 50.8608261, 11.7235297 50.8607012, 11.7236033 50.8605777, 11.7237096 50.8604614, 11.7238341 50.8603451, 11.7239852 50.8602571)",,,
149994680,,,Unterm Baderberg,residential,50,False,False,35.124,"LINESTRING (11.7289373 50.854868, 11.729017 50.8548644, 11.7291283 50.8548908, 11.7293129 50.8549474, 11.7293885 50.8549851)",,,
"[1074233704, 179810263, 1074233703]",2,L 1077,Neustädter Straße,secondary,50,False,True,36.542,"LINESTRING (11.7289373 50.854868, 11.7289487 50.8548985, 11.7289527 50.8549311, 11.7289339 50.8551085, 11.7289193 50.8551948)",,yes,
"[149994672, 289276844, 289276845]",,,"['Obermühlenweg', 'Am Sand']",residential,50,False,"[False, True]",125.52100000000002,"LINESTRING (11.7289193 50.8551948, 11.7288268 50.8551731, 11.7286339 50.8550132, 11.7286184 50.8550002, 11.7285469 50.8549406, 11.7283927 50.854826, 11.7280141 50.8547091, 11.7279474 50.8546313, 11.7277482 50.8543928)",,,
"[1074233704, 1074233703, 179810263]",2,L 1077,Neustädter Straße,secondary,50,False,False,36.542,"LINESTRING (11.7289193 50.8551948, 11.7289339 50.8551085, 11.7289527 50.8549311, 11.7289487 50.8548985, 11.7289373 50.854868)",,yes,
179810263,2,L 1077,Neustädter Straße,secondary,50,False,True,89.34100000000001,"LINESTRING (11.7289193 50.8551948, 11.7288764 50.8553589, 11.7288372 50.8554331, 11.7288119 50.8554657, 11.72877 50.8554926, 11.7286791 50.8555165, 11.7285462 50.8555349, 11.7281871 50.8555965, 11.7280397 50.8556381)",,,
35151201,2,K 101,Schloßstraße,tertiary,,False,True,49.244,"LINESTRING (11.7307591 50.8560799, 11.730396 50.8562734, 11.7303107 50.8563363, 11.7302367 50.8563741)",,,
149994643,,,Am Roten Tor,residential,,False,False,127.857,"LINESTRING (11.7281191 50.8579701, 11.7280958 50.8580026, 11.7279545 50.8581999, 11.727903 50.8583246, 11.7278733 50.8585038, 11.7278583 50.858609, 11.7278617 50.8587184, 11.727889 50.8589048, 11.7279368 50.8590147, 11.7279426 50.859087)",,,
208347864,2,L 1076,Geraer Straße,secondary,50,False,True,104.025,"LINESTRING (11.7281191 50.8579701, 11.7283548 50.8580285, 11.7285919 50.8580684, 11.7286912 50.8580791, 11.7287824 50.8580741, 11.7288557 50.8580624, 11.7289609 50.8580247, 11.7290404 50.857982, 11.7291994 50.8578861, 11.7293809 50.8577597)",5,,
1076284765,2,L 1076,Geraer Straße,secondary,50,False,False,42.95,"LINESTRING (11.7281191 50.8579701, 11.7280205 50.8579339, 11.7275909 50.8577751)",5,,
185652964,,,Alter Markt,residential,,False,True,62.32299999999999,"LINESTRING (11.7254319 50.8554622, 11.7258625 50.8555152, 11.7261027 50.8555421, 11.7261826 50.8555443, 11.7263077 50.8555477)",,,
289276825,,,Gneuser Straße,residential,,False,False,149.62800000000001,"LINESTRING (11.7254319 50.8554622, 11.7248753 50.8554423, 11.7247465 50.855437, 11.723816 50.8553991, 11.7235005 50.8553622, 11.7233949 50.8553357, 11.7233223 50.8553175)",,,
149377504,,,Steinweg,residential,,False,False,154.634,"LINESTRING (11.7263077 50.8555477, 11.7263041 50.855605, 11.7263055 50.8557739, 11.7263048 50.8559391, 11.7262717 50.8560792, 11.7262322 50.8562347, 11.7262213 50.8563956, 11.7262459 50.8565613, 11.726269 50.8567246, 11.7262652 50.8567896, 11.7262859 50.8568795, 11.7263121 50.8569296)",,,
185652964,,,Alter Markt,residential,,False,False,62.323,"LINESTRING (11.7263077 50.8555477, 11.7261826 50.8555443, 11.7261027 50.8555421, 11.7258625 50.8555152, 11.7254319 50.8554622)",,,
706072852,,,Kreuzstraße,residential,50,False,True,104.669,"LINESTRING (11.7263077 50.8555477, 11.7264892 50.8554644, 11.7267325 50.8553502, 11.7268782 50.8552553, 11.7270396 50.8551393, 11.7271582 50.8550189, 11.7272474 50.8549782, 11.7274213 50.8549661)",4,,
149377503,,,Brauhausplatz,residential,50,False,False,105.135,"LINESTRING (11.7280397 50.8556381, 11.7279401 50.8556659, 11.7277005 50.855733, 11.7275767 50.8557849, 11.7274475 50.8558484, 11.7272508 50.8558789, 11.7269687 50.8559081, 11.7268243 50.85595, 11.7266919 50.8560143)",3,,
179810259,,,Kreuzstraße,residential,30,False,False,125.073,"LINESTRING (11.7280397 50.8556381, 11.7281065 50.855418, 11.7281689 50.8552626, 11.7282285 50.8551337, 11.7282218 50.8551118, 11.728207 50.8550635, 11.7281744 50.8550273, 11.7281057 50.8549874, 11.7279113 50.8549673, 11.7274787 50.8549615, 11.7274213 50.8549661)",4,,
179810263,2,L 1077,Neustädter Straße,secondary,50,False,False,89.341,"LINESTRING (11.7280397 50.8556381, 11.7281871 50.8555965, 11.7285462 50.8555349, 11.7286791 50.8555165, 11.72877 50.8554926, 11.7288119 50.8554657, 11.7288372 50.8554331, 11.7288764 50.8553589, 11.7289193 50.8551948)",,,
"[289276833, 150445874, 1074229359]",2,L 1077,"['Herrenstraße', 'Neustädter Straße']",secondary,50,False,True,38.254000000000005,"LINESTRING (11.7280397 50.8556381, 11.7279771 50.8558106, 11.7279431 50.8559176, 11.7279222 50.855974)",,yes,
"[289276834, 149377469]",,,In den Gärten,residential,,False,False,140.368,"LINESTRING (11.7279222 50.855974, 11.7281549 50.8559225, 11.7285079 50.8558676, 11.7285421 50.8558601, 11.7287979 50.855767, 11.7292289 50.8556206, 11.7297353 50.8554573)",,,
"[289276833, 150445874, 1074229359]",2,L 1077,"['Herrenstraße', 'Neustädter Straße']",secondary,50,False,False,38.254000000000005,"LINESTRING (11.7279222 50.855974, 11.7279431 50.8559176, 11.7279771 50.8558106, 11.7280397 50.8556381)",,yes,
"[289276833, 272087355]",2,L 1077,Herrenstraße,secondary,50,False,True,142.789,"LINESTRING (11.7279222 50.855974, 11.727752 50.8560844, 11.7275106 50.8562131, 11.7273497 50.8563215, 11.7272002 50.8565166, 11.7271194 50.8566293, 11.72706 50.8567515, 11.7270403 50.856835, 11.7270377 50.8568631, 11.7270324 50.8569219, 11.7270434 50.8570048, 11.7270627 50.8570627)",,,
208347877,2,L 1077,Unterm Markt,secondary,50,False,True,11.104,"LINESTRING (11.7270627 50.8570627, 11.7270779 50.8571621)",,,
"[179810268, 149377471]",,,Am Rodaufer,"['residential', 'unclassified']",,False,False,155.391,"LINESTRING (11.7270627 50.8570627, 11.7266275 50.8570784, 11.7266121 50.85662, 11.726631 50.8563616, 11.7267276 50.8561954, 11.7269821 50.8560335)",2.5,,
"[289276833, 272087355]",2,L 1077,Herrenstraße,secondary,50,False,False,142.78900000000002,"LINESTRING (11.7270627 50.8570627, 11.7270434 50.8570048, 11.7270324 50.8569219, 11.7270377 50.8568631, 11.7270403 50.856835, 11.72706 50.8567515, 11.7271194 50.8566293, 11.7272002 50.8565166, 11.7273497 50.8563215, 11.7275106 50.8562131, 11.727752 50.8560844, 11.7279222 50.855974)",,,
208347877,2,L 1077,Unterm Markt,secondary,50,False,False,11.104,"LINESTRING (11.7270779 50.8571621, 11.7270627 50.8570627)",,,
34140446,2,K 101,Markt,tertiary,,False,False,57.798,"LINESTRING (11.7270779 50.8571621, 11.7272712 50.8571596, 11.7273855 50.8571681, 11.727518 50.8571815, 11.7275607 50.8571875, 11.72761 50.857204, 11.7278281 50.8573161)",,,
