osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,ref,width,bridge,access,junction
"[360026331, 49014676]",2,Hospitalstraße,primary,50,False,False,268.61199999999997,"LINESTRING (12.6392163 51.1430262, 12.6389276 51.1431105, 12.6386912 51.143172, 12.6384939 51.1432182, 12.6383635 51.1432465, 12.6382849 51.1432635, 12.6380752 51.1433006, 12.6379196 51.1433235, 12.6377555 51.1433443, 12.6374146 51.1433772, 12.6371985 51.143396, 12.6369443 51.1434206, 12.6368762 51.1434301, 12.6368067 51.1434483, 12.6367025 51.1434947, 12.6366269 51.1435577, 12.6365809 51.1436224, 12.6365418 51.1436992, 12.6364758 51.1438574, 12.63643 51.1439737, 12.6363758 51.14408, 12.6363082 51.1442044)",B 176,,,,
"[686399754, 340384388]",2,Frohburger Straße,tertiary,50,False,True,88.313,"LINESTRING (12.6392163 51.1430262, 12.6387625 51.1426348, 12.6385295 51.1424396, 12.638464 51.1423875)",K 7902,,,,
"[1080887528, 1104053385, 1080887529, 254307991]",2,Turnerstraße,primary,50,False,True,240.111,"LINESTRING (12.6392163 51.1430262, 12.6398779 51.1428227, 12.6400638 51.1427652, 12.6402442 51.1427094, 12.6404476 51.1426484, 12.6406539 51.1425938, 12.64102 51.1424969, 12.6412679 51.1424422, 12.642401 51.14222)",B 176,6.0,,,
"[30996616, 340384378]",1,Burgstraße,residential,30,True,False,124.421,"LINESTRING (12.6388624 51.1444524, 12.6388313 51.1445276, 12.6386752 51.1446519, 12.6386661 51.1446884, 12.6386635 51.1447214, 12.6386621 51.144741, 12.6386715 51.1447967, 12.6386974 51.1448515, 12.6387962 51.1449986, 12.6388403 51.1450348, 12.6389653 51.1450983, 12.6391731 51.1451956, 12.6394237 51.1452824, 12.6394682 51.1452978)",,,,,
"[1104018080, 1104018079]",,Straße der Einheit,residential,30,False,False,73.095,"LINESTRING (12.6388624 51.1444524, 12.639107 51.1443893, 12.639287 51.1443749, 12.6394955 51.1443676, 12.639747 51.1443645, 12.6398885 51.1443627)",,5.25,,,
106293536,1,Markt,residential,,False,False,25.217,"LINESTRING (12.641832 51.1443445, 12.6418689 51.1441189)",,,,,
30957787,,Straße der Einheit,residential,30,False,True,40.536,"LINESTRING (12.641832 51.1443445, 12.6414821 51.1443366, 12.6412513 51.1443314)",,5.25,,,
"[105189008, 30957788]",1,Straße der Einheit,residential,30,False,False,106.17399999999999,"LINESTRING (12.641832 51.1443445, 12.6419965 51.1443526, 12.6422412 51.1443572, 12.642448 51.1443517, 12.6425185 51.144352, 12.6426528 51.1443492, 12.6427187 51.1443464, 12.6427982 51.14434, 12.6429084 51.1443312, 12.6430478 51.1443029, 12.6431821 51.1442602, 12.6432945 51.1442018)",,"['5.25', '4.7']",,,
"[30919900, 1104030166, 1104030167]",2,Wilhelm-Pieck-Straße,residential,30,False,False,153.93800000000002,"LINESTRING (12.6446694 51.1449124, 12.6448394 51.1449292, 12.6448739 51.1449325, 12.6449945 51.1449437, 12.6450358 51.1449476, 12.6452507 51.144968, 12.6454963 51.1449912, 12.6457074 51.1450108, 12.6460715 51.1450447, 12.6461516 51.1450522, 12.6465342 51.1450961, 12.6467861 51.145147, 12.6468378 51.1451574)",,8.1,,,
"[30919900, 1104030165]",2,Wilhelm-Pieck-Straße,residential,30,False,True,53.47,"LINESTRING (12.6446694 51.1449124, 12.6446089 51.1448805, 12.6445166 51.1448318, 12.6441776 51.1446565, 12.6440851 51.1446014)",,,,,
"[44522521, 103556381]",,Wilhelm-Pieck-Straße,residential,30,False,False,51.761,"LINESTRING (12.6446694 51.1449124, 12.6444081 51.1449037, 12.6443908 51.1449031, 12.6439334 51.1448581)",,5.25,,,
"[254307974, 1104009575]","['3', '1']",Bahnhofstraße,residential,50,False,False,178.189,"LINESTRING (12.6468378 51.1451574, 12.6473759 51.1445458, 12.6475812 51.1443062, 12.6477252 51.1441344, 12.6477979 51.144047, 12.6478758 51.1439552, 12.647943 51.1438761, 12.6480523 51.1437477)",,6.0,,,
"[30971445, 30003918, 1104009575]",1,Bahnhofstraße,residential,"['50', '30']",False,True,166.575,"LINESTRING (12.6468378 51.1451574, 12.6464141 51.1456493, 12.6462432 51.1458478, 12.6461904 51.1459091, 12.6460558 51.1460822, 12.6457446 51.1464888)",,6.0,,,
"[30919900, 1104030166, 1104030167]",2,Wilhelm-Pieck-Straße,residential,30,False,True,153.938,"LINESTRING (12.6468378 51.1451574, 12.6467861 51.145147, 12.6465342 51.1450961, 12.6461516 51.1450522, 12.6460715 51.1450447, 12.6457074 51.1450108, 12.6454963 51.1449912, 12.6452507 51.144968, 12.6450358 51.1449476, 12.6449945 51.1449437, 12.6448739 51.1449325, 12.6448394 51.1449292, 12.6446694 51.1449124)",,8.1,,,
262077946,,Heinrich-Heine-Straße,residential,30,False,False,212.68099999999998,"LINESTRING (12.6484752 51.1454282, 12.6483682 51.1457548, 12.6482403 51.1461765, 12.6482105 51.1463176, 12.6481806 51.1463915, 12.6480499 51.1467768, 12.648004 51.1468959, 12.6479694 51.1469759, 12.6479331 51.1470502, 12.6478442 51.1472046, 12.6477658 51.1472802)",,5.25,,,
30955216,,Etzoldshainer Weg,residential,30,False,True,123.74000000000001,"LINESTRING (12.6435264 51.1470479, 12.6434908 51.1464049, 12.6434734 51.1460759, 12.6434949 51.1459363)",,5.25,,,
30955217,,Rosenweg,residential,30,False,False,89.509,"LINESTRING (12.6435264 51.1470479, 12.6431149 51.1470545, 12.6429063 51.1470503, 12.6426189 51.1470339, 12.6422476 51.1470044)",,5.25,,,
340384381,,Etzoldshainer Weg,residential,30,False,False,72.138,"LINESTRING (12.6435264 51.1470479, 12.6435678 51.1475966, 12.6435973 51.1476943)",,5.25,,,
30955218,,Rosenweg,residential,30,False,False,46.559,"LINESTRING (12.6422919 51.1465871, 12.6422554 51.1467816, 12.642247 51.1469851, 12.6422476 51.1470044)",,5.25,,,
30955219,,Alte Gärtnerei,residential,30,False,True,75.863,"LINESTRING (12.6425613 51.1479019, 12.6435973 51.1476943)",,5.25,,,
30955218,,Rosenweg,residential,30,False,True,102.74100000000001,"LINESTRING (12.6425613 51.1479019, 12.6423573 51.147488, 12.6423047 51.1473617, 12.6422694 51.1472567, 12.6422503 51.1471351, 12.6422476 51.1470044)",,5.25,,,
30957781,,Alte Gärtnerei,residential,30,False,False,93.851,"LINESTRING (12.6425613 51.1479019, 12.6421399 51.1479872, 12.641791 51.1480672, 12.6414502 51.148153, 12.6413862 51.1481622, 12.6413328 51.1481666, 12.6412892 51.1481612)",,5.25,,,
30955217,,Rosenweg,residential,30,False,True,89.50899999999999,"LINESTRING (12.6422476 51.1470044, 12.6426189 51.1470339, 12.6429063 51.1470503, 12.6431149 51.1470545, 12.6435264 51.1470479)",,5.25,,,
30955218,,Rosenweg,residential,30,False,False,102.74100000000001,"LINESTRING (12.6422476 51.1470044, 12.6422503 51.1471351, 12.6422694 51.1472567, 12.6423047 51.1473617, 12.6423573 51.147488, 12.6425613 51.1479019)",,5.25,,,
30955218,,Rosenweg,residential,30,False,True,46.559,"LINESTRING (12.6422476 51.1470044, 12.642247 51.1469851, 12.6422554 51.1467816, 12.6422919 51.1465871)",,5.25,,,
30955219,,Alte Gärtnerei,residential,30,False,False,75.863,"LINESTRING (12.6435973 51.1476943, 12.6425613 51.1479019)",,5.25,,,
340384380,,Etzoldshainer Weg,residential,30,False,False,75.11500000000001,"LINESTRING (12.6435973 51.1476943, 12.6436331 51.1477463, 12.6436738 51.1478054, 12.6437491 51.1479148, 12.6437572 51.1479256, 12.6439826 51.1482281, 12.6440371 51.1483108)",,5.25,,,
340384381,,Etzoldshainer Weg,residential,30,False,True,72.138,"LINESTRING (12.6435973 51.1476943, 12.6435678 51.1475966, 12.6435264 51.1470479)",,5.25,,,
30955220,2,Rudolf-Breitscheid-Straße,residential,30,False,True,129.992,"LINESTRING (12.642401 51.14222, 12.6430831 51.1433079)",,6.5,,,
"[77131723, 266297116, 266297117]",2,Rudolf-Breitscheid-Straße,residential,,False,False,238.17399999999998,"LINESTRING (12.642401 51.14222, 12.6414733 51.1406982, 12.6414276 51.1406242, 12.6411732 51.1402214)",,,yes,,
"[286852541, 340384398, 1080887527]","['2', '3']",Turnerstraße,primary,50,False,True,444.8999999999999,"LINESTRING (12.642401 51.14222, 12.6435235 51.1420001, 12.6440164 51.1418777, 12.6442639 51.1418052, 12.6445041 51.1417323, 12.6449283 51.1415965, 12.6463369 51.1411576, 12.6465776 51.141078, 12.6469824 51.1409777, 12.6471721 51.1409534, 12.6473741 51.1409473, 12.6474756 51.1409492, 12.6477245 51.140969, 12.6480334 51.1410409, 12.6481526 51.1410871, 12.6482735 51.14115)",B 176,"['6.0', '9.0']",,,
"[1080887528, 1080887529, 1104053385, 254307991]",2,Turnerstraße,primary,50,False,False,240.11100000000002,"LINESTRING (12.642401 51.14222, 12.6412679 51.1424422, 12.64102 51.1424969, 12.6406539 51.1425938, 12.6404476 51.1426484, 12.6402442 51.1427094, 12.6400638 51.1427652, 12.6398779 51.1428227, 12.6392163 51.1430262)",B 176,6.0,,,
"[77131723, 266297116, 266297117]",2,Rudolf-Breitscheid-Straße,residential,,False,True,238.17399999999998,"LINESTRING (12.6411732 51.1402214, 12.6414276 51.1406242, 12.6414733 51.1406982, 12.642401 51.14222)",,,yes,,
30955222,1,Leipziger Straße,residential,,True,False,76.44700000000002,"LINESTRING (12.63847 51.1469492, 12.6382623 51.1466324, 12.6381882 51.1465109, 12.6380786 51.1463477, 12.6380552 51.1463129)",,,,,
340384392,2,Käthe-Kollwitz-Straße,residential,,False,False,94.21600000000001,"LINESTRING (12.63847 51.1469492, 12.6386587 51.1462333, 12.6386225 51.1461567, 12.6386003 51.1461173)",,9.1,,,
340384392,2,Käthe-Kollwitz-Straße,residential,,False,True,79.718,"LINESTRING (12.63847 51.1469492, 12.6383624 51.1472701, 12.6382428 51.1476518)",,9.1,,,
"[340384391, 418500139, 1080887531]",2,Käthe-Kollwitz-Straße,residential,"['50', '30']",False,True,109.97699999999999,"LINESTRING (12.6394682 51.1452978, 12.6393433 51.1454109, 12.6392372 51.1455184, 12.6391802 51.1455724, 12.6390915 51.1456647, 12.6390214 51.1457376, 12.6389152 51.1458526, 12.6387854 51.1460018, 12.6387399 51.1460389, 12.6386809 51.1460755, 12.6386003 51.1461173)",,"['8.4', '7.6', '6.7']",,,
"[1080887532, 1080887533, 1080887534, 1080887535, 30957789]",2,Burgstraße,residential,30,False,False,195.567,"LINESTRING (12.6394682 51.1452978, 12.6395901 51.1453005, 12.6396654 51.1452976, 12.6397263 51.1452953, 12.6400213 51.1452807, 12.6402289 51.1452705, 12.640659 51.1452492, 12.640772 51.1452436, 12.6409822 51.1452348, 12.6411941 51.1452303, 12.6412862 51.1452307, 12.641347 51.1452361, 12.6413847 51.1452394, 12.6414041 51.1452411, 12.6414942 51.145269, 12.6415318 51.1452841, 12.6416648 51.1453374, 12.6418414 51.1454404, 12.6419685 51.1455145, 12.6420745 51.1455763)",,6.4,,,
"[30932508, 1208321495]",,Marktstraße,residential,30,False,True,77.073,"LINESTRING (12.641374 51.1436433, 12.6413476 51.1437645, 12.641342 51.1437904, 12.6413168 51.1438551, 12.6412765 51.1441485, 12.6412513 51.1443314)",,5.25,,,
1208321497,1,August-Bebel-Straße,living_street,,False,False,15.251999999999999,"LINESTRING (12.641374 51.1436433, 12.6412141 51.1436174, 12.6411606 51.1436174)",,3.0,,,
"[1208321498, 30955230, 361156746]",1,August-Bebel-Straße,residential,30,False,True,126.267,"LINESTRING (12.641374 51.1436433, 12.6414742 51.1435874, 12.6415124 51.1435786, 12.6416922 51.143537, 12.6420074 51.1434833, 12.6422736 51.1434516, 12.6424693 51.1434382, 12.6426265 51.1434159, 12.6428578 51.1433603, 12.6430831 51.1433079)",,5.0,,,
30955225,,Gartenstraße,residential,30,False,False,43.78,"LINESTRING (12.6468091 51.1436273, 12.6469166 51.1432394)",,5.25,,,
30003917,2,Fabianstraße,residential,30,False,False,110.69,"LINESTRING (12.6468091 51.1436273, 12.6464097 51.1435856, 12.6452427 51.1434686)",,,,,
"[1056264452, 30003917, 1208321494]",2,Fabianstraße,residential,30,False,True,87.753,"LINESTRING (12.6468091 51.1436273, 12.6470704 51.1436526, 12.6472607 51.143671, 12.6472927 51.1436741, 12.6476546 51.1437092, 12.6480523 51.1437477)",,9.5,,,
30955225,,Gartenstraße,residential,30,False,True,43.78,"LINESTRING (12.6469166 51.1432394, 12.6468091 51.1436273)",,5.25,,,
30955226,1,Gartenstraße,residential,30,False,True,112.452,"LINESTRING (12.6469166 51.1432394, 12.6466624 51.1432237, 12.6464194 51.1432156, 12.6462497 51.1432153, 12.646132 51.1432235, 12.6460654 51.1432334, 12.6458545 51.1432547, 12.6456102 51.1432665, 12.6454539 51.1432643, 12.6453125 51.1432695)",,,,,
106102777,2,Gartenstraße,residential,30,False,False,106.81899999999999,"LINESTRING (12.6469166 51.1432394, 12.6471494 51.1432517, 12.6472818 51.1432398, 12.6474228 51.143216, 12.6475416 51.1431805, 12.6481208 51.1429982, 12.6483457 51.1429489)",,,,,
106102777,2,Gartenstraße,residential,30,False,True,106.819,"LINESTRING (12.6483457 51.1429489, 12.6481208 51.1429982, 12.6475416 51.1431805, 12.6474228 51.143216, 12.6472818 51.1432398, 12.6471494 51.1432517, 12.6469166 51.1432394)",,,,,
"[340384390, 194198447]",2,Gartenstraße,residential,50,False,False,194.42499999999998,"LINESTRING (12.6483457 51.1429489, 12.6484068 51.142857, 12.6485183 51.1427537, 12.6485823 51.1426511, 12.6487467 51.1422058, 12.6488302 51.1419426, 12.6488229 51.1417637, 12.6487759 51.141634, 12.6486238 51.1413824, 12.6485901 51.141277)",,,,,
"[254307974, 194198447]","['2', '3']","['Bahnhofstraße', 'Gartenstraße']",residential,50,False,True,92.52499999999999,"LINESTRING (12.6483457 51.1429489, 12.6483195 51.1430269, 12.6482902 51.143355, 12.6482766 51.1434253, 12.6482117 51.1435536, 12.6480523 51.1437477)",,6.0,,,
"[30003917, 288165471]",2,Fabianstraße,residential,30,False,False,43.666,"LINESTRING (12.6452427 51.1434686, 12.6449557 51.1434421, 12.6446218 51.1434194)",,,,,
30003917,2,Fabianstraße,residential,30,False,True,110.69,"LINESTRING (12.6452427 51.1434686, 12.6464097 51.1435856, 12.6468091 51.1436273)",,,,,
30955226,1,Gartenstraße,residential,30,False,False,22.863,"LINESTRING (12.6452427 51.1434686, 12.6452816 51.1433074, 12.6453125 51.1432695)",,,,,
30955226,1,Gartenstraße,residential,30,False,False,112.452,"LINESTRING (12.6453125 51.1432695, 12.6454539 51.1432643, 12.6456102 51.1432665, 12.6458545 51.1432547, 12.6460654 51.1432334, 12.646132 51.1432235, 12.6462497 51.1432153, 12.6464194 51.1432156, 12.6466624 51.1432237, 12.6469166 51.1432394)",,,,,
30955226,1,Gartenstraße,residential,30,False,True,22.863,"LINESTRING (12.6453125 51.1432695, 12.6452816 51.1433074, 12.6452427 51.1434686)",,,,,
76041175,,Bahnhofsweg,residential,,False,True,18.398,"LINESTRING (12.6453125 51.1432695, 12.6452495 51.1431989, 12.6451703 51.1431305)",,,,,
"[30003936, 360020699, 1122849205, 1122849206]",2,Querstraße,residential,30,False,False,180.32200000000006,"LINESTRING (12.6420745 51.1455763, 12.6421794 51.145486, 12.6422171 51.1454659, 12.6424693 51.1453314, 12.642499 51.1453186, 12.6426713 51.1452445, 12.6427892 51.1452013, 12.6429253 51.1451514, 12.6431446 51.1450858, 12.6432293 51.1450605, 12.6432635 51.1450502, 12.6433701 51.1450165, 12.6435676 51.1449541, 12.6436271 51.1449353, 12.6437472 51.1448705, 12.6438116 51.1448219, 12.6438264 51.1448108, 12.6439445 51.1447073, 12.6439838 51.1446728, 12.6440104 51.1446495, 12.6440851 51.1446014)",,,,,
"[1080887532, 1080887533, 1080887534, 1080887535, 30957789]",2,Burgstraße,residential,30,False,True,195.567,"LINESTRING (12.6420745 51.1455763, 12.6419685 51.1455145, 12.6418414 51.1454404, 12.6416648 51.1453374, 12.6415318 51.1452841, 12.6414942 51.145269, 12.6414041 51.1452411, 12.6413847 51.1452394, 12.641347 51.1452361, 12.6412862 51.1452307, 12.6411941 51.1452303, 12.6409822 51.1452348, 12.640772 51.1452436, 12.640659 51.1452492, 12.6402289 51.1452705, 12.6400213 51.1452807, 12.6397263 51.1452953, 12.6396654 51.1452976, 12.6395901 51.1453005, 12.6394682 51.1452978)",,6.4,,,
30955231,,Frohburger Straße,living_street,,False,False,89.18199999999999,"LINESTRING (12.6399388 51.1435694, 12.6398836 51.1436348, 12.6398818 51.143674, 12.6398767 51.1437841, 12.6398859 51.1443054, 12.6398885 51.1443627)",,5.25,,destination,
30957786,1,Frohburger Straße,residential,30,False,False,78.71300000000001,"LINESTRING (12.6399388 51.1435694, 12.6397863 51.1434615, 12.6397248 51.1434179, 12.6395334 51.1432818, 12.639386 51.1431578, 12.6392163 51.1430262)",,5.0,,,
31810652,1,August-Bebel-Straße,living_street,,False,True,59.221000000000004,"LINESTRING (12.6399388 51.1435694, 12.6400994 51.1436077, 12.6402609 51.1436174, 12.6404177 51.1436255, 12.6406573 51.1436295, 12.640775 51.1436258)",,3.0,,,
30955231,,Frohburger Straße,living_street,,False,True,89.182,"LINESTRING (12.6398885 51.1443627, 12.6398859 51.1443054, 12.6398767 51.1437841, 12.6398818 51.143674, 12.6398836 51.1436348, 12.6399388 51.1435694)",,5.25,,destination,
"[31810654, 1104018079]",,Straße der Einheit,residential,30,False,False,95.47599999999998,"LINESTRING (12.6398885 51.1443627, 12.640535 51.1443604, 12.6406179 51.1443428, 12.6408328 51.1443424, 12.6410999 51.1443418, 12.6411846 51.1443391, 12.6412513 51.1443314)",,5.25,,,
"[1104018080, 1104018079]",,Straße der Einheit,residential,30,False,True,73.095,"LINESTRING (12.6398885 51.1443627, 12.639747 51.1443645, 12.6394955 51.1443676, 12.639287 51.1443749, 12.639107 51.1443893, 12.6388624 51.1444524)",,5.25,,,
