osmid,name,highway,maxspeed,oneway,reversed,length,lanes,geometry,ref,width,tunnel,junction,access,bridge
24360152,Rosa-Luxemburg-Straße,residential,30,False,True,80.269,,"LINESTRING (13.9329021 50.9619426, 13.9326317 50.9626441)",,,,,,
26785329,Rosa-Luxemburg-Straße,residential,30,True,False,110.87,,"LINESTRING (13.9329021 50.9619426, 13.9333475 50.9609858)",,,,,,
24002093,Gartenstraße,residential,30,True,False,201.58999999999997,,"LINESTRING (13.9357791 50.9619996, 13.934381 50.9619714, 13.9339925 50.9619636, 13.9329021 50.9619426)",,,,,,
27089837,Bahnhofstraße,residential,30,False,True,11.335,,"LINESTRING (13.9358357 50.9611242, 13.935997 50.9611326)",,,,,,
9877466,Lauterbachstraße,residential,30,True,False,97.42099999999999,,"LINESTRING (13.9358357 50.9611242, 13.9358056 50.9615892, 13.9357791 50.9619996)",,,,,,
27089837,Bahnhofstraße,residential,30,False,False,174.94299999999998,,"LINESTRING (13.9358357 50.9611242, 13.9348664 50.9610681, 13.934654 50.9610566, 13.9343869 50.9610421, 13.9338204 50.9610114, 13.9333475 50.9609858)",,,,,,
"[31509720, 31509667, 24002095]",Robert-Koch-Straße,residential,30,False,False,138.968,,"LINESTRING (13.9373966 50.9596639, 13.9374152 50.9598, 13.9374193 50.9598295, 13.937445 50.9600176, 13.9374785 50.9602622, 13.9375456 50.9605665, 13.9376056 50.9607789, 13.9376282 50.9608482, 13.937646 50.9609026)",,,,,,
26785332,Siegfried-Rädel-Straße,residential,30,False,True,82.087,,"LINESTRING (13.9373966 50.9596639, 13.9371307 50.9596511, 13.9366242 50.9596266, 13.9362271 50.9596173)",,,,,,
26937664,Siegfried-Rädel-Straße,residential,30,True,False,116.105,,"LINESTRING (13.9373966 50.9596639, 13.937866 50.9596699, 13.9388976 50.9596832, 13.939054 50.9596852)",,,,,,
32691684,Dohnaischer Platz,residential,30,True,False,12.472999999999999,,"LINESTRING (13.937748 50.9610458, 13.9377923 50.9610427, 13.9378358 50.9610484, 13.9378744 50.9610624, 13.9379041 50.9610833)",,,,roundabout,,
26861153,Dohnaischer Platz,residential,30,True,False,5.593999999999999,,"LINESTRING (13.9379041 50.9610833, 13.9379209 50.9611061, 13.9379268 50.961131)",,,,roundabout,,
"[27089834, 818125058]",Dohnaischer Platz,residential,30,True,False,65.061,,"LINESTRING (13.9379041 50.9610833, 13.9380141 50.9610655, 13.9385314 50.960985, 13.9386211 50.9609682, 13.9386362 50.9609602, 13.9387262 50.960924, 13.9387828 50.9609074)",,,,,,
30671747,Dohnaischer Platz,residential,30,True,False,13.622,,"LINESTRING (13.9379268 50.961131, 13.9379234 50.9611513, 13.9379127 50.9611706, 13.9378953 50.9611878, 13.9378721 50.9612021, 13.9378444 50.9612127, 13.9378136 50.961219)",,,,roundabout,,
9877536,Robert-Koch-Straße,residential,30,True,False,190.851,,"LINESTRING (13.9374401 50.9579481, 13.937441 50.9580386, 13.9374299 50.9582628, 13.9374129 50.9585906, 13.9374041 50.958779, 13.9374005 50.9588505, 13.9373986 50.9589331, 13.9373934 50.95917, 13.9373867 50.9594749, 13.9373966 50.9596639)",,,,,,
30169135,Königsteiner Straße,primary,50,True,False,96.444,2,"LINESTRING (13.9374401 50.9579481, 13.9372375 50.9579409, 13.936338 50.9579112, 13.9360657 50.9578964)",B 172,,,,,
"[362254363, 607941475, 9877844, 607941479]",Schandauer Straße,primary,50,True,False,204.171,"['2', '1']","LINESTRING (13.9445353 50.9578686, 13.9441308 50.9578317, 13.9439391 50.9578142, 13.9436839 50.9577906, 13.9433919 50.9577706, 13.9429399 50.9577498, 13.942679 50.9577366, 13.9422414 50.9577226, 13.9416339 50.95771)",B 172,9.3,,,,
27049070,Schandauer Straße,primary,30,False,False,28.790000000000003,2,"LINESTRING (13.9445353 50.9578686, 13.9446618 50.9578828, 13.9448022 50.9578676, 13.9448601 50.957846, 13.9449206 50.9578205)",B 172,,,,,
"[27048322, 1124255325]",Bergstraße,residential,30,False,True,117.93599999999999,,"LINESTRING (13.9452705 50.9588534, 13.9452684 50.9588335, 13.9452452 50.9587062, 13.9451781 50.9584643, 13.9451494 50.9583734, 13.9450868 50.958161, 13.9450547 50.9580659, 13.9450189 50.95796, 13.9449508 50.9578565, 13.9449206 50.9578205)",,"['6', '5.4']",,,,
"[871839160, 28020934, 818125054]","['Bergstraße', 'Tischerplatz']",residential,30,False,False,165.80100000000002,,"LINESTRING (13.9452705 50.9588534, 13.9452646 50.9588681, 13.945242 50.9589239, 13.9451211 50.9592385, 13.9450125 50.9594578, 13.9449996 50.9594782, 13.9449158 50.9596113, 13.9448217 50.9597457, 13.9447744 50.9597853, 13.944637 50.9599117, 13.944521 50.959984, 13.9443937 50.960056, 13.9442236 50.9601455)",,"['7.3', '8']",,,,
28020932,Tischerplatz,residential,30,True,False,20.957,,"LINESTRING (13.9442236 50.9601455, 13.9440414 50.960295)",,,,,,
"[871839160, 818125054, 28020934]","['Bergstraße', 'Tischerplatz']",residential,30,False,True,165.801,,"LINESTRING (13.9442236 50.9601455, 13.9443937 50.960056, 13.944521 50.959984, 13.944637 50.9599117, 13.9447744 50.9597853, 13.9448217 50.9597457, 13.9449158 50.9596113, 13.9449996 50.9594782, 13.9450125 50.9594578, 13.9451211 50.9592385, 13.945242 50.9589239, 13.9452646 50.9588681, 13.9452705 50.9588534)",,"['8', '7.3']",,,,
"[263718028, 263718029, 263718030, 263718031, 145590460, 587301950]",Brückenstraße,unclassified,30,False,False,142.206,,"LINESTRING (13.9418284 50.9641897, 13.9417294 50.964189, 13.941465 50.9641872, 13.9413627 50.9641859, 13.9406197 50.9641856, 13.9404402 50.9641844, 13.9402735 50.9641833, 13.9401563 50.9641842, 13.9400352 50.9641851, 13.9399696 50.9641854, 13.9397979 50.9641833)",,,,,,
556985013,Brückenstraße,unclassified,30,True,False,7.383000000000001,,"LINESTRING (13.9418284 50.9641897, 13.9418272 50.9641676, 13.9418353 50.9641461, 13.9418521 50.9641266)",,,,roundabout,,
"[263718028, 263718029, 263718030, 263718031, 145590460, 587301950]",Brückenstraße,unclassified,30,False,True,142.206,,"LINESTRING (13.9397979 50.9641833, 13.9399696 50.9641854, 13.9400352 50.9641851, 13.9401563 50.9641842, 13.9402735 50.9641833, 13.9404402 50.9641844, 13.9406197 50.9641856, 13.9413627 50.9641859, 13.941465 50.9641872, 13.9417294 50.964189, 13.9418284 50.9641897)",,,,,,
"[587301952, 607941472, 27827637]",Brückenstraße,unclassified,,False,False,368.51,2,"LINESTRING (13.9397979 50.9641833, 13.9396533 50.9641916, 13.9379687 50.9641532, 13.937363 50.9641428, 13.9371032 50.9641161, 13.9368833 50.9640782, 13.9365695 50.9640038, 13.9363042 50.9639555, 13.9352496 50.9638289, 13.9346164 50.9637394)",,,,,,
"[25415624, 946383022]",Am Zwinger,residential,30,False,False,143.727,,"LINESTRING (13.9397945 50.9639608, 13.940303 50.9639445, 13.9404711 50.9639432, 13.9405472 50.9639426, 13.9407046 50.9639413, 13.9408938 50.9639398, 13.9410495 50.9639386, 13.9411371 50.9639324, 13.9413814 50.9639151, 13.9418382 50.9638691)",,,,,,
145590462,Dohnaische Straße,residential,,True,False,24.742,,"LINESTRING (13.9397945 50.9639608, 13.9397968 50.9641119, 13.9397979 50.9641833)",,,,,,
"[27628401, 904373159]",Klosterhof,residential,,False,False,97.894,,"LINESTRING (13.9383629 50.9637665, 13.9384545 50.9637648, 13.9385489 50.9637688, 13.9387377 50.9637735, 13.9390725 50.9637629, 13.9397572 50.9637244)",,,,,,
263845761,Grohmannstraße,residential,30,True,False,109.521,,"LINESTRING (13.9383629 50.9637665, 13.9384352 50.9638277, 13.9385447 50.9639095, 13.9386307 50.9639386, 13.938719 50.9639647, 13.9388185 50.9639742, 13.9392421 50.963981, 13.9396418 50.9639664, 13.9397945 50.9639608)",,,,,,
145590485,,primary_link,,False,True,4.489,,"LINESTRING (13.9416252 50.95767, 13.9416339 50.95771)",,,,,,
"[515942178, 607941476, 607941477]",Schandauer Straße,primary,50,True,False,205.742,"['2', '1']","LINESTRING (13.9416252 50.95767, 13.9420956 50.95768, 13.9425651 50.9576934, 13.9427957 50.957696, 13.9431083 50.9577058, 13.9434052 50.9577239, 13.9436962 50.9577458, 13.9439014 50.9577729, 13.9439495 50.9577792, 13.9442475 50.9578186, 13.9445353 50.9578686)",B 172,9,,,,
"[35358705, 263421002, 144931797]",Obere Burgstraße,residential,"['20', '30']",False,False,101.02799999999999,,"LINESTRING (13.9439431 50.961391, 13.9439964 50.9611916, 13.9440266 50.9610842, 13.9440641 50.960951, 13.9440624 50.9606791, 13.9440517 50.9606359, 13.9440186 50.960491)",,,,,,
"[23290946, 219864068, 28038252, 35358705, 145590456, 145590457]","['Badergasse', 'Schloßstraße', 'Am Markt', 'Obere Burgstraße']",residential,20,False,"[False, True]",336.808,,"LINESTRING (13.9439431 50.961391, 13.9438982 50.9616824, 13.9438821 50.9618655, 13.9436574 50.9618977, 13.9431814 50.9619912, 13.9428004 50.9620804, 13.9425599 50.9621367, 13.9425452 50.9621424, 13.9424296 50.962191, 13.9424026 50.9622024, 13.9423437 50.9622284, 13.9422799 50.9623104, 13.9422808 50.9623573, 13.9422897 50.9623868, 13.9423192 50.96249, 13.9423443 50.9625739, 13.9423498 50.9626076, 13.9423348 50.9626406, 13.9422919 50.9626545, 13.9420127 50.9626814, 13.9419015 50.9626931, 13.9416665 50.9627223, 13.9416196 50.9627651, 13.9416378 50.962855, 13.941751 50.9633624)",,,,,,
877501438,Schmiedestraße,residential,20,False,True,113.41199999999999,,"LINESTRING (13.9439431 50.961391, 13.9438218 50.9613984, 13.9435529 50.9614436, 13.9430714 50.9615138, 13.9428478 50.9615341, 13.942359 50.9615974)",,,,,,
873009410,Obere Burgstraße,residential,20,False,False,7.457,,"LINESTRING (13.9442502 50.9621366, 13.9441536 50.9621084)",,,,,yes,
28037253,Am Schloßberg,residential,,False,True,63.20399999999999,,"LINESTRING (13.9442502 50.9621366, 13.9442743 50.9621024, 13.9443795 50.9619442, 13.9444995 50.9617301, 13.9445369 50.9615998)",,,,,,
221251543,Kirchplatz,residential,20,False,True,55.400000000000006,,"LINESTRING (13.9442502 50.9621366, 13.9442265 50.9622826, 13.9441699 50.9624198, 13.9441005 50.9626249)",,,,,yes,
873009409,Am Schloßberg,residential,,False,False,36.942,,"LINESTRING (13.9442502 50.9621366, 13.9445753 50.9622573, 13.9446683 50.9623315)",,,,,,
873009410,Obere Burgstraße,residential,20,False,True,7.457,,"LINESTRING (13.9441536 50.9621084, 13.9442502 50.9621366)",,,,,yes,
27853417,Badergasse,residential,30,False,True,56.673,,"LINESTRING (13.941751 50.9633624, 13.9418286 50.9638134, 13.9418382 50.9638691)",,,,,,
"[23290946, 219864068, 28038252, 35358705, 145590456, 145590457]","['Badergasse', 'Schloßstraße', 'Am Markt', 'Obere Burgstraße']",residential,20,False,"[False, True]",336.808,,"LINESTRING (13.941751 50.9633624, 13.9416378 50.962855, 13.9416196 50.9627651, 13.9416665 50.9627223, 13.9419015 50.9626931, 13.9420127 50.9626814, 13.9422919 50.9626545, 13.9423348 50.9626406, 13.9423498 50.9626076, 13.9423443 50.9625739, 13.9423192 50.96249, 13.9422897 50.9623868, 13.9422808 50.9623573, 13.9422799 50.9623104, 13.9423437 50.9622284, 13.9424026 50.9622024, 13.9424296 50.962191, 13.9425452 50.9621424, 13.9425599 50.9621367, 13.9428004 50.9620804, 13.9431814 50.9619912, 13.9436574 50.9618977, 13.9438821 50.9618655, 13.9438982 50.9616824, 13.9439431 50.961391)",,,,,,
"[145590474, 24360260]","['Dohnaische Straße', 'Lange Straße']",residential,20,True,False,164.683,,"LINESTRING (13.941751 50.9633624, 13.9397288 50.9635286, 13.9397572 50.9637244)",,,,,,
"[30797950, 31539606, 31509726, 30741383]",Breite Straße,residential,30,False,False,102.093,,"LINESTRING (13.9390312 50.9606699, 13.9390567 50.960634, 13.9391115 50.9605286, 13.9391268 50.9604583, 13.9391125 50.9602923, 13.9391088 50.9602634, 13.9390953 50.9601409, 13.9390813 50.9600153, 13.9390717 50.9599099, 13.9390558 50.9597628)",,,,,,
31509726,Breite Straße,residential,30,False,True,31.665,,"LINESTRING (13.9390312 50.9606699, 13.9389749 50.9607337, 13.9388783 50.9608266, 13.9387828 50.9609074)",,,,,,
28020230,Dr.-Wilhelm-Külz-Straße,residential,30,True,False,110.932,,"LINESTRING (13.9434192 50.9603767, 13.9432414 50.9604161, 13.9430834 50.9604586, 13.9428418 50.9604954, 13.942635 50.9605304, 13.9418918 50.9606332)",,,,,,
911128843,Tischerplatz,residential,30,False,True,20.262999999999998,,"LINESTRING (13.9434192 50.9603767, 13.9433611 50.9602952, 13.9432638 50.9602254)",,,,,,
23290945,Bahnhofstraße,residential,30,True,False,23.925,,"LINESTRING (13.9377204 50.9612108, 13.9375386 50.961227, 13.9373891 50.9611948)",,,,,,
30671754,Dohnaischer Platz,residential,50,True,False,7.756,1,"LINESTRING (13.9377204 50.9612108, 13.9376901 50.9611975, 13.9376663 50.9611797, 13.9376506 50.9611587)",,,,roundabout,,
30671750,Dohnaischer Platz,residential,30,True,False,8.839,,"LINESTRING (13.9376506 50.9611587, 13.937644 50.9611325, 13.9376498 50.9611063, 13.9376677 50.9610823)",,,,roundabout,,
27089836,Robert-Koch-Straße,residential,30,True,False,20.221,,"LINESTRING (13.9376677 50.9610823, 13.9376373 50.9609909, 13.937646 50.9609026)",,,,,,
30675420,Dohnaischer Platz,residential,30,True,False,7.048,,"LINESTRING (13.9376677 50.9610823, 13.9377026 50.9610595, 13.937748 50.9610458)",,,,roundabout,,
28020227,Obere Burgstraße,residential,30,True,False,19.961,,"LINESTRING (13.9440186 50.960491, 13.9439201 50.9603671, 13.9438933 50.9603298)",,,,,,
"[35358705, 263421002, 144931797]",Obere Burgstraße,residential,"['20', '30']",False,True,101.02799999999999,,"LINESTRING (13.9440186 50.960491, 13.9440517 50.9606359, 13.9440624 50.9606791, 13.9440641 50.960951, 13.9440266 50.9610842, 13.9439964 50.9611916, 13.9439431 50.961391)",,,,,,
954210991,Obere Burgstraße,residential,30,True,False,7.74,,"LINESTRING (13.9438933 50.9603298, 13.9438919 50.9602602)",,,,,,
"[626868704, 28020231, 818125055]",Tischerplatz,residential,30,True,False,33.863,,"LINESTRING (13.9438933 50.9603298, 13.9437689 50.9603372, 13.9436613 50.9603352, 13.9434192 50.9603767)",,,,,,
35358780,Lange Straße,residential,20,True,False,80.819,,"LINESTRING (13.9429001 50.9632955, 13.942426 50.9633209, 13.941751 50.9633624)",,,,,,
"[145590490, 23290947]","['Töpfergasse', 'Kirchplatz']",residential,20,True,False,151.506,,"LINESTRING (13.9441005 50.9626249, 13.9439065 50.9626613, 13.9432358 50.9627285, 13.9428282 50.9627475, 13.9429001 50.9632955)",,6,,,,
145590475,Niedere Burgstraße,residential,20,False,True,63.45400000000001,,"LINESTRING (13.9441005 50.9626249, 13.9441249 50.9627154, 13.9442252 50.9630759, 13.9442549 50.9631872)",,,,,yes,
221251543,Kirchplatz,residential,20,False,False,55.400000000000006,,"LINESTRING (13.9441005 50.9626249, 13.9441699 50.9624198, 13.9442265 50.9622826, 13.9442502 50.9621366)",,,,,yes,
26785332,Siegfried-Rädel-Straße,residential,30,False,False,19.598,,"LINESTRING (13.9359486 50.9596002, 13.9362271 50.9596173)",,,,,,
145591673,Ernst-Thälmann-Platz,residential,,False,False,189.652,,"LINESTRING (13.9359486 50.9596002, 13.9359509 50.9595342, 13.9359563 50.9594296, 13.935982 50.9591142, 13.9359867 50.9590456, 13.936021 50.9585464, 13.9360432 50.9583075, 13.9360444 50.9582367, 13.9360651 50.9579847, 13.9360657 50.9578964)",,,,,,
145591673,Ernst-Thälmann-Platz,residential,,False,True,189.652,,"LINESTRING (13.9360657 50.9578964, 13.9360651 50.9579847, 13.9360444 50.9582367, 13.9360432 50.9583075, 13.936021 50.9585464, 13.9359867 50.9590456, 13.935982 50.9591142, 13.9359563 50.9594296, 13.9359509 50.9595342, 13.9359486 50.9596002)",,,,,,
419054211,Königsteiner Straße,primary,50,True,False,29.019000000000002,2,"LINESTRING (13.9360657 50.9578964, 13.9358031 50.9578813, 13.9356728 50.9578337)",B 172,,,,,
556995075,Breite Straße,residential,30,False,True,8.63,,"LINESTRING (13.939054 50.9596852, 13.9390558 50.9597628)",,,,,,
"[145590458, 419054210]",Breite Straße,residential,30,False,False,189.75399999999996,3,"LINESTRING (13.939054 50.9596852, 13.9390596 50.9592486, 13.939058 50.9591513, 13.9390503 50.9586972, 13.9390494 50.9586444, 13.9390592 50.9581478, 13.9390582 50.9581172, 13.9390566 50.9579788)",,,,,,
24002096,Nicolaistraße,residential,,False,False,131.552,,"LINESTRING (13.9407939 50.9597397, 13.9404816 50.9590167, 13.9403021 50.9585979)",,,,,,
28019762,Nicolaistraße,residential,30,False,False,112.239,,"LINESTRING (13.9407939 50.9597397, 13.9421643 50.9596001, 13.9423759 50.9595786)",,,,,,
28019762,Nicolaistraße,residential,30,False,True,121.807,,"LINESTRING (13.9407939 50.9597397, 13.9407674 50.9597424, 13.9404644 50.9597497, 13.9401354 50.9597479, 13.9395271 50.9597631, 13.9392171 50.9597635, 13.9390558 50.9597628)",,,,,,
28019762,Nicolaistraße,residential,30,False,True,112.239,,"LINESTRING (13.9423759 50.9595786, 13.9421643 50.9596001, 13.9407939 50.9597397)",,,,,,
28771912,Braustraße,residential,30,False,True,119.82400000000001,,"LINESTRING (13.9423759 50.9595786, 13.94236 50.9595062, 13.9423375 50.959386, 13.9421419 50.9587584, 13.9420995 50.9586775, 13.942036 50.9586259, 13.941904 50.9585833)",,,,,,
"[556993577, 911128842, 911128843]","['Tischerplatz', 'Braustraße']",residential,30,False,False,101.29,,"LINESTRING (13.9423759 50.9595786, 13.942422 50.9597591, 13.9425196 50.9598884, 13.9426485 50.9599847, 13.9427758 50.9600496, 13.9429004 50.9601006, 13.9431334 50.960165, 13.9432638 50.9602254)",,,,,,
26785331,Siegfried-Rädel-Straße,residential,30,True,False,157.463,,"LINESTRING (13.9337041 50.9595211, 13.9338381 50.9595247, 13.9340658 50.9595304, 13.9341841 50.9595389, 13.9359486 50.9596002)",,,,,,
"[26826504, 144038281, 26826503]",Siegfried-Rädel-Straße,residential,30,False,True,69.309,,"LINESTRING (13.9337041 50.9595211, 13.9334955 50.9595111, 13.9333863 50.9595072, 13.9330445 50.959495, 13.9328217 50.959488, 13.9327802 50.9594852, 13.9327165 50.9594824)",,3.30,,,,yes
27089837,Bahnhofstraße,residential,30,False,False,11.335,,"LINESTRING (13.935997 50.9611326, 13.9358357 50.9611242)",,,,,,
24002094,Hospitalstraße,residential,30,True,False,169.31199999999998,,"LINESTRING (13.935997 50.9611326, 13.9360998 50.9606239, 13.9361034 50.9605997, 13.9361545 50.9602592, 13.9361813 50.9600224, 13.9362271 50.9596173)",,,,,,
27089837,Bahnhofstraße,residential,30,False,True,97.74199999999999,,"LINESTRING (13.935997 50.9611326, 13.9361643 50.9611401, 13.9365616 50.9611578, 13.9366457 50.9611615, 13.9370836 50.9611811, 13.9373891 50.9611948)",,,,,,
26785332,Siegfried-Rädel-Straße,residential,30,False,True,19.598,,"LINESTRING (13.9362271 50.9596173, 13.9359486 50.9596002)",,,,,,
26785332,Siegfried-Rädel-Straße,residential,30,False,False,82.08699999999999,,"LINESTRING (13.9362271 50.9596173, 13.9366242 50.9596266, 13.9371307 50.9596511, 13.9373966 50.9596639)",,,,,,
24002096,Nicolaistraße,residential,,False,True,131.552,,"LINESTRING (13.9403021 50.9585979, 13.9404816 50.9590167, 13.9407939 50.9597397)",,,,,,
"[818125057, 24002099]",Gerichtsstraße,living_street,,False,False,87.948,,"LINESTRING (13.9418918 50.9606332, 13.9419058 50.9607109, 13.9419358 50.9608084, 13.9420711 50.9611279, 13.9421954 50.9613996)",,,,,,
"[28020230, 263421000, 263421001, 263705518, 263705520, 263705521, 263705522, 263705523, 263705524, 263705525, 145590463]","['Dohnaischer Platz', 'Dr.-Wilhelm-Külz-Straße']",residential,30,True,False,220.092,,"LINESTRING (13.9418918 50.9606332, 13.9417759 50.9606475, 13.9415704 50.9606727, 13.94148 50.9606839, 13.9413985 50.9606939, 13.9409404 50.9607502, 13.9409072 50.9607543, 13.9408429 50.9607622, 13.9405152 50.9608127, 13.9402509 50.9608483, 13.9400084 50.9608765, 13.9397735 50.9609039, 13.9396963 50.9609129, 13.9394257 50.9609326, 13.9393469 50.9609334, 13.9392936 50.960927, 13.9392505 50.9609001, 13.9392191 50.9608584, 13.9391714 50.9607885, 13.9391164 50.9607113, 13.9390312 50.9606699)",,,,,,
"[818125057, 24002099]",Gerichtsstraße,living_street,,False,True,87.94799999999998,,"LINESTRING (13.9421954 50.9613996, 13.9420711 50.9611279, 13.9419358 50.9608084, 13.9419058 50.9607109, 13.9418918 50.9606332)",,,,,,
24360150,An der Elbe,residential,,False,True,128.07999999999998,,"LINESTRING (13.9322146 50.9633122, 13.9322621 50.9633217, 13.9323153 50.963355, 13.93248 50.9636507, 13.9325222 50.9637688, 13.932556 50.9639043, 13.9325566 50.9639899, 13.9325495 50.9640227, 13.932542 50.9640575, 13.9325053 50.9641464, 13.9324448 50.9643995)",,,,,,
"[237301965, 27827695, 27827697, 135317944, 25838777]",Rosa-Luxemburg-Straße,residential,30,False,False,79.924,,"LINESTRING (13.9322146 50.9633122, 13.9322274 50.9632854, 13.9323192 50.9631087, 13.9323604 50.9630519, 13.9324573 50.962887, 13.9326002 50.9626886, 13.9326317 50.9626441)",,,yes,,,
24360150,An der Elbe,residential,,False,False,128.07999999999998,,"LINESTRING (13.9324448 50.9643995, 13.9325053 50.9641464, 13.932542 50.9640575, 13.9325495 50.9640227, 13.9325566 50.9639899, 13.932556 50.9639043, 13.9325222 50.9637688, 13.93248 50.9636507, 13.9323153 50.963355, 13.9322621 50.9633217, 13.9322146 50.9633122)",,,,,,
"[34011902, 35554278]","['Lange Straße', 'Steinplatz']",residential,"['20', '30']",False,True,59.22,,"LINESTRING (13.9457982 50.9633803, 13.9455439 50.9633166, 13.9453085 50.9632684, 13.9452357 50.9632557, 13.9449958 50.963214)",,,,,,
"[946816291, 556987351]",Am Zwinger,unclassified,30,False,True,291.656,,"LINESTRING (13.9457982 50.9633803, 13.9455986 50.9635101, 13.9452662 50.9636633, 13.9451598 50.9637095, 13.9450438 50.9637369, 13.9448665 50.9637494, 13.9445185 50.9637632, 13.9435059 50.9638032, 13.9434372 50.9638059, 13.9431352 50.9638178, 13.942864 50.9638286, 13.9418382 50.9638691)",,,,,,
