osmid,ref,name,highway,maxspeed,oneway,reversed,length,lanes,geometry,junction,bridge,access
33806703,,Mauerstraße,living_street,,False,False,146.907,,"LINESTRING (7.5234678 51.6113826, 7.5232691 51.6113891, 7.5228713 51.6114211, 7.5227049 51.6114602, 7.5225008 51.6115188, 7.5223982 51.6115933, 7.5221694 51.6118843, 7.5221528 51.611978, 7.5221649 51.6121601)",,,
39249037,,Bäckerstraße,living_street,,False,False,39.06,,"LINESTRING (7.5227434 51.6132157, 7.5225765 51.6131987, 7.5221865 51.6131541)",,,
1025268577,,Roggenmarkt,living_street,,False,False,85.608,,"LINESTRING (7.5227434 51.6132157, 7.5227921 51.6126026, 7.5228655 51.6124768, 7.5228878 51.6124594)",,,
1025268578,,Bäckerstraße,living_street,,False,True,6.064,,"LINESTRING (7.5227434 51.6132157, 7.5227877 51.6132238, 7.5228236 51.6132369)",,,
33806703,,Mauerstraße,living_street,,False,False,40.096000000000004,,"LINESTRING (7.5221649 51.6121601, 7.5221841 51.6123181, 7.5221905 51.6125202)",,,
33806703,,Mauerstraße,living_street,,False,True,146.907,,"LINESTRING (7.5221649 51.6121601, 7.5221528 51.611978, 7.5221694 51.6118843, 7.5223982 51.6115933, 7.5225008 51.6115188, 7.5227049 51.6114602, 7.5228713 51.6114211, 7.5232691 51.6113891, 7.5234678 51.6113826)",,,
38388072,,Silberstraße,living_street,,False,True,128.944,,"LINESTRING (7.5221649 51.6121601, 7.5227118 51.6119391, 7.5231699 51.6117458, 7.5232329 51.6117204, 7.523374 51.611647, 7.5234796 51.6116235, 7.5236554 51.6116053, 7.523766 51.6115968)",,,
38388072,,Silberstraße,living_street,,False,False,128.94400000000002,,"LINESTRING (7.523766 51.6115968, 7.5236554 51.6116053, 7.5234796 51.6116235, 7.523374 51.611647, 7.5232329 51.6117204, 7.5231699 51.6117458, 7.5227118 51.6119391, 7.5221649 51.6121601)",,,
29204844,B 54;B 236,Kurt-Schumacher-Straße,primary,50,True,False,51.102,2,"LINESTRING (7.5260414 51.6116167, 7.5260212 51.6111573)",,,
42375630,,Neuberinstraße,unclassified,,True,False,41.59,1,"LINESTRING (7.5260414 51.6116167, 7.5259903 51.61151, 7.5259495 51.611442, 7.5258696 51.6113886, 7.525806 51.6113605, 7.5257073 51.6113293)",,,
42375631,,Neuberinstraße,unclassified,,True,False,30.513,1,"LINESTRING (7.5257073 51.6113293, 7.5258024 51.61131, 7.5258609 51.611296, 7.5259311 51.6112592, 7.525968 51.6112208, 7.5260212 51.6111573)",,,
121384374,,Neuberinstraße,unclassified,30,False,True,47.638000000000005,2,"LINESTRING (7.5257073 51.6113293, 7.525658 51.6113273, 7.5256162 51.6113269, 7.5250176 51.6113205)",,,
38386818,,Roggenmarkt,living_street,,False,False,69.98400000000001,,"LINESTRING (7.5228878 51.6124594, 7.52295 51.6124229, 7.5230907 51.6123217, 7.5232772 51.6122318, 7.5234861 51.6121621, 7.5237236 51.6121434)",,,
42605199,,Kurze Straße,living_street,,False,False,48.848,,"LINESTRING (7.5228878 51.6124594, 7.5227289 51.6124623, 7.5224947 51.6125023, 7.5221905 51.6125202)",,,
1025268577,,Roggenmarkt,living_street,,False,True,85.608,,"LINESTRING (7.5228878 51.6124594, 7.5228655 51.6124768, 7.5227921 51.6126026, 7.5227434 51.6132157)",,,
33806703,,Mauerstraße,living_street,,False,False,69.758,,"LINESTRING (7.5221905 51.6125202, 7.5221848 51.6125594, 7.522109 51.6131455)",,,
33806703,,Mauerstraße,living_street,,False,True,40.096000000000004,,"LINESTRING (7.5221905 51.6125202, 7.5221841 51.6123181, 7.5221649 51.6121601)",,,
42605199,,Kurze Straße,living_street,,False,True,48.848,,"LINESTRING (7.5221905 51.6125202, 7.5224947 51.6125023, 7.5227289 51.6124623, 7.5228878 51.6124594)",,,
"[42609408, 42609382]",,Gartenstraße,"['residential', 'living_street']",30,False,True,387.8049999999999,,"LINESTRING (7.5195312 51.6166141, 7.5195899 51.6165687, 7.5197393 51.6164529, 7.5203768 51.6160157, 7.5205361 51.6159583, 7.520694 51.6159477, 7.5208961 51.6159718, 7.5209769 51.615994, 7.5212299 51.6160634, 7.5213573 51.6160969, 7.5214974 51.6161337, 7.5217375 51.6161802, 7.5219088 51.6161872, 7.522056 51.6161933, 7.5222623 51.6162142, 7.5224041 51.6162356, 7.5226967 51.6162836, 7.522855 51.6163098, 7.5230665 51.6163604, 7.5234307 51.6164642, 7.5235742 51.6165051, 7.5238403 51.6165855, 7.5240041 51.616635, 7.5242013 51.6166681, 7.5244652 51.616632)",,,
"[53788038, 43301015]",,"['Marienstraße', 'Gartenstraße']","['residential', 'living_street']",30,False,True,266.36,,"LINESTRING (7.5195312 51.6166141, 7.5190613 51.6169995, 7.5188063 51.617245, 7.5185343 51.6175487, 7.5190709 51.6176991, 7.5194039 51.6177346, 7.5195515 51.6177465, 7.5196898 51.6177576, 7.5198437 51.6177714, 7.520032 51.6177884, 7.5205118 51.6178458)",,,
"[441502857, 4290506, 424320049, 543400245, 227530970]",,Graf-Adolf-Straße,residential,30,False,False,193.08599999999996,,"LINESTRING (7.5195312 51.6166141, 7.5193968 51.6165018, 7.5193117 51.6163933, 7.5192566 51.6162953, 7.5192121 51.6161895, 7.5191759 51.6160495, 7.5191745 51.6159575, 7.5191733 51.6158736, 7.5191993 51.6157579, 7.5193531 51.6152733, 7.5193668 51.6152274, 7.5193836 51.6151737, 7.5194176 51.61504, 7.5194392 51.6149434)",,yes,
"[55556410, 545076679]",,Graf-Adolf-Straße,residential,30,False,True,66.358,,"LINESTRING (7.5195312 51.6166141, 7.5196867 51.6167326, 7.5198346 51.6168219, 7.5199276 51.6168646, 7.5200489 51.6169109, 7.5202701 51.616984)",,,
"[42609408, 42609382]",,Gartenstraße,"['living_street', 'residential']",30,False,False,387.805,,"LINESTRING (7.5244652 51.616632, 7.5242013 51.6166681, 7.5240041 51.616635, 7.5238403 51.6165855, 7.5235742 51.6165051, 7.5234307 51.6164642, 7.5230665 51.6163604, 7.522855 51.6163098, 7.5226967 51.6162836, 7.5224041 51.6162356, 7.5222623 51.6162142, 7.522056 51.6161933, 7.5219088 51.6161872, 7.5217375 51.6161802, 7.5214974 51.6161337, 7.5213573 51.6160969, 7.5212299 51.6160634, 7.5209769 51.615994, 7.5208961 51.6159718, 7.520694 51.6159477, 7.5205361 51.6159583, 7.5203768 51.6160157, 7.5197393 51.6164529, 7.5195899 51.6165687, 7.5195312 51.6166141)",,,
706165313,,Tobiaspark,living_street,,True,False,24.476,,"LINESTRING (7.5258964 51.6161989, 7.525884 51.6161531, 7.5258783 51.616132, 7.5258399 51.6159816)",,,
"[111669273, 958919186]",,Engelstraße,residential,,False,"[False, True]",29.872999999999998,2,"LINESTRING (7.5258964 51.6161989, 7.5261378 51.616184, 7.5261852 51.6161823, 7.526239 51.6161803, 7.5263277 51.6161809)",,,
"[46620977, 545068596, 960967384, 960967388, 111669277]",,"['Münsterstraße', 'Engelstraße']",residential,30,False,"[False, True]",180.58100000000002,2,"LINESTRING (7.5258964 51.6161989, 7.5255378 51.6162042, 7.5252903 51.6161951, 7.52481 51.6161696, 7.5247781 51.616168, 7.5246687 51.6161776, 7.5246361 51.6161804, 7.5245424 51.6162163, 7.5244978 51.6162533, 7.5244752 51.6162962, 7.524502 51.616355, 7.5246165 51.6166063, 7.5247055 51.6167913, 7.524739 51.6168803, 7.5247427 51.6169529)",,,
42609766,,Tobiaspark,living_street,,False,False,125.186,,"LINESTRING (7.5245128 51.6158297, 7.525056 51.6157207, 7.525748 51.6156505, 7.5258399 51.6159816)",,,
111669990,,Erzbergerstraße,residential,30,True,False,216.672,,"LINESTRING (7.52116 51.616962, 7.5212766 51.6169546, 7.5215225 51.6169391, 7.5217445 51.6169217, 7.5219569 51.616905, 7.5221955 51.6169042, 7.5224392 51.6169276, 7.5229211 51.6170089, 7.5234034 51.6170813, 7.5237832 51.6171157, 7.5238676 51.6171233, 7.5242502 51.6171556)",,,
43301012,,Marienstraße,living_street,,True,False,254.679,,"LINESTRING (7.5205118 51.6178458, 7.5209738 51.6179793, 7.5214835 51.6181023, 7.5215789 51.6181253, 7.5217632 51.6181697, 7.5220586 51.6182407, 7.5223265 51.6182903, 7.5225154 51.618304, 7.522754 51.6183071, 7.5229443 51.6182693, 7.5232025 51.6181652, 7.5233962 51.6180667, 7.5237707 51.6178173)",,,
43301014,,Altstadtstraße,residential,30,False,False,77.593,,"LINESTRING (7.5205118 51.6178458, 7.5207046 51.6175897, 7.5209646 51.6172624, 7.5210003 51.6172174)",,,
"[53788038, 43301015]",,"['Marienstraße', 'Gartenstraße']","['living_street', 'residential']",30,False,False,266.36,,"LINESTRING (7.5205118 51.6178458, 7.520032 51.6177884, 7.5198437 51.6177714, 7.5196898 51.6177576, 7.5195515 51.6177465, 7.5194039 51.6177346, 7.5190709 51.6176991, 7.5185343 51.6175487, 7.5188063 51.617245, 7.5190613 51.6169995, 7.5195312 51.6166141)",,,
55556409,,Altstadtstraße,residential,30,True,False,30.465,,"LINESTRING (7.5210003 51.6172174, 7.52116 51.616962)",,,
43301014,,Altstadtstraße,residential,30,False,True,77.593,,"LINESTRING (7.5210003 51.6172174, 7.5209646 51.6172624, 7.5207046 51.6175897, 7.5205118 51.6178458)",,,
55556408,,Graf-Adolf-Straße,unclassified,30,False,False,56.705,,"LINESTRING (7.5210003 51.6172174, 7.520506 51.6170572, 7.5202701 51.616984)",,,
111669272,,Graf-Adolf-Straße,residential,30,True,False,203.80399999999997,,"LINESTRING (7.5237707 51.6178173, 7.5235548 51.6177561, 7.5230739 51.6176728, 7.5227038 51.6176295, 7.52228 51.6175796, 7.5219528 51.6174996, 7.5215343 51.617383, 7.5212485 51.6172954, 7.521081 51.6172446, 7.5210003 51.6172174)",,,
119240298,,Marienstraße,residential,30,True,False,82.355,,"LINESTRING (7.5237707 51.6178173, 7.5241086 51.6175318, 7.524164 51.6173845, 7.5242502 51.6171556)",,,
620657087,B 236,Konrad-Adenauer-Straße,primary,50,True,False,41.752,3,"LINESTRING (7.5230051 51.6186941, 7.5227943 51.6186743, 7.5225877 51.6186542, 7.5224101 51.6186283)",,,
47368567,,Ringstraße,living_street,,False,True,37.279,,"LINESTRING (7.5243696 51.6138791, 7.5243532 51.6142142)",,,
47368560,,Franz-Goormann-Straße,living_street,,False,False,69.164,,"LINESTRING (7.5243696 51.6138791, 7.5248794 51.6138789, 7.5253713 51.6138787)",,,
47368567,,Ringstraße,living_street,,False,False,75.792,,"LINESTRING (7.5243696 51.6138791, 7.5243894 51.6137392, 7.5244604 51.6136171, 7.5248095 51.6132675)",,,
47368560,,Franz-Goormann-Straße,living_street,,False,False,55.765,,"LINESTRING (7.5253713 51.6138787, 7.5253938 51.6135505, 7.5254128 51.6135026, 7.5254604 51.6133825)",,,
47368560,,Franz-Goormann-Straße,living_street,,False,True,69.164,,"LINESTRING (7.5253713 51.6138787, 7.5248794 51.6138789, 7.5243696 51.6138791)",,,
416601408,,Franz-Goormann-Straße,living_street,,False,False,38.589,,"LINESTRING (7.5253713 51.6138787, 7.5253704 51.6139152, 7.5253636 51.6141962, 7.5253629 51.6142257)",,,
47368561,,Kirchstraße,living_street,,False,False,27.711,,"LINESTRING (7.5243532 51.6142142, 7.5239522 51.6142243)",,,
47368567,,Ringstraße,living_street,,False,False,37.279,,"LINESTRING (7.5243532 51.6142142, 7.5243696 51.6138791)",,,
47368567,,Ringstraße,living_street,,False,True,81.32399999999998,,"LINESTRING (7.5243532 51.6142142, 7.5243597 51.6143547, 7.5243638 51.6144432, 7.5242688 51.6145803, 7.5241612 51.61468, 7.5240757 51.6147592, 7.5240451 51.614781, 7.5239301 51.614863)",,,
47368561,,Kirchstraße,living_street,,False,True,27.711,,"LINESTRING (7.5239522 51.6142243, 7.5243532 51.6142142)",,,
47368565,,Kirchstraße,living_street,,False,True,7.822,,"LINESTRING (7.5239522 51.6142243, 7.5239562 51.6142946)",,,
"[33806701, 47368565]",,"['Stadttorstraße', 'Kirchstraße']",living_street,,False,False,156.29899999999998,,"LINESTRING (7.5239522 51.6142243, 7.5239406 51.6138553, 7.5239772 51.6134965, 7.5240201 51.6133933, 7.5241369 51.6132596, 7.5244779 51.6132541, 7.5246924 51.6132585, 7.5248095 51.6132675)",,,
47368567,,Ringstraße,living_street,,False,False,81.324,,"LINESTRING (7.5239301 51.614863, 7.5240451 51.614781, 7.5240757 51.6147592, 7.5241612 51.61468, 7.5242688 51.6145803, 7.5243638 51.6144432, 7.5243597 51.6143547, 7.5243532 51.6142142)",,,
47368565,,Kirchstraße,living_street,,False,False,7.822,,"LINESTRING (7.5239562 51.6142946, 7.5239522 51.6142243)",,,
620581372,B 54,Münsterstraße,primary,30,False,True,10.084,3,"LINESTRING (7.527521 51.617869, 7.5276556 51.6179042)",,,
"[958919190, 53337567]",,Goldbrinkstraße,residential,50,False,False,63.908,,"LINESTRING (7.527521 51.617869, 7.5272848 51.6181733, 7.5269378 51.6180747)",,,
109200317,B 54,Münsterstraße,primary,30,False,False,68.293,4,"LINESTRING (7.527521 51.617869, 7.5270466 51.6177283, 7.526636 51.6175949)",,,
620581372,B 54,Münsterstraße,primary,30,False,False,10.084,3,"LINESTRING (7.5276556 51.6179042, 7.527521 51.617869)",,,
4436322,B 54,Münsterstraße,primary,30,False,True,27.624,3,"LINESTRING (7.5276556 51.6179042, 7.5277635 51.6179352, 7.5278713 51.6179671, 7.5280173 51.6180104)",,,
"[53624882, 1107094586]",,Rosenstraße,living_street,,False,False,101.339,,"LINESTRING (7.5276556 51.6179042, 7.5277227 51.6178334, 7.5283779 51.6171416, 7.5283996 51.6171186)",,,
"[1107094586, 53624882]",,Rosenstraße,living_street,,False,True,101.339,,"LINESTRING (7.5283996 51.6171186, 7.5283779 51.6171416, 7.5277227 51.6178334, 7.5276556 51.6179042)",,,
111669271,,Engelstraße,residential,,True,False,35.872,1,"LINESTRING (7.5263277 51.6161809, 7.5265278 51.616148, 7.5266046 51.6161208, 7.5266507 51.6160971, 7.5266951 51.6160602, 7.5267371 51.6160107)",,,
"[111669273, 958919186]",,Engelstraße,residential,,False,"[False, True]",29.872999999999998,2,"LINESTRING (7.5263277 51.6161809, 7.526239 51.6161803, 7.5261852 51.6161823, 7.5261378 51.616184, 7.5258964 51.6161989)",,,
291505850,,Engelstraße,residential,,False,False,30.810000000000002,2,"LINESTRING (7.5263277 51.6161809, 7.5265507 51.6162054, 7.5266276 51.616227, 7.5267509 51.6162617)",,,
"[620657088, 111669991]",B 236,Kurt-Schumacher-Straße,primary,50,True,False,141.899,"['2', '3']","LINESTRING (7.5262887 51.6176824, 7.5260538 51.6179156, 7.5258436 51.6180913, 7.5256185 51.6182286, 7.5254505 51.6183118, 7.5253512 51.6183494, 7.5251877 51.6184113, 7.5249783 51.6184737, 7.5247991 51.6185115)",,,
"[4894186, 4048318]",,Dortmunder Straße,residential,30,False,True,87.569,,"LINESTRING (7.51673 51.6126888, 7.5171594 51.6127222, 7.5172094 51.6127252, 7.5174387 51.6127388, 7.5176944 51.612754, 7.5179249 51.6127677, 7.5179913 51.6127693)",,,
54469324,,Ernst-Waldschmidt-Straße,residential,30,False,False,69.792,,"LINESTRING (7.51673 51.6126888, 7.5166403 51.6130637, 7.5164699 51.6132887)",,,
54469324,,Ernst-Waldschmidt-Straße,residential,30,False,False,218.012,,"LINESTRING (7.5164699 51.6132887, 7.5161772 51.6137363, 7.5160864 51.6137768, 7.5159706 51.6137687, 7.5155322 51.6136379, 7.5154624 51.6135777, 7.5154819 51.6135067, 7.5155242 51.6134542, 7.5157679 51.6131524, 7.5158364 51.6131119, 7.5159364 51.6131274, 7.5164699 51.6132887)",,,
54469324,,Ernst-Waldschmidt-Straße,residential,30,False,True,218.012,,"LINESTRING (7.5164699 51.6132887, 7.5159364 51.6131274, 7.5158364 51.6131119, 7.5157679 51.6131524, 7.5155242 51.6134542, 7.5154819 51.6135067, 7.5154624 51.6135777, 7.5155322 51.6136379, 7.5159706 51.6137687, 7.5160864 51.6137768, 7.5161772 51.6137363, 7.5164699 51.6132887)",,,
54469324,,Ernst-Waldschmidt-Straße,residential,30,False,True,69.792,,"LINESTRING (7.5164699 51.6132887, 7.5166403 51.6130637, 7.51673 51.6126888)",,,
"[128979906, 40848299]",,"['Neuberinstraße', 'Lange Straße']",unclassified,30,False,"[False, True]",142.758,,"LINESTRING (7.5239735 51.6105299, 7.5238816 51.6108055, 7.5238827 51.6108994, 7.523886 51.6109256, 7.5239157 51.6109735, 7.5239548 51.6110118, 7.5240371 51.6110852, 7.5241587 51.6111739, 7.5243087 51.611255, 7.5244145 51.6112992, 7.5245259 51.6113176, 7.5248972 51.6113198, 7.5250176 51.6113205)",,,yes
40848299,,Lange Straße,unclassified,30,False,True,34.699,,"LINESTRING (7.5239735 51.6105299, 7.5240044 51.6104412, 7.524079 51.6102248)",,,
57780308,,Lange Straße,living_street,,False,True,81.92099999999999,,"LINESTRING (7.5239735 51.6105299, 7.5242189 51.610543, 7.5246724 51.6105585, 7.5251581 51.6105662)",,,
57780308,,Lange Straße,living_street,,False,False,81.92099999999999,,"LINESTRING (7.5251581 51.6105662, 7.5246724 51.6105585, 7.5242189 51.610543, 7.5239735 51.6105299)",,,
111669272,,Graf-Adolf-Straße,residential,30,True,False,16.411,,"LINESTRING (7.523982 51.6178849, 7.5237707 51.6178173)",,,
620612295,B 54; B 236,Kurt-Schumacher-Straße,primary,50,True,False,30.529,3,"LINESTRING (7.5267371 51.6160107, 7.5267087 51.6158265, 7.5266949 51.6157374)",,,
111669990,,Erzbergerstraße,residential,30,True,False,2.372,,"LINESTRING (7.5242502 51.6171556, 7.5242844 51.6171576)",,,
"[4250547, 620657100, 620657101, 620657102]",,Konrad-Adenauer-Straße,tertiary,50,False,False,210.499,4,"LINESTRING (7.516734 51.6174216, 7.517657 51.617586, 7.517986 51.6176472, 7.5184822 51.6177292, 7.5188476 51.6177784, 7.5194794 51.6178565, 7.51969 51.6178788)",,,
39249037,,Bäckerstraße,living_street,,False,False,5.436,,"LINESTRING (7.5221865 51.6131541, 7.522109 51.6131455)",,,
39249037,,Bäckerstraße,living_street,,False,True,39.06,,"LINESTRING (7.5221865 51.6131541, 7.5225765 51.6131987, 7.5227434 51.6132157)",,,
149902565,,Mauerstraße,living_street,,False,True,106.134,2,"LINESTRING (7.5221865 51.6131541, 7.522148 51.6132795, 7.5221064 51.6134091, 7.5220834 51.6134789, 7.5220631 51.613574, 7.522055 51.6136149, 7.5223717 51.6136205, 7.5224973 51.6136254, 7.5228376 51.613632)",,,
4436196,,,living_street,,False,True,94.58600000000001,,"LINESTRING (7.5268533 51.6107042, 7.5269405 51.6108016, 7.5269386 51.6108465, 7.5269328 51.6109875, 7.5269091 51.6112871, 7.5269 51.6115403)",,,
225660514,,,living_street,,False,False,59.379999999999995,,"LINESTRING (7.5268533 51.6107042, 7.5268097 51.6107163, 7.5267488 51.6107173, 7.5267043 51.6107064, 7.526687 51.6106969, 7.5266685 51.6106868, 7.5266456 51.6106607, 7.5266389 51.6106409, 7.5266431 51.6106114, 7.5266633 51.6105845, 7.5266931 51.6105653, 7.5267357 51.6105518, 7.5267831 51.6105481, 7.5268276 51.6105543, 7.5268681 51.61057, 7.5268975 51.6105934, 7.5269105 51.6106154, 7.5269124 51.6106451, 7.5268876 51.6106835, 7.5268533 51.6107042)",,,
225660514,,,living_street,,False,True,59.379999999999995,,"LINESTRING (7.5268533 51.6107042, 7.5268876 51.6106835, 7.5269124 51.6106451, 7.5269105 51.6106154, 7.5268975 51.6105934, 7.5268681 51.61057, 7.5268276 51.6105543, 7.5267831 51.6105481, 7.5267357 51.6105518, 7.5266931 51.6105653, 7.5266633 51.6105845, 7.5266431 51.6106114, 7.5266389 51.6106409, 7.5266456 51.6106607, 7.5266685 51.6106868, 7.526687 51.6106969, 7.5267043 51.6107064, 7.5267488 51.6107173, 7.5268097 51.6107163, 7.5268533 51.6107042)",,,
4436577,,,primary_link,30,True,False,101.76700000000001,1,"LINESTRING (7.526177 51.6109788, 7.5262867 51.6112786, 7.5263458 51.6113952, 7.526373 51.611423, 7.5264394 51.6114912, 7.5265878 51.6115933, 7.5268321 51.6116975, 7.5269058 51.6117216)",,,
"[488420993, 121389620]","['B 54; B 236', 'B 54;B 236']",Kurt-Schumacher-Straße,primary,50,True,False,126.35500000000002,2,"LINESTRING (7.526177 51.6109788, 7.5261833 51.61115, 7.5261936 51.6114883, 7.5262 51.6117, 7.5262202 51.6121148)",,,
416601408,,Franz-Goormann-Straße,living_street,,False,True,38.589,,"LINESTRING (7.5253629 51.6142257, 7.5253636 51.6141962, 7.5253704 51.6139152, 7.5253713 51.6138787)",,,
444306187,,,residential,30,True,False,20.276,,"LINESTRING (7.519641 51.6148346, 7.5196266 51.6148699, 7.5195958 51.614901, 7.5195514 51.6149249, 7.5194976 51.6149395, 7.5194392 51.6149434)",roundabout,,
"[1231658982, 441455567]",,Im Hagen,residential,30,False,False,103.58299999999997,,"LINESTRING (7.519641 51.6148346, 7.5197835 51.6148365, 7.5200145 51.6148606, 7.5201758 51.6148802, 7.5204027 51.6149178, 7.5204919 51.6149397, 7.5205834 51.6149702, 7.520661 51.6150086, 7.52072 51.6150527, 7.5207545 51.615069, 7.5208166 51.615093, 7.5209262 51.6150876, 7.5210219 51.6150586)",,,
444306187,,,residential,30,True,False,18.762,,"LINESTRING (7.5194984 51.6147067, 7.5195404 51.6147171, 7.5195774 51.6147333, 7.5196074 51.6147544, 7.5196286 51.6147793, 7.5196401 51.6148065, 7.519641 51.6148346)",roundabout,,
"[484157112, 484157113, 441455568]",,Graf-Adolf-Straße,residential,30,False,False,201.122,,"LINESTRING (7.5194984 51.6147067, 7.5195294 51.6146267, 7.5196447 51.614353, 7.5197688 51.6140761, 7.5197929 51.6140261, 7.519813 51.6139803, 7.5198895 51.6138246, 7.5199056 51.6137938, 7.519927 51.6137455, 7.5199866 51.6135982, 7.5200129 51.613516, 7.5200252 51.6134787, 7.5201198 51.6131383, 7.5201424 51.6129468)",,,
620657086,,Cappenberger Straße,residential,30,False,True,20.471,4,"LINESTRING (7.524502 51.6182745, 7.524502 51.6180904)",,,
25190220,,Cappenberger Straße,residential,30,False,False,20.573999999999998,3,"LINESTRING (7.524502 51.6182745, 7.5244992 51.6183348, 7.5244989 51.6183697, 7.5244982 51.6184595)",,,
620657091,,,primary_link,30,True,False,27.18,1,"LINESTRING (7.524502 51.6182745, 7.5246042 51.618318, 7.5246593 51.6183415, 7.5247252 51.6183621, 7.5248478 51.6183873)",,,
46620977,,Münsterstraße,residential,30,False,True,0.111,,"LINESTRING (7.5247427 51.6169529, 7.5247428 51.6169539)",,,
"[46620977, 545068596, 960967384, 960967388, 111669277]",,"['Münsterstraße', 'Engelstraße']",residential,30,False,"[False, True]",180.581,2,"LINESTRING (7.5247427 51.6169529, 7.524739 51.6168803, 7.5247055 51.6167913, 7.5246165 51.6166063, 7.524502 51.616355, 7.5244752 51.6162962, 7.5244978 51.6162533, 7.5245424 51.6162163, 7.5246361 51.6161804, 7.5246687 51.6161776, 7.5247781 51.616168, 7.52481 51.6161696, 7.5252903 51.6161951, 7.5255378 51.6162042, 7.5258964 51.6161989)",,,
111669990,,Erzbergerstraße,residential,30,True,False,23.859,,"LINESTRING (7.5242844 51.6171576, 7.5245444 51.6171872, 7.5246245 51.6171956)",,,
645986417,,Cappenberger Straße,residential,30,True,False,39.209,1,"LINESTRING (7.5242844 51.6171576, 7.524354 51.6171331, 7.5244352 51.6171031, 7.5245042 51.6170789, 7.5245324 51.6170681, 7.5245652 51.617054, 7.5246341 51.6170187, 7.5246778 51.6169941, 7.5247427 51.6169529)",,,
149902565,,Mauerstraße,living_street,,False,False,106.13399999999999,2,"LINESTRING (7.5228376 51.613632, 7.5224973 51.6136254, 7.5223717 51.6136205, 7.522055 51.6136149, 7.5220631 51.613574, 7.5220834 51.6134789, 7.5221064 51.6134091, 7.522148 51.6132795, 7.5221865 51.6131541)",,,
42609766,,Tobiaspark,living_street,,False,True,125.186,,"LINESTRING (7.5258399 51.6159816, 7.525748 51.6156505, 7.525056 51.6157207, 7.5245128 51.6158297)",,,
706165314,,Tobiaspark,living_street,,True,False,19.719,,"LINESTRING (7.5258399 51.6159816, 7.525934 51.616046, 7.5259792 51.6160706, 7.5260456 51.616104)",,,
"[958919190, 53337567]",,Goldbrinkstraße,residential,50,False,True,63.908,,"LINESTRING (7.5269378 51.6180747, 7.5272848 51.6181733, 7.527521 51.617869)",,,
1024658044,,Münsterstraße,residential,30,False,False,106.757,,"LINESTRING (7.5260987 51.6174154, 7.52483 51.6169836, 7.5247428 51.6169539)",,,
