osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,tunnel,width,access
189900218,3,B 316,Nollinger Straße,primary,50,False,False,72.679,"LINESTRING (7.7797474 47.5636526, 7.7799436 47.563533, 7.7800139 47.5634921, 7.7801996 47.5633862, 7.7803304 47.5632988, 7.7804612 47.5632113)",,,
"[8517225, 406566028, 317102877]",3,B 34,,primary,50,False,False,49.641999999999996,"LINESTRING (7.7866382 47.5571181, 7.786638 47.5571796, 7.7865862 47.5574899, 7.7865753 47.5575622)",yes,,
319286199,3,B 34,Basler Straße,primary,50,False,True,17.948999999999998,"LINESTRING (7.7866382 47.5571181, 7.7866285 47.5570349, 7.7866095 47.556958)",,,
189775905,1,B 34,Basler Straße,primary,50,True,False,31.359,"LINESTRING (7.7864856 47.5578236, 7.7865616 47.5578092, 7.7866465 47.5578061, 7.7867161 47.5578199, 7.7867726 47.55784, 7.7868745 47.5578795)",,5.5,
190138300,3,B 34,,primary,50,False,True,29.884999999999998,"LINESTRING (7.7864856 47.5578236, 7.7865359 47.5577111, 7.7865753 47.5575622)",,,
319286229,3,B 316,Nollinger Straße,primary,50,False,True,22.731,"LINESTRING (7.7864856 47.5578236, 7.7864276 47.5579014, 7.7864131 47.5579208, 7.7863494 47.5580062)",,,
54725365,,,Hardtstraße,tertiary,50,False,True,168.134,"LINESTRING (7.7804612 47.5632113, 7.7806081 47.5632946, 7.7807409 47.56337, 7.7808862 47.5634047, 7.7809793 47.5634218, 7.7810998 47.5634297, 7.7812531 47.5634316, 7.7813483 47.5634286, 7.7815506 47.5634252, 7.7820863 47.5634138, 7.7826029 47.5634051)",,9,
177230110,2,,Goethestraße,residential,50,False,False,84.23599999999999,"LINESTRING (7.7804612 47.5632113, 7.7802709 47.5629976, 7.7802046 47.5629318, 7.7801355 47.562819, 7.7800886 47.5627262, 7.7800791 47.5626958, 7.780025 47.5625221)",,,
189900218,3,B 316,Nollinger Straße,primary,50,False,True,72.679,"LINESTRING (7.7804612 47.5632113, 7.7803304 47.5632988, 7.7801996 47.5633862, 7.7800139 47.5634921, 7.7799436 47.563533, 7.7797474 47.5636526)",,,
"[885624298, 885633107, 177230117]","['2', '3']",B 316,Nollinger Straße,primary,50,False,False,177.913,"LINESTRING (7.7804612 47.5632113, 7.7811296 47.5627752, 7.7813106 47.5626571, 7.7821658 47.5620991)",,,
"[128635604, 128635605, 40544238, 317097540]",2,,Güterstraße,residential,"['50', '30']",False,True,168.33700000000002,"LINESTRING (7.7811274 47.5569965, 7.7812321 47.5570135, 7.781499 47.557057, 7.7819708 47.5571338, 7.7824383 47.5572099, 7.7826895 47.5572508, 7.7829454 47.5572924, 7.7833099 47.5573463)",,,
153884345,2,,Goethestraße,residential,50,False,False,158.81799999999998,"LINESTRING (7.7811274 47.5569965, 7.7810134 47.5572538, 7.7808287 47.5577893, 7.7807978 47.5578493, 7.7807189 47.5579923, 7.7805657 47.5582735, 7.7805385 47.5583659)",,,
40544238,2,,Güterstraße,residential,30,False,True,86.012,"LINESTRING (7.7833099 47.5573463, 7.7844223 47.5575328)",,,
"[128635604, 317097540, 128635605, 40544238]",2,,Güterstraße,residential,"['50', '30']",False,False,168.33699999999996,"LINESTRING (7.7833099 47.5573463, 7.7829454 47.5572924, 7.7826895 47.5572508, 7.7824383 47.5572099, 7.7819708 47.5571338, 7.781499 47.557057, 7.7812321 47.5570135, 7.7811274 47.5569965)",,,
54446726,2,,Schillerstraße,residential,30,False,True,148.481,"LINESTRING (7.7833099 47.5573463, 7.7831765 47.5577133, 7.7831216 47.5578381, 7.7829615 47.5582223, 7.7829427 47.5582539, 7.78269 47.5586092)",,,
"[177230110, 1239707727]",2,,Goethestraße,residential,50,False,False,185.96099999999998,"LINESTRING (7.780025 47.5625221, 7.7800455 47.5622096, 7.7800479 47.5621723, 7.7803318 47.560864)",,,
177230110,2,,Goethestraße,residential,50,False,True,84.23599999999999,"LINESTRING (7.780025 47.5625221, 7.7800791 47.5626958, 7.7800886 47.5627262, 7.7801355 47.562819, 7.7802046 47.5629318, 7.7802709 47.5629976, 7.7804612 47.5632113)",,,
40544183,2,,Müßmattstraße,residential,30,False,False,73.146,"LINESTRING (7.7865071 47.5633647, 7.7864995 47.5627069)",,,
54410794,,,Hardtstraße,tertiary,50,False,False,292.973,"LINESTRING (7.7865071 47.5633647, 7.7826029 47.5634051)",,,
"[1239724460, 54725366]",,,Müßmattstraße,tertiary,50,False,True,171.766,"LINESTRING (7.7865071 47.5633647, 7.7864685 47.5644101, 7.7864151 47.5649078)",,,
"[1239724164, 1239724422, 1239724423, 1239724424, 1239724240, 1239724241, 1239724242, 54410781]",,,Hardtstraße,tertiary,50,False,True,203.88700000000003,"LINESTRING (7.7865071 47.5633647, 7.7869193 47.5633731, 7.7869925 47.5633828, 7.7870613 47.5633919, 7.7876191 47.5634654, 7.7876841 47.563474, 7.7877208 47.5634788, 7.7878662 47.563498, 7.7880595 47.5635235, 7.788266 47.5635329, 7.789014 47.5635178, 7.7892018 47.563514)",,"['9.5', '10']",
54410809,2,,Eichamtstraße,residential,30,False,False,65.011,"LINESTRING (7.7838149 47.560877, 7.7829561 47.5607997)",,,
40544182,2,,Eichamtstraße,residential,30,False,True,109.19699999999999,"LINESTRING (7.7838149 47.560877, 7.7840914 47.5609428, 7.7842955 47.5609673, 7.7844685 47.5609706, 7.7846101 47.5609553, 7.7847447 47.5609205, 7.7848513 47.5608915, 7.7850107 47.5608582, 7.7852209 47.5608378)",,,
"[1239708576, 54410810]",2,B 316,Nollinger Straße,primary,50,False,True,70.939,"LINESTRING (7.7838149 47.560877, 7.7837157 47.5610408, 7.783624 47.561131, 7.7834402 47.5613117, 7.7833019 47.5614057)",,,
"[1239710994, 1239710995, 54571934]",2,B 316,Nollinger Straße,primary,50,False,False,113.749,"LINESTRING (7.7838149 47.560877, 7.7838928 47.5606192, 7.7839365 47.5604742, 7.7839508 47.560427, 7.7841266 47.5598759)",,,
189775903,2,B 34,Basler Straße,primary,30,False,False,120.792,"LINESTRING (7.7871624 47.5581133, 7.7872006 47.5581389, 7.7876657 47.558519, 7.7877246 47.5585688, 7.7879235 47.5587371, 7.7881059 47.5588699, 7.7882088 47.5589376)",,,
189775904,3,B 34,Basler Straße,primary,50,True,False,34.571,"LINESTRING (7.7871624 47.5581133, 7.78691 47.5580158, 7.7867592 47.557963)",,,
189775906,1,B 34,Basler Straße,primary_link,50,True,False,41.82599999999999,"LINESTRING (7.7865753 47.5575622, 7.7866704 47.5576673, 7.7867094 47.5577105, 7.7868745 47.5578795)",,,
190138300,3,B 34,,primary,50,False,False,29.884999999999998,"LINESTRING (7.7865753 47.5575622, 7.7865359 47.5577111, 7.7864856 47.5578236)",,,
