osmid,ref,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,junction,width,bridge,access
"[302435476, 922100614]",K 408,"['Perkwall', 'Burgfreiheit']",tertiary,50,False,"[False, True]",36.096,"LINESTRING (9.8240142 51.9840557, 9.8240911 51.9841291, 9.8242298 51.9842713, 9.8242034 51.9843408)",,,,,
290303745,L 486,Walter-Gropius-Ring,secondary,50,False,False,158.41299999999998,"LINESTRING (9.8313061 51.9849028, 9.8312353 51.9847497, 9.8310699 51.9844763, 9.8309599 51.9843342, 9.8308135 51.98419, 9.8306474 51.9840591, 9.8304436 51.9839317, 9.8302418 51.9838418, 9.830038 51.9837637)",2,,,,
947818059,,Winzenburger Straße,unclassified,,False,True,84.30499999999999,"LINESTRING (9.8313061 51.9849028, 9.831136 51.9849394, 9.8301833 51.9851307, 9.8301349 51.9851347)",,,,,
266359757,,Steinbergstraße,residential,,False,True,28.016,"LINESTRING (9.8266237 51.9838543, 9.8266017 51.9837453, 9.8265993 51.9836861, 9.8266483 51.9836089)",,,,,
1191353210,L 486,Walter-Gropius-Ring,secondary,50,False,False,47.989999999999995,"LINESTRING (9.8266237 51.9838543, 9.8262922 51.9838775, 9.8259251 51.9838749)",2,,,,
"[290303745, 1191353210]",L 486,Walter-Gropius-Ring,secondary,50,False,True,239.077,"LINESTRING (9.8266237 51.9838543, 9.8269038 51.9838202, 9.8272808 51.9837835, 9.8278234 51.9837231, 9.8285946 51.983628, 9.8288959 51.9836098, 9.8291898 51.9836147, 9.8294874 51.9836379, 9.8297868 51.9836907, 9.830038 51.9837637)",2,,,,
27290448,,Steinbergstraße,residential,,True,False,57.711,"LINESTRING (9.8259251 51.9838749, 9.8261645 51.983795, 9.8266483 51.9836089)",,,2,,
1191353210,L 486,Walter-Gropius-Ring,secondary,50,False,True,47.989999999999995,"LINESTRING (9.8259251 51.9838749, 9.8262922 51.9838775, 9.8266237 51.9838543)",2,,,,
"[1191353213, 266359758]",L 486,Walter-Gropius-Ring,secondary,50,False,False,65.10600000000001,"LINESTRING (9.8259251 51.9838749, 9.8257383 51.9838555, 9.8249903 51.9837684)",,,,,
27436018,,Walter-Gropius-Ring,residential,,False,False,91.544,"LINESTRING (9.8249903 51.9837684, 9.8250575 51.983656, 9.8252334 51.9835219, 9.825766 51.9831042)",,,,,
"[1191353213, 266359758]",L 486,Walter-Gropius-Ring,secondary,50,False,True,65.10600000000001,"LINESTRING (9.8249903 51.9837684, 9.8257383 51.9838555, 9.8259251 51.9838749)",,,,,
"[1191353211, 682466079]",L 486,Walter-Gropius-Ring,secondary,50,False,False,67.54899999999999,"LINESTRING (9.8249903 51.9837684, 9.8247958 51.9837558, 9.8245776 51.9837636, 9.8243699 51.9838052, 9.8241801 51.9838747, 9.824068 51.9839188)",,,,,
23640895,,Bismarckstraße,residential,,False,False,164.32399999999998,"LINESTRING (9.827654 51.9902042, 9.8281875 51.989122, 9.8283212 51.9888536, 9.8283526 51.9887904)",,,,,
947818058,L 485,Hildesheimer Straße,secondary,50,False,False,60.771,"LINESTRING (9.827654 51.9902042, 9.8280802 51.9902713, 9.8285197 51.9903235)",,,,,
"[26540224, 1177906278]",L 485,Hildesheimer Straße,secondary,50,False,True,222.137,"LINESTRING (9.827654 51.9902042, 9.8275045 51.9901722, 9.8271476 51.9900949, 9.8267538 51.9900127, 9.8266981 51.9900027, 9.8261531 51.9899095, 9.8259211 51.9898833, 9.8255548 51.9898674, 9.8249827 51.9898652, 9.8249462 51.9898654, 9.8246869 51.9898676, 9.8244901 51.9898733)",,,,,
23640899,,Antonianger,residential,,False,False,34.866,"LINESTRING (9.8299045 51.9856419, 9.830332 51.9858122)",,,,,
"[948091282, 126651965, 126651966, 1144170607]",,Bismarckstraße,residential,,False,True,150.172,"LINESTRING (9.8299045 51.9856419, 9.8297223 51.9859982, 9.8296904 51.9860629, 9.8296694 51.9861101, 9.8292635 51.9869334)",,,,yes,
491326986,,Antoniplatz,residential,,False,False,59.288,"LINESTRING (9.8299045 51.9856419, 9.8299302 51.9855903, 9.8299567 51.9855467, 9.8301377 51.9852561, 9.8301349 51.9851347)",,,,,
947818058,L 485,Hildesheimer Straße,secondary,50,False,False,58.588,"LINESTRING (9.8303801 51.9904434, 9.8312314 51.9904964)",,,,,
126651970,,Blücherstraße,residential,,False,True,136.446,"LINESTRING (9.8303801 51.9904434, 9.8305399 51.9901092, 9.8306746 51.9898344, 9.8309523 51.989268)",,,,,
947818058,L 485,Hildesheimer Straße,secondary,50,False,True,96.225,"LINESTRING (9.8303801 51.9904434, 9.8301711 51.9904295, 9.8296307 51.9903937, 9.828982 51.9903561)",,,,,
126651970,,Blücherstraße,residential,,False,True,131.792,"LINESTRING (9.8309523 51.989268, 9.8314585 51.9881245)",,,,,
27342211,,Gneisenaustraße,residential,,False,True,96.682,"LINESTRING (9.8309523 51.989268, 9.8304011 51.9891729, 9.8295927 51.9890335)",,,,,
126651970,,Blücherstraße,residential,,False,False,136.446,"LINESTRING (9.8309523 51.989268, 9.8306746 51.9898344, 9.8305399 51.9901092, 9.8303801 51.9904434)",,,,,
27140684,,Seminarstraße,residential,,False,True,9.761,"LINESTRING (9.8284655 51.9852327, 9.8283276 51.9852549)",,,5,,
27140685,,Winzenburger Straße,unclassified,,False,False,114.924,"LINESTRING (9.8284655 51.9852327, 9.8286259 51.9852142, 9.8293006 51.985167, 9.8293761 51.985163, 9.8301349 51.9851347)",,,,,
491454640,,Südwall,unclassified,,False,True,48.17,"LINESTRING (9.8284655 51.9852327, 9.828254 51.9849622, 9.8281627 51.9848417)",,,,,
23881841,,Im Wambeck,residential,30,False,False,95.806,"LINESTRING (9.830038 51.9837637, 9.8301141 51.9836716, 9.8302169 51.9835958, 9.8303351 51.9835362, 9.8304825 51.9834942, 9.8306469 51.9834624, 9.8309504 51.9834248, 9.83122 51.9833956)",,,,,
"[290303745, 1191353210]",L 486,Walter-Gropius-Ring,secondary,50,False,False,239.077,"LINESTRING (9.830038 51.9837637, 9.8297868 51.9836907, 9.8294874 51.9836379, 9.8291898 51.9836147, 9.8288959 51.9836098, 9.8285946 51.983628, 9.8278234 51.9837231, 9.8272808 51.9837835, 9.8269038 51.9838202, 9.8266237 51.9838543)",2,,,,
290303745,L 486,Walter-Gropius-Ring,secondary,50,False,True,158.41299999999998,"LINESTRING (9.830038 51.9837637, 9.8302418 51.9838418, 9.8304436 51.9839317, 9.8306474 51.9840591, 9.8308135 51.98419, 9.8309599 51.9843342, 9.8310699 51.9844763, 9.8312353 51.9847497, 9.8313061 51.9849028)",2,,,,
23881841,,Im Wambeck,residential,30,False,True,95.806,"LINESTRING (9.83122 51.9833956, 9.8309504 51.9834248, 9.8306469 51.9834624, 9.8304825 51.9834942, 9.8303351 51.9835362, 9.8302169 51.9835958, 9.8301141 51.9836716, 9.830038 51.9837637)",,,,,
27140685,,Winzenburger Straße,unclassified,,False,True,114.92399999999999,"LINESTRING (9.8301349 51.9851347, 9.8293761 51.985163, 9.8293006 51.985167, 9.8286259 51.9852142, 9.8284655 51.9852327)",,,,,
491326986,,Antoniplatz,residential,,False,True,59.288000000000004,"LINESTRING (9.8301349 51.9851347, 9.8301377 51.9852561, 9.8299567 51.9855467, 9.8299302 51.9855903, 9.8299045 51.9856419)",,,,,
947818059,,Winzenburger Straße,unclassified,,False,False,84.30499999999999,"LINESTRING (9.8301349 51.9851347, 9.8301833 51.9851307, 9.831136 51.9849394, 9.8313061 51.9849028)",,,,,
23640896,,Gneisenaustraße,residential,,True,False,89.115,"LINESTRING (9.8283526 51.9887904, 9.8295927 51.9890335)",,,,,
23640895,,Bismarckstraße,residential,,False,False,131.043,"LINESTRING (9.8283526 51.9887904, 9.8288697 51.9877729, 9.8289242 51.9876657)",,,,,
23640895,,Bismarckstraße,residential,,False,True,164.324,"LINESTRING (9.8283526 51.9887904, 9.8283212 51.9888536, 9.8281875 51.989122, 9.827654 51.9902042)",,,,,
922100607,,Seminarstraße,residential,,False,False,13.034,"LINESTRING (9.8266132 51.9862307, 9.8266688 51.9861186)",,,5,,
"[490049932, 490049934]",,Am Mönchehof,residential,,False,True,104.555,"LINESTRING (9.8266132 51.9862307, 9.8266269 51.9862961, 9.8266353 51.9864322, 9.8266242 51.986494, 9.8265325 51.9871676)",,,,,yes
993115855,,Über der Kirche,residential,,False,True,44.06100000000001,"LINESTRING (9.8266132 51.9862307, 9.8264391 51.9863581, 9.8263469 51.98641, 9.8261788 51.9865224)",,,,,
"[26540224, 1177906278]",L 485,Hildesheimer Straße,secondary,50,False,False,222.13700000000003,"LINESTRING (9.8244901 51.9898733, 9.8246869 51.9898676, 9.8249462 51.9898654, 9.8249827 51.9898652, 9.8255548 51.9898674, 9.8259211 51.9898833, 9.8261531 51.9899095, 9.8266981 51.9900027, 9.8267538 51.9900127, 9.8271476 51.9900949, 9.8275045 51.9901722, 9.827654 51.9902042)",,,,,
"[353623147, 440930027, 1190251911]",L 485,Gudewillstraße,secondary,50,False,True,213.035,"LINESTRING (9.8244901 51.9898733, 9.8243202 51.9898781, 9.8237468 51.9898777, 9.8234665 51.9898743, 9.8224786 51.9898441, 9.8220142 51.9898321, 9.8218447 51.9898277, 9.8215777 51.9898234, 9.8213811 51.9898202)",,,,,
948383111,,Im Katthagen,residential,30,False,False,109.55999999999999,"LINESTRING (9.8280068 51.9818521, 9.8277211 51.9820931, 9.8274019 51.982288, 9.8272879 51.9823839, 9.827218 51.9825266, 9.8271874 51.9826675)",,,,,
23904917,,Steinbergstraße,residential,,False,False,119.67999999999999,"LINESTRING (9.8271874 51.9826675, 9.8271231 51.9833153, 9.8270806 51.9833967, 9.8270046 51.9834495, 9.826718 51.9835787, 9.8266483 51.9836089)",,,,,
266359764,,Am Steinberg,residential,30,False,True,127.93799999999999,"LINESTRING (9.8271874 51.9826675, 9.82745 51.9825758, 9.8278164 51.9824797, 9.8283921 51.9823812, 9.828684 51.9823494, 9.8289536 51.9823191)",,,,,
948383111,,Im Katthagen,residential,30,False,True,109.56,"LINESTRING (9.8271874 51.9826675, 9.827218 51.9825266, 9.8272879 51.9823839, 9.8274019 51.982288, 9.8277211 51.9820931, 9.8280068 51.9818521)",,,,,
23904917,,Steinbergstraße,residential,,False,True,119.67999999999999,"LINESTRING (9.8266483 51.9836089, 9.826718 51.9835787, 9.8270046 51.9834495, 9.8270806 51.9833967, 9.8271231 51.9833153, 9.8271874 51.9826675)",,,,,
266359757,,Steinbergstraße,residential,,False,False,28.016,"LINESTRING (9.8266483 51.9836089, 9.8265993 51.9836861, 9.8266017 51.9837453, 9.8266237 51.9838543)",,,,,
27436166,,Untere Mühlenstraße,living_street,,False,True,72.46,"LINESTRING (9.8233242 51.9870245, 9.8227045 51.986886, 9.8226869 51.9868579, 9.8226917 51.9867069, 9.8226692 51.9866439)",,,,,
784537875,,Südwall,unclassified,,False,False,11.253,"LINESTRING (9.8243595 51.9843724, 9.8242034 51.9843408)",,,,,
24930582,,Südwall,unclassified,,True,False,283.32099999999997,"LINESTRING (9.8243595 51.9843724, 9.825165 51.9842772, 9.8252921 51.9842689, 9.8255448 51.9842647, 9.8258288 51.9842593, 9.8258683 51.98426, 9.8259962 51.9842624, 9.8264083 51.9842892, 9.8264936 51.9842934, 9.8270306 51.9843345, 9.82722 51.9843668, 9.8273919 51.9844153, 9.827884 51.984614, 9.8280913 51.9847447, 9.8281627 51.9848417)",,,,,
"[24930621, 93951518]",,Mühlenmasch,unclassified,,False,False,68.625,"LINESTRING (9.8237597 51.9840375, 9.8236948 51.984069, 9.8233935 51.9842028, 9.8231065 51.9843017, 9.8229014 51.9843492)",,,,yes,
266359759,,,secondary,50,True,False,23.193,"LINESTRING (9.8237597 51.9840375, 9.8237314 51.9840074, 9.8237192 51.9839735, 9.8237244 51.9839389, 9.8237465 51.9839069, 9.8237834 51.9838805, 9.8238315 51.9838624)",2,roundabout,,,
27140225,,Am Klinsberg,living_street,,False,False,130.29500000000002,"LINESTRING (9.8275851 51.9854821, 9.8273896 51.9853631, 9.8271788 51.9852626, 9.8268551 51.9851832, 9.8264341 51.9850986, 9.8258765 51.9850261)",,,,,
27140684,,Seminarstraße,residential,,False,False,56.898,"LINESTRING (9.8275851 51.9854821, 9.8280201 51.9853308, 9.8283276 51.9852549)",,,5,,
27140684,,Seminarstraße,residential,,False,True,45.891,"LINESTRING (9.8275851 51.9854821, 9.8273183 51.9856339, 9.8270894 51.9857598)",,,5,,
27096531,,Kalandstraße,unclassified,30,False,False,92.394,"LINESTRING (9.8314585 51.9881245, 9.8301581 51.9879029)",,,5,,
126651970,,Blücherstraße,residential,,False,False,131.792,"LINESTRING (9.8314585 51.9881245, 9.8309523 51.989268)",,,,,
126651970,,Blücherstraße,residential,,False,True,84.16,"LINESTRING (9.8314585 51.9881245, 9.8318267 51.9874024)",,,,,
23640895,,Bismarckstraße,residential,,False,True,131.043,"LINESTRING (9.8289242 51.9876657, 9.8288697 51.9877729, 9.8283526 51.9887904)",,,,,
948091282,,Bismarckstraße,residential,,False,False,84.68,"LINESTRING (9.8289242 51.9876657, 9.8289693 51.9875654, 9.8290482 51.9873902, 9.8291355 51.9872042, 9.8292635 51.9869334)",,,,,
1054469942,,Kalandstraße,residential,,False,True,46.80799999999999,"LINESTRING (9.8289242 51.9876657, 9.8287178 51.987631, 9.8282697 51.9875445)",,,5,,
1148595374,K 408,Perkwall,tertiary,50,False,True,19.072,"LINESTRING (9.8213195 51.9886869, 9.8210999 51.9885814)",,,,,
"[27097868, 27098597]",,"['Ständehausstraße', 'Sedanstraße']",residential,30,False,False,70.20500000000001,"LINESTRING (9.8213195 51.9886869, 9.8213916 51.9886313, 9.8214258 51.9886037, 9.8214948 51.9885186, 9.8216157 51.9883699, 9.8216876 51.9883052, 9.8219815 51.9883467)",,,5,,
333460402,K 408,Ravenstraße,tertiary,50,False,False,127.827,"LINESTRING (9.8213195 51.9886869, 9.8213647 51.9887206, 9.8213901 51.9887567, 9.8214215 51.9888393, 9.8214322 51.9889346, 9.8213884 51.9897062, 9.8213811 51.9898202)",,,,,
"[27097868, 27098597]",,"['Ständehausstraße', 'Sedanstraße']",residential,30,False,True,70.205,"LINESTRING (9.8219815 51.9883467, 9.8216876 51.9883052, 9.8216157 51.9883699, 9.8214948 51.9885186, 9.8214258 51.9886037, 9.8213916 51.9886313, 9.8213195 51.9886869)",,,5,,
27098598,,Ständehausstraße,residential,30,True,False,112.45500000000001,"LINESTRING (9.8219815 51.9883467, 9.8226529 51.9884294, 9.8236077 51.988474)",,,5,,
27098684,,Perkstraße,living_street,,False,False,109.89200000000001,"LINESTRING (9.8219815 51.9883467, 9.82212 51.988227, 9.8233347 51.987842)",,,8,,
"[27139850, 27098958]",,"['Perkstraße', 'Holzer Straße']",living_street,,False,True,155.021,"LINESTRING (9.8247347 51.9884392, 9.8248159 51.9882752, 9.8252208 51.9874466, 9.8248756 51.9873675, 9.8246735 51.9873281)",,,"['7', '8']",,
29309115,,Holzer Straße,unclassified,30,True,False,162.214,"LINESTRING (9.8247347 51.9884392, 9.8244695 51.9891223, 9.8244226 51.9893136, 9.8244159 51.9893469, 9.824407 51.9893913, 9.8244741 51.9897803, 9.8244901 51.9898733)",,,,,
27098684,,Perkstraße,living_street,,False,True,100.327,"LINESTRING (9.8246735 51.9873281, 9.8234312 51.9878064)",,,8,,
27098958,,Perkstraße,living_street,,False,True,9.722,"LINESTRING (9.8246735 51.9873281, 9.8245638 51.9872726)",,,8,,
"[27139850, 27098958]",,"['Perkstraße', 'Holzer Straße']",living_street,,False,False,155.02100000000002,"LINESTRING (9.8246735 51.9873281, 9.8248756 51.9873675, 9.8252208 51.9874466, 9.8248159 51.9882752, 9.8247347 51.9884392)",,,"['7', '8']",,
27098958,,Perkstraße,living_street,,False,False,9.722,"LINESTRING (9.8245638 51.9872726, 9.8246735 51.9873281)",,,8,,
27140881,,Hinter der Schule,living_street,,True,False,80.957,"LINESTRING (9.825529 51.9859388, 9.825794 51.9859624, 9.8263272 51.9860338, 9.8266337 51.986106, 9.8266688 51.9861186)",,,,,
"[922100611, 27099533, 27099535]",,"['Unter der Kirche', 'Marktplatz']",living_street,,True,False,96.201,"LINESTRING (9.825529 51.9859388, 9.8255126 51.9859647, 9.8254924 51.9859967, 9.8253855 51.9863059, 9.8253409 51.9864259, 9.8252266 51.9867339, 9.8251909 51.9867764)",,,"['20', '6']",,
947818058,L 485,Hildesheimer Straße,secondary,50,False,False,31.862,"LINESTRING (9.8285197 51.9903235, 9.828982 51.9903561)",,,,,
947818058,L 485,Hildesheimer Straße,secondary,50,False,True,60.771,"LINESTRING (9.8285197 51.9903235, 9.8280802 51.9902713, 9.827654 51.9902042)",,,,,
27140224,,Winde,living_street,,True,False,104.24,"LINESTRING (9.8258765 51.9850261, 9.825529 51.9859388)",,,,,
27140225,,Am Klinsberg,living_street,,False,True,130.29500000000002,"LINESTRING (9.8258765 51.9850261, 9.8264341 51.9850986, 9.8268551 51.9851832, 9.8271788 51.9852626, 9.8273896 51.9853631, 9.8275851 51.9854821)",,,,,
922100607,,Seminarstraße,residential,,False,True,13.034,"LINESTRING (9.8266688 51.9861186, 9.8266132 51.9862307)",,,5,,
922100608,,Seminarstraße,residential,,False,False,49.510000000000005,"LINESTRING (9.8266688 51.9861186, 9.8268185 51.9859493, 9.8270894 51.9857598)",,,5,,
"[7982331, 99383598]",L 486,Ziegelmasch,secondary,50,False,True,95.366,"LINESTRING (9.8239073 51.9823963, 9.8234501 51.9827426, 9.8231005 51.9830172, 9.8230387 51.9830666)",,,,,
266359764,,Am Steinberg,residential,30,False,False,127.93799999999999,"LINESTRING (9.8289536 51.9823191, 9.828684 51.9823494, 9.8283921 51.9823812, 9.8278164 51.9824797, 9.82745 51.9825758, 9.8271874 51.9826675)",,,,,
266359764,,Am Steinberg,residential,30,False,True,43.919000000000004,"LINESTRING (9.8289536 51.9823191, 9.8291548 51.9822734, 9.8293513 51.9822115, 9.829526 51.9821441)",,,,,
266359764,,Am Steinberg,residential,30,False,False,43.919,"LINESTRING (9.829526 51.9821441, 9.8293513 51.9822115, 9.8291548 51.9822734, 9.8289536 51.9823191)",,,,,
1180203348,,Königsruh,residential,,False,False,164.091,"LINESTRING (9.829526 51.9821441, 9.8295832 51.9822183, 9.8303761 51.9824248, 9.8316706 51.9824281, 9.8317523 51.9824709)",,,,,
27096531,,Kalandstraße,unclassified,30,False,True,92.394,"LINESTRING (9.8301581 51.9879029, 9.8314585 51.9881245)",,,5,,
27230699,,Yorckstraße,unclassified,30,False,False,131.544,"LINESTRING (9.8301581 51.9879029, 9.8295927 51.9890335)",,,,,
27288040,,Kalandstraße,residential,,True,False,88.515,"LINESTRING (9.8301581 51.9879029, 9.8290324 51.9876865, 9.8289242 51.9876657)",,,5,,
27230699,,Yorckstraße,unclassified,30,False,True,131.544,"LINESTRING (9.8295927 51.9890335, 9.8301581 51.9879029)",,,,,
27230699,,Yorckstraße,unclassified,30,False,False,152.90800000000002,"LINESTRING (9.8295927 51.9890335, 9.8293456 51.9895955, 9.8291832 51.9899251, 9.828982 51.9903561)",,,,,
27342211,,Gneisenaustraße,residential,,False,False,96.682,"LINESTRING (9.8295927 51.9890335, 9.8304011 51.9891729, 9.8309523 51.989268)",,,,,
947818058,L 485,Hildesheimer Straße,secondary,50,False,True,31.862,"LINESTRING (9.828982 51.9903561, 9.8285197 51.9903235)",,,,,
27230699,,Yorckstraße,unclassified,30,False,True,152.90800000000002,"LINESTRING (9.828982 51.9903561, 9.8291832 51.9899251, 9.8293456 51.9895955, 9.8295927 51.9890335)",,,,,
947818058,L 485,Hildesheimer Straße,secondary,50,False,False,96.22500000000001,"LINESTRING (9.828982 51.9903561, 9.8296307 51.9903937, 9.8301711 51.9904295, 9.8303801 51.9904434)",,,,,
27140684,,Seminarstraße,residential,,False,False,45.891,"LINESTRING (9.8270894 51.9857598, 9.8273183 51.9856339, 9.8275851 51.9854821)",,,5,,
"[94330589, 27289005]",,"['Brauereiwall', 'Bornstraße']",residential,,False,False,176.061,"LINESTRING (9.8270894 51.9857598, 9.8280504 51.9860081, 9.8282221 51.9860464, 9.8284714 51.9855997, 9.8284555 51.985524, 9.8283276 51.9852549)",,,,,
922100608,,Seminarstraße,residential,,False,True,49.510000000000005,"LINESTRING (9.8270894 51.9857598, 9.8268185 51.9859493, 9.8266688 51.9861186)",,,5,,
27140684,,Seminarstraße,residential,,False,False,9.761,"LINESTRING (9.8283276 51.9852549, 9.8284655 51.9852327)",,,5,,
27140684,,Seminarstraße,residential,,False,True,56.898,"LINESTRING (9.8283276 51.9852549, 9.8280201 51.9853308, 9.8275851 51.9854821)",,,5,,
"[94330589, 27289005]",,"['Brauereiwall', 'Bornstraße']",residential,,False,True,176.06099999999998,"LINESTRING (9.8283276 51.9852549, 9.8284555 51.985524, 9.8284714 51.9855997, 9.8282221 51.9860464, 9.8280504 51.9860081, 9.8270894 51.9857598)",,,,,
947818058,L 485,Hildesheimer Straße,secondary,50,False,True,58.588,"LINESTRING (9.8312314 51.9904964, 9.8303801 51.9904434)",,,,,
"[948091282, 126651965, 126651966, 1144170607]",,Bismarckstraße,residential,,False,False,150.17200000000003,"LINESTRING (9.8292635 51.9869334, 9.8296694 51.9861101, 9.8296904 51.9860629, 9.8297223 51.9859982, 9.8299045 51.9856419)",,,,yes,
948091282,,Bismarckstraße,residential,,False,True,84.68,"LINESTRING (9.8292635 51.9869334, 9.8291355 51.9872042, 9.8290482 51.9873902, 9.8289693 51.9875654, 9.8289242 51.9876657)",,,,,
126651970,,Blücherstraße,residential,,False,False,84.16,"LINESTRING (9.8318267 51.9874024, 9.8314585 51.9881245)",,,,,
27342212,,Marienstraße,residential,,True,False,183.11,"LINESTRING (9.8318267 51.9874024, 9.8306187 51.9871854, 9.830569 51.9871764, 9.8304315 51.9871521, 9.8292635 51.9869334)",,,,,
1148595374,K 408,Perkwall,tertiary,50,False,False,19.072,"LINESTRING (9.8210999 51.9885814, 9.8213195 51.9886869)",,,,,
27433608,,Goethestraße,residential,,False,False,115.70299999999999,"LINESTRING (9.8210999 51.9885814, 9.8209392 51.9886715, 9.8208311 51.9887013, 9.8195643 51.9887007, 9.8194893 51.988728)",,,,,
"[1148595377, 1148595375]",K 408,Perkwall,tertiary,50,False,True,221.36299999999997,"LINESTRING (9.8210999 51.9885814, 9.8208736 51.9884579, 9.8207355 51.988336, 9.8206356 51.9882135, 9.8205506 51.9880517, 9.8205078 51.9879369, 9.8204881 51.9877782, 9.8204982 51.9876919, 9.8205706 51.9875098, 9.8206677 51.9873185, 9.8207538 51.9871892, 9.8208336 51.9871163, 9.8209391 51.9870554, 9.8210891 51.9869978, 9.8213461 51.9869309)",,,,,
27433609,,Goethestraße,residential,,True,False,122.186,"LINESTRING (9.8194893 51.988728, 9.8193918 51.9898252)",,,,,
27433608,,Goethestraße,residential,,False,True,115.703,"LINESTRING (9.8194893 51.988728, 9.8195643 51.9887007, 9.8208311 51.9887013, 9.8209392 51.9886715, 9.8210999 51.9885814)",,,,,
22943658,L 485,Gudewillstraße,secondary,50,False,False,136.358,"LINESTRING (9.8193918 51.9898252, 9.8197348 51.9898058, 9.8200686 51.989799, 9.8202712 51.9898023, 9.8211792 51.9898169, 9.8213811 51.9898202)",,,,,
27098684,,Perkstraße,living_street,,False,False,100.327,"LINESTRING (9.8234312 51.9878064, 9.8246735 51.9873281)",,,8,,
27098684,,Perkstraße,living_street,,False,True,7.703,"LINESTRING (9.8234312 51.9878064, 9.8233347 51.987842)",,,8,,
27435348,,Kreuzstraße,living_street,,False,False,76.499,"LINESTRING (9.8234312 51.9878064, 9.8235779 51.9880003, 9.8236077 51.988474)",,,,,
27098684,,Perkstraße,living_street,,False,False,7.703,"LINESTRING (9.8233347 51.987842, 9.8234312 51.9878064)",,,8,,
27098684,,Perkstraße,living_street,,False,True,109.89200000000001,"LINESTRING (9.8233347 51.987842, 9.82212 51.988227, 9.8219815 51.9883467)",,,8,,
27435349,,Mittelstraße,living_street,,False,False,51.772000000000006,"LINESTRING (9.8233347 51.987842, 9.8230884 51.9876858, 9.822778 51.987528)",,,,,
27435349,,Mittelstraße,living_street,,False,True,51.772000000000006,"LINESTRING (9.822778 51.987528, 9.8230884 51.9876858, 9.8233347 51.987842)",,,,,
27435350,,Planstraße,residential,,False,False,125.786,"LINESTRING (9.8228761 51.9874511, 9.8223368 51.9873361, 9.821916 51.9872709, 9.8215719 51.9871728, 9.8213946 51.9869828, 9.8213461 51.9869309)",,,,,
1148595377,K 408,Perkwall,tertiary,50,False,True,96.06,"LINESTRING (9.8213461 51.9869309, 9.8226692 51.9866439)",,,,,
27435350,,Planstraße,residential,,False,True,125.786,"LINESTRING (9.8213461 51.9869309, 9.8213946 51.9869828, 9.8215719 51.9871728, 9.821916 51.9872709, 9.8223368 51.9873361, 9.8228761 51.9874511)",,,,,
