osmid,lanes,ref,highway,maxspeed,oneway,reversed,length,geometry,name,bridge,width
24977324,,,residential,30,False,False,80.056,"LINESTRING (9.5123973 49.7605852, 9.5125541 49.7606759, 9.5130209 49.7609213, 9.5132557 49.7610442)",Friedrichstraße,,
26119228,,,residential,30,False,False,46.808,"LINESTRING (9.5128287 49.7602697, 9.5123973 49.7605852)",Bismarckstraße,,
26119228,,,residential,30,False,True,93.83300000000001,"LINESTRING (9.5128287 49.7602697, 9.5128235 49.7600891, 9.5128401 49.7599785, 9.5129179 49.7598572, 9.5130907 49.7596989, 9.5132246 49.7594889)",Bismarckstraße,,
26005638,,,residential,,False,False,37.126,"LINESTRING (9.5167833 49.7584127, 9.5165922 49.7583475, 9.5163121 49.7582768)",Nebenrittergasse,,
26005639,,,residential,,True,False,109.753,"LINESTRING (9.5167833 49.7584127, 9.5168327 49.7583594, 9.5169307 49.7582642, 9.5172547 49.757961, 9.5178497 49.7581795)",Rittergasse,,
23305336,2,L 506,secondary,50,False,False,51.72,"LINESTRING (9.5165788 49.7587247, 9.5166638 49.7587363, 9.5169149 49.7587746, 9.5170194 49.7587828, 9.5171409 49.7587735, 9.5172736 49.7587319)",Lindenstraße,,
"[23305336, 1181327427]","['2', '3']",L 506,secondary,50,False,True,163.235,"LINESTRING (9.5165788 49.7587247, 9.5164561 49.7587386, 9.5163323 49.7587746, 9.5161698 49.7588539, 9.5160471 49.7589501, 9.5159565 49.7590406, 9.5159142 49.7591067, 9.5156795 49.7594236, 9.5153802 49.7598988)",Lindenstraße,,
26005639,,,residential,,True,False,38.238,"LINESTRING (9.5165788 49.7587247, 9.5166144 49.7585974, 9.5167833 49.7584127)",Rittergasse,,
85866323,2,L 506,secondary,30,False,True,74.693,"LINESTRING (9.5178497 49.7581795, 9.5178064 49.7582361, 9.5176853 49.7583947, 9.5176455 49.7584365, 9.5175634 49.7585225, 9.5174054 49.7586519, 9.5172736 49.7587319)",Mühlenstraße,,
19200207,2,L 508,secondary,50,False,False,4.961,"LINESTRING (9.5118492 49.7609271, 9.5118996 49.7609576)",Luisenstraße,,
43660979,,,residential,,False,False,14.905,"LINESTRING (9.5118492 49.7609271, 9.5117083 49.7610255)",Bismarckstraße,,
243518768,2,L 508,secondary,50,False,True,102.238,"LINESTRING (9.5118492 49.7609271, 9.5117013 49.7608389, 9.5113955 49.7606673, 9.5110685 49.7605019, 9.511012 49.760477, 9.510713 49.7603819)",Uihleinstraße,,
43660979,,,residential,,False,True,14.905,"LINESTRING (9.5117083 49.7610255, 9.5118492 49.7609271)",Bismarckstraße,,
"[189075712, 26099658, 43660978]",,,residential,30,False,True,31.801000000000002,"LINESTRING (9.5113884 49.7612747, 9.5113006 49.7613391, 9.5112389 49.7613733, 9.5111223 49.7615003)",Bismarckstraße,,
26099656,,,residential,30,True,False,133.20499999999998,"LINESTRING (9.510354 49.7622297, 9.5107681 49.7623926, 9.5119634 49.7626984, 9.512042 49.7627176)",Dr.-Hübsch-Straße,,
44782920,,,residential,30,True,False,98.119,"LINESTRING (9.510354 49.7622297, 9.5108733 49.7617224, 9.5111223 49.7615003)",Bismarckstraße,,
44782934,,,residential,30,False,True,181.14199999999997,"LINESTRING (9.510354 49.7622297, 9.5101128 49.7624762, 9.5100388 49.762604, 9.5097141 49.7636902, 9.5097174 49.7637849)",Bismarckstraße,,
"[26099657, 1052799257]",,,residential,30,True,False,118.35,"LINESTRING (9.5111223 49.7615003, 9.5118765 49.7619427, 9.5121685 49.7621139, 9.5123684 49.7621932)",Poststraße,,
"[43660978, 189075712, 26099658]",,,residential,30,False,False,31.801000000000002,"LINESTRING (9.5111223 49.7615003, 9.5112389 49.7613733, 9.5113006 49.7613391, 9.5113884 49.7612747)",Bismarckstraße,,
243518768,2,L 508,secondary,50,False,False,102.238,"LINESTRING (9.510713 49.7603819, 9.511012 49.760477, 9.5110685 49.7605019, 9.5113955 49.7606673, 9.5117013 49.7608389, 9.5118492 49.7609271)",Uihleinstraße,,
243518768,2,L 508,secondary,50,False,True,55.035000000000004,"LINESTRING (9.510713 49.7603819, 9.5106745 49.7603723, 9.5105376 49.7603233, 9.5103953 49.7602581, 9.5102781 49.7601681, 9.5101939 49.7600425)",Uihleinstraße,,
26119213,,,residential,30,False,True,171.358,"LINESTRING (9.5160664 49.7574789, 9.5157362 49.7579125, 9.5157009 49.7579589, 9.515642 49.7580446, 9.5154436 49.7583114, 9.5152255 49.7586046, 9.5150172 49.7588627)",Hämmelsgasse,,
26119226,,,residential,,False,True,54.157,"LINESTRING (9.5160664 49.7574789, 9.5160489 49.7574281, 9.5162597 49.7571268, 9.5163152 49.7570288)",Knackenberg,,
"[26099800, 164864136, 32729775]",,,"['residential', 'living_street']",,False,"[False, True]",116.10800000000002,"LINESTRING (9.5191228 49.7602441, 9.519078 49.760195, 9.5190167 49.760154, 9.5186256 49.7598478, 9.5185325 49.7598893, 9.518409 49.7598938, 9.5182597 49.7598822, 9.5182128 49.7599222, 9.5182241 49.760155)","['Schloßgasse', 'Rathausgasse']",,3.2
76379780,,,living_street,,False,True,65.51,"LINESTRING (9.5191228 49.7602441, 9.5189841 49.760247, 9.5182241 49.760155)",Eichelgasse,,
164864134,,,residential,,False,False,69.419,"LINESTRING (9.5191228 49.7602441, 9.5198563 49.7602916, 9.5200396 49.760305, 9.5200822 49.7603139)",Eichelgasse,,
24977326,,,residential,,False,False,118.63399999999999,"LINESTRING (9.5132246 49.7594889, 9.5132576 49.7594491, 9.5133455 49.7593572, 9.513576 49.7591243, 9.5137546 49.7588092, 9.5137243 49.7585888, 9.5137006 49.7585098)",Hans-Bardon-Straße,,
26119228,,,residential,30,False,False,93.833,"LINESTRING (9.5132246 49.7594889, 9.5130907 49.7596989, 9.5129179 49.7598572, 9.5128401 49.7599785, 9.5128235 49.7600891, 9.5128287 49.7602697)",Bismarckstraße,,
54243160,,,residential,30,True,False,107.04599999999999,"LINESTRING (9.5132246 49.7594889, 9.5126602 49.7594805, 9.5124205 49.759477, 9.5123195 49.7594732, 9.5119722 49.75946, 9.5117604 49.7593915)",Hospitalstraße,,
26119227,,,residential,,False,True,140.153,"LINESTRING (9.5126839 49.7561161, 9.5142936 49.7568283)",Wilhelm-Blos-Straße,,
26119232,,,residential,,False,False,60.012,"LINESTRING (9.5126839 49.7561161, 9.5130808 49.7556412)",Conrad-Wellin-Straße,,
965271879,,,residential,,False,True,21.55,"LINESTRING (9.5126839 49.7561161, 9.5126098 49.7563039)",Schützenstraße,,
24977326,,,residential,,False,False,8.6,"LINESTRING (9.5136465 49.7583298, 9.5136289 49.7582533)",Hans-Bardon-Straße,,
24977326,,,residential,,False,True,20.389,"LINESTRING (9.5136465 49.7583298, 9.5137006 49.7585098)",Hans-Bardon-Straße,,
70693061,,,residential,,True,False,19.326,"LINESTRING (9.5136465 49.7583298, 9.5138609 49.7584348)",Lehmgrubenweg,,
24977326,,,residential,,False,True,103.412,"LINESTRING (9.5142936 49.7568283, 9.513827 49.7577081)",Hans-Bardon-Straße,,
26119227,,,residential,,False,False,140.153,"LINESTRING (9.5142936 49.7568283, 9.5126839 49.7561161)",Wilhelm-Blos-Straße,,
26119227,,,residential,,False,True,26.505,"LINESTRING (9.5142936 49.7568283, 9.5146376 49.7569145)",Wilhelm-Blos-Straße,,
"[26119232, 26119231]",,,residential,,False,True,243.53300000000002,"LINESTRING (9.5156122 49.7559715, 9.5155027 49.756116, 9.5153513 49.7561319, 9.5150645 49.756019, 9.5146018 49.7558109, 9.5140287 49.7555305, 9.5135897 49.7553501, 9.5133807 49.7552904, 9.5133405 49.7553358, 9.5130808 49.7556412)","['Carl-Roth-Straße', 'Conrad-Wellin-Straße']",,
26119227,,,residential,,False,False,26.505,"LINESTRING (9.5146376 49.7569145, 9.5142936 49.7568283)",Wilhelm-Blos-Straße,,
26119233,,,residential,,False,False,50.322,"LINESTRING (9.5146376 49.7569145, 9.5150744 49.7565607)",Carl-Wibel-Straße,,
26119227,,,residential,,False,True,187.415,"LINESTRING (9.5146376 49.7569145, 9.5147549 49.7570338, 9.5148161 49.7571001, 9.5150521 49.7574237, 9.5151298 49.7574807, 9.5152505 49.7575223, 9.5153645 49.7575396, 9.5154298 49.7575348, 9.5155281 49.7575274, 9.5156625 49.7574942, 9.5157893 49.7574283, 9.5161317 49.7570529, 9.5161946 49.7570223, 9.5163152 49.7570288)",Wilhelm-Blos-Straße,,
26119233,,,residential,,False,False,38.081,"LINESTRING (9.5150744 49.7565607, 9.5153581 49.7562714)",Carl-Wibel-Straße,,
26119233,,,residential,,False,True,50.322,"LINESTRING (9.5150744 49.7565607, 9.5146376 49.7569145)",Carl-Wibel-Straße,,
26119234,,,residential,,False,True,176.172,"LINESTRING (9.5150744 49.7565607, 9.5141 49.7560749, 9.5133915 49.7557546, 9.5130808 49.7556412)",Carl-Wibel-Straße,,
26119233,,,residential,,False,True,38.081,"LINESTRING (9.5153581 49.7562714, 9.5150744 49.7565607)",Carl-Wibel-Straße,,
26119232,,,residential,,False,True,60.012,"LINESTRING (9.5130808 49.7556412, 9.5126839 49.7561161)",Conrad-Wellin-Straße,,
"[26119232, 26119231]",,,residential,,False,False,243.53300000000002,"LINESTRING (9.5130808 49.7556412, 9.5133405 49.7553358, 9.5133807 49.7552904, 9.5135897 49.7553501, 9.5140287 49.7555305, 9.5146018 49.7558109, 9.5150645 49.756019, 9.5153513 49.7561319, 9.5155027 49.756116, 9.5156122 49.7559715)","['Carl-Roth-Straße', 'Conrad-Wellin-Straße']",,
26119234,,,residential,,False,False,176.172,"LINESTRING (9.5130808 49.7556412, 9.5133915 49.7557546, 9.5141 49.7560749, 9.5150744 49.7565607)",Carl-Wibel-Straße,,
965271815,,,residential,,False,True,80.364,"LINESTRING (9.5127368 49.7575091, 9.5124763 49.7575124, 9.5116196 49.7575449)",Ferdinand-Hotz-Straße,,
965271879,,,residential,,False,False,134.352,"LINESTRING (9.5127368 49.7575091, 9.5127206 49.757229, 9.5126717 49.7567339, 9.5126098 49.7563039)",Schützenstraße,,
26119237,,,residential,,False,True,139.769,"LINESTRING (9.5116848 49.7564212, 9.5111669 49.7569586, 9.5106066 49.7574668)",Edmund-Kaufmann-Straße,,
24977326,,,residential,,False,True,8.6,"LINESTRING (9.5136289 49.7582533, 9.5136465 49.7583298)",Hans-Bardon-Straße,,
24977326,,,residential,,False,False,62.37,"LINESTRING (9.5136289 49.7582533, 9.5137583 49.7578377, 9.513827 49.7577081)",Hans-Bardon-Straße,,
965274035,,,residential,,False,False,52.373000000000005,"LINESTRING (9.5136289 49.7582533, 9.5133329 49.7582126, 9.5129225 49.7581377)",Wilhelm-Langguth-Straße,,
26119238,,,residential,,False,True,67.455,"LINESTRING (9.5123916 49.7577534, 9.51246 49.7580433, 9.5127499 49.7581052, 9.5129225 49.7581377)",Wilhelm-Langguth-Straße,,
26119238,,,residential,,False,False,67.455,"LINESTRING (9.5129225 49.7581377, 9.5127499 49.7581052, 9.51246 49.7580433, 9.5123916 49.7577534)",Wilhelm-Langguth-Straße,,
26119239,,,residential,,True,False,71.323,"LINESTRING (9.5129225 49.7581377, 9.5129062 49.7579912, 9.5128508 49.7578381, 9.5127596 49.757597, 9.5127368 49.7575091)",Schützenstraße,,
965274035,,,residential,,False,True,52.373000000000005,"LINESTRING (9.5129225 49.7581377, 9.5133329 49.7582126, 9.5136289 49.7582533)",Wilhelm-Langguth-Straße,,
965271879,,,residential,,False,False,21.55,"LINESTRING (9.5126098 49.7563039, 9.5126839 49.7561161)",Schützenstraße,,
965271879,,,residential,,False,True,134.352,"LINESTRING (9.5126098 49.7563039, 9.5126717 49.7567339, 9.5127206 49.757229, 9.5127368 49.7575091)",Schützenstraße,,
"[26119242, 189075723, 1093373630]",,,residential,,False,False,445.24300000000005,"LINESTRING (9.5145315 49.7597508, 9.5142716 49.7602395, 9.5141621 49.7604454, 9.5139789 49.7607948, 9.5139042 49.7610097, 9.5137984 49.761337, 9.5137364 49.7615756, 9.5136498 49.7618556, 9.5135595 49.7621597, 9.5133756 49.7626032, 9.5130742 49.7631263, 9.5129404 49.7634378, 9.5128684 49.7635998)",Linke Tauberstraße,,
44732483,2,,secondary,,False,True,14.434000000000001,"LINESTRING (9.5145315 49.7597508, 9.5144368 49.7597478, 9.5143309 49.7597522)",Bahnhofstraße,,
"[18897657, 18897655, 118088743]",2,,secondary,,False,False,63.17700000000001,"LINESTRING (9.5145315 49.7597508, 9.5145764 49.7597545, 9.514647 49.759767, 9.5151411 49.7598548, 9.5153802 49.7598988)","['Bahnhofstraße', 'Tauberbrücke']",yes,
"[26119242, 189075723, 1093373630]",,,residential,,False,True,445.24299999999994,"LINESTRING (9.5128684 49.7635998, 9.5129404 49.7634378, 9.5130742 49.7631263, 9.5133756 49.7626032, 9.5135595 49.7621597, 9.5136498 49.7618556, 9.5137364 49.7615756, 9.5137984 49.761337, 9.5139042 49.7610097, 9.5139789 49.7607948, 9.5141621 49.7604454, 9.5142716 49.7602395, 9.5145315 49.7597508)",Linke Tauberstraße,,
"[118088725, 36273230]",,,residential,,False,True,57.062000000000005,"LINESTRING (9.5174116 49.7592348, 9.5173989 49.7591447, 9.5173748 49.7590601, 9.5173234 49.7589757, 9.5173093 49.7589247, 9.5172736 49.7587319)",Mühlenstraße,,5
164864145,,,residential,,False,False,24.894,"LINESTRING (9.5181533 49.7606776, 9.5181264 49.7604544)",Vaitsgasse,,3.3
36790680,,,residential,,False,True,18.174,"LINESTRING (9.5181533 49.7606776, 9.5181768 49.7607581, 9.5181986 49.7608384)",Vaitsgasse,,2
37007789,,,residential,,False,False,145.359,"LINESTRING (9.5181533 49.7606776, 9.518234 49.760661, 9.5192403 49.7604956, 9.5196621 49.7604344, 9.5199123 49.7603941, 9.5200822 49.7603139)",Packhofstraße,,2.5
36790680,,,residential,,False,False,18.174,"LINESTRING (9.5181986 49.7608384, 9.5181768 49.7607581, 9.5181533 49.7606776)",Vaitsgasse,,2
"[1181327425, 672448931, 19200392, 255390642, 620835316]",3,L 2310,secondary,50,False,"[False, True]",260.894,"LINESTRING (9.5181986 49.7608384, 9.5177865 49.7609311, 9.5171587 49.7611002, 9.5168665 49.7611921, 9.5165978 49.7612778, 9.5162081 49.7614272, 9.5157832 49.7616121, 9.5152725 49.7618709, 9.5151397 49.7619403, 9.5150634 49.7619874)",,yes,
"[1181327424, 620835317, 620835318]","['2', '3']",L 2310,secondary,50,False,True,154.892,"LINESTRING (9.5181986 49.7608384, 9.5188677 49.7607179, 9.5190485 49.7606775, 9.5202461 49.7604036)",,,
76379780,,,living_street,,False,False,65.51,"LINESTRING (9.5182241 49.760155, 9.5189841 49.760247, 9.5191228 49.7602441)",Eichelgasse,,
"[164864136, 26099800, 32729775]",,,"['living_street', 'residential']",,False,"[False, True]",116.10799999999999,"LINESTRING (9.5182241 49.760155, 9.5182128 49.7599222, 9.5182597 49.7598822, 9.518409 49.7598938, 9.5185325 49.7598893, 9.5186256 49.7598478, 9.5190167 49.760154, 9.519078 49.760195, 9.5191228 49.7602441)","['Schloßgasse', 'Rathausgasse']",,3.2
23305336,2,L 506,secondary,50,False,True,51.72,"LINESTRING (9.5172736 49.7587319, 9.5171409 49.7587735, 9.5170194 49.7587828, 9.5169149 49.7587746, 9.5166638 49.7587363, 9.5165788 49.7587247)",Lindenstraße,,
"[118088725, 36273230]",,,residential,,False,False,57.062,"LINESTRING (9.5172736 49.7587319, 9.5173093 49.7589247, 9.5173234 49.7589757, 9.5173748 49.7590601, 9.5173989 49.7591447, 9.5174116 49.7592348)",Mühlenstraße,,5
85866323,2,L 506,secondary,30,False,False,74.693,"LINESTRING (9.5172736 49.7587319, 9.5174054 49.7586519, 9.5175634 49.7585225, 9.5176455 49.7584365, 9.5176853 49.7583947, 9.5178064 49.7582361, 9.5178497 49.7581795)",Mühlenstraße,,
37007789,,,residential,,False,True,145.359,"LINESTRING (9.5200822 49.7603139, 9.5199123 49.7603941, 9.5196621 49.7604344, 9.5192403 49.7604956, 9.518234 49.760661, 9.5181533 49.7606776)",Packhofstraße,,2.5
164864134,,,residential,,False,True,69.419,"LINESTRING (9.5200822 49.7603139, 9.5200396 49.760305, 9.5198563 49.7602916, 9.5191228 49.7602441)",Eichelgasse,,
754593610,,,residential,,False,False,15.861,"LINESTRING (9.5200822 49.7603139, 9.5201831 49.7603475, 9.5202461 49.7604036)",Eichelgasse,,
164864145,,,residential,,False,True,24.894,"LINESTRING (9.5181264 49.7604544, 9.5181533 49.7606776)",Vaitsgasse,,3.3
755263827,,,residential,,True,False,34.023,"LINESTRING (9.5181264 49.7604544, 9.5182241 49.760155)",Vaitsgasse,,3.3
43660980,2,,secondary,,False,False,56.426,"LINESTRING (9.5128392 49.7614733, 9.5129854 49.7612966, 9.5131563 49.7611279, 9.5132557 49.7610442)",Bahnhofstraße,,
189075717,,L 508,secondary,50,True,False,55.334,"LINESTRING (9.5128392 49.7614733, 9.5127755 49.761631, 9.5126542 49.7618187, 9.5125237 49.7619193)",Bahnhofstraße,,
243518758,,L 508,secondary,50,True,False,37.162,"LINESTRING (9.5128392 49.7614733, 9.512587 49.7613902, 9.5125203 49.7613487, 9.5124491 49.7612696)",Luisenstraße,,
44782934,,,residential,30,False,False,181.142,"LINESTRING (9.5097174 49.7637849, 9.5097141 49.7636902, 9.5100388 49.762604, 9.5101128 49.7624762, 9.510354 49.7622297)",Bismarckstraße,,
243518768,2,L 508,secondary,50,False,False,32.929,"LINESTRING (9.5100672 49.7597579, 9.5101939 49.7600425)",Uihleinstraße,,
70691821,,,residential,30,False,False,17.303,"LINESTRING (9.5115467 49.7594633, 9.5117604 49.7593915)",Hospitalstraße,,
24977326,,,residential,,False,False,20.389,"LINESTRING (9.5137006 49.7585098, 9.5136465 49.7583298)",Hans-Bardon-Straße,,
24977326,,,residential,,False,True,118.634,"LINESTRING (9.5137006 49.7585098, 9.5137243 49.7585888, 9.5137546 49.7588092, 9.513576 49.7591243, 9.5133455 49.7593572, 9.5132576 49.7594491, 9.5132246 49.7594889)",Hans-Bardon-Straße,,
70693062,,,residential,,True,False,14.218,"LINESTRING (9.5138609 49.7584348, 9.5137006 49.7585098)",Lehmgrubenweg,,
70693064,,,residential,,False,True,65.987,"LINESTRING (9.5138609 49.7584348, 9.5146502 49.7587384)",Lehmgrubenweg,,
70693064,,,residential,,False,False,65.987,"LINESTRING (9.5146502 49.7587384, 9.5138609 49.7584348)",Lehmgrubenweg,,
70691821,,,residential,30,False,True,17.303,"LINESTRING (9.5117604 49.7593915, 9.5115467 49.7594633)",Hospitalstraße,,
1261409299,,,residential,30,True,False,169.121,"LINESTRING (9.5117604 49.7593915, 9.5112174 49.7592159, 9.5103557 49.7588419, 9.5103151 49.7588243, 9.510037 49.7586598, 9.5097589 49.7586257)",Hospitalstraße,,
26119235,,,residential,,False,True,73.285,"LINESTRING (9.5116196 49.7575449, 9.5106066 49.7574668)",Ferdinand-Hotz-Straße,,
26119241,,,residential,,True,False,165.524,"LINESTRING (9.5116196 49.7575449, 9.5116099 49.7571704, 9.5117173 49.7569033, 9.5118997 49.7567437, 9.5124209 49.7563789, 9.5124998 49.7563476, 9.5126098 49.7563039)",Karl-Bär-Straße,,
965271815,,,residential,,False,False,80.364,"LINESTRING (9.5116196 49.7575449, 9.5124763 49.7575124, 9.5127368 49.7575091)",Ferdinand-Hotz-Straße,,
26119241,,,residential,,True,False,82.039,"LINESTRING (9.5114405 49.758268, 9.5115577 49.7580563, 9.5116196 49.7575449)",Karl-Bär-Straße,,
19200207,2,L 508,secondary,50,False,True,4.961,"LINESTRING (9.5118996 49.7609576, 9.5118492 49.7609271)",Luisenstraße,,
19200207,2,L 508,secondary,50,False,False,52.551,"LINESTRING (9.5118996 49.7609576, 9.512031 49.76103, 9.5124491 49.7612696)",Luisenstraße,,
44780898,,,residential,30,True,False,54.707,"LINESTRING (9.5118996 49.7609576, 9.5119735 49.760904, 9.5123973 49.7605852)",Bismarckstraße,,
24977326,,,residential,,False,False,103.412,"LINESTRING (9.513827 49.7577081, 9.5142936 49.7568283)",Hans-Bardon-Straße,,
24977326,,,residential,,False,True,62.37,"LINESTRING (9.513827 49.7577081, 9.5137583 49.7578377, 9.5136289 49.7582533)",Hans-Bardon-Straße,,
472633435,,,residential,,False,True,81.539,"LINESTRING (9.513827 49.7577081, 9.5139815 49.7577425, 9.5142363 49.7578005, 9.5144146 49.7578924, 9.5145045 49.7579565, 9.5145045 49.7579955, 9.5143932 49.7581609)",Hans-Bardon-Straße,,
472633435,,,residential,,False,False,81.53900000000002,"LINESTRING (9.5143932 49.7581609, 9.5145045 49.7579955, 9.5145045 49.7579565, 9.5144146 49.7578924, 9.5142363 49.7578005, 9.5139815 49.7577425, 9.513827 49.7577081)",Hans-Bardon-Straße,,
26119226,,,residential,,False,False,54.157,"LINESTRING (9.5163152 49.7570288, 9.5162597 49.7571268, 9.5160489 49.7574281, 9.5160664 49.7574789)",Knackenberg,,
26119227,,,residential,,False,False,187.41500000000002,"LINESTRING (9.5163152 49.7570288, 9.5161946 49.7570223, 9.5161317 49.7570529, 9.5157893 49.7574283, 9.5156625 49.7574942, 9.5155281 49.7575274, 9.5154298 49.7575348, 9.5153645 49.7575396, 9.5152505 49.7575223, 9.5151298 49.7574807, 9.5150521 49.7574237, 9.5148161 49.7571001, 9.5147549 49.7570338, 9.5146376 49.7569145)",Wilhelm-Blos-Straße,,
26005638,,,residential,,False,True,37.126,"LINESTRING (9.5163121 49.7582768, 9.5165922 49.7583475, 9.5167833 49.7584127)",Nebenrittergasse,,
70693066,,,residential,,True,False,29.766,"LINESTRING (9.5150172 49.7588627, 9.5146502 49.7587384)",Lehmgrubenweg,,
26119213,,,residential,30,False,False,171.358,"LINESTRING (9.5150172 49.7588627, 9.5152255 49.7586046, 9.5154436 49.7583114, 9.515642 49.7580446, 9.5157009 49.7579589, 9.5157362 49.7579125, 9.5160664 49.7574789)",Hämmelsgasse,,
26119213,,,residential,30,False,True,110.603,"LINESTRING (9.5150172 49.7588627, 9.5148638 49.7590686, 9.5147014 49.7592866, 9.5145705 49.7594768, 9.5143951 49.7596685, 9.5143309 49.7597522)",Hämmelsgasse,,
26119213,,,residential,30,False,False,110.60299999999998,"LINESTRING (9.5143309 49.7597522, 9.5143951 49.7596685, 9.5145705 49.7594768, 9.5147014 49.7592866, 9.5148638 49.7590686, 9.5150172 49.7588627)",Hämmelsgasse,,
44732483,2,,secondary,,False,False,14.434000000000001,"LINESTRING (9.5143309 49.7597522, 9.5144368 49.7597478, 9.5145315 49.7597508)",Bahnhofstraße,,
118088728,2,,secondary,30,False,True,119.821,"LINESTRING (9.5143309 49.7597522, 9.5142355 49.7598101, 9.513966 49.7603169, 9.5139362 49.7603729, 9.5137659 49.7606006, 9.5136362 49.760719)",Bahnhofstraße,,
26119229,,,residential,,True,False,76.554,"LINESTRING (9.5136362 49.760719, 9.513384 49.7605782, 9.5130655 49.7604013, 9.5128287 49.7602697)",Grabenstraße,,
118088728,2,,secondary,30,False,False,119.82100000000001,"LINESTRING (9.5136362 49.760719, 9.5137659 49.7606006, 9.5139362 49.7603729, 9.513966 49.7603169, 9.5142355 49.7598101, 9.5143309 49.7597522)",Bahnhofstraße,,
"[44780897, 254711571]",2,,secondary,30,False,True,45.331,"LINESTRING (9.5136362 49.760719, 9.5133941 49.7609302, 9.5132557 49.7610442)",Bahnhofstraße,,
24977324,,,residential,30,False,True,80.056,"LINESTRING (9.5132557 49.7610442, 9.5130209 49.7609213, 9.5125541 49.7606759, 9.5123973 49.7605852)",Friedrichstraße,,
43660980,2,,secondary,,False,True,56.425999999999995,"LINESTRING (9.5132557 49.7610442, 9.5131563 49.7611279, 9.5129854 49.7612966, 9.5128392 49.7614733)",Bahnhofstraße,,
"[44780897, 254711571]",2,,secondary,30,False,False,45.331,"LINESTRING (9.5132557 49.7610442, 9.5133941 49.7609302, 9.5136362 49.760719)",Bahnhofstraße,,
"[43663801, 397806869, 44152679]",2,L 508,secondary,50,False,True,79.34300000000002,"LINESTRING (9.5115024 49.76331, 9.5116037 49.7632901, 9.5116818 49.7632391, 9.5117773 49.763149, 9.5119066 49.7629544, 9.5119641 49.7628583, 9.5120175 49.7627601, 9.512042 49.7627176)",Bahnhofstraße,,
