osmid,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,tunnel,ref,bridge
"[385641937, 30692642, 30692645, 4050558]",Pfarrbrückenweg,secondary,50,False,False,290.66700000000003,"LINESTRING (12.3575007 48.4513421, 12.3576329 48.4512223, 12.3576729 48.4511948, 12.3579481 48.4510083, 12.3581256 48.450876, 12.3582223 48.4507849, 12.3582815 48.4507291, 12.3584211 48.4505663, 12.3586512 48.4502868, 12.3586654 48.4502688, 12.358717 48.4502034, 12.3592355 48.4495837, 12.3594555 48.4493232, 12.3596048 48.4491466)",2,,St 2083,yes
27137623,Veldener Straße,secondary,50,False,False,150.891,"LINESTRING (12.3578465 48.4473946, 12.3576415 48.4472872, 12.35744 48.4471705, 12.3572159 48.4470408, 12.3562968 48.446509)",,,St 2083,
"[35080577, 388571878, 367290186, 27177230, 27137625]","['Untere Stadt', 'Stadtplatz']","['residential', 'tertiary']",20,False,False,209.49999999999997,"LINESTRING (12.3578465 48.4473946, 12.3577431 48.4474466, 12.3575687 48.4475689, 12.3572785 48.4477938, 12.3571859 48.4478659, 12.3570396 48.4479564, 12.3568857 48.4480361, 12.3565542 48.4481663, 12.3564351 48.4482152, 12.3564152 48.4482244, 12.3561985 48.4483253, 12.3559682 48.448438, 12.3559234 48.4484614, 12.3556713 48.4485866)",,,,yes
27542798,Bergstraße,tertiary,50,False,True,25.287000000000003,"LINESTRING (12.3578465 48.4473946, 12.3579594 48.44736, 12.3581191 48.447328, 12.3581684 48.4473178)",,,LA 2,
"[382970764, 27181959]",Frauensattlinger Straße,secondary,50,False,True,147.662,"LINESTRING (12.3578465 48.4473946, 12.3580218 48.4475105, 12.3582509 48.4476485, 12.3584328 48.4477378, 12.3588212 48.4478735, 12.3591656 48.4479733, 12.3595419 48.4480707)",3,,St 2083,
1000269591,Frauensattlinger Straße,tertiary,50,False,False,20.881,"LINESTRING (12.3605658 48.4484526, 12.3603215 48.4483577)",2,,LA 5,
1000269593,,tertiary_link,50,True,False,23.863999999999997,"LINESTRING (12.3605658 48.4484526, 12.3604086 48.4484516, 12.3603439 48.4484684, 12.3602607 48.4485013)",1,,,
"[39085864, 1000269594]",Frauensattlinger Straße,tertiary,50,False,True,50.55,"LINESTRING (12.3605658 48.4484526, 12.3606445 48.448479, 12.3608472 48.4485505, 12.3611745 48.4486615)",3,,LA 5,
27137623,Veldener Straße,secondary,50,False,True,332.538,"LINESTRING (12.3544463 48.4439878, 12.3544679 48.4441178, 12.3544745 48.4443007, 12.3544565 48.4447196, 12.3544728 48.4449096, 12.3545091 48.4450372, 12.354524 48.4450897, 12.3546279 48.4452932, 12.3546979 48.445409, 12.3548424 48.4455589, 12.3551261 48.4458306, 12.3552268 48.4459211, 12.3553329 48.4460009, 12.3555183 48.446105, 12.3560399 48.4463604, 12.3562968 48.446509)",,,St 2083,
29206962,Frontenhausener Straße,tertiary,50,False,False,62.748,"LINESTRING (12.3537868 48.4500995, 12.3546264 48.4501907)",,,LA 2,
53208178,Seyboldsdorfer Straße,tertiary,50,False,True,120.449,"LINESTRING (12.3537868 48.4500995, 12.3537551 48.45022, 12.3537845 48.4502738, 12.3538384 48.4503244, 12.3538565 48.4503611, 12.3538781 48.4504049, 12.3538813 48.4505076, 12.3537387 48.4507629, 12.35356 48.4511261)",,,LA 2,
"[39085879, 719662319]",Obere Stadt,tertiary,50,False,True,46.614,"LINESTRING (12.3537868 48.4500995, 12.3536021 48.4500582, 12.3534213 48.449991, 12.353383 48.4499748, 12.3532273 48.4499092)",3,,LA 5,
53208178,Seyboldsdorfer Straße,tertiary,50,False,False,120.44899999999998,"LINESTRING (12.35356 48.4511261, 12.3537387 48.4507629, 12.3538813 48.4505076, 12.3538781 48.4504049, 12.3538565 48.4503611, 12.3538384 48.4503244, 12.3537845 48.4502738, 12.3537551 48.45022, 12.3537868 48.4500995)",,,LA 2,
53208178,Seyboldsdorfer Straße,tertiary,50,False,True,85.805,"LINESTRING (12.35356 48.4511261, 12.3532591 48.4515861, 12.3530727 48.4518264)",,,LA 2,
39085864,Frauensattlinger Straße,tertiary,50,False,True,18.475,"LINESTRING (12.3611745 48.4486615, 12.3614106 48.448717)",,,LA 5,
"[39085864, 1000269594]",Frauensattlinger Straße,tertiary,50,False,False,50.550000000000004,"LINESTRING (12.3611745 48.4486615, 12.3608472 48.4485505, 12.3606445 48.448479, 12.3605658 48.4484526)",3,,LA 5,
27535343,Kastanienweg,residential,,False,False,38.92,"LINESTRING (12.3612963 48.4467133, 12.361311 48.4466502, 12.3613299 48.4466018, 12.3613846 48.4465787, 12.3614182 48.446585, 12.3614393 48.4466165, 12.3612963 48.4467133)",,,,
27535343,Kastanienweg,residential,,False,True,38.92,"LINESTRING (12.3612963 48.4467133, 12.3614393 48.4466165, 12.3614182 48.446585, 12.3613846 48.4465787, 12.3613299 48.4466018, 12.361311 48.4466502, 12.3612963 48.4467133)",,,,
27535343,Kastanienweg,residential,,False,False,193.59500000000003,"LINESTRING (12.3612963 48.4467133, 12.3609682 48.4469762, 12.3607137 48.4471907, 12.3604151 48.447483, 12.3601417 48.4477732, 12.3598403 48.4481556)",,,,
27181959,Frauensattlinger Straße,secondary,50,False,False,23.948,"LINESTRING (12.3598403 48.4481556, 12.3595419 48.4480707)",,,St 2083,
"[1000269596, 27181959]",Frauensattlinger Straße,secondary,50,False,True,42.573,"LINESTRING (12.3598403 48.4481556, 12.3601416 48.4482496, 12.3602284 48.4482899, 12.3602829 48.4483278, 12.3603215 48.4483577)",,,St 2083,
27535343,Kastanienweg,residential,,False,True,193.59500000000003,"LINESTRING (12.3598403 48.4481556, 12.3601417 48.4477732, 12.3604151 48.447483, 12.3607137 48.4471907, 12.3609682 48.4469762, 12.3612963 48.4467133)",,,,
"[27542800, 793013069]","['Kolpingplatz', 'Georgenstraße']",residential,,False,True,171.286,"LINESTRING (12.3596048 48.4491466, 12.3593732 48.4490843, 12.3589168 48.4488649, 12.3587711 48.4487337, 12.3591864 48.4484022, 12.3595419 48.4480707)",,,,
27563311,Georgenstraße,residential,,False,False,101.742,"LINESTRING (12.3596048 48.4491466, 12.3597368 48.4491928, 12.3602785 48.449433, 12.360769 48.4496366)",,,,
"[385641937, 30692642, 30692645, 4050558]",Pfarrbrückenweg,secondary,50,False,True,290.667,"LINESTRING (12.3596048 48.4491466, 12.3594555 48.4493232, 12.3592355 48.4495837, 12.358717 48.4502034, 12.3586654 48.4502688, 12.3586512 48.4502868, 12.3584211 48.4505663, 12.3582815 48.4507291, 12.3582223 48.4507849, 12.3581256 48.450876, 12.3579481 48.4510083, 12.3576729 48.4511948, 12.3576329 48.4512223, 12.3575007 48.4513421)",2,,St 2083,yes
"[409874782, 1000269590]",Pfarrbrückenweg,secondary,50,False,False,86.67500000000001,"LINESTRING (12.3596048 48.4491466, 12.3597462 48.4489753, 12.359944 48.4487832, 12.3601707 48.4485814, 12.3602607 48.4485013)",,,St 2083,
27542799,Georgenstraße,residential,,False,False,112.673,"LINESTRING (12.360769 48.4496366, 12.3614106 48.448717)",,,,
27563311,Georgenstraße,residential,,False,False,50.761,"LINESTRING (12.360769 48.4496366, 12.3612404 48.4498336, 12.3613503 48.449881)",,,,
27563311,Georgenstraße,residential,,False,True,101.742,"LINESTRING (12.360769 48.4496366, 12.3602785 48.449433, 12.3597368 48.4491928, 12.3596048 48.4491466)",,,,
27542799,Georgenstraße,residential,,False,True,112.673,"LINESTRING (12.3614106 48.448717, 12.360769 48.4496366)",,,,
39085864,Frauensattlinger Straße,tertiary,50,False,False,18.475,"LINESTRING (12.3614106 48.448717, 12.3611745 48.4486615)",,,LA 5,
27181959,Frauensattlinger Straße,secondary,50,False,True,23.948,"LINESTRING (12.3595419 48.4480707, 12.3598403 48.4481556)",,,St 2083,
"[382970764, 27181959]",Frauensattlinger Straße,secondary,50,False,False,147.66199999999998,"LINESTRING (12.3595419 48.4480707, 12.3591656 48.4479733, 12.3588212 48.4478735, 12.3584328 48.4477378, 12.3582509 48.4476485, 12.3580218 48.4475105, 12.3578465 48.4473946)",3,,St 2083,
"[27542800, 793013069]","['Kolpingplatz', 'Georgenstraße']",residential,,False,False,171.286,"LINESTRING (12.3595419 48.4480707, 12.3591864 48.4484022, 12.3587711 48.4487337, 12.3589168 48.4488649, 12.3593732 48.4490843, 12.3596048 48.4491466)",,,,
29206962,Frontenhausener Straße,tertiary,50,False,True,62.748,"LINESTRING (12.3546264 48.4501907, 12.3537868 48.4500995)",,,LA 2,
27542806,Floßgasse,residential,,False,True,190.08599999999996,"LINESTRING (12.3546264 48.4501907, 12.3546497 48.4501533, 12.3547228 48.4500792, 12.3547858 48.4500445, 12.3549446 48.4500024, 12.3550513 48.449976, 12.3552217 48.4499199, 12.3554523 48.449807, 12.3557819 48.4496456, 12.3564948 48.4492621, 12.3566811 48.4491956)",,,,
29206962,Frontenhausener Straße,tertiary,50,False,False,169.79700000000003,"LINESTRING (12.3546264 48.4501907, 12.3547342 48.4502333, 12.3550424 48.4503694, 12.3553927 48.4505129, 12.3555246 48.450567, 12.3562693 48.4508689, 12.3565842 48.4509938)",,,LA 2,
27542798,Bergstraße,tertiary,50,False,False,252.207,"LINESTRING (12.3619785 48.4456123, 12.3617465 48.4457656, 12.361275 48.4460632, 12.3605994 48.4464897, 12.3602288 48.4467391, 12.3600004 48.4468763, 12.3599242 48.4469157, 12.3598573 48.4469417, 12.3597571 48.4469752, 12.3596507 48.4469994, 12.3593901 48.4470545)",,,LA 2,
27680358,Mariahilfkirchenweg,residential,,False,False,34.502,"LINESTRING (12.3619785 48.4456123, 12.3615925 48.4455973, 12.3615313 48.4456326)",,,,
27680360,Mariahilfkirchenweg,residential,,False,False,73.425,"LINESTRING (12.3615313 48.4456326, 12.3608901 48.4451275)",,,,
27680358,Mariahilfkirchenweg,residential,,False,False,219.642,"LINESTRING (12.3615313 48.4456326, 12.3609632 48.4460171, 12.3604918 48.4463247, 12.3599737 48.4466158, 12.3598446 48.4466895, 12.3596917 48.4467299, 12.3593862 48.446944, 12.3593595 48.4469694)",,,,
27680358,Mariahilfkirchenweg,residential,,False,True,34.502,"LINESTRING (12.3615313 48.4456326, 12.3615925 48.4455973, 12.3619785 48.4456123)",,,,
27680363,Nagelschmiedgasse,residential,,False,False,9.728,"LINESTRING (12.3593901 48.4470545, 12.3593595 48.4469694)",,,,
27542798,Bergstraße,tertiary,50,False,False,94.76400000000001,"LINESTRING (12.3593901 48.4470545, 12.3588652 48.4471633, 12.3585556 48.4472377, 12.3581684 48.4473178)",,,LA 2,
27542798,Bergstraße,tertiary,50,False,True,252.207,"LINESTRING (12.3593901 48.4470545, 12.3596507 48.4469994, 12.3597571 48.4469752, 12.3598573 48.4469417, 12.3599242 48.4469157, 12.3600004 48.4468763, 12.3602288 48.4467391, 12.3605994 48.4464897, 12.361275 48.4460632, 12.3617465 48.4457656, 12.3619785 48.4456123)",,,LA 2,
27680360,Mariahilfkirchenweg,residential,,False,True,73.425,"LINESTRING (12.3608901 48.4451275, 12.3615313 48.4456326)",,,,
839856947,Krankenhausstraße,residential,30,False,False,83.973,"LINESTRING (12.3608901 48.4451275, 12.3604753 48.4454039, 12.3600869 48.4456627)",,,,
"[27680370, 839856947]",Krankenhausstraße,residential,"['50', '30']",False,True,96.99100000000001,"LINESTRING (12.3608901 48.4451275, 12.3612717 48.4448845, 12.3614522 48.4447642, 12.361616 48.444655, 12.3617143 48.4445822, 12.3618125 48.4445065)",,,,
27680363,Nagelschmiedgasse,residential,,False,True,187.971,"LINESTRING (12.3593517 48.4452162, 12.358076 48.4462664, 12.3580918 48.4463029, 12.3584695 48.4464747)",,,,
839856947,Krankenhausstraße,residential,30,False,False,47.342000000000006,"LINESTRING (12.3593517 48.4452162, 12.3589307 48.4449475, 12.3588892 48.444921)",,,,
839856947,Krankenhausstraße,residential,30,False,True,73.551,"LINESTRING (12.3593517 48.4452162, 12.3597978 48.4454944, 12.3599436 48.4455854, 12.3600869 48.4456627)",,,,
27680366,Kremplsetzerweg,residential,,False,False,183.45999999999998,"LINESTRING (12.3600869 48.4456627, 12.3600716 48.4457072, 12.3598087 48.4459236, 12.3595305 48.4461825, 12.359291 48.4463993, 12.3592349 48.4464523, 12.3592175 48.4464619, 12.3591866 48.4464632, 12.359145 48.4464561, 12.3590838 48.4464286, 12.3587624 48.4462799, 12.3587257 48.4462696, 12.3586958 48.4462722, 12.358661 48.4462831, 12.3584695 48.4464747)",,,,
839856947,Krankenhausstraße,residential,30,False,False,73.551,"LINESTRING (12.3600869 48.4456627, 12.3599436 48.4455854, 12.3597978 48.4454944, 12.3593517 48.4452162)",,,,
839856947,Krankenhausstraße,residential,30,False,True,83.973,"LINESTRING (12.3600869 48.4456627, 12.3604753 48.4454039, 12.3608901 48.4451275)",,,,
27680363,Nagelschmiedgasse,residential,,False,False,187.971,"LINESTRING (12.3584695 48.4464747, 12.3580918 48.4463029, 12.358076 48.4462664, 12.3593517 48.4452162)",,,,
27680363,Nagelschmiedgasse,residential,,False,True,86.592,"LINESTRING (12.3584695 48.4464747, 12.3587794 48.4466276, 12.3589528 48.4467034, 12.3590773 48.446756, 12.359146 48.4467881, 12.3591914 48.4468214, 12.3593276 48.4469278, 12.3593595 48.4469694)",,,,
27680366,Kremplsetzerweg,residential,,False,True,183.45999999999998,"LINESTRING (12.3584695 48.4464747, 12.358661 48.4462831, 12.3586958 48.4462722, 12.3587257 48.4462696, 12.3587624 48.4462799, 12.3590838 48.4464286, 12.359145 48.4464561, 12.3591866 48.4464632, 12.3592175 48.4464619, 12.3592349 48.4464523, 12.359291 48.4463993, 12.3595305 48.4461825, 12.3598087 48.4459236, 12.3600716 48.4457072, 12.3600869 48.4456627)",,,,
"[27680370, 839856947]",Krankenhausstraße,residential,"['50', '30']",False,False,96.99100000000001,"LINESTRING (12.3618125 48.4445065, 12.3617143 48.4445822, 12.361616 48.444655, 12.3614522 48.4447642, 12.3612717 48.4448845, 12.3608901 48.4451275)",,,,
27683291,Lusenstraße,residential,,False,False,42.724,"LINESTRING (12.3588892 48.444921, 12.3585152 48.4446276)",,,,
27683285,Schwaiblmeierweg,residential,30,False,True,266.597,"LINESTRING (12.3588892 48.444921, 12.3585703 48.4450999, 12.3582627 48.4452642, 12.3580224 48.445385, 12.3577592 48.4455014, 12.3573934 48.4456696, 12.3570784 48.4458469, 12.3568512 48.445971, 12.356742 48.4460588, 12.3566769 48.4461218, 12.3566587 48.4461587, 12.3566523 48.4461906, 12.3566585 48.4462451, 12.3566544 48.4462849, 12.3566421 48.4463034, 12.3566224 48.4463197, 12.3565724 48.4463529, 12.3564822 48.4464062, 12.3562968 48.446509)",,,,
839856947,Krankenhausstraße,residential,30,False,True,47.342000000000006,"LINESTRING (12.3588892 48.444921, 12.3589307 48.4449475, 12.3593517 48.4452162)",,,,
27137623,Veldener Straße,secondary,50,False,False,332.538,"LINESTRING (12.3562968 48.446509, 12.3560399 48.4463604, 12.3555183 48.446105, 12.3553329 48.4460009, 12.3552268 48.4459211, 12.3551261 48.4458306, 12.3548424 48.4455589, 12.3546979 48.445409, 12.3546279 48.4452932, 12.354524 48.4450897, 12.3545091 48.4450372, 12.3544728 48.4449096, 12.3544565 48.4447196, 12.3544745 48.4443007, 12.3544679 48.4441178, 12.3544463 48.4439878)",,,St 2083,
27137623,Veldener Straße,secondary,50,False,True,150.891,"LINESTRING (12.3562968 48.446509, 12.3572159 48.4470408, 12.35744 48.4471705, 12.3576415 48.4472872, 12.3578465 48.4473946)",,,St 2083,
27683285,Schwaiblmeierweg,residential,30,False,False,266.597,"LINESTRING (12.3562968 48.446509, 12.3564822 48.4464062, 12.3565724 48.4463529, 12.3566224 48.4463197, 12.3566421 48.4463034, 12.3566544 48.4462849, 12.3566585 48.4462451, 12.3566523 48.4461906, 12.3566587 48.4461587, 12.3566769 48.4461218, 12.356742 48.4460588, 12.3568512 48.445971, 12.3570784 48.4458469, 12.3573934 48.4456696, 12.3577592 48.4455014, 12.3580224 48.445385, 12.3582627 48.4452642, 12.3585703 48.4450999, 12.3588892 48.444921)",,,,
27683287,Mühlenweg,residential,,False,False,43.821,"LINESTRING (12.3562968 48.446509, 12.3561603 48.4465922, 12.3559979 48.4467123, 12.3559157 48.446617)",,,,
27683287,Mühlenweg,residential,,False,True,43.821,"LINESTRING (12.3559157 48.446617, 12.3559979 48.4467123, 12.3561603 48.4465922, 12.3562968 48.446509)",,,,
27683291,Lusenstraße,residential,,False,True,42.724,"LINESTRING (12.3585152 48.4446276, 12.3588892 48.444921)",,,,
27683296,Almweg,residential,,False,False,48.031,"LINESTRING (12.3585152 48.4446276, 12.3579811 48.4448747)",,,,
27683296,Almweg,residential,,False,True,78.675,"LINESTRING (12.3585152 48.4446276, 12.3592501 48.4441148)",,,,
27683296,Almweg,residential,,False,True,48.031,"LINESTRING (12.3579811 48.4448747, 12.3585152 48.4446276)",,,,
"[27683296, 27684496]","['Falkensteinstraße', 'Almweg']",residential,,False,False,181.08100000000002,"LINESTRING (12.3579811 48.4448747, 12.3575061 48.4450972, 12.3574525 48.4451094, 12.357389 48.4450928, 12.3573159 48.4450311, 12.3571199 48.4448449, 12.3564278 48.4441244)",,,,
27684492,Rachelstraße,residential,,False,False,135.516,"LINESTRING (12.3564278 48.4441244, 12.3560806 48.4442478, 12.3560358 48.444282, 12.3560275 48.444326, 12.3560474 48.4443833, 12.3560923 48.4444494, 12.3565493 48.4451206)",,,,
"[27684496, 27683296]","['Falkensteinstraße', 'Almweg']",residential,,False,True,181.081,"LINESTRING (12.3564278 48.4441244, 12.3571199 48.4448449, 12.3573159 48.4450311, 12.357389 48.4450928, 12.3574525 48.4451094, 12.3575061 48.4450972, 12.3579811 48.4448747)",,,,
27684492,Rachelstraße,residential,,False,True,135.516,"LINESTRING (12.3565493 48.4451206, 12.3560923 48.4444494, 12.3560474 48.4443833, 12.3560275 48.444326, 12.3560358 48.444282, 12.3560806 48.4442478, 12.3564278 48.4441244)",,,,
27683296,Almweg,residential,,False,False,78.675,"LINESTRING (12.3592501 48.4441148, 12.3585152 48.4446276)",,,,
29207023,Herrnfeldener Straße,tertiary,,False,False,40.977,"LINESTRING (12.3494541 48.4449773, 12.3495919 48.4453343)",,,,
27817241,Brückenstraße,residential,,False,False,189.401,"LINESTRING (12.3496403 48.4517322, 12.3496882 48.4516459, 12.3498004 48.4515685, 12.3500771 48.4514405, 12.3504615 48.451253, 12.3511137 48.4509484, 12.351653 48.4507014)",,,,
27837495,Ziegeleistraße,unclassified,30,False,False,148.364,"LINESTRING (12.3496403 48.4517322, 12.3496867 48.4517471, 12.3497158 48.4517781, 12.3497435 48.451882, 12.3497869 48.4519435, 12.3498437 48.4519773, 12.3498991 48.4519882, 12.3500367 48.4519902, 12.3503538 48.4519971, 12.350773 48.4520073, 12.351106 48.4520096, 12.3514074 48.4520236)",,,,
27817241,Brückenstraße,residential,,False,True,64.304,"LINESTRING (12.3522887 48.4503058, 12.3519023 48.4505544, 12.351653 48.4507014)",,,,
"[367353549, 719662317]",Schützenstraße,residential,50,False,False,115.99100000000001,"LINESTRING (12.3522887 48.4503058, 12.352727 48.4506827, 12.3527744 48.4507409, 12.3528157 48.4507915, 12.3528374 48.4508181, 12.3529587 48.4509996, 12.3529747 48.4510235, 12.3530789 48.4511989)",,,,
719662318,Schützenstraße,residential,50,False,True,78.138,"LINESTRING (12.3522887 48.4503058, 12.3520631 48.4500755, 12.3516484 48.4497475)",,,,
27817242,Freiung,residential,50,False,False,19.458,"LINESTRING (12.3511938 48.4489284, 12.3512655 48.4490968)",,,,
410088310,Landshuter Straße,tertiary,50,False,True,78.095,"LINESTRING (12.3511938 48.4489284, 12.3512976 48.4489131, 12.3519107 48.4487572, 12.3520428 48.4487245, 12.3521174 48.448718, 12.3521953 48.4487291)",2,,,
568680820,Landshuter Straße,tertiary,50,False,False,82.533,"LINESTRING (12.3511938 48.4489284, 12.3511112 48.4489254, 12.3510607 48.4489207, 12.3510101 48.4489159, 12.3507762 48.448894, 12.3506771 48.4488847, 12.35053 48.4488938, 12.350416 48.4489159, 12.3501219 48.4490172)",2,,,
27817242,Freiung,residential,50,False,False,50.068,"LINESTRING (12.3512655 48.4490968, 12.3514605 48.4495281)",,,,
27817242,Freiung,residential,50,False,True,19.458,"LINESTRING (12.3512655 48.4490968, 12.3511938 48.4489284)",,,,
29227226,Freiung,residential,,False,False,24.301000000000002,"LINESTRING (12.3512655 48.4490968, 12.3510598 48.449169, 12.3509784 48.4492037)",,,,
27817242,Freiung,residential,50,False,False,28.058,"LINESTRING (12.3514605 48.4495281, 12.3516484 48.4497475)",,,,
27817242,Freiung,residential,50,False,True,50.068,"LINESTRING (12.3514605 48.4495281, 12.3512655 48.4490968)",,,,
367353546,Freiung,residential,,False,False,51.239999999999995,"LINESTRING (12.3514605 48.4495281, 12.3513545 48.4494906, 12.3510891 48.4492702, 12.3509784 48.4492037)",,,,
27817242,Freiung,residential,50,False,True,28.058,"LINESTRING (12.3516484 48.4497475, 12.3514605 48.4495281)",,,,
30278658,Eckstraße,residential,,False,False,73.573,"LINESTRING (12.3516484 48.4497475, 12.3512681 48.449957, 12.3510391 48.4500925, 12.3508909 48.4501779)",,,,
719662318,Schützenstraße,residential,50,False,False,78.138,"LINESTRING (12.3516484 48.4497475, 12.3520631 48.4500755, 12.3522887 48.4503058)",,,,
27837496,Schützenstraße,residential,50,True,False,36.572,"LINESTRING (12.3530789 48.4511989, 12.3532543 48.4511802, 12.3534262 48.4511382, 12.35356 48.4511261)",,,,
367353549,Schützenstraße,residential,50,False,False,77.256,"LINESTRING (12.3530789 48.4511989, 12.353007 48.4512419, 12.3529214 48.4513107, 12.3528783 48.4513995, 12.3528828 48.4514163, 12.3529059 48.4515025, 12.3529845 48.4516987, 12.3530727 48.4518264)",,,,
"[719662317, 367353549]",Schützenstraße,residential,50,False,True,115.991,"LINESTRING (12.3530789 48.4511989, 12.3529747 48.4510235, 12.3529587 48.4509996, 12.3528374 48.4508181, 12.3528157 48.4507915, 12.3527744 48.4507409, 12.352727 48.4506827, 12.3522887 48.4503058)",,,,
410088312,Seyboldsdorfer Straße,tertiary,50,False,True,17.209,"LINESTRING (12.3530727 48.4518264, 12.352957 48.4519608)",,,LA 2,
53208178,Seyboldsdorfer Straße,tertiary,50,False,False,85.805,"LINESTRING (12.3530727 48.4518264, 12.3532591 48.4515861, 12.35356 48.4511261)",,,LA 2,
367353549,Schützenstraße,residential,50,False,True,77.256,"LINESTRING (12.3530727 48.4518264, 12.3529845 48.4516987, 12.3529059 48.4515025, 12.3528828 48.4514163, 12.3528783 48.4513995, 12.3529214 48.4513107, 12.353007 48.4512419, 12.3530789 48.4511989)",,,,
410088312,Seyboldsdorfer Straße,tertiary,50,False,False,17.209,"LINESTRING (12.352957 48.4519608, 12.3530727 48.4518264)",,,LA 2,
"[388133180, 27817245]",Kirchenweg,residential,"['50', '30']",False,False,143.266,"LINESTRING (12.352957 48.4519608, 12.3531644 48.452022, 12.3533893 48.4520243, 12.3535711 48.4520184, 12.3538781 48.4520138, 12.3542699 48.4520073, 12.3544309 48.4520342, 12.3546774 48.4520889, 12.3548459 48.4521374)",,,,
410088312,Seyboldsdorfer Straße,tertiary,50,False,True,14.527000000000001,"LINESTRING (12.352957 48.4519608, 12.3528929 48.4520297, 12.3528605 48.4520745)",,,LA 2,
27817245,Kirchenweg,residential,30,False,False,35.426,"LINESTRING (12.3548459 48.4521374, 12.3549839 48.452172, 12.3550401 48.4521873, 12.3551632 48.4522324, 12.3552139 48.4522513, 12.3552737 48.4522794)",,,,
"[388133180, 27817245]",Kirchenweg,residential,"['50', '30']",False,True,143.26600000000002,"LINESTRING (12.3548459 48.4521374, 12.3546774 48.4520889, 12.3544309 48.4520342, 12.3542699 48.4520073, 12.3538781 48.4520138, 12.3535711 48.4520184, 12.3533893 48.4520243, 12.3531644 48.452022, 12.352957 48.4519608)",,,,
53208171,Kirchenweg,residential,30,False,True,92.87800000000001,"LINESTRING (12.3548459 48.4521374, 12.3548083 48.4522157, 12.3545262 48.4525151, 12.3542903 48.452738, 12.3542026 48.4528517)",,,,
27817245,Kirchenweg,residential,30,False,True,35.426,"LINESTRING (12.3552737 48.4522794, 12.3552139 48.4522513, 12.3551632 48.4522324, 12.3550401 48.4521873, 12.3549839 48.452172, 12.3548459 48.4521374)",,,,
29206962,Frontenhausener Straße,tertiary,50,False,True,169.797,"LINESTRING (12.3565842 48.4509938, 12.3562693 48.4508689, 12.3555246 48.450567, 12.3553927 48.4505129, 12.3550424 48.4503694, 12.3547342 48.4502333, 12.3546264 48.4501907)",,,LA 2,
