osmid,name,highway,maxspeed,oneway,reversed,length,ref,geometry,lanes,junction,width
24419781,Am Alten Kirchenweg,residential,30,False,True,22.21,,"LINESTRING (8.7342251 50.6599794, 8.7342161 50.6601015, 8.734215 50.660179)",,,
24419785,Ratsweg,living_street,,False,False,49.449,,"LINESTRING (8.7342251 50.6599794, 8.7338563 50.6599905, 8.7335241 50.6599854)",,,
24419781,Am Alten Kirchenweg,residential,30,False,True,136.54299999999998,,"LINESTRING (8.7355768 50.6592871, 8.7351649 50.6594226, 8.7349953 50.6594302, 8.7348776 50.6594708, 8.734671 50.6595427, 8.7344791 50.6596033, 8.7343018 50.6596636, 8.7342487 50.6597049, 8.734228 50.6599265, 8.7342251 50.6599794)",,,
24419783,Sorausweg,residential,30,False,False,63.321,,"LINESTRING (8.7355768 50.6592871, 8.7354402 50.6590871, 8.7354817 50.6590051, 8.7353246 50.6587591)",,,
24419783,Sorausweg,residential,30,False,False,42.366,,"LINESTRING (8.7353246 50.6587591, 8.7354178 50.6583827)",,,
24419783,Sorausweg,residential,30,False,True,63.321000000000005,,"LINESTRING (8.7353246 50.6587591, 8.7354817 50.6590051, 8.7354402 50.6590871, 8.7355768 50.6592871)",,,
"[24419785, 55365074]",Ratsweg,living_street,,False,True,216.11299999999997,,"LINESTRING (8.7353246 50.6587591, 8.7348731 50.6587314, 8.7347958 50.6587437, 8.7347322 50.6587792, 8.734684 50.6588915, 8.7346468 50.6589416, 8.7345683 50.6589741, 8.7342625 50.6590748, 8.7342187 50.6590975, 8.7341838 50.6591366, 8.7341675 50.6591758, 8.7341372 50.6592108, 8.7340709 50.6592366, 8.7339615 50.6592681, 8.7338494 50.6593123, 8.7338042 50.6593363, 8.7337731 50.6593746, 8.7336818 50.6595177, 8.7335703 50.6597526, 8.7334809 50.6599424, 8.7334859 50.6599618, 8.7335241 50.6599854)",,,
34082421,Porstendorfer Straße,residential,30,False,False,138.05,,"LINESTRING (8.7347461 50.6582467, 8.7347994 50.658186, 8.7348436 50.6580764, 8.7348676 50.6580319, 8.7349576 50.657905, 8.7350371 50.6578227, 8.7351563 50.6577146, 8.7352938 50.6575993, 8.7354024 50.6575134, 8.7354284 50.6574924, 8.7355169 50.6574161, 8.7355878 50.6573547, 8.7357796 50.6572058)",,,
104059603,Rathausstraße,residential,30,False,False,50.222,,"LINESTRING (8.7347461 50.6582467, 8.7349364 50.6583098, 8.7350545 50.6583405, 8.7351933 50.6583637, 8.7354178 50.6583827)",,,
"[104059603, 24441540]",Rathausstraße,residential,"['50', '30']",False,True,62.678,,"LINESTRING (8.7347461 50.6582467, 8.7346507 50.6582111, 8.7345271 50.6581656, 8.7344357 50.6581285, 8.7342396 50.658057, 8.7340841 50.6580072, 8.7339642 50.6579815)",,,
24419791,Richard-Wagner-Straße,living_street,,False,False,118.90800000000002,,"LINESTRING (8.7339872 50.6633898, 8.7345845 50.6632579, 8.7349221 50.6631625, 8.7355344 50.662968)",,,
24419791,Richard-Wagner-Straße,living_street,,False,True,15.117,,"LINESTRING (8.7339872 50.6633898, 8.733838 50.6634226, 8.733782 50.6634276)",,,
24419797,Johann-Strauß-Straße,living_street,,False,False,122.93,,"LINESTRING (8.7339872 50.6633898, 8.7340188 50.663493, 8.7341096 50.6635507, 8.7342436 50.6635941, 8.7352419 50.6638654, 8.7354505 50.6638928)",,,
431666327,Richard-Wagner-Straße,living_street,,False,False,31.801,,"LINESTRING (8.7355344 50.662968, 8.735937 50.6628389)",,,
24419791,Richard-Wagner-Straße,living_street,,False,True,118.90800000000002,,"LINESTRING (8.7355344 50.662968, 8.7349221 50.6631625, 8.7345845 50.6632579, 8.7339872 50.6633898)",,,
24441532,Beethovenstraße,living_street,,False,True,285.428,,"LINESTRING (8.7355344 50.662968, 8.7353149 50.6627841, 8.7351022 50.6626723, 8.7349068 50.6626089, 8.7346434 50.6625801, 8.7343353 50.6625887, 8.7339932 50.6626295, 8.733705 50.6626702, 8.7330248 50.6627766, 8.7327966 50.66285, 8.7325747 50.6629643, 8.7324198 50.6631052, 8.7323245 50.6632401, 8.7322532 50.6633749)",,,
988305622,Johann-Strauß-Straße,living_street,,False,True,90.723,,"LINESTRING (8.7355344 50.662968, 8.7356245 50.6630895, 8.7356901 50.6632261, 8.7356984 50.6633856, 8.7356766 50.6634606, 8.7356441 50.6635165, 8.7355263 50.6637482)",,,
431666327,Richard-Wagner-Straße,living_street,,False,False,69.625,,"LINESTRING (8.735937 50.6628389, 8.7368487 50.6625979)",,,
431666327,Richard-Wagner-Straße,living_street,,False,True,31.801,,"LINESTRING (8.735937 50.6628389, 8.7355344 50.662968)",,,
431666327,Richard-Wagner-Straße,living_street,,False,True,69.625,,"LINESTRING (8.7368487 50.6625979, 8.735937 50.6628389)",,,
24419799,Schubertstraße,living_street,,False,True,220.23700000000002,,"LINESTRING (8.7368487 50.6625979, 8.7367094 50.6624811, 8.7365189 50.6623734, 8.7362854 50.662271, 8.736067 50.6622003, 8.7357536 50.6621325, 8.7351861 50.6620155, 8.7345182 50.661882, 8.7343242 50.6618231, 8.7342318 50.6617753, 8.7341578 50.6616951)",,,
708207888,Johann-Strauß-Straße,living_street,,False,False,19.667,,"LINESTRING (8.7354505 50.6638928, 8.7353652 50.6640612)",,,
988305622,Johann-Strauß-Straße,living_street,,False,False,16.943,,"LINESTRING (8.7354505 50.6638928, 8.7355263 50.6637482)",,,
24419797,Johann-Strauß-Straße,living_street,,False,True,122.93,,"LINESTRING (8.7354505 50.6638928, 8.7352419 50.6638654, 8.7342436 50.6635941, 8.7341096 50.6635507, 8.7340188 50.663493, 8.7339872 50.6633898)",,,
988305622,Johann-Strauß-Straße,living_street,,False,True,16.943,,"LINESTRING (8.7355263 50.6637482, 8.7354505 50.6638928)",,,
988305622,Johann-Strauß-Straße,living_street,,False,False,90.723,,"LINESTRING (8.7355263 50.6637482, 8.7356441 50.6635165, 8.7356766 50.6634606, 8.7356984 50.6633856, 8.7356901 50.6632261, 8.7356245 50.6630895, 8.7355344 50.662968)",,,
24419803,Staufenberger Straße,residential,30,False,False,16.45,,"LINESTRING (8.7361689 50.6604413, 8.7360219 50.6603264)",,,
24419804,Am Ruhestein,residential,30,False,False,21.369,,"LINESTRING (8.7361689 50.6604413, 8.7361689 50.6605039, 8.7361245 50.6605455, 8.7360194 50.6605886)",,,
987639628,Händelstraße,living_street,,False,True,84.032,,"LINESTRING (8.7360581 50.6612463, 8.7356429 50.6612704, 8.7350249 50.6613024, 8.734875 50.661277)",,,
987639629,Am Ruhestein,living_street,,False,True,73.298,,"LINESTRING (8.7360581 50.6612463, 8.7360541 50.6610765, 8.73605 50.6608813, 8.7360467 50.6607237, 8.7360398 50.6606524, 8.7360194 50.6605886)",,,
987639628,Händelstraße,living_street,,False,False,84.032,,"LINESTRING (8.734875 50.661277, 8.7350249 50.6613024, 8.7356429 50.6612704, 8.7360581 50.6612463)",,,
5205131,Brunnenstraße,residential,30,False,True,76.048,,"LINESTRING (8.7367233 50.6597977, 8.7361689 50.6601381, 8.7361103 50.6601705, 8.7360495 50.6602031, 8.7359181 50.6602485)",,,
29354743,Ziegenhainer Straße,residential,30,False,False,156.689,,"LINESTRING (8.7256903 50.6637513, 8.7258077 50.6636531, 8.726006 50.6635224, 8.7262503 50.6634115, 8.7264211 50.6633432, 8.7265382 50.6633, 8.7266883 50.6632669, 8.7268577 50.6632529, 8.727038 50.66325, 8.7272162 50.6632649, 8.7275192 50.6633361, 8.7276033 50.6633592)",,,
24441549,Vorstadt,residential,30,False,False,48.947,,"LINESTRING (8.7276033 50.6633592, 8.7278447 50.6630574, 8.7278505 50.6630102, 8.7278225 50.6629587)",,,
24441549,Vorstadt,residential,30,False,True,47.534,,"LINESTRING (8.7276033 50.6633592, 8.7274435 50.6635584, 8.7273006 50.6637412)",,,
29354743,Ziegenhainer Straße,residential,30,False,True,156.689,,"LINESTRING (8.7276033 50.6633592, 8.7275192 50.6633361, 8.7272162 50.6632649, 8.727038 50.66325, 8.7268577 50.6632529, 8.7266883 50.6632669, 8.7265382 50.6633, 8.7264211 50.6633432, 8.7262503 50.6634115, 8.726006 50.6635224, 8.7258077 50.6636531, 8.7256903 50.6637513)",,,
29354738,Hintergasse,residential,30,False,False,10.002,,"LINESTRING (8.72716 50.663729, 8.7273006 50.6637412)",,,
29354738,Hintergasse,residential,30,False,True,3.446,,"LINESTRING (8.72716 50.663729, 8.7271311 50.663754)",,,
24441523,Hintergasse,residential,30,False,True,56.339,,"LINESTRING (8.72716 50.663729, 8.7270932 50.6637103, 8.7269722 50.663702, 8.7268328 50.6637563, 8.7266893 50.6638541, 8.7265939 50.6639303, 8.7266006 50.6639788)",,,
29354738,Hintergasse,residential,30,False,True,10.002,,"LINESTRING (8.7273006 50.6637412, 8.72716 50.663729)",,,
24441549,Vorstadt,residential,30,False,False,47.534,,"LINESTRING (8.7273006 50.6637412, 8.7274435 50.6635584, 8.7276033 50.6633592)",,,
"[541121657, 24419766]",Obergasse,residential,30,False,False,93.087,,"LINESTRING (8.7273006 50.6637412, 8.7274302 50.6638006, 8.7278191 50.6638148, 8.7280052 50.6638317, 8.7281756 50.663861, 8.7285611 50.6639431)",,,
24441524,Mittelgasse,residential,30,False,False,122.553,,"LINESTRING (8.7264184 50.6647456, 8.7264398 50.664666, 8.7264995 50.6645841, 8.7266397 50.6644652, 8.7267495 50.6643696, 8.7268248 50.6642802, 8.7269266 50.6641533, 8.7269896 50.6640663, 8.7270418 50.6639413, 8.7271088 50.663793, 8.7271311 50.663754)",,,3
29354738,Hintergasse,residential,30,False,False,3.446,,"LINESTRING (8.7271311 50.663754, 8.72716 50.663729)",,,
24441524,Mittelgasse,residential,30,False,True,122.553,,"LINESTRING (8.7271311 50.663754, 8.7271088 50.663793, 8.7270418 50.6639413, 8.7269896 50.6640663, 8.7269266 50.6641533, 8.7268248 50.6642802, 8.7267495 50.6643696, 8.7266397 50.6644652, 8.7264995 50.6645841, 8.7264398 50.664666, 8.7264184 50.6647456)",,,3
29354738,Hintergasse,residential,30,False,True,46.824,,"LINESTRING (8.7271311 50.663754, 8.7269796 50.6637676, 8.7268456 50.6638107, 8.7266006 50.6639788)",,,
24419766,Obergasse,residential,30,False,False,75.95899999999999,,"LINESTRING (8.7285611 50.6639431, 8.7287857 50.6640012, 8.7289489 50.6640543, 8.7290691 50.6641096, 8.729296 50.6642198, 8.7294529 50.6643151)",,,
"[541121657, 24419766]",Obergasse,residential,30,False,True,93.087,,"LINESTRING (8.7285611 50.6639431, 8.7281756 50.663861, 8.7280052 50.6638317, 8.7278191 50.6638148, 8.7274302 50.6638006, 8.7273006 50.6637412)",,,
24441526,Burggasse,residential,30,False,True,77.01899999999999,,"LINESTRING (8.7285611 50.6639431, 8.7285404 50.6639792, 8.7284743 50.6640897, 8.7284324 50.6641032, 8.7283109 50.6640872, 8.728176 50.6640603, 8.7279522 50.6640437, 8.7278692 50.6640655, 8.7276856 50.66414)",,,
24441526,Burggasse,residential,30,False,False,77.019,,"LINESTRING (8.7276856 50.66414, 8.7278692 50.6640655, 8.7279522 50.6640437, 8.728176 50.6640603, 8.7283109 50.6640872, 8.7284324 50.6641032, 8.7284743 50.6640897, 8.7285404 50.6639792, 8.7285611 50.6639431)",,,
24419791,Richard-Wagner-Straße,living_street,,False,False,109.10999999999999,,"LINESTRING (8.7322532 50.6633749, 8.7325422 50.6634263, 8.7328405 50.6634551, 8.7331252 50.663469, 8.7334655 50.663456, 8.733782 50.6634276)",,,
24419791,Richard-Wagner-Straße,living_street,,False,True,117.70200000000001,,"LINESTRING (8.7322532 50.6633749, 8.7320266 50.6633306, 8.7317058 50.6632537, 8.7314387 50.663174, 8.7309355 50.6630223, 8.7308203 50.662981, 8.7307453 50.6629344)",,,
24441532,Beethovenstraße,living_street,,False,False,285.42800000000005,,"LINESTRING (8.7322532 50.6633749, 8.7323245 50.6632401, 8.7324198 50.6631052, 8.7325747 50.6629643, 8.7327966 50.66285, 8.7330248 50.6627766, 8.733705 50.6626702, 8.7339932 50.6626295, 8.7343353 50.6625887, 8.7346434 50.6625801, 8.7349068 50.6626089, 8.7351022 50.6626723, 8.7353149 50.6627841, 8.7355344 50.662968)",,,
24419791,Richard-Wagner-Straße,living_street,,False,False,117.702,,"LINESTRING (8.7307453 50.6629344, 8.7308203 50.662981, 8.7309355 50.6630223, 8.7314387 50.663174, 8.7317058 50.6632537, 8.7320266 50.6633306, 8.7322532 50.6633749)",,,
24441530,Grabenstraße,residential,30,False,False,85.021,,"LINESTRING (8.7307453 50.6629344, 8.7310762 50.6627759, 8.7317321 50.6624951)",,,
24441530,Grabenstraße,residential,30,False,True,56.266,,"LINESTRING (8.7307453 50.6629344, 8.7302327 50.66316, 8.7301003 50.6632318)",,,
27680638,Bergstraße,residential,30,False,False,74.524,,"LINESTRING (8.7301003 50.6632318, 8.7303464 50.66258)",,,
24419765,Bergstraße,residential,30,False,True,131.79399999999998,,"LINESTRING (8.7301003 50.6632318, 8.7300783 50.6635053, 8.7300268 50.6636708, 8.7299667 50.6637771, 8.7298936 50.6638643, 8.7298136 50.6639645, 8.7296823 50.6640875, 8.7295629 50.6641983, 8.7294946 50.6642734, 8.7294529 50.6643151)",,,
24441530,Grabenstraße,residential,30,False,False,56.266,,"LINESTRING (8.7301003 50.6632318, 8.7302327 50.66316, 8.7307453 50.6629344)",,,
24441550,Scheuergasse,residential,30,False,True,164.659,,"LINESTRING (8.7301003 50.6632318, 8.7297156 50.6631402, 8.728982 50.6630117, 8.7286908 50.6629825, 8.728368 50.6629689, 8.7280984 50.6629635, 8.7278225 50.6629587)",,,
24441530,Grabenstraße,residential,30,False,False,273.09900000000005,,"LINESTRING (8.7317321 50.6624951, 8.7320687 50.6623396, 8.7324046 50.6621808, 8.7326718 50.6620419, 8.7329392 50.6618787, 8.7332254 50.6616801, 8.7335107 50.6614288, 8.733624 50.6612665, 8.7337202 50.6610883, 8.7337773 50.6608727, 8.7337737 50.6605637)",,,
24441530,Grabenstraße,residential,30,False,True,85.021,,"LINESTRING (8.7317321 50.6624951, 8.7310762 50.6627759, 8.7307453 50.6629344)",,,
24441533,Lindenweg,residential,30,False,False,111.548,,"LINESTRING (8.7317321 50.6624951, 8.7317047 50.6624674, 8.7316435 50.662404, 8.7315852 50.6623701, 8.7314805 50.6623464, 8.731446 50.662306, 8.7314549 50.6622682, 8.7317326 50.6617241, 8.7317335 50.6616046)",,,
24441534,Goethestraße,residential,30,False,False,81.256,,"LINESTRING (8.731048 50.6611683, 8.7313803 50.6612335, 8.7315357 50.6612453, 8.7318538 50.6612494, 8.7321835 50.6612615)",,,
27680638,Bergstraße,residential,30,False,False,92.45000000000002,,"LINESTRING (8.731048 50.6611683, 8.7311839 50.6607975, 8.7312749 50.660558, 8.7312832 50.6605038, 8.7312539 50.6604422, 8.7311844 50.6603688)",,,
27680638,Bergstraße,residential,30,False,True,164.702,,"LINESTRING (8.731048 50.6611683, 8.7310195 50.6612297, 8.730985 50.6612931, 8.7309043 50.6614413, 8.7305418 50.6621035, 8.7304984 50.6621957, 8.7304365 50.6623525, 8.7303464 50.66258)",,,
27680704,Mainzlarer Straße,secondary,50,False,False,12.663,L 3059,"LINESTRING (8.7311844 50.6603688, 8.7313179 50.6602926)",,,
27680638,Bergstraße,residential,30,False,True,92.45,,"LINESTRING (8.7311844 50.6603688, 8.7312539 50.6604422, 8.7312832 50.6605038, 8.7312749 50.660558, 8.7311839 50.6607975, 8.731048 50.6611683)",,,
27680704,Mainzlarer Straße,secondary,50,False,True,125.494,L 3059,"LINESTRING (8.7311844 50.6603688, 8.7310115 50.6604343, 8.7309749 50.6604482, 8.7309345 50.6604593, 8.7308659 50.6604782, 8.7306004 50.6605474, 8.7304096 50.6605951, 8.7302656 50.6606311, 8.7299315 50.6607085, 8.7296128 50.6607786, 8.7295379 50.6607911)",,,
24441533,Lindenweg,residential,30,False,True,111.54799999999999,,"LINESTRING (8.7317335 50.6616046, 8.7317326 50.6617241, 8.7314549 50.6622682, 8.731446 50.662306, 8.7314805 50.6623464, 8.7315852 50.6623701, 8.7316435 50.662404, 8.7317047 50.6624674, 8.7317321 50.6624951)",,,
24441534,Goethestraße,residential,30,False,False,43.646,,"LINESTRING (8.7321835 50.6612615, 8.7322365 50.6612699, 8.7325128 50.6613343, 8.7327302 50.661436)",,,
24441534,Goethestraße,residential,30,False,True,81.256,,"LINESTRING (8.7321835 50.6612615, 8.7318538 50.6612494, 8.7315357 50.6612453, 8.7313803 50.6612335, 8.731048 50.6611683)",,,
24441535,Goethestraße,residential,30,False,False,156.237,,"LINESTRING (8.7321835 50.6612615, 8.7322592 50.6610687, 8.7323981 50.6608545, 8.7325158 50.6607539, 8.7326724 50.6606663, 8.7328757 50.6606031, 8.7330723 50.66057, 8.7337367 50.660564, 8.7337737 50.6605637)",,,
24441534,Goethestraße,residential,30,False,True,43.646,,"LINESTRING (8.7327302 50.661436, 8.7325128 50.6613343, 8.7322365 50.6612699, 8.7321835 50.6612615)",,,
24419804,Am Ruhestein,residential,30,False,True,21.369,,"LINESTRING (8.7360194 50.6605886, 8.7361245 50.6605455, 8.7361689 50.6605039, 8.7361689 50.6604413)",,,
24441535,Goethestraße,residential,30,False,True,158.31900000000002,,"LINESTRING (8.7360194 50.6605886, 8.7343944 50.6605705, 8.7337737 50.6605637)",,,
987639629,Am Ruhestein,living_street,,False,False,73.298,,"LINESTRING (8.7360194 50.6605886, 8.7360398 50.6606524, 8.7360467 50.6607237, 8.73605 50.6608813, 8.7360541 50.6610765, 8.7360581 50.6612463)",,,
34082421,Porstendorfer Straße,residential,30,False,True,138.04999999999998,,"LINESTRING (8.7357796 50.6572058, 8.7355878 50.6573547, 8.7355169 50.6574161, 8.7354284 50.6574924, 8.7354024 50.6575134, 8.7352938 50.6575993, 8.7351563 50.6577146, 8.7350371 50.6578227, 8.7349576 50.657905, 8.7348676 50.6580319, 8.7348436 50.6580764, 8.7347994 50.658186, 8.7347461 50.6582467)",,,
24419753,Schillerstraße,residential,30,False,True,132.41000000000003,,"LINESTRING (8.7240611 50.661851, 8.724131 50.661677, 8.7241599 50.661549, 8.7241651 50.6614526, 8.7241382 50.6613724, 8.7240804 50.6613071, 8.723495 50.6608606, 8.7234702 50.6608152)",,,
24419756,Burgackerweg,residential,30,False,False,155.26100000000002,,"LINESTRING (8.7240611 50.661851, 8.7244208 50.661889, 8.724704 50.6618933, 8.7251122 50.6618674, 8.7254437 50.6618149, 8.7261949 50.6616353)",,,
708207888,Johann-Strauß-Straße,living_street,,False,True,19.667,,"LINESTRING (8.7353652 50.6640612, 8.7354505 50.6638928)",,,
34258883,,living_street,,False,False,21.572,,"LINESTRING (8.7335102 50.6601792, 8.7335241 50.6599854)",,,
"[5205131, 1226735038]",Brunnenstraße,residential,"['50', '30']",False,False,49.681,,"LINESTRING (8.7335102 50.6601792, 8.7335259 50.6601789, 8.7339385 50.6601792, 8.734215 50.660179)",,,
1226735038,Brunnenstraße,residential,50,False,True,119.01499999999997,,"LINESTRING (8.7335102 50.6601792, 8.73283 50.6601838, 8.7326615 50.6601698, 8.7324929 50.6601316, 8.7324005 50.6600922, 8.732359 50.6600745, 8.7322198 50.6599789, 8.7321377 50.6599173, 8.732022 50.6598424)",,,
34258883,,living_street,,False,True,21.572,,"LINESTRING (8.7335241 50.6599854, 8.7335102 50.6601792)",,,
"[24419785, 55365074]",Ratsweg,living_street,,False,False,216.11300000000006,,"LINESTRING (8.7335241 50.6599854, 8.7334859 50.6599618, 8.7334809 50.6599424, 8.7335703 50.6597526, 8.7336818 50.6595177, 8.7337731 50.6593746, 8.7338042 50.6593363, 8.7338494 50.6593123, 8.7339615 50.6592681, 8.7340709 50.6592366, 8.7341372 50.6592108, 8.7341675 50.6591758, 8.7341838 50.6591366, 8.7342187 50.6590975, 8.7342625 50.6590748, 8.7345683 50.6589741, 8.7346468 50.6589416, 8.734684 50.6588915, 8.7347322 50.6587792, 8.7347958 50.6587437, 8.7348731 50.6587314, 8.7353246 50.6587591)",,,
24419785,Ratsweg,living_street,,False,True,49.449,,"LINESTRING (8.7335241 50.6599854, 8.7338563 50.6599905, 8.7342251 50.6599794)",,,
35576659,Amselweg,residential,30,False,True,51.673,,"LINESTRING (8.7257249 50.6582034, 8.7253821 50.6585654, 8.7253448 50.6586007)",,,
24419737,Finkenweg,living_street,,False,False,84.88499999999999,,"LINESTRING (8.7240182 50.657283, 8.7241563 50.6572708, 8.7242885 50.6572659, 8.7244037 50.6572738, 8.7246317 50.6573118, 8.72491 50.65736, 8.7249581 50.6573872, 8.7249721 50.6574324, 8.7249347 50.6575278)",,,
"[24419737, 24419739]","['Am Vogelsang', 'Finkenweg']","['living_street', 'residential']",30,False,"[False, True]",285.88599999999997,,"LINESTRING (8.7240182 50.657283, 8.7239112 50.6573307, 8.7238074 50.657402, 8.723698 50.6575095, 8.7236777 50.6575618, 8.7236504 50.657632, 8.7235285 50.6576999, 8.7234144 50.6580224, 8.7234371 50.6580572, 8.723279 50.6585606, 8.7236653 50.6586772, 8.7249283 50.6590458)",,,
56943471,,residential,30,False,False,39.611,,"LINESTRING (8.7303549 50.6588202, 8.7298103 50.6587324)",,,
24419773,Junkernstraße,residential,30,False,False,78.049,,"LINESTRING (8.7303549 50.6588202, 8.7305797 50.6588186, 8.7310556 50.658828, 8.7313223 50.6588513, 8.7314581 50.658863)",,,
24419773,Junkernstraße,residential,30,False,True,156.239,,"LINESTRING (8.7303549 50.6588202, 8.7303547 50.6592401, 8.7303628 50.6593667, 8.7303874 50.6594898, 8.7304598 50.6596066, 8.7305623 50.6597198, 8.7306897 50.6598154, 8.7308441 50.6598963, 8.7311714 50.6599865)",,,
24419774,Sonnenweg,residential,50,False,True,70.248,,"LINESTRING (8.7330293 50.6581655, 8.7327755 50.6580923, 8.7325949 50.6580222, 8.73252 50.6579826, 8.7324807 50.657935, 8.7325596 50.657736)",,,
24419803,Staufenberger Straße,residential,30,False,True,11.339,,"LINESTRING (8.7359181 50.6602485, 8.7360219 50.6603264)",,,
5205131,Brunnenstraße,residential,30,False,False,76.048,,"LINESTRING (8.7359181 50.6602485, 8.7360495 50.6602031, 8.7361103 50.6601705, 8.7361689 50.6601381, 8.7367233 50.6597977)",,,
5205131,Brunnenstraße,residential,30,False,True,121.441,,"LINESTRING (8.7359181 50.6602485, 8.7358726 50.6602601, 8.73584 50.6602669, 8.7357859 50.6602738, 8.735634 50.6602875, 8.735535 50.6602808, 8.7351843 50.6602414, 8.7347751 50.6602023, 8.734215 50.660179)",,,
24441523,Hintergasse,residential,30,False,False,56.339000000000006,,"LINESTRING (8.7266006 50.6639788, 8.7265939 50.6639303, 8.7266893 50.6638541, 8.7268328 50.6637563, 8.7269722 50.663702, 8.7270932 50.6637103, 8.72716 50.663729)",,,
29354738,Hintergasse,residential,30,False,False,46.824,,"LINESTRING (8.7266006 50.6639788, 8.7268456 50.6638107, 8.7269796 50.6637676, 8.7271311 50.663754)",,,
"[29354738, 659690034]",Hintergasse,residential,"['50', '30']",False,True,161.298,,"LINESTRING (8.7266006 50.6639788, 8.7264698 50.6640952, 8.7262347 50.6643242, 8.7261759 50.6644017, 8.7260997 50.6645142, 8.726049 50.6646751, 8.7260168 50.6649034, 8.7260078 50.6651484, 8.7260205 50.6651829, 8.7261199 50.6653215)",,,
989301258,Rolshausener Straße,residential,30,False,False,34.261,,"LINESTRING (8.7261282 50.6626898, 8.7266045 50.6626283)",,,
81003547,Richard-Wagner-Straße,living_street,,False,False,55.564,,"LINESTRING (8.733782 50.6634276, 8.7338653 50.6639245)",,,
24419791,Richard-Wagner-Straße,living_street,,False,False,15.117,,"LINESTRING (8.733782 50.6634276, 8.733838 50.6634226, 8.7339872 50.6633898)",,,
24419791,Richard-Wagner-Straße,living_street,,False,True,109.11000000000001,,"LINESTRING (8.733782 50.6634276, 8.7334655 50.663456, 8.7331252 50.663469, 8.7328405 50.6634551, 8.7325422 50.6634263, 8.7322532 50.6633749)",,,
24419783,Sorausweg,residential,30,False,True,42.366,,"LINESTRING (8.7354178 50.6583827, 8.7353246 50.6587591)",,,
104059603,Rathausstraße,residential,30,False,True,50.221999999999994,,"LINESTRING (8.7354178 50.6583827, 8.7351933 50.6583637, 8.7350545 50.6583405, 8.7349364 50.6583098, 8.7347461 50.6582467)",,,
24441530,Grabenstraße,residential,30,False,True,273.099,,"LINESTRING (8.7337737 50.6605637, 8.7337773 50.6608727, 8.7337202 50.6610883, 8.733624 50.6612665, 8.7335107 50.6614288, 8.7332254 50.6616801, 8.7329392 50.6618787, 8.7326718 50.6620419, 8.7324046 50.6621808, 8.7320687 50.6623396, 8.7317321 50.6624951)",,,
24441535,Goethestraße,residential,30,False,False,158.31900000000002,,"LINESTRING (8.7337737 50.6605637, 8.7343944 50.6605705, 8.7360194 50.6605886)",,,
24441535,Goethestraße,residential,30,False,True,156.23700000000002,,"LINESTRING (8.7337737 50.6605637, 8.7337367 50.660564, 8.7330723 50.66057, 8.7328757 50.6606031, 8.7326724 50.6606663, 8.7325158 50.6607539, 8.7323981 50.6608545, 8.7322592 50.6610687, 8.7321835 50.6612615)",,,
"[659690034, 29354738]",Hintergasse,residential,"['50', '30']",False,False,161.29799999999997,,"LINESTRING (8.7261199 50.6653215, 8.7260205 50.6651829, 8.7260078 50.6651484, 8.7260168 50.6649034, 8.726049 50.6646751, 8.7260997 50.6645142, 8.7261759 50.6644017, 8.7262347 50.6643242, 8.7264698 50.6640952, 8.7266006 50.6639788)",,,
433144308,Brunnenstraße,residential,30,False,True,36.464999999999996,,"LINESTRING (8.7364292 50.6601253, 8.7360851 50.6603044, 8.7360219 50.6603264)",,,
24419803,Staufenberger Straße,residential,30,False,False,11.339,,"LINESTRING (8.7360219 50.6603264, 8.7359181 50.6602485)",,,
24419803,Staufenberger Straße,residential,30,False,True,16.45,,"LINESTRING (8.7360219 50.6603264, 8.7361689 50.6604413)",,,
433144308,Brunnenstraße,residential,30,False,False,36.464999999999996,,"LINESTRING (8.7360219 50.6603264, 8.7360851 50.6603044, 8.7364292 50.6601253)",,,
460256881,Starenweg,residential,30,False,True,30.906,,"LINESTRING (8.7276001 50.6584308, 8.7277806 50.6581775)",,,
24419743,Starenweg,residential,30,False,False,53.538,,"LINESTRING (8.7277806 50.6581775, 8.7284724 50.6583762)",,,
24419743,Starenweg,residential,30,False,True,42.639,,"LINESTRING (8.7277806 50.6581775, 8.7272301 50.6580186)",,,
460256881,Starenweg,residential,30,False,False,30.906,,"LINESTRING (8.7277806 50.6581775, 8.7276001 50.6584308)",,,
460256882,Starenweg,residential,30,False,True,31.115,,"LINESTRING (8.7270566 50.6582759, 8.7272301 50.6580186)",,,
24419743,Starenweg,residential,30,False,False,42.639,,"LINESTRING (8.7272301 50.6580186, 8.7277806 50.6581775)",,,
460256882,Starenweg,residential,30,False,False,31.115,,"LINESTRING (8.7272301 50.6580186, 8.7270566 50.6582759)",,,
987662608,Starenweg,residential,30,False,True,9.377,,"LINESTRING (8.7272301 50.6580186, 8.7271773 50.6579412)",,,
"[987662610, 777331022]",Schwalbenweg,residential,,False,True,57.715,,"LINESTRING (8.7272301 50.6580186, 8.7269098 50.6579235, 8.726478 50.657814)",,,
460256884,,residential,30,False,True,62.473,,"LINESTRING (8.7272829 50.6589551, 8.7269364 50.6588694, 8.7268433 50.6589269, 8.726717 50.6590339, 8.7265499 50.6590636)",,,
24419741,Amselweg,residential,30,False,False,47.14900000000001,,"LINESTRING (8.7265499 50.6590636, 8.726568 50.6591536, 8.7265222 50.6593062, 8.7264826 50.659393, 8.7264429 50.6594769)",,,
