osmid,name,highway,oneway,reversed,length,ref,maxspeed,geometry,junction
155223688,Rathausstraße,tertiary,False,False,50.604,,,"LINESTRING (12.0934454 49.1993961, 12.0927502 49.1993686)",
371778237,Regensburger Straße,tertiary,False,False,60.832,SAD 5,50,"LINESTRING (12.0934454 49.1993961, 12.0936115 49.1988599)",
155223661,Hermann-Ehlers-Straße,residential,False,True,110.254,,,"LINESTRING (12.0934454 49.1993961, 12.0938425 49.1994024, 12.0941854 49.1994267, 12.0945158 49.1994413, 12.094887 49.1994681, 12.0949574 49.1994723)",
1077510187,Regensburger Straße,tertiary,False,True,214.45600000000002,SAD 5,50,"LINESTRING (12.0934454 49.1993961, 12.0934084 49.1995236, 12.0933697 49.200178, 12.0933686 49.2004425, 12.0933675 49.200697, 12.093409 49.2013214)",
155223688,Rathausstraße,tertiary,False,True,47.336,,,"LINESTRING (12.0921007 49.1993353, 12.0927502 49.1993686)",
155223694,Schulstraße,residential,False,True,71.176,,,"LINESTRING (12.0921007 49.1993353, 12.0922241 49.1987003)",
155223688,Rathausstraße,tertiary,False,False,180.281,,,"LINESTRING (12.0921007 49.1993353, 12.0920304 49.199333, 12.0902365 49.1993168, 12.0896198 49.1993112)",
15452302,August-Henkel-Straße,residential,False,False,44.227,,,"LINESTRING (12.0895661 49.1979319, 12.0899978 49.1976515)",
155223655,Feldholzstraße,residential,False,False,153.421,,,"LINESTRING (12.0895661 49.1979319, 12.0896198 49.1993112)",
15452302,August-Henkel-Straße,residential,False,True,137.168,,,"LINESTRING (12.0926192 49.1963156, 12.091095 49.1970434)",
15452302,August-Henkel-Straße,residential,False,False,135.498,,,"LINESTRING (12.0926192 49.1963156, 12.0937201 49.1957956, 12.094164 49.1956364)",
155223694,Schulstraße,residential,False,False,189.467,,,"LINESTRING (12.0926192 49.1963156, 12.0925856 49.1966723, 12.0925409 49.1969682, 12.0925222 49.1970922, 12.0923586 49.1980106)",
366881745,Regensburger Straße,tertiary,False,False,47.131,SAD 5,,"LINESTRING (12.0949021 49.1956215, 12.0951611 49.1952329)",
371778237,Regensburger Straße,tertiary,False,True,174.612,SAD 5,50,"LINESTRING (12.0949021 49.1956215, 12.0941006 49.1971019)",
15452302,August-Henkel-Straße,residential,False,True,56.484,,,"LINESTRING (12.0949021 49.1956215, 12.0946592 49.1955516, 12.094164 49.1956364)",
155223656,Friedrich-Ebert-Straße,residential,False,False,64.39699999999999,,,"LINESTRING (12.0949021 49.1956215, 12.095329 49.1957576, 12.0955734 49.1958474, 12.0956821 49.195895)",
36843894,St.-Barbara-Straße,residential,False,False,108.793,,,"LINESTRING (12.0896198 49.1993112, 12.0896764 49.2002889)",
155223655,Feldholzstraße,residential,False,True,153.421,,,"LINESTRING (12.0896198 49.1993112, 12.0895661 49.1979319)",
155223688,Rathausstraße,tertiary,False,True,180.28100000000003,,,"LINESTRING (12.0896198 49.1993112, 12.0902365 49.1993168, 12.0920304 49.199333, 12.0921007 49.1993353)",
