osmid,oneway,lanes,ref,highway,reversed,length,geometry,maxspeed,bridge,name,tunnel
33135189,False,,,residential,True,140.16799999999998,"LINESTRING (10.6957558 48.7840343, 10.6959339 48.7840871, 10.6960925 48.7841119, 10.69628 48.7841135, 10.6964451 48.7841577, 10.6966201 48.7842452, 10.6967103 48.7842903, 10.6969291 48.7843777, 10.6970846 48.7844413, 10.6973524 48.7845276, 10.6974533 48.7845694)",,,Schießhausstraße,
"[33183747, 33183749]",False,2,,tertiary,"[False, True]",202.73200000000003,"LINESTRING (10.6957558 48.7840343, 10.6958482 48.7839043, 10.6959078 48.7838139, 10.6961032 48.7836668, 10.6963328 48.7836303, 10.6965428 48.7836026, 10.6970322 48.7835175, 10.6972752 48.7834757, 10.697647 48.7833985, 10.6977834 48.78335, 10.6979659 48.783268, 10.6980598 48.7832092)",,,,
33135499,False,,,residential,False,213.69100000000003,"LINESTRING (10.6954441 48.783833, 10.6948843 48.783932, 10.6938718 48.7841126, 10.69369 48.7841833, 10.6935282 48.7842463, 10.6933255 48.7843439, 10.6928189 48.7845994)",,,Grasstraße,
33135499,False,,,residential,False,87.93,"LINESTRING (10.6928189 48.7845994, 10.6925972 48.7846677, 10.6920429 48.7848383, 10.6918679 48.7848698, 10.6917171 48.7848304)",,,Grasstraße,
33135499,False,,,residential,True,213.691,"LINESTRING (10.6928189 48.7845994, 10.6933255 48.7843439, 10.6935282 48.7842463, 10.69369 48.7841833, 10.6938718 48.7841126, 10.6948843 48.783932, 10.6954441 48.783833)",,,Grasstraße,
55814454,True,,,residential,False,117.12,"LINESTRING (10.6928189 48.7845994, 10.6929431 48.7847436, 10.6929704 48.7847753, 10.6932063 48.7849408, 10.6932381 48.7849596, 10.6933876 48.7850477, 10.6934806 48.7851025, 10.6936298 48.7851688, 10.693785 48.7852377, 10.6938788 48.7852686, 10.6939799 48.7852917)",,,Schulstraße,
"[175967933, 24859998, 24859999]",False,,St 2384,secondary,True,169.10500000000002,"LINESTRING (10.6917171 48.7848304, 10.6917456 48.7846549, 10.6916898 48.7844274, 10.6910261 48.7835321, 10.6909586 48.7834234)",50,yes,Grasstraße,
33135499,False,,,residential,True,87.92999999999999,"LINESTRING (10.6917171 48.7848304, 10.6918679 48.7848698, 10.6920429 48.7848383, 10.6925972 48.7846677, 10.6928189 48.7845994)",,,Grasstraße,
33183752,False,,St 2384,secondary,False,144.82000000000002,"LINESTRING (10.6917171 48.7848304, 10.6915878 48.7850762, 10.6915418 48.7851637, 10.6914695 48.7853464, 10.6914388 48.785496, 10.6914323 48.7855278, 10.6914323 48.7855762, 10.6914322 48.7856681, 10.6914461 48.7857313, 10.6914578 48.7857842, 10.6915042 48.7859033, 10.6916019 48.7860897)",50,,Grasstraße,
33136316,False,,,residential,True,13.44,"LINESTRING (10.6915693 48.7864652, 10.6917527 48.7864678)",30,,Auf der Brücke,
33136795,False,,,residential,False,23.774,"LINESTRING (10.6896439 48.7866965, 10.6894568 48.7867816, 10.6894144 48.7868392)",30,,Auf der Brücke,
33138293,False,,,residential,False,41.236,"LINESTRING (10.6888709 48.7874575, 10.6889818 48.7874598, 10.6891658 48.7874504, 10.6894082 48.7873761)",,,Judengasse,
34888110,False,,,residential,False,28.141,"LINESTRING (10.6888709 48.7874575, 10.6888501 48.7873353, 10.6888344 48.7873075, 10.6887895 48.7872115)",30,,Marktplatz,
"[34885978, 34885980, 34888110]",False,,,residential,True,254.97,"LINESTRING (10.6888709 48.7874575, 10.6888458 48.7875723, 10.6888134 48.7876587, 10.688654 48.7877928, 10.688626 48.7879951, 10.6886716 48.7882309, 10.6887708 48.7883903, 10.6889069 48.7886441, 10.6891841 48.7890037, 10.6893634 48.7892064, 10.6894822 48.7893346, 10.689544 48.7894577, 10.6895074 48.7895728)","['50', '30']",,"['Nördlinger Straße', 'Marktplatz']",
33138627,False,,B 25,primary_link,True,51.16,"LINESTRING (10.6929664 48.7825392, 10.6930854 48.7825382, 10.6935083 48.7824725, 10.6936392 48.7824318)",,,,
33138632,False,,St 2384,secondary,True,47.989000000000004,"LINESTRING (10.6929664 48.7825392, 10.6931555 48.782432, 10.6934459 48.7822455)",,,Donauwörther Straße,
612669350,False,,St 2384,secondary,False,180.437,"LINESTRING (10.6929664 48.7825392, 10.6920884 48.7828741, 10.6914255 48.7831374, 10.6912449 48.7832121, 10.6911746 48.7832397, 10.6909884 48.7833321, 10.6909571 48.7833731, 10.6909586 48.7834234)",,,Donauwörther Straße,
34885979,False,,,residential,True,17.843,"LINESTRING (10.6889373 48.7897329, 10.6887455 48.789634)",50,,Nördlinger Straße,
34885980,False,,,residential,False,47.586,"LINESTRING (10.6889373 48.7897329, 10.6891426 48.7897313, 10.6893341 48.7896796, 10.6895074 48.7895728)",50,,Nördlinger Straße,
33137901,False,,,residential,False,40.507,"LINESTRING (10.6874639 48.7890699, 10.6878226 48.7890936, 10.6880141 48.789106)",50,,Nördlinger Straße,
"[982704043, 33137901]",False,,,residential,True,98.39200000000001,"LINESTRING (10.6874639 48.7890699, 10.6873793 48.7890653, 10.6871416 48.7890525, 10.6869332 48.7890412, 10.6866545 48.7890261, 10.6865105 48.7890157, 10.6864836 48.7890137, 10.6863872 48.7890023, 10.6862949 48.7889812, 10.6861443 48.7889395)","['50', '30']",,Nördlinger Straße,
"[89021188, 34885127]",False,,,residential,False,239.10699999999997,"LINESTRING (10.6874639 48.7890699, 10.6875612 48.7884427, 10.6868597 48.7883935, 10.6867906 48.788361, 10.6868126 48.7882794, 10.6870233 48.7877025, 10.687209 48.7876103, 10.6872941 48.7875644, 10.6873442 48.7875374, 10.6874083 48.7875028)",,,Nördlinger Straße,
34885368,False,,,residential,False,40.513,"LINESTRING (10.6884324 48.7872868, 10.6885555 48.787642)",,,Alte Schule,
39668530,False,,,residential,False,27.469,"LINESTRING (10.6884324 48.7872868, 10.6887895 48.7872115)",,,Schloßstraße,
34885368,False,,,residential,True,40.513,"LINESTRING (10.6885555 48.787642, 10.6884324 48.7872868)",,,Alte Schule,
33137901,False,,,residential,False,80.489,"LINESTRING (10.6880141 48.789106, 10.6881103 48.7891372, 10.6883503 48.7892811, 10.6883923 48.7893233, 10.6885319 48.7894665, 10.6887455 48.789634)",50,,Nördlinger Straße,
"[34885758, 34885759]",False,,,residential,"[False, True]",160.95499999999998,"LINESTRING (10.6880141 48.789106, 10.6881505 48.7890227, 10.688356 48.7888904, 10.688685 48.7887555, 10.6886855 48.7890638, 10.6886914 48.789206, 10.6886891 48.7892479, 10.6887104 48.7894016, 10.6887455 48.789634)",,,Kirchenberg,
33137901,False,,,residential,True,40.507,"LINESTRING (10.6880141 48.789106, 10.6878226 48.7890936, 10.6874639 48.7890699)",50,,Nördlinger Straße,
34885979,False,,,residential,False,17.843,"LINESTRING (10.6887455 48.789634, 10.6889373 48.7897329)",50,,Nördlinger Straße,
33137901,False,,,residential,True,80.489,"LINESTRING (10.6887455 48.789634, 10.6885319 48.7894665, 10.6883923 48.7893233, 10.6883503 48.7892811, 10.6881103 48.7891372, 10.6880141 48.789106)",50,,Nördlinger Straße,
"[34885758, 34885759]",False,,,residential,"[False, True]",160.95499999999998,"LINESTRING (10.6887455 48.789634, 10.6887104 48.7894016, 10.6886891 48.7892479, 10.6886914 48.789206, 10.6886855 48.7890638, 10.688685 48.7887555, 10.688356 48.7888904, 10.6881505 48.7890227, 10.6880141 48.789106)",,,Kirchenberg,
"[34885978, 34885980, 34888110]",False,,,residential,False,254.97000000000003,"LINESTRING (10.6895074 48.7895728, 10.689544 48.7894577, 10.6894822 48.7893346, 10.6893634 48.7892064, 10.6891841 48.7890037, 10.6889069 48.7886441, 10.6887708 48.7883903, 10.6886716 48.7882309, 10.688626 48.7879951, 10.688654 48.7877928, 10.6888134 48.7876587, 10.6888458 48.7875723, 10.6888709 48.7874575)","['50', '30']",,"['Marktplatz', 'Nördlinger Straße']",
34885980,False,,,residential,True,47.586,"LINESTRING (10.6895074 48.7895728, 10.6893341 48.7896796, 10.6891426 48.7897313, 10.6889373 48.7897329)",50,,Nördlinger Straße,
34886799,False,,,residential,False,59.296,"LINESTRING (10.6895074 48.7895728, 10.6895662 48.7896714, 10.6896682 48.7900934)",,,Am oberen Wannenberg,
34886799,False,,,residential,True,59.296,"LINESTRING (10.6896682 48.7900934, 10.6895662 48.7896714, 10.6895074 48.7895728)",,,Am oberen Wannenberg,
33138293,False,,,residential,False,19.932,"LINESTRING (10.6894082 48.7873761, 10.6896621 48.7873117)",,,Judengasse,
33138293,False,,,residential,True,41.236,"LINESTRING (10.6894082 48.7873761, 10.6891658 48.7874504, 10.6889818 48.7874598, 10.6888709 48.7874575)",,,Judengasse,
34886901,False,,,residential,False,34.085,"LINESTRING (10.6894082 48.7873761, 10.6894678 48.7874751, 10.6896575 48.7874296, 10.6897531 48.7874067)",,,Judengasse,
33138293,False,,,residential,True,19.932,"LINESTRING (10.6896621 48.7873117, 10.6894082 48.7873761)",,,Judengasse,
34886902,False,,,residential,False,12.491,"LINESTRING (10.6896621 48.7873117, 10.6897531 48.7874067)",,,Egelseestraße,
34886902,False,,,residential,True,36.169000000000004,"LINESTRING (10.6896621 48.7873117, 10.6895278 48.7871322, 10.6894994 48.7871097, 10.6894063 48.787036)",,,Egelseestraße,
34886902,False,,,residential,True,12.491,"LINESTRING (10.6897531 48.7874067, 10.6896621 48.7873117)",,,Egelseestraße,
34886901,False,,,residential,True,34.084999999999994,"LINESTRING (10.6897531 48.7874067, 10.6896575 48.7874296, 10.6894678 48.7874751, 10.6894082 48.7873761)",,,Judengasse,
34886902,False,,,residential,False,51.574,"LINESTRING (10.6897531 48.7874067, 10.6898276 48.7874627, 10.6899436 48.7876194, 10.6900144 48.787715, 10.6901021 48.787807)",,,Egelseestraße,
33183885,False,,,residential,True,21.891,"LINESTRING (10.6894063 48.787036, 10.6894144 48.7868392)",30,,Marktplatz,
33183885,False,,,residential,False,49.221,"LINESTRING (10.6894063 48.787036, 10.6890881 48.7871265, 10.6887895 48.7872115)",30,,Marktplatz,
34886902,False,,,residential,False,36.169,"LINESTRING (10.6894063 48.787036, 10.6894994 48.7871097, 10.6895278 48.7871322, 10.6896621 48.7873117)",,,Egelseestraße,
"[34958314, 89019178]",False,,,residential,False,172.29999999999998,"LINESTRING (10.6925538 48.7898616, 10.6924202 48.7895925, 10.6922226 48.7894262, 10.6916496 48.789105, 10.6914823 48.7891173, 10.6908858 48.7893337)",,,Am unteren Wannenberg,
"[34958315, 34886902]",False,,,residential,True,414.6689999999999,"LINESTRING (10.6925538 48.7898616, 10.6936469 48.7894017, 10.6931473 48.7892081, 10.6929055 48.7891144, 10.6928169 48.7890811, 10.6925484 48.7889801, 10.6922429 48.7888652, 10.6919915 48.7886556, 10.691708 48.7885305, 10.6915011 48.7884805, 10.6912205 48.7884126, 10.6911709 48.7884006, 10.6911323 48.7883864, 10.6909286 48.7883112, 10.6906997 48.7882268, 10.6906146 48.788183, 10.6904567 48.7881018, 10.690408 48.7880768, 10.6901304 48.7878367, 10.6901021 48.787807)",,,"['Am unteren Wannenberg', 'Egelseestraße']",
47441799,False,,,residential,True,64.91900000000001,"LINESTRING (10.6888592 48.7844326, 10.6889295 48.7844845, 10.6890184 48.7845339, 10.6892106 48.7845884, 10.6896625 48.7846232)",,,Höllgasse,
480460230,False,,,residential,True,11.031,"LINESTRING (10.6896625 48.7846232, 10.6895982 48.7847129)",30,,Donauwörther Straße,
47441799,False,,,residential,False,64.919,"LINESTRING (10.6896625 48.7846232, 10.6892106 48.7845884, 10.6890184 48.7845339, 10.6889295 48.7844845, 10.6888592 48.7844326)",,,Höllgasse,
480460230,False,,,residential,False,45.774,"LINESTRING (10.6896625 48.7846232, 10.6896981 48.7845628, 10.689834 48.7842277)",30,,Donauwörther Straße,
480460230,False,,,residential,False,11.031,"LINESTRING (10.6895982 48.7847129, 10.6896625 48.7846232)",30,,Donauwörther Straße,
"[47441800, 47441794, 47441802]",False,,,residential,False,110.416,"LINESTRING (10.6895982 48.7847129, 10.6898939 48.784771, 10.6899648 48.7847686, 10.6900349 48.7847509, 10.6900446 48.7847484, 10.690205 48.7844547, 10.6901662 48.784372, 10.690028 48.7843376, 10.6900327 48.7843062, 10.6900146 48.7842841, 10.6899743 48.7842597, 10.689834 48.7842277)",,,Am Gries,
480460230,False,,,residential,True,206.93099999999998,"LINESTRING (10.6895982 48.7847129, 10.6895457 48.7847756, 10.6893443 48.7849928, 10.6892319 48.7851044, 10.6890281 48.7854978, 10.6890175 48.7855475, 10.6889336 48.7858782, 10.6889298 48.7859999, 10.6889687 48.7861923, 10.6889955 48.7862536, 10.6890237 48.7863142, 10.6891348 48.7864528)",30,,Donauwörther Straße,
"[47441800, 47441802, 47441794]",False,,,residential,True,110.416,"LINESTRING (10.689834 48.7842277, 10.6899743 48.7842597, 10.6900146 48.7842841, 10.6900327 48.7843062, 10.690028 48.7843376, 10.6901662 48.784372, 10.690205 48.7844547, 10.6900446 48.7847484, 10.6900349 48.7847509, 10.6899648 48.7847686, 10.6898939 48.784771, 10.6895982 48.7847129)",,,Am Gries,
480460230,False,,,residential,False,125.463,"LINESTRING (10.689834 48.7842277, 10.6899212 48.7840669, 10.6900499 48.7839122, 10.6903755 48.7837055, 10.6904009 48.7836921, 10.6904366 48.7836732, 10.6907812 48.7834702, 10.6908699 48.7834377, 10.6909586 48.7834234)",30,,Donauwörther Straße,
480460230,False,,,residential,True,45.774,"LINESTRING (10.689834 48.7842277, 10.6896981 48.7845628, 10.6896625 48.7846232)",30,,Donauwörther Straße,
47441805,False,,,residential,False,92.274,"LINESTRING (10.6956386 48.7855568, 10.6956455 48.7858068, 10.6956054 48.786386)",,,Schillerstraße,
983104512,False,2,DON 24,tertiary,True,128.64,"LINESTRING (10.6956386 48.7855568, 10.6960834 48.785622, 10.6964119 48.7856848, 10.6967288 48.7857526, 10.6969262 48.7857977, 10.6973058 48.7859098)",30,,Mündlinger Straße,
983104513,False,3,DON 24,tertiary,False,36.265,"LINESTRING (10.6956386 48.7855568, 10.6952815 48.7855103, 10.6951507 48.7855058)",50,,Mündlinger Straße,
