osmid,lanes,ref,highway,maxspeed,oneway,reversed,length,geometry,name,bridge,access
517536141,3,B 255,primary,70,False,True,41.482,"LINESTRING (8.4481528 50.7030317, 8.4475751 50.7031045)",,,
517536140,1,,secondary_link,70,True,False,53.1,"LINESTRING (8.4481528 50.7030317, 8.4478951 50.7031205, 8.4477571 50.7031827, 8.447664 50.7032623, 8.4476047 50.703339)",,,
46875230,,,residential,,False,False,25.647,"LINESTRING (8.447386 50.705906, 8.4471873 50.7058558, 8.4470432 50.7058288)",Am Damm,,
485753282,,L 3049,secondary,30,False,False,138.789,"LINESTRING (8.447386 50.705906, 8.44739 50.7058514, 8.4474803 50.7057257, 8.4477125 50.7052306, 8.4478208 50.7049679, 8.4478449 50.7048443, 8.4478286 50.7047018)",Günteroder Straße,,
"[577289569, 39813283]",,L 3049,secondary,"['50', '30']",False,True,37.393,"LINESTRING (8.447386 50.705906, 8.4474784 50.705958, 8.4475529 50.7059973, 8.4477796 50.7061316)",Günteroder Straße,,
517536141,3,B 255,primary,70,False,False,41.482,"LINESTRING (8.4475751 50.7031045, 8.4481528 50.7030317)",,,
"[552667524, 263283016, 263283017, 882269228, 684391038]","['2', '3']",B 255,primary,70,False,True,195.545,"LINESTRING (8.4475751 50.7031045, 8.447353 50.703121, 8.447217 50.7031302, 8.4470937 50.7031366, 8.4469603 50.7031416, 8.4467872 50.7031416, 8.4465974 50.703139, 8.4465708 50.7031385, 8.4462873 50.7031327, 8.44615 50.7031277, 8.4459363 50.7031139, 8.4455986 50.7030811, 8.445242 50.7030372, 8.4448223 50.7029825)",,yes,
552667520,2,L 3049,secondary,100,False,True,26.159999999999997,"LINESTRING (8.4475751 50.7031045, 8.4475802 50.7031525, 8.4475877 50.7032226, 8.4476047 50.703339)",Günteroder Straße,,
26408277,,,residential,,False,False,101.744,"LINESTRING (8.4458004 50.7032899, 8.4458207 50.7036669, 8.4458746 50.7042036)",Bleichstraße,,
26408277,,,residential,,False,True,122.507,"LINESTRING (8.445965 50.7053038, 8.4459176 50.7046455, 8.4458996 50.7044666, 8.4458795 50.7042665, 8.4458746 50.7042036)",Bleichstraße,,
39813284,,,residential,,False,False,67.928,"LINESTRING (8.445965 50.7053038, 8.4460236 50.7053689, 8.4463485 50.705549, 8.4466604 50.7057219)",Am Damm,,
46875211,,,residential,,False,True,66.29,"LINESTRING (8.445965 50.7053038, 8.4459006 50.705304, 8.4458532 50.7053178, 8.4458201 50.7053297, 8.4457613 50.705371, 8.4456193 50.7057086, 8.445532 50.7057837)",Am Damm,,
26408287,,,residential,,False,False,17.888,"LINESTRING (8.4466604 50.7057219, 8.4467981 50.7057892, 8.4468593 50.7058219)",Wallenfelsstraße,,
39813284,,,residential,,False,True,67.928,"LINESTRING (8.4466604 50.7057219, 8.4463485 50.705549, 8.4460236 50.7053689, 8.445965 50.7053038)",Am Damm,,
44851520,,,residential,,False,False,86.86399999999999,"LINESTRING (8.4466604 50.7057219, 8.4466116 50.7057478, 8.446488 50.7057948, 8.4464164 50.7058266, 8.4463524 50.7058549, 8.4462431 50.70588, 8.4461259 50.7058902, 8.4460796 50.7058877, 8.4459066 50.7058783, 8.4457188 50.7058453, 8.445532 50.7057837)",Bahnhofstraße,,
26408287,,,residential,,False,False,45.956999999999994,"LINESTRING (8.4468157 50.7073305, 8.4467842 50.707375, 8.4467825 50.707417, 8.4468072 50.7075716, 8.4468668 50.7077344)",Wallenfelsstraße,,
26408287,,,residential,,False,True,83.71700000000001,"LINESTRING (8.4468157 50.7073305, 8.4468678 50.7072911, 8.4469892 50.7072061, 8.4470345 50.7071502, 8.4470344 50.7071013, 8.4470195 50.7070424, 8.4469683 50.7069091, 8.446901 50.706762, 8.4468652 50.7066389)",Wallenfelsstraße,,
112262758,,,residential,,False,True,146.327,"LINESTRING (8.4468157 50.7073305, 8.4467529 50.7073026, 8.4466973 50.7072936, 8.4463738 50.7073562, 8.4462344 50.7069914, 8.4461725 50.706843, 8.4460855 50.706705, 8.4460164 50.7065959, 8.44597 50.7065194, 8.4459607 50.7064459, 8.4459743 50.7063803)",Riedwiese,,
26408287,,,residential,,False,False,83.717,"LINESTRING (8.4468652 50.7066389, 8.446901 50.706762, 8.4469683 50.7069091, 8.4470195 50.7070424, 8.4470344 50.7071013, 8.4470345 50.7071502, 8.4469892 50.7072061, 8.4468678 50.7072911, 8.4468157 50.7073305)",Wallenfelsstraße,,
26408287,,,residential,,False,True,26.923000000000002,"LINESTRING (8.4468652 50.7066389, 8.4468449 50.7064919, 8.4468393 50.7063974)",Wallenfelsstraße,,
213806429,,,residential,,False,False,48.076,"LINESTRING (8.4468652 50.7066389, 8.4470821 50.7066268, 8.4471865 50.7066253, 8.4472933 50.70664, 8.4474141 50.7066709, 8.4475162 50.706712)",Im Hof,,
26408287,,,residential,,False,True,32.894,"LINESTRING (8.4473613 50.709798, 8.4472884 50.7095058)",Wallenfelsstraße,,
"[57124349, 263255133]",,,residential,50,False,True,43.829,"LINESTRING (8.4448223 50.7029825, 8.4447734 50.7030659, 8.4445595 50.7031698, 8.4443838 50.7032453)",Neue Straße,,
"[552667524, 263283016, 263283017, 882269228, 684391038]","['2', '3']",B 255,primary,70,False,False,195.545,"LINESTRING (8.4448223 50.7029825, 8.445242 50.7030372, 8.4455986 50.7030811, 8.4459363 50.7031139, 8.44615 50.7031277, 8.4462873 50.7031327, 8.4465708 50.7031385, 8.4465974 50.703139, 8.4467872 50.7031416, 8.4469603 50.7031416, 8.4470937 50.7031366, 8.447217 50.7031302, 8.447353 50.703121, 8.4475751 50.7031045)",,yes,
"[485753282, 485747595, 448832652]",2,L 3049,secondary,"['50', '30', '100']",False,False,152.51,"LINESTRING (8.4478286 50.7047018, 8.447749 50.7044214, 8.4477085 50.7042324, 8.4476749 50.703993, 8.4476092 50.7034277, 8.4476047 50.703339)",Günteroder Straße,,
485753282,,L 3049,secondary,30,False,True,138.789,"LINESTRING (8.4478286 50.7047018, 8.4478449 50.7048443, 8.4478208 50.7049679, 8.4477125 50.7052306, 8.4474803 50.7057257, 8.44739 50.7058514, 8.447386 50.705906)",Günteroder Straße,,
1174570655,,,residential,50,False,False,84.522,"LINESTRING (8.4542385 50.7038186, 8.4537782 50.7031166)",Königsberger Straße,,
46875195,,,residential,,False,True,223.346,"LINESTRING (8.4542385 50.7038186, 8.4526823 50.7042968, 8.4513761 50.7046834)",Wachtstraße,,
44851520,,,residential,,False,False,39.0,"LINESTRING (8.445532 50.7057837, 8.4451145 50.7057337, 8.4449999 50.7056963)",Bahnhofstraße,,
44851520,,,residential,,False,True,86.86399999999999,"LINESTRING (8.445532 50.7057837, 8.4457188 50.7058453, 8.4459066 50.7058783, 8.4460796 50.7058877, 8.4461259 50.7058902, 8.4462431 50.70588, 8.4463524 50.7058549, 8.4464164 50.7058266, 8.446488 50.7057948, 8.4466116 50.7057478, 8.4466604 50.7057219)",Bahnhofstraße,,
46875211,,,residential,,False,False,66.28999999999999,"LINESTRING (8.445532 50.7057837, 8.4456193 50.7057086, 8.4457613 50.705371, 8.4458201 50.7053297, 8.4458532 50.7053178, 8.4459006 50.705304, 8.445965 50.7053038)",Am Damm,,
44851520,,,residential,,False,False,83.159,"LINESTRING (8.4449999 50.7056963, 8.4449024 50.7055198, 8.4447824 50.7050897, 8.4446774 50.7049849)",Bahnhofstraße,,
44851520,,,residential,,False,True,39.0,"LINESTRING (8.4449999 50.7056963, 8.4451145 50.7057337, 8.445532 50.7057837)",Bahnhofstraße,,
46875208,,,residential,,False,False,29.365000000000002,"LINESTRING (8.4449999 50.7056963, 8.4449993 50.7059239, 8.4450261 50.7059562)",Sandbergstraße,,
44851520,,,residential,,False,False,87.009,"LINESTRING (8.4446774 50.7049849, 8.4444182 50.7048387, 8.4437547 50.7044645)",Bahnhofstraße,,
44851520,,,residential,,False,True,83.159,"LINESTRING (8.4446774 50.7049849, 8.4447824 50.7050897, 8.4449024 50.7055198, 8.4449999 50.7056963)",Bahnhofstraße,,
44851521,,,residential,,False,True,78.962,"LINESTRING (8.4446774 50.7049849, 8.4446678 50.7049209, 8.4445708 50.704278)",Steinlingstraße,,
44851520,,,residential,,False,True,88.12400000000001,"LINESTRING (8.4428156 50.7039409, 8.4429072 50.703987, 8.4433832 50.7042532, 8.4435157 50.7043272, 8.4437547 50.7044645)",Bahnhofstraße,,
57124349,,,residential,50,False,False,44.873999999999995,"LINESTRING (8.4428156 50.7039409, 8.4428494 50.703907, 8.4429184 50.7038754, 8.4433776 50.7037694)",Neue Straße,,
57124555,,,residential,,False,False,48.035,"LINESTRING (8.4428156 50.7039409, 8.4425433 50.7038938, 8.4421558 50.7038314)",Bahnhofstraße,,permissive
57124349,,,residential,50,False,False,91.746,"LINESTRING (8.4433776 50.7037694, 8.4443838 50.7032453)",Neue Straße,,
178259843,,,residential,,False,False,80.482,"LINESTRING (8.4433776 50.7037694, 8.4445112 50.7038612)",Neue Straße,,
57124349,,,residential,50,False,True,44.873999999999995,"LINESTRING (8.4433776 50.7037694, 8.4429184 50.7038754, 8.4428494 50.703907, 8.4428156 50.7039409)",Neue Straße,,
44851521,,,residential,,False,False,69.07,"LINESTRING (8.4443838 50.7032453, 8.4445112 50.7038612)",Steinlingstraße,,
57124349,,,residential,50,False,True,91.746,"LINESTRING (8.4443838 50.7032453, 8.4433776 50.7037694)",Neue Straße,,
"[263255133, 57124349]",,,residential,50,False,False,43.82899999999999,"LINESTRING (8.4443838 50.7032453, 8.4445595 50.7031698, 8.4447734 50.7030659, 8.4448223 50.7029825)",Neue Straße,,
1174570655,,,residential,50,False,True,84.522,"LINESTRING (8.4537782 50.7031166, 8.4542385 50.7038186)",Königsberger Straße,,
46875193,,,residential,,False,True,311.175,"LINESTRING (8.4537782 50.7031166, 8.4524454 50.7036368, 8.4507799 50.7041125, 8.4506243 50.7041684, 8.4505387 50.7042184, 8.4504904 50.7042808, 8.4504805 50.7043431, 8.4505025 50.7044122, 8.4505503 50.7045206, 8.4506141 50.7046626)",Hohe Straße,,
46875195,,,residential,,False,False,223.346,"LINESTRING (8.4513761 50.7046834, 8.4526823 50.7042968, 8.4542385 50.7038186)",Wachtstraße,,
178260370,,,residential,,False,False,55.114999999999995,"LINESTRING (8.4513761 50.7046834, 8.4513029 50.7046518, 8.4512323 50.7046374, 8.4510967 50.7046422, 8.4507784 50.7046615, 8.4506141 50.7046626)",Wachtstraße,,
44851520,,,residential,,False,False,88.124,"LINESTRING (8.4437547 50.7044645, 8.4435157 50.7043272, 8.4433832 50.7042532, 8.4429072 50.703987, 8.4428156 50.7039409)",Bahnhofstraße,,
44851520,,,residential,,False,True,87.009,"LINESTRING (8.4437547 50.7044645, 8.4444182 50.7048387, 8.4446774 50.7049849)",Bahnhofstraße,,
46875197,,,residential,,False,True,245.19000000000003,"LINESTRING (8.4437547 50.7044645, 8.4436718 50.7045131, 8.4444094 50.7050057, 8.4442708 50.7054486, 8.4442643 50.7056153, 8.4443362 50.7057895, 8.4445256 50.7059937, 8.4446208 50.7060684, 8.4447039 50.706099, 8.4448003 50.7060922, 8.4449209 50.7060464, 8.4450261 50.7059562)",Auf der Hohl,,
46875208,,,residential,,False,True,29.743,"LINESTRING (8.4451008 50.7064188, 8.4451596 50.7062996, 8.4453303 50.7062066)",Sandbergstraße,,
46875208,,,residential,,False,False,29.743,"LINESTRING (8.4453303 50.7062066, 8.4451596 50.7062996, 8.4451008 50.7064188)",Sandbergstraße,,
46875208,,,residential,,False,True,35.197,"LINESTRING (8.4453303 50.7062066, 8.4450522 50.7059878, 8.4450261 50.7059562)",Sandbergstraße,,
178259845,,,residential,,False,False,49.559000000000005,"LINESTRING (8.4453303 50.7062066, 8.4455364 50.7062814, 8.4458059 50.7063536, 8.4459743 50.7063803)",Sandbergstraße,,
46875230,,,residential,,False,True,12.973,"LINESTRING (8.4468593 50.7058219, 8.4470432 50.7058288)",Am Damm,,
26408287,,,residential,,False,False,64.723,"LINESTRING (8.4468593 50.7058219, 8.4468912 50.7058742, 8.4469043 50.7059677, 8.4469019 50.7060464, 8.4468515 50.7062812, 8.4468393 50.7063974)",Wallenfelsstraße,,
26408287,,,residential,,False,True,17.888,"LINESTRING (8.4468593 50.7058219, 8.4467981 50.7057892, 8.4466604 50.7057219)",Wallenfelsstraße,,
46875266,,,residential,,False,False,65.852,"LINESTRING (8.4476047 50.703339, 8.4477787 50.703352, 8.4479 50.7033622, 8.4480314 50.7033666, 8.4481273 50.7033573, 8.448213 50.7033408, 8.4482954 50.7033188, 8.4483869 50.7032924, 8.4484947 50.7032471)",Herborner Straße,,
"[485753282, 485747595, 448832652]",2,L 3049,secondary,"['50', '100', '30']",False,True,152.51000000000002,"LINESTRING (8.4476047 50.703339, 8.4476092 50.7034277, 8.4476749 50.703993, 8.4477085 50.7042324, 8.447749 50.7044214, 8.4478286 50.7047018)",Günteroder Straße,,
552667520,2,L 3049,secondary,100,False,False,26.16,"LINESTRING (8.4476047 50.703339, 8.4475877 50.7032226, 8.4475802 50.7031525, 8.4475751 50.7031045)",Günteroder Straße,,
26408287,,,residential,,False,False,199.645,"LINESTRING (8.4468668 50.7077344, 8.4469287 50.7078651, 8.4470062 50.7080292, 8.4470369 50.708158, 8.4470895 50.70843, 8.4470946 50.7084991, 8.4471512 50.7088298, 8.4472057 50.709128, 8.4472884 50.7095058)",Wallenfelsstraße,,
"[139084443, 46875308]",,,residential,,False,"[False, True]",370.738,"LINESTRING (8.4468668 50.7077344, 8.4465203 50.7078214, 8.4457646 50.7080111, 8.4456926 50.7080414, 8.445657 50.7080745, 8.4456304 50.7081337, 8.4456008 50.7082924, 8.4456118 50.7083636, 8.44582 50.7091489, 8.4459402 50.7096597, 8.4460013 50.7096877, 8.4472884 50.7095058)",Am Holing,,
26408287,,,residential,,False,True,45.956999999999994,"LINESTRING (8.4468668 50.7077344, 8.4468072 50.7075716, 8.4467825 50.707417, 8.4467842 50.707375, 8.4468157 50.7073305)",Wallenfelsstraße,,
46875341,,,residential,50,False,False,340.241,"LINESTRING (8.4503547 50.7104457, 8.4511844 50.7106573, 8.4516086 50.7107855, 8.4517021 50.710818, 8.4519797 50.7109504, 8.452402 50.711193, 8.4525876 50.7112944, 8.4527949 50.7113754, 8.4530166 50.7114176, 8.4532625 50.7114303, 8.4532934 50.7114319, 8.453927 50.7115431, 8.4546857 50.7116775)",Neue Siedlung,,
46875341,,,residential,50,False,True,191.10799999999998,"LINESTRING (8.4503547 50.7104457, 8.4502298 50.7104044, 8.4500615 50.7103405, 8.4498827 50.7102524, 8.4497361 50.7101745, 8.4496737 50.7101328, 8.449607 50.7100668, 8.4495605 50.709992, 8.4495222 50.7098583, 8.4494533 50.7094532, 8.449389 50.7089739)",Neue Siedlung,,
178259332,,,residential,50,False,False,107.473,"LINESTRING (8.4503547 50.7104457, 8.4504166 50.7103719, 8.450451 50.7102967, 8.4504602 50.7102557, 8.4504433 50.7102096, 8.450362 50.7101203, 8.4502891 50.7100557, 8.4501926 50.7099665, 8.4500963 50.7098546, 8.4500168 50.7097272, 8.4499622 50.7096313, 8.4499473 50.7095731)",Neue Siedlung,,
46875341,,,residential,50,False,True,12.607,"LINESTRING (8.449389 50.7089739, 8.4493744 50.7088609)",Neue Siedlung,,
46875341,,,residential,50,False,False,191.10799999999998,"LINESTRING (8.449389 50.7089739, 8.4494533 50.7094532, 8.4495222 50.7098583, 8.4495605 50.709992, 8.449607 50.7100668, 8.4496737 50.7101328, 8.4497361 50.7101745, 8.4498827 50.7102524, 8.4500615 50.7103405, 8.4502298 50.7104044, 8.4503547 50.7104457)",Neue Siedlung,,
68809716,,,residential,50,False,False,129.07,"LINESTRING (8.449389 50.7089739, 8.4495123 50.7089422, 8.4496145 50.7088922, 8.4497074 50.7088104, 8.4497373 50.7087487, 8.4497925 50.7084319, 8.4497329 50.7080386, 8.449702 50.7079247)",Bergstraße,,
39813283,,L 3049,secondary,50,False,False,258.26500000000004,"LINESTRING (8.4491819 50.7082234, 8.4491824 50.7081531, 8.4491543 50.708057, 8.4490456 50.707857, 8.4488081 50.7074498, 8.4485851 50.7071422, 8.4484674 50.7069247, 8.4484137 50.7067976, 8.4483267 50.706542, 8.448288 50.7064648, 8.448254 50.7064258, 8.4481962 50.7063719, 8.4477796 50.7061316)",Günteroder Straße,,
46875341,,,residential,50,False,False,73.701,"LINESTRING (8.4491819 50.7082234, 8.4492371 50.708249, 8.4492942 50.7083968, 8.4493357 50.7085484, 8.4493744 50.7088609)",Neue Siedlung,,
46875341,,,residential,50,False,False,12.607,"LINESTRING (8.4493744 50.7088609, 8.449389 50.7089739)",Neue Siedlung,,
46875341,,,residential,50,False,True,73.701,"LINESTRING (8.4493744 50.7088609, 8.4493357 50.7085484, 8.4492942 50.7083968, 8.4492371 50.708249, 8.4491819 50.7082234)",Neue Siedlung,,
46875344,,,residential,50,False,False,138.53199999999998,"LINESTRING (8.4493744 50.7088609, 8.4492842 50.7089441, 8.4492544 50.7090243, 8.4492296 50.7091233, 8.4491951 50.7092482, 8.4488921 50.7098246, 8.4488695 50.7098954, 8.448872 50.7099489, 8.4488944 50.7099945, 8.448954 50.7100338)",Neue Siedlung,,
68809708,,,residential,,False,True,90.275,"LINESTRING (8.4411314 50.7040203, 8.4412629 50.7038313, 8.4413132 50.7037891, 8.4413859 50.703762, 8.4414919 50.7037483, 8.4416383 50.7037497, 8.4421558 50.7038314)",Bahnhofstraße,,
1055903383,,,unclassified,,False,True,318.851,"LINESTRING (8.4411314 50.7040203, 8.4415829 50.7041054, 8.4418384 50.7041709, 8.4420357 50.7042527, 8.4426783 50.7045782, 8.4434849 50.7051031, 8.443804 50.7054848, 8.4439103 50.7060405)",,,
1055903383,,,unclassified,,False,False,318.85099999999994,"LINESTRING (8.4439103 50.7060405, 8.443804 50.7054848, 8.4434849 50.7051031, 8.4426783 50.7045782, 8.4420357 50.7042527, 8.4418384 50.7041709, 8.4415829 50.7041054, 8.4411314 50.7040203)",,,
46875341,,,residential,50,False,True,340.241,"LINESTRING (8.4546857 50.7116775, 8.453927 50.7115431, 8.4532934 50.7114319, 8.4532625 50.7114303, 8.4530166 50.7114176, 8.4527949 50.7113754, 8.4525876 50.7112944, 8.452402 50.711193, 8.4519797 50.7109504, 8.4517021 50.710818, 8.4516086 50.7107855, 8.4511844 50.7106573, 8.4503547 50.7104457)",Neue Siedlung,,
112262757,,,residential,,False,True,92.189,"LINESTRING (8.4458746 50.7042036, 8.4445708 50.704278)",Steinlingstraße,,
26408277,,,residential,,False,False,122.507,"LINESTRING (8.4458746 50.7042036, 8.4458795 50.7042665, 8.4458996 50.7044666, 8.4459176 50.7046455, 8.445965 50.7053038)",Bleichstraße,,
26408277,,,residential,,False,True,101.744,"LINESTRING (8.4458746 50.7042036, 8.4458207 50.7036669, 8.4458004 50.7032899)",Bleichstraße,,
"[577289569, 39813283]",,L 3049,secondary,"['50', '30']",False,False,37.393,"LINESTRING (8.4477796 50.7061316, 8.4475529 50.7059973, 8.4474784 50.705958, 8.447386 50.705906)",Günteroder Straße,,
39813283,,L 3049,secondary,50,False,True,258.265,"LINESTRING (8.4477796 50.7061316, 8.4481962 50.7063719, 8.448254 50.7064258, 8.448288 50.7064648, 8.4483267 50.706542, 8.4484137 50.7067976, 8.4484674 50.7069247, 8.4485851 50.7071422, 8.4488081 50.7074498, 8.4490456 50.707857, 8.4491543 50.708057, 8.4491824 50.7081531, 8.4491819 50.7082234)",Günteroder Straße,,
197062203,,,residential,50,False,True,115.17099999999999,"LINESTRING (8.4477796 50.7061316, 8.4477509 50.7062193, 8.4477487 50.706365, 8.4479231 50.7069822, 8.4479411 50.7071553)",Am Mühlbach,,
44851521,,,residential,,False,True,46.536,"LINESTRING (8.4445708 50.704278, 8.4445112 50.7038612)",Steinlingstraße,,
112262757,,,residential,,False,False,92.189,"LINESTRING (8.4445708 50.704278, 8.4458746 50.7042036)",Steinlingstraße,,
44851521,,,residential,,False,False,78.962,"LINESTRING (8.4445708 50.704278, 8.4446678 50.7049209, 8.4446774 50.7049849)",Steinlingstraße,,
197062203,,,residential,50,False,False,115.17099999999999,"LINESTRING (8.4479411 50.7071553, 8.4479231 50.7069822, 8.4477487 50.706365, 8.4477509 50.7062193, 8.4477796 50.7061316)",Am Mühlbach,,
26408287,,,residential,,False,False,32.894,"LINESTRING (8.4472884 50.7095058, 8.4473613 50.709798)",Wallenfelsstraße,,
26408287,,,residential,,False,True,199.645,"LINESTRING (8.4472884 50.7095058, 8.4472057 50.709128, 8.4471512 50.7088298, 8.4470946 50.7084991, 8.4470895 50.70843, 8.4470369 50.708158, 8.4470062 50.7080292, 8.4469287 50.7078651, 8.4468668 50.7077344)",Wallenfelsstraße,,
"[139084443, 46875308]",,,residential,,False,"[False, True]",370.73799999999994,"LINESTRING (8.4472884 50.7095058, 8.4460013 50.7096877, 8.4459402 50.7096597, 8.44582 50.7091489, 8.4456118 50.7083636, 8.4456008 50.7082924, 8.4456304 50.7081337, 8.445657 50.7080745, 8.4456926 50.7080414, 8.4457646 50.7080111, 8.4465203 50.7078214, 8.4468668 50.7077344)",Am Holing,,
44851521,,,residential,,False,False,46.536,"LINESTRING (8.4445112 50.7038612, 8.4445708 50.704278)",Steinlingstraße,,
44851521,,,residential,,False,True,69.07,"LINESTRING (8.4445112 50.7038612, 8.4443838 50.7032453)",Steinlingstraße,,
178259843,,,residential,,False,True,80.482,"LINESTRING (8.4445112 50.7038612, 8.4433776 50.7037694)",Neue Straße,,
26408287,,,residential,,False,False,26.923000000000002,"LINESTRING (8.4468393 50.7063974, 8.4468449 50.7064919, 8.4468652 50.7066389)",Wallenfelsstraße,,
26408287,,,residential,,False,True,64.723,"LINESTRING (8.4468393 50.7063974, 8.4468515 50.7062812, 8.4469019 50.7060464, 8.4469043 50.7059677, 8.4468912 50.7058742, 8.4468593 50.7058219)",Wallenfelsstraße,,
178259845,,,residential,,False,True,61.144000000000005,"LINESTRING (8.4468393 50.7063974, 8.4464944 50.7063997, 8.4463606 50.7064047, 8.446145 50.7064004, 8.4459743 50.7063803)",Sandbergstraße,,
46875193,,,residential,,False,False,311.175,"LINESTRING (8.4506141 50.7046626, 8.4505503 50.7045206, 8.4505025 50.7044122, 8.4504805 50.7043431, 8.4504904 50.7042808, 8.4505387 50.7042184, 8.4506243 50.7041684, 8.4507799 50.7041125, 8.4524454 50.7036368, 8.4537782 50.7031166)",Hohe Straße,,
46875193,,,residential,,False,True,445.35599999999994,"LINESTRING (8.4506141 50.7046626, 8.4506961 50.7049257, 8.4507169 50.7050834, 8.4507516 50.7051932, 8.4508241 50.7052937, 8.4510697 50.7054492, 8.4512357 50.7055829, 8.4512738 50.7057121, 8.4512496 50.7058216, 8.4510939 50.7059399, 8.4509314 50.7060056, 8.4506166 50.7060845, 8.4503191 50.7061305, 8.4499974 50.7062291, 8.4497691 50.7063583, 8.449693 50.7065423, 8.4497691 50.7071053, 8.4498729 50.7074339, 8.4498937 50.7075543, 8.4498729 50.7077559, 8.4498176 50.7078544, 8.449702 50.7079247)",Hohe Straße,,
