osmid,lanes,name,highway,oneway,reversed,length,maxspeed,geometry,bridge,width
240496813,2,Pommersche Straße,residential,False,False,16.171,,"LINESTRING (13.4077564 53.9402787, 13.4079956 53.9402423)",,
"[240496815, 229114930, 229114932, 75718106, 30412635]",,"['Große Wallstraße', 'Sternbergstraße']",residential,False,False,270.04600000000005,30,"LINESTRING (13.4077564 53.9402787, 13.4076698 53.9401428, 13.4076132 53.9400149, 13.407544 53.9396781, 13.4074927 53.9394362, 13.4074299 53.9391399, 13.407469 53.9390972, 13.4074936 53.9390704, 13.4076173 53.939011, 13.4076588 53.9388172, 13.4077621 53.9386003, 13.4077967 53.9385305, 13.4079988 53.9380811, 13.4080646 53.9379481)",yes,
"[1243797283, 1244047789, 229623311, 229623314, 30412634]",2,"['Pommersche Straße', 'Parkstraße']",residential,False,True,220.299,50,"LINESTRING (13.4077564 53.9402787, 13.4075593 53.9403128, 13.4074363 53.9403336, 13.407297 53.9403571, 13.4069333 53.9404186, 13.4067664 53.9404439, 13.4066457 53.9404677, 13.4065222 53.940492, 13.4062405 53.9405844, 13.4050904 53.9411553, 13.4050158 53.9411966, 13.4049314 53.9412695)",yes,
30412641,2,August-Bebel-Straße,residential,False,True,32.907,30,"LINESTRING (13.411829 53.9362529, 13.4114322 53.9364346)",,
30412645,2,August-Bebel-Straße,residential,False,False,20.319,50,"LINESTRING (13.411829 53.9362529, 13.4120888 53.9361529)",,
52718735,,Triftstraße,residential,False,True,77.061,,"LINESTRING (13.411829 53.9362529, 13.4110266 53.9357458)",,
30412643,,Töpferstraße,residential,False,False,121.44,,"LINESTRING (13.411829 53.9362529, 13.4120448 53.9364525, 13.4123542 53.9366705, 13.4128836 53.9371495)",,
1232226182,2,August-Bebel-Straße,residential,False,True,97.174,50,"LINESTRING (13.4170765 53.9354236, 13.4161459 53.9356539, 13.4157082 53.9357625)",,
30412643,,Töpferstraße,residential,False,True,121.44,,"LINESTRING (13.4128836 53.9371495, 13.4123542 53.9366705, 13.4120448 53.9364525, 13.411829 53.9362529)",,
93519911,,Müllerwall,residential,False,False,27.819,,"LINESTRING (13.4128836 53.9371495, 13.4127447 53.9371929, 13.4125317 53.9372884)",,
93519911,,Müllerwall,residential,False,True,256.856,,"LINESTRING (13.4128836 53.9371495, 13.413125 53.9371033, 13.4140707 53.9368416, 13.4149244 53.9364628, 13.4155119 53.9363315, 13.4159521 53.9362913, 13.4164339 53.9363031)",,
52718735,,Triftstraße,residential,False,False,77.061,,"LINESTRING (13.4110266 53.9357458, 13.411829 53.9362529)",,
229114930,,Große Wallstraße,residential,False,True,158.01,30,"LINESTRING (13.4110266 53.9357458, 13.4107799 53.9358163, 13.4097825 53.9358998, 13.4094174 53.9359493, 13.4093733 53.9359553, 13.4092109 53.9360377, 13.4091332 53.9361083, 13.4090845 53.9363153)",,
"[1243797283, 1244047789, 229623311, 229623314, 30412634]",2,"['Pommersche Straße', 'Parkstraße']",residential,False,False,220.29899999999998,50,"LINESTRING (13.4049314 53.9412695, 13.4050158 53.9411966, 13.4050904 53.9411553, 13.4062405 53.9405844, 13.4065222 53.940492, 13.4066457 53.9404677, 13.4067664 53.9404439, 13.4069333 53.9404186, 13.407297 53.9403571, 13.4074363 53.9403336, 13.4075593 53.9403128, 13.4077564 53.9402787)",yes,
1232230178,2,Parkstraße,residential,False,True,94.606,50,"LINESTRING (13.4049314 53.9412695, 13.4048826 53.941407, 13.4048927 53.9415702, 13.4049235 53.9417936, 13.4049917 53.942114)",,
30412645,2,August-Bebel-Straße,residential,False,True,106.932,50,"LINESTRING (13.4157082 53.9357625, 13.4149271 53.9359336, 13.4145108 53.9359878, 13.4141434 53.9360283)",,
1232226182,2,August-Bebel-Straße,residential,False,False,97.174,50,"LINESTRING (13.4157082 53.9357625, 13.4161459 53.9356539, 13.4170765 53.9354236)",,
93519911,,Müllerwall,residential,False,False,256.856,,"LINESTRING (13.4164339 53.9363031, 13.4159521 53.9362913, 13.4155119 53.9363315, 13.4149244 53.9364628, 13.4140707 53.9368416, 13.413125 53.9371033, 13.4128836 53.9371495)",,
480374287,,Lindenweg,residential,False,False,66.341,,"LINESTRING (13.4126432 53.9356218, 13.4129639 53.9355492, 13.413205 53.9355352, 13.4136188 53.9354718)",,
30412641,2,August-Bebel-Straße,residential,False,False,14.232,30,"LINESTRING (13.4112606 53.9365132, 13.4114322 53.9364346)",,
30412641,2,August-Bebel-Straße,residential,False,True,37.402,30,"LINESTRING (13.4112606 53.9365132, 13.4110737 53.9365968, 13.4107988 53.9367112)",,
93519908,,Kleine Wallstraße,residential,False,False,159.21800000000005,,"LINESTRING (13.4112606 53.9365132, 13.4109277 53.9363037, 13.4106702 53.9362051, 13.4104425 53.9361874, 13.409808 53.9361746, 13.4097015 53.9361822, 13.4093603 53.9362772, 13.409141 53.9363206, 13.4090845 53.9363153)",,3
30412645,2,August-Bebel-Straße,residential,False,True,20.319,50,"LINESTRING (13.4120888 53.9361529, 13.411829 53.9362529)",,
30412645,2,August-Bebel-Straße,residential,False,False,135.708,50,"LINESTRING (13.4120888 53.9361529, 13.4121363 53.9361398, 13.4123548 53.9361154, 13.4130742 53.9361091, 13.4134256 53.9360945, 13.4141434 53.9360283)",,
93519895,,Lindenweg,residential,True,False,78.324,,"LINESTRING (13.4120888 53.9361529, 13.4120662 53.9361193, 13.4120686 53.9359736, 13.4122832 53.9357087, 13.4126432 53.9356218)",,
93519908,,Kleine Wallstraße,residential,False,True,159.21800000000002,,"LINESTRING (13.4090845 53.9363153, 13.409141 53.9363206, 13.4093603 53.9362772, 13.4097015 53.9361822, 13.409808 53.9361746, 13.4104425 53.9361874, 13.4106702 53.9362051, 13.4109277 53.9363037, 13.4112606 53.9365132)",,3
229114930,,Große Wallstraße,residential,False,False,158.01,30,"LINESTRING (13.4090845 53.9363153, 13.4091332 53.9361083, 13.4092109 53.9360377, 13.4093733 53.9359553, 13.4094174 53.9359493, 13.4097825 53.9358998, 13.4107799 53.9358163, 13.4110266 53.9357458)",,
229114930,,Große Wallstraße,residential,False,True,194.406,30,"LINESTRING (13.4090845 53.9363153, 13.409041 53.9364762, 13.4089937 53.9366065, 13.4088957 53.936778, 13.4087997 53.936931, 13.4086591 53.9371551, 13.4083793 53.937601, 13.4082651 53.9377436, 13.4081589 53.9378445, 13.4080646 53.9379481)",,
93519911,,Müllerwall,residential,False,True,146.879,,"LINESTRING (13.4116101 53.93845, 13.4117215 53.938081, 13.4118014 53.9378467, 13.4120682 53.9376174, 13.4122324 53.9374705, 13.412349 53.9373995, 13.4125317 53.9372884)",,
108574987,,Feldstraße,residential,False,True,76.24199999999999,,"LINESTRING (13.4136188 53.9354718, 13.4139933 53.9356147, 13.4141434 53.9360283)",,
480374287,,Lindenweg,residential,False,True,66.341,,"LINESTRING (13.4136188 53.9354718, 13.413205 53.9355352, 13.4129639 53.9355492, 13.4126432 53.9356218)",,
30412645,2,August-Bebel-Straße,residential,False,False,106.93199999999999,50,"LINESTRING (13.4141434 53.9360283, 13.4145108 53.9359878, 13.4149271 53.9359336, 13.4157082 53.9357625)",,
30412645,2,August-Bebel-Straße,residential,False,True,135.708,50,"LINESTRING (13.4141434 53.9360283, 13.4134256 53.9360945, 13.4130742 53.9361091, 13.4123548 53.9361154, 13.4121363 53.9361398, 13.4120888 53.9361529)",,
108574987,,Feldstraße,residential,False,False,76.24199999999999,,"LINESTRING (13.4141434 53.9360283, 13.4139933 53.9356147, 13.4136188 53.9354718)",,
30412641,2,August-Bebel-Straße,residential,False,False,32.907,30,"LINESTRING (13.4114322 53.9364346, 13.411829 53.9362529)",,
30412641,2,August-Bebel-Straße,residential,False,True,14.232,30,"LINESTRING (13.4114322 53.9364346, 13.4112606 53.9365132)",,
229623319,,Gartenstraße,residential,False,True,119.17699999999999,,"LINESTRING (13.4114322 53.9364346, 13.4117722 53.9367086, 13.4121767 53.9370347, 13.4125317 53.9372884)",,
93519911,,Müllerwall,residential,False,False,146.879,,"LINESTRING (13.4125317 53.9372884, 13.412349 53.9373995, 13.4122324 53.9374705, 13.4120682 53.9376174, 13.4118014 53.9378467, 13.4117215 53.938081, 13.4116101 53.93845)",,
93519911,,Müllerwall,residential,False,True,27.819,,"LINESTRING (13.4125317 53.9372884, 13.4127447 53.9371929, 13.4128836 53.9371495)",,
229623319,,Gartenstraße,residential,False,False,119.17699999999999,,"LINESTRING (13.4125317 53.9372884, 13.4121767 53.9370347, 13.4117722 53.9367086, 13.4114322 53.9364346)",,
229623316,,Pommersche Straße,residential,False,True,46.385,,"LINESTRING (13.4078475 53.9393651, 13.4080386 53.9393, 13.4082396 53.9391757, 13.4084229 53.9391343)",,
30412642,,Dänholm,residential,False,True,51.753,,"LINESTRING (13.4091583 53.9375039, 13.4091252 53.9376316, 13.4091892 53.9376823, 13.409652 53.937701)",,
229114930,,Große Wallstraße,residential,False,False,194.406,30,"LINESTRING (13.4080646 53.9379481, 13.4081589 53.9378445, 13.4082651 53.9377436, 13.4083793 53.937601, 13.4086591 53.9371551, 13.4087997 53.936931, 13.4088957 53.936778, 13.4089937 53.9366065, 13.409041 53.9364762, 13.4090845 53.9363153)",,
"[240496815, 229114930, 229114932, 75718106, 30412635]",,"['Große Wallstraße', 'Sternbergstraße']",residential,False,True,270.046,30,"LINESTRING (13.4080646 53.9379481, 13.4079988 53.9380811, 13.4077967 53.9385305, 13.4077621 53.9386003, 13.4076588 53.9388172, 13.4076173 53.939011, 13.4074936 53.9390704, 13.407469 53.9390972, 13.4074299 53.9391399, 13.4074927 53.9394362, 13.407544 53.9396781, 13.4076132 53.9400149, 13.4076698 53.9401428, 13.4077564 53.9402787)",yes,
375848719,,Schulstraße,residential,False,False,54.949,,"LINESTRING (13.4080646 53.9379481, 13.4084491 53.9380539, 13.4088257 53.9381566)",,
392404421,,Schulstraße,residential,False,True,14.987,,"LINESTRING (13.4089223 53.9380344, 13.4088257 53.9381566)",,
392404421,,Schulstraße,residential,False,False,14.987,,"LINESTRING (13.4088257 53.9381566, 13.4089223 53.9380344)",,
75718108,,Schulstraße,residential,False,True,75.70899999999999,,"LINESTRING (13.4088257 53.9381566, 13.4086775 53.9385546, 13.4086937 53.9385963, 13.408771 53.9386565, 13.4089418 53.9387747)",,
375848719,,Schulstraße,residential,False,True,54.949,,"LINESTRING (13.4088257 53.9381566, 13.4084491 53.9380539, 13.4080646 53.9379481)",,
30412641,2,August-Bebel-Straße,residential,False,False,37.402,30,"LINESTRING (13.4107988 53.9367112, 13.4110737 53.9365968, 13.4112606 53.9365132)",,
"[1242785372, 475226079]",,"['August-Bebel-Straße', 'Kirchstraße']",residential,True,False,18.478,,"LINESTRING (13.4107988 53.9367112, 13.4107672 53.9367473, 13.4107445 53.9367756, 13.4107237 53.9368014, 13.410676 53.9368608)",,
"[1232226181, 30412638]",,Kirchstraße,residential,True,False,210.97299999999998,,"LINESTRING (13.410676 53.9368608, 13.4106445 53.9371612, 13.4106962 53.9374485, 13.4107161 53.9375372, 13.4107537 53.9377052, 13.4107235 53.9379183, 13.4106026 53.9381006, 13.4103393 53.9382064, 13.4099741 53.9382641, 13.4095904 53.938228)",,
475226077,,Pommersche Straße,residential,True,False,15.341000000000001,,"LINESTRING (13.4105721 53.9367447, 13.41061 53.9367427, 13.4107148 53.9367269, 13.4107988 53.9367112)",,
475226078,,Pommersche Straße,residential,True,False,14.913000000000002,,"LINESTRING (13.4105721 53.9367447, 13.410609 53.93677, 13.4106506 53.9368055, 13.4106693 53.936834, 13.410676 53.9368608)",,
30412637,,Brauerhof,residential,False,True,108.69899999999998,,"LINESTRING (13.4097736 53.9402884, 13.4094157 53.9397938, 13.4093125 53.9397098, 13.4087415 53.9397208)",,
1232230178,2,Parkstraße,residential,False,False,94.606,50,"LINESTRING (13.4049917 53.942114, 13.4049235 53.9417936, 13.4048927 53.9415702, 13.4048826 53.941407, 13.4049314 53.9412695)",,
