osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,bridge,width
"[29117339, 151113636]",,,"['Harlache', 'Lindenplatz']","['living_street', 'residential']",,False,False,156.811,"LINESTRING (11.286254 50.9022992, 11.2863302 50.9021851, 11.2863059 50.901795, 11.2864257 50.9011978, 11.2865122 50.9009845, 11.2865478 50.9009141)",,
4798677,3,L 3087,Bahnhofstraße,secondary,50,False,True,40.659,"LINESTRING (11.2841506 50.8976932, 11.2842691 50.897896, 11.2842879 50.897954, 11.284318 50.8980423)",,
"[775212513, 312321668, 184714183, 583695097, 162604220]","['2', '3']",L 3087,Bahnhofstraße,secondary,50,False,False,191.005,"LINESTRING (11.2841506 50.8976932, 11.2838795 50.897444, 11.2836338 50.8972642, 11.2834886 50.8971613, 11.2834257 50.8971203, 11.2833258 50.8970627, 11.2831654 50.8969955, 11.2830864 50.896976, 11.2830014 50.8969651, 11.2829015 50.8969657, 11.2828037 50.8969721, 11.2824281 50.8970461, 11.2823468 50.8970551, 11.2822566 50.8970601, 11.2821456 50.8970583, 11.2820692 50.8970567, 11.282009 50.897054, 11.2819625 50.8970498)",,
1070132031,,,Siedlerweg,residential,,False,True,42.402,"LINESTRING (11.2762494 50.8989067, 11.2764923 50.8992559)",,
360203543,2,K 311,Tiefengrubener Straße,tertiary,50,False,True,173.032,"LINESTRING (11.2762494 50.8989067, 11.2781221 50.8984287, 11.2783314 50.8983916, 11.2785584 50.8983697)",,
11308685,,,Brauhausstraße,living_street,,False,True,35.645,"LINESTRING (11.2843426 50.8993473, 11.283904 50.8991853)",,
11308685,,,Brauhausstraße,living_street,,False,False,47.965,"LINESTRING (11.2843426 50.8993473, 11.2843471 50.8990858, 11.2841134 50.8990014)",,
11308685,,,Brauhausstraße,living_street,,False,False,35.645,"LINESTRING (11.283904 50.8991853, 11.2843426 50.8993473)",,
360203544,2,K 311,Tiefengrubener Straße,tertiary,50,False,False,14.291,"LINESTRING (11.2798866 50.8985179, 11.2796873 50.8984911)",,
"[30672891, 1232143228, 1232143229]",,,Adolf-Brütt-Straße,residential,,False,True,21.631,"LINESTRING (11.2798866 50.8985179, 11.279816 50.898476, 11.2797794 50.8984391, 11.2797344 50.898386, 11.2797124 50.8983598)",yes,
240571626,2,K 311,Tiefengrubener Straße,tertiary,50,False,True,38.583,"LINESTRING (11.2798866 50.8985179, 11.280267 50.898569, 11.2804234 50.8985937)",,
157385519,2,,Zeughausplatz,residential,,False,False,69.198,"LINESTRING (11.2808688 50.89992, 11.2807775 50.8999147, 11.2806384 50.8999348, 11.2804479 50.8999936, 11.2800544 50.9001415, 11.2799838 50.900168)",,
157385519,2,,Zeughausplatz,residential,,False,True,15.382000000000001,"LINESTRING (11.2808688 50.89992, 11.2809589 50.8999447, 11.280981 50.8999533, 11.2810503 50.8999944)",,
"[151458390, 1154063030, 1154063031]",,,Zeughausplatz,residential,,False,True,77.03200000000001,"LINESTRING (11.2808688 50.89992, 11.280878 50.8998595, 11.2808843 50.8998182, 11.2809033 50.8997229, 11.2809392 50.8996323, 11.2809474 50.8996117, 11.2810205 50.8994395, 11.2810937 50.8992433)",,
4045231,3,B 85,Bachstraße,primary,50,False,False,16.758000000000003,"LINESTRING (11.2810503 50.8999944, 11.2809855 50.900087, 11.2809614 50.9001341)",,
151324293,2,K 511,Zeughausstraße,tertiary,50,False,False,99.252,"LINESTRING (11.2810503 50.8999944, 11.2811632 50.9000642, 11.2819179 50.900612, 11.2819923 50.9006601)",,
157385519,2,,Zeughausplatz,residential,,False,False,15.382000000000001,"LINESTRING (11.2810503 50.8999944, 11.280981 50.8999533, 11.2809589 50.8999447, 11.2808688 50.89992)",,
312321665,3,B 85,Bachstraße,primary,50,False,True,63.117000000000004,"LINESTRING (11.2810503 50.8999944, 11.2811539 50.8998849, 11.2814522 50.8996004, 11.2815454 50.8995207)",,
54240325,,,Johann-Scholz-Straße,residential,,False,False,140.03,"LINESTRING (11.2794303 50.9005777, 11.2793898 50.9005981, 11.2792367 50.9006754, 11.2787107 50.9009407, 11.2785331 50.9010303, 11.2778207 50.9013203)",,
223050343,,,Zeughausplatz,residential,,False,True,60.261,"LINESTRING (11.2794303 50.9005777, 11.2795247 50.9005236, 11.2796757 50.9003777, 11.2798122 50.9002699, 11.2798825 50.9002185, 11.2799838 50.900168)",,
"[1154063030, 151458390, 1154063031]",,,Zeughausplatz,residential,,False,False,77.032,"LINESTRING (11.2810937 50.8992433, 11.2810205 50.8994395, 11.2809474 50.8996117, 11.2809392 50.8996323, 11.2809033 50.8997229, 11.2808843 50.8998182, 11.280878 50.8998595, 11.2808688 50.89992)",,
29117339,,,Lindenplatz,residential,,False,True,75.01400000000001,"LINESTRING (11.2861476 50.9003729, 11.2861739 50.9004991, 11.2862561 50.9005562, 11.2863869 50.9006016, 11.2865028 50.9006454, 11.2865418 50.9006624, 11.2865596 50.9006923, 11.2865838 50.9007448, 11.2865959 50.9008168, 11.2865478 50.9009141)",,
512356273,,,Ilmstraße,residential,30,True,False,67.364,"LINESTRING (11.2861476 50.9003729, 11.2861634 50.9002948, 11.2861871 50.9002339, 11.2864486 50.8997998)",,
30647124,,,Drachenburg,residential,30,False,True,241.077,"LINESTRING (11.2879658 50.8984602, 11.2882965 50.8987757, 11.2883147 50.8988065, 11.287432 50.8997893, 11.2873179 50.8998089, 11.2870241 50.8997723, 11.2864486 50.8997998)",,
"[682603289, 184714191]",,,Ilmstraße,residential,30,False,False,59.162,"LINESTRING (11.2879658 50.8984602, 11.2880699 50.8983798, 11.2881561 50.898269, 11.2881856 50.8981866, 11.2881757 50.8980566, 11.2881621 50.8979668)",,
30647306,,,Am Markt,living_street,,False,False,83.64699999999999,"LINESTRING (11.2836357 50.8996446, 11.2835939 50.8996915, 11.2833721 50.8998745, 11.283095 50.900059, 11.2828384 50.900199)",,
151565082,,,Tiefengrubener Straße,living_street,,True,False,119.265,"LINESTRING (11.2836357 50.8996446, 11.282925 50.8994411, 11.282275 50.8991955, 11.2821417 50.899137)",,
174823850,,,Pfarrgasse,living_street,,True,False,26.576,"LINESTRING (11.2844826 50.9004197, 11.2847964 50.9002857)",,
28982863,,,Kirchstraße,living_street,,True,False,36.988,"LINESTRING (11.2844826 50.9004197, 11.2842806 50.9002055, 11.284213 50.9001338)",,
"[30815680, 30815678]",,,Quergasse,living_street,,False,"[False, True]",63.546,"LINESTRING (11.2832764 50.9010601, 11.2828429 50.9007916, 11.2828 50.9007667, 11.2826412 50.900653)",,
54240322,,,Friedensplatz,living_street,,True,False,91.673,"LINESTRING (11.2832764 50.9010601, 11.2834767 50.9009413, 11.2837365 50.9008197, 11.2842999 50.9005485)",,
240327086,,,Bleichstraße,living_street,,False,False,19.999,"LINESTRING (11.2847964 50.9002857, 11.2849889 50.900153)",,
174823842,,,Pfarrgasse,living_street,,False,False,68.187,"LINESTRING (11.2847964 50.9002857, 11.2855533 50.9005141, 11.2856796 50.9005409)",,
240327086,,,Bleichstraße,living_street,,False,True,19.999,"LINESTRING (11.2849889 50.900153, 11.2847964 50.9002857)",,
214791306,,,Bleichstraße,living_street,,True,False,62.473,"LINESTRING (11.2849889 50.900153, 11.2851206 50.9000547, 11.2852276 50.8999479, 11.2853183 50.8998049, 11.2853681 50.8996927, 11.2853625 50.8996566)",,
240327086,,,Bleichstraße,living_street,,False,False,56.663,"LINESTRING (11.2849889 50.900153, 11.2848696 50.9000541, 11.2847789 50.8999494, 11.2846389 50.8997771, 11.2845768 50.8997162)",,
174823842,,,Pfarrgasse,living_street,,False,True,68.187,"LINESTRING (11.2856796 50.9005409, 11.2855533 50.9005141, 11.2847964 50.9002857)",,
151565079,,,Brühl,living_street,,True,False,88.459,"LINESTRING (11.282916 50.8986553, 11.2839607 50.8991011)",,
312321667,3,B 85,Bachstraße,primary,50,False,False,76.304,"LINESTRING (11.282916 50.8986553, 11.2827153 50.898772, 11.2825925 50.8988433, 11.2822678 50.8990534, 11.2821417 50.899137)",,
"[240418272, 240418266, 312321667, 312321666]","['4', '3']",B 85,Bachstraße,primary,50,False,True,91.72500000000001,"LINESTRING (11.282916 50.8986553, 11.2831113 50.898553, 11.2832543 50.898487, 11.2833442 50.8984452, 11.2834828 50.898374, 11.2835661 50.8983312, 11.2839525 50.8981527)",yes,
151113654,,,Nordstraße,residential,,False,True,303.956,"LINESTRING (11.2799169 50.9027993, 11.279973 50.9028317, 11.2805047 50.9031497, 11.2828942 50.9045785, 11.2830717 50.9046736)",,
"[32842872, 727173225, 14031437, 312321663]","['2', '3']",B 85,Weimarische Straße,primary,50,False,False,217.30699999999996,"LINESTRING (11.2799169 50.9027993, 11.2796553 50.9030929, 11.2794001 50.9033885, 11.279191 50.9036255, 11.2789318 50.9039147, 11.2788225 50.9040424, 11.2787095 50.9041461, 11.2785105 50.9042871, 11.2783909 50.9043736, 11.2783092 50.9044327, 11.278283 50.904451)",yes,
727173225,2,B 85,Weimarische Straße,primary,50,False,True,94.50899999999999,"LINESTRING (11.2799169 50.9027993, 11.280043 50.9026583, 11.2800991 50.9025955, 11.2803224 50.9023484, 11.2804016 50.9022513, 11.2804346 50.9021821, 11.2804985 50.9020375)",,
"[28974619, 164334343]",,,Adolf-Brütt-Straße,residential,,False,False,81.335,"LINESTRING (11.2778503 50.8974437, 11.2785523 50.8976249, 11.2787969 50.8978255)",,
30612070,,,Adolf-Brütt-Weg,residential,,True,False,96.98500000000001,"LINESTRING (11.2778503 50.8974437, 11.2777521 50.8975245, 11.2780116 50.8976902, 11.2784248 50.89782, 11.2787126 50.897856, 11.2787969 50.8978255)",,
164334343,,,Adolf-Brütt-Straße,residential,,False,False,89.286,"LINESTRING (11.2787969 50.8978255, 11.2790933 50.898092, 11.2793082 50.8982015, 11.2795512 50.898281, 11.2796504 50.8983155, 11.2796803 50.8983373, 11.2797124 50.8983598)",,
"[28974619, 164334343]",,,Adolf-Brütt-Straße,residential,,False,True,81.335,"LINESTRING (11.2787969 50.8978255, 11.2785523 50.8976249, 11.2778503 50.8974437)",,
312321660,2,B 85,Bachstraße,primary,50,False,False,33.842,"LINESTRING (11.2805959 50.9014651, 11.2805621 50.9017687)",,
30612088,,,Marktweg,residential,,True,False,193.30899999999997,"LINESTRING (11.2805959 50.9014651, 11.2805406 50.9014614, 11.2801925 50.9011253, 11.2800665 50.9008976, 11.2800705 50.900792, 11.2801154 50.9006865, 11.2802094 50.9005341, 11.2807124 50.9001249, 11.2807654 50.9001102, 11.2808081 50.9001062, 11.2808859 50.9001166, 11.2809614 50.9001341)",,
"[312321660, 4045231]","['2', '3']",B 85,Bachstraße,primary,50,False,True,150.543,"LINESTRING (11.2805959 50.9014651, 11.2806959 50.9008619, 11.2807756 50.9005993, 11.2808531 50.9003717, 11.2809614 50.9001341)",,
"[312321660, 4045231]","['2', '3']",B 85,Bachstraße,primary,50,False,False,150.543,"LINESTRING (11.2809614 50.9001341, 11.2808531 50.9003717, 11.2807756 50.9005993, 11.2806959 50.9008619, 11.2805959 50.9014651)",,
4045231,3,B 85,Bachstraße,primary,50,False,True,16.758000000000003,"LINESTRING (11.2809614 50.9001341, 11.2809855 50.900087, 11.2810503 50.8999944)",,
30612089,,,Heinrich-Schütz-Straße,living_street,,True,False,116.693,"LINESTRING (11.2815454 50.8995207, 11.2823185 50.9000692, 11.2826568 50.9003017)",,
240571623,3,B 85,Bachstraße,primary,50,False,True,59.767,"LINESTRING (11.2815454 50.8995207, 11.2816331 50.899458, 11.2819639 50.8992429, 11.2821417 50.899137)",,
312321665,3,B 85,Bachstraße,primary,50,False,False,63.117000000000004,"LINESTRING (11.2815454 50.8995207, 11.2814522 50.8996004, 11.2811539 50.8998849, 11.2810503 50.8999944)",,
30647306,,,Am Markt,living_street,,False,True,17.105,"LINESTRING (11.2826568 50.9003017, 11.282689 50.9002835, 11.2828384 50.900199)",,
"[682816221, 570543406]",,,Weimarische Straße,living_street,,True,False,61.324999999999996,"LINESTRING (11.2826568 50.9003017, 11.2823685 50.9004631, 11.2819923 50.9006601)",,
30612090,,,Am Markt,living_street,,False,False,19.396,"LINESTRING (11.2830305 50.9003245, 11.2828384 50.900199)",,
30672886,,,Siedlerweg,residential,,False,False,62.697,"LINESTRING (11.2778207 50.9013203, 11.2777249 50.9012035, 11.2776387 50.9010761, 11.277456 50.9008058)",,
54240325,,,Johann-Scholz-Straße,residential,,False,False,23.204,"LINESTRING (11.2778207 50.9013203, 11.2777313 50.9013562, 11.2775415 50.9014323)",,
54240325,,,Johann-Scholz-Straße,residential,,False,True,140.02999999999997,"LINESTRING (11.2778207 50.9013203, 11.2785331 50.9010303, 11.2787107 50.9009407, 11.2792367 50.9006754, 11.2793898 50.9005981, 11.2794303 50.9005777)",,
"[1070132032, 30672886]",,,Siedlerweg,residential,,False,False,35.647,"LINESTRING (11.277456 50.9008058, 11.2774122 50.9007203, 11.2772727 50.900507)",,
30672886,,,Siedlerweg,residential,,False,True,62.697,"LINESTRING (11.277456 50.9008058, 11.2776387 50.9010761, 11.2777249 50.9012035, 11.2778207 50.9013203)",,
204808696,,,Tiefengrubener Straße,residential,,False,False,165.087,"LINESTRING (11.2765409 50.8993302, 11.2765984 50.8993219, 11.276963 50.899271, 11.2786314 50.8989248, 11.2787893 50.8988941)",,
"[164334344, 151458381]",,,Max-Linke-Straße,residential,30,False,True,154.59599999999998,"LINESTRING (11.2771275 50.8958777, 11.2773361 50.8960711, 11.2774009 50.8961311, 11.2775343 50.8962029, 11.2778562 50.8962994, 11.2786157 50.8967718, 11.2787281 50.8967981)",,
"[30815680, 30815678]",,,Quergasse,living_street,,False,"[False, True]",63.546,"LINESTRING (11.2826412 50.900653, 11.2828 50.9007667, 11.2828429 50.9007916, 11.2832764 50.9010601)",,
54240322,,,Friedensplatz,living_street,,True,False,19.422,"LINESTRING (11.2842999 50.9005485, 11.2844259 50.9004782, 11.2844826 50.9004197)",,
30815683,,,Am Goethehaus,living_street,,True,False,40.047,"LINESTRING (11.2838837 50.9003019, 11.2842999 50.9005485)",,
30815684,,,Am Goethehaus,living_street,,False,True,29.932,"LINESTRING (11.2838837 50.9003019, 11.2840122 50.9002154, 11.284213 50.9001338)",,
28982863,,,Kirchstraße,living_street,,True,False,68.359,"LINESTRING (11.284213 50.9001338, 11.2839138 50.8998164, 11.2836357 50.8996446)",,
30815684,,,Am Goethehaus,living_street,,False,False,29.932,"LINESTRING (11.284213 50.9001338, 11.2840122 50.9002154, 11.2838837 50.9003019)",,
39049469,,,,residential,,False,False,29.366,"LINESTRING (11.2881621 50.8979668, 11.2885783 50.8979958)",,
184714191,,,Ilmstraße,residential,,False,False,26.28,"LINESTRING (11.2881621 50.8979668, 11.2881142 50.8977324)",,
"[682603289, 184714191]",,,Ilmstraße,residential,30,False,True,59.162000000000006,"LINESTRING (11.2881621 50.8979668, 11.2881757 50.8980566, 11.2881856 50.8981866, 11.2881561 50.898269, 11.2880699 50.8983798, 11.2879658 50.8984602)",,
39049469,,,,residential,,False,True,29.366,"LINESTRING (11.2885783 50.8979958, 11.2881621 50.8979668)",,
32645616,,,Parkstraße,residential,,False,False,43.787,"LINESTRING (11.2885783 50.8979958, 11.2884638 50.8979302, 11.2883092 50.8978412, 11.2881142 50.8977324)",,
30647124,,,Drachenburg,residential,30,False,False,241.07700000000003,"LINESTRING (11.2864486 50.8997998, 11.2870241 50.8997723, 11.2873179 50.8998089, 11.287432 50.8997893, 11.2883147 50.8988065, 11.2882965 50.8987757, 11.2879658 50.8984602)",,
40682147,,,Ilmstraße,residential,30,True,False,186.27100000000002,"LINESTRING (11.2864486 50.8997998, 11.286717 50.8994376, 11.2870607 50.8990748, 11.2872564 50.8988776, 11.2874269 50.898727, 11.2877027 50.8985585, 11.2879658 50.8984602)",,
54240325,,,Johann-Scholz-Straße,residential,,False,True,23.204,"LINESTRING (11.2775415 50.9014323, 11.2777313 50.9013562, 11.2778207 50.9013203)",,
54240327,,,Kellnersbergstraße,residential,,False,False,325.69899999999996,"LINESTRING (11.2775415 50.9014323, 11.2777943 50.9016372, 11.2779519 50.9017235, 11.278286 50.90187, 11.2783502 50.9019282, 11.2783688 50.901979, 11.2783628 50.9020429, 11.277765 50.9025728, 11.2775494 50.9027638, 11.2772327 50.9030445, 11.2771768 50.9030941, 11.2766845 50.903536, 11.2764377 50.9037492)",,
14031440,,,Weimarische Straße,residential,30,True,False,24.203,"LINESTRING (11.2808881 50.9017108, 11.2807598 50.9017551, 11.2805621 50.9017687)",,
204841074,,,Friedhofstraße,residential,,False,False,55.86500000000001,"LINESTRING (11.2808881 50.9017108, 11.2809385 50.9017421, 11.2810524 50.9018128, 11.281147 50.9018715, 11.2812703 50.9019643, 11.2814034 50.9020913)",,
30612090,,,Am Markt,living_street,,False,True,19.396,"LINESTRING (11.2828384 50.900199, 11.2830305 50.9003245)",,
30647306,,,Am Markt,living_street,,False,False,17.105,"LINESTRING (11.2828384 50.900199, 11.282689 50.9002835, 11.2826568 50.9003017)",,
30647306,,,Am Markt,living_street,,False,True,83.64699999999999,"LINESTRING (11.2828384 50.900199, 11.283095 50.900059, 11.2833721 50.8998745, 11.2835939 50.8996915, 11.2836357 50.8996446)",,
"[174823838, 387019821, 387019822]",,,Bleichstraße,living_street,,False,"[False, True]",21.866,"LINESTRING (11.2848483 50.8996195, 11.2847474 50.8996554, 11.2846699 50.899683, 11.2845768 50.8997162)",yes,
151324297,,,Südstraße,residential,30,False,True,92.773,"LINESTRING (11.2898704 50.8966468, 11.2899172 50.895813)",,
37930365,2,B 85,Blankenhainer Straße,primary,50,False,False,158.49900000000002,"LINESTRING (11.2898704 50.8966468, 11.2885382 50.8971779, 11.288314 50.8972767, 11.2881259 50.8973697, 11.288001 50.8974438)",,
41392156,2,B 85,Blankenhainer Straße,primary,50,False,False,12.717,"LINESTRING (11.288001 50.8974438, 11.2878722 50.8975243)",,
37930365,2,B 85,Blankenhainer Straße,primary,50,False,True,158.499,"LINESTRING (11.288001 50.8974438, 11.2881259 50.8973697, 11.288314 50.8972767, 11.2885382 50.8971779, 11.2898704 50.8966468)",,
151324287,,,Trebestraße,residential,30,False,False,19.864,"LINESTRING (11.288001 50.8974438, 11.2879462 50.8973873, 11.2878522 50.8972918)",,
54240327,,,Kellnersbergstraße,residential,,False,True,325.699,"LINESTRING (11.2764377 50.9037492, 11.2766845 50.903536, 11.2771768 50.9030941, 11.2772327 50.9030445, 11.2775494 50.9027638, 11.277765 50.9025728, 11.2783628 50.9020429, 11.2783688 50.901979, 11.2783502 50.9019282, 11.278286 50.90187, 11.2779519 50.9017235, 11.2777943 50.9016372, 11.2775415 50.9014323)",,
151101818,2,,Hexenbergstraße,residential,50,False,False,151.41100000000003,"LINESTRING (11.2764377 50.9037492, 11.2769177 50.9039224, 11.2772727 50.9040553, 11.2774798 50.9041228, 11.2778306 50.9042372, 11.2779063 50.904273, 11.2779809 50.9043083, 11.278186 50.9044043, 11.278283 50.904451)",,
79813814,2,K 511,Hetschburger Straße,tertiary,30,False,False,59.324999999999996,"LINESTRING (11.2837095 50.9015535, 11.2834409 50.9013884, 11.2832651 50.9012802, 11.2831751 50.9012355, 11.2830747 50.9012061)",,4
151109949,,,Schmalzgrube,residential,20,False,False,267.168,"LINESTRING (11.2837095 50.9015535, 11.2836822 50.9015715, 11.2832789 50.9018484, 11.2836698 50.9023532, 11.283731 50.9025257, 11.2835272 50.9037824)",,
"[29236677, 30672881, 252698429, 29236678]",2,K 511,Hetschburger Straße,tertiary,"['50', '30']",False,True,198.877,"LINESTRING (11.2837095 50.9015535, 11.2838518 50.9015856, 11.284405 50.9016666, 11.2845669 50.901711, 11.2849568 50.9018016, 11.2851158 50.9018499, 11.285424 50.9019427, 11.2857075 50.9020421, 11.2860259 50.9021796, 11.286254 50.9022992)",yes,
151109949,,,Schmalzgrube,residential,20,False,True,104.31800000000001,"LINESTRING (11.2830717 50.9046736, 11.2833974 50.9040967, 11.2835187 50.9038421, 11.2835272 50.9037824)",,
151113654,,,Nordstraße,residential,,False,False,303.956,"LINESTRING (11.2830717 50.9046736, 11.2828942 50.9045785, 11.2805047 50.9031497, 11.279973 50.9028317, 11.2799169 50.9027993)",,
151109949,,,Schmalzgrube,residential,20,False,False,104.31800000000001,"LINESTRING (11.2835272 50.9037824, 11.2835187 50.9038421, 11.2833974 50.9040967, 11.2830717 50.9046736)",,
151109949,,,Schmalzgrube,residential,20,False,True,267.16799999999995,"LINESTRING (11.2835272 50.9037824, 11.283731 50.9025257, 11.2836698 50.9023532, 11.2832789 50.9018484, 11.2836822 50.9015715, 11.2837095 50.9015535)",,
151113648,,,Am Friedhof,residential,,True,False,288.625,"LINESTRING (11.2835272 50.9037824, 11.2833161 50.9036745, 11.2826436 50.9032826, 11.2818106 50.9027828, 11.2810901 50.9023509, 11.2806549 50.9020745, 11.2806119 50.9020643, 11.2804985 50.9020375)",,
184714191,,,Ilmstraße,residential,,False,True,26.28,"LINESTRING (11.2881142 50.8977324, 11.2881621 50.8979668)",,
32645616,,,Parkstraße,residential,,False,True,43.787,"LINESTRING (11.2881142 50.8977324, 11.2883092 50.8978412, 11.2884638 50.8979302, 11.2885783 50.8979958)",,
184714189,,,Parkstraße,residential,,False,False,28.793999999999997,"LINESTRING (11.2881142 50.8977324, 11.2879339 50.897594, 11.2878722 50.8975243)",,
151324297,,,Südstraße,residential,30,False,False,92.773,"LINESTRING (11.2899172 50.895813, 11.2898704 50.8966468)",,
151324290,,,Schillerstraße,living_street,,False,True,207.338,"LINESTRING (11.2899172 50.895813, 11.2890296 50.8958234, 11.2883546 50.8960884, 11.2872735 50.8965129)",,
151324287,,,Trebestraße,residential,30,False,True,19.864,"LINESTRING (11.2878522 50.8972918, 11.2879462 50.8973873, 11.288001 50.8974438)",,
580075566,,,Hoher Weg,residential,30,True,False,97.78,"LINESTRING (11.2878522 50.8972918, 11.2878289 50.8971183, 11.2877573 50.8969864, 11.2875683 50.8967523, 11.2872735 50.8965129)",,
1034714532,,,Hoher Weg,living_street,,False,False,49.26,"LINESTRING (11.2868916 50.8961414, 11.287092 50.89635, 11.2872735 50.8965129)",,
151324290,,,Schillerstraße,living_street,,False,False,207.338,"LINESTRING (11.2872735 50.8965129, 11.2883546 50.8960884, 11.2890296 50.8958234, 11.2899172 50.895813)",,
1034714532,,,Hoher Weg,living_street,,False,True,49.26,"LINESTRING (11.2872735 50.8965129, 11.287092 50.89635, 11.2868916 50.8961414)",,
9568772,3,B 85,Bachstraße,primary,50,False,True,28.451999999999998,"LINESTRING (11.2839525 50.8981527, 11.2841279 50.8980931, 11.284318 50.8980423)",,
111141654,1,,,secondary,50,True,False,54.431,"LINESTRING (11.2839525 50.8981527, 11.284027 50.898081, 11.2840774 50.8980155, 11.2841054 50.8979664, 11.2841396 50.8979084, 11.284165 50.8978156, 11.2841506 50.8976932)",,
"[240418272, 240418266, 312321666, 312321667]","['4', '3']",B 85,Bachstraße,primary,50,False,False,91.725,"LINESTRING (11.2839525 50.8981527, 11.2835661 50.8983312, 11.2834828 50.898374, 11.2833442 50.8984452, 11.2832543 50.898487, 11.2831113 50.898553, 11.282916 50.8986553)",yes,
151458373,,,Am Jagdzeughaus,living_street,,False,True,130.029,"LINESTRING (11.2801156 50.8990909, 11.2797355 50.8995717, 11.2796997 50.8996504, 11.2797085 50.8997194, 11.2797348 50.8997624, 11.2798807 50.9000007, 11.2799838 50.900168)",,
