osmid,lanes,name,highway,oneway,reversed,length,maxspeed,geometry,ref,junction
"[18501352, 236680218, 356870332]",2,"['Nonnenplatz', 'Agnetenstraße']","['living_street', 'residential']",False,True,167.257,30,"LINESTRING (6.2428052 51.8334788, 6.2427236 51.8335076, 6.2425039 51.8335852, 6.2422664 51.8336304, 6.2419607 51.8336895, 6.2416051 51.8337589, 6.2414409 51.833804, 6.2413263 51.8338557, 6.2412325 51.8339202, 6.2411574 51.8339866, 6.2409695 51.8341314, 6.2408216 51.8342575)",,
33651983,2,Baustraße,residential,False,False,118.14599999999999,30,"LINESTRING (6.2428052 51.8334788, 6.2432136 51.8337668, 6.243652 51.8340244, 6.2440169 51.8342309)",,
236680219,2,Nonnenplatz,residential,False,False,35.398,30,"LINESTRING (6.2428052 51.8334788, 6.2427277 51.8334302, 6.2425703 51.8333089, 6.2424995 51.833225)",,
110373244,2,Nonnenplatz,residential,False,False,23.75,30,"LINESTRING (6.2424995 51.833225, 6.2423858 51.8330233)",,
236680219,2,Nonnenplatz,residential,False,True,35.397999999999996,30,"LINESTRING (6.2424995 51.833225, 6.2425703 51.8333089, 6.2427277 51.8334302, 6.2428052 51.8334788)",,
345643843,2,Wollenweberstraße,residential,False,True,159.23700000000002,30,"LINESTRING (6.2424995 51.833225, 6.2427498 51.8331781, 6.2429771 51.833148, 6.2430779 51.8331521, 6.2432453 51.833163, 6.2437651 51.8331891, 6.2441077 51.8331863, 6.244795 51.8331492)",,
18501520,2,Hohenzollernstraße,residential,False,False,162.098,,"LINESTRING (6.2402797 51.834364, 6.2388134 51.835506)",,
110373243,2,Großer Wall,secondary,False,True,21.483,50,"LINESTRING (6.2402797 51.834364, 6.2405208 51.834487)",L 7,
"[674140777, 674140778, 376252727, 344096423]","['2', '3']",Großer Wall,secondary,False,False,257.575,50,"LINESTRING (6.2402797 51.834364, 6.2397895 51.8341292, 6.2387886 51.8336786, 6.238667 51.833622, 6.2377561 51.8332154, 6.2376307 51.8331622, 6.2374645 51.8331143, 6.2373299 51.8330826, 6.2371968 51.8330705)",L 7,
18501520,2,Hohenzollernstraße,residential,False,True,162.098,,"LINESTRING (6.2388134 51.835506, 6.2402797 51.834364)",,
26800513,2,Grollscher Weg,residential,False,True,191.279,30,"LINESTRING (6.2388134 51.835506, 6.2390157 51.8355852, 6.2393992 51.8357285, 6.2399324 51.8359096, 6.2403118 51.8360316, 6.2403622 51.8360484, 6.2405552 51.836112, 6.2406537 51.8361329, 6.2407773 51.8361469, 6.2408794 51.8361417, 6.2413277 51.8361068)",,
344096422,1,Grollscher Weg,residential,False,False,148.51500000000001,30,"LINESTRING (6.2388134 51.835506, 6.2385754 51.8354123, 6.2378749 51.835153, 6.237566 51.8350415, 6.2372854 51.8349681, 6.2371256 51.8349612, 6.2370219 51.8349762, 6.2369587 51.8349894, 6.2368955 51.8350028)",,
18501666,2,Lilienstraße,residential,False,False,56.563,30,"LINESTRING (6.2400102 51.8318847, 6.2393813 51.8322129)",,
37775767,1,Königstraße,residential,False,True,34.509,30,"LINESTRING (6.2400102 51.8318847, 6.2397515 51.8316187)",,
1154101194,2,Gasthausstraße,residential,False,True,99.88300000000001,30,"LINESTRING (6.2400102 51.8318847, 6.240474 51.8316784, 6.2412367 51.8314045)",,
108188245,2,Burgstraße,residential,False,False,40.559,30,"LINESTRING (6.2380633 51.83278, 6.2376508 51.8325191)",,
18501666,2,Lilienstraße,residential,False,True,110.87899999999999,30,"LINESTRING (6.2380633 51.83278, 6.2383252 51.8327089, 6.2384754 51.8326451, 6.2387352 51.832536, 6.2388041 51.8325018, 6.2390905 51.8323611, 6.2393813 51.8322129)",,
"[29218680, 304004378, 40127918]",2,"['Burgstraße', 'Wallstraße']",residential,False,True,251.47,30,"LINESTRING (6.2380633 51.83278, 6.238812 51.8332601, 6.2392298 51.8335011, 6.239401 51.8335999, 6.2398492 51.8338074, 6.2408216 51.8342575)",,
40127919,2,Steintor,residential,False,False,12.852,30,"LINESTRING (6.2374569 51.8324059, 6.2373557 51.8325031)",,
108099540,2,Geistmarkt,residential,False,True,17.974,30,"LINESTRING (6.2374569 51.8324059, 6.2376051 51.8322727)",,
18501668,2,Burgstraße,residential,False,False,18.33,30,"LINESTRING (6.2374569 51.8324059, 6.237556 51.8324637, 6.2376508 51.8325191)",,
24998039,2,Paaltjessteege,residential,False,False,102.289,30,"LINESTRING (6.244795 51.8331492, 6.2447078 51.832285, 6.2447332 51.8322333)",,
29245039,2,Patersteege,residential,False,True,126.335,30,"LINESTRING (6.244795 51.8331492, 6.2447796 51.8333833, 6.2446966 51.8336212, 6.2445846 51.8339961, 6.2445511 51.8342726)",,
108188190,2,Wollenweberstraße,residential,False,True,141.128,30,"LINESTRING (6.244795 51.8331492, 6.2458836 51.8331257, 6.24653 51.8330999, 6.2468462 51.8330873)",,
345643843,2,Wollenweberstraße,residential,False,False,159.23700000000002,30,"LINESTRING (6.244795 51.8331492, 6.2441077 51.8331863, 6.2437651 51.8331891, 6.2432453 51.833163, 6.2430779 51.8331521, 6.2429771 51.833148, 6.2427498 51.8331781, 6.2424995 51.833225)",,
24998039,2,Paaltjessteege,residential,False,True,102.289,30,"LINESTRING (6.2447332 51.8322333, 6.2447078 51.832285, 6.244795 51.8331492)",,
37775733,,Tillmannsteege,living_street,False,False,61.522999999999996,,"LINESTRING (6.2447332 51.8322333, 6.2450893 51.8319863, 6.2451622 51.8319325, 6.2453287 51.8318202)",,
"[37775732, 510527621]",2,Neuer Steinweg,residential,False,False,189.44299999999998,30,"LINESTRING (6.2447332 51.8322333, 6.244603 51.8321874, 6.244548 51.8321516, 6.2442136 51.8318977, 6.2440765 51.8318026, 6.243887 51.8317019, 6.2436668 51.8316411, 6.2436029 51.8316234, 6.242796 51.831383, 6.2427132 51.8313626, 6.2425924 51.8313307, 6.2424975 51.8312918)",,
"[24998114, 376262084, 34218606]","['3', '1']","['Am Löwentor', 'Wassenbergstraße']",tertiary,False,False,107.934,,"LINESTRING (6.2473787 51.8355229, 6.2474578 51.8355254, 6.2476221 51.8355442, 6.2479629 51.8356056, 6.2483153 51.8356715, 6.2484984 51.8357097, 6.2488818 51.8357962)",,
"[676272329, 225813362, 108188206]","['4', '3']",Gerhard-Storm-Straße,tertiary,False,False,53.75999999999999,50,"LINESTRING (6.2473787 51.8355229, 6.2473846 51.8354772, 6.2473539 51.8353494, 6.2473215 51.835257, 6.2473037 51.8352171, 6.2472886 51.8351801, 6.2472665 51.8351412, 6.247249 51.8351091, 6.2472234 51.835052)",,
"[344393741, 376262085]","['2', '3']",Gerhard-Storm-Straße,residential,False,True,75.414,,"LINESTRING (6.2473787 51.8355229, 6.2473283 51.8357425, 6.247301 51.8358221, 6.2472126 51.8359899, 6.2471623 51.8360544, 6.2470731 51.8361688)",,
"[376262085, 344393741]","['2', '3']",Gerhard-Storm-Straße,residential,False,False,75.414,,"LINESTRING (6.2470731 51.8361688, 6.2471623 51.8360544, 6.2472126 51.8359899, 6.247301 51.8358221, 6.2473283 51.8357425, 6.2473787 51.8355229)",,
"[459047356, 29224150]",3,van-Gülpen-Straße,residential,False,False,118.477,50,"LINESTRING (6.2419942 51.8351296, 6.2418373 51.8353118, 6.2416381 51.8355591, 6.2414059 51.8358961, 6.2413568 51.8359983, 6.2413277 51.8361068)",,
459047357,3,Pesthof,residential,False,True,29.636,30,"LINESTRING (6.2419942 51.8351296, 6.2420892 51.8350316, 6.2422356 51.8349091)",,
"[510513377, 9605243, 459047361, 459047359]",2,Großer Wall,secondary,False,True,379.10999999999996,50,"LINESTRING (6.2419942 51.8351296, 6.2427479 51.8353996, 6.242977 51.8354813, 6.2431835 51.8355409, 6.2433291 51.8355662, 6.2434632 51.8355845, 6.2436017 51.8355885, 6.2437715 51.8355788, 6.2439598 51.8355519, 6.2441331 51.8355293, 6.2452342 51.8353604, 6.2463666 51.8351901, 6.2470915 51.8350787, 6.2472234 51.835052)",L 7,
"[459047360, 459047358]","['2', '3']",Großer Wall,secondary,False,False,124.424,50,"LINESTRING (6.2419942 51.8351296, 6.2411417 51.8348194, 6.2405208 51.834487)",L 7,
26800513,2,Grollscher Weg,residential,False,False,191.279,30,"LINESTRING (6.2413277 51.8361068, 6.2408794 51.8361417, 6.2407773 51.8361469, 6.2406537 51.8361329, 6.2405552 51.836112, 6.2403622 51.8360484, 6.2403118 51.8360316, 6.2399324 51.8359096, 6.2393992 51.8357285, 6.2390157 51.8355852, 6.2388134 51.835506)",,
"[459047356, 29224150]",3,van-Gülpen-Straße,residential,False,True,118.477,50,"LINESTRING (6.2413277 51.8361068, 6.2413568 51.8359983, 6.2414059 51.8358961, 6.2416381 51.8355591, 6.2418373 51.8353118, 6.2419942 51.8351296)",,
"[82817848, 344096426]",,van-Gülpen-Straße,residential,False,False,73.12899999999999,50,"LINESTRING (6.2413277 51.8361068, 6.2414152 51.8362574, 6.24157 51.8364069, 6.2418262 51.8366852)",,
9563055,3,Steintor,secondary,False,True,15.433,,"LINESTRING (6.2369738 51.833087, 6.2371968 51.8330705)",L 7,
29244358,1,Steintor,residential,True,False,26.81,50,"LINESTRING (6.2369738 51.833087, 6.2369427 51.8329973, 6.2369161 51.8329438, 6.2369154 51.8328504)",,
"[237539816, 40127920, 376252728, 376252729, 376252730]","['4', '2', '3']",Steintor,secondary,False,False,113.89999999999999,,"LINESTRING (6.2369738 51.833087, 6.2368319 51.8331137, 6.236731 51.8331514, 6.2366647 51.8331866, 6.2365317 51.8333033, 6.2363528 51.8335127, 6.2362 51.8337415, 6.2361237 51.8338383, 6.2360672 51.8339002)",L 7,
33651965,,Pesthof,residential,False,True,16.49,30,"LINESTRING (6.2422356 51.8349091, 6.2424327 51.8348245)",,
29218681,2,Wallstraße,residential,False,False,342.86600000000004,30,"LINESTRING (6.2422356 51.8349091, 6.2424686 51.8349868, 6.2427214 51.8350416, 6.2430309 51.8350956, 6.243346 51.8351275, 6.2435512 51.8351401, 6.2435893 51.8351424, 6.2437569 51.8351527, 6.2441886 51.8351605, 6.2444609 51.8351487, 6.2446423 51.8351408, 6.2448375 51.8351231, 6.2449208 51.8351156, 6.24503 51.8351057, 6.2457269 51.8349992, 6.2469551 51.8347333, 6.2470551 51.8347122)",,
459047357,3,Pesthof,residential,False,False,29.636,30,"LINESTRING (6.2422356 51.8349091, 6.2420892 51.8350316, 6.2419942 51.8351296)",,
730105404,,Wallstraße,residential,False,True,110.631,30,"LINESTRING (6.2422356 51.8349091, 6.241255 51.8344617, 6.2409412 51.8343174)",,
37775751,1,Alter Markt,living_street,False,False,32.05,,"LINESTRING (6.2424658 51.8302648, 6.2423606 51.829984)",,
"[37775753, 18501667]",1,"['Alter Markt', 'Steinstraße']",residential,False,True,37.911,30,"LINESTRING (6.2424658 51.8302648, 6.2425459 51.8302468, 6.2425698 51.8302138, 6.2426023 51.8301444, 6.2426132 51.8300702, 6.2426187 51.8299649)",,
29244168,1,Tempelstraße,residential,True,False,109.71799999999999,30,"LINESTRING (6.2424658 51.8302648, 6.2424876 51.8303491, 6.2424767 51.8305167, 6.2424785 51.830744, 6.2424361 51.8311691, 6.2424095 51.8312478)",,
515949583,2,Neuer Steinweg,residential,False,True,7.778,30,"LINESTRING (6.2424095 51.8312478, 6.2424975 51.8312918)",,
29244170,2,Gasthausstraße,residential,False,False,56.061,30,"LINESTRING (6.2424095 51.8312478, 6.2423076 51.8311999, 6.2421553 51.8311844, 6.2419157 51.8312132, 6.2416455 51.8312772)",,
18500963,1,Alter Markt,residential,True,False,18.216,30,"LINESTRING (6.2426187 51.8299649, 6.2425129 51.8299569, 6.2423606 51.829984)",,
"[37775753, 18501667]",1,"['Alter Markt', 'Steinstraße']",residential,False,False,37.911,30,"LINESTRING (6.2426187 51.8299649, 6.2426132 51.8300702, 6.2426023 51.8301444, 6.2425698 51.8302138, 6.2425459 51.8302468, 6.2424658 51.8302648)",,
29245280,2,Geistmarkt,residential,False,False,29.974,30,"LINESTRING (6.2383501 51.8313691, 6.2381402 51.8316054)",,
704652225,1,Geistmarkt,residential,False,False,68.383,30,"LINESTRING (6.2383501 51.8313691, 6.2389626 51.8318538)",,
106539525,1,Steinstraße,residential,True,False,29.231,30,"LINESTRING (6.2383501 51.8313691, 6.2383632 51.8313394, 6.2386275 51.8311745)",,
29245039,2,Patersteege,residential,False,False,126.33499999999998,30,"LINESTRING (6.2445511 51.8342726, 6.2445846 51.8339961, 6.2446966 51.8336212, 6.2447796 51.8333833, 6.244795 51.8331492)",,
33651983,2,Baustraße,residential,False,False,166.163,30,"LINESTRING (6.2445511 51.8342726, 6.2448849 51.8342776, 6.2458785 51.8342611, 6.2469685 51.8342429)",,
33651983,2,Baustraße,residential,False,True,37.141999999999996,30,"LINESTRING (6.2445511 51.8342726, 6.2443313 51.8342671, 6.2441782 51.8342564, 6.2440169 51.8342309)",,
40758899,,Rheinpromenade,living_street,False,False,14.572,,"LINESTRING (6.2362838 51.8303472, 6.2364557 51.8303299, 6.2364935 51.8303283)",,
679297201,,Rheinpromenade,living_street,False,False,17.38,,"LINESTRING (6.2362838 51.8303472, 6.2363093 51.8303186, 6.2363572 51.8303024, 6.2364477 51.8303106, 6.2364935 51.8303283)",,
"[1002126793, 40758899]",,Rheinpromenade,living_street,False,True,61.834,,"LINESTRING (6.2362838 51.8303472, 6.2360927 51.8303921, 6.2360271 51.8304109, 6.2359831 51.830444, 6.2359157 51.830485, 6.2357237 51.8305757, 6.2356801 51.8306059, 6.2355752 51.8306739)",,
37775761,1,Fährstraße,residential,False,False,70.958,30,"LINESTRING (6.2384116 51.8304395, 6.2384769 51.8305447, 6.2390587 51.8309279)",,
67703235,,Rheinpromenade,living_street,False,True,220.636,,"LINESTRING (6.2384116 51.8304395, 6.2395282 51.830248, 6.2412158 51.8299405, 6.2414964 51.8298894)",,
"[108298297, 40758899]",,Rheinpromenade,living_street,False,True,132.654,,"LINESTRING (6.2384116 51.8304395, 6.2379815 51.8304103, 6.2377737 51.8304051, 6.237569 51.8304036, 6.2372612 51.8303994, 6.2370893 51.8303874, 6.2369272 51.8303717, 6.2366341 51.8303348, 6.2364935 51.8303283)",,
87378299,,Hinter dem Engel,residential,False,True,140.84,30,"LINESTRING (6.2396063 51.8307444, 6.2398267 51.8309477, 6.2400069 51.8309485, 6.2401495 51.8309615, 6.240172 51.830965, 6.2402926 51.8309839, 6.2404674 51.8310264, 6.2405947 51.8310693, 6.2406383 51.831084, 6.2408621 51.8311812, 6.2408981 51.8311968, 6.2410955 51.8312892, 6.2412367 51.8314045)",,
172216180,1,Steinstraße,residential,True,False,205.53499999999997,30,"LINESTRING (6.2396063 51.8307444, 6.2402828 51.8305412, 6.2405018 51.8304896, 6.2407645 51.8304325, 6.2411694 51.8303662, 6.2413929 51.8303561, 6.2420784 51.8302978, 6.2424658 51.8302648)",,
37775727,,Gaemsgasse,residential,False,False,64.146,30,"LINESTRING (6.2472919 51.8316503, 6.2469893 51.831804, 6.2469075 51.8318456, 6.2465748 51.8320196)",,
37775738,2,Parkring,unclassified,False,False,102.897,30,"LINESTRING (6.2472919 51.8316503, 6.2474211 51.8317909, 6.247453 51.8318161, 6.2474783 51.8318361, 6.2475808 51.8319171, 6.2477429 51.8320331, 6.2479441 51.8321307, 6.2479809 51.8321486, 6.2483277 51.8323014)",,
"[37775738, 43541780]",2,Parkring,"['unclassified', 'residential']",False,True,204.33300000000003,30,"LINESTRING (6.2472919 51.8316503, 6.247239 51.8315677, 6.2471904 51.831469, 6.2471672 51.8314098, 6.2471397 51.8312944, 6.2471358 51.8311595, 6.2471314 51.8311325, 6.2471485 51.8308897, 6.2471339 51.8307249, 6.2471209 51.8304996, 6.2470962 51.8303706, 6.2470934 51.8303558, 6.2470579 51.8302067, 6.2469805 51.830021, 6.2468955 51.8298434)",,
37775730,,Gaemsgasse,residential,True,False,26.104,30,"LINESTRING (6.2462928 51.8321769, 6.2465748 51.8320196)",,
34963028,,Franz-Wolters-Platz,residential,False,True,71.18299999999999,30,"LINESTRING (6.2462928 51.8321769, 6.2460246 51.8323277, 6.2460754 51.832361, 6.2462376 51.8324674, 6.2460483 51.8326586)",,
31537345,1,Neuer Steinweg,residential,True,False,72.97200000000001,30,"LINESTRING (6.2468462 51.8330873, 6.246609 51.8329956, 6.2460483 51.8326586)",,
108188190,2,Wollenweberstraße,residential,False,False,141.128,30,"LINESTRING (6.2468462 51.8330873, 6.24653 51.8330999, 6.2458836 51.8331257, 6.244795 51.8331492)",,
"[122380080, 24998038]",2,"['Kleiner Löwe', 'Wollenweberstraße']",residential,False,True,81.768,30,"LINESTRING (6.2468462 51.8330873, 6.2471457 51.8330973, 6.2473458 51.8331101, 6.2475846 51.8331368, 6.2477673 51.8332047, 6.2479844 51.833257)",,
31537345,1,Neuer Steinweg,residential,True,False,102.531,30,"LINESTRING (6.2460483 51.8326586, 6.245704 51.832508, 6.2453303 51.8323776, 6.2450486 51.8323086, 6.2447332 51.8322333)",,
34963028,,Franz-Wolters-Platz,residential,False,False,71.18299999999999,30,"LINESTRING (6.2460483 51.8326586, 6.2462376 51.8324674, 6.2460754 51.832361, 6.2460246 51.8323277, 6.2462928 51.8321769)",,
"[82817848, 344096426]",,van-Gülpen-Straße,residential,False,True,73.12899999999999,50,"LINESTRING (6.2418262 51.8366852, 6.24157 51.8364069, 6.2414152 51.8362574, 6.2413277 51.8361068)",,
33651965,,Pesthof,residential,False,False,129.302,30,"LINESTRING (6.2440169 51.8342309, 6.2437735 51.8343834, 6.2436021 51.8344748, 6.2434999 51.8345293, 6.2432459 51.8346173, 6.2427728 51.834718, 6.2425626 51.8347748, 6.2424327 51.8348245)",,
33651983,2,Baustraße,residential,False,False,37.142,30,"LINESTRING (6.2440169 51.8342309, 6.2441782 51.8342564, 6.2443313 51.8342671, 6.2445511 51.8342726)",,
33651983,2,Baustraße,residential,False,True,118.146,30,"LINESTRING (6.2440169 51.8342309, 6.243652 51.8340244, 6.2432136 51.8337668, 6.2428052 51.8334788)",,
"[24998114, 376262084, 34218606]","['3', '1']","['Wassenbergstraße', 'Am Löwentor']",tertiary,False,True,107.934,,"LINESTRING (6.2488818 51.8357962, 6.2484984 51.8357097, 6.2483153 51.8356715, 6.2479629 51.8356056, 6.2476221 51.8355442, 6.2474578 51.8355254, 6.2473787 51.8355229)",,
29264686,2,Oelstraße,residential,False,True,144.641,30,"LINESTRING (6.2421956 51.832574, 6.2422034 51.8324637, 6.2422632 51.8320219, 6.2423486 51.8316533, 6.2423874 51.8315027, 6.2424361 51.8313835, 6.2424975 51.8312918)",,
37775758,2,Brink,residential,False,False,51.73700000000001,30,"LINESTRING (6.2421956 51.832574, 6.2422444 51.8327397, 6.242312 51.8328884, 6.2423858 51.8330233)",,
37775759,1,Hackensteege,residential,False,False,152.934,30,"LINESTRING (6.2421956 51.832574, 6.2421295 51.8325754, 6.2420602 51.8325567, 6.2420004 51.8325227, 6.2419271 51.8324479, 6.2418609 51.8323612, 6.2418389 51.8323002, 6.2417852 51.8320491, 6.2417467 51.8318771, 6.2417065 51.8317942, 6.2413255 51.8313779)",,
110373244,2,Nonnenplatz,residential,False,True,23.75,30,"LINESTRING (6.2423858 51.8330233, 6.2424995 51.833225)",,
37775758,2,Brink,residential,False,True,51.737,30,"LINESTRING (6.2423858 51.8330233, 6.242312 51.8328884, 6.2422444 51.8327397, 6.2421956 51.832574)",,
110373238,2,Nonnenplatz,residential,False,False,59.985,30,"LINESTRING (6.2423858 51.8330233, 6.242276 51.8330378, 6.2420283 51.8330748, 6.2418962 51.833083, 6.2416407 51.833099, 6.2415248 51.8331048)",,
34963030,1,Goldsteege,residential,True,False,176.805,30,"LINESTRING (6.2415248 51.8331048, 6.2414554 51.8329518, 6.2413637 51.832785, 6.2413032 51.8326847, 6.2411404 51.8325039, 6.2410343 51.8324016, 6.2409793 51.8323654, 6.2409262 51.8323304, 6.2407142 51.8322256, 6.2405903 51.8321725, 6.2404218 51.8320963, 6.2402544 51.8320197, 6.2401464 51.8319713, 6.2400102 51.8318847)",,
110373238,2,Nonnenplatz,residential,False,True,59.985,30,"LINESTRING (6.2415248 51.8331048, 6.2416407 51.833099, 6.2418962 51.833083, 6.2420283 51.8330748, 6.242276 51.8330378, 6.2423858 51.8330233)",,
237413770,2,Willibrordstraße,residential,False,True,78.24,30,"LINESTRING (6.2415248 51.8331048, 6.2407235 51.8331708, 6.2406794 51.833181, 6.2406208 51.8331949, 6.2404656 51.8332916)",,
37775727,,Gaemsgasse,residential,False,True,64.146,30,"LINESTRING (6.2465748 51.8320196, 6.2469075 51.8318456, 6.2469893 51.831804, 6.2472919 51.8316503)",,
37775733,,Tillmannsteege,living_street,False,True,61.522999999999996,,"LINESTRING (6.2453287 51.8318202, 6.2451622 51.8319325, 6.2450893 51.8319863, 6.2447332 51.8322333)",,
18500958,1,Hinter der Alten Kirche,living_street,True,False,145.59799999999998,,"LINESTRING (6.2459212 51.8300125, 6.2457825 51.8299129, 6.2455739 51.8297826, 6.2453967 51.829672, 6.2452932 51.8296187, 6.2451884 51.8295951, 6.2450726 51.8295855, 6.2449496 51.8295925, 6.2448326 51.8296069, 6.2443464 51.8296645, 6.2442256 51.8296874, 6.2441051 51.8297181)",,
37775741,1,,residential,True,False,6.362,30,"LINESTRING (6.2459212 51.8300125, 6.245941 51.830005, 6.2459649 51.8300054, 6.2459826 51.8300126, 6.2459928 51.8300262)",,roundabout
37775742,,Gerbergasse,residential,False,False,40.251,30,"LINESTRING (6.2459643 51.830054, 6.2462694 51.830363)",,
