osmid,name,highway,oneway,reversed,length,maxspeed,geometry,ref,junction,lanes
147961241,Frankenstraße,residential,False,False,20.889,,"LINESTRING (10.50258 49.2396976, 10.5022931 49.2396833)",,,
199790625,Nürnberger Straße,tertiary,False,True,64.01,50,"LINESTRING (10.50258 49.2396976, 10.5025492 49.2402729)",,,
199790625,Nürnberger Straße,tertiary,False,False,158.727,50,"LINESTRING (10.50258 49.2396976, 10.5026293 49.2394369, 10.5028285 49.2382794)",,,
147961242,Fritz-Baumgärtner-Straße,residential,False,False,47.625,,"LINESTRING (10.5028285 49.2382794, 10.5034806 49.2383259)",,,
147961235,Bayernring,residential,False,True,77.119,,"LINESTRING (10.5028285 49.2382794, 10.5017924 49.2382171, 10.5017707 49.2382161)",,,
199790625,Nürnberger Straße,tertiary,False,False,142.163,50,"LINESTRING (10.5028285 49.2382794, 10.5031305 49.2373286, 10.5032839 49.2370379)",,,
199790625,Nürnberger Straße,tertiary,False,True,158.727,50,"LINESTRING (10.5028285 49.2382794, 10.5026293 49.2394369, 10.50258 49.2396976)",,,
147961235,Bayernring,residential,False,False,57.778,,"LINESTRING (10.4996101 49.2378011, 10.5004004 49.2378622)",,,
612068028,Frankenstraße,residential,False,True,37.888,,"LINESTRING (10.4996101 49.2378011, 10.4995736 49.238141)",,,
147961235,Bayernring,residential,False,True,100.737,,"LINESTRING (10.4996101 49.2378011, 10.4996096 49.2376941, 10.4997146 49.2368981)",,,
147961235,Bayernring,residential,False,False,44.662,,"LINESTRING (10.5004004 49.2378622, 10.5010131 49.2378981)",,,
147961235,Bayernring,residential,False,True,57.778,,"LINESTRING (10.5004004 49.2378622, 10.4996101 49.2378011)",,,
147961237,Bayernring,residential,False,False,62.052,,"LINESTRING (10.5004004 49.2378622, 10.500468 49.2373059)",,,
147961239,Frankenstraße,residential,False,True,73.533,,"LINESTRING (10.5017707 49.2382161, 10.5016846 49.238875)",,,
147961235,Bayernring,residential,False,False,77.119,,"LINESTRING (10.5017707 49.2382161, 10.5017924 49.2382171, 10.5028285 49.2382794)",,,
147961235,Bayernring,residential,False,True,86.72800000000001,,"LINESTRING (10.5017707 49.2382161, 10.5015892 49.2382033, 10.5016154 49.2379384, 10.501043 49.2378999, 10.5010131 49.2378981)",,,
92693096,Frankenstraße,residential,False,True,31.881,,"LINESTRING (10.5000016 49.2395452, 10.5000403 49.2392596)",,,
147961241,Frankenstraße,residential,False,False,27.55,,"LINESTRING (10.5000016 49.2395452, 10.4996236 49.2395233)",,,
147961241,Frankenstraße,residential,False,True,35.687,,"LINESTRING (10.5000016 49.2395452, 10.5004906 49.2395779)",,,
92693096,Frankenstraße,residential,False,False,61.641999999999996,,"LINESTRING (10.5000016 49.2395452, 10.4999602 49.2398506, 10.4995822 49.2398287)",,,
92693096,Frankenstraße,residential,False,False,24.829,,"LINESTRING (10.4995822 49.2398287, 10.4992417 49.2398078)",,,
92693096,Frankenstraße,residential,False,True,61.641999999999996,,"LINESTRING (10.4995822 49.2398287, 10.4999602 49.2398506, 10.5000016 49.2395452)",,,
612068023,Frankenstraße,residential,False,False,34.092,,"LINESTRING (10.4995822 49.2398287, 10.4996182 49.2395632, 10.4996236 49.2395233)",,,
157852530,Frankenstraße,residential,False,False,27.551,,"LINESTRING (10.4997262 49.2387661, 10.5001042 49.238788)",,,
157852530,Frankenstraße,residential,False,True,14.552,,"LINESTRING (10.4997262 49.2387661, 10.4995262 49.2387574)",,,
612068023,Frankenstraße,residential,False,True,84.526,,"LINESTRING (10.4997262 49.2387661, 10.4996236 49.2395233)",,,
92693096,Frankenstraße,residential,False,False,52.644,,"LINESTRING (10.5001042 49.238788, 10.5000403 49.2392596)",,,
157852530,Frankenstraße,residential,False,True,27.551,,"LINESTRING (10.5001042 49.238788, 10.4997262 49.2387661)",,,
157852530,Frankenstraße,residential,False,False,157.444,,"LINESTRING (10.5001042 49.238788, 10.500848 49.238821, 10.5009199 49.2384191, 10.5010131 49.2378981)",,,
147961239,Frankenstraße,residential,False,False,34.5,,"LINESTRING (10.50156 49.2396469, 10.5016077 49.2393382)",,,
147961241,Frankenstraße,residential,False,False,21.768,,"LINESTRING (10.50156 49.2396469, 10.5012618 49.2396265)",,,
147961241,Frankenstraße,residential,False,True,53.376,,"LINESTRING (10.50156 49.2396469, 10.5022931 49.2396833)",,,
39827142,,secondary,True,False,23.049,50,"LINESTRING (10.5004284 49.2349832, 10.500477 49.2349968, 10.5005161 49.2350201, 10.5005411 49.2350506, 10.5005492 49.2350847, 10.5005397 49.2351187, 10.5005135 49.2351487)",St 2249,roundabout,
147964262,Münchener Straße,secondary,False,False,252.412,50,"LINESTRING (10.5004284 49.2349832, 10.5005177 49.2348538, 10.5005882 49.2347941, 10.5006825 49.2347354, 10.5008223 49.2346644, 10.5010595 49.2345502, 10.5014909 49.2343388, 10.503077 49.233541)",St 2249,,
147961244,Pfarrer-Speinle-Straße,residential,False,True,25.085,30,"LINESTRING (10.5047722 49.2404136, 10.5044279 49.2403946)",,,
93574800,Vordere Gasse,secondary,False,True,16.145,50,"LINESTRING (10.4974951 49.2329366, 10.4972988 49.2330048)",St 2248,,
41657639,Marktplatz,secondary,False,False,55.322,50,"LINESTRING (10.4974951 49.2329366, 10.4973755 49.2327624, 10.4971732 49.2324857)",St 2248,,
93574797,Marktplatz,tertiary,False,True,23.468,50,"LINESTRING (10.4974951 49.2329366, 10.4976366 49.2329158, 10.4978139 49.2329043)",,,
93574798,Hintere Gasse,residential,True,False,55.302,,"LINESTRING (10.4975126 49.2335871, 10.4968923 49.2338757)",,,
93574795,Vogteiweg,residential,True,False,73.60100000000001,,"LINESTRING (10.4975126 49.2335871, 10.4984366 49.2334352, 10.4984956 49.2334255)",,,
147964241,Fronveststraße,residential,False,True,119.443,,"LINESTRING (10.4975126 49.2335871, 10.4976255 49.2336543, 10.4977314 49.2338921, 10.4978621 49.234347, 10.4978548 49.2345494, 10.4978372 49.2346098)",,,
147964262,Münchener Straße,secondary,False,True,85.757,50,"LINESTRING (10.5039195 49.2330168, 10.5038225 49.2331449, 10.503486 49.2333434, 10.503077 49.233541)",St 2249,,
27644399,Neunstetter Straße,secondary,False,False,93.18499999999999,50,"LINESTRING (10.4956676 49.2343782, 10.4956571 49.2344148, 10.4953906 49.2346374, 10.4953129 49.2346755, 10.4951317 49.2347318, 10.4947526 49.2347959, 10.494652 49.2348137)",St 2248,,
93574800,Vordere Gasse,secondary,False,False,84.40700000000001,50,"LINESTRING (10.4956676 49.2343782, 10.4955988 49.2341637, 10.4955874 49.2339666, 10.4956179 49.2338239, 10.495706 49.2336338)",St 2248,,
172178955,An der Stadtmauer,residential,False,True,123.03699999999999,,"LINESTRING (10.4956676 49.2343782, 10.4957069 49.2344054, 10.4957791 49.2344706, 10.4959491 49.2346241, 10.4960167 49.2347106, 10.4964925 49.2347524, 10.496698 49.2347691, 10.4968956 49.2347682, 10.4970836 49.2347482)",,,
39826127,,tertiary,True,False,5.712,50,"LINESTRING (10.5036705 49.2360916, 10.503708 49.2360837, 10.5037469 49.2360802)",,roundabout,
39826127,,tertiary,True,False,14.516000000000002,50,"LINESTRING (10.503542 49.2361866, 10.5035696 49.236147, 10.5036137 49.2361144, 10.5036705 49.2360916)",,roundabout,
760118923,Hohenberger Straße,tertiary,True,False,24.691,50,"LINESTRING (10.503542 49.2361866, 10.5034822 49.2360911, 10.5033897 49.2359887)",,,1
760118926,Hohenberger Straße,unclassified,True,False,16.082,50,"LINESTRING (10.5039833 49.2362334, 10.5041325 49.2363403)",,,1
39826127,,tertiary,True,False,11.557,50,"LINESTRING (10.5039833 49.2362334, 10.5039748 49.2362676, 10.5039542 49.2362995, 10.5039227 49.2363274)",,roundabout,
39827142,,secondary,True,False,20.576,50,"LINESTRING (10.5002336 49.2350828, 10.5002409 49.2350523, 10.5002617 49.2350246, 10.5002941 49.2350022, 10.5003352 49.234987, 10.5003814 49.2349805, 10.5004284 49.2349832)",St 2249,roundabout,
147964263,Münchener Straße,secondary,False,False,168.649,50,"LINESTRING (10.5002336 49.2350828, 10.4999162 49.2350887, 10.4996651 49.2350691, 10.4996474 49.2350677, 10.4990433 49.2349847, 10.4985453 49.2349503, 10.4983327 49.2349565, 10.4981315 49.234974, 10.4979352 49.2350012)",St 2249,,
39827142,,secondary,True,False,16.509,50,"LINESTRING (10.5003709 49.2351855, 10.5003271 49.2351775, 10.5002887 49.2351616, 10.5002588 49.2351392, 10.5002399 49.2351122, 10.5002336 49.2350828)",St 2249,roundabout,
157852532,Münchener Straße,living_street,False,True,117.34899999999999,,"LINESTRING (10.5003709 49.2351855, 10.5003492 49.2352702, 10.5002514 49.2354199, 10.5001666 49.2354856, 10.5000735 49.2355359, 10.4998264 49.2356183, 10.4994549 49.235761, 10.4992606 49.2358877)",,,
39827142,,secondary,True,False,11.57,50,"LINESTRING (10.5005135 49.2351487, 10.5004734 49.2351714, 10.500424 49.2351842, 10.5003709 49.2351855)",St 2249,roundabout,
147964248,Hohenberger Straße,tertiary,False,False,229.99599999999998,50,"LINESTRING (10.5005135 49.2351487, 10.5006326 49.2351838, 10.500861 49.2352621, 10.501386 49.2353872, 10.5021047 49.2355584, 10.5022495 49.2355929, 10.5024589 49.2356435, 10.5026933 49.2357001, 10.5027453 49.2357183, 10.5031129 49.2358467, 10.5033897 49.2359887)",,,
39949531,Ansbacher Straße,secondary,False,False,44.07,50,"LINESTRING (10.4925518 49.2365964, 10.4924786 49.2367113, 10.4924233 49.2368749, 10.4923742 49.2369742)",St 2248,,2
39949531,Ansbacher Straße,secondary,False,True,229.16799999999998,50,"LINESTRING (10.4925518 49.2365964, 10.4926971 49.2364212, 10.4928707 49.2362952, 10.4931302 49.2361726, 10.4934755 49.236029, 10.4938678 49.2358748, 10.4944459 49.2357409, 10.4945759 49.2356988, 10.4947792 49.2355933, 10.494872 49.2354871, 10.4949132 49.2353602)",St 2248,,2
39949531,Ansbacher Straße,secondary,False,False,60.495999999999995,50,"LINESTRING (10.4923742 49.2369742, 10.4922762 49.2371578, 10.4919044 49.2374094)",St 2248,,2
39949531,Ansbacher Straße,secondary,False,True,44.07,50,"LINESTRING (10.4923742 49.2369742, 10.4924233 49.2368749, 10.4924786 49.2367113, 10.4925518 49.2365964)",St 2248,,2
92698766,Zur Schwedenschanz,residential,False,True,65.098,,"LINESTRING (10.4923742 49.2369742, 10.4929009 49.2373267, 10.4929881 49.2374002)",,,
88687668,Münchener Straße,secondary,False,True,18.056,50,"LINESTRING (10.4949132 49.2353602, 10.4951616 49.2353524)",St 2249,,
39948900,Ansbacher Straße,secondary,False,True,63.834,50,"LINESTRING (10.4949132 49.2353602, 10.4948917 49.235261, 10.494652 49.2348137)",St 2248; St 2249,,2
39949531,Ansbacher Straße,secondary,False,False,229.168,50,"LINESTRING (10.4949132 49.2353602, 10.494872 49.2354871, 10.4947792 49.2355933, 10.4945759 49.2356988, 10.4944459 49.2357409, 10.4938678 49.2358748, 10.4934755 49.236029, 10.4931302 49.2361726, 10.4928707 49.2362952, 10.4926971 49.2364212, 10.4925518 49.2365964)",St 2248,,2
27644399,Neunstetter Straße,secondary,False,True,93.185,50,"LINESTRING (10.494652 49.2348137, 10.4947526 49.2347959, 10.4951317 49.2347318, 10.4953129 49.2346755, 10.4953906 49.2346374, 10.4956571 49.2344148, 10.4956676 49.2343782)",St 2248,,
39948900,Ansbacher Straße,secondary,False,False,63.834,50,"LINESTRING (10.494652 49.2348137, 10.4948917 49.235261, 10.4949132 49.2353602)",St 2248; St 2249,,2
"[120306244, 185252263]",Neunstetter Straße,secondary,False,False,223.119,50,"LINESTRING (10.494652 49.2348137, 10.4937336 49.2349572, 10.4930193 49.23507, 10.4926591 49.2350878, 10.4916274 49.2350599)",St 2249,,
760123900,Industriestraße,tertiary,True,False,22.557,50,"LINESTRING (10.5037469 49.2360802, 10.5039995 49.2359621)",,,1
39826127,,tertiary,True,False,13.317,50,"LINESTRING (10.5037469 49.2360802, 10.5038078 49.2360835, 10.5038651 49.2360975, 10.5039145 49.236121)",,roundabout,
39826127,,tertiary,True,False,10.196,50,"LINESTRING (10.5039227 49.2363274, 10.5038673 49.2363556, 10.5038013 49.2363712)",,roundabout,
760123899,Industriestraße,tertiary,True,False,18.895,50,"LINESTRING (10.5039995 49.2359621, 10.5039221 49.2360754, 10.5039145 49.236121)",,,1
39949531,Ansbacher Straße,secondary,False,True,60.495999999999995,50,"LINESTRING (10.4919044 49.2374094, 10.4922762 49.2371578, 10.4923742 49.2369742)",St 2248,,2
88687668,Münchener Straße,secondary,False,False,18.056,50,"LINESTRING (10.4951616 49.2353524, 10.4949132 49.2353602)",St 2249,,
39948901,Münchener Straße,secondary,False,True,205.288,30,"LINESTRING (10.4951616 49.2353524, 10.4954298 49.2352971, 10.495456 49.2352941, 10.4959198 49.23524, 10.4966255 49.2351577, 10.4969344 49.2351217, 10.4971219 49.2350955, 10.4975282 49.2350455, 10.4979352 49.2350012)",St 2249,,
92698764,Steinweg,residential,False,True,35.758,,"LINESTRING (10.4951616 49.2353524, 10.4952227 49.2354596, 10.4953763 49.2356409)",,,
92484838,Memelweg,residential,False,True,118.86,50,"LINESTRING (10.4923831 49.2357327, 10.4920027 49.2358248, 10.4917161 49.2352918, 10.4916474 49.2351007, 10.4916274 49.2350599)",,,
92484838,Memelweg,residential,False,False,118.86,50,"LINESTRING (10.4916274 49.2350599, 10.4916474 49.2351007, 10.4917161 49.2352918, 10.4920027 49.2358248, 10.4923831 49.2357327)",,,
"[120306244, 185252263]",Neunstetter Straße,secondary,False,True,223.119,50,"LINESTRING (10.4916274 49.2350599, 10.4926591 49.2350878, 10.4930193 49.23507, 10.4937336 49.2349572, 10.494652 49.2348137)",St 2249,,
147961241,Frankenstraße,residential,False,False,53.376,,"LINESTRING (10.5022931 49.2396833, 10.50156 49.2396469)",,,
147961241,Frankenstraße,residential,False,True,20.889,,"LINESTRING (10.5022931 49.2396833, 10.50258 49.2396976)",,,
92693097,Frankenstraße,residential,False,True,199.089,,"LINESTRING (10.5022931 49.2396833, 10.5022163 49.240247, 10.5018783 49.240228, 10.5012265 49.2401913, 10.501189 49.2401625, 10.5012618 49.2396265)",,,
157852530,Frankenstraße,residential,False,False,14.552,,"LINESTRING (10.4995262 49.2387574, 10.4997262 49.2387661)",,,
92693068,Fritz-Baumgärtner-Straße,residential,False,False,34.453,,"LINESTRING (10.504043 49.2383621, 10.5039913 49.2386701)",,,
147961242,Fritz-Baumgärtner-Straße,residential,False,True,41.034,,"LINESTRING (10.504043 49.2383621, 10.5038829 49.2383546, 10.5034806 49.2383259)",,,
147961238,Bayernring,residential,False,False,32.799,,"LINESTRING (10.5028338 49.2370126, 10.5032839 49.2370379)",,,
92693036,Bayernring,residential,False,False,77.485,,"LINESTRING (10.5028338 49.2370126, 10.5029126 49.2363718, 10.5028337 49.2363557)",,,
147961238,Bayernring,residential,False,True,172.23899999999998,,"LINESTRING (10.5028338 49.2370126, 10.5025582 49.2369957, 10.502048 49.2369645, 10.5019152 49.2369302, 10.5019633 49.2364965, 10.501917 49.2364574, 10.5012205 49.236422)",,,
92693005,Frankenstraße,residential,False,False,63.391,,"LINESTRING (10.5004906 49.2395779, 10.5004255 49.2401464)",,,
147961241,Frankenstraße,residential,False,False,35.687,,"LINESTRING (10.5004906 49.2395779, 10.5000016 49.2395452)",,,
147961241,Frankenstraße,residential,False,True,56.249,,"LINESTRING (10.5004906 49.2395779, 10.5012618 49.2396265)",,,
92693063,Fritz-Baumgärtner-Straße,residential,False,False,68.629,,"LINESTRING (10.5034806 49.2383259, 10.5035906 49.2377129)",,,
147961242,Fritz-Baumgärtner-Straße,residential,False,True,47.625,,"LINESTRING (10.5034806 49.2383259, 10.5028285 49.2382794)",,,
147961242,Fritz-Baumgärtner-Straße,residential,False,False,41.034,,"LINESTRING (10.5034806 49.2383259, 10.5038829 49.2383546, 10.504043 49.2383621)",,,
147961241,Frankenstraße,residential,False,True,27.55,,"LINESTRING (10.4996236 49.2395233, 10.5000016 49.2395452)",,,
612068023,Frankenstraße,residential,False,False,84.526,,"LINESTRING (10.4996236 49.2395233, 10.4997262 49.2387661)",,,
612068023,Frankenstraße,residential,False,True,34.092,,"LINESTRING (10.4996236 49.2395233, 10.4996182 49.2395632, 10.4995822 49.2398287)",,,
