osmid,ref,name,highway,oneway,reversed,length,geometry,lanes,tunnel,maxspeed,width,bridge
24910005,,Bahnhofstraße,residential,False,False,61.102000000000004,"LINESTRING (10.9092591 48.9591015, 10.9091539 48.9591723, 10.9091324 48.9591868, 10.9090611 48.9593222, 10.9089181 48.9595935)",2,,50,,
144845087,,Elkan-Naumburg-Straße,tertiary,False,False,102.136,"LINESTRING (10.9092591 48.9591015, 10.9093677 48.9592035, 10.9101372 48.9598161)",,,,,
"[23976195, 1116377301]",,Bürgermeister-Döbler-Allee,tertiary,False,False,247.04699999999997,"LINESTRING (10.9092591 48.9591015, 10.9093983 48.9590304, 10.9101589 48.9586765, 10.9103299 48.9585983, 10.9105365 48.9585078, 10.9106826 48.9584487, 10.9108736 48.958377, 10.9110843 48.9583026, 10.9113247 48.9582237, 10.9114839 48.9581863, 10.911536 48.9581741, 10.9118412 48.9581268, 10.9122138 48.9580753)",2,,30,,
24948826,,Heinrich-Aurnhammer-Straße,living_street,False,False,123.71300000000001,"LINESTRING (10.9118607 48.9554158, 10.9118613 48.955577, 10.9118591 48.9556989, 10.911864 48.9557288, 10.9118976 48.9557445, 10.9119559 48.9557775, 10.9120348 48.9558334, 10.9120538 48.9559132, 10.9120513 48.9560733, 10.9120364 48.956285, 10.912029 48.9563789, 10.9120537 48.9564311, 10.9121138 48.9564507)",,,,,
27635217,St 2216,Hauptstraße,secondary,False,True,66.015,"LINESTRING (10.9118607 48.9554158, 10.9115587 48.9554299, 10.9113828 48.9554307, 10.9113383 48.9554309, 10.9111564 48.9554132, 10.9109708 48.9553697)",,,,,
27635222,St 2216,Hauptstraße,secondary,False,False,60.137,"LINESTRING (10.9118607 48.9554158, 10.9122202 48.9554104, 10.9123382 48.9553963, 10.9125075 48.9553574, 10.91267 48.9553397)",,,,,
24896122,,Josef-Lidl-Straße,residential,False,True,176.49800000000002,"LINESTRING (10.9121138 48.9564507, 10.9123414 48.9564522, 10.9126451 48.9564191, 10.9132762 48.9560829, 10.913652 48.9558743, 10.9137978 48.9557941, 10.9138318 48.955777, 10.9139174 48.9557262, 10.9139633 48.9555791)",,,,,
24948826,,Heinrich-Aurnhammer-Straße,living_street,False,True,123.71299999999998,"LINESTRING (10.9121138 48.9564507, 10.9120537 48.9564311, 10.912029 48.9563789, 10.9120364 48.956285, 10.9120513 48.9560733, 10.9120538 48.9559132, 10.9120348 48.9558334, 10.9119559 48.9557775, 10.9118976 48.9557445, 10.911864 48.9557288, 10.9118591 48.9556989, 10.9118613 48.955577, 10.9118607 48.9554158)",,,,,
"[294152562, 24948827, 252401323]",,Altmühlstraße,"['living_street', 'residential']",False,False,168.58100000000002,"LINESTRING (10.9121138 48.9564507, 10.9121936 48.9564874, 10.9122472 48.9565551, 10.9123009 48.9567364, 10.9123662 48.9574175, 10.9124047 48.957879, 10.9124124 48.9579252)",,,30,,
27635246,,Altmühlstraße,residential,False,False,64.165,"LINESTRING (10.9121138 48.9564507, 10.9119382 48.9564872, 10.9118528 48.9565049, 10.9117148 48.9565122, 10.9115577 48.9565088, 10.911437 48.9565105, 10.9113828 48.95651, 10.9113816 48.9564461, 10.9113811 48.9564217)",,,,,
24890463,,Hahnenkammstraße,residential,False,False,9.983,"LINESTRING (10.903665 48.9579992, 10.9036525 48.9579641, 10.9036497 48.9579104)",,,,,
246283999,St 2216,Hahnenkammstraße,secondary,False,False,95.53800000000001,"LINESTRING (10.903665 48.9579992, 10.904248 48.9580954, 10.9049399 48.9581921)",2,,,,
24966677,,Wettelsheimer Straße,unclassified,False,True,102.477,"LINESTRING (10.9066384 48.9595452, 10.9066397 48.9594233, 10.9066964 48.9591402, 10.9066455 48.9587617, 10.9065496 48.9586432)",,,,,
"[24966680, 24966678, 24966679]",,Bahnhofstraße,"['unclassified', 'residential']",False,"[False, True]",142.398,"LINESTRING (10.9066384 48.9595452, 10.9067551 48.9595497, 10.9080431 48.959589, 10.9081039 48.9595896, 10.9085869 48.9596008)",2,yes,,,
24848338,,Kanalstraße,residential,False,False,55.592000000000006,"LINESTRING (10.9101827 48.954352, 10.9102729 48.9542857, 10.9105719 48.9540665, 10.9106718 48.9539699)",,,,,
24848338,,Kanalstraße,residential,False,True,51.318,"LINESTRING (10.9101827 48.954352, 10.9099602 48.9544762, 10.9096435 48.954648)",,,,,
24848338,,Kanalstraße,residential,False,False,70.609,"LINESTRING (10.9093177 48.9551941, 10.9093087 48.9550528, 10.90933 48.9548482, 10.9093779 48.9548024, 10.9095252 48.9547164, 10.9096435 48.954648)",,,,,
24964388,St 2216,Hauptstraße,secondary,False,False,63.379000000000005,"LINESTRING (10.9093177 48.9551941, 10.9095351 48.9551995, 10.9097546 48.9552201, 10.9098291 48.9552271, 10.9100907 48.9552694, 10.91017 48.9552877)",,,50,,
24964388,St 2216,Hauptstraße,secondary,False,True,54.003,"LINESTRING (10.9093177 48.9551941, 10.9091351 48.9552157, 10.9089858 48.955239, 10.9089304 48.9552476, 10.9086095 48.9553284)",,,50,,
23976190,St 2230,Luitpoldstraße,secondary,False,False,92.424,"LINESTRING (10.9082997 48.9535198, 10.9082678 48.9534384, 10.9081905 48.953275, 10.9079235 48.9527263)",,,,,
23976190,St 2230,Luitpoldstraße,secondary,False,True,90.978,"LINESTRING (10.9082997 48.9535198, 10.9083113 48.953645, 10.9083026 48.9537636, 10.9082594 48.9539608, 10.9081733 48.9543313)",,,,,
24889892,,Friedrichstraße,residential,True,False,167.973,"LINESTRING (10.9082997 48.9535198, 10.9094344 48.9533674, 10.9105577 48.9532315)",,,,,
27635229,,Kanalstraße,residential,False,True,82.77799999999999,"LINESTRING (10.9105577 48.9532315, 10.9106002 48.9534642, 10.9106264 48.9538608, 10.9106718 48.9539699)",,,,,
38289869,,Kanalstraße,residential,True,False,83.702,"LINESTRING (10.9105577 48.9532315, 10.9104833 48.9527538, 10.9104234 48.9524841)",,,,,
24889922,,Wiesenstraße,residential,False,False,184.522,"LINESTRING (10.9104234 48.9524841, 10.9091976 48.9525976, 10.9079235 48.9527263)",,,,,
23976190,St 2230,Luitpoldstraße,secondary,False,False,143.044,"LINESTRING (10.9079235 48.9527263, 10.9078271 48.9524229, 10.9077737 48.9518802, 10.9077579 48.9516107, 10.907845 48.9514581)",,,,,
23976190,St 2230,Luitpoldstraße,secondary,False,True,92.424,"LINESTRING (10.9079235 48.9527263, 10.9081905 48.953275, 10.9082678 48.9534384, 10.9082997 48.9535198)",,,,,
24889922,,Wiesenstraße,residential,False,True,184.522,"LINESTRING (10.9079235 48.9527263, 10.9091976 48.9525976, 10.9104234 48.9524841)",,,,,
246283999,St 2216,Hahnenkammstraße,secondary,False,False,119.021,"LINESTRING (10.9049399 48.9581921, 10.9057821 48.9582538, 10.9065648 48.9582587)",2,,,,
246283999,St 2216,Hahnenkammstraße,secondary,False,True,95.53800000000001,"LINESTRING (10.9049399 48.9581921, 10.904248 48.9580954, 10.903665 48.9579992)",2,,,,
24896159,,Marktgasse,living_street,False,False,72.278,"LINESTRING (10.9109708 48.9553697, 10.9108519 48.9550721, 10.9107791 48.954877, 10.9107589 48.9548253, 10.9107279 48.9547396)",,,,,
24896160,,Kirchenstraße,living_street,False,False,69.355,"LINESTRING (10.9109708 48.9553697, 10.9110298 48.9551985, 10.9113647 48.9550379, 10.9114397 48.9549668, 10.9115236 48.9548964)",,,,,
24964388,St 2216,Hauptstraße,secondary,False,True,59.544,"LINESTRING (10.9109708 48.9553697, 10.9108826 48.9553547, 10.9107679 48.9553448, 10.9104427 48.955333, 10.9102893 48.955318, 10.91017 48.9552877)",,,50,,
27635217,St 2216,Hauptstraße,secondary,False,False,66.015,"LINESTRING (10.9109708 48.9553697, 10.9111564 48.9554132, 10.9113383 48.9554309, 10.9113828 48.9554307, 10.9115587 48.9554299, 10.9118607 48.9554158)",,,,,
24896159,,Marktgasse,living_street,False,True,72.278,"LINESTRING (10.9107279 48.9547396, 10.9107589 48.9548253, 10.9107791 48.954877, 10.9108519 48.9550721, 10.9109708 48.9553697)",,,,,
24896160,,Kirchenstraße,living_street,False,True,37.516999999999996,"LINESTRING (10.9117713 48.954636, 10.9116264 48.9546721, 10.9115923 48.9547203, 10.9115786 48.9547861, 10.9115236 48.9548964)",,,,,
27635215,,Kirchenstraße,living_street,False,False,21.58,"LINESTRING (10.9117713 48.954636, 10.9119151 48.9546178, 10.9120631 48.9546297)",,,,,
"[1225190923, 1225161795, 24937332]",,Am Schulhof,living_street,False,True,95.39500000000001,"LINESTRING (10.9117713 48.954636, 10.9117225 48.9544277, 10.911689 48.9543088, 10.9116562 48.9542159, 10.9114502 48.9538068)",,,,,
"[293083892, 27635222]",St 2216,Hauptstraße,secondary,False,False,98.857,"LINESTRING (10.91267 48.9553397, 10.9128406 48.9553437, 10.9130346 48.9553661, 10.9133013 48.9554103, 10.9135661 48.9554673, 10.9136697 48.955491, 10.9139633 48.9555791)",,,,,
27635222,St 2216,Hauptstraße,secondary,False,True,60.137,"LINESTRING (10.91267 48.9553397, 10.9125075 48.9553574, 10.9123382 48.9553963, 10.9122202 48.9554104, 10.9118607 48.9554158)",,,,,
"[1225161796, 1225161797]",,Kirchenstraße,"['residential', 'living_street']",False,True,114.446,"LINESTRING (10.91267 48.9553397, 10.9127517 48.9550899, 10.9128097 48.9549029, 10.9128341 48.9547591, 10.9127841 48.954726, 10.9126878 48.9547269, 10.9123179 48.9547312, 10.9121937 48.9547058)",,,,,
24896198,,Fischergasse,residential,False,False,57.402,"LINESTRING (10.91017 48.9552877, 10.9100048 48.9557924)",,,,,
24964388,St 2216,Hauptstraße,secondary,False,False,59.544,"LINESTRING (10.91017 48.9552877, 10.9102893 48.955318, 10.9104427 48.955333, 10.9107679 48.9553448, 10.9108826 48.9553547, 10.9109708 48.9553697)",,,50,,
24964388,St 2216,Hauptstraße,secondary,False,True,63.379,"LINESTRING (10.91017 48.9552877, 10.9100907 48.9552694, 10.9098291 48.9552271, 10.9097546 48.9552201, 10.9095351 48.9551995, 10.9093177 48.9551941)",,,50,,
24896198,,Fischergasse,residential,False,True,57.402,"LINESTRING (10.9100048 48.9557924, 10.91017 48.9552877)",,,,,
24896198,,Fischergasse,residential,False,False,108.73800000000001,"LINESTRING (10.9100048 48.9557924, 10.9099727 48.9563406, 10.9099276 48.9564038, 10.909822 48.9564408, 10.9096767 48.9564809, 10.9095638 48.9565102, 10.9094189 48.9565324)",,,,,
40796162,,Fischergasse,residential,False,False,60.614000000000004,"LINESTRING (10.9100048 48.9557924, 10.9096737 48.9557745, 10.9095932 48.9557465, 10.9095702 48.9556855, 10.9095728 48.9554812)",,,,,
24896198,,Fischergasse,residential,False,False,10.647,"LINESTRING (10.9094189 48.9565324, 10.9092786 48.9565585)",,,,,
24896198,,Fischergasse,residential,False,True,108.738,"LINESTRING (10.9094189 48.9565324, 10.9095638 48.9565102, 10.9096767 48.9564809, 10.909822 48.9564408, 10.9099276 48.9564038, 10.9099727 48.9563406, 10.9100048 48.9557924)",,,,,
40796178,,Fischergasse,residential,False,False,53.341,"LINESTRING (10.9094189 48.9565324, 10.9093909 48.9564482, 10.9093333 48.9560565)",,,,,
39248525,,Fischergasse,residential,True,False,36.26,"LINESTRING (10.908782 48.956556, 10.9092786 48.9565585)",,,,,
1057550060,,Bahnhofstraße,residential,False,False,104.999,"LINESTRING (10.908782 48.956556, 10.9087792 48.9564287, 10.9087624 48.9561213, 10.9087602 48.956073, 10.9087604 48.9559659, 10.9087609 48.9557172, 10.9087109 48.9556172)",,,20,,
"[18336305, 1057550060]",,Bahnhofstraße,residential,False,True,64.42699999999999,"LINESTRING (10.908782 48.956556, 10.9087818 48.9565965, 10.908781 48.9567715, 10.9087765 48.9569725, 10.9087574 48.9571349)",,,"['20', '50']",,
23976193,,Ringstraße,residential,False,False,126.78999999999999,"LINESTRING (10.9073125 48.9570308, 10.9073508 48.9571715, 10.9073751 48.957278, 10.9075191 48.9572999, 10.9076779 48.9573215, 10.908006 48.9573656, 10.9087055 48.9574454)",,,50,,
23976193,,Ringstraße,residential,False,True,87.461,"LINESTRING (10.9073125 48.9570308, 10.9072905 48.9569111, 10.9072752 48.9568376, 10.9072502 48.9566368, 10.9073047 48.9565099, 10.9073626 48.9564744, 10.9074753 48.9563768, 10.9075526 48.9563099)",,,50,,
24910000,,Hafnergasse,residential,False,True,116.14299999999999,"LINESTRING (10.9073125 48.9570308, 10.9073472 48.9569549, 10.9075051 48.9569804, 10.9083674 48.9571441, 10.9084504 48.9571075, 10.9087574 48.9571349)",,,,,
144845087,,Elkan-Naumburg-Straße,tertiary,False,True,102.136,"LINESTRING (10.9101372 48.9598161, 10.9093677 48.9592035, 10.9092591 48.9591015)",,,,,
24966679,,Bahnhofstraße,unclassified,False,False,24.194,"LINESTRING (10.9089181 48.9595935, 10.9085869 48.9596008)",2,,,,
24910005,,Bahnhofstraße,residential,False,False,24.425,"LINESTRING (10.9089181 48.9595935, 10.9088834 48.9596781, 10.9088311 48.9598056)",2,,50,,
24910005,,Bahnhofstraße,residential,False,True,61.102,"LINESTRING (10.9089181 48.9595935, 10.9090611 48.9593222, 10.9091324 48.9591868, 10.9091539 48.9591723, 10.9092591 48.9591015)",2,,50,,
24910012,,Bahnhofstraße,residential,False,True,28.922,"LINESTRING (10.9088311 48.9598056, 10.9085869 48.9596008)",2,,,,
24910005,,Bahnhofstraße,residential,False,True,24.425,"LINESTRING (10.9088311 48.9598056, 10.9088834 48.9596781, 10.9089181 48.9595935)",2,,50,,
24910012,,Bahnhofstraße,residential,False,False,28.922,"LINESTRING (10.9085869 48.9596008, 10.9088311 48.9598056)",2,,,,
24966679,,Bahnhofstraße,unclassified,False,True,24.194,"LINESTRING (10.9085869 48.9596008, 10.9089181 48.9595935)",2,,,,
"[24966680, 24966678, 24966679]",,Bahnhofstraße,"['unclassified', 'residential']",False,"[False, True]",142.398,"LINESTRING (10.9085869 48.9596008, 10.9081039 48.9595896, 10.9080431 48.959589, 10.9067551 48.9595497, 10.9066384 48.9595452)",2,yes,,,
24937331,,Jahnstraße,residential,False,True,59.743,"LINESTRING (10.9114502 48.9538068, 10.9112537 48.9538592, 10.9111014 48.9538915, 10.9110055 48.9539118, 10.9108066 48.9539439, 10.9106718 48.9539699)",,,,,
"[27635236, 292851221]",,Jahnstraße,residential,False,False,105.287,"LINESTRING (10.9114502 48.9538068, 10.912044 48.9536518, 10.9123536 48.953574, 10.9127966 48.9534681)",,,,,
"[1225161795, 1225190923, 24937332]",,Am Schulhof,living_street,False,False,95.395,"LINESTRING (10.9114502 48.9538068, 10.9116562 48.9542159, 10.911689 48.9543088, 10.9117225 48.9544277, 10.9117713 48.954636)",,,,,
"[27635236, 292851221]",,Jahnstraße,residential,False,True,105.287,"LINESTRING (10.9127966 48.9534681, 10.9123536 48.953574, 10.912044 48.9536518, 10.9114502 48.9538068)",,,,,
24948777,,,residential,False,True,31.828,"LINESTRING (10.9090383 48.9546332, 10.9090117 48.9543475)",,,,,
24848337,,Goethestraße,residential,False,False,44.99799999999999,"LINESTRING (10.9090383 48.9546332, 10.9092752 48.9546267, 10.909549 48.9546179, 10.9096435 48.954648)",,,,,
24848337,,Goethestraße,residential,False,True,66.316,"LINESTRING (10.9090383 48.9546332, 10.908921 48.9546379, 10.9085882 48.9546481, 10.9085563 48.9546489, 10.908131 48.9546598)",,,,,
24948777,,,residential,False,False,31.828,"LINESTRING (10.9090117 48.9543475, 10.9090383 48.9546332)",,,,,
24848336,,Gutenbergstraße,residential,True,False,85.636,"LINESTRING (10.9090117 48.9543475, 10.9092663 48.9543481, 10.9095953 48.9543489, 10.9100912 48.9543405, 10.9101827 48.954352)",,,,,
24896198,,Fischergasse,residential,False,True,10.647,"LINESTRING (10.9092786 48.9565585, 10.9094189 48.9565324)",,,,,
24995353,,Uhlengasse,residential,False,False,150.85999999999999,"LINESTRING (10.9120631 48.9546297, 10.9120754 48.9543812, 10.9120835 48.9543216, 10.912092 48.9542592, 10.912124 48.9542055, 10.9122328 48.9541611, 10.9125181 48.9540993, 10.9128696 48.9540309, 10.9129369 48.9540537, 10.9129999 48.9540955, 10.9130613 48.9541537, 10.9131039 48.9541689, 10.9132102 48.9541641, 10.913315 48.9541416, 10.9133779 48.9541096)",,,,,
27635215,,Kirchenstraße,living_street,False,False,12.804,"LINESTRING (10.9120631 48.9546297, 10.912146 48.954671, 10.9121937 48.9547058)",,,,,
27635215,,Kirchenstraße,living_street,False,True,21.58,"LINESTRING (10.9120631 48.9546297, 10.9119151 48.9546178, 10.9117713 48.954636)",,,,,
24995353,,Uhlengasse,residential,False,True,150.85999999999999,"LINESTRING (10.9133779 48.9541096, 10.913315 48.9541416, 10.9132102 48.9541641, 10.9131039 48.9541689, 10.9130613 48.9541537, 10.9129999 48.9540955, 10.9129369 48.9540537, 10.9128696 48.9540309, 10.9125181 48.9540993, 10.9122328 48.9541611, 10.912124 48.9542055, 10.912092 48.9542592, 10.9120835 48.9543216, 10.9120754 48.9543812, 10.9120631 48.9546297)",,,,,
25015742,,Gutenbergstraße,residential,False,True,77.53099999999999,"LINESTRING (10.9071225 48.9542311, 10.9072132 48.95424, 10.9081733 48.9543313)",,,,,
25015807,,Am Holzgarten,residential,False,True,115.742,"LINESTRING (10.9059664 48.955224, 10.9059943 48.9548254, 10.9060391 48.9541842)",,,,,
777320405,,Uhlbergstraße,residential,False,False,249.58400000000003,"LINESTRING (10.9059664 48.955224, 10.9054221 48.9551537, 10.9048748 48.955115, 10.9042513 48.9551293, 10.9035982 48.9551792, 10.9030543 48.9552331, 10.9025804 48.9552893)",,,,,
777320405,,Uhlbergstraße,residential,False,True,5.105,"LINESTRING (10.9059664 48.955224, 10.905995 48.9552399, 10.9060201 48.9552534)",,,,,
