osmid,oneway,lanes,name,highway,maxspeed,reversed,length,geometry,bridge,junction,ref,tunnel
4799515,False,2,Viktoriastraße,tertiary,50,False,23.336,"LINESTRING (7.864934 49.8463824, 7.8649096 49.8464769, 7.8648753 49.8465888)",,,,
24870268,True,1,Viktoriastraße,tertiary,50,False,18.721,"LINESTRING (7.864934 49.8463824, 7.864814 49.8463673, 7.8646792 49.8463459)",,,,
618040419,True,1,Am Römerkastell,tertiary,50,False,6.398,"LINESTRING (7.865397 49.8454914, 7.8654264 49.8454886, 7.8654561 49.8454892, 7.8654853 49.845493)",,roundabout,,
4799561,True,1,,tertiary,,False,25.227000000000004,"LINESTRING (7.8656039 49.8455813, 7.8656515 49.8455859, 7.865706 49.8455847, 7.865759 49.8455761, 7.8658114 49.8455593, 7.8658567 49.8455354, 7.8659099 49.8454991)",,,,
618040419,True,1,Am Römerkastell,tertiary,50,False,15.388,"LINESTRING (7.8656039 49.8455813, 7.8656049 49.845609, 7.865595 49.8456359, 7.865575 49.8456604, 7.8655461 49.8456809, 7.8655101 49.8456959)",,roundabout,,
143850576,False,3,Brückes,primary,50,False,12.34,"LINESTRING (7.8630236 49.8510986, 7.8631389 49.851181)",,,B 48,
"[143850696, 46851780]",True,1,,tertiary_link,,False,104.57,"LINESTRING (7.8630236 49.8510986, 7.8633528 49.8509354, 7.863495 49.8508649, 7.8636052 49.8508237, 7.863682 49.8508054, 7.863833 49.8508045, 7.8639309 49.8508039, 7.8640224 49.8507875, 7.8641459 49.8507299, 7.8642324 49.8506444)",,,,
"[54234664, 396164897]",False,"['2', '3']",Brückes,primary,50,True,155.181,"LINESTRING (7.8630236 49.8510986, 7.8628885 49.8510015, 7.8625862 49.8507797, 7.8622499 49.850533, 7.8617918 49.850116, 7.8616749 49.8500096)",,,B 48,
"[62461106, 25129635, 25129636]",False,2,"['Charles-de-Gaulle-Straße', 'Landfuhrbrücke']",tertiary,50,True,254.578,"LINESTRING (7.8642324 49.8506444, 7.864386 49.8501719, 7.8644166 49.8500697, 7.8647649 49.8490264, 7.8648101 49.848897, 7.8648249 49.8487992, 7.8648348 49.8486906, 7.8648166 49.84846, 7.8648104 49.8483953)",yes,,,
116645753,True,1,,tertiary_link,50,False,115.617,"LINESTRING (7.8642324 49.8506444, 7.8642388 49.8509025, 7.864224 49.8511478, 7.8642394 49.851426, 7.8642127 49.8515526, 7.8641725 49.85168)",,,,
120406793,False,2,Charles-de-Gaulle-Straße,tertiary,,False,62.329,"LINESTRING (7.8642324 49.8506444, 7.8641691 49.8508023, 7.864131 49.8509844, 7.8641063 49.8511975)",,,,
29245611,True,,Winzenheimer Straße,residential,50,False,170.091,"LINESTRING (7.8608321 49.8509563, 7.8606069 49.8508412, 7.8605285 49.8507966, 7.8602541 49.8506407, 7.8600666 49.850555, 7.8596954 49.8504251, 7.8594097 49.8503406, 7.8590949 49.8502578, 7.8589417 49.8502152, 7.8588427 49.8501501)",,,,
54234673,False,,Winzenheimer Straße,residential,50,True,158.685,"LINESTRING (7.8608321 49.8509563, 7.8609181 49.8510577, 7.861185 49.8513241, 7.8612169 49.8513559, 7.8615024 49.851716, 7.8618597 49.8522177)",,,,
37986013,False,,Stromberger Straße,residential,50,False,57.949,"LINESTRING (7.8588427 49.8501501, 7.858784 49.8500011, 7.8587472 49.8498492, 7.8587381 49.8496356)",,,,
219971255,False,,Stromberger Straße,residential,50,True,129.56900000000002,"LINESTRING (7.8588427 49.8501501, 7.8589073 49.8503111, 7.8590832 49.8505652, 7.8592456 49.8508105, 7.8594353 49.8510654, 7.8595011 49.8512313)",,,,
29245612,True,,Auf dem Martinsberg,residential,,False,278.96700000000004,"LINESTRING (7.8590107 49.8487645, 7.8600379 49.8496956, 7.8602578 49.8499697, 7.8604564 49.8502404, 7.8606442 49.8505105, 7.8607732 49.8507972, 7.8608321 49.8509563)",,,,
37986013,False,,Stromberger Straße,residential,50,True,99.402,"LINESTRING (7.8590107 49.8487645, 7.8589049 49.8489357, 7.8588261 49.8491296, 7.8587849 49.8493944, 7.8587381 49.8496356)",,,,
54234672,False,,Stromberger Straße,residential,50,False,72.82000000000001,"LINESTRING (7.8590107 49.8487645, 7.8590969 49.8486217, 7.8591339 49.848545, 7.8592777 49.8482605, 7.8593302 49.8481432)",,,,
54234664,False,2,Brückes,primary,50,False,272.467,"LINESTRING (7.8593302 49.8481432, 7.8595373 49.8482017, 7.8598255 49.848308, 7.8602278 49.8485376, 7.8604173 49.8486918, 7.8616749 49.8500096)",,,B 48,
54234672,False,,Stromberger Straße,residential,50,True,72.82000000000001,"LINESTRING (7.8593302 49.8481432, 7.8592777 49.8482605, 7.8591339 49.848545, 7.8590969 49.8486217, 7.8590107 49.8487645)",,,,
121163652,True,2,Brückes,primary,50,False,32.572,"LINESTRING (7.8593302 49.8481432, 7.8591893 49.8481312, 7.8589012 49.8480537)",,,,
143850697,True,1,Viktoriastraße,tertiary,30,False,56.426,"LINESTRING (7.8639118 49.8459609, 7.8633366 49.8456146)",,,,
988221816,True,,Bleichstraße,living_street,,False,109.101,"LINESTRING (7.8639118 49.8459609, 7.8649399 49.8452376)",,,,
143850697,True,1,Viktoriastraße,tertiary,30,False,52.973,"LINESTRING (7.8633366 49.8456146, 7.8628115 49.8452795)",,,,
54614350,True,,Schöffenstraße,residential,,False,99.256,"LINESTRING (7.8628115 49.8452795, 7.8618819 49.8459409)",,,,
143850697,True,1,Viktoriastraße,tertiary,30,False,58.552,"LINESTRING (7.8628115 49.8452795, 7.8622276 49.8449114)",,,,
143850697,True,1,Viktoriastraße,tertiary,30,False,48.653999999999996,"LINESTRING (7.8622276 49.8449114, 7.8618772 49.8447038, 7.8618465 49.8446857, 7.8617279 49.8446154)",,,,
"[761227345, 528338363]",False,"['4', '3']",Wilhelmstraße,primary,30,False,120.544,"LINESTRING (7.8617279 49.8446154, 7.8616261 49.8447138, 7.8615844 49.8447541, 7.8611697 49.8451571, 7.8609788 49.8453256, 7.8607618 49.8455018)",,,B 48,
512606485,False,,Magister-Faust-Gasse,living_street,,True,190.09,"LINESTRING (7.8559892 49.8461396, 7.8565565 49.8462441, 7.8567787 49.8463156, 7.8569738 49.8463521, 7.8572411 49.8463916, 7.8580432 49.8465145, 7.8582789 49.8466453, 7.8584339 49.8467268)",,,,
28818835,False,,Hofgartenstraße,residential,,True,74.162,"LINESTRING (7.8587381 49.8496356, 7.8584926 49.8496032, 7.8577265 49.8494965)",,,,
37986013,False,,Stromberger Straße,residential,50,False,99.402,"LINESTRING (7.8587381 49.8496356, 7.8587849 49.8493944, 7.8588261 49.8491296, 7.8589049 49.8489357, 7.8590107 49.8487645)",,,,
37986013,False,,Stromberger Straße,residential,50,True,57.949000000000005,"LINESTRING (7.8587381 49.8496356, 7.8587472 49.8498492, 7.858784 49.8500011, 7.8588427 49.8501501)",,,,
618040419,True,1,Am Römerkastell,tertiary,50,False,15.357,"LINESTRING (7.8652676 49.8455903, 7.8652758 49.8455632, 7.8652944 49.8455383, 7.865322 49.8455172, 7.8653569 49.8455012, 7.865397 49.8454914)",,roundabout,,
29213990,False,2,Mühlenstraße,residential,,True,68.848,"LINESTRING (7.8597988 49.8452642, 7.85996 49.845377, 7.8602439 49.8455702, 7.860463 49.8457112)",,,,
"[747217136, 34131170, 747217135]",True,,Mühlenstraße,residential,20,False,34.084,"LINESTRING (7.8597988 49.8452642, 7.8595738 49.8451156, 7.859507 49.8450937, 7.8594433 49.8450643)",,,,yes
135934368,True,2,Hochstraße,tertiary,50,False,47.272000000000006,"LINESTRING (7.8572623 49.847781, 7.8574055 49.8477493, 7.8574757 49.8477472, 7.8575414 49.8477467, 7.8577358 49.8477532, 7.8579122 49.8477644)",,,,
143850662,False,,Braunshorn,residential,,False,50.641,"LINESTRING (7.8572623 49.847781, 7.8572623 49.8476716, 7.8573354 49.8473288)",,,,
396164918,False,3,Hochstraße,tertiary,50,True,99.168,"LINESTRING (7.8572623 49.847781, 7.8567414 49.8478, 7.8565124 49.8478093, 7.8563107 49.8478164, 7.8558824 49.8478402)",,,,
34131584,False,,Poststraße,residential,,True,12.899,"LINESTRING (7.8573336 49.8472128, 7.8573354 49.8473288)",,,,
34131584,False,,Poststraße,residential,,False,137.80500000000004,"LINESTRING (7.8573336 49.8472128, 7.8572819 49.8470832, 7.8572373 49.8469469, 7.8572003 49.8468698, 7.8571068 49.8468038, 7.8570101 49.846759, 7.856949 49.8467467, 7.856784 49.8467209, 7.8567279 49.8466977, 7.8566785 49.8466733, 7.8565823 49.8466301, 7.8560119 49.8465556, 7.8559607 49.8465454)",,,,
382676576,False,,Schuhgasse,living_street,,True,36.929,"LINESTRING (7.8573336 49.8472128, 7.8572297 49.8472324, 7.8570768 49.8472443, 7.8568252 49.84726)",,,,
34131584,False,,Poststraße,residential,,False,12.899,"LINESTRING (7.8573354 49.8473288, 7.8573336 49.8472128)",,,,
34131582,False,,Poststraße,residential,,False,48.92100000000001,"LINESTRING (7.8573354 49.8473288, 7.8578025 49.8474779, 7.8579509 49.8475183)",,,,
143850662,False,,Braunshorn,residential,,True,50.641,"LINESTRING (7.8573354 49.8473288, 7.8572623 49.8476716, 7.8572623 49.847781)",,,,
119660225,False,,Pfingstwiese,residential,,True,67.567,"LINESTRING (7.8655493 49.8515871, 7.8647615 49.8519206)",,,,
35595605,True,1,,primary,,False,31.024,"LINESTRING (7.8638468 49.85163, 7.8638894 49.8516011, 7.8639446 49.8515833, 7.864006 49.8515787, 7.8640662 49.8515879, 7.8641178 49.8516098, 7.8641547 49.8516418, 7.8641725 49.85168)",,roundabout,,
"[143850581, 396164901]",False,"['2', '3']",Brückes,primary,50,True,71.528,"LINESTRING (7.8638468 49.85163, 7.8636416 49.8515376, 7.8631389 49.851181)",,,B 48,
35595605,True,1,,primary,,False,29.62,"LINESTRING (7.8640264 49.8518065, 7.8639674 49.8518068, 7.8639115 49.8517947, 7.8638648 49.8517715, 7.8638324 49.8517396, 7.8638179 49.8517027, 7.8638229 49.8516648, 7.8638468 49.85163)",,roundabout,,
"[120407848, 684162789]",False,2,Brückes,primary,50,True,208.329,"LINESTRING (7.8640264 49.8518065, 7.8641967 49.8520171, 7.8647495 49.852515, 7.8656494 49.8533584)",,,B 48,
35595605,True,1,,primary,,False,13.597999999999999,"LINESTRING (7.8641641 49.8517305, 7.864143 49.8517579, 7.8641114 49.8517807, 7.8640716 49.8517973, 7.8640264 49.8518065)",,roundabout,,
"[119660225, 35595606]",False,,Pfingstwiese,residential,,False,59.346,"LINESTRING (7.8641641 49.8517305, 7.8643428 49.8518597, 7.8644963 49.8520001, 7.8645556 49.8519843, 7.8645862 49.8519761, 7.8646428 49.8519615, 7.8647615 49.8519206)",,,,
46851781,True,1,,tertiary_link,,False,93.046,"LINESTRING (7.8641063 49.8511975, 7.8640513 49.8511029, 7.8639522 49.8510323, 7.863881 49.8509932, 7.8637794 49.8509556, 7.863637 49.8509439, 7.8635046 49.8509592, 7.8633254 49.8510453, 7.8631389 49.851181)",,,,
120406793,False,2,Charles-de-Gaulle-Straße,tertiary,,True,62.32900000000001,"LINESTRING (7.8641063 49.8511975, 7.864131 49.8509844, 7.8641691 49.8508023, 7.8642324 49.8506444)",,,,
34131584,False,,Poststraße,residential,,True,15.27,"LINESTRING (7.8557587 49.846502, 7.8558932 49.8465324, 7.8559607 49.8465454)",,,,
108747624,True,,Reitschule,residential,30,False,178.20299999999997,"LINESTRING (7.8558824 49.8478402, 7.8559297 49.8485848, 7.855987 49.8494414)",,,,
396164918,False,3,Hochstraße,tertiary,50,False,99.168,"LINESTRING (7.8558824 49.8478402, 7.8563107 49.8478164, 7.8565124 49.8478093, 7.8567414 49.8478, 7.8572623 49.847781)",,,,
47215398,False,,Schuhgasse,living_street,,False,31.86,"LINESTRING (7.856439 49.8471268, 7.8564858 49.847163, 7.8568252 49.84726)",,,,
47215398,False,,Schuhgasse,living_street,,True,31.86,"LINESTRING (7.8568252 49.84726, 7.8564858 49.847163, 7.856439 49.8471268)",,,,
382676576,False,,Schuhgasse,living_street,,False,36.928999999999995,"LINESTRING (7.8568252 49.84726, 7.8570768 49.8472443, 7.8572297 49.8472324, 7.8573336 49.8472128)",,,,
47215403,False,,,residential,,False,34.434,"LINESTRING (7.8559523 49.8468531, 7.8559323 49.8466518, 7.8559607 49.8465454)",,,,
34131584,False,,Poststraße,residential,,False,15.27,"LINESTRING (7.8559607 49.8465454, 7.8558932 49.8465324, 7.8557587 49.846502)",,,,
34131584,False,,Poststraße,residential,,True,137.805,"LINESTRING (7.8559607 49.8465454, 7.8560119 49.8465556, 7.8565823 49.8466301, 7.8566785 49.8466733, 7.8567279 49.8466977, 7.856784 49.8467209, 7.856949 49.8467467, 7.8570101 49.846759, 7.8571068 49.8468038, 7.8572003 49.8468698, 7.8572373 49.8469469, 7.8572819 49.8470832, 7.8573336 49.8472128)",,,,
47215403,False,,,residential,,True,34.434,"LINESTRING (7.8559607 49.8465454, 7.8559323 49.8466518, 7.8559523 49.8468531)",,,,
240510118,True,1,Am Römerkastell,tertiary,50,False,44.958999999999996,"LINESTRING (7.8654853 49.845493, 7.8655371 49.8454815, 7.8655857 49.8454637, 7.8656172 49.8454489, 7.8656462 49.8454321, 7.8656725 49.8454136, 7.8656951 49.8453906, 7.8657108 49.8453648, 7.8657391 49.8453048, 7.8657868 49.8451683)",,,,
618040419,True,1,Am Römerkastell,tertiary,50,False,10.825,"LINESTRING (7.8654853 49.845493, 7.86552 49.8455026, 7.8655505 49.8455169, 7.8655754 49.8455352, 7.8655934 49.8455566)",,roundabout,,
618040419,True,1,Am Römerkastell,tertiary,50,False,2.848,"LINESTRING (7.8655934 49.8455566, 7.8656039 49.8455813)",,roundabout,,
120018238,True,2,Am Römerkastell,tertiary,50,False,35.776,"LINESTRING (7.8653424 49.8456884, 7.8652891 49.8457136, 7.8652503 49.8457417, 7.8652201 49.8457754, 7.8651723 49.8458848, 7.8651373 49.8459708)",,,,
618040419,True,1,Am Römerkastell,tertiary,50,False,12.693,"LINESTRING (7.8653424 49.8456884, 7.8653091 49.8456695, 7.8652846 49.8456458, 7.8652704 49.8456187, 7.8652676 49.8455903)",,roundabout,,
4799509,True,1,,tertiary,50,False,10.567,"LINESTRING (7.8647072 49.8482058, 7.8647387 49.8481934, 7.8647736 49.8481859, 7.8648103 49.8481835, 7.8648468 49.8481865)",,roundabout,,
4799509,True,1,,tertiary,50,False,7.9079999999999995,"LINESTRING (7.8648468 49.8481865, 7.864873 49.8481922, 7.8648973 49.8482005, 7.8649191 49.8482114, 7.8649377 49.8482245)",,roundabout,,
150719308,True,1,Dr.-Konrad-Adenauer-Straße,tertiary,50,False,27.585,"LINESTRING (7.8648468 49.8481865, 7.8649448 49.8481443, 7.8650958 49.8480024)",,,,
4799509,True,1,,tertiary,50,False,17.188000000000002,"LINESTRING (7.8646683 49.8483452, 7.8646493 49.8483168, 7.8646438 49.8482861, 7.8646523 49.8482557, 7.864674 49.8482281, 7.8647072 49.8482058)",,roundabout,,
217143988,True,1,Viktoriastraße,tertiary,,False,30.459999999999997,"LINESTRING (7.8646683 49.8483452, 7.8645184 49.8482655, 7.864446 49.8482197, 7.8643683 49.8481532)",,,,
4799509,True,1,,tertiary,50,False,26.044000000000004,"LINESTRING (7.8649377 49.8482245, 7.8649567 49.8482445, 7.8649684 49.8482666, 7.8649722 49.8482899, 7.864968 49.8483132, 7.864956 49.8483353, 7.8649368 49.8483552, 7.8649112 49.8483718, 7.8648806 49.8483844, 7.8648464 49.8483924, 7.8648104 49.8483953)",,roundabout,,
945981712,False,,Kilianstraße,residential,30,False,47.008,"LINESTRING (7.8607618 49.8455018, 7.861322 49.8457214)",,,,
138510264,False,3,Wilhelmstraße,primary,30,False,31.641,"LINESTRING (7.8607618 49.8455018, 7.8605782 49.8456312, 7.860463 49.8457112)",,,B 48,
"[761227345, 528338363]",False,"['4', '3']",Wilhelmstraße,primary,30,True,120.54400000000001,"LINESTRING (7.8607618 49.8455018, 7.8609788 49.8453256, 7.8611697 49.8451571, 7.8615844 49.8447541, 7.8616261 49.8447138, 7.8617279 49.8446154)",,,B 48,
54614343,True,,Traubenstraße,residential,30,False,111.036,"LINESTRING (7.861322 49.8457214, 7.8622276 49.8449114)",,,,
945981712,False,,Kilianstraße,residential,30,True,47.008,"LINESTRING (7.861322 49.8457214, 7.8607618 49.8455018)",,,,
945981712,False,,Kilianstraße,residential,30,False,21.27,"LINESTRING (7.861322 49.8457214, 7.8614233 49.8457611, 7.8615737 49.8458226)",,,,
54614354,True,,Kilianstraße,residential,30,False,48.077,"LINESTRING (7.8618819 49.8459409, 7.8624477 49.8461729)",,,,
701326893,True,,Eichstraße,residential,,False,88.974,"LINESTRING (7.8624477 49.8461729, 7.8633366 49.8456146)",,,,
701326894,True,,Kilianstraße,residential,,False,61.02,"LINESTRING (7.8624477 49.8461729, 7.8631756 49.8464572)",,,,
"[54614353, 150719399]",False,,"['Mühlenstraße', 'Eichstraße']",residential,,"[False, True]",133.77599999999998,"LINESTRING (7.8624477 49.8461729, 7.8619665 49.8465932, 7.861914 49.8466389, 7.8620307 49.8467073, 7.8623546 49.8469057, 7.8624947 49.846988, 7.8626201 49.8470652)",,,,
54614352,True,,Bleichstraße,living_street,,False,76.368,"LINESTRING (7.8631756 49.8464572, 7.8639118 49.8459609)",,,,
701326894,True,,Kilianstraße,residential,,False,14.487,"LINESTRING (7.8631756 49.8464572, 7.863345 49.8465282)",,,,
54614355,False,,Bleichstraße,residential,,True,79.165,"LINESTRING (7.863345 49.8465282, 7.8626201 49.8470652)",,,,
701326894,True,,Kilianstraße,residential,,False,114.125,"LINESTRING (7.863345 49.8465282, 7.8636659 49.8466517, 7.8646914 49.8470754)",,,,
4799485,True,1,Planiger Straße,tertiary,20,False,37.52,"LINESTRING (7.8644736 49.8450845, 7.8649399 49.8452376)",,,,
4799485,True,1,Planiger Straße,tertiary,20,False,44.146,"LINESTRING (7.8649399 49.8452376, 7.8650778 49.8452818, 7.8651311 49.8453006, 7.8651798 49.845324, 7.8652243 49.8453526, 7.8652619 49.8453851, 7.8653204 49.8454408, 7.8653567 49.8454696, 7.865397 49.8454914)",,,,
143850700,False,2,Viktoriastraße,tertiary,50,False,36.2,"LINESTRING (7.8646914 49.8470754, 7.8645675 49.847391)",,,,
143850700,False,2,Viktoriastraße,tertiary,50,True,55.691,"LINESTRING (7.8646914 49.8470754, 7.8648753 49.8465888)",,,,
143850639,True,,Planiger Straße,residential,,False,45.353,"LINESTRING (7.8674323 49.8466658, 7.8678239 49.8463455)",,,,
142296338,False,2,Gensinger Straße,tertiary,50,False,10.121,"LINESTRING (7.8672337 49.8468604, 7.8673502 49.8469118)",,,,
56209074,True,,Planiger Straße,residential,,False,25.914,"LINESTRING (7.8672337 49.8468604, 7.8673204 49.8467696, 7.8674323 49.8466658)",,,,
120018236,True,1,Gensinger Straße,tertiary,50,False,123.78099999999999,"LINESTRING (7.8672337 49.8468604, 7.8669407 49.8467758, 7.8665844 49.8466653, 7.8661979 49.8465618, 7.8660495 49.8465242, 7.8658295 49.8464858, 7.8656285 49.8464632)",,,,
61676519,False,,Schöne Aussicht,residential,,False,139.815,"LINESTRING (7.8603851 49.8530412, 7.8599352 49.8523186, 7.8596287 49.8520083, 7.8595178 49.8519236)",,,,
61676520,False,,Dr.-Geisenheyner-Straße,residential,,False,141.15800000000002,"LINESTRING (7.8603851 49.8530412, 7.8605557 49.8530097, 7.8618597 49.8522177)",,,,
54234673,False,,Winzenheimer Straße,residential,50,False,158.685,"LINESTRING (7.8618597 49.8522177, 7.8615024 49.851716, 7.8612169 49.8513559, 7.861185 49.8513241, 7.8609181 49.8510577, 7.8608321 49.8509563)",,,,
61676520,False,,Dr.-Geisenheyner-Straße,residential,,True,141.15800000000002,"LINESTRING (7.8618597 49.8522177, 7.8605557 49.8530097, 7.8603851 49.8530412)",,,,
61676519,False,,Schöne Aussicht,residential,,True,139.815,"LINESTRING (7.8595178 49.8519236, 7.8596287 49.8520083, 7.8599352 49.8523186, 7.8603851 49.8530412)",,,,
219971255,False,,Stromberger Straße,residential,50,False,77.8,"LINESTRING (7.8595178 49.8519236, 7.8595657 49.8517411, 7.8595634 49.8515986, 7.8595598 49.8513796, 7.8595105 49.8512551, 7.8595011 49.8512313)",,,,
54614354,True,,Kilianstraße,residential,30,False,25.718,"LINESTRING (7.8615737 49.8458226, 7.8618819 49.8459409)",,,,
945981712,False,,Kilianstraße,residential,30,True,21.27,"LINESTRING (7.8615737 49.8458226, 7.8614233 49.8457611, 7.861322 49.8457214)",,,,
28818835,False,,Hofgartenstraße,residential,,False,125.48,"LINESTRING (7.855987 49.8494414, 7.8569572 49.8494187, 7.8573902 49.8494529, 7.8577265 49.8494965)",,,,
35595605,True,1,,primary,,False,5.683,"LINESTRING (7.8641725 49.85168, 7.8641727 49.8517055, 7.8641641 49.8517305)",,roundabout,,
119660225,False,,Pfingstwiese,residential,,False,67.567,"LINESTRING (7.8647615 49.8519206, 7.8655493 49.8515871)",,,,
"[119660225, 35595606]",False,,Pfingstwiese,residential,,True,59.346000000000004,"LINESTRING (7.8647615 49.8519206, 7.8646428 49.8519615, 7.8645862 49.8519761, 7.8645556 49.8519843, 7.8644963 49.8520001, 7.8643428 49.8518597, 7.8641641 49.8517305)",,,,
240510117,True,1,Am Römerkastell,tertiary,50,False,47.089,"LINESTRING (7.8657868 49.8451683, 7.8657813 49.8452997, 7.8657773 49.8453363, 7.8657661 49.8453722, 7.8657481 49.845407, 7.8657234 49.84544, 7.8656947 49.8454688, 7.865661 49.8454953, 7.8656227 49.845519, 7.8656021 49.8455377, 7.8655934 49.8455566)",,,,
618040421,True,1,Planiger Straße,residential,,False,14.440999999999999,"LINESTRING (7.8678239 49.8463455, 7.8677995 49.8463307, 7.8677826 49.846312, 7.8677749 49.8462909, 7.8677769 49.8462693, 7.8677886 49.846249, 7.8678088 49.8462317)",,roundabout,,
120018231,True,1,Gensinger Straße,tertiary,50,False,165.53199999999998,"LINESTRING (7.8651373 49.8459708, 7.8651393 49.846097, 7.8651505 49.8461455, 7.8651686 49.8461832, 7.865194 49.8462192, 7.8652366 49.8462619, 7.8652894 49.8462995, 7.8653509 49.8463311, 7.8654196 49.8463559, 7.8654936 49.8463732, 7.865571 49.8463825, 7.8657739 49.8463927, 7.8658658 49.8464041, 7.8660034 49.8464281, 7.8661619 49.8464621, 7.8662749 49.8464863, 7.8665353 49.8465585, 7.8669099 49.8466984)",,,,
143850559,True,1,Am Römerkastell,tertiary,50,False,48.054,"LINESTRING (7.8651373 49.8459708, 7.8650294 49.8462098, 7.864934 49.8463824)",,,,
120018236,True,1,Gensinger Straße,tertiary,50,False,50.611,"LINESTRING (7.8656285 49.8464632, 7.8653704 49.8464362, 7.8651106 49.8464067, 7.864934 49.8463824)",,,,
535604664,True,,,tertiary,,False,59.401,"LINESTRING (7.8656285 49.8464632, 7.8651445 49.8464682, 7.8650654 49.8464769, 7.8650146 49.8464917, 7.8649683 49.8465118, 7.8649313 49.8465343, 7.8649 49.8465601, 7.8648753 49.8465888)",,,,
143850609,True,1,Gensinger Straße,tertiary,50,False,29.386,"LINESTRING (7.8669099 49.8466984, 7.8672337 49.8468604)",,,,
56224013,True,,Planiger Straße,residential,,False,38.668,"LINESTRING (7.8669099 49.8466984, 7.8671335 49.8467203, 7.8672646 49.8467097, 7.867354 49.8466863, 7.8674323 49.8466658)",,,,
143850700,False,2,Viktoriastraße,tertiary,50,False,55.691,"LINESTRING (7.8648753 49.8465888, 7.8646914 49.8470754)",,,,
4799515,False,2,Viktoriastraße,tertiary,50,True,23.336,"LINESTRING (7.8648753 49.8465888, 7.8649096 49.8464769, 7.864934 49.8463824)",,,,
120018237,True,1,,tertiary,,False,30.746,"LINESTRING (7.8648753 49.8465888, 7.8648242 49.8464896, 7.8647731 49.8464267, 7.8646792 49.8463459)",,,,
540997117,False,,Am Bahndamm,residential,,False,70.243,"LINESTRING (7.8648753 49.8465888, 7.8652536 49.8466315, 7.8653367 49.8466534, 7.8654061 49.8466951, 7.8654184 49.8467338, 7.865346 49.8469544)",,,,
143850697,True,1,Viktoriastraße,tertiary,30,False,69.931,"LINESTRING (7.8646792 49.8463459, 7.8646095 49.8463231, 7.8645422 49.8462975, 7.8644748 49.8462681, 7.8644106 49.8462359, 7.8642334 49.8461398, 7.8639118 49.8459609)",,,,
54614355,False,,Bleichstraße,residential,,False,79.165,"LINESTRING (7.8626201 49.8470652, 7.863345 49.8465282)",,,,
150719399,False,,Mühlenstraße,residential,,False,70.593,"LINESTRING (7.8626201 49.8470652, 7.8627107 49.8471215, 7.8627428 49.8471716, 7.8627912 49.8471992, 7.8628855 49.8472565, 7.8628922 49.8472604, 7.8630114 49.8473304, 7.863168 49.8474224, 7.8632256 49.847438, 7.8632637 49.8474614, 7.8633239 49.8474985)",,,,
"[54614353, 150719399]",False,,"['Mühlenstraße', 'Eichstraße']",residential,,"[False, True]",133.77599999999998,"LINESTRING (7.8626201 49.8470652, 7.8624947 49.846988, 7.8623546 49.8469057, 7.8620307 49.8467073, 7.861914 49.8466389, 7.8619665 49.8465932, 7.8624477 49.8461729)",,,,
