osmid,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,ref,junction,bridge
23329152,Gartenstraße,residential,30,False,True,56.523,"LINESTRING (9.8819558 48.2287114, 9.8818853 48.2287761, 9.8813874 48.2290472)",,,,
1099870740,Mittelstraße,residential,30,False,False,65.589,"LINESTRING (9.8819558 48.2287114, 9.8820349 48.2287555, 9.882254 48.2288901, 9.8826025 48.2291141)",,,,
1099870740,Mittelstraße,residential,30,False,True,138.45299999999997,"LINESTRING (9.8819558 48.2287114, 9.8815117 48.2284913, 9.8811824 48.2283648, 9.8809037 48.2282574, 9.880652 48.228151, 9.8803711 48.2280555)",,,,
656856629,Rabenstraße,residential,30,False,True,11.145,"LINESTRING (9.8831992 48.2287403, 9.8830933 48.2286691)",,,,
363939962,Kapellenstraße,tertiary,30,False,False,333.201,"LINESTRING (9.8833765 48.2318902, 9.883342 48.2319582, 9.883327 48.2319888, 9.8830329 48.2325915, 9.882623 48.2335248, 9.882486 48.23381, 9.8824588 48.2338797, 9.8820529 48.2347538)",2,,,
695973286,Kapellenstraße,tertiary,30,False,True,86.422,"LINESTRING (9.8833765 48.2318902, 9.8836228 48.2313298, 9.8837126 48.231146)",2,,,
884072887,Radstraße,residential,30,False,False,35.482,"LINESTRING (9.8833765 48.2318902, 9.8833152 48.2318714, 9.883292 48.2318635, 9.8831234 48.2317922, 9.8829673 48.2317251)",,,,
23348347,Schmiedstraße,residential,30,False,False,30.910999999999998,"LINESTRING (9.879343 48.2288374, 9.879512 48.2289625, 9.8796186 48.2290461)",,,,
23348347,Schmiedstraße,residential,30,False,True,163.11800000000002,"LINESTRING (9.879343 48.2288374, 9.8789718 48.2286427, 9.8778124 48.2280348, 9.8777307 48.2280183, 9.8776591 48.2280149, 9.877567 48.2280353)",,,,
256172053,Aststraße,residential,30,False,True,115.668,"LINESTRING (9.879343 48.2288374, 9.879499 48.2287152, 9.8799235 48.2284086, 9.8802881 48.2281354, 9.8803711 48.2280555)",,,,
23329193,Ulmer Straße,secondary,50,False,False,43.678999999999995,"LINESTRING (9.877567 48.2280353, 9.8775346 48.2279795, 9.877487 48.2279135, 9.8774428 48.2278558, 9.8773974 48.2277809, 9.8773756 48.2277225, 9.8773599 48.2276695)",2,,,
