osmid,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,ref
34086097,Aschingerstraße,residential,30,False,False,33.528,"LINESTRING (8.8020876 49.0625974, 8.802275 49.0626655, 8.8024662 49.0627668)",,
100023001,Flehinger Straße,secondary,30,False,True,149.39600000000002,"LINESTRING (8.8020876 49.0625974, 8.8019437 49.0626625, 8.8018429 49.06271, 8.801706 49.0627919, 8.8016798 49.0628083, 8.801652 49.0628276, 8.8012912 49.0631204, 8.8009096 49.0634976, 8.8008561 49.0635561, 8.8008108 49.0636291)",2,L 554
133859526,Brettener Straße,secondary,30,False,False,100.54,"LINESTRING (8.8020876 49.0625974, 8.8020442 49.0625742, 8.8019921 49.0625464, 8.8019075 49.0624814, 8.8017923 49.062332, 8.8017264 49.0621883, 8.8016591 49.0618695, 8.8016383 49.0617717)",2,L 1103
133859598,Sternenfelser Straße,secondary,30,False,False,157.397,"LINESTRING (8.8020876 49.0625974, 8.8022442 49.0625341, 8.8028456 49.0621287, 8.8031091 49.0619957, 8.803245 49.061941, 8.8033359 49.0619044, 8.8038121 49.0617765)",,L 1103
282777369,Flehinger Straße,secondary,50,False,False,62.292,"LINESTRING (8.8044452 49.0668376, 8.804468 49.0667816, 8.8044737 49.0667053, 8.8044674 49.0666675, 8.8044524 49.0666253, 8.8044172 49.0665584, 8.8043763 49.0664985, 8.8043604 49.0664817, 8.8043205 49.0664393, 8.8041824 49.0663344)",,L 554
34086152,Staffelweg,residential,30,False,False,145.786,"LINESTRING (8.8041824 49.0663344, 8.8043765 49.0662281, 8.8045413 49.0661279, 8.8056296 49.0654296)",,
"[282777369, 166150675]",Flehinger Straße,secondary,"['50', '30']",False,False,397.2270000000001,"LINESTRING (8.8041824 49.0663344, 8.8040583 49.066257, 8.8039604 49.0661922, 8.8029812 49.0655391, 8.8023134 49.065087, 8.8017841 49.0647413, 8.8012732 49.064388, 8.8009694 49.0641193, 8.8008916 49.0640336, 8.8008372 49.063935, 8.8008153 49.063875, 8.8008012 49.0638124, 8.8007944 49.0637406, 8.8008108 49.0636291)",,L 554
282777369,Flehinger Straße,secondary,50,False,True,62.292,"LINESTRING (8.8041824 49.0663344, 8.8043205 49.0664393, 8.8043604 49.0664817, 8.8043763 49.0664985, 8.8044172 49.0665584, 8.8044524 49.0666253, 8.8044674 49.0666675, 8.8044737 49.0667053, 8.804468 49.0667816, 8.8044452 49.0668376)",,L 554
25516030,Obere Gasse,residential,30,False,False,98.046,"LINESTRING (8.8011556 49.0604816, 8.801218 49.0604833, 8.80127 49.0604847, 8.8013247 49.0604732, 8.8018201 49.0602797, 8.8020467 49.0601952, 8.8022045 49.0601281, 8.8023208 49.060068)",,
133859526,Brettener Straße,secondary,30,False,True,49.008,"LINESTRING (8.8011556 49.0604816, 8.8011461 49.0605651, 8.8011545 49.0606486, 8.8011764 49.0607304, 8.8012039 49.0607859, 8.8012313 49.0608257, 8.8012734 49.0608782, 8.8012943 49.0609037)",2,L 1103
633453138,Brettener Straße,secondary,50,False,False,41.429,"LINESTRING (8.8011556 49.0604816, 8.8011698 49.060358, 8.801167 49.0602634, 8.8011501 49.0601818, 8.8011 49.0601181)",2,L 1103
25516030,Obere Gasse,residential,30,False,False,64.739,"LINESTRING (8.8023208 49.060068, 8.8024017 49.0600188, 8.8024783 49.0599683, 8.8025583 49.0599133, 8.8027305 49.0598014, 8.8029137 49.0597077, 8.8029844 49.0596852)",,
25516030,Obere Gasse,residential,30,False,True,98.046,"LINESTRING (8.8023208 49.060068, 8.8022045 49.0601281, 8.8020467 49.0601952, 8.8018201 49.0602797, 8.8013247 49.0604732, 8.80127 49.0604847, 8.801218 49.0604833, 8.8011556 49.0604816)",,
