osmid,highway,oneway,reversed,length,geometry,lanes,ref,name,maxspeed,tunnel,junction
191628596,residential,False,True,13.075,"LINESTRING (12.7640288 54.091643, 12.7641233 54.0915393)",,,Clara-Zetkin-Straße,,,
28071670,residential,False,True,61.316,"LINESTRING (12.7640288 54.091643, 12.7639472 54.0916192, 12.7638786 54.0916026, 12.7637415 54.0915693, 12.7636184 54.0915394, 12.7632484 54.0913481)",,,Verbindungsweg,,,
28071670,residential,False,False,224.233,"LINESTRING (12.7604143 54.0902344, 12.7605702 54.0902786, 12.762437 54.0908967, 12.762583 54.0909622, 12.7626914 54.0910114, 12.7629215 54.0911385, 12.763193 54.0913095, 12.7632484 54.0913481)",,,Verbindungsweg,,,
191313518,residential,True,False,11.763,"LINESTRING (12.7604143 54.0902344, 12.7604072 54.0902605, 12.7603871 54.0902842, 12.7603558 54.0903032, 12.7603162 54.0903159)",,,,,,roundabout
28071672,residential,False,False,200.56799999999998,"LINESTRING (12.7601292 54.0902691, 12.7598843 54.0903197, 12.7593509 54.0904357, 12.7586692 54.0905826, 12.7572439 54.0908934)",,,Verbindungsweg,,,
191313518,residential,True,False,21.566,"LINESTRING (12.7601292 54.0902691, 12.7601184 54.0902478, 12.7601172 54.0902256, 12.7601306 54.0901968, 12.7601599 54.0901723, 12.7602015 54.090155, 12.7602506 54.090147, 12.7603015 54.0901491)",,,,,,roundabout
191313518,residential,True,False,12.878,"LINESTRING (12.7603015 54.0901491, 12.7603467 54.0901607, 12.760383 54.0901803, 12.7604064 54.0902058, 12.7604143 54.0902344)",,,,,,roundabout
28071672,residential,False,True,29.779000000000003,"LINESTRING (12.7516032 54.0921007, 12.7519205 54.092061, 12.7520451 54.0920351)",,,Verbindungsweg,,,
"[191313516, 542734277]",secondary,False,True,170.064,"LINESTRING (12.7516032 54.0921007, 12.7516629 54.0922811, 12.7518603 54.0927816, 12.7519064 54.092886, 12.7519999 54.0930645, 12.7521273 54.0932613, 12.7523633 54.0935574)","['2', '3']",L 192,Sülzer Chaussee,50,,
29268534,residential,True,False,36.265,"LINESTRING (12.7548889 54.0948263, 12.7544104 54.0949925)",1,,Neubaustraße,,,
29268537,residential,False,False,25.47,"LINESTRING (12.7548889 54.0948263, 12.7552093 54.0946953)",,,Neubaustraße,,,
60434871,residential,False,True,41.62,"LINESTRING (12.7548889 54.0948263, 12.7552052 54.0951514)",,,Karl-Marx-Straße,,,
60434884,residential,False,True,30.969,"LINESTRING (12.7548889 54.0948263, 12.7546076 54.0946019)",,,Auf dem Amte,,,
29268537,residential,False,False,18.335,"LINESTRING (12.7586913 54.0935948, 12.7589502 54.0935305)",,,Neubaustraße,,,
29268537,residential,False,True,103.712,"LINESTRING (12.7586913 54.0935948, 12.7572743 54.0940183)",,,Neubaustraße,,,
60434904,residential,False,True,61.13,"LINESTRING (12.7586913 54.0935948, 12.7590574 54.0941009)",,,Heilgeiststraße,,,
624136527,residential,True,False,42.851,"LINESTRING (12.7595552 54.0933801, 12.7589502 54.0935305)",,,Neubaustraße,,,
"[60434873, 376386079]",residential,False,False,202.325,"LINESTRING (12.7595552 54.0933801, 12.7593393 54.093236, 12.7591357 54.0931496, 12.7589028 54.0930967, 12.7586384 54.0930782, 12.7584166 54.0931055, 12.7577312 54.0933186, 12.7572224 54.0935305, 12.7568874 54.0936378)",,,Südmauerstraße,,,
372888712,residential,True,False,62.286,"LINESTRING (12.7599281 54.0938958, 12.7595552 54.0933801)",,,Ostmauerstraße,,,
713320406,tertiary,False,True,46.396,"LINESTRING (12.7599281 54.0938958, 12.7592668 54.0940497)",,,Karl-Marx-Straße,,,
372888713,residential,True,False,76.735,"LINESTRING (12.7599281 54.0938958, 12.7601194 54.0941779, 12.7603088 54.0945481)",,,Ostmauerstraße,,,
"[32605310, 32605309, 713320406]",tertiary,False,False,45.308,"LINESTRING (12.7599281 54.0938958, 12.7599742 54.0938855, 12.7601127 54.0938546, 12.7605813 54.093757)",,,"['Vor dem Steintor', 'Karl-Marx-Straße']",,building_passage,
713320406,tertiary,False,False,46.396,"LINESTRING (12.7592668 54.0940497, 12.7599281 54.0938958)",,,Karl-Marx-Straße,,,
713320406,tertiary,False,True,14.794,"LINESTRING (12.7592668 54.0940497, 12.7590574 54.0941009)",,,Karl-Marx-Straße,,,
60434914,residential,False,True,77.856,"LINESTRING (12.7592668 54.0940497, 12.7595027 54.0944166, 12.7596846 54.0947056)",,,Heilgeiststraße,,,
542834329,secondary,False,True,12.247,"LINESTRING (12.7531173 54.0953395, 12.7530432 54.0954407)",2,L 192,Sülzer Chaussee,50,,
191313516,secondary,False,False,56.331,"LINESTRING (12.7531173 54.0953395, 12.7531749 54.0952444, 12.7532137 54.0951472, 12.7532529 54.0949638, 12.7532557 54.0948428)",2,L 192,Sülzer Chaussee,50,,
"[542834328, 889189614]",tertiary,True,False,31.677,"LINESTRING (12.7531173 54.0953395, 12.7532906 54.0953678, 12.7535836 54.0954193)",1,,Neubaustraße,,,
60434869,tertiary,False,False,53.477,"LINESTRING (12.7625232 54.0933943, 12.7633391 54.093346)",,,Goethestraße,,,
191313513,tertiary,False,True,42.699,"LINESTRING (12.7625232 54.0933943, 12.7622446 54.093424, 12.7620327 54.0934487, 12.7618834 54.0934743)",,,Vor dem Steintor,,,
191628596,residential,False,True,201.01,"LINESTRING (12.7625232 54.0933943, 12.762574 54.0932963, 12.7627928 54.0930494, 12.7639351 54.0917894)",,,Clara-Zetkin-Straße,,,
60434869,tertiary,False,False,87.097,"LINESTRING (12.7640903 54.0933254, 12.7654245 54.0932897)",,,Goethestraße,,,
60434869,tertiary,False,True,49.041,"LINESTRING (12.7640903 54.0933254, 12.7633391 54.093346)",,,Goethestraße,,,
60434920,residential,False,True,165.204,"LINESTRING (12.7640903 54.0933254, 12.7651901 54.091987)",,,Teichstraße,,,
542834327,tertiary,False,False,26.863,"LINESTRING (12.7535836 54.0954193, 12.7539901 54.0953801)",,,Karl-Marx-Straße,,,
"[30245576, 8091826]",tertiary,True,False,35.644000000000005,"LINESTRING (12.7535836 54.0954193, 12.7533916 54.0954416, 12.7532806 54.0954527, 12.7530432 54.0954407)",1,,Karl-Marx-Straße,,,
38482697,residential,False,True,182.06000000000003,"LINESTRING (12.7535836 54.0954193, 12.7537245 54.0955742, 12.7538124 54.0956936, 12.7538894 54.0957532, 12.75404 54.0958086, 12.7542248 54.0958383, 12.7550966 54.0959727, 12.7552444 54.0959784, 12.7558988 54.0959467, 12.7559663 54.0959432)",,,Nordquebbe,,,
542834326,residential,False,True,31.374,"LINESTRING (12.7535836 54.0954193, 12.7537402 54.0952836, 12.7538501 54.0951844)",,,Neubaustraße,,,
32605312,tertiary,False,False,57.762,"LINESTRING (12.7543728 54.0953262, 12.7546137 54.095287, 12.7548628 54.0952392, 12.7552052 54.0951514)",,,Karl-Marx-Straße,,,
"[32605312, 542834327, 32605311]",tertiary,False,True,25.713,"LINESTRING (12.7543728 54.0953262, 12.75423 54.0953397, 12.7540689 54.0953686, 12.7539901 54.0953801)",,,Karl-Marx-Straße,,building_passage,
"[38482696, 1183773983]",residential,True,False,132.35399999999998,"LINESTRING (12.7543728 54.0953262, 12.7545435 54.0956543, 12.7545964 54.095695, 12.7547195 54.0957131, 12.7555553 54.0956968, 12.7559487 54.0956809)",,,"['Nordmauerstraße', 'Westmauerstraße']",,,
60434871,residential,False,False,41.62,"LINESTRING (12.7552052 54.0951514, 12.7548889 54.0948263)",,,Karl-Marx-Straße,,,
29268528,residential,False,True,90.34899999999999,"LINESTRING (12.7552052 54.0951514, 12.7552809 54.0951935, 12.7558457 54.0951277, 12.7559154 54.0951177, 12.7565368 54.0950451)",,,Kirchstraße,,,
32605312,tertiary,False,True,57.762,"LINESTRING (12.7552052 54.0951514, 12.7548628 54.0952392, 12.7546137 54.095287, 12.7543728 54.0953262)",,,Karl-Marx-Straße,,,
713320403,tertiary,False,False,89.731,"LINESTRING (12.7552052 54.0951514, 12.7558167 54.0949459, 12.7564173 54.0947701)",,,Karl-Marx-Straße,,,
60434912,residential,False,False,21.682,"LINESTRING (12.7579242 54.0952109, 12.7578018 54.0950296)",,,Johann-Joachim-Spalding-Straße,,,
38482699,residential,False,True,113.38799999999999,"LINESTRING (12.7579242 54.0952109, 12.7585344 54.095225, 12.7594535 54.095177, 12.7596581 54.0951663)",,,Papenstraße,,,
60434912,residential,False,True,38.795,"LINESTRING (12.7579242 54.0952109, 12.7578991 54.0953515, 12.7578623 54.0955579)",,,Johann-Joachim-Spalding-Straße,,,
713320403,tertiary,False,False,71.241,"LINESTRING (12.7564173 54.0947701, 12.7574196 54.0945152)",,,Karl-Marx-Straße,,,
38482692,residential,False,False,31.581,"LINESTRING (12.7564173 54.0947701, 12.756451 54.0948697, 12.7565368 54.0950451)",,,Katharinenberg,,,
713320403,tertiary,False,True,89.731,"LINESTRING (12.7564173 54.0947701, 12.7558167 54.0949459, 12.7552052 54.0951514)",,,Karl-Marx-Straße,,,
29268528,residential,False,False,90.34899999999999,"LINESTRING (12.7565368 54.0950451, 12.7559154 54.0951177, 12.7558457 54.0951277, 12.7552809 54.0951935, 12.7552052 54.0951514)",,,Kirchstraße,,,
38482692,residential,False,True,31.581,"LINESTRING (12.7565368 54.0950451, 12.756451 54.0948697, 12.7564173 54.0947701)",,,Katharinenberg,,,
"[713320404, 184473446]",residential,False,False,82.686,"LINESTRING (12.7565368 54.0950451, 12.7570224 54.0950164, 12.7574184 54.0950176, 12.7578018 54.0950296)",,,Kirchplatz,,,
28071672,residential,False,False,6.732,"LINESTRING (12.7548269 54.0914202, 12.7547284 54.0914383)",,,Verbindungsweg,,,
54678708,residential,False,False,78.527,"LINESTRING (12.7548269 54.0914202, 12.7553503 54.0920562)",,,Heinrich-Bandlow-Straße,,,
28071672,residential,False,True,168.163,"LINESTRING (12.7548269 54.0914202, 12.755247 54.091333, 12.7556515 54.0912431, 12.7572439 54.0908934)",,,Verbindungsweg,,,
54678709,residential,False,True,61.664,"LINESTRING (12.7547107 54.0925254, 12.7555964 54.0923312)",,,Heinrich-Bandlow-Straße,,,
54678707,residential,False,False,55.718,"LINESTRING (12.7545444 54.0922226, 12.7553503 54.0920562)",,,Heinrich-Bandlow-Straße,,,
54678709,residential,False,False,61.664,"LINESTRING (12.7555964 54.0923312, 12.7547107 54.0925254)",,,Heinrich-Bandlow-Straße,,,
54678709,residential,False,True,34.534,"LINESTRING (12.7555964 54.0923312, 12.7553503 54.0920562)",,,Heinrich-Bandlow-Straße,,,
1183773982,residential,False,False,20.107,"LINESTRING (12.7555964 54.0923312, 12.7557566 54.0924857)",,,Heinrich-Bandlow-Straße,,,
54678707,residential,False,True,55.718,"LINESTRING (12.7553503 54.0920562, 12.7545444 54.0922226)",,,Heinrich-Bandlow-Straße,,,
54678708,residential,False,True,78.527,"LINESTRING (12.7553503 54.0920562, 12.7548269 54.0914202)",,,Heinrich-Bandlow-Straße,,,
54678709,residential,False,False,34.534,"LINESTRING (12.7553503 54.0920562, 12.7555964 54.0923312)",,,Heinrich-Bandlow-Straße,,,
"[54678707, 60434908]",residential,False,"[False, True]",325.801,"LINESTRING (12.7553503 54.0920562, 12.7574036 54.0915961, 12.7576892 54.0915281, 12.7578336 54.0915475, 12.7579279 54.0916065, 12.7579891 54.0916995, 12.757986 54.0919073, 12.7580274 54.0920066, 12.75814 54.0921144, 12.75829 54.09223, 12.7584457 54.0923441, 12.758701 54.0925264, 12.7588433 54.0926317, 12.7588452 54.0927262)",,,Heinrich-Bandlow-Straße,,,
60434874,residential,False,True,211.732,"LINESTRING (12.755031 54.0903766, 12.7557728 54.0902237, 12.7559737 54.0902222, 12.7566252 54.0900763, 12.7566842 54.0900917, 12.7567484 54.0901084, 12.7568243 54.0902286, 12.7569157 54.0903735, 12.7569707 54.0904607, 12.7570447 54.0905779, 12.75712 54.0906971, 12.7572439 54.0908934)",,,Verbindungsweg,,,
60434875,residential,False,True,89.422,"LINESTRING (12.755031 54.0903766, 12.7551329 54.0905295, 12.7551517 54.0906182, 12.7550918 54.0907021, 12.7548634 54.0907784, 12.7543592 54.0908552)",,,Koppelweg,,,
60434875,residential,False,False,69.164,"LINESTRING (12.7543592 54.0908552, 12.7547284 54.0914383)",,,Koppelweg,,,
60434875,residential,False,False,89.42200000000001,"LINESTRING (12.7543592 54.0908552, 12.7548634 54.0907784, 12.7550918 54.0907021, 12.7551517 54.0906182, 12.7551329 54.0905295, 12.755031 54.0903766)",,,Koppelweg,,,
60434882,residential,False,True,239.726,"LINESTRING (12.7523633 54.0935574, 12.75246 54.0935292, 12.753359 54.0932003, 12.7535163 54.0931259, 12.7535728 54.0930582, 12.7525631 54.0919265)",,,Douzettering,,,
"[191313516, 542734277]",secondary,False,False,170.064,"LINESTRING (12.7523633 54.0935574, 12.7521273 54.0932613, 12.7519999 54.0930645, 12.7519064 54.092886, 12.7518603 54.0927816, 12.7516629 54.0922811, 12.7516032 54.0921007)","['2', '3']",L 192,Sülzer Chaussee,50,,
191313516,secondary,False,True,155.679,"LINESTRING (12.7523633 54.0935574, 12.752661 54.0938857, 12.7530421 54.0943351, 12.7531509 54.0945018, 12.75322 54.0946454, 12.7532511 54.0947916, 12.7532557 54.0948428)",2,L 192,Sülzer Chaussee,50,,
28071672,residential,False,False,63.618,"LINESTRING (12.7534724 54.0917193, 12.7525631 54.0919265)",,,Verbindungsweg,,,
60434881,residential,False,False,133.913,"LINESTRING (12.7534724 54.0917193, 12.7544021 54.0927931)",,,Douzettering,,,
28071672,residential,False,True,87.669,"LINESTRING (12.7534724 54.0917193, 12.7538058 54.0916425, 12.7547284 54.0914383)",,,Verbindungsweg,,,
28071672,residential,False,False,35.875,"LINESTRING (12.7525631 54.0919265, 12.7520451 54.0920351)",,,Verbindungsweg,,,
28071672,residential,False,True,63.618,"LINESTRING (12.7525631 54.0919265, 12.7534724 54.0917193)",,,Verbindungsweg,,,
60434882,residential,False,False,239.726,"LINESTRING (12.7525631 54.0919265, 12.7535728 54.0930582, 12.7535163 54.0931259, 12.753359 54.0932003, 12.75246 54.0935292, 12.7523633 54.0935574)",,,Douzettering,,,
28071672,residential,False,True,6.732,"LINESTRING (12.7547284 54.0914383, 12.7548269 54.0914202)",,,Verbindungsweg,,,
60434875,residential,False,True,69.164,"LINESTRING (12.7547284 54.0914383, 12.7543592 54.0908552)",,,Koppelweg,,,
28071672,residential,False,False,87.669,"LINESTRING (12.7547284 54.0914383, 12.7538058 54.0916425, 12.7534724 54.0917193)",,,Verbindungsweg,,,
60434881,residential,False,True,133.913,"LINESTRING (12.7544021 54.0927931, 12.7534724 54.0917193)",,,Douzettering,,,
60434872,residential,False,False,29.874,"LINESTRING (12.7549528 54.0944727, 12.7552093 54.0946953)",,,Auf dem Amte,,,
60434883,residential,False,False,26.704,"LINESTRING (12.7549528 54.0944727, 12.7546076 54.0946019)",,,Auf dem Amte,,,
376386079,residential,False,True,96.285,"LINESTRING (12.7549528 54.0944727, 12.754875 54.0944021, 12.755431 54.0941847, 12.756001 54.0939839)",,,Südmauerstraße,,,
60434883,residential,False,True,26.704,"LINESTRING (12.7546076 54.0946019, 12.7549528 54.0944727)",,,Auf dem Amte,,,
60434884,residential,False,False,30.969,"LINESTRING (12.7546076 54.0946019, 12.7548889 54.0948263)",,,Auf dem Amte,,,
60434883,residential,False,False,56.004000000000005,"LINESTRING (12.7546076 54.0946019, 12.7542881 54.094735, 12.7542713 54.094783, 12.7544104 54.0949925)",,,Auf dem Amte,,,
96583532,residential,False,False,23.598,"LINESTRING (12.7538501 54.0951844, 12.7539901 54.0953801)",,,,,,
96583532,residential,False,True,47.971999999999994,"LINESTRING (12.7538501 54.0951844, 12.7535496 54.0948535, 12.753455 54.0948427)",,,,,,
542834326,residential,False,False,31.374,"LINESTRING (12.7538501 54.0951844, 12.7537402 54.0952836, 12.7535836 54.0954193)",,,Neubaustraße,,,
29268534,residential,True,False,42.312,"LINESTRING (12.7544104 54.0949925, 12.7538501 54.0951844)",1,,Neubaustraße,,,
60434883,residential,False,True,56.004000000000005,"LINESTRING (12.7544104 54.0949925, 12.7542713 54.094783, 12.7542881 54.094735, 12.7546076 54.0946019)",,,Auf dem Amte,,,
28071672,residential,False,False,168.163,"LINESTRING (12.7572439 54.0908934, 12.7556515 54.0912431, 12.755247 54.091333, 12.7548269 54.0914202)",,,Verbindungsweg,,,
28071672,residential,False,True,200.56799999999998,"LINESTRING (12.7572439 54.0908934, 12.7586692 54.0905826, 12.7593509 54.0904357, 12.7598843 54.0903197, 12.7601292 54.0902691)",,,Verbindungsweg,,,
60434874,residential,False,False,211.732,"LINESTRING (12.7572439 54.0908934, 12.75712 54.0906971, 12.7570447 54.0905779, 12.7569707 54.0904607, 12.7569157 54.0903735, 12.7568243 54.0902286, 12.7567484 54.0901084, 12.7566842 54.0900917, 12.7566252 54.0900763, 12.7559737 54.0902222, 12.7557728 54.0902237, 12.755031 54.0903766)",,,Verbindungsweg,,,
191628596,residential,False,False,148.88,"LINESTRING (12.7650176 54.0903074, 12.7641233 54.0915393)",,,Clara-Zetkin-Straße,,,
60434907,residential,False,False,49.261,"LINESTRING (12.7568874 54.0936378, 12.7572743 54.0940183)",,,Mathäistraße,,,
60434907,residential,False,True,27.793,"LINESTRING (12.7568874 54.0936378, 12.7566715 54.0934223)",,,Mathäistraße,,,
376386079,residential,False,False,69.443,"LINESTRING (12.7568874 54.0936378, 12.756001 54.0939839)",,,Südmauerstraße,,,
"[60434873, 376386079]",residential,False,True,202.32500000000005,"LINESTRING (12.7568874 54.0936378, 12.7572224 54.0935305, 12.7577312 54.0933186, 12.7584166 54.0931055, 12.7586384 54.0930782, 12.7589028 54.0930967, 12.7591357 54.0931496, 12.7593393 54.093236, 12.7595552 54.0933801)",,,Südmauerstraße,,,
60434907,residential,False,False,27.793,"LINESTRING (12.7566715 54.0934223, 12.7568874 54.0936378)",,,Mathäistraße,,,
1183773981,residential,False,True,34.213,"LINESTRING (12.7566715 54.0934223, 12.7564156 54.0931537)",,,Heinrich-Bandlow-Straße,,,
60434877,residential,False,False,162.657,"LINESTRING (12.7566715 54.0934223, 12.7576971 54.0930098, 12.7581397 54.0928741, 12.7585613 54.0927691, 12.7588452 54.0927262)",,,Südquebbe,,,
"[60434877, 1183773990, 1183773991]",residential,False,"[False, True]",275.79,"LINESTRING (12.7566715 54.0934223, 12.7535422 54.0945733, 12.7533801 54.0946694, 12.753455 54.0948427)",,,Südquebbe,,,
60434877,residential,False,False,204.39,"LINESTRING (12.7588452 54.0927262, 12.7593194 54.0927653, 12.759449 54.0927568, 12.7597545 54.0926855, 12.7598908 54.0926803, 12.7600381 54.0927145, 12.7601513 54.0927716, 12.7604151 54.0930565, 12.7610134 54.0936659)",,,Südquebbe,,,
60434877,residential,False,True,162.657,"LINESTRING (12.7588452 54.0927262, 12.7585613 54.0927691, 12.7581397 54.0928741, 12.7576971 54.0930098, 12.7566715 54.0934223)",,,Südquebbe,,,
"[54678707, 60434908]",residential,False,"[False, True]",325.80100000000004,"LINESTRING (12.7588452 54.0927262, 12.7588433 54.0926317, 12.758701 54.0925264, 12.7584457 54.0923441, 12.75829 54.09223, 12.75814 54.0921144, 12.7580274 54.0920066, 12.757986 54.0919073, 12.7579891 54.0916995, 12.7579279 54.0916065, 12.7578336 54.0915475, 12.7576892 54.0915281, 12.7574036 54.0915961, 12.7553503 54.0920562)",,,Heinrich-Bandlow-Straße,,,
38482694,residential,False,False,38.794,"LINESTRING (12.756001 54.0939839, 12.7562932 54.0942878)",,,Postgasse,,,
376386079,residential,False,True,69.443,"LINESTRING (12.756001 54.0939839, 12.7568874 54.0936378)",,,Südmauerstraße,,,
376386079,residential,False,False,96.28499999999998,"LINESTRING (12.756001 54.0939839, 12.755431 54.0941847, 12.754875 54.0944021, 12.7549528 54.0944727)",,,Südmauerstraße,,,
29268537,residential,False,True,25.47,"LINESTRING (12.7552093 54.0946953, 12.7548889 54.0948263)",,,Neubaustraße,,,
60434872,residential,False,True,29.874,"LINESTRING (12.7552093 54.0946953, 12.7549528 54.0944727)",,,Auf dem Amte,,,
29268537,residential,False,False,84.05699999999999,"LINESTRING (12.7552093 54.0946953, 12.7557361 54.0944755, 12.7560591 54.0943667, 12.7562932 54.0942878)",,,Neubaustraße,,,
29268537,residential,False,False,103.712,"LINESTRING (12.7572743 54.0940183, 12.7586913 54.0935948)",,,Neubaustraße,,,
29268537,residential,False,True,4.5,"LINESTRING (12.7572743 54.0940183, 12.757212 54.0940357)",,,Neubaustraße,,,
60434907,residential,False,True,49.261,"LINESTRING (12.7572743 54.0940183, 12.7568874 54.0936378)",,,Mathäistraße,,,
29268537,residential,False,False,4.5,"LINESTRING (12.757212 54.0940357, 12.7572743 54.0940183)",,,Neubaustraße,,,
29268537,residential,False,True,66.149,"LINESTRING (12.757212 54.0940357, 12.7562932 54.0942878)",,,Neubaustraße,,,
60434912,residential,False,True,21.682,"LINESTRING (12.7578018 54.0950296, 12.7579242 54.0952109)",,,Johann-Joachim-Spalding-Straße,,,
60434915,residential,False,False,117.42999999999999,"LINESTRING (12.7578018 54.0950296, 12.7592425 54.0948134, 12.7595332 54.0947443)",,,Knochenhauerstraße,,,
"[713320404, 184473446]",residential,False,True,82.686,"LINESTRING (12.7578018 54.0950296, 12.7574184 54.0950176, 12.7570224 54.0950164, 12.7565368 54.0950451)",,,Kirchplatz,,,
713320405,residential,False,False,62.394000000000005,"LINESTRING (12.7578018 54.0950296, 12.7576 54.0947635, 12.7574196 54.0945152)",,,Johann-Joachim-Spalding-Straße,,,
38482699,residential,False,False,18.906,"LINESTRING (12.7600685 54.0952201, 12.7597853 54.0951837)",,,Papenstraße,,,
60434910,residential,False,False,30.656,"LINESTRING (12.7600685 54.0952201, 12.7600968 54.0954953)",,,Trebbinsgasse,,,
"[29268538, 38482699]",residential,False,"[False, True]",93.0,"LINESTRING (12.7600685 54.0952201, 12.7603891 54.0951779, 12.7604548 54.0950647, 12.7604044 54.0948195, 12.7603088 54.0945481)",,,"['Papenstraße', 'Ostmauerstraße']",,,
38482699,residential,False,True,8.517,"LINESTRING (12.7596581 54.0951663, 12.7597853 54.0951837)",,,Papenstraße,,,
60434911,residential,False,True,40.388,"LINESTRING (12.7596581 54.0951663, 12.7596878 54.0955291)",,,Nordmauerstraße,,,
38482699,residential,False,False,113.388,"LINESTRING (12.7596581 54.0951663, 12.7594535 54.095177, 12.7585344 54.095225, 12.7579242 54.0952109)",,,Papenstraße,,,
60434915,residential,False,False,10.77,"LINESTRING (12.7595332 54.0947443, 12.7596846 54.0947056)",,,Knochenhauerstraße,,,
60434913,residential,False,True,51.55200000000001,"LINESTRING (12.7595332 54.0947443, 12.7597559 54.0951293, 12.7597853 54.0951837)",,,Heilgeiststraße,,,
60434915,residential,False,True,117.42999999999999,"LINESTRING (12.7595332 54.0947443, 12.7592425 54.0948134, 12.7578018 54.0950296)",,,Knochenhauerstraße,,,
60434915,residential,False,False,44.312,"LINESTRING (12.7596846 54.0947056, 12.7603088 54.0945481)",,,Knochenhauerstraße,,,
60434915,residential,False,True,10.77,"LINESTRING (12.7596846 54.0947056, 12.7595332 54.0947443)",,,Knochenhauerstraße,,,
60434914,residential,False,False,77.856,"LINESTRING (12.7596846 54.0947056, 12.7595027 54.0944166, 12.7592668 54.0940497)",,,Heilgeiststraße,,,
60434915,residential,False,True,44.312,"LINESTRING (12.7603088 54.0945481, 12.7596846 54.0947056)",,,Knochenhauerstraße,,,
"[29268538, 38482699]",residential,False,"[False, True]",93.0,"LINESTRING (12.7603088 54.0945481, 12.7604044 54.0948195, 12.7604548 54.0950647, 12.7603891 54.0951779, 12.7600685 54.0952201)",,,"['Ostmauerstraße', 'Papenstraße']",,,
60434904,residential,False,False,61.13,"LINESTRING (12.7590574 54.0941009, 12.7586913 54.0935948)",,,Heilgeiststraße,,,
713320406,tertiary,False,False,14.794,"LINESTRING (12.7590574 54.0941009, 12.7592668 54.0940497)",,,Karl-Marx-Straße,,,
713320406,tertiary,False,True,108.248,"LINESTRING (12.7590574 54.0941009, 12.7575332 54.0944865)",,,Karl-Marx-Straße,,,
60434910,residential,False,True,25.78,"LINESTRING (12.7601666 54.0957235, 12.7600968 54.0954953)",,,Trebbinsgasse,,,
38482697,residential,False,False,274.99699999999996,"LINESTRING (12.7601666 54.0957235, 12.760045 54.0957326, 12.7589614 54.095793, 12.7579696 54.0958358, 12.7570138 54.0958896, 12.7559663 54.0959432)",,,Nordquebbe,,,
"[38482697, 60434905]",residential,False,True,154.974,"LINESTRING (12.7601666 54.0957235, 12.7603112 54.0957034, 12.7604493 54.0956662, 12.7612313 54.0953277, 12.7614761 54.0952302, 12.7615565 54.0952043, 12.7614367 54.0947901)",,,"['Nordquebbe', 'Wasserstraße']",,,
60434870,residential,False,False,121.371,"LINESTRING (12.7578623 54.0955579, 12.7579214 54.095588, 12.7579865 54.0956074, 12.7580796 54.0956145, 12.7588464 54.0955911, 12.7593012 54.0955635, 12.7596878 54.0955291)",,,Nordmauerstraße,,,
60434870,residential,False,True,126.294,"LINESTRING (12.7578623 54.0955579, 12.7577763 54.0955723, 12.7576622 54.0956074, 12.7574747 54.0956224, 12.7566623 54.0956536, 12.7560002 54.0956788, 12.7559487 54.0956809)",,,Nordmauerstraße,,,
60434912,residential,False,False,38.795,"LINESTRING (12.7578623 54.0955579, 12.7578991 54.0953515, 12.7579242 54.0952109)",,,Johann-Joachim-Spalding-Straße,,,
60434870,residential,False,False,26.934,"LINESTRING (12.7596878 54.0955291, 12.7600968 54.0954953)",,,Nordmauerstraße,,,
60434911,residential,False,False,40.388,"LINESTRING (12.7596878 54.0955291, 12.7596581 54.0951663)",,,Nordmauerstraße,,,
