osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,ref,width,tunnel,junction,bridge
49776167,2,Beethovenstraße,tertiary,50,False,False,85.55,"LINESTRING (10.313255 47.724229, 10.3121363 47.724069)",B 19,,,,
49776168,,Königstraße,residential,50,False,False,39.288,"LINESTRING (10.313255 47.724229, 10.3131508 47.7245753)",,,,,
8117928,2,Beethovenstraße,tertiary,50,False,True,97.79599999999999,"LINESTRING (10.313255 47.724229, 10.3140216 47.7243459, 10.3142079 47.7243618, 10.3143863 47.7243508, 10.3145395 47.7243377)",B 19,,,,
9613998,,Königstraße,tertiary,50,False,True,136.321,"LINESTRING (10.313255 47.724229, 10.3134815 47.7234283, 10.313507 47.7233439, 10.3135944 47.7230245)",,,,,
8761603,,Webergasse,residential,30,False,False,51.901,"LINESTRING (10.3211852 47.7242091, 10.3215742 47.7238226)",,,,,
60573171,2,Burgstraße,tertiary,50,False,True,69.562,"LINESTRING (10.3211852 47.7242091, 10.3218795 47.7246253)",B 19,,,,
60573171,2,Burgstraße,tertiary,50,False,False,61.583000000000006,"LINESTRING (10.3211852 47.7242091, 10.3211275 47.7241851, 10.3210027 47.7241517, 10.3208939 47.7241331, 10.3207647 47.7241245, 10.3206501 47.7241254, 10.3205896 47.724127, 10.3203857 47.7241277)",B 19,,,,
9701858,,Kaufbeurer Straße,tertiary,50,False,False,118.155,"LINESTRING (10.3232889 47.7311801, 10.3229862 47.7301372)",B 19,,,,
"[56451684, 56451671]",,Unter'm Bleicherösch,residential,30,False,True,138.457,"LINESTRING (10.3226826 47.7290905, 10.3229414 47.729066, 10.3232904 47.7290329, 10.3233288 47.7290163, 10.3233381 47.7289753, 10.3234098 47.7282167)",,,,,
74173618,2,Kaufbeurer Straße,tertiary,50,False,False,75.098,"LINESTRING (10.3226826 47.7290905, 10.3225847 47.7288604, 10.3225489 47.7287643, 10.3223778 47.7284476)",B 19,,,,
74173618,2,Kaufbeurer Straße,tertiary,50,False,True,118.583,"LINESTRING (10.3226826 47.7290905, 10.3228043 47.7295134, 10.32294 47.7299851, 10.3229862 47.7301372)",B 19,,,,
8652907,2,Salzstraße,tertiary,50,False,True,53.877,"LINESTRING (10.3108235 47.7253337, 10.310927 47.7248542)",,,,,
"[9608177, 904442026, 8653156]",,"['Bodmanstraße', 'Am Königsplatz']",residential,50,False,True,228.32100000000003,"LINESTRING (10.3108235 47.7253337, 10.3117672 47.7254508, 10.3118125 47.7253978, 10.3118242 47.7253527, 10.3119882 47.7246377, 10.3119995 47.7245868, 10.3120087 47.7245466, 10.3120345 47.7244359, 10.3120544 47.7243641, 10.3121363 47.724069)",,8.3,,,
647878123,2,Salzstraße,tertiary,50,False,False,140.178,"LINESTRING (10.3108235 47.7253337, 10.3106009 47.7262632, 10.3105002 47.7265751)",,,,,
75062821,2,Salzstraße,tertiary,50,False,False,21.043,"LINESTRING (10.3105002 47.7265751, 10.3104793 47.7266539, 10.3104508 47.7267614)",,,,,
647878123,2,Salzstraße,tertiary,50,False,True,140.178,"LINESTRING (10.3105002 47.7265751, 10.3106009 47.7262632, 10.3108235 47.7253337)",,,,,
75062821,2,Salzstraße,tertiary,50,False,True,69.248,"LINESTRING (10.3102987 47.7273757, 10.3103713 47.7270773, 10.3104244 47.7268691, 10.3104508 47.7267614)",,,,,
9614004,,Rottachstraße,tertiary,50,True,False,89.937,"LINESTRING (10.315615 47.7294383, 10.3155832 47.7292269, 10.3156447 47.728632)",,,,,
"[70542984, 27868701, 74486990, 27868711]",2,"['Rottachstraße', 'Kronenstraße']",residential,50,False,"[False, True]",155.165,"LINESTRING (10.315615 47.7294383, 10.3157374 47.7287511, 10.3157708 47.7285697, 10.3158026 47.7284266, 10.3159015 47.7280567)",,,yes,,
75871191,2,Rottachstraße,tertiary,50,False,True,80.006,"LINESTRING (10.315615 47.7294383, 10.3156037 47.7295085, 10.3155827 47.7296143, 10.3154751 47.7301516)",,,,,
70542986,,Pfeilergraben,tertiary,50,True,False,5.941000000000001,"LINESTRING (10.3156447 47.728632, 10.315635 47.7286061, 10.3156366 47.7285794)",,,,roundabout,
"[9613992, 52456595, 60573872]",2,Pfeilergraben,residential,"['50', '20']",False,False,110.009,"LINESTRING (10.3156366 47.7285794, 10.3151438 47.7285152, 10.314802 47.7284727, 10.3145403 47.7284323, 10.3144896 47.7284083, 10.3143968 47.7283644, 10.3142912 47.7282686)",,,,,
49776240,,Pfeilergraben,tertiary,50,True,False,5.708,"LINESTRING (10.3156366 47.7285794, 10.3156487 47.7285551, 10.3156703 47.7285339)",,,,roundabout,
9614003,,Kronenstraße,residential,50,True,False,56.18599999999999,"LINESTRING (10.3156703 47.7285339, 10.3157448 47.7283506, 10.3158006 47.7281816, 10.3159015 47.7280567)",,,,,
49776240,,Pfeilergraben,tertiary,50,True,False,19.338,"LINESTRING (10.3156703 47.7285339, 10.3156929 47.7285205, 10.3157192 47.7285108, 10.3157489 47.728505, 10.3157798 47.7285038, 10.3158131 47.7285078, 10.315844 47.7285172, 10.315871 47.7285316, 10.3158918 47.72855)",,,,roundabout,
74486989,,Pfeilergraben,tertiary,50,True,False,6.679,"LINESTRING (10.3158918 47.72855, 10.3159076 47.7285781, 10.3159092 47.7286081)",,,,roundabout,
8652909,2,Pfeilergraben,tertiary,50,False,False,57.885999999999996,"LINESTRING (10.3159092 47.7286081, 10.3162274 47.728592, 10.3166803 47.7285638)",,,,,
"[60573176, 27558433]",,Pfeilergraben,tertiary,50,True,False,7.5169999999999995,"LINESTRING (10.3159092 47.7286081, 10.3158961 47.7286375, 10.3158816 47.7286532, 10.3158628 47.7286666)",,,,roundabout,
"[1265744700, 9614006]",,Rottachstraße,tertiary,50,True,False,88.30300000000001,"LINESTRING (10.3158628 47.7286666, 10.315739 47.7292203, 10.3157297 47.7292561, 10.315615 47.7294383)",,,,,
70542990,,Pfeilergraben,tertiary,50,True,False,19.509,"LINESTRING (10.3158628 47.7286666, 10.3158378 47.7286782, 10.3158095 47.7286859, 10.3157731 47.7286894, 10.3157367 47.7286862, 10.3157065 47.7286782, 10.31568 47.7286656, 10.3156596 47.7286501, 10.3156447 47.728632)",,,,roundabout,
8652909,2,Pfeilergraben,tertiary,50,False,True,57.885999999999996,"LINESTRING (10.3166803 47.7285638, 10.3162274 47.728592, 10.3159092 47.7286081)",,,,,
"[27593659, 89033868]",,"['Rottachstraße', 'Weidacher Weg']",residential,50,False,True,267.089,"LINESTRING (10.3166803 47.7285638, 10.3166914 47.7286189, 10.3166813 47.7288931, 10.3166704 47.7291909, 10.3166456 47.7298625, 10.3166355 47.7301377, 10.3166221 47.7301741, 10.3165855 47.7301997, 10.3165069 47.7302048, 10.3163188 47.7302043, 10.3161194 47.7302008, 10.3159344 47.7301989, 10.3157251 47.7301968, 10.3156498 47.730196, 10.3155819 47.7301953, 10.3154649 47.7301941)",,,,,
"[68729600, 8656118, 27678654]",2,"['Pfeilergraben', 'Illerstraße']",tertiary,50,False,False,182.918,"LINESTRING (10.3166803 47.7285638, 10.3169277 47.7285303, 10.3171523 47.7284953, 10.3176046 47.728387, 10.3179575 47.7281867, 10.3180567 47.7281031, 10.3182861 47.7279099, 10.3185471 47.7276276)",,,,,
293233992,1,Immenstädter Straße,tertiary,50,True,False,16.536,"LINESTRING (10.3110888 47.7222443, 10.3111268 47.7223908)",B 19,,,,
51203305,2,Mozartstraße,tertiary,50,False,True,23.877,"LINESTRING (10.3113019 47.7226749, 10.311257 47.7228875)",B 19,,,,
997012998,2,Mozartstraße,tertiary,50,False,False,10.25,"LINESTRING (10.3113019 47.7226749, 10.3113228 47.7225838)",B 19,,,,
25435625,,Jägerstraße,residential,50,False,False,175.837,"LINESTRING (10.3113019 47.7226749, 10.3117982 47.7227511, 10.3124135 47.7228456, 10.3129225 47.7229216, 10.3135944 47.7230245)",,,,,
293233996,2,Mozartstraße,residential,50,False,False,25.566000000000003,"LINESTRING (10.3113959 47.7224179, 10.3114716 47.7223103, 10.3115561 47.7222151)",,,,,
293233997,2,Mozartstraße,residential,50,False,True,19.259999999999998,"LINESTRING (10.3113959 47.7224179, 10.3113553 47.7224965, 10.3113228 47.7225838)",,,,,
8761597,,Hirnbeinstraße,residential,50,False,False,165.56,"LINESTRING (10.3115561 47.7222151, 10.3124261 47.7223208, 10.3128868 47.7223765, 10.3129145 47.7223799, 10.3137343 47.7224791)",,,,,
293233996,2,Mozartstraße,residential,50,False,True,25.566000000000003,"LINESTRING (10.3115561 47.7222151, 10.3114716 47.7223103, 10.3113959 47.7224179)",,,,,
8761601,,An der Stadtmauer,residential,50,False,False,11.175,"LINESTRING (10.3177831 47.7244727, 10.317924 47.7245061)",,,,,
8761598,2,Kronenstraße,residential,50,False,True,49.378,"LINESTRING (10.3177831 47.7244727, 10.3178115 47.7243896, 10.3178472 47.7240316)",,,,,
"[52079201, 53016027, 53016030]",,Kronenstraße,residential,20,False,False,134.42,"LINESTRING (10.3177831 47.7244727, 10.3176424 47.7245603, 10.3173381 47.7246947, 10.3170419 47.7248245, 10.3168845 47.7249387, 10.316772 47.7250449, 10.3167523 47.7250725, 10.316701 47.7251828, 10.3166507 47.7253442)",,,,,
"[53470352, 52079218, 8761599]",,"['Vogtstraße', 'Grünbaumgasse']",living_street,,False,"[False, True]",184.784,"LINESTRING (10.3166217 47.7256, 10.3167871 47.7256111, 10.3168997 47.7256326, 10.3171436 47.7257228, 10.3172495 47.7257828, 10.3172942 47.7258185, 10.3173085 47.7258325, 10.3173726 47.7258993, 10.3174132 47.7259344, 10.3174573 47.7259338, 10.317502 47.7259256, 10.3175342 47.7259064, 10.3176195 47.7256043, 10.3178346 47.7251445, 10.3179543 47.7250503)",,,,,
"[53016027, 52079220, 60573871]",,Kronenstraße,"['residential', 'living_street']",20,False,False,76.321,"LINESTRING (10.3166217 47.7256, 10.3165895 47.7258481, 10.3165461 47.726053, 10.3165297 47.7262708, 10.3165258 47.7262828)",,,,,
53016027,,Kronenstraße,residential,20,False,True,28.528,"LINESTRING (10.3166217 47.7256, 10.3166297 47.7255458, 10.3166394 47.7254602, 10.3166507 47.7253442)",,,,,
8761602,,Mehlstraße,residential,30,False,False,70.566,"LINESTRING (10.3179543 47.7250503, 10.3180486 47.7250778, 10.3188892 47.7250819)",,,,,
39998692,,Vogtstraße,residential,30,False,True,61.895,"LINESTRING (10.3179543 47.7250503, 10.3179294 47.7249989, 10.3179827 47.7246888, 10.3179738 47.7245766, 10.317924 47.7245061)",,,,,
"[53470352, 52079218, 8761599]",,"['Vogtstraße', 'Grünbaumgasse']",living_street,,False,"[False, True]",184.78399999999993,"LINESTRING (10.3179543 47.7250503, 10.3178346 47.7251445, 10.3176195 47.7256043, 10.3175342 47.7259064, 10.317502 47.7259256, 10.3174573 47.7259338, 10.3174132 47.7259344, 10.3173726 47.7258993, 10.3173085 47.7258325, 10.3172942 47.7258185, 10.3172495 47.7257828, 10.3171436 47.7257228, 10.3168997 47.7256326, 10.3167871 47.7256111, 10.3166217 47.7256)",,,,,
8761602,,Mehlstraße,residential,30,False,True,70.566,"LINESTRING (10.3188892 47.7250819, 10.3180486 47.7250778, 10.3179543 47.7250503)",,,,,
9614012,,Reichsstraße,living_street,,False,False,96.14099999999999,"LINESTRING (10.3188892 47.7250819, 10.3188971 47.7252259, 10.3189066 47.7255233, 10.318929 47.7257681, 10.3189411 47.7259457)",,,,,
"[1268347353, 53503371, 8765710]",,"['Sankt-Mang-Platz', 'Bäckerstraße']",residential,30,False,True,118.69599999999998,"LINESTRING (10.3188892 47.7250819, 10.3191666 47.7250712, 10.3194774 47.7250396, 10.3197307 47.7250251, 10.3199449 47.7250279, 10.3202249 47.7250507, 10.320363 47.7250577, 10.3204686 47.7250603)",,,,,
26819228,,Ankergässele,living_street,,False,False,41.428,"LINESTRING (10.3204686 47.7250603, 10.3205544 47.7251083, 10.3208802 47.7252499, 10.3209314 47.7252622)",,,,,
"[1268347353, 53503371, 8765710]",,"['Sankt-Mang-Platz', 'Bäckerstraße']",residential,30,False,False,118.696,"LINESTRING (10.3204686 47.7250603, 10.320363 47.7250577, 10.3202249 47.7250507, 10.3199449 47.7250279, 10.3197307 47.7250251, 10.3194774 47.7250396, 10.3191666 47.7250712, 10.3188892 47.7250819)",,,,,
53503371,,Bäckerstraße,residential,30,False,True,119.34800000000001,"LINESTRING (10.3204686 47.7250603, 10.3205796 47.7250361, 10.3206923 47.7249935, 10.3210152 47.7248849, 10.3212029 47.7248378, 10.3213905 47.7248123, 10.3215915 47.7247986, 10.3216807 47.7247744, 10.3217558 47.7247275, 10.321816 47.7246832, 10.3218795 47.7246253)",,,,,
49776165,2,Burgstraße,tertiary,50,False,True,26.132,"LINESTRING (10.3218795 47.7246253, 10.3221722 47.7247536)",B 19,,,,
60573171,2,Burgstraße,tertiary,50,False,False,69.562,"LINESTRING (10.3218795 47.7246253, 10.3211852 47.7242091)",B 19,,,,
53503371,,Bäckerstraße,residential,30,False,False,119.348,"LINESTRING (10.3218795 47.7246253, 10.321816 47.7246832, 10.3217558 47.7247275, 10.3216807 47.7247744, 10.3215915 47.7247986, 10.3213905 47.7248123, 10.3212029 47.7248378, 10.3210152 47.7248849, 10.3206923 47.7249935, 10.3205796 47.7250361, 10.3204686 47.7250603)",,,,,
"[141669979, 51832703]",2,Freudental,residential,"['50', '30']",False,True,175.87000000000003,"LINESTRING (10.3184622 47.7225058, 10.318219 47.7230881, 10.3181672 47.7232024, 10.3181456 47.7232501, 10.3180911 47.7233707, 10.3180475 47.7234903, 10.3178961 47.7238588, 10.317876 47.7239352, 10.3178472 47.7240316)",,,,,
8652907,2,Salzstraße,tertiary,50,False,False,53.877,"LINESTRING (10.310927 47.7248542, 10.3108235 47.7253337)",,,,,
8652907,2,Salzstraße,tertiary,50,False,True,103.243,"LINESTRING (10.310927 47.7248542, 10.3109927 47.724425, 10.3110348 47.7241392, 10.3110684 47.7239306)",,,,,
46830160,,Am Stadtpark,residential,50,False,False,74.936,"LINESTRING (10.3104508 47.7267614, 10.3114511 47.7267989)",,6.4,,,
75062821,2,Salzstraße,tertiary,50,False,False,69.248,"LINESTRING (10.3104508 47.7267614, 10.3104244 47.7268691, 10.3103713 47.7270773, 10.3102987 47.7273757)",,,,,
75062821,2,Salzstraße,tertiary,50,False,True,21.043,"LINESTRING (10.3104508 47.7267614, 10.3104793 47.7266539, 10.3105002 47.7265751)",,,,,
8653158,,Poststraße,residential,50,True,False,127.662,"LINESTRING (10.3119235 47.7276858, 10.3118317 47.7276427, 10.3117212 47.7275872, 10.3109888 47.7274844, 10.3102987 47.7273757)",,,,,
"[9613993, 217767812]",,Hildegardplatz,residential,20,False,False,155.6,"LINESTRING (10.3119235 47.7276858, 10.3118719 47.7277528, 10.3118266 47.7277967, 10.3117816 47.7278314, 10.3116869 47.7278569, 10.3115939 47.7278623, 10.3108438 47.7278574, 10.3107732 47.7279009, 10.310767 47.7284249)",,,,,
49776235,,Residenzplatz,residential,20,False,True,95.709,"LINESTRING (10.3119235 47.7276858, 10.3120407 47.7276163, 10.3123144 47.7275877, 10.3127316 47.7275619, 10.3131246 47.7275421, 10.3131578 47.7275402)",,,,,
9615518,,Rathausplatz,living_street,,False,False,95.595,"LINESTRING (10.3165258 47.7262828, 10.3166674 47.7262786, 10.3173341 47.7262717, 10.3178019 47.7262447)",,,,,
60573155,,Kronenstraße,living_street,,False,False,26.488,"LINESTRING (10.3165258 47.7262828, 10.3164534 47.7263907, 10.3163958 47.7265041)",,,,,
"[53016027, 52079220, 60573871]",,Kronenstraße,"['living_street', 'residential']",20,False,True,76.321,"LINESTRING (10.3165258 47.7262828, 10.3165297 47.7262708, 10.3165461 47.726053, 10.3165895 47.7258481, 10.3166217 47.7256)",,,,,
9615519,,Rathausplatz,living_street,,False,False,62.958,"LINESTRING (10.3163958 47.7265041, 10.3167338 47.7265092, 10.3172356 47.7264804)",,,,,
60573155,,Kronenstraße,living_street,,False,False,64.681,"LINESTRING (10.3163958 47.7265041, 10.3163602 47.7266761, 10.3163519 47.7267725, 10.3163624 47.7268654, 10.3163853 47.7269213, 10.3164262 47.7270017, 10.3164691 47.7270713)",,,,,
60573155,,Kronenstraße,living_street,,False,True,26.488,"LINESTRING (10.3163958 47.7265041, 10.3164534 47.7263907, 10.3165258 47.7262828)",,,,,
9614002,,Kronenstraße,residential,50,True,False,55.28099999999999,"LINESTRING (10.3159015 47.7280567, 10.3159412 47.7282191, 10.3158918 47.72855)",,,,,
52079207,,Kronenstraße,residential,50,False,True,12.388,"LINESTRING (10.3159015 47.7280567, 10.3159111 47.7280225, 10.3159525 47.7279618, 10.3159621 47.7279544)",,,,,
"[70542984, 27868701, 74486990, 27868711]",2,"['Rottachstraße', 'Kronenstraße']",residential,50,False,"[False, True]",155.165,"LINESTRING (10.3159015 47.7280567, 10.3158026 47.7284266, 10.3157708 47.7285697, 10.3157374 47.7287511, 10.315615 47.7294383)",,,yes,,
233728868,,Sankt-Mang-Platz,living_street,,False,True,8.908,"LINESTRING (10.3189411 47.7259457, 10.319049 47.7259118)",,,,,
9613997,,Rathausplatz,living_street,,False,False,57.01,"LINESTRING (10.3189411 47.7259457, 10.318542 47.726033, 10.3182094 47.726088)",,,,,
9614012,,Reichsstraße,living_street,,False,True,96.14099999999999,"LINESTRING (10.3189411 47.7259457, 10.318929 47.7257681, 10.3189066 47.7255233, 10.3188971 47.7252259, 10.3188892 47.7250819)",,,,,
9613997,,Rathausplatz,living_street,,False,True,57.01,"LINESTRING (10.3182094 47.726088, 10.318542 47.726033, 10.3189411 47.7259457)",,,,,
9615520,,Rathausplatz,living_street,,False,False,59.08,"LINESTRING (10.3182094 47.726088, 10.3182969 47.7263009, 10.3178457 47.7263661)",,,,,
"[9615521, 52079222]",,Rathausplatz,living_street,,False,"[False, True]",38.329,"LINESTRING (10.3182094 47.726088, 10.3178577 47.7261526, 10.3178019 47.7262447)",,,,,
"[9614000, 1207092178, 1033467868, 27593660]","['2', '3']",Rottachstraße,residential,50,False,False,196.639,"LINESTRING (10.3138233 47.73095, 10.3138334 47.730897, 10.3138367 47.7308782, 10.3139616 47.7302521, 10.3139757 47.7302243, 10.3140041 47.7302014, 10.3140938 47.7301598, 10.3142126 47.7301406, 10.3146929 47.7301341, 10.3149135 47.7301365, 10.3151971 47.7301396, 10.3154751 47.7301516)",,,,,
75871191,2,Rottachstraße,tertiary,50,False,False,4.787,"LINESTRING (10.3154649 47.7301941, 10.3154751 47.7301516)",,,,,
"[27593659, 89033868]",,"['Rottachstraße', 'Weidacher Weg']",residential,50,False,False,267.089,"LINESTRING (10.3154649 47.7301941, 10.3155819 47.7301953, 10.3156498 47.730196, 10.3157251 47.7301968, 10.3159344 47.7301989, 10.3161194 47.7302008, 10.3163188 47.7302043, 10.3165069 47.7302048, 10.3165855 47.7301997, 10.3166221 47.7301741, 10.3166355 47.7301377, 10.3166456 47.7298625, 10.3166704 47.7291909, 10.3166813 47.7288931, 10.3166914 47.7286189, 10.3166803 47.7285638)",,,,,
9614011,,Schützenstraße,living_street,,True,False,74.981,"LINESTRING (10.3187786 47.7244129, 10.3188037 47.724732, 10.3188513 47.7249601, 10.3188892 47.7250819)",,,,,
"[52079202, 52079203, 233728702, 219100030]",,An der Stadtmauer,"['living_street', 'residential']",,False,False,128.606,"LINESTRING (10.3187786 47.7244129, 10.3187996 47.7244115, 10.3191616 47.7243829, 10.3193834 47.7243609, 10.3196887 47.7243285, 10.3198767 47.7243033, 10.320155 47.7242576, 10.3202161 47.724248, 10.3203174 47.7242155, 10.3203857 47.7241277)",,,,,
52079202,,An der Stadtmauer,living_street,,False,True,65.292,"LINESTRING (10.3187786 47.7244129, 10.3183726 47.7244257, 10.3180093 47.7244783, 10.3179716 47.7244916, 10.317924 47.7245061)",,,,,
9615516,,Theaterstraße,residential,30,False,True,61.391,"LINESTRING (10.3182638 47.7273309, 10.3175918 47.7275623, 10.3175319 47.7275807)",,,,,
52079213,,Heinrichgasse,residential,30,False,False,39.484,"LINESTRING (10.3182638 47.7273309, 10.3184813 47.7275874, 10.3185471 47.7276276)",,,,,
52079213,,Heinrichgasse,residential,30,False,True,79.601,"LINESTRING (10.3182638 47.7273309, 10.3180735 47.7270108, 10.3178698 47.7266659)",,,,,
"[68729600, 27678654, 8656118]",2,"['Pfeilergraben', 'Illerstraße']",tertiary,50,False,True,182.918,"LINESTRING (10.3185471 47.7276276, 10.3182861 47.7279099, 10.3180567 47.7281031, 10.3179575 47.7281867, 10.3176046 47.728387, 10.3171523 47.7284953, 10.3169277 47.7285303, 10.3166803 47.7285638)",,,,,
52079210,2,Illerstraße,tertiary,50,False,False,114.533,"LINESTRING (10.3185471 47.7276276, 10.3186417 47.7275181, 10.3192621 47.7267169)",,,,,
52079213,,Heinrichgasse,residential,30,False,True,39.484,"LINESTRING (10.3185471 47.7276276, 10.3184813 47.7275874, 10.3182638 47.7273309)",,,,,
9615517,,Heinrichgasse,living_street,,True,False,32.225,"LINESTRING (10.3178457 47.7263661, 10.317923 47.7266512)",,,,,
53470353,,Rathausplatz,living_street,,False,True,13.891,"LINESTRING (10.3178457 47.7263661, 10.3178019 47.7262447)",,,,,
9615519,,Rathausplatz,living_street,,False,True,48.138999999999996,"LINESTRING (10.3178457 47.7263661, 10.3174727 47.7263966, 10.3172356 47.7264804)",,,,,
9615520,,Rathausplatz,living_street,,False,True,59.08,"LINESTRING (10.3178457 47.7263661, 10.3182969 47.7263009, 10.3182094 47.726088)",,,,,
9615522,,Gerberstraße,residential,30,True,False,21.98,"LINESTRING (10.3190755 47.7265642, 10.3192621 47.7267169)",,,,,
26816796,,Gerberstraße,residential,30,True,False,24.049,"LINESTRING (10.3190755 47.7265642, 10.3193894 47.7265174)",,,,,
52079210,2,Illerstraße,tertiary,50,False,False,24.141,"LINESTRING (10.3192621 47.7267169, 10.3193894 47.7265174)",,,,,
52079210,2,Illerstraße,tertiary,50,False,True,114.533,"LINESTRING (10.3192621 47.7267169, 10.3186417 47.7275181, 10.3185471 47.7276276)",,,,,
52079210,2,Illerstraße,tertiary,50,False,True,24.141,"LINESTRING (10.3193894 47.7265174, 10.3192621 47.7267169)",,,,,
"[52079210, 909292780, 52079215]",2,Illerstraße,tertiary,50,False,False,58.199999999999996,"LINESTRING (10.3193894 47.7265174, 10.3195159 47.7263433, 10.3196833 47.7261605, 10.3197824 47.7260669)",,,,,
9615524,,In der Brandstatt,living_street,,False,True,162.09,"LINESTRING (10.3155828 47.726602, 10.3154496 47.7268716, 10.3154307 47.7269326, 10.3154171 47.7269763, 10.3154048 47.7270518, 10.3153976 47.727124, 10.3154257 47.7272207, 10.3155987 47.727458, 10.3159034 47.7279087, 10.3159621 47.7279544)",,,,,
9701858,,Kaufbeurer Straße,tertiary,50,False,True,118.155,"LINESTRING (10.3229862 47.7301372, 10.3232889 47.7311801)",B 19,,,,
74173618,2,Kaufbeurer Straße,tertiary,50,False,False,118.583,"LINESTRING (10.3229862 47.7301372, 10.32294 47.7299851, 10.3228043 47.7295134, 10.3226826 47.7290905)",B 19,,,,
74173618,2,Kaufbeurer Straße,tertiary,50,False,False,38.933,"LINESTRING (10.3223778 47.7284476, 10.3222156 47.7281149)",B 19,,,,
74173618,2,Kaufbeurer Straße,tertiary,50,False,True,75.098,"LINESTRING (10.3223778 47.7284476, 10.3225489 47.7287643, 10.3225847 47.7288604, 10.3226826 47.7290905)",B 19,,,,
9613998,,Königstraße,tertiary,50,False,False,136.321,"LINESTRING (10.3135944 47.7230245, 10.313507 47.7233439, 10.3134815 47.7234283, 10.313255 47.724229)",,,,,
9613998,,Königstraße,tertiary,50,False,True,61.547999999999995,"LINESTRING (10.3135944 47.7230245, 10.3136465 47.7228, 10.3137343 47.7224791)",,,,,
25435625,,Jägerstraße,residential,50,False,True,175.837,"LINESTRING (10.3135944 47.7230245, 10.3129225 47.7229216, 10.3124135 47.7228456, 10.3117982 47.7227511, 10.3113019 47.7226749)",,,,,
74173618,2,Kaufbeurer Straße,tertiary,50,False,True,38.933,"LINESTRING (10.3222156 47.7281149, 10.3223778 47.7284476)",B 19,,,,
"[34016712, 60573881]",,Brodkorbweg,residential,30,True,False,90.439,"LINESTRING (10.3222156 47.7281149, 10.3224064 47.7281495, 10.3226161 47.7281855, 10.3228657 47.7281918, 10.3234098 47.7282167)",,,,,
