osmid,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,bridge,junction
26426543,Bahnhofstraße,residential,50,False,False,116.135,"LINESTRING (7.9788555 52.4116745, 7.977239 52.4113302)",,,
10696539,Wilhelmstraße,residential,30,False,False,134.138,"LINESTRING (7.9788555 52.4116745, 7.9801156 52.4119453, 7.9807208 52.4120753)",,,
"[10215240, 959556227]",Lindenstraße,residential,"['50', '30']",False,False,237.209,"LINESTRING (7.9788555 52.4116745, 7.9787077 52.4118921, 7.9786493 52.4119782, 7.9786152 52.4120285, 7.9782645 52.4125449, 7.9777796 52.4130968, 7.9776804 52.4131852, 7.9773375 52.4134907, 7.9772517 52.413561)",,,
47275879,Hindemithstraße,residential,,False,False,50.656,"LINESTRING (7.9676039 52.4081361, 7.9676289 52.4085914)",,,
"[498227674, 10270533]",Grünegräser Weg,residential,"['50', '30']",False,True,83.65,"LINESTRING (7.9676039 52.4081361, 7.9676982 52.4081028, 7.9680382 52.408032, 7.9681517 52.4080158, 7.9687887 52.407942)",,,
26774246,Bismarckstraße,residential,30,False,True,61.958,"LINESTRING (7.9772517 52.413561, 7.9763933 52.4133704)",,,
"[10215240, 959556227]",Lindenstraße,residential,"['50', '30']",False,True,237.20899999999997,"LINESTRING (7.9772517 52.413561, 7.9773375 52.4134907, 7.9776804 52.4131852, 7.9777796 52.4130968, 7.9782645 52.4125449, 7.9786152 52.4120285, 7.9786493 52.4119782, 7.9787077 52.4118921, 7.9788555 52.4116745)",,,
290452062,Lindenstraße,residential,,False,False,158.36599999999999,"LINESTRING (7.9772517 52.413561, 7.9768049 52.4139839, 7.976721 52.4140627, 7.9766329 52.4141455, 7.9764987 52.4142716, 7.9764245 52.4143413, 7.9760208 52.4147137, 7.9759769 52.4147542)",,,
311745908,Martinusviertel,living_street,,False,False,71.094,"LINESTRING (7.9772517 52.413561, 7.9773416 52.4136186, 7.9781238 52.4139115)",,,
10270523,Breuelstraße,residential,,False,False,163.785,"LINESTRING (7.976363 52.4111575, 7.9764132 52.4110741, 7.9764603 52.4109475, 7.9766643 52.4096994)",,,
279162525,Moltkestraße,residential,30,False,True,234.42,"LINESTRING (7.976363 52.4111575, 7.9760984 52.4116695, 7.9759377 52.4119605, 7.9758778 52.4121582, 7.9755608 52.4132037)",,,
290452063,Bahnhofstraße,residential,,False,False,45.263,"LINESTRING (7.976363 52.4111575, 7.9761163 52.4111029, 7.9758105 52.4110352, 7.9757316 52.411029)",,,
290452064,Bahnhofstraße,residential,,False,True,62.443,"LINESTRING (7.976363 52.4111575, 7.9764925 52.411183, 7.977239 52.4113302)",,,
10696573,Meyerhofstraße,residential,,False,True,147.62,"LINESTRING (7.9770027 52.4074891, 7.977134 52.4074905, 7.9773562 52.4074853, 7.9777219 52.4074762, 7.9783543 52.407473, 7.9784924 52.4074741, 7.9788124 52.4074905, 7.9791744 52.4075183)",,,
279162522,Breuelstraße,residential,30,False,False,75.143,"LINESTRING (7.9770027 52.4074891, 7.9770033 52.4074047, 7.9769735 52.4068136)",,,
279162523,Meyerhofstraße,residential,,False,False,83.54499999999999,"LINESTRING (7.9770027 52.4074891, 7.9768363 52.4074864, 7.9763856 52.4074714, 7.976053 52.4074664, 7.9757722 52.4074587)",,,
981210808,Breuelstraße,residential,30,False,True,118.858,"LINESTRING (7.9770027 52.4074891, 7.9769899 52.4076015, 7.9769592 52.4078089, 7.9768732 52.4083408, 7.9768264 52.4085524)",,,
10225630,Paul-Lincke-Straße,residential,,False,False,191.197,"LINESTRING (7.9687887 52.407942, 7.9688141 52.4096614)",,,
30747428,Mozartstraße,residential,,False,False,51.134,"LINESTRING (7.9687887 52.407942, 7.9687766 52.4074822)",,,
"[498227674, 10270533]",Grünegräser Weg,residential,"['50', '30']",False,False,83.65,"LINESTRING (7.9687887 52.407942, 7.9681517 52.4080158, 7.9680382 52.408032, 7.9676982 52.4081028, 7.9676039 52.4081361)",,,
10270533,Grünegräser Weg,residential,50,False,True,66.407,"LINESTRING (7.9687887 52.407942, 7.969126 52.4078622, 7.9692933 52.407811, 7.9696655 52.4076796)",,,
10225630,Paul-Lincke-Straße,residential,,False,True,191.197,"LINESTRING (7.9688141 52.4096614, 7.9687887 52.407942)",,,
969872485,Marienstraße,residential,,False,True,26.484,"LINESTRING (7.9688141 52.4096614, 7.9684242 52.4096739)",1,,
"[10270524, 969872485]","['Marienstraße', 'Kantstraße']",residential,,False,False,283.016,"LINESTRING (7.9688141 52.4096614, 7.9697536 52.4096455, 7.969758 52.408, 7.9697063 52.4077556, 7.9696655 52.4076796)",1,,
10270533,Grünegräser Weg,residential,50,False,True,27.36,"LINESTRING (7.9696655 52.4076796, 7.9700013 52.4075433)",,,
"[10270524, 969872485]","['Marienstraße', 'Kantstraße']",residential,,False,True,283.016,"LINESTRING (7.9696655 52.4076796, 7.9697063 52.4077556, 7.969758 52.408, 7.9697536 52.4096455, 7.9688141 52.4096614)",1,,
10270533,Grünegräser Weg,residential,50,False,False,66.407,"LINESTRING (7.9696655 52.4076796, 7.9692933 52.407811, 7.969126 52.4078622, 7.9687887 52.407942)",,,
10270532,Luisenstraße,residential,,False,False,38.887,"LINESTRING (7.9712735 52.4110159, 7.9718465 52.4110043)",,,
10225633,James-Krüss-Straße,unclassified,,False,False,145.275,"LINESTRING (7.9712735 52.4110159, 7.9712725 52.4110454, 7.9712286 52.4123221)",,,
"[10270530, 10270532, 10270527]",Luisenstraße,residential,"['50', '30']",False,True,81.888,"LINESTRING (7.9712735 52.4110159, 7.9708463 52.4110233, 7.9701737 52.4110346, 7.9700668 52.4110381)",,yes,
10270532,Luisenstraße,residential,,False,True,86.762,"LINESTRING (7.9731254 52.4110194, 7.9718465 52.4110043)",,,
10270529,Gerhart-Hauptmann-Straße,residential,50,False,False,150.808,"LINESTRING (7.9731254 52.4110194, 7.9729331 52.4116992, 7.9727643 52.4123576)",,,
"[931162920, 10270529]",Gerhart-Hauptmann-Straße,residential,50,False,True,179.33800000000002,"LINESTRING (7.9731254 52.4110194, 7.9732592 52.4104217, 7.9732884 52.410094, 7.9733045 52.409825, 7.973288 52.4097044, 7.9732332 52.4096037, 7.9731499 52.4095276, 7.9730067 52.409494)",1,,
10225632,Lortzingstraße,residential,50,False,False,62.179,"LINESTRING (7.9727643 52.4123576, 7.9724583 52.412326, 7.971852 52.4123199)",,,
10270529,Gerhart-Hauptmann-Straße,residential,50,False,True,150.808,"LINESTRING (7.9727643 52.4123576, 7.9729331 52.4116992, 7.9731254 52.4110194)",,,
931163160,Gerhart-Hauptmann-Straße,residential,50,False,False,98.66,"LINESTRING (7.9727643 52.4123576, 7.9726466 52.4131147, 7.9726286 52.413241)",,,
10225632,Lortzingstraße,residential,50,False,True,42.284,"LINESTRING (7.9712286 52.4123221, 7.971852 52.4123199)",,,
10225633,James-Krüss-Straße,unclassified,,False,False,72.644,"LINESTRING (7.9712286 52.4123221, 7.9712242 52.4129754)",,,
10225633,James-Krüss-Straße,unclassified,,False,True,145.275,"LINESTRING (7.9712286 52.4123221, 7.9712725 52.4110454, 7.9712735 52.4110159)",,,
10225633,James-Krüss-Straße,unclassified,,False,True,72.644,"LINESTRING (7.9712242 52.4129754, 7.9712286 52.4123221)",,,
26773733,Heinrichstraße,residential,,False,False,236.164,"LINESTRING (7.9816063 52.4100681, 7.9815182 52.4100743, 7.9814654 52.4101016, 7.9814126 52.4101665, 7.9813751 52.4102505, 7.9813155 52.4103917, 7.9811289 52.41092, 7.9807208 52.4120753)",,,
10696539,Wilhelmstraße,residential,30,False,False,82.711,"LINESTRING (7.9807208 52.4120753, 7.9818692 52.4123255)",,,
10696539,Wilhelmstraße,residential,30,False,True,134.138,"LINESTRING (7.9807208 52.4120753, 7.9801156 52.4119453, 7.9788555 52.4116745)",,,
26773733,Heinrichstraße,residential,,False,True,236.16400000000002,"LINESTRING (7.9807208 52.4120753, 7.9811289 52.41092, 7.9813155 52.4103917, 7.9813751 52.4102505, 7.9814126 52.4101665, 7.9814654 52.4101016, 7.9815182 52.4100743, 7.9816063 52.4100681)",,,
10696539,Wilhelmstraße,residential,30,False,True,82.711,"LINESTRING (7.9818692 52.4123255, 7.9807208 52.4120753)",,,
52782047,Maschstraße,secondary,,False,True,180.54200000000003,"LINESTRING (7.9818692 52.4123255, 7.9814971 52.4132654, 7.9813965 52.4135197, 7.9812444 52.4139038)",,,
10696573,Meyerhofstraße,residential,,False,False,147.61999999999998,"LINESTRING (7.9791744 52.4075183, 7.9788124 52.4074905, 7.9784924 52.4074741, 7.9783543 52.407473, 7.9777219 52.4074762, 7.9773562 52.4074853, 7.977134 52.4074905, 7.9770027 52.4074891)",,,
10696575,Münsterstraße,residential,,False,True,159.75199999999998,"LINESTRING (7.9791744 52.4075183, 7.9791268 52.4077598, 7.9791151 52.4078131, 7.9790674 52.4080948, 7.9790709 52.4081752, 7.9792737 52.4085872, 7.9792963 52.4086443, 7.9794068 52.4089234)",,,
26773763,Kirchhofstraße,residential,30,False,False,73.075,"LINESTRING (7.9791744 52.4075183, 7.9795057 52.4075471, 7.9799357 52.4076066, 7.9800019 52.4076157, 7.9801132 52.4076585, 7.9801997 52.4076918)",,,
129297893,Münsterstraße,residential,,False,False,96.64099999999999,"LINESTRING (7.9791744 52.4075183, 7.9791849 52.4074346, 7.9791522 52.4070052, 7.9791213 52.4066504)",,,
23499896,Kuhstraße,residential,30,False,False,88.163,"LINESTRING (7.9791213 52.4066504, 7.979202 52.4066623, 7.9796194 52.4067756, 7.9798571 52.4068326, 7.9803246 52.4069481)",,,
129297893,Münsterstraße,residential,,False,True,96.641,"LINESTRING (7.9791213 52.4066504, 7.9791522 52.4070052, 7.9791849 52.4074346, 7.9791744 52.4075183)",,,
10696575,Münsterstraße,residential,,False,False,159.75199999999998,"LINESTRING (7.9794068 52.4089234, 7.9792963 52.4086443, 7.9792737 52.4085872, 7.9790709 52.4081752, 7.9790674 52.4080948, 7.9791151 52.4078131, 7.9791268 52.4077598, 7.9791744 52.4075183)",,,
