osmid,highway,junction,oneway,reversed,length,geometry,name,maxspeed,width,lanes,ref,access
4482207,residential,,False,True,80.286,"LINESTRING (8.3051808 48.9727443, 8.3061245 48.9725721, 8.3062308 48.9725349)",Wolfstraße,30,,,,
4542055,residential,,False,False,90.522,"LINESTRING (8.3062308 48.9725349, 8.307413 48.9722889)",Karl-Schlageter-Straße,30,,,,
4345950,residential,,False,False,39.641,"LINESTRING (8.3062308 48.9725349, 8.3062357 48.9727179, 8.3062272 48.9728019, 8.3062155 48.9728476, 8.3062019 48.9728896)",Adlerstraße,30,5,,,
4482207,residential,,False,False,80.286,"LINESTRING (8.3062308 48.9725349, 8.3061245 48.9725721, 8.3051808 48.9727443)",Wolfstraße,30,,,,
993218691,residential,,False,True,71.919,"LINESTRING (8.3062308 48.9725349, 8.3062062 48.9724591, 8.3061228 48.9719328, 8.3061202 48.9718927)",Gottesauer Straße,,,,,
4542053,residential,,False,True,77.901,"LINESTRING (8.3061202 48.9718927, 8.3070961 48.9716091)",Wilhelm-Danner-Straße,30,,,,
288821389,residential,,False,True,47.620000000000005,"LINESTRING (8.3061202 48.9718927, 8.3061188 48.9718206, 8.3060736 48.9716506, 8.3060373 48.9715106, 8.3060408 48.9714691)",Gottesauer Straße,7,,,,
993218691,residential,,False,False,71.919,"LINESTRING (8.3061202 48.9718927, 8.3061228 48.9719328, 8.3062062 48.9724591, 8.3062308 48.9725349)",Gottesauer Straße,,,,,
"[293464225, 997136732]",residential,,False,"[False, True]",251.89100000000002,"LINESTRING (8.3061202 48.9718927, 8.3046796 48.9723092, 8.3046275 48.9723219, 8.304583 48.9723223, 8.3045441 48.9723105, 8.3045109 48.972289, 8.3043459 48.9721555, 8.3043231 48.9721318, 8.304312 48.972107, 8.3043058 48.9720641, 8.3042886 48.9720395, 8.3042631 48.9720209, 8.3033901 48.9714821)","['Am Bitterberg', 'Wilhelm-Danner-Straße']",30,4,,,
5005589,residential,,False,True,155.56,"LINESTRING (8.310178 48.9715618, 8.3113321 48.9727379)",Friedrich-Ebert-Straße,30,,,,
5005594,residential,,False,False,78.666,"LINESTRING (8.310178 48.9715618, 8.311091 48.9711859)",Karl-Schlageter-Straße,30,,,,
5005594,residential,,False,True,66.009,"LINESTRING (8.310178 48.9715618, 8.3094693 48.9718379, 8.3094063 48.9718705)",Karl-Schlageter-Straße,30,,,,
5005593,residential,,False,True,151.394,"LINESTRING (8.311091 48.9711859, 8.3122906 48.9722966)",Theodor-Heuss-Straße,30,,,,
5005594,residential,,False,False,70.281,"LINESTRING (8.311091 48.9711859, 8.311887 48.9708303)",Karl-Schlageter-Straße,30,,,,
5005594,residential,,False,True,78.666,"LINESTRING (8.311091 48.9711859, 8.310178 48.9715618)",Karl-Schlageter-Straße,30,,,,
5005593,residential,,False,False,105.143,"LINESTRING (8.311091 48.9711859, 8.3107306 48.9708494, 8.3102666 48.9704105)",Theodor-Heuss-Straße,30,,,,
5005591,residential,,False,False,76.685,"LINESTRING (8.3122906 48.9722966, 8.3131486 48.9718986)",Sofienstraße,30,,,,
5005591,residential,,False,True,85.455,"LINESTRING (8.3122906 48.9722966, 8.3113321 48.9727379)",Sofienstraße,30,,,,
5005593,residential,,False,False,151.394,"LINESTRING (8.3122906 48.9722966, 8.311091 48.9711859)",Theodor-Heuss-Straße,30,,,,
5005589,residential,,False,False,155.56,"LINESTRING (8.3113321 48.9727379, 8.310178 48.9715618)",Friedrich-Ebert-Straße,30,,,,
5005591,residential,,False,False,85.455,"LINESTRING (8.3113321 48.9727379, 8.3122906 48.9722966)",Sofienstraße,30,,,,
532254731,residential,,False,False,187.36,"LINESTRING (8.315693 48.9727733, 8.3140633 48.9714715)",Grünwinkler Straße,30,,,,
4542055,residential,,False,False,3.172,"LINESTRING (8.3091099 48.9719172, 8.309126 48.9718907)",Karl-Schlageter-Straße,30,,,,
4542055,residential,,False,True,73.762,"LINESTRING (8.3091099 48.9719172, 8.3090884 48.9719409, 8.3090656 48.9719568, 8.3090281 48.97197, 8.3081777 48.9721483)",Karl-Schlageter-Straße,30,,,,
172304762,tertiary,,True,False,35.915,"LINESTRING (8.3063553 48.9690151, 8.3062944 48.9689998, 8.3062437 48.9689524, 8.3061797 48.9688904, 8.3060985 48.9688047, 8.3060475 48.9687725)",Mörscher Straße,,,1,,
290964031,tertiary,,False,True,139.781,"LINESTRING (8.3063553 48.9690151, 8.3066992 48.9693623, 8.3073434 48.9700127, 8.3073996 48.9700688)",Mörscher Straße,30,,,,
5064196,residential,,False,False,81.921,"LINESTRING (8.3102666 48.9704105, 8.3093311 48.9708175)",Wilhelm-Danner-Straße,30,,,,
5064196,residential,,False,True,141.341,"LINESTRING (8.3102666 48.9704105, 8.3118778 48.9697055)",Wilhelm-Danner-Straße,30,,,,
5005593,residential,,False,True,105.143,"LINESTRING (8.3102666 48.9704105, 8.3107306 48.9708494, 8.311091 48.9711859)",Theodor-Heuss-Straße,30,,,,
5064196,residential,,False,False,141.341,"LINESTRING (8.3118778 48.9697055, 8.3102666 48.9704105)",Wilhelm-Danner-Straße,30,,,,
"[532254731, 5005588]",residential,,False,"[False, True]",380.78999999999996,"LINESTRING (8.3118778 48.9697055, 8.31113 48.9691178, 8.3110535 48.9690764, 8.3109785 48.9690715, 8.3109184 48.9690902, 8.310712 48.9692034, 8.3105904 48.9692872, 8.3104554 48.9694076, 8.3097076 48.9697834, 8.3088204 48.9701933, 8.308794 48.9702211, 8.3088086 48.9702628, 8.3090655 48.9705091, 8.3091244 48.9705775, 8.3093311 48.9708175)","['Am Wasserwerk', 'Grünwinkler Straße']",30,,,,
532254731,residential,,False,True,105.407,"LINESTRING (8.3118778 48.9697055, 8.3127677 48.9704299, 8.3127843 48.9704434)",Grünwinkler Straße,30,,,,
5064196,residential,,False,False,60.65,"LINESTRING (8.3093311 48.9708175, 8.3086138 48.9710928)",Wilhelm-Danner-Straße,30,,,,
5064196,residential,,False,True,81.921,"LINESTRING (8.3093311 48.9708175, 8.3102666 48.9704105)",Wilhelm-Danner-Straße,30,,,,
"[532254731, 5005588]",residential,,False,"[False, True]",380.78999999999996,"LINESTRING (8.3093311 48.9708175, 8.3091244 48.9705775, 8.3090655 48.9705091, 8.3088086 48.9702628, 8.308794 48.9702211, 8.3088204 48.9701933, 8.3097076 48.9697834, 8.3104554 48.9694076, 8.3105904 48.9692872, 8.310712 48.9692034, 8.3109184 48.9690902, 8.3109785 48.9690715, 8.3110535 48.9690764, 8.31113 48.9691178, 8.3118778 48.9697055)","['Grünwinkler Straße', 'Am Wasserwerk']",30,,,,
5005594,residential,,False,False,78.363,"LINESTRING (8.311887 48.9708303, 8.3127843 48.9704434)",Karl-Schlageter-Straße,30,,,,
5005594,residential,,False,True,70.281,"LINESTRING (8.311887 48.9708303, 8.311091 48.9711859)",Karl-Schlageter-Straße,30,,,,
5064877,residential,,False,False,150.303,"LINESTRING (8.311887 48.9708303, 8.3131486 48.9718986)",Konrad-Adenauer-Straße,30,,,,
5005594,residential,,False,True,78.363,"LINESTRING (8.3127843 48.9704434, 8.311887 48.9708303)",Karl-Schlageter-Straße,30,,,,
532254731,residential,,False,True,147.597,"LINESTRING (8.3127843 48.9704434, 8.3140633 48.9714715)",Grünwinkler Straße,30,,,,
532254731,residential,,False,False,105.407,"LINESTRING (8.3127843 48.9704434, 8.3127677 48.9704299, 8.3118778 48.9697055)",Grünwinkler Straße,30,,,,
5005591,residential,,False,False,81.934,"LINESTRING (8.3131486 48.9718986, 8.3140633 48.9714715)",Sofienstraße,30,,,,
5005591,residential,,False,True,76.685,"LINESTRING (8.3131486 48.9718986, 8.3122906 48.9722966)",Sofienstraße,30,,,,
5064877,residential,,False,True,150.303,"LINESTRING (8.3131486 48.9718986, 8.311887 48.9708303)",Konrad-Adenauer-Straße,30,,,,
5005591,residential,,False,True,81.934,"LINESTRING (8.3140633 48.9714715, 8.3131486 48.9718986)",Sofienstraße,30,,,,
532254731,residential,,False,False,147.597,"LINESTRING (8.3140633 48.9714715, 8.3127843 48.9704434)",Grünwinkler Straße,30,,,,
532254731,residential,,False,True,187.36,"LINESTRING (8.3140633 48.9714715, 8.315693 48.9727733)",Grünwinkler Straße,30,,,,
5005594,residential,,False,False,5.301,"LINESTRING (8.3093728 48.9719128, 8.3094063 48.9718705)",Karl-Schlageter-Straße,30,,,,
315639050,tertiary,,False,True,18.183,"LINESTRING (8.3093728 48.9719128, 8.3093262 48.9719091, 8.3092689 48.9719046, 8.3091954 48.9718975, 8.309126 48.9718907)",,,,,,
96021642,residential,,False,False,49.088,"LINESTRING (8.3039799 48.97127, 8.3033901 48.9714821)",Oberfeldstraße,30,,,,
96021642,residential,,False,True,63.955,"LINESTRING (8.3039799 48.97127, 8.3047558 48.9710028)",Oberfeldstraße,30,,,,
96021642,residential,,False,True,49.088,"LINESTRING (8.3033901 48.9714821, 8.3039799 48.97127)",Oberfeldstraße,30,,,,
"[293464225, 997136732]",residential,,False,"[False, True]",251.891,"LINESTRING (8.3033901 48.9714821, 8.3042631 48.9720209, 8.3042886 48.9720395, 8.3043058 48.9720641, 8.304312 48.972107, 8.3043231 48.9721318, 8.3043459 48.9721555, 8.3045109 48.972289, 8.3045441 48.9723105, 8.304583 48.9723223, 8.3046275 48.9723219, 8.3046796 48.9723092, 8.3061202 48.9718927)","['Am Bitterberg', 'Wilhelm-Danner-Straße']",30,4,,,
96021642,residential,,False,False,63.955,"LINESTRING (8.3047558 48.9710028, 8.3039799 48.97127)",Oberfeldstraße,30,,,,
6250753,residential,,True,False,203.965,"LINESTRING (8.3047558 48.9710028, 8.3050696 48.971407, 8.305095 48.9714432, 8.3051063 48.9714705, 8.3051104 48.9715115, 8.305097 48.9716451, 8.3050863 48.9716842, 8.3050586 48.9717094, 8.3050009 48.9717371, 8.3049247 48.9717615, 8.304682 48.9718243, 8.3046026 48.971843, 8.3045442 48.9718463, 8.304488 48.9718292, 8.3044249 48.9717877, 8.3042166 48.971623, 8.3039799 48.97127)",Lögelbergring,30,,,,
96021642,residential,,False,True,85.009,"LINESTRING (8.3047558 48.9710028, 8.3057841 48.9706439)",Oberfeldstraße,30,,,,
15287232,residential,,False,False,36.959,"LINESTRING (8.3062019 48.9728896, 8.3057169 48.9729851)",Adlerstraße,,,,,
4345950,residential,,False,True,39.641000000000005,"LINESTRING (8.3062019 48.9728896, 8.3062155 48.9728476, 8.3062272 48.9728019, 8.3062357 48.9727179, 8.3062308 48.9725349)",Adlerstraße,30,5,,,
15287232,residential,,False,True,36.959,"LINESTRING (8.3057169 48.9729851, 8.3062019 48.9728896)",Adlerstraße,,,,,
"[832329744, 69404460]",tertiary,,False,"[False, True]",158.312,"LINESTRING (8.3059832 48.9682392, 8.3059578 48.9682126, 8.3059017 48.9681732, 8.3057927 48.9681044, 8.3057294 48.9680619, 8.3056842 48.9680304, 8.3055344 48.9678952, 8.3049357 48.9673418, 8.3048334 48.9672629, 8.3047894 48.9672322, 8.3046222 48.9671379)",Rappenwörthstraße,30,5.5,,,
172304763,tertiary,,True,False,23.407,"LINESTRING (8.3059832 48.9682392, 8.30603 48.9682534, 8.3060458 48.9682671, 8.3060645 48.9682883, 8.3061159 48.968365, 8.3061602 48.9684071)",Rappenwörthstraße,,,,,
30009677,living_street,,False,False,47.242,"LINESTRING (8.3054693 48.9681843, 8.3057719 48.9684823, 8.3058348 48.9685347)",Rappenwörthstraße,,5,,,
172304765,secondary,,True,False,25.423000000000002,"LINESTRING (8.3056499 48.9688547, 8.3056743 48.9688166, 8.3057597 48.9687478, 8.305809 48.9687102, 8.3058483 48.9686686)",Umgehungsstraße,70,,1,,
5064196,residential,,False,True,60.65,"LINESTRING (8.3086138 48.9710928, 8.3093311 48.9708175)",Wilhelm-Danner-Straße,30,,,,
203976894,living_street,,False,True,104.04,"LINESTRING (8.3086138 48.9710928, 8.3094063 48.9718705)",Karlsruher Straße,,,,,
5064196,residential,,False,False,11.477,"LINESTRING (8.3086138 48.9710928, 8.308569 48.9711101, 8.3084772 48.9711439)",Wilhelm-Danner-Straße,30,,,,
245052610,secondary,,False,True,11.621,"LINESTRING (8.3093756 48.9672993, 8.3092487 48.9673624)",Querspange,,,2,,
245052610,secondary,,False,False,11.621,"LINESTRING (8.3092487 48.9673624, 8.3093756 48.9672993)",Querspange,,,2,,
705608353,secondary,,True,False,27.871,"LINESTRING (8.3092487 48.9673624, 8.3092207 48.9674209, 8.3091932 48.9674497, 8.3090031 48.9675422)",Querspange,,,,,
4345953,secondary,roundabout,True,False,14.184999999999999,"LINESTRING (8.3059716 48.9684259, 8.3060162 48.9684132, 8.3060634 48.9684058, 8.3061119 48.9684037, 8.3061602 48.9684071)",,,,,,
28667432,tertiary,,True,False,21.134999999999994,"LINESTRING (8.3059716 48.9684259, 8.3059766 48.9684036, 8.3059849 48.9683838, 8.305992 48.9683455, 8.3059715 48.968272, 8.3059832 48.9682392)",Rappenwörthstraße,,,,,
4345953,secondary,roundabout,True,False,20.514,"LINESTRING (8.3061602 48.9684071, 8.306199 48.968414, 8.3062359 48.9684244, 8.3062702 48.9684381, 8.3063012 48.9684548, 8.3063283 48.9684742, 8.306351 48.968496, 8.3063688 48.9685196)",,,,,,
4345953,secondary,roundabout,True,False,12.784,"LINESTRING (8.3063688 48.9685196, 8.3063822 48.968547, 8.306389 48.9685753, 8.3063891 48.9686041, 8.3063824 48.9686325)",,,,,,
"[680989302, 233625902]",secondary,,True,False,64.477,"LINESTRING (8.3063688 48.9685196, 8.3064468 48.9685311, 8.3065308 48.968524, 8.3066115 48.9685045, 8.3066816 48.968481, 8.306818 48.9684228, 8.306927 48.9683792, 8.3070828 48.9683139, 8.3071472 48.9682841)",Querspange,,,1,,
4345953,secondary,roundabout,True,False,16.078000000000003,"LINESTRING (8.3058348 48.9685347, 8.3058494 48.9685101, 8.3058692 48.9684871, 8.3058937 48.9684662, 8.3059225 48.9684478, 8.3059558 48.9684319, 8.3059716 48.9684259)",,,,,,
30009677,living_street,,False,True,47.242,"LINESTRING (8.3058348 48.9685347, 8.3057719 48.9684823, 8.3054693 48.9681843)",Rappenwörthstraße,,5,,,
4345953,secondary,roundabout,True,False,15.242,"LINESTRING (8.3058483 48.9686686, 8.3058308 48.9686363, 8.3058226 48.9686025, 8.3058239 48.9685682, 8.3058348 48.9685347)",,,,,,
4345953,secondary,roundabout,True,False,18.583,"LINESTRING (8.3063824 48.9686325, 8.3063682 48.9686615, 8.306347 48.9686886, 8.3063193 48.9687131, 8.3062859 48.9687343, 8.3062446 48.9687528, 8.3062279 48.9687585)",,,,,,
4345953,secondary,roundabout,True,False,13.459,"LINESTRING (8.3059733 48.968755, 8.3059224 48.9687324, 8.3058801 48.9687031, 8.3058483 48.9686686)",,,,,,
4345954,secondary,,True,False,26.296,"LINESTRING (8.3059733 48.968755, 8.3058906 48.9687712, 8.3058216 48.9687977, 8.3057166 48.9688413, 8.3056499 48.9688547)",Umgehungsstraße,70,,1,,
96021642,residential,,False,False,85.009,"LINESTRING (8.3057841 48.9706439, 8.3047558 48.9710028)",Oberfeldstraße,30,,,,
96021642,residential,,False,True,6.439,"LINESTRING (8.3057841 48.9706439, 8.3058418 48.9706001)",Oberfeldstraße,30,,,,
288821389,residential,,False,False,93.682,"LINESTRING (8.3057841 48.9706439, 8.3057964 48.9707124, 8.3060408 48.9714691)",Gottesauer Straße,7,,,,
7853520,living_street,,False,True,116.616,"LINESTRING (8.3041741 48.9688714, 8.3042117 48.9688175, 8.3038612 48.968459, 8.3038701 48.9684268, 8.3038804 48.9683882, 8.3034623 48.9679804)",HAP-Grieshaber-Weg,,,,,
5005594,residential,,False,True,5.301,"LINESTRING (8.3094063 48.9718705, 8.3093728 48.9719128)",Karl-Schlageter-Straße,30,,,,
203976894,living_street,,False,False,104.04,"LINESTRING (8.3094063 48.9718705, 8.3086138 48.9710928)",Karlsruher Straße,,,,,
5005594,residential,,False,False,66.009,"LINESTRING (8.3094063 48.9718705, 8.3094693 48.9718379, 8.310178 48.9715618)",Karl-Schlageter-Straße,30,,,,
4542055,residential,,False,True,3.172,"LINESTRING (8.309126 48.9718907, 8.3091099 48.9719172)",Karl-Schlageter-Straße,30,,,,
4345947,tertiary,,False,False,97.068,"LINESTRING (8.309126 48.9718907, 8.3091354 48.9718608, 8.309134 48.9718309, 8.3091112 48.971786, 8.3084772 48.9711439)",Karlsruher Straße,30,,,,
315639050,tertiary,,False,False,18.183,"LINESTRING (8.309126 48.9718907, 8.3091954 48.9718975, 8.3092689 48.9719046, 8.3093262 48.9719091, 8.3093728 48.9719128)",,,,,,
96021642,residential,,False,False,128.141,"LINESTRING (8.3073996 48.9700688, 8.3058418 48.9706001)",Oberfeldstraße,30,,,,
290964031,tertiary,,False,False,139.781,"LINESTRING (8.3073996 48.9700688, 8.3073434 48.9700127, 8.3066992 48.9693623, 8.3063553 48.9690151)",Mörscher Straße,30,,,,
290964031,tertiary,,False,True,99.866,"LINESTRING (8.3073996 48.9700688, 8.3079371 48.9705934, 8.3081577 48.9708164)",Mörscher Straße,30,,,,
680989300,secondary,,True,False,77.173,"LINESTRING (8.3090031 48.9675422, 8.3084874 48.9677703, 8.308124 48.9679277)",Querspange,,,,,
361358652,secondary_link,,True,False,59.12,"LINESTRING (8.3097087 48.9677277, 8.3094733 48.9676243, 8.3093814 48.9675568, 8.3092924 48.9675388, 8.3092381 48.9675269, 8.309155 48.9675221, 8.3090031 48.9675422)",,,,,,
396301249,primary,,True,False,52.733,"LINESTRING (8.3097087 48.9677277, 8.3093656 48.967466, 8.3093434 48.9674448, 8.3092487 48.9673624)",,70,,3,B 36,
371367775,tertiary,roundabout,True,False,10.766,"LINESTRING (8.3043342 48.9669491, 8.3044332 48.9669477, 8.3044809 48.9669533)",,,,,,
371367775,tertiary,roundabout,True,False,31.278999999999996,"LINESTRING (8.304482 48.967203, 8.3044331 48.9671993, 8.3043793 48.9671906, 8.3043217 48.9671635, 8.30427 48.967126, 8.3042322 48.9670717, 8.3042328 48.9670159)",,,,,,
"[371367776, 4440218]",residential,,False,True,127.26000000000002,"LINESTRING (8.304482 48.967203, 8.3044577 48.9672553, 8.3044852 48.9673187, 8.3045532 48.9673889, 8.3044949 48.9674226, 8.3044263 48.9674563, 8.3036357 48.9678185, 8.3035799 48.9678616, 8.3035097 48.9679536, 8.3034623 48.9679804)","['Hans-Thoma-Straße', 'Rappenwörthstraße']",30,,,,
315645052,residential,,True,False,37.777,"LINESTRING (8.3042328 48.9670159, 8.3042064 48.9669844, 8.3040064 48.9668714, 8.3038524 48.9667888)",Rappenwörthstraße,,,,,
371367775,tertiary,roundabout,True,False,10.678,"LINESTRING (8.3042328 48.9670159, 8.3042714 48.966978, 8.304305 48.9669607, 8.3043342 48.9669491)",,,,,,
371367775,tertiary,roundabout,True,False,24.567,"LINESTRING (8.3044809 48.9669533, 8.3045282 48.9669745, 8.3045589 48.9669978, 8.3045943 48.9670275, 8.3046169 48.9670586, 8.3046294 48.9671118, 8.3046222 48.9671379)",,,,,,
"[740934024, 4440219]",residential,,False,True,176.621,"LINESTRING (8.3044809 48.9669533, 8.3045344 48.9668835, 8.3046048 48.9668228, 8.3047704 48.9667233, 8.3050188 48.9665988, 8.3056709 48.9662764, 8.3062325 48.9659851, 8.3063267 48.9659416)",Siegelgrundstraße,,,,,
371367775,tertiary,roundabout,True,False,13.668,"LINESTRING (8.3046222 48.9671379, 8.3046007 48.9671666, 8.3045888 48.9671761, 8.3045703 48.9671873, 8.3045253 48.9672035, 8.304482 48.967203)",,,,,,
"[832329744, 69404460]",tertiary,,False,"[False, True]",158.31200000000004,"LINESTRING (8.3046222 48.9671379, 8.3047894 48.9672322, 8.3048334 48.9672629, 8.3049357 48.9673418, 8.3055344 48.9678952, 8.3056842 48.9680304, 8.3057294 48.9680619, 8.3057927 48.9681044, 8.3059017 48.9681732, 8.3059578 48.9682126, 8.3059832 48.9682392)",Rappenwörthstraße,30,5.5,,,
371367777,secondary,roundabout,True,False,10.587,"LINESTRING (8.3072443 48.96835, 8.3072001 48.9683352, 8.3071661 48.9683115, 8.3071472 48.9682841)",,,,,,
"[172304764, 680989301]",secondary,,True,False,70.74000000000001,"LINESTRING (8.3072443 48.96835, 8.3071474 48.9683711, 8.3070689 48.9683972, 8.3068677 48.9684844, 8.3066328 48.968574, 8.3065365 48.9686018, 8.3064373 48.9686211, 8.3063824 48.9686325)",Querspange,,,1,,
371367777,secondary,roundabout,True,False,18.105,"LINESTRING (8.3074299 48.968273, 8.3074144 48.968304, 8.3073838 48.9683296, 8.3073419 48.968347, 8.3072935 48.9683541, 8.3072443 48.96835)",,,,,,
69404464,secondary,,True,False,62.407,"LINESTRING (8.3073418 48.9681715, 8.3074343 48.9681499, 8.3075199 48.9681171, 8.3076548 48.9680635, 8.3078453 48.9679788, 8.3080693 48.96788)",Querspange,,,,,
371367777,secondary,roundabout,True,False,13.927999999999999,"LINESTRING (8.3073418 48.9681715, 8.3073809 48.9681872, 8.3074105 48.9682101, 8.3074285 48.9682405, 8.3074299 48.968273)",,,,,,
