osmid,lanes,ref,highway,maxspeed,oneway,reversed,length,name,geometry,bridge,width,access
309135415,2,,tertiary,30,False,True,36.985,Hauptstraße,"LINESTRING (8.3448015 48.2904917, 8.3451026 48.2904653, 8.3452865 48.2904198)",,,
43798111,,,residential,30,False,False,12.717,Hohensteinstraße,"LINESTRING (8.3411401 48.2901221, 8.341035 48.2900316)",,,
31565215,,,tertiary,30,False,True,66.707,Hauptstraße,"LINESTRING (8.3411401 48.2901221, 8.3413767 48.2901061, 8.3419273 48.2901871, 8.3420246 48.2902022)",,,
43798166,,,tertiary,30,False,False,50.571,Hauptstraße,"LINESTRING (8.3411401 48.2901221, 8.340982 48.2901878, 8.3407965 48.2902754, 8.3405337 48.2903156)",,,
31564787,,,living_street,,False,False,79.021,Gerbergasse,"LINESTRING (8.3405337 48.2903156, 8.3405851 48.2903995, 8.3407842 48.2905881, 8.3409012 48.2906674, 8.341063 48.2907278, 8.3412785 48.2907867)",,,
43798166,,,tertiary,30,False,True,50.571,Hauptstraße,"LINESTRING (8.3405337 48.2903156, 8.3407965 48.2902754, 8.340982 48.2901878, 8.3411401 48.2901221)",,,
30784389,,,tertiary,30,False,False,33.574,Hauptstraße,"LINESTRING (8.3424604 48.2902864, 8.3420246 48.2902022)",yes,,
"[25331896, 290312088]",,,tertiary,,False,False,163.721,Schramberger Straße,"LINESTRING (8.3424604 48.2902864, 8.34247 48.2902588, 8.3425684 48.2899771, 8.3425655 48.2897402, 8.3425083 48.289398, 8.3423833 48.2891407, 8.3422431 48.2888522)",,6,
43798165,2,,tertiary,30,False,True,37.064,Hauptstraße,"LINESTRING (8.3424604 48.2902864, 8.342773 48.2903666, 8.3429336 48.2903944)",,,
290312088,,,tertiary,,False,False,38.463,Schramberger Straße,"LINESTRING (8.3422431 48.2888522, 8.3421142 48.2885171)",,6,
31564785,,,living_street,,False,False,195.06299999999996,Spitalstraße,"LINESTRING (8.3422431 48.2888522, 8.3425021 48.2889973, 8.3428442 48.2892511, 8.3430645 48.2895739, 8.3430657 48.2895839, 8.3430858 48.2897577, 8.3430644 48.2899415, 8.3430014 48.2900529, 8.3429476 48.2902085, 8.3429336 48.2903944)",,,
"[290312088, 25331896]",,,tertiary,,False,True,163.721,Schramberger Straße,"LINESTRING (8.3422431 48.2888522, 8.3423833 48.2891407, 8.3425083 48.289398, 8.3425655 48.2897402, 8.3425684 48.2899771, 8.34247 48.2902588, 8.3424604 48.2902864)",,6,
290312088,,,tertiary,,False,True,38.463,Schramberger Straße,"LINESTRING (8.3421142 48.2885171, 8.3422431 48.2888522)",,6,
31564781,,,residential,,False,False,168.66899999999998,An den Gärten,"LINESTRING (8.3421142 48.2885171, 8.3420526 48.2885182, 8.3418973 48.2883132, 8.3417699 48.2881731, 8.3415788 48.2880153, 8.3413912 48.2878375, 8.3412904 48.2877421, 8.3411983 48.2876385, 8.3411081 48.2875337, 8.3410603 48.2874784, 8.3410302 48.2874218, 8.3410143 48.2873806, 8.3409716 48.287245)",,,
"[25331897, 855980534]",,,tertiary,50,False,False,246.53999999999996,Schramberger Straße,"LINESTRING (8.3421142 48.2885171, 8.3421768 48.2883827, 8.3422508 48.2882044, 8.3422846 48.2880404, 8.342206 48.2878235, 8.3421043 48.2875816, 8.3420545 48.287453, 8.3420117 48.2873517, 8.3419567 48.2872275, 8.3419339 48.2871896, 8.3418618 48.2870579, 8.341827 48.2869648, 8.341829 48.2868993, 8.3418696 48.2868257, 8.3419195 48.2867866, 8.342018 48.2867423, 8.3421354 48.2867197, 8.3423262 48.2866918, 8.3423785 48.2866864, 8.3425083 48.286687)",,,
153214705,,,residential,,False,False,365.521,Schramberger Straße,"LINESTRING (8.3448197 48.2870348, 8.3448844 48.2871765, 8.3449511 48.2872038, 8.3450449 48.2872015, 8.3453779 48.2871479, 8.3457535 48.2870765, 8.3460968 48.2869766, 8.3463972 48.2869338, 8.3465259 48.2869766, 8.346483 48.2870765, 8.3462835 48.2872336, 8.3461118 48.2873478, 8.3458865 48.2874263, 8.3457505 48.2874962, 8.3457594 48.2875458, 8.3458637 48.2875614, 8.3465839 48.2876048, 8.3475237 48.2875263)",,,
855980535,,,tertiary,50,False,True,175.858,Schramberger Straße,"LINESTRING (8.3448197 48.2870348, 8.3433266 48.2867635, 8.3430972 48.2867245, 8.3429521 48.286709, 8.3427697 48.2866947, 8.3425083 48.286687)",,,
"[25331897, 855980534]",,,tertiary,50,False,True,246.54000000000002,Schramberger Straße,"LINESTRING (8.3425083 48.286687, 8.3423785 48.2866864, 8.3423262 48.2866918, 8.3421354 48.2867197, 8.342018 48.2867423, 8.3419195 48.2867866, 8.3418696 48.2868257, 8.341829 48.2868993, 8.341827 48.2869648, 8.3418618 48.2870579, 8.3419339 48.2871896, 8.3419567 48.2872275, 8.3420117 48.2873517, 8.3420545 48.287453, 8.3421043 48.2875816, 8.342206 48.2878235, 8.3422846 48.2880404, 8.3422508 48.2882044, 8.3421768 48.2883827, 8.3421142 48.2885171)",,,
31564774,,,residential,,False,False,32.63,Vor Ebersbach,"LINESTRING (8.3425083 48.286687, 8.3425142 48.2866301, 8.3425543 48.2863952)",yes,,
855980535,,,tertiary,50,False,False,175.858,Schramberger Straße,"LINESTRING (8.3425083 48.286687, 8.3427697 48.2866947, 8.3429521 48.286709, 8.3430972 48.2867245, 8.3433266 48.2867635, 8.3448197 48.2870348)",,,
31564774,,,residential,,False,True,32.63,Vor Ebersbach,"LINESTRING (8.3425543 48.2863952, 8.3425142 48.2866301, 8.3425083 48.286687)",yes,,
31564780,,,residential,30,False,False,86.20500000000001,Bachstraße,"LINESTRING (8.3425543 48.2863952, 8.3421665 48.2863427, 8.3417974 48.2862939, 8.3415909 48.2862753, 8.341498 48.2862781, 8.3414092 48.2862932)",,,
31565218,,,residential,,False,False,21.714,Vor Ebersbach,"LINESTRING (8.3425543 48.2863952, 8.3426325 48.286288, 8.3426895 48.286222)",,,
31565218,,,residential,,False,False,59.158,Vor Ebersbach,"LINESTRING (8.3426895 48.286222, 8.3427618 48.2861634, 8.342862 48.2860963, 8.3429596 48.2860454, 8.3430508 48.2860093, 8.3431899 48.2859684, 8.3433352 48.2859219)",,,
31565218,,,residential,,False,True,21.714,Vor Ebersbach,"LINESTRING (8.3426895 48.286222, 8.3426325 48.286288, 8.3425543 48.2863952)",,,
43798117,,,residential,30,False,False,27.983,Zimmerplatz,"LINESTRING (8.3426895 48.286222, 8.3425769 48.2860124, 8.3425554 48.2859871)",,,
99468759,,,residential,,False,True,207.038,Schwaigwiese,"LINESTRING (8.3426895 48.286222, 8.3429453 48.2862755, 8.3431368 48.2863112, 8.3433399 48.2863438, 8.3436505 48.286406, 8.343961 48.2864619, 8.3440754 48.2864821, 8.3441969 48.2864992, 8.344372 48.2865132, 8.344442 48.2865039, 8.3445214 48.286479, 8.3445915 48.2864417, 8.3446685 48.2863858, 8.3447409 48.286319, 8.3448366 48.2860859, 8.3448787 48.2859507)",,,
31564779,,,residential,30,False,False,145.15699999999998,Sägergrün,"LINESTRING (8.3414092 48.2862932, 8.3409436 48.2866008, 8.3406801 48.2868074, 8.3404875 48.2870256, 8.3403073 48.2873489)",,,
31564780,,,residential,30,False,False,178.43200000000002,Bachstraße,"LINESTRING (8.3414092 48.2862932, 8.341261 48.2862922, 8.3411392 48.2863001, 8.3408786 48.2863367, 8.3407357 48.2863759, 8.34062 48.2864332, 8.3405084 48.2865095, 8.3404168 48.2865888, 8.3402843 48.2867866, 8.3401348 48.2870306, 8.3401407 48.2872297, 8.3401957 48.2872735, 8.3403073 48.2873489)",,,
31564780,,,residential,30,False,True,86.205,Bachstraße,"LINESTRING (8.3414092 48.2862932, 8.341498 48.2862781, 8.3415909 48.2862753, 8.3417974 48.2862939, 8.3421665 48.2863427, 8.3425543 48.2863952)",,,
30784389,,,tertiary,30,False,True,33.574,Hauptstraße,"LINESTRING (8.3420246 48.2902022, 8.3424604 48.2902864)",yes,,
31564787,,,living_street,,False,True,91.358,Gerbergasse,"LINESTRING (8.3420246 48.2902022, 8.3419377 48.2904154, 8.341846 48.290564, 8.3416274 48.2906718, 8.3412785 48.2907867)",,,
31565215,,,tertiary,30,False,False,66.707,Hauptstraße,"LINESTRING (8.3420246 48.2902022, 8.3419273 48.2901871, 8.3413767 48.2901061, 8.3411401 48.2901221)",,,
39431910,,,living_street,,False,True,53.415,Bachstraße,"LINESTRING (8.3420246 48.2902022, 8.3420684 48.2901636, 8.342094 48.2899472, 8.3420997 48.2897323)",,,
31564779,,,residential,30,False,True,145.157,Sägergrün,"LINESTRING (8.3403073 48.2873489, 8.3404875 48.2870256, 8.3406801 48.2868074, 8.3409436 48.2866008, 8.3414092 48.2862932)",,,
31564780,,,residential,30,False,True,178.43200000000002,Bachstraße,"LINESTRING (8.3403073 48.2873489, 8.3401957 48.2872735, 8.3401407 48.2872297, 8.3401348 48.2870306, 8.3402843 48.2867866, 8.3404168 48.2865888, 8.3405084 48.2865095, 8.34062 48.2864332, 8.3407357 48.2863759, 8.3408786 48.2863367, 8.3411392 48.2863001, 8.341261 48.2862922, 8.3414092 48.2862932)",,,
"[31564780, 39431910]",,,"['residential', 'living_street']",30,False,False,308.00800000000004,Bachstraße,"LINESTRING (8.3403073 48.2873489, 8.3405645 48.2875239, 8.3407835 48.287644, 8.3409987 48.2878003, 8.3412275 48.2879777, 8.3415528 48.2882768, 8.3417194 48.2884833, 8.3417954 48.288616, 8.341893 48.2887628, 8.3420166 48.2890489, 8.3420672 48.2892422, 8.3420882 48.2894959, 8.3420997 48.2897323)",,,
"[31564786, 31564782, 240556047]",,,living_street,,False,False,183.591,"['Schenkenzeller Straße', 'Marktplatz']","LINESTRING (8.3433758 48.2902774, 8.3437873 48.2901989, 8.3439091 48.2901636, 8.3439785 48.2901356, 8.3441694 48.2900549, 8.3442231 48.2900322, 8.3443551 48.2899763, 8.3444893 48.2899172, 8.3445179 48.2899099, 8.3446439 48.2898775, 8.3447864 48.2898625, 8.3448172 48.2898592, 8.3450412 48.289858, 8.345054 48.2898579, 8.3455108 48.2898886, 8.3457035 48.2899088)",,,
31564782,,,living_street,,False,True,35.511,Marktplatz,"LINESTRING (8.3433758 48.2902774, 8.3432946 48.2902876, 8.3432118 48.2903056, 8.3430985 48.2903302, 8.3429336 48.2903944)",,,
31564784,,,residential,,False,True,151.62999999999997,Schloßbergstraße,"LINESTRING (8.3433758 48.2902774, 8.3436864 48.2899057, 8.3438761 48.2897349, 8.3440547 48.28962, 8.34419 48.2895636, 8.3442816 48.2895194, 8.3443411 48.289497, 8.3445022 48.2894535, 8.3446505 48.2894308, 8.3448219 48.2894059)",,,
31564782,,,living_street,,False,False,35.510999999999996,Marktplatz,"LINESTRING (8.3429336 48.2903944, 8.3430985 48.2903302, 8.3432118 48.2903056, 8.3432946 48.2902876, 8.3433758 48.2902774)",,,
31564785,,,living_street,,False,True,195.063,Spitalstraße,"LINESTRING (8.3429336 48.2903944, 8.3429476 48.2902085, 8.3430014 48.2900529, 8.3430644 48.2899415, 8.3430858 48.2897577, 8.3430657 48.2895839, 8.3430645 48.2895739, 8.3428442 48.2892511, 8.3425021 48.2889973, 8.3422431 48.2888522)",,,
43798165,2,,tertiary,30,False,False,37.064,Hauptstraße,"LINESTRING (8.3429336 48.2903944, 8.342773 48.2903666, 8.3424604 48.2902864)",,,
309135415,2,,tertiary,30,False,True,70.162,Hauptstraße,"LINESTRING (8.3429336 48.2903944, 8.3434197 48.2904651, 8.3438672 48.2905011)",,,
31564784,,,residential,,False,False,151.63,Schloßbergstraße,"LINESTRING (8.3448219 48.2894059, 8.3446505 48.2894308, 8.3445022 48.2894535, 8.3443411 48.289497, 8.3442816 48.2895194, 8.34419 48.2895636, 8.3440547 48.28962, 8.3438761 48.2897349, 8.3436864 48.2899057, 8.3433758 48.2902774)",,,
39431143,,,unclassified,,False,True,243.187,Staigstraße,"LINESTRING (8.3448219 48.2894059, 8.3448461 48.2894476, 8.3449451 48.2894621, 8.3453672 48.2894352, 8.3454913 48.2894416, 8.3455505 48.2894446, 8.3455983 48.2894519, 8.3463012 48.28956, 8.3464299 48.2895798, 8.3466087 48.2896241, 8.3471357 48.2896901, 8.347559 48.2897443, 8.3478321 48.2897563, 8.3478898 48.2897861, 8.3479249 48.2898506)",,,
44949592,,,unclassified,,False,False,239.621,Schloßbergstraße,"LINESTRING (8.3448219 48.2894059, 8.3456892 48.2892691, 8.3465135 48.2892045, 8.3468486 48.2891513, 8.3478262 48.2889532, 8.3479706 48.2889239)",,,
39431143,,,unclassified,,False,False,243.187,Staigstraße,"LINESTRING (8.3479249 48.2898506, 8.3478898 48.2897861, 8.3478321 48.2897563, 8.347559 48.2897443, 8.3471357 48.2896901, 8.3466087 48.2896241, 8.3464299 48.2895798, 8.3463012 48.28956, 8.3455983 48.2894519, 8.3455505 48.2894446, 8.3454913 48.2894416, 8.3453672 48.2894352, 8.3449451 48.2894621, 8.3448461 48.2894476, 8.3448219 48.2894059)",,,
369137843,,,residential,30,False,True,97.999,Schenkenzeller Straße,"LINESTRING (8.3479249 48.2898506, 8.3472567 48.2898142, 8.3469687 48.289887, 8.3467807 48.2899362, 8.3466498 48.2899762)",,,
32878950,,,residential,30,False,True,30.657,Schenkenzeller Straße,"LINESTRING (8.3466498 48.2899762, 8.3463231 48.2901458)",,,
31564786,,,living_street,,False,True,70.491,Schenkenzeller Straße,"LINESTRING (8.3466498 48.2899762, 8.3459256 48.2899375, 8.3457035 48.2899088)",,,
290299134,,,residential,,False,False,59.33699999999999,,"LINESTRING (8.3466498 48.2899762, 8.346981 48.2900018, 8.3472121 48.2900397, 8.3473091 48.2900941, 8.3473552 48.2901559)",,,
369137843,,,residential,30,False,False,97.999,Schenkenzeller Straße,"LINESTRING (8.3466498 48.2899762, 8.3467807 48.2899362, 8.3469687 48.289887, 8.3472567 48.2898142, 8.3479249 48.2898506)",,,
284866297,,,residential,,False,False,238.318,Am Hirschen,"LINESTRING (8.3408345 48.2914961, 8.340975 48.2915358, 8.3411659 48.2915594, 8.3415808 48.291563, 8.3423789 48.2914738, 8.3434911 48.2913183, 8.3438944 48.2912871, 8.3439533 48.2912777, 8.3439916 48.2912594)",,,destination
39431147,,,residential,,False,False,11.971,Häberlesbrücke,"LINESTRING (8.3439916 48.2912594, 8.3440143 48.2912456, 8.3440332 48.2912168, 8.3440321 48.2911847, 8.3440231 48.2911618)",,,
43730002,,,residential,,False,False,32.367,Geroltzhäuser Weg,"LINESTRING (8.3439916 48.2912594, 8.3440365 48.2912862, 8.3444006 48.2913517)",,,
284866297,,,residential,,False,True,238.318,Am Hirschen,"LINESTRING (8.3439916 48.2912594, 8.3439533 48.2912777, 8.3438944 48.2912871, 8.3434911 48.2913183, 8.3423789 48.2914738, 8.3415808 48.291563, 8.3411659 48.2915594, 8.340975 48.2915358, 8.3408345 48.2914961)",,,destination
39431147,,,residential,,False,True,11.971,Häberlesbrücke,"LINESTRING (8.3440231 48.2911618, 8.3440321 48.2911847, 8.3440332 48.2912168, 8.3440143 48.2912456, 8.3439916 48.2912594)",,,
"[777320802, 165952811, 39431148, 165952815, 34210997, 36823701, 240556058, 240556059]",,,residential,,False,False,658.231,Vor Kuhbach,"LINESTRING (8.3440231 48.2911618, 8.344083 48.2911519, 8.3442057 48.2911159, 8.3444559 48.2910692, 8.3445957 48.2910555, 8.3447528 48.2910566, 8.3449051 48.2910904, 8.3451655 48.2911722, 8.3455829 48.2912843, 8.3465582 48.2915723, 8.3476917 48.2919239, 8.3483025 48.2920828, 8.3488736 48.2921765, 8.349446 48.2922575, 8.3497057 48.2922777, 8.3500926 48.2922741, 8.3502463 48.2923247, 8.35027 48.2924244, 8.3502301 48.2924973, 8.3501856 48.2925771, 8.3500634 48.2927103, 8.3503042 48.2928708, 8.3505965 48.2931633, 8.3511143 48.2935497)",yes,,
"[42715260, 198483283, 43730012, 198483284]",,,residential,,False,False,74.75399999999999,Häberlesbrücke,"LINESTRING (8.3440231 48.2911618, 8.3439979 48.2911119, 8.3439189 48.2908689, 8.3439045 48.2908037, 8.3438565 48.2905506, 8.3438672 48.2905011)",yes,,
"[42715260, 198483283, 198483284, 43730012]",,,residential,,False,True,74.75399999999999,Häberlesbrücke,"LINESTRING (8.3438672 48.2905011, 8.3438565 48.2905506, 8.3439045 48.2908037, 8.3439189 48.2908689, 8.3439979 48.2911119, 8.3440231 48.2911618)",yes,,
309135415,2,,tertiary,30,False,False,70.162,Hauptstraße,"LINESTRING (8.3438672 48.2905011, 8.3434197 48.2904651, 8.3429336 48.2903944)",,,
309135415,2,,tertiary,30,False,True,44.7,Hauptstraße,"LINESTRING (8.3438672 48.2905011, 8.3442416 48.2905108, 8.3444708 48.2905031)",,,
309135415,2,,tertiary,30,False,False,32.509,Hauptstraße,"LINESTRING (8.345708 48.2903087, 8.3452995 48.2904164)",,,
309135415,2,,tertiary,30,False,True,48.98,Hauptstraße,"LINESTRING (8.345708 48.2903087, 8.3463231 48.2901458)",,,
39431150,,,residential,,False,False,175.31400000000002,Auestraße,"LINESTRING (8.345708 48.2903087, 8.3468518 48.2906612, 8.3469209 48.2906832, 8.3471428 48.2907538, 8.3473528 48.2908207, 8.34754 48.2908793, 8.3478539 48.2909774)",,,
39431150,,,residential,,False,True,57.628,Auestraße,"LINESTRING (8.3498249 48.2915476, 8.3491104 48.2913412)",,,
44949592,,,unclassified,,False,True,239.621,Schloßbergstraße,"LINESTRING (8.3479706 48.2889239, 8.3478262 48.2889532, 8.3468486 48.2891513, 8.3465135 48.2892045, 8.3456892 48.2892691, 8.3448219 48.2894059)",,,
"[777320802, 165952811, 39431148, 165952815, 36823701, 34210997, 240556058, 240556059]",,,residential,,False,True,658.2310000000001,Vor Kuhbach,"LINESTRING (8.3511143 48.2935497, 8.3505965 48.2931633, 8.3503042 48.2928708, 8.3500634 48.2927103, 8.3501856 48.2925771, 8.3502301 48.2924973, 8.35027 48.2924244, 8.3502463 48.2923247, 8.3500926 48.2922741, 8.3497057 48.2922777, 8.349446 48.2922575, 8.3488736 48.2921765, 8.3483025 48.2920828, 8.3476917 48.2919239, 8.3465582 48.2915723, 8.3455829 48.2912843, 8.3451655 48.2911722, 8.3449051 48.2910904, 8.3447528 48.2910566, 8.3445957 48.2910555, 8.3444559 48.2910692, 8.3442057 48.2911159, 8.344083 48.2911519, 8.3440231 48.2911618)",yes,,
43730001,,,residential,,False,False,241.898,Am Häberlesberg,"LINESTRING (8.344548 48.2916187, 8.3448546 48.2916643, 8.3452771 48.291764, 8.3456804 48.2918893, 8.3462108 48.2920883, 8.3468404 48.2923013, 8.3473884 48.2924315, 8.3475438 48.2924684)",,,
43730002,,,residential,,False,False,139.956,Geroltzhäuser Weg,"LINESTRING (8.344548 48.2916187, 8.3444079 48.291657, 8.3442192 48.2917046, 8.343857 48.291796, 8.3433688 48.2919388, 8.3429826 48.2920744, 8.3428244 48.2921331)",,,
43730002,,,residential,,False,True,33.084,Geroltzhäuser Weg,"LINESTRING (8.344548 48.2916187, 8.3445153 48.291437, 8.3444536 48.2913879, 8.3444006 48.2913517)",,,
43730002,,,residential,,False,False,33.084,Geroltzhäuser Weg,"LINESTRING (8.3444006 48.2913517, 8.3444536 48.2913879, 8.3445153 48.291437, 8.344548 48.2916187)",,,
43730002,,,residential,,False,True,32.367,Geroltzhäuser Weg,"LINESTRING (8.3444006 48.2913517, 8.3440365 48.2912862, 8.3439916 48.2912594)",,,
288947030,,,residential,,False,False,115.45100000000001,,"LINESTRING (8.3444006 48.2913517, 8.3447758 48.2913774, 8.3451551 48.2914426, 8.3459008 48.2916193)",,,
43730001,,,residential,,False,True,241.898,Am Häberlesberg,"LINESTRING (8.3475438 48.2924684, 8.3473884 48.2924315, 8.3468404 48.2923013, 8.3462108 48.2920883, 8.3456804 48.2918893, 8.3452771 48.291764, 8.3448546 48.2916643, 8.344548 48.2916187)",,,
43798111,,,residential,30,False,True,12.717,Hohensteinstraße,"LINESTRING (8.341035 48.2900316, 8.3411401 48.2901221)",,,
44733611,,,residential,,False,False,95.19300000000001,Bachstraße,"LINESTRING (8.341035 48.2900316, 8.3411644 48.2899255, 8.3412422 48.2898024, 8.3413253 48.2897596, 8.3415916 48.2897502, 8.3420997 48.2897323)",,,
39431910,,,living_street,,False,False,53.415,Bachstraße,"LINESTRING (8.3420997 48.2897323, 8.342094 48.2899472, 8.3420684 48.2901636, 8.3420246 48.2902022)",,,
"[31564780, 39431910]",,,"['living_street', 'residential']",30,False,True,308.00800000000004,Bachstraße,"LINESTRING (8.3420997 48.2897323, 8.3420882 48.2894959, 8.3420672 48.2892422, 8.3420166 48.2890489, 8.341893 48.2887628, 8.3417954 48.288616, 8.3417194 48.2884833, 8.3415528 48.2882768, 8.3412275 48.2879777, 8.3409987 48.2878003, 8.3407835 48.287644, 8.3405645 48.2875239, 8.3403073 48.2873489)",,,
44733611,,,residential,,False,True,95.19300000000001,Bachstraße,"LINESTRING (8.3420997 48.2897323, 8.3415916 48.2897502, 8.3413253 48.2897596, 8.3412422 48.2898024, 8.3411644 48.2899255, 8.341035 48.2900316)",,,
284587509,,,residential,,False,False,40.292,Mühlengasse,"LINESTRING (8.3444708 48.2905031, 8.3444684 48.2904229, 8.3448043 48.2902507)",,,
309135415,2,,tertiary,30,False,False,44.7,Hauptstraße,"LINESTRING (8.3444708 48.2905031, 8.3442416 48.2905108, 8.3438672 48.2905011)",,,
309135415,2,,tertiary,30,False,True,24.502,Hauptstraße,"LINESTRING (8.3444708 48.2905031, 8.3446253 48.2904962, 8.3448015 48.2904917)",,,
132837981,,,residential,,False,False,34.232,Grünstraße,"LINESTRING (8.3456497 48.2906634, 8.3460672 48.2907961)",,,
39431149,,,residential,,False,False,41.272,Grünstraße,"LINESTRING (8.3456497 48.2906634, 8.3456697 48.2906154, 8.3452865 48.2904198)",,,
39431149,,,residential,,False,True,77.831,Grünstraße,"LINESTRING (8.3456497 48.2906634, 8.3454822 48.2907616, 8.3448124 48.2905488, 8.3448015 48.2904917)",,,
132837981,,,residential,,False,True,34.232,Grünstraße,"LINESTRING (8.3460672 48.2907961, 8.3456497 48.2906634)",,,
153214705,,,residential,,False,True,365.52099999999996,Schramberger Straße,"LINESTRING (8.3475237 48.2875263, 8.3465839 48.2876048, 8.3458637 48.2875614, 8.3457594 48.2875458, 8.3457505 48.2874962, 8.3458865 48.2874263, 8.3461118 48.2873478, 8.3462835 48.2872336, 8.346483 48.2870765, 8.3465259 48.2869766, 8.3463972 48.2869338, 8.3460968 48.2869766, 8.3457535 48.2870765, 8.3453779 48.2871479, 8.3450449 48.2872015, 8.3449511 48.2872038, 8.3448844 48.2871765, 8.3448197 48.2870348)",,,
43798117,,,residential,30,False,True,27.983,Zimmerplatz,"LINESTRING (8.3425554 48.2859871, 8.3425769 48.2860124, 8.3426895 48.286222)",,,
291429611,,,residential,30,False,False,11.974,Zimmerplatz,"LINESTRING (8.3425554 48.2859871, 8.342514 48.2859385, 8.3424542 48.2859053)",,,
291429613,,,unclassified,,False,False,58.164,,"LINESTRING (8.3425554 48.2859871, 8.3429508 48.2859595, 8.3433352 48.2859219)",,,
192629028,,,residential,,False,True,58.94200000000001,Gerolzhäuser Weg,"LINESTRING (8.3443505 48.2922778, 8.3438194 48.2923528, 8.3436292 48.2923616, 8.3435661 48.2923603)",,,
192629031,,,residential,,False,False,38.765,,"LINESTRING (8.3439106 48.2921083, 8.3438194 48.2921458, 8.3437041 48.2922243, 8.3436102 48.2922867, 8.3435661 48.2923603)",,,
192629028,,,residential,,False,False,58.942,Gerolzhäuser Weg,"LINESTRING (8.3435661 48.2923603, 8.3436292 48.2923616, 8.3438194 48.2923528, 8.3443505 48.2922778)",,,
192629028,,,residential,,False,True,61.324999999999996,Gerolzhäuser Weg,"LINESTRING (8.3435661 48.2923603, 8.3431113 48.2922635, 8.3429858 48.2922271, 8.3428244 48.2921331)",,,
192629031,,,residential,,False,True,38.765,,"LINESTRING (8.3435661 48.2923603, 8.3436102 48.2922867, 8.3437041 48.2922243, 8.3438194 48.2921458, 8.3439106 48.2921083)",,,
43730002,,,residential,,False,True,99.993,Geroltzhäuser Weg,"LINESTRING (8.3415028 48.2921144, 8.3417917 48.2921529, 8.3421403 48.2922029, 8.3424461 48.2922064, 8.3426822 48.2921672, 8.3428244 48.2921331)",,,
43730002,,,residential,,False,False,99.99300000000001,Geroltzhäuser Weg,"LINESTRING (8.3428244 48.2921331, 8.3426822 48.2921672, 8.3424461 48.2922064, 8.3421403 48.2922029, 8.3417917 48.2921529, 8.3415028 48.2921144)",,,
43730002,,,residential,,False,True,139.956,Geroltzhäuser Weg,"LINESTRING (8.3428244 48.2921331, 8.3429826 48.2920744, 8.3433688 48.2919388, 8.343857 48.291796, 8.3442192 48.2917046, 8.3444079 48.291657, 8.344548 48.2916187)",,,
192629028,,,residential,,False,False,61.324999999999996,Gerolzhäuser Weg,"LINESTRING (8.3428244 48.2921331, 8.3429858 48.2922271, 8.3431113 48.2922635, 8.3435661 48.2923603)",,,
288947030,,,residential,,False,True,115.45100000000001,,"LINESTRING (8.3459008 48.2916193, 8.3451551 48.2914426, 8.3447758 48.2913774, 8.3444006 48.2913517)",,,
"[288950572, 792978581]",,,tertiary,,True,False,21.834,Hauptstraße,"LINESTRING (8.3527039 48.2916176, 8.3526048 48.2916093, 8.352504 48.2915964, 8.352422 48.2915678)",,,
290287334,,,residential,,False,True,41.009,Mühlengasse,"LINESTRING (8.3448043 48.2902507, 8.3452995 48.2904164)",,,
284587509,,,residential,,False,False,82.38300000000001,Mühlengasse,"LINESTRING (8.3448043 48.2902507, 8.3448338 48.290224, 8.3448606 48.2901187, 8.3449196 48.2900955, 8.345035 48.2900562, 8.3452587 48.2900175, 8.3454722 48.289967, 8.3457035 48.2899088)",,,
