osmid,name,highway,maxspeed,oneway,reversed,length,geometry,junction,lanes,ref
"[1124275852, 33099460]",Bahnhofstraße,tertiary,20,False,False,152.15800000000002,"LINESTRING (8.843493 48.9518856, 8.8440196 48.9521037, 8.8442233 48.9521967, 8.8445916 48.9523401, 8.8450206 48.9524452, 8.8452487 48.9524791, 8.8453394 48.9524931)",,,
134120859,Hindenburgstraße,residential,30,False,False,84.599,"LINESTRING (8.8457836 48.9516034, 8.8467955 48.9519739)",,,
25639855,Poststraße,residential,30,False,True,75.155,"LINESTRING (8.8457836 48.9516034, 8.8458908 48.9513375, 8.8459596 48.9511324, 8.846021 48.9509459)",,,
"[171150539, 134120868]",Poststraße,residential,30,False,True,98.10100000000001,"LINESTRING (8.8457836 48.9516034, 8.8454955 48.9523879, 8.8454838 48.9524122, 8.8454467 48.9524556)",,,
134120859,Hindenburgstraße,residential,30,False,True,84.599,"LINESTRING (8.8467955 48.9519739, 8.8457836 48.9516034)",,,
26995737,Emrichstraße,residential,30,False,False,98.12299999999999,"LINESTRING (8.8467955 48.9519739, 8.8471866 48.9515348, 8.8473264 48.9513778, 8.8474773 48.9512135)",,,
134120859,Hindenburgstraße,residential,30,False,False,106.056,"LINESTRING (8.8467955 48.9519739, 8.8479151 48.9523714, 8.8480166 48.9524361, 8.8480447 48.9524531)",,,
983133783,Industriestraße,tertiary,50,False,True,12.54,"LINESTRING (8.8483108 48.9525038, 8.8484817 48.9525149)",,,
134120864,,tertiary,50,True,False,18.860999999999997,"LINESTRING (8.8483108 48.9525038, 8.8483214 48.952537, 8.8483165 48.9525708, 8.8482966 48.9526021, 8.8482636 48.9526281, 8.8482202 48.9526466)",roundabout,,
134120864,,tertiary,50,True,False,19.733999999999998,"LINESTRING (8.8482202 48.9526466, 8.8481681 48.952656, 8.8481141 48.9526543, 8.8480635 48.9526418, 8.8480213 48.9526195, 8.8479917 48.9525899)",roundabout,,
88363594,Stuttgarter Straße,primary,50,True,False,64.092,"LINESTRING (8.8438591 48.9466211, 8.8436227 48.9466205, 8.8435633 48.9466132, 8.8434613 48.9465992, 8.8432674 48.9465569, 8.843136 48.9465196, 8.8430223 48.9464794)",,3,B 10
203015535,Stuttgarter Straße,primary,50,False,False,157.921,"LINESTRING (8.8438591 48.9466211, 8.8439719 48.9466285, 8.8441822 48.9466358, 8.8443868 48.946639, 8.8446144 48.9466402, 8.845208 48.9466407, 8.8457404 48.9466391, 8.8460206 48.9466411)",,2,B 10
25639855,Poststraße,residential,30,False,False,75.155,"LINESTRING (8.846021 48.9509459, 8.8459596 48.9511324, 8.8458908 48.9513375, 8.8457836 48.9516034)",,,
25999232,Goldshaldenstraße,residential,30,True,False,230.863,"LINESTRING (8.846021 48.9509459, 8.8435803 48.9504715, 8.8431772 48.9503431, 8.8430113 48.9503251)",,,
144932564,Ascherstraße,residential,30,True,False,110.42699999999999,"LINESTRING (8.846021 48.9509459, 8.8462259 48.9509835, 8.8465438 48.951042, 8.8467717 48.9510839, 8.8474773 48.9512135)",,,
25639872,Uhlandstraße,residential,30,False,True,34.369,"LINESTRING (8.8487703 48.9481725, 8.8489487 48.9481759, 8.849161 48.9482137, 8.8492332 48.9482129)",,,
183975479,Hauptmannstraße,residential,30,False,False,154.632,"LINESTRING (8.8487703 48.9481725, 8.8485761 48.9481812, 8.8481355 48.9481836, 8.8466537 48.948161)",,,
26385651,Heinrichstraße,residential,30,False,False,78.292,"LINESTRING (8.845925 48.9495507, 8.8458991 48.9497074, 8.8459026 48.9498604, 8.8459527 48.950003, 8.8461931 48.9501931)",,,
26385701,Lindachstraße,residential,30,False,False,374.91,"LINESTRING (8.845925 48.9495507, 8.8460491 48.9495712, 8.8471679 48.949756, 8.8487625 48.9499456, 8.8490027 48.9499769, 8.8501685 48.9501412, 8.850958 48.9502009)",,,
983133778,Lindachstraße,residential,30,False,True,152.73600000000002,"LINESTRING (8.845925 48.9495507, 8.8457404 48.9495171, 8.8451906 48.9493783, 8.8447421 48.9492189, 8.8442443 48.9490157, 8.8440647 48.9489382)",,,
183975479,Hauptmannstraße,residential,30,False,False,81.41499999999999,"LINESTRING (8.8440647 48.9489382, 8.8439134 48.9489823, 8.8431203 48.9490625, 8.8429816 48.9490943)",,,
183975479,Hauptmannstraße,residential,30,False,True,239.63199999999998,"LINESTRING (8.8440647 48.9489382, 8.8441559 48.9489015, 8.8447288 48.948706, 8.8447809 48.9486574, 8.8447777 48.9485582, 8.8447873 48.9484328, 8.8448209 48.948339, 8.8449028 48.9482503, 8.8450695 48.9481752, 8.845259 48.9481467, 8.8466537 48.948161)",,,
983133778,Lindachstraße,residential,30,False,False,152.736,"LINESTRING (8.8440647 48.9489382, 8.8442443 48.9490157, 8.8447421 48.9492189, 8.8451906 48.9493783, 8.8457404 48.9495171, 8.845925 48.9495507)",,,
26385576,Isolde-Kurz-Weg,residential,30,False,False,49.097,"LINESTRING (8.8486308 48.9513076, 8.8485632 48.9517469)",,,
26385630,Gustav-Schwab-Straße,residential,30,False,True,368.008,"LINESTRING (8.8486308 48.9513076, 8.850287 48.9514081, 8.850353 48.9514168, 8.8503706 48.9514438, 8.8503661 48.9514864, 8.8503332 48.9517515, 8.853064 48.9521407)",,,
26995737,Emrichstraße,residential,30,False,True,86.54799999999999,"LINESTRING (8.8486308 48.9513076, 8.8481941 48.9513072, 8.8478558 48.9512915, 8.8476383 48.9512814, 8.8474773 48.9512135)",,,
26995737,Emrichstraße,residential,30,False,False,86.548,"LINESTRING (8.8474773 48.9512135, 8.8476383 48.9512814, 8.8478558 48.9512915, 8.8481941 48.9513072, 8.8486308 48.9513076)",,,
26995737,Emrichstraße,residential,30,False,True,98.12299999999999,"LINESTRING (8.8474773 48.9512135, 8.8473264 48.9513778, 8.8471866 48.9515348, 8.8467955 48.9519739)",,,
220441690,Stuttgarter Straße,primary,50,False,False,29.231,"LINESTRING (8.8500828 48.9469521, 8.8504777 48.946995)",,3,B 10
134120855,Uhlandstraße,residential,30,False,True,19.445999999999998,"LINESTRING (8.8500828 48.9469521, 8.8500479 48.947044, 8.850029 48.9471232)",,,
983137747,Senderstraße,residential,30,False,False,23.696,"LINESTRING (8.8500828 48.9469521, 8.8501846 48.9468006, 8.8501927 48.9467534)",,,
983137748,Stuttgarter Straße,primary,50,False,True,31.064999999999998,"LINESTRING (8.8500828 48.9469521, 8.8498625 48.9469261, 8.8496637 48.9469043)",,2,B 10
134120858,Hindenburgstraße,residential,30,True,False,248.73600000000002,"LINESTRING (8.8430113 48.9503251, 8.843464 48.9506193, 8.8435482 48.950665, 8.8441692 48.9509942, 8.8456594 48.9515611, 8.8457836 48.9516034)",,,
199497144,Bahnhofstraße,tertiary,,True,False,9.858,"LINESTRING (8.8453394 48.9524931, 8.845362 48.9524676, 8.8454018 48.9524537, 8.8454467 48.9524556)",roundabout,,
"[33099460, 1124275852]",Bahnhofstraße,tertiary,20,False,True,152.15800000000002,"LINESTRING (8.8453394 48.9524931, 8.8452487 48.9524791, 8.8450206 48.9524452, 8.8445916 48.9523401, 8.8442233 48.9521967, 8.8440196 48.9521037, 8.843493 48.9518856)",,,
