osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,width,access,tunnel
66348895,,,Liststraße,residential,30,False,True,48.777,"LINESTRING (9.0088488 48.8001294, 9.008891 48.7999047, 9.0088725 48.7996928)",4.2,,
9671562,,,Gerhart-Hauptmann-Straße,residential,30,False,False,109.44,"LINESTRING (9.0088979 48.7969512, 9.0089968 48.7971833, 9.0090627 48.7973241, 9.0092575 48.7974957, 9.0097096 48.7977342)",,,
26834947,,,Römerstraße,tertiary,30,False,False,61.68,"LINESTRING (9.0088979 48.7969512, 9.0095004 48.7968568, 9.0097146 48.7968165)",,,
26834947,,,Römerstraße,tertiary,30,False,True,50.56099999999999,"LINESTRING (9.0088979 48.7969512, 9.0083866 48.7970426, 9.0083629 48.7970469, 9.0083408 48.7970501, 9.0082301 48.7970659)",,,
9671562,,,Gerhart-Hauptmann-Straße,residential,30,False,False,78.81,"LINESTRING (9.0097096 48.7977342, 9.0103343 48.7980565, 9.0105538 48.7981736)",,,
9671562,,,Gerhart-Hauptmann-Straße,residential,30,False,True,109.44,"LINESTRING (9.0097096 48.7977342, 9.0092575 48.7974957, 9.0090627 48.7973241, 9.0089968 48.7971833, 9.0088979 48.7969512)",,,
20578351,,,Mozartstraße,residential,30,False,False,166.80200000000002,"LINESTRING (9.0097096 48.7977342, 9.0094529 48.79799, 9.0094033 48.7980486, 9.00926 48.7982173, 9.0091174 48.7984261, 9.0090869 48.7985022, 9.0089853 48.799124)",,,
9702526,3,K 1012,Seestraße,secondary,30,False,True,58.16299999999999,"LINESTRING (9.0171445 48.8003466, 9.0171026 48.8003911, 9.0170438 48.8004324, 9.01688 48.8005097, 9.0167086 48.8005798, 9.0167017 48.8005813, 9.0166605 48.8005937, 9.0164927 48.800621)",,,
"[45783000, 968802921]",3,K 1012,Eltinger Straße,secondary,30,False,False,79.80000000000001,"LINESTRING (9.0171445 48.8003466, 9.0171686 48.8002185, 9.0171698 48.8001292, 9.0171193 48.799756, 9.0171124 48.7997141, 9.0170993 48.7996321)",,,
11257283,,,Steinstraße,residential,30,False,True,94.79599999999999,"LINESTRING (9.0169146 48.7991793, 9.0169819 48.7991433, 9.0170362 48.7991141, 9.0170609 48.7991008, 9.0171629 48.7990456, 9.0172982 48.7989492, 9.0173383 48.7989013, 9.0173808 48.7987759, 9.0174119 48.7986548, 9.017451 48.7985374, 9.0174673 48.7984543)",,,
"[745637533, 968793389, 968793390, 968793391, 968793392, 968793393, 103565533]","['4', '5', '2', '3']",K 1012,Eltinger Straße,secondary,"['50', '30']",False,False,185.335,"LINESTRING (9.0169146 48.7991793, 9.0168405 48.7991203, 9.0167187 48.7990485, 9.0165268 48.798986, 9.0163101 48.7989439, 9.0160571 48.7988947, 9.0159667 48.7988738, 9.0158853 48.7988468, 9.0155814 48.7987073, 9.0150689 48.7984944, 9.0150359 48.7984816, 9.0147411 48.7983632)",,,
"[968793387, 648856837]",3,K 1012,Eltinger Straße,secondary,30,False,True,52.516,"LINESTRING (9.0169146 48.7991793, 9.016967 48.7992513, 9.0170083 48.7993148, 9.0170299 48.7993607, 9.0170721 48.7995056, 9.0170993 48.7996321)",,,
18823866,3,K 1082,Rutesheimer Straße,tertiary,,False,False,12.567,"LINESTRING (9.0096112 48.8014516, 9.0097805 48.8014332)",,,
13208407,,,Goethestraße,residential,30,False,True,12.733,"LINESTRING (9.0198503 48.8043396, 9.0197518 48.8043696, 9.0197368 48.8043768, 9.0196924 48.8043865)",,,
"[301978920, 301976473]","['2', '3']",L 1180,Stuttgarter Straße,secondary,50,False,True,166.304,"LINESTRING (9.0198503 48.8043396, 9.0197021 48.8042673, 9.0196482 48.8041996, 9.0196259 48.8040954, 9.0196558 48.8039445, 9.0198669 48.8033277, 9.0198923 48.8031902, 9.0198746 48.803079, 9.0198373 48.802999, 9.0197845 48.8029337)",6.5,,
301976474,2,L 1180,Stuttgarter Straße,secondary,50,False,False,50.340999999999994,"LINESTRING (9.0198503 48.8043396, 9.0199294 48.8043576, 9.0200654 48.804355, 9.020249 48.8043195, 9.0203458 48.8042877, 9.0204861 48.8042267)",7.5,,
"[301978920, 301976473]","['2', '3']",L 1180,Stuttgarter Straße,secondary,50,False,False,166.304,"LINESTRING (9.0197845 48.8029337, 9.0198373 48.802999, 9.0198746 48.803079, 9.0198923 48.8031902, 9.0198669 48.8033277, 9.0196558 48.8039445, 9.0196259 48.8040954, 9.0196482 48.8041996, 9.0197021 48.8042673, 9.0198503 48.8043396)",6.5,,
"[301978923, 481643723]","['2', '3']",L 1180,Stuttgarter Straße,secondary,50,False,True,122.39699999999999,"LINESTRING (9.0197845 48.8029337, 9.0196861 48.8028589, 9.0194489 48.8027475, 9.0190511 48.802604, 9.018654 48.8025054, 9.0185495 48.8024883, 9.0183064 48.8024744)",6.5,,
714072706,,,Am Bierkeller,residential,,False,False,40.693999999999996,"LINESTRING (9.0197845 48.8029337, 9.0198506 48.8029394, 9.0202168 48.8030749, 9.0202841 48.8030848)",4,,
301978922,3,L 1180,Stuttgarter Straße,secondary,50,False,False,10.593,"LINESTRING (9.0181618 48.8024722, 9.0183064 48.8024744)",,,
10212043,,,Herderstraße,residential,30,False,False,86.52000000000001,"LINESTRING (9.0181618 48.8024722, 9.0181654 48.8025392, 9.0181915 48.8028625, 9.0181987 48.8031423, 9.0182152 48.8032492)",,,
"[301978921, 301981583]",3,L 1180,Stuttgarter Straße,secondary,50,False,True,98.191,"LINESTRING (9.0181618 48.8024722, 9.017985 48.8024664, 9.0177239 48.8024378, 9.0176511 48.8024267, 9.0173435 48.8023751, 9.0168537 48.8022893)",,,
18823866,3,K 1082,Rutesheimer Straße,tertiary,,False,True,12.567,"LINESTRING (9.0097805 48.8014332, 9.0096112 48.8014516)",,,
"[34660817, 643668389, 1252018646]","['2', '3']",K 1082,Rutesheimer Straße,tertiary,50,False,False,248.11700000000002,"LINESTRING (9.0097805 48.8014332, 9.0099965 48.8014238, 9.0101471 48.8014041, 9.0102854 48.8013762, 9.0104704 48.8013209, 9.0108449 48.8011018, 9.0111377 48.800953, 9.0112556 48.8008951, 9.0122811 48.8004121, 9.0123792 48.8003519, 9.0124405 48.8003052, 9.012465 48.8002528, 9.0124734 48.8002002)",,,
"[708202466, 714072699, 10117525]",,,Mühlstraße,residential,30,False,False,344.916,"LINESTRING (9.0097805 48.8014332, 9.0098175 48.8014944, 9.0098728 48.801563, 9.0098999 48.801589, 9.0100515 48.8017044, 9.0102718 48.801889, 9.0107373 48.8022884, 9.0113395 48.8027957, 9.0114422 48.8028663, 9.0116814 48.8030262, 9.0117679 48.8030747, 9.0121192 48.8032083, 9.0127659 48.8034656, 9.01287 48.8035297, 9.0129338 48.8035838, 9.0129629 48.8036487)","['5.2', '6.5']",,
14117881,,,Goethestraße,residential,30,False,False,20.41,"LINESTRING (9.0182921 48.8043202, 9.0180138 48.8043105)",,,
10212043,,,Herderstraße,residential,30,False,True,119.762,"LINESTRING (9.0182921 48.8043202, 9.0182865 48.8034289, 9.0182152 48.8032492)",,,
13208407,,,Goethestraße,residential,30,False,False,103.146,"LINESTRING (9.0182921 48.8043202, 9.0188129 48.804354, 9.0193298 48.8043933, 9.0195485 48.8044015, 9.0196924 48.8043865)",,,
13208407,,,Goethestraße,residential,30,False,False,12.733,"LINESTRING (9.0196924 48.8043865, 9.0197368 48.8043768, 9.0197518 48.8043696, 9.0198503 48.8043396)",,,
13208407,,,Goethestraße,residential,30,False,True,103.14599999999999,"LINESTRING (9.0196924 48.8043865, 9.0195485 48.8044015, 9.0193298 48.8043933, 9.0188129 48.804354, 9.0182921 48.8043202)",,,
301976471,,,Oberer Schützenrain,residential,30,False,False,61.844,"LINESTRING (9.0196924 48.8043865, 9.0196844 48.8044847, 9.0197511 48.8045622, 9.019848 48.804645, 9.0200988 48.8048512)",,,
"[9721025, 9671562]",,,"['Liststraße', 'Gerhart-Hauptmann-Straße']",residential,30,False,False,199.86,"LINESTRING (9.0105538 48.7981736, 9.0110539 48.7984738, 9.0110887 48.7985365, 9.0110806 48.7985898, 9.0110447 48.7986387, 9.0107487 48.7988377, 9.0105394 48.7989932, 9.0104987 48.7990375, 9.0103481 48.7991994, 9.0103142 48.7992328, 9.0101905 48.7993444, 9.0099724 48.7995054, 9.0099101 48.7995418)",6.5,,
9671562,,,Gerhart-Hauptmann-Straße,residential,30,False,True,78.81,"LINESTRING (9.0105538 48.7981736, 9.0103343 48.7980565, 9.0097096 48.7977342)",,,
9820093,,,Distelfeldstraße,residential,30,False,False,160.12400000000002,"LINESTRING (9.0105538 48.7981736, 9.010413 48.7982999, 9.010205 48.7984902, 9.0099308 48.7986988, 9.0098153 48.798724, 9.0097174 48.7987792, 9.0095419 48.7989014, 9.009349 48.7990258, 9.0091523 48.7990998, 9.0089853 48.799124)",5,,
11257283,,,Steinstraße,residential,30,False,False,43.81,"LINESTRING (9.0171084 48.7978792, 9.0173459 48.7982408)",,,
11261078,,,Keplerstraße,residential,30,False,False,178.143,"LINESTRING (9.0171084 48.7978792, 9.0182995 48.7975401, 9.0193549 48.7972659)",,,
972073362,,,Fichtestraße,residential,30,False,False,53.988,"LINESTRING (9.0193549 48.7972659, 9.0198695 48.7976135)",,,
11261078,,,Keplerstraße,residential,30,False,True,178.143,"LINESTRING (9.0193549 48.7972659, 9.0182995 48.7975401, 9.0171084 48.7978792)",,,
179547080,,,Fichtestraße,residential,30,False,False,6.065,"LINESTRING (9.0198695 48.7976135, 9.0199289 48.7976515)",,,
972073362,,,Fichtestraße,residential,30,False,True,53.988,"LINESTRING (9.0198695 48.7976135, 9.0193549 48.7972659)",,,
91906345,,,Arndtstraße,residential,30,False,False,88.608,"LINESTRING (9.0198695 48.7976135, 9.0197105 48.7976989, 9.0191216 48.7981041, 9.0190355 48.7981874)",,,
19737347,,,Arndtstraße,residential,30,False,True,51.106,"LINESTRING (9.0199289 48.7976515, 9.0205651 48.7974628)",,,
179547080,,,Fichtestraße,residential,30,False,True,6.065,"LINESTRING (9.0199289 48.7976515, 9.0198695 48.7976135)",,,
179547080,,,Fichtestraße,residential,30,False,False,102.873,"LINESTRING (9.0199289 48.7976515, 9.0201553 48.7977953, 9.0203201 48.7978693, 9.0204627 48.7979207, 9.0206225 48.7979988, 9.0208003 48.7981385, 9.0209527 48.7982709)",,,
11257901,,,Seestraße,residential,30,False,True,181.78699999999998,"LINESTRING (9.0209527 48.7982709, 9.0205444 48.7984637, 9.0201094 48.7986915, 9.0199274 48.7987833, 9.0198358 48.7988377, 9.0196739 48.798969, 9.0195417 48.7991266, 9.0193918 48.7993538, 9.019332 48.7994224, 9.0193051 48.7994461)",,,
179547080,,,Fichtestraße,residential,30,False,True,102.873,"LINESTRING (9.0209527 48.7982709, 9.0208003 48.7981385, 9.0206225 48.7979988, 9.0204627 48.7979207, 9.0203201 48.7978693, 9.0201553 48.7977953, 9.0199289 48.7976515)",,,
11257900,,,Seedammstraße,residential,,False,True,94.897,"LINESTRING (9.01826 48.7999586, 9.0181958 48.7999438, 9.018064 48.7998481, 9.0178878 48.7997854, 9.0177508 48.7997451, 9.0174562 48.7996774, 9.017287 48.7996388, 9.0172018 48.7996266, 9.0171683 48.7996274, 9.0170993 48.7996321)",,,
11257901,,,Seestraße,residential,30,False,False,24.409,"LINESTRING (9.01826 48.7999586, 9.0184063 48.7999508, 9.0185792 48.7999048)",,,
11257902,,,Seestraße,residential,20,True,False,95.01800000000001,"LINESTRING (9.01826 48.7999586, 9.0181499 48.8000424, 9.0178548 48.8001583, 9.0174363 48.8003236, 9.0173 48.8003497, 9.0171445 48.8003466)",,,
11257901,,,Seestraße,residential,30,False,False,74.293,"LINESTRING (9.0185792 48.7999048, 9.018927 48.7997437, 9.0193051 48.7994461)",,,
11257901,,,Seestraße,residential,30,False,True,24.409,"LINESTRING (9.0185792 48.7999048, 9.0184063 48.7999508, 9.01826 48.7999586)",,,
19737048,,,Burggasse,residential,30,False,False,54.678000000000004,"LINESTRING (9.0185792 48.7999048, 9.0187909 48.800177, 9.0190187 48.8001911, 9.0190312 48.8002253)",,,
11257901,,,Seestraße,residential,30,False,False,181.787,"LINESTRING (9.0193051 48.7994461, 9.019332 48.7994224, 9.0193918 48.7993538, 9.0195417 48.7991266, 9.0196739 48.798969, 9.0198358 48.7988377, 9.0199274 48.7987833, 9.0201094 48.7986915, 9.0205444 48.7984637, 9.0209527 48.7982709)",,,
11257901,,,Seestraße,residential,30,False,True,74.293,"LINESTRING (9.0193051 48.7994461, 9.018927 48.7997437, 9.0185792 48.7999048)",,,
12152220,,,Lamternstraße,residential,30,True,False,175.79200000000003,"LINESTRING (9.0193051 48.7994461, 9.0181667 48.798763, 9.0180742 48.7987102, 9.0178023 48.7985602, 9.0176722 48.7984951, 9.0175473 48.7984539, 9.0174673 48.7984543)",,,
11257283,,,Steinstraße,residential,30,False,False,94.79599999999999,"LINESTRING (9.0174673 48.7984543, 9.017451 48.7985374, 9.0174119 48.7986548, 9.0173808 48.7987759, 9.0173383 48.7989013, 9.0172982 48.7989492, 9.0171629 48.7990456, 9.0170609 48.7991008, 9.0170362 48.7991141, 9.0169819 48.7991433, 9.0169146 48.7991793)",,,
11257283,,,Steinstraße,residential,30,False,True,25.445999999999998,"LINESTRING (9.0174673 48.7984543, 9.0174499 48.7983995, 9.0173459 48.7982408)",,,
94505063,4,K 1012,Eltinger Straße,secondary,50,False,True,50.653,"LINESTRING (9.0129034 48.7974594, 9.0134218 48.7977609)",,,
12152224,,,Schellingstraße,residential,30,False,True,101.55799999999999,"LINESTRING (9.0129034 48.7974594, 9.0130706 48.7973344, 9.0141355 48.7970784)",,,
"[1064395784, 94505063]",4,K 1012,Eltinger Straße,secondary,50,False,False,66.138,"LINESTRING (9.0129034 48.7974594, 9.0128144 48.797406, 9.012557 48.7972515, 9.0122389 48.7970567)",,,
15259056,,,Oberamteistraße,residential,20,True,False,76.844,"LINESTRING (9.0154554 48.8008463, 9.015208 48.8007686, 9.015062 48.8007478, 9.0146214 48.8007275, 9.0144379 48.8007368)",,,
"[481468248, 12168267]",,,Graf-Eberhard-Straße,residential,"['20', '30']",False,True,80.77800000000002,"LINESTRING (9.0154554 48.8008463, 9.0155701 48.8008042, 9.0156737 48.8007582, 9.0159415 48.8007112, 9.0162265 48.8006579, 9.0162324 48.8006572, 9.016267 48.8006487, 9.0163353 48.800635, 9.0163758 48.8006306, 9.0164459 48.8006261, 9.0164927 48.800621)",5,,
"[714072705, 15004491, 53012031]",,,"['Schlossstraße', 'Marktplatz']",residential,20,False,False,74.364,"LINESTRING (9.0154554 48.8008463, 9.0153749 48.800879, 9.0152679 48.8009109, 9.0151527 48.8009305, 9.0149887 48.8009353, 9.0145125 48.8009492, 9.0144691 48.8009511)",5.5,,
419026297,,,Schlossstraße,residential,,False,False,36.891,"LINESTRING (9.0139444 48.8010199, 9.0135057 48.8011829)",,,
13206999,,,Zwerchstraße,residential,,False,True,17.093,"LINESTRING (9.0139444 48.8010199, 9.0139074 48.8009851, 9.0138159 48.8008916)",,,
23645216,,,Zwerchstraße,residential,,True,False,82.43,"LINESTRING (9.0139444 48.8010199, 9.013997 48.8010657, 9.0142818 48.8013333, 9.0145758 48.8016333)",,,
53012031,,,Schlossstraße,residential,20,False,True,39.243,"LINESTRING (9.0139444 48.8010199, 9.0143132 48.8009626, 9.0144691 48.8009511)",,,
13869659,,,Klosterstraße,living_street,,False,True,39.003,"LINESTRING (9.0145758 48.8016333, 9.0140894 48.8017761)",,,
23645217,,,Zwerchstraße,living_street,,False,False,55.503,"LINESTRING (9.0145758 48.8016333, 9.0148532 48.8019936, 9.0149214 48.8020775)",,,
"[714072704, 481465540, 481463670, 13869655, 23645215]",,,"['Klosterstraße', 'Graf-Ulrich-Straße', 'Marktplatz']",residential,20,True,False,133.086,"LINESTRING (9.0145758 48.8016333, 9.0150659 48.801519, 9.0151618 48.801511, 9.0152162 48.8016351, 9.0153162 48.8018945, 9.0153898 48.8019195, 9.0155415 48.8019776, 9.0156527 48.8020234, 9.0158354 48.8020898)",,,
13207002,,,Schmalzstraße,living_street,,True,False,93.81700000000001,"LINESTRING (9.0149214 48.8020775, 9.0148455 48.8020884, 9.0142407 48.8022986, 9.0137726 48.8024469)",,no,
"[415218784, 15259539]",1,,Schmalzstraße,residential,20,True,False,70.62400000000001,"LINESTRING (9.0149214 48.8020775, 9.0151249 48.8020782, 9.0152671 48.802107, 9.0154316 48.8021473, 9.0155478 48.8021594, 9.0156404 48.8021546, 9.0157282 48.802137, 9.0157847 48.8021267, 9.0158354 48.8020898)",,,
23645217,,,Zwerchstraße,living_street,,False,True,55.503,"LINESTRING (9.0149214 48.8020775, 9.0148532 48.8019936, 9.0145758 48.8016333)",,,
13869655,,,Graf-Ulrich-Straße,residential,20,True,False,15.233,"LINESTRING (9.0158354 48.8020898, 9.0159696 48.802133, 9.0160217 48.8021507)",,,
"[707846061, 13869654, 15259055]",1,,"['Zwerchstraße', 'Hinterer Zwinger']","['residential', 'living_street']",20,True,False,88.77700000000002,"LINESTRING (9.0160217 48.8021507, 9.015974 48.8022271, 9.0157974 48.8023864, 9.0157575 48.802404, 9.0156448 48.8024026, 9.0153771 48.8023658, 9.0152114 48.802344, 9.0150532 48.8023294, 9.0150289 48.8023296)",,,
16629060,2,,Graf-Ulrich-Straße,residential,20,False,False,36.357,"LINESTRING (9.0160217 48.8021507, 9.0162035 48.8021866, 9.0162831 48.8022006, 9.016396 48.8022184, 9.0165019 48.8022328)",,,
"[14043776, 13869659]",,,"['Spitalhof', 'Klosterstraße']",living_street,,False,False,62.337,"LINESTRING (9.0137726 48.8024469, 9.0134716 48.8021729, 9.0137195 48.8020219)",,no,
"[14043776, 14786965]",,,"['Spitalhof', 'Hinterer Zwinger']",living_street,,False,"[False, True]",109.912,"LINESTRING (9.0137726 48.8024469, 9.0139074 48.8026167, 9.0142626 48.8025116, 9.0146577 48.8023896, 9.0148186 48.8023509, 9.0149771 48.8023349, 9.0150289 48.8023296)",,no,
13869659,,,Klosterstraße,living_street,,False,False,38.599000000000004,"LINESTRING (9.0137195 48.8020219, 9.0138669 48.8019051, 9.0140894 48.8017761)",,,
"[14043776, 13869659]",,,"['Klosterstraße', 'Spitalhof']",living_street,,False,True,62.337,"LINESTRING (9.0137195 48.8020219, 9.0134716 48.8021729, 9.0137726 48.8024469)",,no,
14786957,,,Pfarrstraße,living_street,,False,False,60.616,"LINESTRING (9.0137195 48.8020219, 9.0136717 48.8019897, 9.0134055 48.8018439, 9.0132647 48.8017548, 9.0132063 48.8017606, 9.0130591 48.8017997)",,,
419026297,,,Schlossstraße,residential,,False,True,36.891,"LINESTRING (9.0135057 48.8011829, 9.0139444 48.8010199)",,,
14044060,,,Bei der Stadtkirche,residential,,False,False,78.947,"LINESTRING (9.0135057 48.8011829, 9.0136154 48.8013231, 9.0138239 48.8015491, 9.0140323 48.8017439, 9.0140894 48.8017761)",,,
419026297,,,Schlossstraße,residential,,False,False,49.311,"LINESTRING (9.0135057 48.8011829, 9.013323 48.8012381, 9.0128923 48.8013657)",,,
13869659,,,Klosterstraße,living_street,,False,False,39.003,"LINESTRING (9.0140894 48.8017761, 9.0145758 48.8016333)",,,
13869659,,,Klosterstraße,living_street,,False,True,38.599000000000004,"LINESTRING (9.0140894 48.8017761, 9.0138669 48.8019051, 9.0137195 48.8020219)",,,
14044060,,,Bei der Stadtkirche,residential,,False,True,78.947,"LINESTRING (9.0140894 48.8017761, 9.0140323 48.8017439, 9.0138239 48.8015491, 9.0136154 48.8013231, 9.0135057 48.8011829)",,,
"[14117881, 19752453]",,,"['Goethestraße', 'Annette-Kolb-Straße']",residential,30,False,False,187.074,"LINESTRING (9.016419 48.8044237, 9.0164513 48.8043727, 9.0164857 48.8043404, 9.0167057 48.8041775, 9.0169006 48.8040335, 9.0171346 48.8038442, 9.0173347 48.8036888, 9.0174303 48.8036381, 9.0175547 48.8035681, 9.017807 48.8034282, 9.018036 48.8033242, 9.0182152 48.8032492)",,,
