osmid,name,highway,oneway,reversed,length,maxspeed,geometry,bridge,lanes,junction,ref
28538086,Bismarckstraße,tertiary,False,False,6.281,,"LINESTRING (6.72906 51.5638845, 6.7291466 51.5639016)",,,,
74316346,Voerder Straße,residential,False,False,46.048,30,"LINESTRING (6.72906 51.5638845, 6.7292042 51.5634802)",,,,
"[26410203, 762807518, 760801151]",Althoffstraße,living_street,False,False,201.34700000000004,,"LINESTRING (6.7305009 51.5615876, 6.7307599 51.5617075, 6.7309916 51.5617982, 6.7312577 51.5618089, 6.7318721 51.5617911, 6.7319958 51.5617875, 6.7321101 51.5618029, 6.7322136 51.5618283, 6.7324372 51.561885, 6.7330108 51.5620417, 6.7332039 51.5620993)",,,,
"[114772384, 28538082, 76344421]",Kreuzstraße,residential,False,False,85.038,30,"LINESTRING (6.7305009 51.5615876, 6.7304076 51.561489, 6.7302875 51.5613182, 6.730222 51.56116, 6.7302107 51.5610414, 6.730208 51.5609823, 6.7302365 51.5608609)",,,,
40797278,Voerder Straße,residential,False,True,112.75800000000001,30,"LINESTRING (6.7305009 51.5615876, 6.7303254 51.5617359, 6.7301951 51.5618499, 6.7298362 51.5621549, 6.7297479 51.5622885, 6.7296599 51.5624471)",,,,
"[26566888, 29732657, 29732680]",Marktstraße,"['residential', 'living_street']",False,True,101.10000000000001,30,"LINESTRING (6.7305491 51.5601694, 6.731102 51.5603153, 6.7312185 51.5603563, 6.7312676 51.5603786, 6.731401 51.5604336, 6.7314264 51.5604449, 6.7315004 51.560476, 6.7318127 51.5606176)",yes,,,
74316053,Marktstraße,residential,False,False,117.918,30,"LINESTRING (6.7305491 51.5601694, 6.7301347 51.5600941, 6.729528 51.5600441, 6.728866 51.5600456)",,,,
"[74316056, 583491426]",Kreuzstraße,residential,False,False,115.53699999999999,30,"LINESTRING (6.7305491 51.5601694, 6.7306065 51.5600818, 6.7311194 51.5593089, 6.7311958 51.5592115)",,,,
76344421,Kreuzstraße,residential,False,True,79.94000000000001,30,"LINESTRING (6.7305491 51.5601694, 6.7304822 51.5602812, 6.7303388 51.5605948, 6.7302922 51.5607091, 6.7302365 51.5608609)",,,,
29732607,Kolpingstraße,living_street,False,True,76.764,,"LINESTRING (6.7334646 51.5610292, 6.7336019 51.5610897, 6.734491 51.5612835)",,,,
29732725,Duisburger Straße,living_street,False,False,90.67500000000001,,"LINESTRING (6.7334646 51.5610292, 6.7335396 51.5609333, 6.7336727 51.5607935, 6.7337534 51.5606991, 6.733897 51.5605397, 6.73396 51.5604543, 6.7340153 51.56037, 6.73403 51.5602988)",,,,
