osmid,name,highway,oneway,reversed,length,geometry,lanes,ref,maxspeed,access
22718245,Rotdornweg,residential,False,True,19.809,"LINESTRING (8.7065136 51.1934955, 8.7063769 51.1936517)",,,,
27147240,Nussbaumweg,residential,False,True,28.238,"LINESTRING (8.7065136 51.1934955, 8.7061975 51.1933366)",,,,
27147240,Nussbaumweg,residential,False,False,28.238,"LINESTRING (8.7061975 51.1933366, 8.7065136 51.1934955)",,,,
27147240,Nussbaumweg,residential,False,True,66.846,"LINESTRING (8.7061975 51.1933366, 8.7052979 51.1935453)",,,,
22718787,Zum Klapperhaus,residential,False,False,43.443,"LINESTRING (8.7065442 51.1946819, 8.7063365 51.1946272, 8.7059937 51.1945003)",,,,
22718947,Hallenberger Straße,secondary,False,True,49.477999999999994,"LINESTRING (8.7065442 51.1946819, 8.7065256 51.1947852, 8.7065403 51.1949189, 8.7065954 51.195123)",2,L 617,50,
22721068,Brüggerweg,residential,False,False,218.87099999999998,"LINESTRING (8.7065442 51.1946819, 8.706716 51.1947062, 8.7069091 51.1947155, 8.7073642 51.1947134, 8.7086794 51.1945632, 8.7091459 51.1944852, 8.7095918 51.1943486)",,,,
249163088,Hallenberger Straße,secondary,False,False,96.59899999999999,"LINESTRING (8.7065442 51.1946819, 8.7065752 51.1945974, 8.7065919 51.1945583, 8.7066127 51.1945222, 8.7066519 51.1944533, 8.7066972 51.1943915, 8.7067341 51.1943461, 8.706756 51.1943162, 8.7067603 51.1943104, 8.7067844 51.1942851, 8.706895 51.1941688, 8.7069735 51.1940835, 8.7070338 51.1940154, 8.7070774 51.1939591, 8.7071223 51.1938972)",,L 617,50,
22718245,Rotdornweg,residential,False,False,19.809,"LINESTRING (8.7063769 51.1936517, 8.7065136 51.1934955)",,,,
27147240,Nussbaumweg,residential,False,False,66.846,"LINESTRING (8.7052979 51.1935453, 8.7061975 51.1933366)",,,,
27147240,Nussbaumweg,residential,False,True,174.572,"LINESTRING (8.7052979 51.1935453, 8.7050946 51.1935767, 8.704862 51.1936113, 8.7038916 51.1937246, 8.703802 51.19373, 8.7037173 51.1937288, 8.7036422 51.1937221, 8.7035288 51.1936993, 8.7033433 51.1936336, 8.7031 51.193539, 8.702919 51.1934849)",,,,
28878084,Akazienweg,residential,False,False,168.996,"LINESTRING (8.7052979 51.1935453, 8.7057258 51.1940792, 8.7057591 51.1941028, 8.7057893 51.1941124, 8.7058289 51.1941154, 8.7063282 51.1940538, 8.7063861 51.194044, 8.7064605 51.1940297, 8.706604 51.1939935, 8.7069346 51.1939095, 8.7069936 51.1939007, 8.7070405 51.1938972, 8.7071223 51.1938972)",,,,
28878084,Akazienweg,residential,False,True,168.996,"LINESTRING (8.7071223 51.1938972, 8.7070405 51.1938972, 8.7069936 51.1939007, 8.7069346 51.1939095, 8.706604 51.1939935, 8.7064605 51.1940297, 8.7063861 51.194044, 8.7063282 51.1940538, 8.7058289 51.1941154, 8.7057893 51.1941124, 8.7057591 51.1941028, 8.7057258 51.1940792, 8.7052979 51.1935453)",,,,
249163088,Hallenberger Straße,secondary,False,False,31.924,"LINESTRING (8.7071223 51.1938972, 8.7072055 51.1937733, 8.7072524 51.1936931, 8.7072859 51.1936292)",,L 617,50,
249163088,Hallenberger Straße,secondary,False,True,96.59900000000002,"LINESTRING (8.7071223 51.1938972, 8.7070774 51.1939591, 8.7070338 51.1940154, 8.7069735 51.1940835, 8.706895 51.1941688, 8.7067844 51.1942851, 8.7067603 51.1943104, 8.706756 51.1943162, 8.7067341 51.1943461, 8.7066972 51.1943915, 8.7066519 51.1944533, 8.7066127 51.1945222, 8.7065919 51.1945583, 8.7065752 51.1945974, 8.7065442 51.1946819)",,L 617,50,
316223820,Mündener Straße,secondary,False,True,30.689,"LINESTRING (8.7070319 51.1959479, 8.7074454 51.1958529)",2,L 740,50,
22718947,Hallenberger Straße,secondary,False,False,30.603,"LINESTRING (8.7070319 51.1959479, 8.7070156 51.1959189, 8.7069021 51.195685)",2,L 617,50,
22812818,Niederstraße,secondary,False,True,147.17499999999998,"LINESTRING (8.7070319 51.1959479, 8.7055044 51.1963146, 8.7052679 51.1963801, 8.7050796 51.1964487)",2,L 617,50,
32948593,Kapellenstraße,residential,False,True,113.929,"LINESTRING (8.7070319 51.1959479, 8.7070523 51.1959843, 8.7071825 51.1962766, 8.707239 51.1965083, 8.7072921 51.1969552)",1,,50,
22718947,Hallenberger Straße,secondary,False,True,66.045,"LINESTRING (8.7065954 51.195123, 8.7069021 51.195685)",2,L 617,50,
22718947,Hallenberger Straße,secondary,False,False,49.477999999999994,"LINESTRING (8.7065954 51.195123, 8.7065403 51.1949189, 8.7065256 51.1947852, 8.7065442 51.1946819)",2,L 617,50,
28878066,Südwall,residential,False,True,146.92000000000002,"LINESTRING (8.7065954 51.195123, 8.7055107 51.1953292, 8.7045765 51.1955039)",,,,
22721068,Brüggerweg,residential,False,False,141.531,"LINESTRING (8.7095918 51.1943486, 8.7108076 51.1939193, 8.7110729 51.193764, 8.7112334 51.193626)",,,,
22721068,Brüggerweg,residential,False,True,218.87099999999998,"LINESTRING (8.7095918 51.1943486, 8.7091459 51.1944852, 8.7086794 51.1945632, 8.7073642 51.1947134, 8.7069091 51.1947155, 8.706716 51.1947062, 8.7065442 51.1946819)",,,,
22721071,Bremer Straße,residential,False,False,133.525,"LINESTRING (8.7095918 51.1943486, 8.7090887 51.1937911, 8.7088649 51.1932486)",,,,
22721072,Kölner Straße,residential,False,False,45.532,"LINESTRING (8.7100995 51.1930176, 8.7102966 51.193408)",,,,
28893604,Hansestraße,residential,False,False,89.857,"LINESTRING (8.7100995 51.1930176, 8.7097897 51.1930901, 8.7088649 51.1932486)",,,,
22721071,Bremer Straße,residential,False,True,133.525,"LINESTRING (8.7088649 51.1932486, 8.7090887 51.1937911, 8.7095918 51.1943486)",,,,
28893604,Hansestraße,residential,False,False,121.048,"LINESTRING (8.7088649 51.1932486, 8.7084881 51.1933172, 8.7081583 51.1934437, 8.7077212 51.1936092, 8.7076896 51.1936212, 8.7076419 51.1936333, 8.7075803 51.1936414, 8.7075166 51.1936443, 8.7074623 51.193643, 8.7072859 51.1936292)",,,,
28893604,Hansestraße,residential,False,True,89.857,"LINESTRING (8.7088649 51.1932486, 8.7097897 51.1930901, 8.7100995 51.1930176)",,,,
28893604,Hansestraße,residential,False,True,121.04800000000002,"LINESTRING (8.7072859 51.1936292, 8.7074623 51.193643, 8.7075166 51.1936443, 8.7075803 51.1936414, 8.7076419 51.1936333, 8.7076896 51.1936212, 8.7077212 51.1936092, 8.7081583 51.1934437, 8.7084881 51.1933172, 8.7088649 51.1932486)",,,,
249163088,Hallenberger Straße,secondary,False,True,31.924,"LINESTRING (8.7072859 51.1936292, 8.7072524 51.1936931, 8.7072055 51.1937733, 8.7071223 51.1938972)",,L 617,50,
22721068,Brüggerweg,residential,False,True,141.531,"LINESTRING (8.7112334 51.193626, 8.7110729 51.193764, 8.7108076 51.1939193, 8.7095918 51.1943486)",,,,
22721400,Österstraße,secondary,False,False,49.801,"LINESTRING (8.704373 51.1982215, 8.7044971 51.1981956, 8.7045541 51.1981904, 8.7046331 51.1981833, 8.7050796 51.1981819)",3,L 617,50,
"[1213513060, 1224977700]",Oberstraße,secondary,False,True,101.658,"LINESTRING (8.704373 51.1982215, 8.7042752 51.1982662, 8.7042283 51.1982965, 8.7041776 51.1983292, 8.7039611 51.1985131, 8.7034876 51.1989152, 8.7034647 51.1989323)",3,L 740,50,
"[1186694144, 1213513114]",Niederstraße,secondary,False,False,112.444,"LINESTRING (8.704373 51.1982215, 8.7043207 51.1981039, 8.7042819 51.1979399, 8.7042707 51.1977733, 8.7042592 51.1975877, 8.704254 51.1974242, 8.7042516 51.1973495, 8.7042474 51.1972169)","['2', '3']",L 617,50,
22721813,Junkernhof,residential,False,True,8.809999999999999,"LINESTRING (8.7090671 51.1981189, 8.7090688 51.1980783, 8.7090705 51.1980397)",,,20,
242107588,Österstraße,secondary,False,True,114.36500000000001,"LINESTRING (8.7090671 51.1981189, 8.7089865 51.1981115, 8.7088792 51.1981124, 8.7086538 51.1981152, 8.7074272 51.1981376)",2,L 617,50,
399277033,Korbacher Straße,secondary,False,False,14.976999999999999,"LINESTRING (8.7090671 51.1981189, 8.7091286 51.1981317, 8.7092064 51.1981536, 8.7092602 51.1981763)",2,L 617,50,
26314285,Kapellenstraße,residential,False,True,4.308,"LINESTRING (8.7073248 51.1972986, 8.7073276 51.1973373)",1,,50,
32948593,Kapellenstraße,residential,False,False,38.252,"LINESTRING (8.7073248 51.1972986, 8.7072921 51.1969552)",1,,50,
28812738,Kirchstraße,residential,False,True,71.982,"LINESTRING (8.7073248 51.1972986, 8.70696 51.1973089, 8.7062928 51.1973277)",,,50,
22721799,Schulstraße,residential,True,False,92.333,"LINESTRING (8.7063196 51.1981579, 8.7062928 51.1973277)",,,50,
32948592,Österstraße,secondary,False,False,77.208,"LINESTRING (8.7063196 51.1981579, 8.7074272 51.1981376)",,L 617,50,
32948592,Österstraße,secondary,False,True,86.442,"LINESTRING (8.7063196 51.1981579, 8.7050796 51.1981819)",,L 617,50,
28831248,Schulstraße,living_street,False,True,111.782,"LINESTRING (8.7063196 51.1981579, 8.7063737 51.1984021, 8.7063459 51.1985629, 8.706194 51.1989559, 8.7060433 51.1991238)",,,,
28812738,Kirchstraße,residential,False,False,71.982,"LINESTRING (8.7062928 51.1973277, 8.70696 51.1973089, 8.7073248 51.1972986)",,,50,
28812738,Kirchstraße,residential,False,True,87.944,"LINESTRING (8.7062928 51.1973277, 8.7059368 51.1973319, 8.7058661 51.1973328, 8.7050309 51.1973427)",,,50,
28831251,Schulstraße,residential,False,False,188.71400000000006,"LINESTRING (8.7062928 51.1973277, 8.706285 51.1972324, 8.7062719 51.1970711, 8.7062657 51.1969948, 8.7062605 51.1968899, 8.706252 51.1968564, 8.7062305 51.196827, 8.7061983 51.196811, 8.7061655 51.1968026, 8.7061077 51.1967989, 8.7059826 51.1967979, 8.7056036 51.1968046, 8.7053782 51.1968085, 8.705321 51.1968136, 8.705271 51.196822, 8.7052348 51.1968308, 8.7051882 51.1968501, 8.7051514 51.1968758, 8.705113 51.1969089, 8.7050825 51.1969476, 8.7050517 51.196998, 8.7050148 51.1970514, 8.7050074 51.1970854, 8.7050068 51.1971132, 8.7050095 51.1971596, 8.7050222 51.1972409, 8.7050269 51.1972964, 8.7050309 51.1973427)",,,50,
32948592,Österstraße,secondary,False,False,86.442,"LINESTRING (8.7050796 51.1981819, 8.7063196 51.1981579)",,L 617,50,
