osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,ref,bridge,junction
54572002,2,Müllheimer Straße,unclassified,40,False,True,68.622,"LINESTRING (7.5652093 47.8128121, 7.5660827 47.8126202)",,,
54572002,2,Müllheimer Straße,unclassified,40,False,False,138.897,"LINESTRING (7.5652093 47.8128121, 7.5637445 47.8131376, 7.5634465 47.8132105)",,,
145171733,,Im Safranzehnten,residential,,False,True,142.20999999999998,"LINESTRING (7.5652093 47.8128121, 7.5654589 47.8135126, 7.565542 47.8137669, 7.5656276 47.8140596)",,,
44374662,2,Müllheimer Straße,unclassified,40,False,False,51.646,"LINESTRING (7.562666 47.8134328, 7.5620327 47.8136195)",,,
44374662,2,Müllheimer Straße,unclassified,40,False,True,63.318,"LINESTRING (7.562666 47.8134328, 7.5630871 47.8133072, 7.5634465 47.8132105)",,,
145165248,,Friedhofstraße,residential,,False,False,131.04,"LINESTRING (7.562666 47.8134328, 7.562725 47.8135134, 7.5627964 47.8135851, 7.563753 47.8143546)",,,
44374662,2,Müllheimer Straße,unclassified,40,False,True,5.935,"LINESTRING (7.5619595 47.8136403, 7.5620327 47.8136195)",,,
"[1012622537, 202979554, 319867289, 289481185]",2,Schlüsselstraße,unclassified,40,False,False,218.453,"LINESTRING (7.5619595 47.8136403, 7.5615318 47.8137474, 7.5613271 47.8137798, 7.5612287 47.8137953, 7.5610772 47.8138147, 7.5609129 47.8138357, 7.5599422 47.8139388, 7.5592853 47.8140028, 7.5592688 47.8140047, 7.5590985 47.8140247)",,,
290912090,,Rebstraße,residential,,False,True,131.571,"LINESTRING (7.5619595 47.8136403, 7.5622746 47.8142347, 7.5624295 47.8144934, 7.5624546 47.8145372, 7.5624737 47.8145717, 7.5625814 47.8147471)",,,
38163377,2,Freiburger Straße,residential,,False,True,285.995,"LINESTRING (7.5685216 47.8120985, 7.5686868 47.8124034, 7.5687598 47.8125532, 7.5689202 47.8129728, 7.5689266 47.8129923, 7.5689454 47.8130493, 7.5689587 47.8131327, 7.568995 47.8132713, 7.5689963 47.8132792, 7.5690294 47.8134757, 7.5690329 47.8134962, 7.569045 47.8136783, 7.5690638 47.8139606, 7.5690889 47.8141907, 7.569096 47.8142552, 7.5690453 47.8146208)",,,
