osmid,ref,name,highway,oneway,reversed,length,maxspeed,geometry,bridge,lanes
27084939,,Straße der Freundschaft,residential,False,True,166.37,30,"LINESTRING (11.6862212 53.8662432, 11.6862234 53.8661941, 11.6862884 53.8655029, 11.6863478 53.8647489)",,
27084940,,Ernst-Thälmann-Straße,residential,False,True,111.243,50,"LINESTRING (11.6878165 53.8665837, 11.6862212 53.8662432)",,
27084940,,Ernst-Thälmann-Straße,residential,False,False,91.65100000000001,50,"LINESTRING (11.6878165 53.8665837, 11.6879757 53.8666249, 11.6885703 53.8667744, 11.6891437 53.8668151)",,
27084941,,Theodor-Körner-Straße,residential,False,False,7.786,30,"LINESTRING (11.6893755 53.8685955, 11.6892704 53.8686281)",,
53163826,,,residential,False,False,51.231,30,"LINESTRING (11.6893755 53.8685955, 11.6897103 53.8690118)",,
27084941,,Theodor-Körner-Straße,residential,False,True,60.452,30,"LINESTRING (11.6884681 53.868896, 11.6892704 53.8686281)",,
27084944,,Eichholzstraße,residential,False,False,173.852,30,"LINESTRING (11.6790023 53.8651145, 11.6811316 53.8641829)",,
58404776,L 101,Bahnhofstraße,secondary,False,False,10.61,50,"LINESTRING (11.6790023 53.8651145, 11.6791081 53.8651867)",,
"[58404776, 27084376, 58404773]",L 101,Bahnhofstraße,secondary,False,True,153.10399999999998,50,"LINESTRING (11.6790023 53.8651145, 11.6784323 53.864703, 11.6780454 53.8644236, 11.6776741 53.8641556, 11.6776106 53.8641046, 11.6775204 53.864051)",yes,
27084944,,Eichholzstraße,residential,False,True,173.852,30,"LINESTRING (11.6811316 53.8641829, 11.6790023 53.8651145)",,
"[53163445, 53163447]",,"['Klosterstraße', 'Eichholzstraße']",residential,True,False,224.419,30,"LINESTRING (11.6811316 53.8641829, 11.6818859 53.8638714, 11.6826021 53.8635651, 11.6832249 53.8633257, 11.6839782 53.8635864)",,
27084947,,Alter Markt,residential,False,True,95.565,50,"LINESTRING (11.6868961 53.8639093, 11.6868948 53.8640072, 11.6868882 53.8640897, 11.6868923 53.864211, 11.6868477 53.8644426, 11.686781 53.8645597, 11.6866708 53.8647499)",,
53163449,,Klosterstraße,residential,False,True,102.705,50,"LINESTRING (11.6868961 53.8639093, 11.686617 53.8638845, 11.6864897 53.8638862, 11.6862804 53.8639075, 11.685516 53.8641256, 11.685429 53.8641483)",,
857254777,,Kirchstraße,residential,False,True,122.664,,"LINESTRING (11.6868961 53.8639093, 11.6869006 53.8638228, 11.6869382 53.86359, 11.6869463 53.8630446, 11.6869285 53.8628075)",,
27084946,,Klosterstraße,residential,False,False,39.86,30,"LINESTRING (11.685429 53.8641483, 11.6849281 53.8639452)",,
27084945,,Hauptstraße,residential,True,False,96.06200000000001,,"LINESTRING (11.685429 53.8641483, 11.6847176 53.8644842, 11.6843617 53.8647343)",,
53163449,,Klosterstraße,residential,False,False,102.705,50,"LINESTRING (11.685429 53.8641483, 11.685516 53.8641256, 11.6862804 53.8639075, 11.6864897 53.8638862, 11.686617 53.8638845, 11.6868961 53.8639093)",,
27084946,,Klosterstraße,residential,False,True,73.969,30,"LINESTRING (11.6839782 53.8635864, 11.6849281 53.8639452)",,
81412676,L 101,Hauptstraße,secondary,False,False,27.819,30,"LINESTRING (11.6826511 53.8652436, 11.6830072 53.8651076)",,
81412676,L 101,Hauptstraße,secondary,False,True,7.116,30,"LINESTRING (11.6826511 53.8652436, 11.6825597 53.8652781)",,
27084949,,Fritz-Reuter-Straße,residential,True,False,154.835,30,"LINESTRING (11.6826511 53.8652436, 11.6823154 53.864938, 11.6817442 53.8645728, 11.6811316 53.8641829)",,
58404776,L 101,Bahnhofstraße,secondary,False,True,10.61,50,"LINESTRING (11.6791081 53.8651867, 11.6790023 53.8651145)",,
"[58404778, 58404781, 27084950]",,Wilhelm-Bauer-Straße,residential,False,False,146.169,50,"LINESTRING (11.6791081 53.8651867, 11.6781039 53.8659061, 11.6780271 53.8659576, 11.6776863 53.8661991)",yes,
58404776,L 101,Bahnhofstraße,secondary,False,False,138.117,50,"LINESTRING (11.6791081 53.8651867, 11.6805453 53.8660038, 11.6806544 53.8660122)",,
499209999,K 38,Goethestraße,tertiary,False,True,80.077,50,"LINESTRING (11.6776863 53.8661991, 11.6786177 53.8666649)",,
"[58404778, 58404781, 27084950]",,Wilhelm-Bauer-Straße,residential,False,True,146.169,50,"LINESTRING (11.6776863 53.8661991, 11.6780271 53.8659576, 11.6781039 53.8659061, 11.6791081 53.8651867)",yes,
499209999,K 38,Goethestraße,tertiary,False,False,79.021,50,"LINESTRING (11.6776863 53.8661991, 11.6768707 53.8657932, 11.6767972 53.8657244)",,
27084952,,Mühlenstraße,residential,False,False,71.636,30,"LINESTRING (11.6786177 53.8666649, 11.6779393 53.8671699)",,
499209999,K 38,Goethestraße,tertiary,False,False,80.077,50,"LINESTRING (11.6786177 53.8666649, 11.6776863 53.8661991)",,
499209999,K 38,Goethestraße,tertiary,False,True,132.543,50,"LINESTRING (11.6786177 53.8666649, 11.6801621 53.867434)",,
27084952,,Mühlenstraße,residential,False,False,85.637,30,"LINESTRING (11.6779393 53.8671699, 11.6770896 53.8677548)",,
27084954,,Mühlenstraße,residential,False,False,195.143,,"LINESTRING (11.6779393 53.8671699, 11.6785743 53.8675054, 11.6777189 53.8680759, 11.6770896 53.8677548)",,
27084952,,Mühlenstraße,residential,False,True,71.636,30,"LINESTRING (11.6779393 53.8671699, 11.6786177 53.8666649)",,
27084952,,Mühlenstraße,residential,False,False,59.765,30,"LINESTRING (11.6770896 53.8677548, 11.6764755 53.868152)",,
27084952,,Mühlenstraße,residential,False,True,85.637,30,"LINESTRING (11.6770896 53.8677548, 11.6779393 53.8671699)",,
27084954,,Mühlenstraße,residential,False,True,195.143,,"LINESTRING (11.6770896 53.8677548, 11.6777189 53.8680759, 11.6785743 53.8675054, 11.6779393 53.8671699)",,
27084952,,Mühlenstraße,residential,False,True,59.765,30,"LINESTRING (11.6764755 53.868152, 11.6770896 53.8677548)",,
27084957,,Zum Holzplatz,residential,False,False,119.282,30,"LINESTRING (11.6764755 53.868152, 11.6750841 53.8674609)",,
27084957,,Zum Holzplatz,residential,False,True,16.617,30,"LINESTRING (11.6764755 53.868152, 11.6766359 53.8682677)",,
27084957,,Zum Holzplatz,residential,False,False,111.33,30,"LINESTRING (11.6779424 53.8689072, 11.6766359 53.8682677)",,
499207802,,Bergstraße,residential,False,False,201.956,50,"LINESTRING (11.6779424 53.8689072, 11.6800112 53.8675616)",,
27084957,,Zum Holzplatz,residential,False,True,119.282,30,"LINESTRING (11.6750841 53.8674609, 11.6764755 53.868152)",,
383956762,,Zum Holzplatz,residential,False,False,223.97899999999998,,"LINESTRING (11.6750841 53.8674609, 11.6755001 53.8669698, 11.6757387 53.8667348, 11.6764017 53.8660604, 11.67664 53.865818, 11.6767972 53.8657244)",,
27085282,,August-Bebel-Allee,residential,False,False,80.1,50,"LINESTRING (11.6891888 53.8653712, 11.6893725 53.8647685, 11.6894049 53.8646622)",,
"[27084377, 242282502]",L 101,"['Bützower Straße', 'Alter Markt']",secondary,False,True,179.681,30,"LINESTRING (11.6891888 53.8653712, 11.6888172 53.8652822, 11.6876679 53.8649648, 11.6870763 53.8647962, 11.6866708 53.8647499)",,
27085282,,August-Bebel-Allee,residential,False,True,80.1,50,"LINESTRING (11.6894049 53.8646622, 11.6893725 53.8647685, 11.6891888 53.8653712)",,
"[53163633, 371706461]",,August-Bebel-Allee,residential,False,False,120.76599999999999,50,"LINESTRING (11.6894049 53.8646622, 11.6894842 53.8643256, 11.6894489 53.8640082, 11.689447 53.8639691, 11.68942 53.8637497, 11.6893967 53.8635812)",,
27084938,,Rudolf-Breitscheid-Straße,residential,False,True,64.389,,"LINESTRING (11.6842053 53.8669806, 11.6845982 53.8664499)",,
"[27084938, 58404786, 58404788, 53163294, 53163295]",,Rudolf-Breitscheid-Straße,residential,False,False,279.57899999999995,30,"LINESTRING (11.6842053 53.8669806, 11.6835276 53.8679359, 11.6825147 53.8683927, 11.6823658 53.8684625, 11.68205 53.8686106, 11.6818327 53.8687125, 11.6817695 53.8687408, 11.6815522 53.8688468)",yes,
40351693,,Burgstraße,residential,False,True,191.596,,"LINESTRING (11.6842053 53.8669806, 11.6828455 53.8666512, 11.6827481 53.8666141, 11.6825285 53.8664908, 11.6817917 53.866064)",,
27084936,,Neumarkt,residential,False,True,15.317,30,"LINESTRING (11.6823222 53.8656564, 11.6824628 53.8655464)",,
41740505,,Neumarkt,residential,True,False,57.133,30,"LINESTRING (11.6823222 53.8656564, 11.6817917 53.866064)",,
27084957,,Zum Holzplatz,residential,False,False,16.617,30,"LINESTRING (11.6766359 53.8682677, 11.6764755 53.868152)",,
27084957,,Zum Holzplatz,residential,False,True,111.33,30,"LINESTRING (11.6766359 53.8682677, 11.6779424 53.8689072)",,
27084376,L 101,Bahnhofstraße,secondary,False,False,42.003,50,"LINESTRING (11.6771055 53.8637634, 11.6772666 53.8638671, 11.6775204 53.864051)",,
"[27084376, 238384769]",L 101,"['Bahnhofstraße', 'Reinstorfer Straße']",secondary,False,True,30.882,50,"LINESTRING (11.6771055 53.8637634, 11.6769798 53.8636657, 11.6768333 53.8635369)",,2
53163265,,Bahnhofstraße,residential,False,True,88.16300000000001,,"LINESTRING (11.6771055 53.8637634, 11.6769215 53.8638617, 11.6767782 53.8639913, 11.6764498 53.8644433)",,
53163265,,Bahnhofstraße,residential,False,False,88.16300000000001,,"LINESTRING (11.6764498 53.8644433, 11.6767782 53.8639913, 11.6769215 53.8638617, 11.6771055 53.8637634)",,
53163288,,Gartenstraße,residential,False,False,13.381,,"LINESTRING (11.6808123 53.8687106, 11.6806879 53.868806)",,
46898896,K 38,Feldstraße,tertiary,False,False,138.152,50,"LINESTRING (11.6808123 53.8687106, 11.6800885 53.8676867, 11.6800112 53.8675616)",,
53163288,,Gartenstraße,residential,False,True,13.381,,"LINESTRING (11.6806879 53.868806, 11.6808123 53.8687106)",,
"[27084938, 58404786, 58404788, 53163294, 53163295]",,Rudolf-Breitscheid-Straße,residential,False,True,279.579,30,"LINESTRING (11.6815522 53.8688468, 11.6817695 53.8687408, 11.6818327 53.8687125, 11.68205 53.8686106, 11.6823658 53.8684625, 11.6825147 53.8683927, 11.6835276 53.8679359, 11.6842053 53.8669806)",yes,
27084941,,Theodor-Körner-Straße,residential,False,False,60.452,30,"LINESTRING (11.6892704 53.8686281, 11.6884681 53.868896)",,
27084941,,Theodor-Körner-Straße,residential,False,True,7.786,30,"LINESTRING (11.6892704 53.8686281, 11.6893755 53.8685955)",,
53163820,,Jahnstraße,residential,False,True,204.163,30,"LINESTRING (11.6892704 53.8686281, 11.6892437 53.8685982, 11.6890997 53.8684088, 11.6890832 53.867468, 11.6891394 53.8668614, 11.6891437 53.8668151)",,
53163457,,Reinstorfer Straße,residential,False,True,274.461,,"LINESTRING (11.6768333 53.8635369, 11.6776427 53.8623971, 11.6777017 53.862314, 11.6784847 53.861269)",,
"[27084376, 238384769]",L 101,"['Bahnhofstraße', 'Reinstorfer Straße']",secondary,False,False,30.882,50,"LINESTRING (11.6768333 53.8635369, 11.6769798 53.8636657, 11.6771055 53.8637634)",,2
"[238384769, 498984666]",L 101,Reinstorfer Straße,secondary,False,True,326.512,50,"LINESTRING (11.6768333 53.8635369, 11.6767298 53.8634152, 11.676641 53.8632371, 11.676613 53.862916, 11.6765846 53.8618853, 11.6765501 53.8614047, 11.6765403 53.8612676, 11.6764982 53.8609684, 11.676384 53.8606313)",,"['2', '3']"
27084946,,Klosterstraße,residential,False,False,73.969,30,"LINESTRING (11.6849281 53.8639452, 11.6839782 53.8635864)",,
27084946,,Klosterstraße,residential,False,True,39.86,30,"LINESTRING (11.6849281 53.8639452, 11.685429 53.8641483)",,
53163627,,Am Jungfernteich,living_street,False,True,205.326,,"LINESTRING (11.6849281 53.8639452, 11.6849765 53.8638785, 11.6848764 53.8633116, 11.6847799 53.8629947, 11.6847292 53.8629158, 11.6846922 53.8628583, 11.6845538 53.8627166, 11.6843457 53.8625541, 11.6841745 53.8624183, 11.6840868 53.8622253)",,
53163627,,Am Jungfernteich,living_street,False,False,205.32600000000002,,"LINESTRING (11.6840868 53.8622253, 11.6841745 53.8624183, 11.6843457 53.8625541, 11.6845538 53.8627166, 11.6846922 53.8628583, 11.6847292 53.8629158, 11.6847799 53.8629947, 11.6848764 53.8633116, 11.6849765 53.8638785, 11.6849281 53.8639452)",,
27084936,,Neumarkt,residential,False,True,36.538,30,"LINESTRING (11.6826831 53.8653749, 11.6830072 53.8651076)",,
27084936,,Neumarkt,residential,False,False,23.923,30,"LINESTRING (11.6826831 53.8653749, 11.6824885 53.8655264, 11.6824628 53.8655464)",,
53163456,,Neumarkt,residential,False,True,15.539,,"LINESTRING (11.6826831 53.8653749, 11.6826747 53.8653105, 11.6825597 53.8652781)",,
81412676,L 101,Hauptstraße,secondary,False,False,7.116,30,"LINESTRING (11.6825597 53.8652781, 11.6826511 53.8652436)",,
53163456,,Neumarkt,residential,False,False,15.539,,"LINESTRING (11.6825597 53.8652781, 11.6826747 53.8653105, 11.6826831 53.8653749)",,
"[23925946, 81412676]",L 101,Hauptstraße,secondary,False,True,149.436,30,"LINESTRING (11.6825597 53.8652781, 11.6819092 53.8655388, 11.6812619 53.8657912, 11.6807333 53.8659972, 11.6806544 53.8660122)",,
53163452,,Kirchstraße,residential,False,True,121.071,,"LINESTRING (11.6869285 53.8628075, 11.6885717 53.8627851, 11.6887432 53.8627214)",,
857254777,,Kirchstraße,residential,False,False,122.66400000000002,,"LINESTRING (11.6869285 53.8628075, 11.6869463 53.8630446, 11.6869382 53.86359, 11.6869006 53.8638228, 11.6868961 53.8639093)",,
53163452,,Kirchstraße,residential,False,False,121.071,,"LINESTRING (11.6887432 53.8627214, 11.6885717 53.8627851, 11.6869285 53.8628075)",,
53163457,,Reinstorfer Straße,residential,False,False,274.461,,"LINESTRING (11.6784847 53.861269, 11.6777017 53.862314, 11.6776427 53.8623971, 11.6768333 53.8635369)",,
"[53163633, 371706461]",,August-Bebel-Allee,residential,False,True,120.766,50,"LINESTRING (11.6893967 53.8635812, 11.68942 53.8637497, 11.689447 53.8639691, 11.6894489 53.8640082, 11.6894842 53.8643256, 11.6894049 53.8646622)",,
27084940,,Ernst-Thälmann-Straße,residential,False,True,91.65100000000001,50,"LINESTRING (11.6891437 53.8668151, 11.6885703 53.8667744, 11.6879757 53.8666249, 11.6878165 53.8665837)",,
53163820,,Jahnstraße,residential,False,False,204.163,30,"LINESTRING (11.6891437 53.8668151, 11.6891394 53.8668614, 11.6890832 53.867468, 11.6890997 53.8684088, 11.6892437 53.8685982, 11.6892704 53.8686281)",,
53163826,,,residential,False,True,51.231,30,"LINESTRING (11.6897103 53.8690118, 11.6893755 53.8685955)",,
"[238384769, 498984666]",L 101,Reinstorfer Straße,secondary,False,False,326.512,50,"LINESTRING (11.676384 53.8606313, 11.6764982 53.8609684, 11.6765403 53.8612676, 11.6765501 53.8614047, 11.6765846 53.8618853, 11.676613 53.862916, 11.676641 53.8632371, 11.6767298 53.8634152, 11.6768333 53.8635369)",,"['2', '3']"
