osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,tunnel,bridge
"[442482915, 428069836, 12194573, 312973726]","['2', '3']",B 104,Poststraße,primary,50,False,True,186.07999999999998,"LINESTRING (12.760463 53.7420587, 12.7606984 53.7421276, 12.7607444 53.7421411, 12.7615052 53.7423239, 12.7617773 53.7423875, 12.7619552 53.7424296, 12.7621438 53.742475, 12.7624483 53.7425302, 12.7626017 53.7425488, 12.7627456 53.7425605, 12.7629398 53.7425725, 12.7631305 53.7425784)",,
"[79182648, 1133564401, 78343196, 79182653]",1,,Karl-Dressel-Straße,residential,,True,False,76.00500000000001,"LINESTRING (12.760463 53.7420587, 12.7605787 53.741967, 12.7605987 53.7419513, 12.7606607 53.7418986, 12.7607388 53.741826, 12.7607468 53.741818, 12.7607906 53.7417685, 12.7609259 53.7415961, 12.7610258 53.7414648)",building_passage,
"[1133564409, 373705411]","['2', '3']",L 20,Bahnhofstraße,secondary,50,False,True,120.90700000000001,"LINESTRING (12.760463 53.7420587, 12.7602415 53.7419939, 12.7601979 53.7419811, 12.7599677 53.7418817, 12.759923 53.7418624, 12.7594997 53.741672, 12.7589592 53.7414373)",,
12194573,2,B 104,Poststraße,primary,50,False,True,3.26,"LINESTRING (12.7657003 53.7420344, 12.7657297 53.7420108)",,
12194573,2,B 104,Poststraße,primary,50,False,False,139.399,"LINESTRING (12.7657003 53.7420344, 12.7654798 53.7421841, 12.7652063 53.7423093, 12.7649992 53.7423772, 12.7647873 53.7424318, 12.7645357 53.7424857, 12.7643039 53.7425191, 12.7641133 53.7425379, 12.763845 53.7425598)",,
24607023,,,Parkstraße,residential,30,False,False,107.36500000000001,"LINESTRING (12.7694833 53.740705, 12.7693952 53.7405902, 12.7693823 53.7405701, 12.7693691 53.7405457, 12.7693136 53.740445, 12.7692801 53.7403785, 12.7692406 53.7403185, 12.769132 53.7401921, 12.7689657 53.7400213, 12.7687437 53.7398526)",,
"[23002257, 428063610, 428063611]","['2', '3']",,Fabrikstraße,residential,,False,False,161.353,"LINESTRING (12.7694833 53.740705, 12.7695738 53.7408232, 12.7696094 53.7408693, 12.7696846 53.740967, 12.769856 53.7411776, 12.7702617 53.7417724, 12.7703907 53.7419588, 12.7704464 53.7420391)",,
"[78247864, 29240641, 428063612, 78247848]",3,B 104,Goethestraße,primary,50,False,"[False, True]",167.53199999999998,"LINESTRING (12.7694833 53.740705, 12.7692623 53.7407311, 12.7691955 53.740739, 12.768711 53.7407992, 12.7682617 53.7408491, 12.7679449 53.7408807, 12.767692 53.7409062, 12.7675189 53.7409298, 12.7674267 53.7409455, 12.7673073 53.7409718, 12.7672162 53.7409969, 12.7671956 53.7410034, 12.7671085 53.7410333, 12.7670274 53.7410662)",,yes
"[79266954, 1162272446]","['2', '3']",B 104,Goethestraße,primary,,False,True,157.38600000000002,"LINESTRING (12.7694833 53.740705, 12.7697217 53.7406752, 12.7697779 53.7406667, 12.7698029 53.7406621, 12.7701012 53.7406069, 12.7701959 53.7405843, 12.770452 53.7405139, 12.7705519 53.7404834, 12.7706244 53.7404613, 12.7707954 53.7404132, 12.7708355 53.7404027, 12.7716963 53.7401779)",,
23605406,2,,Teichberg,residential,,False,True,124.991,"LINESTRING (12.765202 53.7408923, 12.7652932 53.7408969, 12.7654357 53.7409131, 12.7659342 53.7409452, 12.7661695 53.7409503, 12.7662095 53.7409506, 12.7663747 53.7409527, 12.7666731 53.7409573, 12.7667987 53.7409642, 12.7668649 53.7409737, 12.7669173 53.7409902, 12.7669505 53.741009, 12.7669781 53.7410272, 12.7670274 53.7410662)",,
33868906,2,,Teichstraße,residential,,False,True,102.79099999999998,"LINESTRING (12.765202 53.7408923, 12.76519 53.7409595, 12.7651599 53.7411999, 12.7650951 53.7415614, 12.7650697 53.7416326, 12.7650327 53.7417106, 12.764996 53.7417757, 12.7649763 53.7418032)",,
