osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,width,bridge
"[577808480, 577808479, 499373836, 1063687517, 577808478, 1063687515, 1063687516, 577808477, 1063687518, 1063687519]","['4', '2', '3']",B 296,Stuttgarter Straße,primary,50,False,True,522.2029999999999,"LINESTRING (8.7473141 48.7142837, 8.7473149 48.7142451, 8.7473329 48.714197, 8.7473651 48.7141522, 8.7474597 48.7140891, 8.7476081 48.7140426, 8.7477601 48.7140073, 8.7478198 48.713994, 8.7481467 48.7139364, 8.7484175 48.7138733, 8.7486307 48.7138041, 8.7491114 48.7136021, 8.7494141 48.7134665, 8.7495935 48.7133738, 8.7496716 48.7133311, 8.7497328 48.7132829, 8.7497775 48.7132426, 8.7497961 48.7132064, 8.7497936 48.7131648, 8.7497778 48.7131328, 8.7497427 48.7130922, 8.7496929 48.7130558, 8.7496156 48.7130311, 8.7495383 48.7130243, 8.7494749 48.7130352, 8.7494116 48.7130489, 8.7493564 48.7130692, 8.7493011 48.7130978, 8.7491646 48.7131878, 8.7489927 48.7132921, 8.7488183 48.7133812, 8.7486305 48.7134508, 8.7484862 48.7134901, 8.7483418 48.7135294, 8.7480767 48.7135769, 8.7476554 48.7136251, 8.7473267 48.7136589, 8.746593 48.7137321, 8.7464556 48.71374, 8.7464004 48.7137422, 8.7463135 48.7137382, 8.7462059 48.7137337)",,
1170959879,,,Eduard-Conz-Straße,residential,30,False,True,153.678,"LINESTRING (8.7473141 48.7142837, 8.7472598 48.7142984, 8.7469849 48.7143731, 8.7467346 48.714441, 8.7465222 48.714541, 8.7462955 48.7146516, 8.7458012 48.7149278, 8.7455966 48.7150514)",4.6,
"[8157012, 1149643285]",3,B 296,Stuttgarter Straße,primary,50,False,True,52.546,"LINESTRING (8.7435548 48.712963, 8.7434314 48.7129028, 8.7432772 48.7128559, 8.7431163 48.7128347, 8.7429797 48.7128275, 8.7428879 48.7128267)",,
35968686,,,Lange Steige,residential,30,True,False,139.735,"LINESTRING (8.7435548 48.712963, 8.7436855 48.7128895, 8.7439293 48.7128941, 8.7441198 48.7129032, 8.7447505 48.7130032, 8.7453736 48.7131235)",6,
"[202995553, 192538007]",,,Hengstetter Steige,residential,,False,False,144.57500000000002,"LINESTRING (8.7435548 48.712963, 8.7434877 48.7130595, 8.7434287 48.7132471, 8.7433774 48.713416, 8.7433269 48.7135965, 8.7433205 48.713673, 8.7433469 48.7137237, 8.743412 48.7137686, 8.7439424 48.7140582)",,
"[377979944, 377979922]",3,B 296,Stuttgarter Straße,primary,50,False,"[False, True]",217.15000000000006,"LINESTRING (8.7435548 48.712963, 8.7438448 48.7131455, 8.7440646 48.7132757, 8.7441707 48.7133234, 8.7442895 48.7133607, 8.744633 48.7134568, 8.7448731 48.7135099, 8.7450583 48.7135503, 8.7452578 48.7135896, 8.7457704 48.713679, 8.7458822 48.7136983, 8.7460104 48.7137152, 8.7462059 48.7137337)",,
37132510,2,B 296;B 463,Bahnhofstraße,primary,50,False,False,10.406,"LINESTRING (8.742595 48.7128674, 8.7425085 48.7128934, 8.7424658 48.712906)",,
462161007,2,B 463,Bahnhofstraße,primary,50,False,False,20.936,"LINESTRING (8.742595 48.7128674, 8.7425656 48.7127917, 8.7425431 48.7127327, 8.7425242 48.712685)",,
1149643287,3,B 296,Stuttgarter Straße,primary,50,False,False,22.038,"LINESTRING (8.742595 48.7128674, 8.742684 48.7128486, 8.7427234 48.7128421, 8.7428006 48.7128325, 8.7428879 48.7128267)",,
23548806,,,Lederstraße,living_street,,False,False,89.227,"LINESTRING (8.7400236 48.71426, 8.7399656 48.7144915, 8.7399251 48.7146214, 8.7399195 48.7146393, 8.7398456 48.7148426, 8.7398275 48.7148925, 8.7397077 48.7150276)",4.5,
