osmid,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,width,bridge,tunnel
"[190593426, 4894179]",Burgschmietstraße,residential,50,True,False,54.79299999999999,"LINESTRING (11.0718135 49.4577102, 11.0720834 49.4577132, 11.0720966 49.4577133, 11.0722728 49.4577152, 11.0723351 49.4577053, 11.0723645 49.4576911, 11.0723795 49.4576744, 11.0723916 49.4576578, 11.0724045 49.4576329, 11.072389 49.457569)",,,,
4894250,Burgschmietstraße,residential,30,False,True,47.89,"LINESTRING (11.0718135 49.4577102, 11.0712735 49.4577041, 11.071151 49.4577034)",,,,
25093246,Maxplatz,residential,30,True,False,126.15700000000001,"LINESTRING (11.0716549 49.4546212, 11.0720541 49.4544537, 11.0731554 49.4540423)",,,,
"[232103771, 39645276, 137053067]",Maxplatz,residential,30,False,True,16.701999999999998,"LINESTRING (11.0716549 49.4546212, 11.0716271 49.4546477, 11.0716509 49.4547112, 11.0716904 49.4547573)",,,,
35943633,Maxplatz,residential,30,False,True,38.574,"LINESTRING (11.0731554 49.4540423, 11.0733141 49.4542472, 11.0733816 49.4543562)",,,,
"[121548433, 37935495]","['Nägeleinsplatz', 'Maxplatz']",residential,30,False,False,30.696,"LINESTRING (11.0731554 49.4540423, 11.0730346 49.4539044, 11.0729489 49.4538011)",,,,
"[29375232, 4879346, 4879347, 1131852038]","['Nägeleinsplatz', 'Maxbrücke', 'Unschlittplatz']",residential,30,True,False,82.31299999999999,"LINESTRING (11.0729489 49.4538011, 11.0728688 49.4537263, 11.0727491 49.453625, 11.0727284 49.4536074, 11.0723883 49.4532475, 11.0723711 49.453227, 11.0723318 49.45318)",1,"['5.2', '7', '3.5']",yes,
"[121548433, 37935495]","['Nägeleinsplatz', 'Maxplatz']",residential,30,False,True,30.696,"LINESTRING (11.0729489 49.4538011, 11.0730346 49.4539044, 11.0731554 49.4540423)",,,,
5962670,Halbwachsengäßchen,residential,30,False,False,49.687,"LINESTRING (11.0760491 49.4559429, 11.0762889 49.4559365, 11.0764945 49.4559309, 11.076622 49.455912, 11.0767287 49.4558924)",,,,
5962670,Halbwachsengäßchen,residential,30,False,False,8.9,"LINESTRING (11.0767287 49.4558924, 11.0767511 49.4558503, 11.0767886 49.4558245)",,,,
5962670,Halbwachsengäßchen,residential,30,False,True,49.687000000000005,"LINESTRING (11.0767287 49.4558924, 11.076622 49.455912, 11.0764945 49.4559309, 11.0762889 49.4559365, 11.0760491 49.4559429)",,,,
5962670,Halbwachsengäßchen,residential,30,False,True,8.9,"LINESTRING (11.0767886 49.4558245, 11.0767511 49.4558503, 11.0767287 49.4558924)",,,,
5998716,Rathausplatz,residential,30,True,False,35.312,"LINESTRING (11.0767886 49.4558245, 11.0768657 49.455809, 11.0771873 49.4557993, 11.0772732 49.4557992)",,,,
"[5028537, 139460740]","['Rathausplatz', 'Theresienstraße']",residential,30,False,"[False, True]",91.93700000000001,"LINESTRING (11.0772732 49.4557992, 11.0772841 49.4557503, 11.0773554 49.4557135, 11.0774281 49.4556973, 11.0780891 49.4556927, 11.0781779 49.455695, 11.0784491 49.4557351)",,,,
32462897,Obere Schmiedgasse,residential,30,True,False,90.18599999999999,"LINESTRING (11.0763295 49.4571212, 11.0765765 49.4571153, 11.0767145 49.4571229, 11.0771748 49.4571917, 11.0775527 49.4572538)",,,,
7984980,Am Ölberg,residential,30,False,False,153.029,"LINESTRING (11.0748881 49.4576766, 11.0751084 49.4575935, 11.0752843 49.4575435, 11.0754242 49.4575357, 11.0755275 49.457513, 11.0757987 49.4574535, 11.0759535 49.457439, 11.0767833 49.4574097, 11.0769293 49.4573964)",,,,
31105381,Neutorgraben,secondary,50,True,False,43.324999999999996,"LINESTRING (11.0705865 49.4562858, 11.0705697 49.4564724, 11.0705624 49.4565402, 11.0705574 49.4565889, 11.0705556 49.4566021, 11.0705477 49.4566746)",1,,,
438394142,Neutorgraben,secondary,50,True,False,52.97600000000001,"LINESTRING (11.0705865 49.4562858, 11.0706231 49.4564033, 11.0706652 49.4564884, 11.0706952 49.4565291, 11.0707244 49.4565591, 11.0707503 49.4565802, 11.0708193 49.4566313, 11.0708742 49.4566643, 11.0709272 49.4566899)",2,,,
58673214,Neutorgraben,secondary,50,True,False,32.731,"LINESTRING (11.0709272 49.4566899, 11.0709744 49.4567061, 11.0710047 49.4567166, 11.0711959 49.4567826, 11.0713271 49.456828)",2,,,
130583768,Burgstraße,residential,30,False,False,15.496,"LINESTRING (11.0775527 49.4572538, 11.0775591 49.4573931)",,,,
130583768,Burgstraße,residential,30,False,True,19.884,"LINESTRING (11.0775527 49.4572538, 11.0775318 49.4570755)",,,,
23113736,Hauptmarkt,residential,30,False,True,13.672,"LINESTRING (11.0787018 49.4542348, 11.0785128 49.45423)",,7.7,,
42770975,Obstmarkt,residential,30,False,True,40.28,"LINESTRING (11.0787018 49.4542348, 11.0786991 49.4543131, 11.0786725 49.4545965)",,11.7,,
"[69045346, 43589294]","['Obstmarkt', 'Spitalgasse']",residential,30,False,False,40.352000000000004,"LINESTRING (11.0787018 49.4542348, 11.0787122 49.4541417, 11.0787332 49.4539544, 11.0787371 49.4539297, 11.0787428 49.4538729)",,,,
42770975,Obstmarkt,residential,30,False,False,34.7,"LINESTRING (11.0786111 49.454906, 11.0786725 49.4545965)",,11.7,,
29375344,Obstmarkt,residential,30,True,False,79.919,"LINESTRING (11.0786111 49.454906, 11.0784377 49.4547693, 11.0784736 49.4544736, 11.0785128 49.45423)",,4.5,,
"[30392869, 42770975]","['Obstmarkt', 'Fünferplatz']",residential,30,False,True,44.751999999999995,"LINESTRING (11.0786111 49.454906, 11.0785684 49.4551184, 11.0785278 49.4553048)",,"['11.7', '10.9']",,
23113736,Hauptmarkt,residential,30,False,False,13.672,"LINESTRING (11.0785128 49.45423, 11.0787018 49.4542348)",,7.7,,
23113736,Hauptmarkt,residential,30,False,True,57.242,"LINESTRING (11.0785128 49.45423, 11.0777242 49.4541829)",,7.7,,
30116596,Rotschmiedsgasse,residential,30,False,False,27.290999999999997,"LINESTRING (11.0829929 49.4547534, 11.0829457 49.4548762, 11.0828728 49.4549852)",,,,
30116596,Rotschmiedsgasse,residential,30,False,True,54.449,"LINESTRING (11.0829929 49.4547534, 11.083068 49.4545106, 11.0831004 49.4542695)",,,,
30272817,Martin-Treu-Straße,residential,30,False,False,74.563,"LINESTRING (11.0829929 49.4547534, 11.0829187 49.4547411, 11.0828358 49.4547315, 11.0822576 49.4547398, 11.0822486 49.4549298)",,,,
30272830,Martin-Treu-Straße,residential,30,False,False,61.834,"LINESTRING (11.0822486 49.4549298, 11.0813964 49.4549783)",,,,
30272817,Martin-Treu-Straße,residential,30,False,True,74.563,"LINESTRING (11.0822486 49.4549298, 11.0822576 49.4547398, 11.0828358 49.4547315, 11.0829187 49.4547411, 11.0829929 49.4547534)",,,,
30272830,Martin-Treu-Straße,residential,30,False,True,45.659,"LINESTRING (11.0822486 49.4549298, 11.0824461 49.4549336, 11.0827562 49.4549688, 11.0828728 49.4549852)",,,,
30272830,Martin-Treu-Straße,residential,30,False,True,61.834,"LINESTRING (11.0813964 49.4549783, 11.0822486 49.4549298)",,,,
136546783,Wunderburggasse,residential,30,False,False,53.802,"LINESTRING (11.0813964 49.4549783, 11.081287 49.4544997)",,,,
30272830,Martin-Treu-Straße,residential,30,False,False,78.439,"LINESTRING (11.0813964 49.4549783, 11.0810048 49.4549735, 11.0803145 49.4549302)",,,,
136546783,Wunderburggasse,residential,30,False,True,60.875,"LINESTRING (11.0813964 49.4549783, 11.0814185 49.4550296, 11.0814666 49.4550999, 11.0815976 49.4552158, 11.0818142 49.4553191, 11.0818839 49.4554069)",,,,
30272830,Martin-Treu-Straße,residential,30,False,False,28.555,"LINESTRING (11.079423 49.454786, 11.0792182 49.4545664)",,,,
30272830,Martin-Treu-Straße,residential,30,False,True,67.20400000000001,"LINESTRING (11.079423 49.454786, 11.0795064 49.4548295, 11.0803145 49.4549302)",,,,
137472918,Martin-Treu-Straße,residential,30,False,False,28.951999999999998,"LINESTRING (11.079423 49.454786, 11.0793277 49.4550031, 11.0793384 49.455037)",,,,
30272830,Martin-Treu-Straße,residential,30,False,False,67.20400000000001,"LINESTRING (11.0803145 49.4549302, 11.0795064 49.4548295, 11.079423 49.454786)",,,,
30272830,Martin-Treu-Straße,residential,30,False,True,78.439,"LINESTRING (11.0803145 49.4549302, 11.0810048 49.4549735, 11.0813964 49.4549783)",,,,
30393319,Theresienstraße,tertiary,30,False,False,10.084,"LINESTRING (11.0797979 49.4558362, 11.0796584 49.4558373)",2,,,
30393096,Tetzelgasse,residential,30,True,False,46.096000000000004,"LINESTRING (11.0797979 49.4558362, 11.0797939 49.4559169, 11.0798742 49.4562466)",,,,
"[137472921, 136539294]","['Theresienplatz', 'Theresienstraße']",tertiary,30,False,True,68.294,"LINESTRING (11.0797979 49.4558362, 11.0800258 49.4558345, 11.0807419 49.4558122)",2,,,
5021018,Mühlgasse,residential,30,False,False,161.51600000000002,"LINESTRING (11.0706775 49.4517102, 11.0708061 49.4518171, 11.0710848 49.4519669, 11.0717636 49.4522003, 11.0722156 49.4522862, 11.072418 49.4523647, 11.0725204 49.4524017, 11.0725865 49.4524208)",,,,
"[35428580, 137042468, 137042472, 1066229981, 1066229982]","['Karlsbrücke', 'Hintere Ledergasse', 'An der Karlsbrücke']","['residential', 'living_street']",30,True,False,368.065,"LINESTRING (11.0706775 49.4517102, 11.0708205 49.451727, 11.0716759 49.4518278, 11.0718646 49.4518472, 11.0720041 49.4518656, 11.0722774 49.4519254, 11.073559 49.4520878, 11.0739639 49.4521948, 11.0741444 49.4522373, 11.0741983 49.4522446, 11.0744868 49.4522623, 11.0745713 49.4522807, 11.0745954 49.4523138, 11.0745981 49.452367, 11.0746008 49.4524751, 11.0746035 49.4525595, 11.0745605 49.4528605, 11.0745521 49.4529821)",,"['3.8', '8']",yes,
"[8002985, 256760418, 141139052, 141139050]","['Hallertor', 'Am Hallertor', 'Maxplatz']",residential,"['50', '30']",True,False,104.873,"LINESTRING (11.0716904 49.4547573, 11.0716252 49.4548265, 11.0715696 49.454848, 11.0714125 49.4549088, 11.0709233 49.4550397, 11.0708605 49.4550521, 11.0705782 49.4551066, 11.0704898 49.4551237, 11.0703929 49.4551282)",2,,,
31668847,Maxplatz,residential,30,False,False,130.862,"LINESTRING (11.0716904 49.4547573, 11.0719463 49.454658, 11.072794 49.4544452, 11.073256 49.4543696, 11.0733816 49.4543562)",,,,
"[232103771, 137053067, 39645276]",Maxplatz,residential,30,False,False,16.702,"LINESTRING (11.0716904 49.4547573, 11.0716509 49.4547112, 11.0716271 49.4546477, 11.0716549 49.4546212)",,,,
30116596,Rotschmiedsgasse,residential,30,False,True,11.23,"LINESTRING (11.0831004 49.4542695, 11.0830561 49.4541727)",,,,
30116596,Rotschmiedsgasse,residential,30,False,False,54.449,"LINESTRING (11.0831004 49.4542695, 11.083068 49.4545106, 11.0829929 49.4547534)",,,,
136546782,Untere Talgasse,residential,30,False,False,66.078,"LINESTRING (11.0831004 49.4542695, 11.0835244 49.4544084, 11.0835553 49.4544426, 11.0835345 49.454648, 11.0835148 49.454686)",,,,
30392869,Fünferplatz,residential,30,False,False,44.702,"LINESTRING (11.0784491 49.4557351, 11.0785221 49.4553359)",,10.9,,
31715619,Theresienstraße,tertiary,30,True,False,25.606,"LINESTRING (11.0784491 49.4557351, 11.0785995 49.4557147, 11.0787986 49.4557307)",,,,
"[5028537, 139460740]","['Rathausplatz', 'Theresienstraße']",residential,30,False,"[False, True]",91.937,"LINESTRING (11.0784491 49.4557351, 11.0781779 49.455695, 11.0780891 49.4556927, 11.0774281 49.4556973, 11.0773554 49.4557135, 11.0772841 49.4557503, 11.0772732 49.4557992)",,,,
7984980,Am Ölberg,residential,30,False,True,45.522,"LINESTRING (11.0775591 49.4573931, 11.0769293 49.4573964)",,,,
130583768,Burgstraße,residential,30,False,True,15.496,"LINESTRING (11.0775591 49.4573931, 11.0775527 49.4572538)",,,,
"[130583768, 43204366]",Burgstraße,residential,30,False,False,57.352999999999994,"LINESTRING (11.0775591 49.4573931, 11.0776722 49.4574682, 11.0777633 49.457497, 11.0778227 49.4575682, 11.077973 49.4578133)",,,,
6130062,Untere Schmiedgasse,residential,30,False,False,38.644999999999996,"LINESTRING (11.0762722 49.4567971, 11.0761824 49.4567383, 11.076143 49.4565348, 11.0761319 49.4564884, 11.0761254 49.4564765)",,,,
6130062,Untere Schmiedgasse,residential,30,False,True,25.139000000000003,"LINESTRING (11.0762722 49.4567971, 11.0763236 49.456943, 11.0763341 49.4570191)",,,,
137268224,Obere Krämersgasse,residential,30,True,False,72.56,"LINESTRING (11.0762722 49.4567971, 11.0757023 49.4568924, 11.0755277 49.4569019, 11.0754636 49.4568952, 11.0753307 49.4568209)",,,,
137192106,Johannisstraße,secondary,50,True,False,32.645,"LINESTRING (11.0708717 49.4568395, 11.0707442 49.456832, 11.0705379 49.4568405, 11.0704221 49.456851)",1,,,
438394140,Neutorgraben,secondary,50,True,False,23.726,"LINESTRING (11.0708717 49.4568395, 11.0707342 49.4567863, 11.0706052 49.4567161)",2,,,
7984980,Am Ölberg,residential,30,False,False,45.522,"LINESTRING (11.0769293 49.4573964, 11.0775591 49.4573931)",,,,
5028539,Am Ölberg,residential,,True,False,56.687999999999995,"LINESTRING (11.0769293 49.4573964, 11.0768561 49.4573651, 11.0764241 49.4572498, 11.0763559 49.4572076, 11.0763295 49.4571212)",,,,
7984980,Am Ölberg,residential,30,False,True,153.029,"LINESTRING (11.0769293 49.4573964, 11.0767833 49.4574097, 11.0759535 49.457439, 11.0757987 49.4574535, 11.0755275 49.457513, 11.0754242 49.4575357, 11.0752843 49.4575435, 11.0751084 49.4575935, 11.0748881 49.4576766)",,,,
6130062,Untere Schmiedgasse,residential,30,False,False,25.139000000000003,"LINESTRING (11.0763341 49.4570191, 11.0763236 49.456943, 11.0762722 49.4567971)",,,,
"[163037240, 137305797]","['Mohrengasse', 'Karl-Grillenberger-Straße']",residential,30,False,True,79.193,"LINESTRING (11.0706588 49.4523411, 11.0707881 49.4523638, 11.0708955 49.4523666, 11.0710858 49.452379, 11.0717148 49.452515)",,,,
137058849,Obere Wörthstraße,residential,30,False,False,21.404,"LINESTRING (11.0723556 49.4525413, 11.0725865 49.4524208)",,,,
137058856,Unschlittplatz,residential,30,False,False,48.183,"LINESTRING (11.0723556 49.4525413, 11.0722182 49.4525838, 11.0717148 49.452515)",,,,
138158487,Webersplatz,residential,30,False,True,11.426,"LINESTRING (11.0833143 49.4571535, 11.0833933 49.4570645)",,,,
135968497,Hirschelgasse,residential,30,False,True,40.67,"LINESTRING (11.0833143 49.4571535, 11.0834762 49.4572, 11.0837129 49.4572682, 11.0838288 49.4573016)",,,,
"[138158486, 138158487]",Webersplatz,residential,30,False,False,202.26599999999996,"LINESTRING (11.0833143 49.4571535, 11.0832293 49.4572516, 11.0827919 49.457756, 11.0826831 49.457869, 11.0825735 49.4579755, 11.0825419 49.4580036, 11.0825068 49.4580405, 11.0824458 49.4581046, 11.0823225 49.4582332, 11.0822234 49.4583364, 11.0821391 49.4584304, 11.0821033 49.4584493, 11.0820837 49.4584574, 11.0820655 49.4584621, 11.0820447 49.458466, 11.0820069 49.4584692, 11.0819702 49.4584666, 11.081769 49.4583833, 11.0817476 49.4583592, 11.0817381 49.458333)",,,,
135968497,Hirschelgasse,residential,30,False,False,40.67,"LINESTRING (11.0838288 49.4573016, 11.0837129 49.4572682, 11.0834762 49.4572, 11.0833143 49.4571535)",,,,
135977386,Webersplatz,residential,30,True,False,200.775,"LINESTRING (11.0817381 49.458333, 11.0817394 49.4583076, 11.0817459 49.4582832, 11.0818338 49.4581846, 11.081929 49.458083, 11.0820523 49.4579521, 11.0821742 49.4578227, 11.0822789 49.4577263, 11.0824076 49.4576143, 11.0827177 49.4573496, 11.0830295 49.4570357, 11.0830552 49.4570238, 11.0830882 49.4570141, 11.0831237 49.4570105, 11.0831563 49.4570094, 11.083202 49.4570134, 11.0832323 49.4570194, 11.0833933 49.4570645)",,,,
"[138158486, 138158487]",Webersplatz,residential,30,False,True,202.26600000000002,"LINESTRING (11.0817381 49.458333, 11.0817476 49.4583592, 11.081769 49.4583833, 11.0819702 49.4584666, 11.0820069 49.4584692, 11.0820447 49.458466, 11.0820655 49.4584621, 11.0820837 49.4584574, 11.0821033 49.4584493, 11.0821391 49.4584304, 11.0822234 49.4583364, 11.0823225 49.4582332, 11.0824458 49.4581046, 11.0825068 49.4580405, 11.0825419 49.4580036, 11.0825735 49.4579755, 11.0826831 49.457869, 11.0827919 49.457756, 11.0832293 49.4572516, 11.0833143 49.4571535)",,,,
221539188,Vestnertormauer,residential,30,False,True,15.092,"LINESTRING (11.0783282 49.4582252, 11.078332 49.4583609)",,,,
5030235,Obere Söldnersgasse,residential,30,False,True,56.351,"LINESTRING (11.0783282 49.4582252, 11.0789583 49.4582137, 11.0791032 49.4581903)",,,,
130583765,Burg,residential,30,False,False,58.227000000000004,"LINESTRING (11.0783282 49.4582252, 11.0780223 49.4581429, 11.0775723 49.458045)",,,,
136506126,Egidienplatz,residential,30,False,False,24.928,"LINESTRING (11.08119 49.4568226, 11.0808453 49.45683)",,,,
136506126,Egidienplatz,residential,30,False,True,33.687,"LINESTRING (11.08119 49.4568226, 11.0816513 49.4568658)",,,,
136538105,Egidienplatz,residential,30,False,True,45.689,"LINESTRING (11.08119 49.4568226, 11.0810371 49.4565127, 11.0809957 49.4564316)",,,,
136506127,Mummenhoffstraße,residential,30,False,True,58.537000000000006,"LINESTRING (11.0815547 49.4573882, 11.0815794 49.4572663, 11.081649 49.4569228, 11.0816513 49.4568658)",,,,
136538104,Egidienplatz,residential,30,True,False,34.418,"LINESTRING (11.0811066 49.4558078, 11.0810405 49.4560532, 11.0809864 49.4561023)",1,,,
136549191,Innere Laufer Gasse,tertiary,30,False,False,23.299,"LINESTRING (11.0811066 49.4558078, 11.0809633 49.4558093, 11.0807843 49.4558112)",2,,,
136549191,Innere Laufer Gasse,tertiary,30,False,True,172.564,"LINESTRING (11.0811066 49.4558078, 11.0815819 49.4557995, 11.0819327 49.4557976, 11.0823045 49.4558144, 11.0825951 49.4558321, 11.0828941 49.4558625, 11.0831872 49.4559008, 11.0834734 49.4559472)",2,,,
136538103,Egidienplatz,residential,30,False,False,36.623,"LINESTRING (11.0809864 49.4561023, 11.0809957 49.4564316)",,,,
136538104,Egidienplatz,residential,30,True,False,36.025,"LINESTRING (11.0809864 49.4561023, 11.0809164 49.4560544, 11.0807843 49.4558112)",1,,,
136538103,Egidienplatz,residential,30,False,True,36.623,"LINESTRING (11.0809957 49.4564316, 11.0809864 49.4561023)",,,,
136538105,Egidienplatz,residential,30,False,True,45.614,"LINESTRING (11.0809957 49.4564316, 11.0808453 49.45683)",,,,
136538105,Egidienplatz,residential,30,False,False,45.689,"LINESTRING (11.0809957 49.4564316, 11.0810371 49.4565127, 11.08119 49.4568226)",,,,
136539294,Theresienplatz,tertiary,30,False,False,3.067,"LINESTRING (11.0807843 49.4558112, 11.0807419 49.4558122)",2,,,
136549191,Innere Laufer Gasse,tertiary,30,False,True,23.299,"LINESTRING (11.0807843 49.4558112, 11.0809633 49.4558093, 11.0811066 49.4558078)",2,,,
30116596,Rotschmiedsgasse,residential,30,False,True,13.29,"LINESTRING (11.0826737 49.4553675, 11.0827698 49.4552656)",,,,
136544512,Judengasse,residential,30,True,False,91.598,"LINESTRING (11.0826737 49.4553675, 11.0827845 49.4554032, 11.0831041 49.4555597, 11.0832631 49.4556442, 11.0833959 49.4557384, 11.0834687 49.455817, 11.0834734 49.4559472)",,,,
136544512,Judengasse,residential,30,True,False,82.629,"LINESTRING (11.0807894 49.4555936, 11.0810913 49.455585, 11.0812349 49.4555674, 11.0813216 49.4555519, 11.0818839 49.4554069)",,,,
136544521,Obere Talgasse,residential,30,False,False,123.08100000000002,"LINESTRING (11.0837675 49.4557, 11.0836748 49.4552304, 11.0836704 49.4550633, 11.0837139 49.4547375, 11.0835148 49.454686)",,,,
136539294,Theresienplatz,tertiary,30,False,True,3.067,"LINESTRING (11.0807419 49.4558122, 11.0807843 49.4558112)",2,,,
27851902,Theresienplatz,residential,30,True,False,24.843,"LINESTRING (11.0807419 49.4558122, 11.0807439 49.455682, 11.0807894 49.4555936)",,5.7,,
"[137472921, 136539294]","['Theresienplatz', 'Theresienstraße']",tertiary,30,False,False,68.294,"LINESTRING (11.0807419 49.4558122, 11.0800258 49.4558345, 11.0797979 49.4558362)",2,,,
136549191,Innere Laufer Gasse,tertiary,30,False,False,172.564,"LINESTRING (11.0834734 49.4559472, 11.0831872 49.4559008, 11.0828941 49.4558625, 11.0825951 49.4558321, 11.0823045 49.4558144, 11.0819327 49.4557976, 11.0815819 49.4557995, 11.0811066 49.4558078)",2,,,
"[70831053, 902310534]",Innere Laufer Gasse,tertiary,30,False,True,8.762,"LINESTRING (11.0834734 49.4559472, 11.0835473 49.4559608, 11.0835893 49.4559702)","['2', '3']",,,
541167984,Innerer Laufer Platz,tertiary,30,True,False,17.897,"LINESTRING (11.0837942 49.4559979, 11.0839463 49.4561249)",1,,,
136546778,Neue Gasse,residential,30,False,True,22.656,"LINESTRING (11.082345 49.4538381, 11.0823017 49.4540399)",,,,
96207834,Heugäßchen,residential,30,True,False,55.599,"LINESTRING (11.0802525 49.453936, 11.0802579 49.454436)",,,,
136546779,Neue Gasse,residential,30,True,False,73.647,"LINESTRING (11.0802525 49.453936, 11.081271 49.4539536)",,,,
136546779,Neue Gasse,residential,30,True,False,75.118,"LINESTRING (11.081271 49.4539536, 11.0823017 49.4540399)",,,,
136546783,Wunderburggasse,residential,30,False,True,60.735,"LINESTRING (11.081271 49.4539536, 11.081287 49.4544997)",,,,
136546778,Neue Gasse,residential,30,False,False,22.656,"LINESTRING (11.0823017 49.4540399, 11.082345 49.4538381)",,,,
136546779,Neue Gasse,residential,30,True,False,56.691,"LINESTRING (11.0823017 49.4540399, 11.0828029 49.4541072, 11.0829869 49.4541548, 11.0830561 49.4541727)",,,,
30116596,Rotschmiedsgasse,residential,30,False,False,11.23,"LINESTRING (11.0830561 49.4541727, 11.0831004 49.4542695)",,,,
136546777,Am Sand,residential,30,False,True,52.759,"LINESTRING (11.0830561 49.4541727, 11.0831938 49.4541466, 11.0832899 49.4541067, 11.0837314 49.454216)",,,,
136546781,Tucherstraße,residential,30,True,False,133.244,"LINESTRING (11.0830561 49.4541727, 11.0828554 49.4542048, 11.081616 49.4544647, 11.0813634 49.4544988, 11.081287 49.4544997)",,,,
136546777,Am Sand,residential,30,False,False,52.75900000000001,"LINESTRING (11.0837314 49.454216, 11.0832899 49.4541067, 11.0831938 49.4541466, 11.0830561 49.4541727)",,,,
136549189,Heugäßchen,residential,30,True,False,55.105,"LINESTRING (11.0802579 49.454436, 11.0803145 49.4549302)",,,,
136546781,Tucherstraße,residential,30,True,False,77.906,"LINESTRING (11.0802579 49.454436, 11.0800576 49.4544404, 11.0796591 49.4544487, 11.0795031 49.4544756, 11.0792182 49.4545664)",,,,
136546781,Tucherstraße,residential,30,True,False,74.722,"LINESTRING (11.081287 49.4544997, 11.0802579 49.454436)",,,,
136546783,Wunderburggasse,residential,30,False,False,60.735,"LINESTRING (11.081287 49.4544997, 11.081271 49.4539536)",,,,
136546783,Wunderburggasse,residential,30,False,True,53.802,"LINESTRING (11.081287 49.4544997, 11.0813964 49.4549783)",,,,
30272830,Martin-Treu-Straße,residential,30,False,True,28.555,"LINESTRING (11.0792182 49.4545664, 11.079423 49.454786)",,,,
140560947,Obstmarkt,residential,30,False,False,39.79,"LINESTRING (11.0792182 49.4545664, 11.0791385 49.4545838, 11.0786725 49.4545965)",,,,
42770975,Obstmarkt,residential,30,False,True,34.7,"LINESTRING (11.0786725 49.4545965, 11.0786111 49.454906)",,11.7,,
42770975,Obstmarkt,residential,30,False,False,40.28,"LINESTRING (11.0786725 49.4545965, 11.0786991 49.4543131, 11.0787018 49.4542348)",,11.7,,
