osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,bridge,access,width,junction
40232750,2,B 62,Bahnhofstraße,primary,50,False,True,24.279000000000003,"LINESTRING (8.4123219 50.927165, 8.4123846 50.9272571, 8.4124065 50.927287, 8.4124812 50.927358)",,,,
"[36783946, 943988812]",2,B 62,Lahnstraße,primary,50,False,False,132.57600000000002,"LINESTRING (8.4123219 50.927165, 8.412266 50.9270463, 8.4122494 50.9270056, 8.4121671 50.9268012, 8.4121168 50.9266554, 8.4120752 50.9265225, 8.4119957 50.9262456, 8.4119643 50.9261537, 8.4119124 50.9260017)",,,,
945235770,,,Königstraße,living_street,,False,False,56.943,"LINESTRING (8.4123219 50.927165, 8.4121882 50.9271636, 8.4121317 50.9271626, 8.4115097 50.927152)",,,,
85836802,,,Brunnenstraße,living_street,,False,False,8.58,"LINESTRING (8.4101809 50.9272491, 8.4102292 50.9271782)",,,,
945235772,,,Königstraße,living_street,,False,False,33.17,"LINESTRING (8.4101809 50.9272491, 8.4097078 50.927241)",,,,
945235772,,,Königstraße,living_street,,False,True,93.756,"LINESTRING (8.4101809 50.9272491, 8.4106039 50.9272187, 8.4110171 50.927189, 8.4115097 50.927152)",,,,
168097493,,,,living_street,,False,False,27.677,"LINESTRING (8.4093998 50.9272417, 8.4093347 50.9269962)",,,,
945235772,,,Königstraße,living_street,,False,True,21.587,"LINESTRING (8.4093998 50.9272417, 8.4097078 50.927241)",,,,
36257251,,,Königstraße,living_street,,False,False,61.663000000000004,"LINESTRING (8.4093998 50.9272417, 8.4091052 50.9272554, 8.4087417 50.9272927, 8.4085285 50.927315)",,,,
29087413,2,K 41,Schloßstraße,tertiary,50,False,True,18.901,"LINESTRING (8.4075133 50.9262679, 8.4076061 50.9264275)",,,,
29087413,2,K 41,Schloßstraße,tertiary,50,False,False,21.468,"LINESTRING (8.4075133 50.9262679, 8.4074395 50.9261797, 8.4073567 50.9261023)",,,,
37489217,,,In der Hohl,residential,30,False,False,170.15800000000002,"LINESTRING (8.4075133 50.9262679, 8.4074519 50.9262838, 8.40739 50.9263035, 8.4073441 50.9263097, 8.4072896 50.9263113, 8.4072513 50.9263001, 8.4072202 50.9262776, 8.4072095 50.9262455, 8.4072147 50.9261901, 8.4071816 50.9261376, 8.4071472 50.9260904, 8.4070878 50.9260524, 8.4070141 50.9260191, 8.4068673 50.925973, 8.4067428 50.9259404, 8.4065815 50.925923, 8.4064597 50.9259192, 8.4063573 50.9259274, 8.4062796 50.9259447, 8.4060797 50.9259914, 8.4058255 50.9260308, 8.4056342 50.9260545, 8.4055409 50.9260594, 8.4054618 50.9260521)",,,,
29087413,2,K 41,Schloßstraße,tertiary,50,False,False,110.16899999999998,"LINESTRING (8.4073567 50.9261023, 8.4071482 50.9259891, 8.4069225 50.9259123, 8.4067261 50.9258645, 8.4064811 50.9258318, 8.4059034 50.9258055)",,,,
29087413,2,K 41,Schloßstraße,tertiary,50,False,True,21.468,"LINESTRING (8.4073567 50.9261023, 8.4074395 50.9261797, 8.4075133 50.9262679)",,,,
36778995,,,Mühlfeld,residential,50,True,False,215.979,"LINESTRING (8.4073567 50.9261023, 8.4073789 50.9260835, 8.4074218 50.9260466, 8.4074968 50.9260064, 8.4086265 50.9256127, 8.4088401 50.9250865, 8.4089576 50.9246383)",,,,
29087413,2,K 41,Schloßstraße,tertiary,50,False,False,18.901,"LINESTRING (8.4076061 50.9264275, 8.4075133 50.9262679)",,,,
29087509,2,L 718,Gartenstraße,secondary,50,False,False,308.11199999999997,"LINESTRING (8.4076061 50.9264275, 8.4076982 50.9263957, 8.4077743 50.9263887, 8.4079414 50.9263948, 8.4081126 50.9263929, 8.4082949 50.9263706, 8.4091079 50.9262165, 8.4099049 50.9260822, 8.409961 50.9260727, 8.410148 50.9260677, 8.410337 50.9260687, 8.4110808 50.9260566, 8.4114771 50.9260457, 8.411855 50.9260087, 8.4119124 50.9260017)",,,,
29087510,2,L 718,Schloßstraße,secondary,50,False,False,115.489,"LINESTRING (8.4076061 50.9264275, 8.4075716 50.9264387, 8.4075183 50.9264718, 8.4073116 50.9266826, 8.4071105 50.926901, 8.4069917 50.9270229, 8.4069522 50.92707, 8.406912 50.9271437, 8.4068967 50.9272467, 8.4069201 50.9273344)",,,,
168097494,2,L 718,Wasserstraße,secondary,50,False,False,156.91899999999998,"LINESTRING (8.4053443 50.9288837, 8.406445 50.9280803, 8.4066487 50.9279625, 8.4068651 50.9278521)",,,,
29087510,2,L 718,Schloßstraße,secondary,50,False,True,115.48899999999999,"LINESTRING (8.4069201 50.9273344, 8.4068967 50.9272467, 8.406912 50.9271437, 8.4069522 50.92707, 8.4069917 50.9270229, 8.4071105 50.926901, 8.4073116 50.9266826, 8.4075183 50.9264718, 8.4075716 50.9264387, 8.4076061 50.9264275)",,,,
279777572,,L 718,Schloßstraße,secondary,50,False,False,43.64,"LINESTRING (8.4069201 50.9273344, 8.40696 50.9274332, 8.4070377 50.9275417, 8.4071532 50.9276646, 8.4071664 50.927692)",,,,
36257251,,,Königstraße,living_street,,False,True,80.715,"LINESTRING (8.4071664 50.927692, 8.4072536 50.9276716, 8.4073059 50.9276484, 8.4074863 50.9275513, 8.4077895 50.9274154, 8.4079602 50.927368, 8.4081511 50.9273328)",,,,
168113171,,L 718,Königstraße,secondary,50,False,True,28.359,"LINESTRING (8.4071664 50.927692, 8.4071515 50.9277238, 8.4071206 50.9277431, 8.4068651 50.9278521)",,,,
279777572,,L 718,Schloßstraße,secondary,50,False,True,43.64,"LINESTRING (8.4071664 50.927692, 8.4071532 50.9276646, 8.4070377 50.9275417, 8.40696 50.9274332, 8.4069201 50.9273344)",,,,
40264848,2,K 36,Gennernbach,tertiary,50,False,True,34.704,"LINESTRING (8.4080184 50.9234304, 8.4082534 50.9231557)",,,,
226878964,3,B 62,Lahnstraße,primary,50,False,True,14.452,"LINESTRING (8.4080184 50.9234304, 8.4082026 50.9234888)",,,,
35464152,,,Turnerstraße,residential,30,False,False,104.598,"LINESTRING (8.4160213 50.9288561, 8.4154965 50.9297367)",,,,
"[30375080, 696154082]",2,B 62,Bahnhofstraße,primary,50,False,False,238.92699999999996,"LINESTRING (8.4160213 50.9288561, 8.4157463 50.9287911, 8.4154784 50.9287172, 8.4153733 50.9286837, 8.4152425 50.9286319, 8.4150732 50.9285561, 8.4150006 50.9285209, 8.4147496 50.9283837, 8.414501 50.9282391, 8.4143514 50.9281556, 8.4139669 50.927938, 8.413579 50.9277905, 8.4133874 50.9277295, 8.4132106 50.9276752)",,,,
30375080,2,B 62,Bahnhofstraße,primary,50,False,True,169.635,"LINESTRING (8.4160213 50.9288561, 8.4166095 50.9289772, 8.4172 50.9290866, 8.4179701 50.9292035, 8.4182333 50.9292208, 8.4183627 50.9292224)",,,,
35464152,,,Turnerstraße,residential,30,False,True,59.676,"LINESTRING (8.4152533 50.9302494, 8.4152653 50.930175, 8.4153075 50.9300982, 8.4154965 50.9297367)",,,,
35478590,,,Puderbacher Weg,residential,30,False,False,204.361,"LINESTRING (8.4152533 50.9302494, 8.4153493 50.9303567, 8.4155569 50.9306471, 8.4158215 50.9308782, 8.416103 50.9310633, 8.416269 50.9311196, 8.4164536 50.9311479, 8.4174054 50.931289)",,,,
317871767,,,Kurstraße,residential,,False,True,222.60899999999998,"LINESTRING (8.4152533 50.9302494, 8.4147887 50.9297853, 8.4145692 50.9296496, 8.4142064 50.9294813, 8.4139522 50.9293836, 8.4135186 50.9292148, 8.4130572 50.9290328, 8.4128743 50.9289883)",,,,
35478590,,,Puderbacher Weg,residential,30,False,False,21.75,"LINESTRING (8.4174054 50.931289, 8.417674 50.931387)",,,,
35477396,,,Friedrichstraße,residential,30,False,True,120.095,"LINESTRING (8.4174054 50.931289, 8.4173429 50.9312071, 8.4173319 50.9310128, 8.4177727 50.9302682)",,,,
35478590,,,Puderbacher Weg,residential,30,False,True,204.361,"LINESTRING (8.4174054 50.931289, 8.4164536 50.9311479, 8.416269 50.9311196, 8.416103 50.9310633, 8.4158215 50.9308782, 8.4155569 50.9306471, 8.4153493 50.9303567, 8.4152533 50.9302494)",,,,
"[35572689, 109190138, 109190142]",,,Bergstraße,residential,30,False,False,71.533,"LINESTRING (8.4068651 50.9278521, 8.4070088 50.9279692, 8.4070432 50.9280321, 8.4070799 50.9281058, 8.4071422 50.9284551)",yes,,,
168097494,2,L 718,Wasserstraße,secondary,50,False,True,156.91899999999998,"LINESTRING (8.4068651 50.9278521, 8.4066487 50.9279625, 8.406445 50.9280803, 8.4053443 50.9288837)",,,,
168113171,,L 718,Königstraße,secondary,50,False,False,28.359,"LINESTRING (8.4068651 50.9278521, 8.4071206 50.9277431, 8.4071515 50.9277238, 8.4071664 50.927692)",,,,
37714414,,,Bergstraße,residential,,False,False,57.923,"LINESTRING (8.406753 50.9289028, 8.4067331 50.9290093, 8.4063914 50.9293625)",,,,
109190142,,,Bergstraße,residential,30,False,True,66.621,"LINESTRING (8.406753 50.9289028, 8.4068333 50.9288885, 8.4071052 50.9287825, 8.4071633 50.9287525, 8.4071422 50.9284551)",,,,
35572690,,,Steinackerstraße,residential,30,False,False,115.44200000000001,"LINESTRING (8.4071422 50.9284551, 8.4077616 50.9284219, 8.408768 50.9282976)",,,,
109190142,,,Bergstraße,residential,30,False,False,66.621,"LINESTRING (8.4071422 50.9284551, 8.4071633 50.9287525, 8.4071052 50.9287825, 8.4068333 50.9288885, 8.406753 50.9289028)",,,,
"[35572689, 109190138, 109190142]",,,Bergstraße,residential,30,False,True,71.533,"LINESTRING (8.4071422 50.9284551, 8.4070799 50.9281058, 8.4070432 50.9280321, 8.4070088 50.9279692, 8.4068651 50.9278521)",yes,,,
35572690,,,Steinackerstraße,residential,30,False,False,305.936,"LINESTRING (8.408768 50.9282976, 8.4095785 50.9281757, 8.4102962 50.9281828, 8.4114344 50.928193, 8.411631 50.9281804, 8.412921 50.9281814, 8.4131092 50.9281828)",,,,
35572690,,,Steinackerstraße,residential,30,False,True,115.44200000000001,"LINESTRING (8.408768 50.9282976, 8.4077616 50.9284219, 8.4071422 50.9284551)",,,,
35572691,,,Sebastian-Kneipp-Straße,residential,30,False,False,100.83200000000001,"LINESTRING (8.408768 50.9282976, 8.4087884 50.9283389, 8.4088292 50.9283809, 8.4091268 50.9285172, 8.4095487 50.9287157, 8.4099106 50.9288195)",,,,
35572691,,,Sebastian-Kneipp-Straße,residential,30,False,True,100.83200000000001,"LINESTRING (8.4099106 50.9288195, 8.4095487 50.9287157, 8.4091268 50.9285172, 8.4088292 50.9283809, 8.4087884 50.9283389, 8.408768 50.9282976)",,,,
35572692,,,Kurstraße,residential,,False,False,59.219,"LINESTRING (8.4099106 50.9288195, 8.4103134 50.9288837, 8.4107403 50.9289133)",,,,
226937310,,,Kurstraße,residential,30,False,True,156.52900000000002,"LINESTRING (8.4099106 50.9288195, 8.4097851 50.9289156, 8.4096384 50.9289401, 8.4094807 50.9289284, 8.408043 50.9290255, 8.4078577 50.929019, 8.407767 50.9290343)",,,,
36265739,,,Feldstraße,residential,,False,True,52.650999999999996,"LINESTRING (8.4128743 50.9289883, 8.4127981 50.9290453, 8.4126679 50.9291712, 8.4127308 50.9294167)",,,,
317871766,,,Feldstraße,residential,,False,False,92.14,"LINESTRING (8.4128743 50.9289883, 8.4129545 50.9289196, 8.4130338 50.9284921, 8.4131092 50.9281828)",,,,
317871767,,,Kurstraße,residential,,False,False,222.609,"LINESTRING (8.4128743 50.9289883, 8.4130572 50.9290328, 8.4135186 50.9292148, 8.4139522 50.9293836, 8.4142064 50.9294813, 8.4145692 50.9296496, 8.4147887 50.9297853, 8.4152533 50.9302494)",,,,
317871768,,,Kurstraße,residential,,False,True,89.23400000000001,"LINESTRING (8.4128743 50.9289883, 8.4126706 50.9289815, 8.4116034 50.9289397)",,,,
35683501,,,Hubertusweg,residential,30,False,False,82.429,"LINESTRING (8.4181186 50.9311603, 8.4187424 50.9306267, 8.4187997 50.930557)",,,,
1076778113,,,Hubertusweg,residential,30,False,False,36.053,"LINESTRING (8.4181186 50.9311603, 8.4179336 50.9312949, 8.417888 50.931349, 8.4178352 50.9314271)",,,,
35478590,,,Puderbacher Weg,residential,30,False,False,12.145,"LINESTRING (8.417674 50.931387, 8.4178352 50.9314271)",,,,
35478590,,,Puderbacher Weg,residential,30,False,True,21.75,"LINESTRING (8.417674 50.931387, 8.4174054 50.931289)",,,,
36776316,,,Kalteborn,residential,30,False,True,6.991,"LINESTRING (8.417674 50.931387, 8.4176915 50.9314489)",,,,
35477396,,,Friedrichstraße,residential,30,False,False,120.095,"LINESTRING (8.4177727 50.9302682, 8.4173319 50.9310128, 8.4173429 50.9312071, 8.4174054 50.931289)",,,,
35477396,,,Friedrichstraße,residential,30,False,True,118.77199999999999,"LINESTRING (8.4177727 50.9302682, 8.4183319 50.929336, 8.4184187 50.9292899)",,,,
36250441,,,Zwischen Landwehr,residential,30,False,True,79.255,"LINESTRING (8.4177727 50.9302682, 8.4179009 50.9302783, 8.4187997 50.930557)",,,,
925896595,,,Wehrstraße,residential,30,False,False,170.54000000000002,"LINESTRING (8.4177727 50.9302682, 8.4176753 50.9302661, 8.4165507 50.9299976, 8.416228 50.9299043, 8.4154965 50.9297367)",,designated,,
35572690,,,Steinackerstraße,residential,30,False,True,305.936,"LINESTRING (8.4131092 50.9281828, 8.412921 50.9281814, 8.411631 50.9281804, 8.4114344 50.928193, 8.4102962 50.9281828, 8.4095785 50.9281757, 8.408768 50.9282976)",,,,
317871766,,,Feldstraße,residential,,False,False,56.891000000000005,"LINESTRING (8.4131092 50.9281828, 8.4131477 50.9279711, 8.4132106 50.9276752)",,,,
317871766,,,Feldstraße,residential,,False,True,92.14,"LINESTRING (8.4131092 50.9281828, 8.4130338 50.9284921, 8.4129545 50.9289196, 8.4128743 50.9289883)",,,,
317871766,,,Feldstraße,residential,,False,True,56.891000000000005,"LINESTRING (8.4132106 50.9276752, 8.4131477 50.9279711, 8.4131092 50.9281828)",,,,
"[36863888, 318235270, 36859199]",2,B 62,Bahnhofstraße,primary,50,False,False,63.144,"LINESTRING (8.4132106 50.9276752, 8.4128788 50.9275821, 8.4127276 50.9275201, 8.4125904 50.927442, 8.4125069 50.9273814, 8.4124812 50.927358)",yes,,,
"[30375080, 696154082]",2,B 62,Bahnhofstraße,primary,50,False,True,238.927,"LINESTRING (8.4132106 50.9276752, 8.4133874 50.9277295, 8.413579 50.9277905, 8.4139669 50.927938, 8.4143514 50.9281556, 8.414501 50.9282391, 8.4147496 50.9283837, 8.4150006 50.9285209, 8.4150732 50.9285561, 8.4152425 50.9286319, 8.4153733 50.9286837, 8.4154784 50.9287172, 8.4157463 50.9287911, 8.4160213 50.9288561)",,,,
40264848,2,K 36,Gennernbach,tertiary,50,False,False,34.704,"LINESTRING (8.4082534 50.9231557, 8.4080184 50.9234304)",,,,
"[945235768, 945235769, 36257250, 36359921]",,,"['Mühlenstraße', 'Dammstraße']",residential,30,False,"[False, True]",556.6670000000001,"LINESTRING (8.4082534 50.9231557, 8.408511 50.9232263, 8.4090623 50.9234163, 8.409775 50.9236783, 8.4103639 50.9238607, 8.4106707 50.9239559, 8.4111162 50.9240263, 8.4115157 50.9240769, 8.411814 50.9241139, 8.4118581 50.9241208, 8.4120679 50.9241535, 8.4121334 50.9241778, 8.4123365 50.9242401, 8.4125598 50.924349, 8.4128559 50.9245375, 8.4130198 50.9246718, 8.4130864 50.924749, 8.4132184 50.9249023, 8.4132365 50.9249296, 8.413335 50.9250778, 8.4133157 50.9252052, 8.4133114 50.925221, 8.4132831 50.925326, 8.4131926 50.9254168, 8.4130947 50.9255, 8.412972 50.9256099, 8.4129363 50.9256832, 8.4129641 50.9257471, 8.413172 50.926111)",,,7.3,
36359921,,,Mühlenstraße,residential,30,False,False,19.36,"LINESTRING (8.413172 50.926111, 8.4132321 50.9261489, 8.4133045 50.9261586, 8.4134069 50.9261227)",,,,
"[945235768, 36359921, 36257250, 945235769]",,,"['Mühlenstraße', 'Dammstraße']",residential,30,False,"[False, True]",556.667,"LINESTRING (8.413172 50.926111, 8.4129641 50.9257471, 8.4129363 50.9256832, 8.412972 50.9256099, 8.4130947 50.9255, 8.4131926 50.9254168, 8.4132831 50.925326, 8.4133114 50.925221, 8.4133157 50.9252052, 8.413335 50.9250778, 8.4132365 50.9249296, 8.4132184 50.9249023, 8.4130864 50.924749, 8.4130198 50.9246718, 8.4128559 50.9245375, 8.4125598 50.924349, 8.4123365 50.9242401, 8.4121334 50.9241778, 8.4120679 50.9241535, 8.4118581 50.9241208, 8.411814 50.9241139, 8.4115157 50.9240769, 8.4111162 50.9240263, 8.4106707 50.9239559, 8.4103639 50.9238607, 8.409775 50.9236783, 8.4090623 50.9234163, 8.408511 50.9232263, 8.4082534 50.9231557)",,,7.3,
1100680631,,,Mühlenstraße,residential,30,False,True,20.512,"LINESTRING (8.413172 50.926111, 8.4131897 50.9261858, 8.4131936 50.9262528, 8.4131982 50.9262945)",,,,
168049221,,,Wallstraße,living_street,,False,True,152.874,"LINESTRING (8.4115097 50.927152, 8.4115203 50.9267917, 8.4114226 50.9266679, 8.4113079 50.9266157, 8.4110297 50.9265713, 8.410988 50.9265724, 8.4106845 50.9265727, 8.4102976 50.9266303, 8.4101269 50.9266557, 8.4100846 50.926662)",,,3,
