osmid,lanes,ref,name,highway,oneway,reversed,length,geometry,maxspeed,width
"[114435985, 27660811, 1255765143]",2,L 504,Bahnhofstraße,secondary,False,False,184.75500000000002,"LINESTRING (7.814714 52.2185618, 7.8146536 52.2185521, 7.8145197 52.2185307, 7.8144762 52.2185248, 7.8135464 52.2184039, 7.813367 52.2183914, 7.8132758 52.2183941, 7.8132182 52.2184097, 7.8131687 52.2184396, 7.8131368 52.2184703, 7.8131268 52.2184876, 7.813128 52.2185236, 7.8131574 52.2186118, 7.8132566 52.2187652, 7.8133038 52.2188527, 7.8133146 52.218888, 7.8133146 52.2189241, 7.8132945 52.2189649, 7.8132642 52.2189941, 7.8132197 52.2190187, 7.8131727 52.2190272, 7.8131285 52.2190242)","['50', '30']",
5122355,2,L 597,Bahnhofstraße,secondary,False,False,49.712,"LINESTRING (7.8113791 52.2175665, 7.8115231 52.2176328, 7.8115774 52.2176691, 7.8116247 52.2177181, 7.8116354 52.2177725, 7.8116125 52.2178336, 7.8115657 52.2179012, 7.8115314 52.2179348)",,
78520228,,,Howesträßchen,residential,False,False,29.178,"LINESTRING (7.8160788 52.2208552, 7.8157339 52.2206996)",,
"[29267745, 1215413074, 1215413076]",,,Howesträßchen,residential,False,True,111.97500000000001,"LINESTRING (7.8160788 52.2208552, 7.8164435 52.2210576, 7.8165585 52.2211613, 7.8166343 52.2212328, 7.8167219 52.2213491, 7.8167813 52.2214416, 7.8168343 52.2215241, 7.8168295 52.2215953, 7.816886 52.2216971)",,
29267969,,,Heckenweg,residential,False,False,109.16300000000001,"LINESTRING (7.8160788 52.2208552, 7.81635 52.2206493, 7.8165201 52.2205177, 7.8166539 52.2203976, 7.8168285 52.2202366, 7.8170217 52.2200624)",,
29267969,,,Heckenweg,residential,False,True,109.163,"LINESTRING (7.8170217 52.2200624, 7.8168285 52.2202366, 7.8166539 52.2203976, 7.8165201 52.2205177, 7.81635 52.2206493, 7.8160788 52.2208552)",,
52911633,,L 597,Pagenstraße,secondary,False,True,257.829,"LINESTRING (7.8170217 52.2200624, 7.8170849 52.2200825, 7.8173492 52.2201722, 7.8178774 52.2203868, 7.818405 52.2206077, 7.8189663 52.2209017, 7.8192964 52.2211203, 7.8194594 52.22128, 7.8195627 52.2214605, 7.8196083 52.2216387)",50,
1215413072,2,L 597,Pagenstraße,secondary,False,False,159.896,"LINESTRING (7.8170217 52.2200624, 7.8168802 52.2200169, 7.8164784 52.2198889, 7.8161566 52.2197808, 7.815865 52.2196747, 7.8156129 52.2195681, 7.8155442 52.2195344, 7.8154841 52.2195007, 7.8152415 52.2193534, 7.8151066 52.219254)",50,
29267970,,,Am Steinkamp,residential,False,False,169.309,"LINESTRING (7.8140658 52.223947, 7.814116 52.2240599, 7.8141534 52.224099, 7.8142097 52.2241508, 7.8142996 52.2242107, 7.8143974 52.2242516, 7.8144956 52.2242823, 7.8146041 52.224307, 7.8147118 52.2243166, 7.8148439 52.2243225, 7.8149392 52.2243236, 7.8150705 52.2243019, 7.8151493 52.2242859, 7.8152521 52.2242551, 7.8153597 52.2242205, 7.8154437 52.2241842, 7.8155531 52.2241352, 7.8156586 52.2240934, 7.8158144 52.22405, 7.8159955 52.2240289, 7.8161254 52.2240198)",,
29267970,,,Am Steinkamp,residential,False,False,5.898,"LINESTRING (7.8161254 52.2240198, 7.8162111 52.2240122)",,
29267970,,,Am Steinkamp,residential,False,True,169.309,"LINESTRING (7.8161254 52.2240198, 7.8159955 52.2240289, 7.8158144 52.22405, 7.8156586 52.2240934, 7.8155531 52.2241352, 7.8154437 52.2241842, 7.8153597 52.2242205, 7.8152521 52.2242551, 7.8151493 52.2242859, 7.8150705 52.2243019, 7.8149392 52.2243236, 7.8148439 52.2243225, 7.8147118 52.2243166, 7.8146041 52.224307, 7.8144956 52.2242823, 7.8143974 52.2242516, 7.8142996 52.2242107, 7.8142097 52.2241508, 7.8141534 52.224099, 7.814116 52.2240599, 7.8140658 52.223947)",,
29268247,,,Am Steinkamp,residential,False,False,109.993,"LINESTRING (7.8161254 52.2240198, 7.8160997 52.2237147, 7.8160905 52.2234636, 7.8160812 52.2233588, 7.816053 52.2233145, 7.815993 52.2232705, 7.8159197 52.2232434, 7.8158255 52.223225, 7.8156467 52.2232195)",,
29267970,,,Am Steinkamp,residential,False,True,15.912,"LINESTRING (7.8172201 52.223969, 7.8169872 52.2239579)",,
29268249,,,Am Steinkamp,residential,False,False,48.086,"LINESTRING (7.8172201 52.223969, 7.8172758 52.2244001)",,
29267970,,,Am Steinkamp,residential,False,False,69.539,"LINESTRING (7.8172201 52.223969, 7.8175116 52.2239792, 7.8177991 52.2239764, 7.8179519 52.2239695, 7.8181144 52.2239607, 7.8182388 52.223953)",,
29267970,,,Am Steinkamp,residential,False,True,11.768,"LINESTRING (7.8184077 52.2239308, 7.8183156 52.2239438, 7.8182388 52.223953)",,
29267974,,,Ahornstraße,residential,False,True,92.32799999999999,"LINESTRING (7.8184077 52.2239308, 7.818353 52.2237847, 7.8182762 52.2235834, 7.8182267 52.2234786, 7.8180295 52.2231729, 7.818006 52.22314)",,
77489429,,,Am Steinkamp,residential,False,False,47.655,"LINESTRING (7.8184077 52.2239308, 7.8186768 52.223892, 7.8189263 52.2238369, 7.8190714 52.2237987)",,
"[75295712, 29267971, 540250326]",,,An Gummerts Kamp,residential,False,False,109.956,"LINESTRING (7.8190714 52.2237987, 7.819045 52.2237441, 7.8190511 52.2236231, 7.8190682 52.2235032, 7.8191084 52.2234222, 7.8191638 52.2233601, 7.8192159 52.2233089, 7.8192553 52.223275, 7.8192971 52.2232383, 7.8193144 52.2232065, 7.819321 52.2231647, 7.8193165 52.2231391, 7.8193045 52.2231179, 7.8192834 52.2230919, 7.8192414 52.2230653, 7.8191947 52.2230322, 7.8191159 52.2229763, 7.8190799 52.2229374, 7.8190615 52.2229029)",,
29267971,,,An Gummerts Kamp,residential,False,True,87.417,"LINESTRING (7.8190714 52.2237987, 7.8191155 52.223847, 7.8191862 52.2239066, 7.8192392 52.2239736, 7.8195921 52.2245147)",,
77489429,,,Am Steinkamp,residential,False,True,47.655,"LINESTRING (7.8190714 52.2237987, 7.8189263 52.2238369, 7.8186768 52.223892, 7.8184077 52.2239308)",,
"[77489438, 77489447]",,,"['Im Winkel', 'Fliederweg']",residential,False,"[False, True]",156.88,"LINESTRING (7.8190714 52.2237987, 7.8192046 52.2237704, 7.8194201 52.2237481, 7.8195618 52.2237521, 7.8196894 52.2237693, 7.8198578 52.2238024, 7.8200739 52.2238598, 7.8205784 52.2239896, 7.8208405 52.2240564, 7.8207995 52.2241463, 7.820741 52.2242416, 7.8206768 52.2242956)",,
29267971,,,An Gummerts Kamp,residential,False,False,87.417,"LINESTRING (7.8195921 52.2245147, 7.8192392 52.2239736, 7.8191862 52.2239066, 7.8191155 52.223847, 7.8190714 52.2237987)",,
540250327,,,Howesträßchen,residential,False,True,97.943,"LINESTRING (7.816886 52.2216971, 7.8170876 52.2218977, 7.8172772 52.2220417, 7.8173358 52.2220843, 7.8175463 52.2222123, 7.8177478 52.2223428, 7.8177971 52.2223737)",,
"[29267745, 1215413074, 1215413076]",,,Howesträßchen,residential,False,False,111.975,"LINESTRING (7.816886 52.2216971, 7.8168295 52.2215953, 7.8168343 52.2215241, 7.8167813 52.2214416, 7.8167219 52.2213491, 7.8166343 52.2212328, 7.8165585 52.2211613, 7.8164435 52.2210576, 7.8160788 52.2208552)",,
"[1215413075, 76848343]",,,Zum Kahlen Berg,residential,False,False,66.761,"LINESTRING (7.816886 52.2216971, 7.8167694 52.2217558, 7.8166565 52.2218176, 7.8164321 52.2219405, 7.8161394 52.2220858)",,
29267973,,,Lindenstraße,residential,False,False,23.964,"LINESTRING (7.8177971 52.2223737, 7.8175477 52.2225257)",,
540250327,,,Howesträßchen,residential,False,False,97.943,"LINESTRING (7.8177971 52.2223737, 7.8177478 52.2223428, 7.8175463 52.2222123, 7.8173358 52.2220843, 7.8172772 52.2220417, 7.8170876 52.2218977, 7.816886 52.2216971)",,
540250327,,,Howesträßchen,residential,False,True,36.227000000000004,"LINESTRING (7.8177971 52.2223737, 7.8180101 52.2224836, 7.818206 52.222582)",,
29267973,,,Lindenstraße,residential,False,True,23.964,"LINESTRING (7.8175477 52.2225257, 7.8177971 52.2223737)",,
29267973,,,Lindenstraße,residential,False,False,150.74,"LINESTRING (7.8175477 52.2225257, 7.8172886 52.2226181, 7.8169874 52.2227303, 7.8169328 52.222752, 7.8168865 52.2227693, 7.8166607 52.2228542, 7.8164676 52.2229267, 7.8163587 52.2229663, 7.8156467 52.2232195)",,
29267974,,,Ahornstraße,residential,False,False,75.113,"LINESTRING (7.8175477 52.2225257, 7.8176441 52.2226539, 7.8177837 52.2228523, 7.8179749 52.2231016, 7.818006 52.22314)",,
29267973,,,Lindenstraße,residential,False,True,150.74,"LINESTRING (7.8156467 52.2232195, 7.8163587 52.2229663, 7.8164676 52.2229267, 7.8166607 52.2228542, 7.8168865 52.2227693, 7.8169328 52.222752, 7.8169874 52.2227303, 7.8172886 52.2226181, 7.8175477 52.2225257)",,
29268247,,,Am Steinkamp,residential,False,True,109.993,"LINESTRING (7.8156467 52.2232195, 7.8158255 52.223225, 7.8159197 52.2232434, 7.815993 52.2232705, 7.816053 52.2233145, 7.8160812 52.2233588, 7.8160905 52.2234636, 7.8160997 52.2237147, 7.8161254 52.2240198)",,
79086232,,,Von-Varendorff-Straße,residential,False,False,67.192,"LINESTRING (7.8156467 52.2232195, 7.8154517 52.2232056, 7.8152373 52.2231801, 7.8150471 52.2231448, 7.8149002 52.2231079, 7.8147049 52.223054)",,
29268086,,,Sieklandstraße,residential,False,True,4.897,"LINESTRING (7.8203784 52.2216426, 7.8203066 52.2216405)",,
29268086,,,Sieklandstraße,residential,False,False,80.811,"LINESTRING (7.8203784 52.2216426, 7.8207108 52.2216873, 7.8209319 52.2217349, 7.8212163 52.2218148, 7.821483 52.2218973)",,
29268087,,,Bogenstraße,residential,False,False,148.881,"LINESTRING (7.8203784 52.2216426, 7.8202823 52.221915, 7.820162 52.2221892, 7.8201212 52.2223217, 7.8201291 52.2223532, 7.8201494 52.2223847, 7.8201886 52.2224098, 7.8202401 52.2224261, 7.820608 52.2224759, 7.820958 52.2225146, 7.8210499 52.222522)",,
29268086,,,Sieklandstraße,residential,False,False,348.178,"LINESTRING (7.821483 52.2218973, 7.8216883 52.221922, 7.8218153 52.221909, 7.8219055 52.2218832, 7.8220498 52.221839, 7.8221354 52.2217985, 7.8222512 52.2217295, 7.8223711 52.2216118, 7.8224291 52.221525, 7.8224676 52.2214565, 7.8224823 52.2213685, 7.8224864 52.2212895, 7.8224819 52.2212299, 7.8224717 52.2211542, 7.8224447 52.221089, 7.8223991 52.2210224, 7.8223188 52.2209687, 7.8222142 52.2209193, 7.8221016 52.2208872, 7.8217791 52.2208125, 7.8215507 52.2207593, 7.8212642 52.220676, 7.8209468 52.2205447, 7.8205716 52.220354, 7.8202441 52.2202278, 7.8200097 52.2201684, 7.8197945 52.2201189)",,
29268086,,,Sieklandstraße,residential,False,True,80.81099999999999,"LINESTRING (7.821483 52.2218973, 7.8212163 52.2218148, 7.8209319 52.2217349, 7.8207108 52.2216873, 7.8203784 52.2216426)",,
29268087,,,Bogenstraße,residential,False,True,75.485,"LINESTRING (7.821483 52.2218973, 7.8213106 52.2221639, 7.8210499 52.222522)",,
29268087,,,Bogenstraße,residential,False,False,75.485,"LINESTRING (7.8210499 52.222522, 7.8213106 52.2221639, 7.821483 52.2218973)",,
29268087,,,Bogenstraße,residential,False,True,148.881,"LINESTRING (7.8210499 52.222522, 7.820958 52.2225146, 7.820608 52.2224759, 7.8202401 52.2224261, 7.8201886 52.2224098, 7.8201494 52.2223847, 7.8201291 52.2223532, 7.8201212 52.2223217, 7.820162 52.2221892, 7.8202823 52.221915, 7.8203784 52.2216426)",,
74486919,,,Alte Obstwiese,residential,False,True,87.35900000000001,"LINESTRING (7.8210499 52.222522, 7.8210334 52.222556, 7.8210123 52.222612, 7.8209912 52.2226883, 7.8209865 52.2227602, 7.821017 52.2228408, 7.8210691 52.2229483, 7.8210975 52.2230045, 7.8211222 52.2230479, 7.8211241 52.2231685, 7.8211016 52.2232908)",,
"[771094990, 771094989, 29268382]",,,Steinstraße,residential,False,False,370.96,"LINESTRING (7.8136554 52.2219549, 7.8134888 52.2220863, 7.8133106 52.222212, 7.8131006 52.2223256, 7.8129718 52.2223964, 7.8128421 52.2224863, 7.8126423 52.2226569, 7.8125364 52.2227934, 7.8124807 52.2229388, 7.8125064 52.2232087, 7.8125283 52.2235467, 7.8123831 52.2236836, 7.8123026 52.2237728, 7.8122076 52.2239444, 7.8121856 52.2239841, 7.8120974 52.2241492, 7.8119573 52.2242572, 7.8118011 52.2243686, 7.8117405 52.2244075, 7.8116536 52.2244635, 7.8114904 52.2245262, 7.8111221 52.2246225, 7.8110482 52.2246262)",,
78520227,,,Jahnstraße,residential,False,True,87.05599999999998,"LINESTRING (7.8136554 52.2219549, 7.8136879 52.2217474, 7.8137082 52.2216195, 7.8137295 52.2214933, 7.8137941 52.2213728, 7.8139166 52.2211958)",30,
328866832,,,Jahnstraße,residential,False,False,84.721,"LINESTRING (7.8136554 52.2219549, 7.8136554 52.2221671, 7.8136333 52.2222473, 7.8136072 52.2223397, 7.8135775 52.2224602, 7.8135792 52.2225358, 7.8136116 52.2226004, 7.8136382 52.22264, 7.8136979 52.2226958)",,
29268386,,,Jahnstraße,residential,False,True,149.99200000000002,"LINESTRING (7.8136979 52.2226958, 7.8136266 52.2227084, 7.8135685 52.2227187, 7.8135129 52.2227342, 7.8134494 52.2227585, 7.8133898 52.2227921, 7.8133433 52.2228449, 7.8132925 52.2229134, 7.8132438 52.2229967, 7.8132279 52.2230774, 7.8132461 52.2231978, 7.8133124 52.2237889, 7.8133918 52.2238431, 7.8134233 52.2238807)",,
"[29268095, 77914295]",,,Walther-Borgstette-Straße,residential,False,True,184.948,"LINESTRING (7.8136979 52.2226958, 7.8137642 52.2226904, 7.8138169 52.2226889, 7.8138914 52.2226775, 7.8139804 52.2226474, 7.8139946 52.2226365, 7.8140546 52.2225905, 7.8141042 52.2225295, 7.8141797 52.2224024, 7.8142934 52.2222037, 7.8143794 52.2220319, 7.8144347 52.2219264, 7.8145197 52.2218125, 7.8146213 52.2217239, 7.8149214 52.2214901, 7.815132 52.2213757)",30,
328866832,,,Jahnstraße,residential,False,True,84.721,"LINESTRING (7.8136979 52.2226958, 7.8136382 52.22264, 7.8136116 52.2226004, 7.8135792 52.2225358, 7.8135775 52.2224602, 7.8136072 52.2223397, 7.8136333 52.2222473, 7.8136554 52.2221671, 7.8136554 52.2219549)",,
1215413073,,,Von-Varendorff-Straße,residential,False,True,80.64099999999999,"LINESTRING (7.8136979 52.2226958, 7.8137709 52.222756, 7.8138699 52.2228183, 7.8141857 52.2229116, 7.8144965 52.2229992, 7.8147049 52.223054)",,
"[29268250, 78207957]",,,Kampstraße,residential,False,False,104.83799999999998,"LINESTRING (7.8161394 52.2220858, 7.8158218 52.2218995, 7.8156366 52.2217714, 7.8153636 52.2215681, 7.8152171 52.2214496, 7.815132 52.2213757)",30,
76848343,,,Zum Kahlen Berg,residential,False,False,146.43699999999998,"LINESTRING (7.8161394 52.2220858, 7.8161199 52.2220969, 7.8158474 52.2222478, 7.8155574 52.2224029, 7.8153179 52.2225427, 7.8150872 52.2227004, 7.8149049 52.2228408, 7.8147842 52.2229637, 7.8147049 52.223054)",,
"[1215413075, 76848343]",,,Zum Kahlen Berg,residential,False,True,66.76100000000001,"LINESTRING (7.8161394 52.2220858, 7.8164321 52.2219405, 7.8166565 52.2218176, 7.8167694 52.2217558, 7.816886 52.2216971)",,
76848343,,,Zum Kahlen Berg,residential,False,True,146.43699999999998,"LINESTRING (7.8147049 52.223054, 7.8147842 52.2229637, 7.8149049 52.2228408, 7.8150872 52.2227004, 7.8153179 52.2225427, 7.8155574 52.2224029, 7.8158474 52.2222478, 7.8161199 52.2220969, 7.8161394 52.2220858)",,
79086232,,,Von-Varendorff-Straße,residential,False,True,67.19200000000001,"LINESTRING (7.8147049 52.223054, 7.8149002 52.2231079, 7.8150471 52.2231448, 7.8152373 52.2231801, 7.8154517 52.2232056, 7.8156467 52.2232195)",,
1215413073,,,Von-Varendorff-Straße,residential,False,False,80.64099999999999,"LINESTRING (7.8147049 52.223054, 7.8144965 52.2229992, 7.8141857 52.2229116, 7.8138699 52.2228183, 7.8137709 52.222756, 7.8136979 52.2226958)",,
"[77914295, 29268095]",,,Walther-Borgstette-Straße,residential,False,False,184.948,"LINESTRING (7.815132 52.2213757, 7.8149214 52.2214901, 7.8146213 52.2217239, 7.8145197 52.2218125, 7.8144347 52.2219264, 7.8143794 52.2220319, 7.8142934 52.2222037, 7.8141797 52.2224024, 7.8141042 52.2225295, 7.8140546 52.2225905, 7.8139946 52.2226365, 7.8139804 52.2226474, 7.8138914 52.2226775, 7.8138169 52.2226889, 7.8137642 52.2226904, 7.8136979 52.2226958)",30,
29268095,,,Walther-Borgstette-Straße,residential,False,True,49.757,"LINESTRING (7.815132 52.2213757, 7.815268 52.2213192, 7.8154846 52.2212205, 7.815707 52.2211007)",30,
"[29268250, 78207957]",,,Kampstraße,residential,False,True,104.838,"LINESTRING (7.815132 52.2213757, 7.8152171 52.2214496, 7.8153636 52.2215681, 7.8156366 52.2217714, 7.8158218 52.2218995, 7.8161394 52.2220858)",30,
29268249,,,Am Steinkamp,residential,False,True,48.086,"LINESTRING (7.8172758 52.2244001, 7.8172201 52.223969)",,
"[245258249, 84791062]",,,Sonnenweg,residential,False,True,143.63299999999998,"LINESTRING (7.8102248 52.2257138, 7.8103077 52.2256668, 7.8102651 52.2255043, 7.8102526 52.2254258, 7.8102377 52.2253383, 7.8102783 52.2252319, 7.8103499 52.2251515, 7.8104121 52.2250717, 7.810567 52.2249786, 7.8107764 52.2248447, 7.8109236 52.2247605, 7.8110097 52.2247047, 7.8110332 52.2246812, 7.8110482 52.2246262)",,3
"[75561169, 40812853]",,,Gräfin-Anna-Straße,residential,False,False,59.781000000000006,"LINESTRING (7.8151066 52.219254, 7.8154358 52.2190331, 7.8155889 52.2189207, 7.8156062 52.2189101, 7.8156817 52.2188484)",,
"[77645155, 617686199]",2,L 597,Pagenstraße,secondary,False,False,45.916,"LINESTRING (7.8151066 52.219254, 7.8149942 52.2191987, 7.8148743 52.2191529, 7.814769 52.2191307, 7.81459 52.2190943, 7.8145463 52.2190841, 7.8145096 52.2190718)",50,
1215413072,2,L 597,Pagenstraße,secondary,False,True,159.896,"LINESTRING (7.8151066 52.219254, 7.8152415 52.2193534, 7.8154841 52.2195007, 7.8155442 52.2195344, 7.8156129 52.2195681, 7.815865 52.2196747, 7.8161566 52.2197808, 7.8164784 52.2198889, 7.8168802 52.2200169, 7.8170217 52.2200624)",50,
"[75561169, 40812853]",,,Gräfin-Anna-Straße,residential,False,True,59.781,"LINESTRING (7.8156817 52.2188484, 7.8156062 52.2189101, 7.8155889 52.2189207, 7.8154358 52.2190331, 7.8151066 52.219254)",,
73716784,,L 504,Lengericher Straße,secondary,False,False,19.681,"LINESTRING (7.8147993 52.2183927, 7.814714 52.2185618)",50,
"[75394298, 75561171]",,,"['Gräfin-Anna-Straße', 'Hofbauers Kamp']",residential,False,"[False, True]",376.53900000000004,"LINESTRING (7.8147993 52.2183927, 7.814928 52.2184194, 7.8149507 52.2183894, 7.8150004 52.2183598, 7.8151199 52.2183355, 7.8152459 52.2183431, 7.8154117 52.2183862, 7.8155724 52.2184341, 7.8156028 52.2184448, 7.8156721 52.2184968, 7.8157929 52.218591, 7.8161668 52.2188908, 7.8167596 52.2192242, 7.8170716 52.2194226, 7.817832 52.2199076, 7.8180815 52.2200293, 7.8182907 52.2200781, 7.8184929 52.2201049, 7.8187212 52.2201172, 7.818926 52.2201182, 7.8190903 52.2201084)",,
76589670,,L 504,Lengericher Straße,secondary,False,True,59.008,"LINESTRING (7.8147993 52.2183927, 7.8148637 52.2182675, 7.8149844 52.218076, 7.8150525 52.2179858, 7.815161 52.2179183)",50,
29268086,,,Sieklandstraße,residential,False,True,348.17800000000005,"LINESTRING (7.8197945 52.2201189, 7.8200097 52.2201684, 7.8202441 52.2202278, 7.8205716 52.220354, 7.8209468 52.2205447, 7.8212642 52.220676, 7.8215507 52.2207593, 7.8217791 52.2208125, 7.8221016 52.2208872, 7.8222142 52.2209193, 7.8223188 52.2209687, 7.8223991 52.2210224, 7.8224447 52.221089, 7.8224717 52.2211542, 7.8224819 52.2212299, 7.8224864 52.2212895, 7.8224823 52.2213685, 7.8224676 52.2214565, 7.8224291 52.221525, 7.8223711 52.2216118, 7.8222512 52.2217295, 7.8221354 52.2217985, 7.8220498 52.221839, 7.8219055 52.2218832, 7.8218153 52.221909, 7.8216883 52.221922, 7.821483 52.2218973)",,
75394298,,,Hofbauers Kamp,residential,False,False,43.121,"LINESTRING (7.8197945 52.2201189, 7.819864 52.2201097, 7.8199185 52.2200893, 7.81996 52.2200605, 7.8200201 52.2200096, 7.8200484 52.2199554, 7.8200288 52.2198621, 7.8200106 52.2198104)",,
75394298,,,Hofbauers Kamp,residential,False,True,48.274,"LINESTRING (7.8197945 52.2201189, 7.8194223 52.2200897, 7.8190903 52.2201084)",,
76589670,,L 504,Lengericher Straße,secondary,False,False,5.376,"LINESTRING (7.8211765 52.2178166, 7.8211018 52.217801)",50,
30349230,,L 504,Lengericher Straße,secondary,False,True,170.905,"LINESTRING (7.8211765 52.2178166, 7.8216098 52.2179449, 7.8218199 52.2179953, 7.82202 52.2180281, 7.8221114 52.2180378, 7.8222196 52.2180397, 7.822381 52.2180287, 7.8225317 52.2180072, 7.8228013 52.2179529, 7.8232271 52.2178381, 7.8235198 52.217748)",,
67303621,,,Lengericher Straße,residential,False,False,87.441,"LINESTRING (7.8211765 52.2178166, 7.8212727 52.2177134, 7.8213174 52.217691, 7.8213883 52.2176735, 7.821457 52.2176628, 7.821529 52.2176637, 7.8216009 52.2176802, 7.8216709 52.2177039, 7.8217304 52.217723, 7.8217938 52.2177465, 7.8218553 52.2177589, 7.8219143 52.2177614, 7.8219719 52.2177593, 7.8220132 52.2177504, 7.8220355 52.2177422, 7.822068 52.2177247, 7.8220946 52.2177003, 7.8221138 52.2176728, 7.8221386 52.2176429, 7.8221693 52.2176055)",,
40813138,,,Auf der Breede,residential,False,False,24.866,"LINESTRING (7.8200509 52.2183641, 7.8202344 52.2184822, 7.8202991 52.218528)",,
