osmid,name,highway,maxspeed,oneway,reversed,length,lanes,ref,geometry,bridge,width,junction
24883027,Eybacher Straße,residential,,False,True,57.329,,,"LINESTRING (9.8317711 48.6250839, 9.8319144 48.6255907)",,,
386423082,Eybacher Straße,residential,30,False,False,19.984,,,"LINESTRING (9.8317711 48.6250839, 9.831512 48.6250294)",,,
24779131,Mühlstraße,residential,30,False,False,113.025,,,"LINESTRING (9.8336309 48.6251091, 9.8320931 48.6251078)",,,
24702509,Kantstraße,residential,30,False,False,55.654,,,"LINESTRING (9.8336309 48.6251091, 9.8336126 48.6250554, 9.8333708 48.6246396)",,6.7,
"[386423083, 24779131, 479169004]","['Eybstraße', 'Mühlstraße']",residential,30,False,True,99.34299999999999,2,,"LINESTRING (9.8336309 48.6251091, 9.8344131 48.6251115, 9.8344966 48.6251119, 9.8346196 48.6251098, 9.8346939 48.6251022, 9.8349782 48.625073)",,7.7,
24702509,Kantstraße,residential,30,False,False,72.203,,,"LINESTRING (9.8328798 48.6237711, 9.8325079 48.6231701)",,6.7,
24702509,Kantstraße,residential,30,False,True,57.633,,,"LINESTRING (9.8328798 48.6237711, 9.833149 48.6242579)",,6.7,
332679492,Stuttgarter Straße,primary,50,False,False,75.948,2,B 10,"LINESTRING (9.8328798 48.6237711, 9.8338493 48.6235348)",,,
332679492,Stuttgarter Straße,primary,50,False,True,108.863,2,B 10,"LINESTRING (9.8328798 48.6237711, 9.8319097 48.6240149, 9.8314937 48.6241161)",,,
250291469,Seitenstraße,residential,30,False,False,75.917,,,"LINESTRING (9.8305784 48.6247796, 9.830493 48.62546)",,,
386423082,Eybacher Straße,residential,30,False,True,74.027,,,"LINESTRING (9.8305784 48.6247796, 9.831512 48.6250294)",,,
24883029,Wölkstraße,residential,30,False,False,60.289,,,"LINESTRING (9.830493 48.62546, 9.8313053 48.6255355)",,,
250291469,Seitenstraße,residential,30,False,True,75.917,,,"LINESTRING (9.830493 48.62546, 9.8305784 48.6247796)",,,
24883027,Eybacher Straße,residential,,False,False,57.329,,,"LINESTRING (9.8319144 48.6255907, 9.8317711 48.6250839)",,,
24883029,Wölkstraße,residential,30,False,True,45.186,,,"LINESTRING (9.8319144 48.6255907, 9.8313053 48.6255355)",,,
22352973,Burgstraße,residential,30,False,False,73.127,,,"LINESTRING (9.8362045 48.623971, 9.8365361 48.6239, 9.8365806 48.6238905, 9.837151 48.6237683)",,,
25001211,Werkstraße,tertiary,50,False,True,90.99199999999999,2,L 1224,"LINESTRING (9.8362045 48.623971, 9.8364337 48.6243571, 9.8366375 48.6247375)",,,
"[382496874, 386398636]",Werkstraße,tertiary,50,False,False,58.385000000000005,"['4', '2']",L 1224,"LINESTRING (9.8362045 48.623971, 9.8360808 48.6237994, 9.8359092 48.6234842)",,,
22352973,Burgstraße,residential,30,False,True,49.829,,,"LINESTRING (9.8377975 48.6236334, 9.837151 48.6237683)",,,
29278713,Hohenstaufenstraße,residential,30,False,False,15.103,,,"LINESTRING (9.8377975 48.6236334, 9.8380016 48.6236177)",,,
386398632,Hohenstaufenstraße,residential,30,False,True,127.929,,,"LINESTRING (9.8377975 48.6236334, 9.8377039 48.6234944, 9.8373115 48.623395, 9.8369775 48.6233104, 9.8362936 48.6231371)",,,
22352987,Staffelstraße,residential,30,False,False,48.024,,,"LINESTRING (9.8380016 48.6236177, 9.8381385 48.6231954)",,,
29278713,Hohenstaufenstraße,residential,30,False,True,15.103,,,"LINESTRING (9.8380016 48.6236177, 9.8377975 48.6236334)",,,
29398250,Staffelstraße,residential,30,False,False,57.519,,,"LINESTRING (9.8380016 48.6236177, 9.8380221 48.6241348)",,3,
29278713,Hohenstaufenstraße,residential,30,False,False,71.952,,,"LINESTRING (9.8380016 48.6236177, 9.8386189 48.623691, 9.8389656 48.6237303)",,,
24779269,Marienstraße,residential,30,False,False,51.792,,,"LINESTRING (9.8395554 48.6237871, 9.8396388 48.6233246)",,,
29278713,Hohenstaufenstraße,residential,30,False,False,48.532,,,"LINESTRING (9.8395554 48.6237871, 9.8402008 48.6238793)",,,
24779269,Marienstraße,residential,30,False,True,90.24199999999999,,,"LINESTRING (9.8395554 48.6237871, 9.8394259 48.6241613, 9.8392924 48.6245798)",,,
29278713,Hohenstaufenstraße,residential,30,False,True,43.808,,,"LINESTRING (9.8395554 48.6237871, 9.8394105 48.6237731, 9.8389656 48.6237303)",,,
29278713,Hohenstaufenstraße,residential,30,False,False,48.225,,,"LINESTRING (9.8409568 48.6240112, 9.8415956 48.6241102)",,,
29278713,Hohenstaufenstraße,residential,30,False,True,57.469,,,"LINESTRING (9.8409568 48.6240112, 9.8402008 48.6238793)",,,
29351638,Mozartstraße,residential,30,False,False,57.368,,,"LINESTRING (9.8409568 48.6240112, 9.841148 48.623511)",,,
29351638,Mozartstraße,residential,30,False,True,41.956,,,"LINESTRING (9.8409568 48.6240112, 9.8408369 48.6243801)",,,
29278713,Hohenstaufenstraße,residential,30,False,True,48.404,,,"LINESTRING (9.8422368 48.6242095, 9.8415956 48.6241102)",,,
29352124,Charlottenstraße,residential,,False,True,58.302,,,"LINESTRING (9.8422368 48.6242095, 9.8423526 48.6236908)",,,
29278713,Hohenstaufenstraße,residential,30,False,False,93.011,,,"LINESTRING (9.8422368 48.6242095, 9.8429883 48.6242539, 9.8434981 48.6242767)",,,
29352124,Charlottenstraße,residential,,False,False,89.822,,,"LINESTRING (9.8422368 48.6242095, 9.8421451 48.6245895, 9.8420867 48.6248311, 9.8420442 48.6250072)",,,
29351844,Sedanstraße,residential,30,False,False,88.462,,,"LINESTRING (9.8434981 48.6242767, 9.8435221 48.6250721)",,,
29278713,Hohenstaufenstraße,residential,30,False,True,93.011,,,"LINESTRING (9.8434981 48.6242767, 9.8429883 48.6242539, 9.8422368 48.6242095)",,,
29351844,Sedanstraße,residential,30,False,True,58.525000000000006,,,"LINESTRING (9.8434981 48.6242767, 9.843498 48.624077, 9.8434895 48.6240202, 9.8434294 48.6237536)",,,
386398632,Hohenstaufenstraße,residential,30,False,False,127.929,,,"LINESTRING (9.8362936 48.6231371, 9.8369775 48.6233104, 9.8373115 48.623395, 9.8377039 48.6234944, 9.8377975 48.6236334)",,,
22352987,Staffelstraße,residential,30,False,False,15.025,,,"LINESTRING (9.8381385 48.6231954, 9.8381915 48.6230649)",,,
22352987,Staffelstraße,residential,30,False,True,48.024,,,"LINESTRING (9.8381385 48.6231954, 9.8380016 48.6236177)",,,
24779267,Staffelstraße,residential,30,False,False,48.558,,,"LINESTRING (9.8381385 48.6231954, 9.8387778 48.6233055)",,,
24779267,Staffelstraße,residential,30,False,True,48.558,,,"LINESTRING (9.8387778 48.6233055, 9.8381385 48.6231954)",,,
22352987,Staffelstraße,residential,30,False,True,15.025,,,"LINESTRING (9.8381915 48.6230649, 9.8381385 48.6231954)",,,
16802180,Bahnhofstraße,tertiary,50,False,False,121.635,,,"LINESTRING (9.8373669 48.6225892, 9.8364915 48.6228168, 9.8362211 48.6229073, 9.8361628 48.6229284, 9.8358817 48.6230602)",,,
16802180,Bahnhofstraße,tertiary,50,False,True,97.794,,,"LINESTRING (9.8373669 48.6225892, 9.8376298 48.6225186, 9.8378823 48.6224507, 9.8381974 48.622366, 9.8385994 48.6222579)",,,
29351933,Friedrichstraße,living_street,,False,True,201.724,,,"LINESTRING (9.8373669 48.6225892, 9.8380479 48.6227412, 9.8383833 48.6228161, 9.8385807 48.6228588, 9.8396017 48.6230756, 9.8396573 48.6231503, 9.8396634 48.6232138, 9.8396388 48.6233246)",,,
29351844,Sedanstraße,residential,30,False,True,52.283,,,"LINESTRING (9.8434294 48.6237536, 9.8433593 48.6232857)",,,
29351317,Seebachstraße,residential,30,False,False,79.58699999999999,,,"LINESTRING (9.8434294 48.6237536, 9.8430337 48.6237506, 9.8423526 48.6236908)",,,
29351844,Sedanstraße,residential,30,False,False,58.525000000000006,,,"LINESTRING (9.8434294 48.6237536, 9.8434895 48.6240202, 9.843498 48.624077, 9.8434981 48.6242767)",,,
29351317,Seebachstraße,residential,30,False,False,42.537,,,"LINESTRING (9.8423526 48.6236908, 9.8417881 48.6236065)",,,
29352124,Charlottenstraße,residential,,False,False,58.302,,,"LINESTRING (9.8423526 48.6236908, 9.8422368 48.6242095)",,,
29351317,Seebachstraße,residential,30,False,True,79.58699999999999,,,"LINESTRING (9.8423526 48.6236908, 9.8430337 48.6237506, 9.8434294 48.6237536)",,,
29351317,Seebachstraße,residential,30,False,False,63.514,,,"LINESTRING (9.841148 48.623511, 9.8403029 48.6233918)",,,
"[29351700, 1039023791]","['Schwabstraße', 'Mozartstraße']",residential,30,False,False,159.026,,,"LINESTRING (9.841148 48.623511, 9.8413118 48.62305, 9.8405789 48.6230029, 9.8404875 48.6230246, 9.8403652 48.6230986, 9.8403029 48.6233918)",,,
29351317,Seebachstraße,residential,30,False,True,48.231,,,"LINESTRING (9.841148 48.623511, 9.8417881 48.6236065)",,,
29351638,Mozartstraße,residential,30,False,True,57.368,,,"LINESTRING (9.841148 48.623511, 9.8409568 48.6240112)",,,
29351317,Seebachstraße,residential,30,False,False,49.38,,,"LINESTRING (9.8403029 48.6233918, 9.8396388 48.6233246)",,,
29351317,Seebachstraße,residential,30,False,True,63.514,,,"LINESTRING (9.8403029 48.6233918, 9.841148 48.623511)",,,
"[29351700, 1039023791]","['Schwabstraße', 'Mozartstraße']",residential,30,False,True,159.02599999999998,,,"LINESTRING (9.8403029 48.6233918, 9.8403652 48.6230986, 9.8404875 48.6230246, 9.8405789 48.6230029, 9.8413118 48.62305, 9.841148 48.623511)",,,
29351700,Schwabstraße,residential,30,False,False,54.725,,,"LINESTRING (9.8403029 48.6233918, 9.8402008 48.6238793)",,,
24779269,Marienstraße,residential,30,False,True,51.792,,,"LINESTRING (9.8396388 48.6233246, 9.8395554 48.6237871)",,,
29351317,Seebachstraße,residential,30,False,True,49.38,,,"LINESTRING (9.8396388 48.6233246, 9.8403029 48.6233918)",,,
29351933,Friedrichstraße,living_street,,False,False,201.724,,,"LINESTRING (9.8396388 48.6233246, 9.8396634 48.6232138, 9.8396573 48.6231503, 9.8396017 48.6230756, 9.8385807 48.6228588, 9.8383833 48.6228161, 9.8380479 48.6227412, 9.8373669 48.6225892)",,,
29351844,Sedanstraße,residential,30,False,True,88.462,,,"LINESTRING (9.8435221 48.6250721, 9.8434981 48.6242767)",,,
24779713,Eybstraße,residential,30,False,False,12.949,,,"LINESTRING (9.8435221 48.6250721, 9.8435858 48.6251034, 9.8436727 48.6251316)",,,
24779713,Eybstraße,residential,30,False,True,12.949,,,"LINESTRING (9.8436727 48.6251316, 9.8435858 48.6251034, 9.8435221 48.6250721)",,,
"[85176193, 320262450, 320262449]",Bahnhofstraße,tertiary,40,False,False,158.311,3,,"LINESTRING (9.8410038 48.6193658, 9.8410392 48.6198811, 9.8410668 48.6201315, 9.8410822 48.6203019, 9.8410904 48.620392, 9.8410922 48.6204082, 9.8411385 48.6207675, 9.8411399 48.6207865)",,,
"[929861614, 922929084, 22939414]",Parkstraße,residential,30,False,False,303.45700000000005,,,"LINESTRING (9.8410038 48.6193658, 9.8405174 48.6194253, 9.8403385 48.6194549, 9.8398829 48.6195193, 9.8397616 48.6195364, 9.8393529 48.6195942, 9.8392458 48.6196062, 9.8390728 48.6196255, 9.83903 48.6196303, 9.8389213 48.6196445, 9.8384481 48.6196967, 9.8380086 48.6197645, 9.8377585 48.6197951, 9.8370188 48.6197355, 9.8369473 48.6197276)",,,
"[922929084, 929861614, 22939414]",Parkstraße,residential,30,False,True,303.45700000000005,,,"LINESTRING (9.8369473 48.6197276, 9.8370188 48.6197355, 9.8377585 48.6197951, 9.8380086 48.6197645, 9.8384481 48.6196967, 9.8389213 48.6196445, 9.83903 48.6196303, 9.8390728 48.6196255, 9.8392458 48.6196062, 9.8393529 48.6195942, 9.8397616 48.6195364, 9.8398829 48.6195193, 9.8403385 48.6194549, 9.8405174 48.6194253, 9.8410038 48.6193658)",,,
"[976693552, 929877082, 929877084]",Eberhardstraße,primary,50,False,True,159.81,"['2', '3']",B 10,"LINESTRING (9.8369473 48.6197276, 9.8369249 48.6199135, 9.8369005 48.6199854, 9.8368912 48.6200091, 9.8367233 48.6204531, 9.8365884 48.6208854, 9.8365129 48.6211339)",,,
24665901,Keplerstraße,residential,30,False,False,93.494,,,"LINESTRING (9.8325079 48.6231701, 9.8313176 48.6234666)",,5.4,
24665901,Keplerstraße,residential,30,False,True,74.169,,,"LINESTRING (9.8325079 48.6231701, 9.8334355 48.6229075)",,5.4,
24702509,Kantstraße,residential,30,False,True,72.203,,,"LINESTRING (9.8325079 48.6231701, 9.8328798 48.6237711)",,6.7,
"[24665900, 24702509]","['Uracher Straße', 'Kantstraße']",residential,30,False,False,143.197,,,"LINESTRING (9.8325079 48.6231701, 9.8322304 48.6226619, 9.8311782 48.6229358)",,"['6', '6.7']",
22441070,Wilhelmstraße,residential,30,False,False,73.372,,,"LINESTRING (9.8313176 48.6234666, 9.8314937 48.6241161)",,,
22441070,Wilhelmstraße,residential,30,False,True,59.905,,,"LINESTRING (9.8313176 48.6234666, 9.8311782 48.6229358)",,,
24665901,Keplerstraße,residential,30,False,True,93.494,,,"LINESTRING (9.8313176 48.6234666, 9.8325079 48.6231701)",,5.4,
24665901,Keplerstraße,residential,30,False,False,74.169,,,"LINESTRING (9.8334355 48.6229075, 9.8325079 48.6231701)",,5.4,
24778345,Hölderlinstraße,residential,30,False,False,4.748,,,"LINESTRING (9.8334355 48.6229075, 9.8334796 48.6229387)",,3.3,
24778345,Hölderlinstraße,residential,30,False,True,77.512,,,"LINESTRING (9.8334355 48.6229075, 9.8333171 48.6227903, 9.833135 48.6226336, 9.8328505 48.6224528, 9.8327304 48.6223959)",,3.3,
22441070,Wilhelmstraße,residential,30,False,False,59.905,,,"LINESTRING (9.8311782 48.6229358, 9.8313176 48.6234666)",,,
"[24665900, 24702509]","['Uracher Straße', 'Kantstraße']",residential,30,False,True,143.197,,,"LINESTRING (9.8311782 48.6229358, 9.8322304 48.6226619, 9.8325079 48.6231701)",,"['6', '6.7']",
"[976693548, 976693549]",Kaiser-Wilhelm-Straße,residential,,False,False,135.668,,,"LINESTRING (9.8381541 48.6213188, 9.8377761 48.6213958, 9.8375252 48.6214469, 9.8374862 48.6214548, 9.8374002 48.6214723, 9.8373255 48.6214784, 9.8371587 48.6214558, 9.8370167 48.6214061, 9.8365129 48.6211339)",,,
"[24665903, 976693551]",Kaiser-Wilhelm-Straße,residential,,False,True,227.681,,,"LINESTRING (9.8381541 48.6213188, 9.8384544 48.6212497, 9.838491 48.6212413, 9.8393744 48.6210555, 9.8405405 48.6208549, 9.8406648 48.6208351, 9.8408008 48.6208173, 9.8409765 48.6207994, 9.8411399 48.6207865)",,,
"[24778920, 382496872]",Eberhardstraße,primary,50,False,True,219.18,"['2', '3']",B 10,"LINESTRING (9.8365129 48.6211339, 9.8363946 48.6215034, 9.8363108 48.6217418, 9.8362077 48.6220353, 9.8361964 48.6220685, 9.8360724 48.6224349, 9.8359455 48.6228426, 9.8359351 48.6228795, 9.8358817 48.6230602)",,,
"[976693548, 976693549]",Kaiser-Wilhelm-Straße,residential,,False,True,135.668,,,"LINESTRING (9.8365129 48.6211339, 9.8370167 48.6214061, 9.8371587 48.6214558, 9.8373255 48.6214784, 9.8374002 48.6214723, 9.8374862 48.6214548, 9.8375252 48.6214469, 9.8377761 48.6213958, 9.8381541 48.6213188)",,,
"[976693552, 929877082, 929877084]",Eberhardstraße,primary,50,False,False,159.81,"['2', '3']",B 10,"LINESTRING (9.8365129 48.6211339, 9.8365884 48.6208854, 9.8367233 48.6204531, 9.8368912 48.6200091, 9.8369005 48.6199854, 9.8369249 48.6199135, 9.8369473 48.6197276)",,,
16802180,Bahnhofstraße,tertiary,50,False,False,97.794,,,"LINESTRING (9.8385994 48.6222579, 9.8381974 48.622366, 9.8378823 48.6224507, 9.8376298 48.6225186, 9.8373669 48.6225892)",,,
16802180,Bahnhofstraße,tertiary,50,False,True,116.865,,,"LINESTRING (9.8385994 48.6222579, 9.8399246 48.6217526, 9.8399766 48.6217327)",,,
24665904,Haegelestraße,residential,30,False,False,102.939,,,"LINESTRING (9.8385994 48.6222579, 9.8382992 48.6219169, 9.8381719 48.6213924)",,,
22441070,Wilhelmstraße,residential,30,False,False,72.623,,,"LINESTRING (9.831588 48.6244421, 9.8317711 48.6250839)",,,
22441070,Wilhelmstraße,residential,30,False,True,36.906,,,"LINESTRING (9.831588 48.6244421, 9.8314937 48.6241161)",,,
24684799,Wagnerstraße,residential,30,False,False,116.546,,,"LINESTRING (9.831588 48.6244421, 9.833149 48.6242579)",,7.6,
24684799,Wagnerstraße,residential,30,False,False,73.764,,,"LINESTRING (9.833149 48.6242579, 9.834089 48.6240255)",,7.6,
24684799,Wagnerstraße,residential,30,False,True,116.546,,,"LINESTRING (9.833149 48.6242579, 9.831588 48.6244421)",,7.6,
24702509,Kantstraße,residential,30,False,False,57.633,,,"LINESTRING (9.833149 48.6242579, 9.8328798 48.6237711)",,6.7,
24702509,Kantstraße,residential,30,False,True,45.466,,,"LINESTRING (9.833149 48.6242579, 9.8333708 48.6246396)",,6.7,
24684799,Wagnerstraße,residential,30,False,True,73.764,,,"LINESTRING (9.834089 48.6240255, 9.833149 48.6242579)",,7.6,
24684800,Steinstraße,residential,30,False,False,57.337,,,"LINESTRING (9.834089 48.6240255, 9.8338493 48.6235348)",,,
24684800,Steinstraße,residential,30,False,True,114.23,,,"LINESTRING (9.834089 48.6240255, 9.8342548 48.624388, 9.8342208 48.6244324, 9.8333708 48.6246396)",,,
24684800,Steinstraße,residential,30,False,True,57.337,,,"LINESTRING (9.8338493 48.6235348, 9.834089 48.6240255)",,,
332679492,Stuttgarter Straße,primary,50,False,True,75.948,2,B 10,"LINESTRING (9.8338493 48.6235348, 9.8328798 48.6237711)",,,
24778917,Hölderlinstraße,residential,,False,False,70.235,,,"LINESTRING (9.8338493 48.6235348, 9.8337168 48.6232841, 9.8332 48.6234157)",,4.9,
332679492,Stuttgarter Straße,primary,50,False,False,24.455,2,B 10,"LINESTRING (9.8338493 48.6235348, 9.8339338 48.623512, 9.8341608 48.6234576)",,,
30033372,Werkstraße,tertiary,50,False,False,26.82,2,L 1224,"LINESTRING (9.8371011 48.6258223, 9.8370366 48.6255849)",,,
24684802,Bölckestraße,residential,,False,False,57.809,,,"LINESTRING (9.8371011 48.6258223, 9.8373082 48.625871, 9.837824 48.6260262)",,,
24684802,Bölckestraße,residential,,False,True,57.809,,,"LINESTRING (9.837824 48.6260262, 9.8373082 48.625871, 9.8371011 48.6258223)",,,
24684803,Richthofenstraße,residential,,False,False,319.739,,,"LINESTRING (9.837824 48.6260262, 9.8380782 48.625711, 9.838259 48.6253963, 9.8390472 48.6256273, 9.8400481 48.6259206, 9.8400916 48.6259328, 9.840892 48.6261685, 9.8412759 48.6262813)",,,
24720879,Albwerkstraße,living_street,,False,False,189.405,,,"LINESTRING (9.8341608 48.6234576, 9.8349782 48.625073)",,,
25001216,Bahnhofstraße,primary,50,False,False,21.826,2,B 10,"LINESTRING (9.8341608 48.6234576, 9.8344354 48.6233829)",,,
332679492,Stuttgarter Straße,primary,50,False,True,24.455,2,B 10,"LINESTRING (9.8341608 48.6234576, 9.8339338 48.623512, 9.8338493 48.6235348)",,,
24720879,Albwerkstraße,living_street,,False,True,189.405,,,"LINESTRING (9.8349782 48.625073, 9.8341608 48.6234576)",,,
"[386423083, 479169004, 24779131]","['Eybstraße', 'Mühlstraße']",residential,30,False,False,99.343,2,,"LINESTRING (9.8349782 48.625073, 9.8346939 48.6251022, 9.8346196 48.6251098, 9.8344966 48.6251119, 9.8344131 48.6251115, 9.8336309 48.6251091)",,7.7,
827790085,Eybstraße,residential,30,False,True,128.01999999999998,2,,"LINESTRING (9.8349782 48.625073, 9.8353815 48.6249974, 9.8359572 48.624858, 9.8364939 48.6247395, 9.8366375 48.6247375)",,,
24778345,Hölderlinstraße,residential,30,False,False,77.512,,,"LINESTRING (9.8327304 48.6223959, 9.8328505 48.6224528, 9.833135 48.6226336, 9.8333171 48.6227903, 9.8334355 48.6229075)",,3.3,
24778345,Hölderlinstraße,residential,30,False,True,4.748,,,"LINESTRING (9.8334796 48.6229387, 9.8334355 48.6229075)",,3.3,
24778917,Hölderlinstraße,residential,,False,True,70.235,,,"LINESTRING (9.8332 48.6234157, 9.8337168 48.6232841, 9.8338493 48.6235348)",,4.9,
24779132,Eybstraße,residential,30,False,True,30.836,,,"LINESTRING (9.8376133 48.6245927, 9.8380243 48.624537)",,,
24779132,Eybstraße,residential,30,False,False,73.802,,,"LINESTRING (9.8376133 48.6245927, 9.8367569 48.6247394, 9.8366375 48.6247375)",,,
24779266,Erbbaustraße,residential,30,False,False,98.497,,,"LINESTRING (9.8376133 48.6245927, 9.8375187 48.6243564, 9.8374416 48.624294, 9.8374232 48.6242791, 9.837151 48.6237683)",,,
24779132,Eybstraße,residential,30,False,False,30.836,,,"LINESTRING (9.8380243 48.624537, 9.8376133 48.6245927)",,,
24779132,Eybstraße,residential,30,False,True,93.326,,,"LINESTRING (9.8380243 48.624537, 9.8388098 48.6245635, 9.8392924 48.6245798)",,,
29398250,Staffelstraße,residential,30,False,True,44.912,,,"LINESTRING (9.8380243 48.624537, 9.8380455 48.6244641, 9.8380221 48.6241348)",,3,
"[1012975499, 827790086]",Staffelstraße,residential,30,False,False,107.672,,,"LINESTRING (9.8380243 48.624537, 9.8380096 48.6246087, 9.8380604 48.6250312, 9.8373691 48.62515)",,4,
24779132,Eybstraße,residential,30,False,False,93.326,,,"LINESTRING (9.8392924 48.6245798, 9.8388098 48.6245635, 9.8380243 48.624537)",,,
24779132,Eybstraße,residential,30,False,True,106.337,,,"LINESTRING (9.8392924 48.6245798, 9.8393822 48.6245936, 9.8407018 48.6247958)",,,
24779269,Marienstraße,residential,30,False,False,90.24199999999999,,,"LINESTRING (9.8392924 48.6245798, 9.8394259 48.6241613, 9.8395554 48.6237871)",,,
29351638,Mozartstraße,residential,30,False,False,47.278,,,"LINESTRING (9.8407018 48.6247958, 9.8408369 48.6243801)",,,
24779132,Eybstraße,residential,30,False,False,106.337,,,"LINESTRING (9.8407018 48.6247958, 9.8393822 48.6245936, 9.8392924 48.6245798)",,,
24779132,Eybstraße,residential,30,False,True,101.42500000000001,,,"LINESTRING (9.8407018 48.6247958, 9.8409281 48.6248314, 9.8420442 48.6250072)",,,
17925757,Eybstraße,residential,,True,False,108.862,,,"LINESTRING (9.8420442 48.6250072, 9.8428365 48.625042, 9.8435221 48.6250721)",,,
