osmid,lanes,name,highway,maxspeed,junction,oneway,reversed,length,geometry,width,tunnel
"[26305488, 472541201, 670670445, 977963536]",,Am Stadtgraben,"['living_street', 'residential']","['20', '50']",,False,"[False, True]",174.37099999999998,"LINESTRING (7.4013236 50.4380727, 7.4014288 50.4380944, 7.402109 50.4382103, 7.4022914 50.4382464, 7.4024709 50.4382773, 7.4026163 50.4383031, 7.4027072 50.4383174, 7.4028183 50.4383365, 7.4029848 50.4383651, 7.4033282 50.4384154, 7.4037021 50.4384765)",5,
23564531,,Ernestus-Platz,living_street,,,False,False,34.757999999999996,"LINESTRING (7.4061217 50.4391813, 7.405916 50.4392872, 7.4057442 50.439381)",,
37137163,2,Koblenzer Straße,residential,50,,False,False,75.916,"LINESTRING (7.4061217 50.4391813, 7.4062144 50.4391993, 7.4063416 50.4391743, 7.4067438 50.4390951, 7.4071496 50.4390238)",,
305678178,2,Am Stadtgraben,residential,50,,False,True,76.507,"LINESTRING (7.4061217 50.4391813, 7.4060524 50.4391384, 7.4059802 50.4390563, 7.405943 50.4390154, 7.4057965 50.4388958, 7.4056797 50.4388325, 7.40553 50.4387607, 7.4053582 50.438721)",,
55111992,,Landsegnung,residential,30,,False,False,95.087,"LINESTRING (7.4085562 50.4363589, 7.408268 50.4355237)",7,
55111992,,Landsegnung,residential,30,,False,True,60.999,"LINESTRING (7.4085562 50.4363589, 7.4088111 50.4368829)",7,
23393190,,Güntherstraße,residential,30,,True,False,92.687,"LINESTRING (7.4085562 50.4363589, 7.4082964 50.4364248, 7.4073296 50.4366493)",7,
23408006,,Grüner Weg,residential,30,,False,True,184.534,"LINESTRING (7.4073296 50.4366493, 7.4064931 50.4350776)",7,
23564607,,Güntherstraße,residential,30,,True,False,60.547,"LINESTRING (7.4073296 50.4366493, 7.4065192 50.4368227)",6.5,
23408006,,Grüner Weg,residential,30,,False,False,121.30099999999999,"LINESTRING (7.4073296 50.4366493, 7.4075238 50.4369976, 7.4079027 50.4376773)",7,
26375129,2,Kölner Straße,tertiary,30,,False,False,95.152,"LINESTRING (7.3959382 50.4410122, 7.3959431 50.4408996, 7.3958831 50.4407475, 7.3957968 50.4405285, 7.3956589 50.4401789)",,
26584285,2,Konrad-Adenauer-Allee,tertiary,50,,False,False,125.293,"LINESTRING (7.3959382 50.4410122, 7.3960617 50.4410274, 7.396166 50.4410402, 7.3962244 50.4410502, 7.3963882 50.4410797, 7.39692 50.4412292, 7.3970662 50.4412679, 7.397584 50.4414149)",,
34848391,,Bahnhofstraße,residential,,,False,False,137.835,"LINESTRING (7.4010353 50.4361218, 7.4012536 50.4360802, 7.4016378 50.4360128, 7.4021986 50.4359518, 7.4025941 50.4359223, 7.4029458 50.4359057)",,
"[868308205, 249207695]",2,Bahnhofstraße,residential,50,,False,False,53.894,"LINESTRING (7.4010353 50.4361218, 7.4010301 50.4360077, 7.4010616 50.4358745, 7.4010776 50.435722, 7.4010812 50.4356741, 7.401086 50.4356392)",,
249207695,2,Bahnhofstraße,residential,50,,False,True,43.012,"LINESTRING (7.4010353 50.4361218, 7.4010591 50.4363035, 7.4010872 50.4365072)",,
23408018,1,Bahnhofstraße,living_street,,,True,False,61.818,"LINESTRING (7.4010872 50.4365072, 7.4012166 50.437057)",3.5,
23408017,,Wilhelmstraße,residential,,,False,False,72.19500000000001,"LINESTRING (7.4010872 50.4365072, 7.4019369 50.4363214, 7.4020533 50.4363004)",,
23564584,2,Friedrichstraße,residential,,,False,True,105.194,"LINESTRING (7.4010872 50.4365072, 7.4009931 50.4365223, 7.4008353 50.4365533, 7.3998726 50.4367732, 7.399684 50.4368163)",,
249207695,2,Bahnhofstraße,residential,50,,False,False,43.012,"LINESTRING (7.4010872 50.4365072, 7.4010591 50.4363035, 7.4010353 50.4361218)",,
23498567,,Drususstraße,residential,30,,False,True,76.244,"LINESTRING (7.4023713 50.4369552, 7.4023221 50.4368378, 7.4021737 50.43652, 7.4020533 50.4363004)",6,
"[1039554795, 84972251, 23564607]",,Güntherstraße,"['residential', 'living_street']",30,,True,False,82.615,"LINESTRING (7.4023713 50.4369552, 7.4017022 50.4370016, 7.4016651 50.4370042, 7.4016242 50.4370099, 7.4013004 50.4370473, 7.4012166 50.437057)","['4', '6', '6.5']",
"[23392768, 26116285, 1039554263]",,Poststraße,"['residential', 'living_street']",,,False,False,137.319,"LINESTRING (7.399684 50.4368163, 7.399814 50.4370836, 7.3999009 50.4372622, 7.4000859 50.4372335, 7.4002925 50.4371797, 7.4005862 50.4371186, 7.4007156 50.4371037, 7.4010649 50.4370764)",6.5,
23564584,2,Friedrichstraße,residential,,,False,False,105.194,"LINESTRING (7.399684 50.4368163, 7.3998726 50.4367732, 7.4008353 50.4365533, 7.4009931 50.4365223, 7.4010872 50.4365072)",,
23564584,2,Friedrichstraße,residential,,,False,True,129.046,"LINESTRING (7.399684 50.4368163, 7.3989756 50.436974, 7.398653 50.4370458, 7.3982526 50.4372035, 7.3982142 50.4372714, 7.3982045 50.4373641)",,
23393215,,Karolingerstraße,residential,30,,True,False,103.714,"LINESTRING (7.4064927 50.4379265, 7.4068888 50.4378568, 7.4072398 50.4378001, 7.4074478 50.4377665, 7.4077855 50.4377086, 7.4079027 50.4376773)",4,
25957126,,Ludwigstraße,residential,30,,False,True,114.25800000000001,"LINESTRING (7.4064927 50.4379265, 7.4061025 50.4373151, 7.4058871 50.4369741)",5,
23564557,,Matthäus-Kreuz-Straße,residential,,,False,False,44.196,"LINESTRING (7.4065192 50.4368227, 7.4067431 50.4371937)",,
23564607,,Güntherstraße,residential,30,,True,False,47.828,"LINESTRING (7.4065192 50.4368227, 7.4058871 50.4369741)",6.5,
23407953,,Matthäus-Kreuz-Straße,residential,,,False,False,164.56199999999998,"LINESTRING (7.4065192 50.4368227, 7.4064066 50.4366441, 7.4062107 50.4363298, 7.4059975 50.4359915, 7.4058285 50.43562, 7.4056689 50.4354501)",,
23407953,,Matthäus-Kreuz-Straße,residential,,,False,True,164.562,"LINESTRING (7.4056689 50.4354501, 7.4058285 50.43562, 7.4059975 50.4359915, 7.4062107 50.4363298, 7.4064066 50.4366441, 7.4065192 50.4368227)",,
23408014,,Wilhelmstraße,residential,30,,False,True,58.588,"LINESTRING (7.4056689 50.4354501, 7.4051687 50.435672, 7.4051216 50.4357417, 7.405099 50.4357523, 7.405125 50.435794)",6,
23408052,,Wilhelmstraße,residential,,,False,False,71.622,"LINESTRING (7.4056689 50.4354501, 7.4063341 50.4351386, 7.4064931 50.4350776)",,
23408006,,Grüner Weg,residential,30,,False,False,184.534,"LINESTRING (7.4064931 50.4350776, 7.4073296 50.4366493)",7,
23408052,,Wilhelmstraße,residential,,,False,True,71.622,"LINESTRING (7.4064931 50.4350776, 7.4063341 50.4351386, 7.4056689 50.4354501)",,
977963513,2,Koblenzer Straße,residential,50,,False,False,43.718,"LINESTRING (7.4085965 50.4388086, 7.4091964 50.4387159)",,
23407957,,Scheidsgasse,residential,DE:urban,,False,False,86.62,"LINESTRING (7.4085965 50.4388086, 7.4086907 50.4392996, 7.408749 50.4395815)",,
37137163,2,Koblenzer Straße,residential,50,,False,True,105.23199999999999,"LINESTRING (7.4085965 50.4388086, 7.4078875 50.4389163, 7.4077294 50.4389403, 7.4074092 50.438989, 7.4071496 50.4390238)",,
23408014,,Wilhelmstraße,residential,30,,False,False,58.588,"LINESTRING (7.405125 50.435794, 7.405099 50.4357523, 7.4051216 50.4357417, 7.4051687 50.435672, 7.4056689 50.4354501)",6,
25957126,,Ludwigstraße,residential,30,,False,False,141.89100000000002,"LINESTRING (7.405125 50.435794, 7.4056315 50.4365878, 7.4058871 50.4369741)",5,
977963537,,Wilhelmstraße,residential,,,False,True,128.641,"LINESTRING (7.405125 50.435794, 7.4046958 50.4358546, 7.4038189 50.4359351, 7.4035053 50.4359767, 7.4033432 50.4360102)",,
23414057,,Salierstraße,residential,30,,False,False,71.379,"LINESTRING (7.4051364 50.4371304, 7.4052404 50.4377689)",6,
23564607,,Güntherstraße,residential,30,,True,False,97.185,"LINESTRING (7.4051364 50.4371304, 7.4048388 50.4371139, 7.4037704 50.4370474)",6.5,
23414057,,Salierstraße,residential,30,,False,True,58.1,"LINESTRING (7.4053582 50.438721, 7.4052882 50.4382004)",6,
305678178,2,Am Stadtgraben,residential,50,,False,False,76.50699999999999,"LINESTRING (7.4053582 50.438721, 7.40553 50.4387607, 7.4056797 50.4388325, 7.4057965 50.4388958, 7.405943 50.4390154, 7.4059802 50.4390563, 7.4060524 50.4391384, 7.4061217 50.4391813)",,
305678178,2,Am Stadtgraben,residential,50,,False,True,108.928,"LINESTRING (7.4053582 50.438721, 7.4052458 50.4387188, 7.4050582 50.4387046, 7.4047055 50.4386536, 7.404547 50.4386249, 7.4040641 50.43853, 7.4038648 50.4384997)",,
23564582,,Am Stadtgraben,residential,,,False,False,139.689,"LINESTRING (7.4000592 50.437787, 7.3991719 50.4376087, 7.398566 50.4374717, 7.3982045 50.4373641)",,
"[472541201, 472541202, 23564582]",,Am Stadtgraben,"['residential', 'living_street']",20,,False,True,95.05299999999998,"LINESTRING (7.4000592 50.437787, 7.4002357 50.4378261, 7.4004428 50.4378737, 7.4007868 50.4379515, 7.401087 50.4380148, 7.4012412 50.438057, 7.4013236 50.4380727)",5,
"[1092471096, 23414059, 1092471095]",,Am Helmwartsturm,residential,30,,False,False,46.939,"LINESTRING (7.4000592 50.437787, 7.4000274 50.4378759, 7.3999054 50.4380164, 7.3998378 50.4380702, 7.3998154 50.4380948, 7.3997679 50.4381265, 7.3997352 50.438147)",5,
"[1041513705, 26442116, 26442109]",,"['Auf der Wick', 'Kirchstraße']",residential,30,,False,True,120.01800000000001,"LINESTRING (7.3972665 50.4377635, 7.3967433 50.438007, 7.3963359 50.4382376, 7.3962544 50.4382776, 7.3962337 50.4383533, 7.3963093 50.4384597, 7.3963251 50.4384784, 7.3963543 50.4385128)","['5', '3']",
364388653,2,Ochsentor,residential,30,,False,True,31.403,"LINESTRING (7.3972665 50.4377635, 7.3973601 50.4378182, 7.3974796 50.4378791, 7.3976381 50.4379042)",3.5,
618576027,2,Auf der Wick,residential,,,False,False,18.899,"LINESTRING (7.3972665 50.4377635, 7.3973528 50.4376956, 7.3974271 50.4376279)",,
23408017,,Wilhelmstraße,residential,,,False,True,96.897,"LINESTRING (7.4033432 50.4360102, 7.4027167 50.436157, 7.4026657 50.4361689, 7.4020533 50.4363004)",,
23498604,,Moltkestraße,residential,,,False,True,119.274,"LINESTRING (7.4033432 50.4360102, 7.4035911 50.4365599, 7.4036622 50.4367448, 7.4036698 50.4367645, 7.4037704 50.4370474)",,
977963537,,Wilhelmstraße,residential,,,False,False,128.641,"LINESTRING (7.4033432 50.4360102, 7.4035053 50.4359767, 7.4038189 50.4359351, 7.4046958 50.4358546, 7.405125 50.435794)",,
23498604,,Moltkestraße,residential,,,False,True,70.109,"LINESTRING (7.4037704 50.4370474, 7.4037451 50.4376777)",,
23498604,,Moltkestraße,residential,,,False,False,119.274,"LINESTRING (7.4037704 50.4370474, 7.4036698 50.4367645, 7.4036622 50.4367448, 7.4035911 50.4365599, 7.4033432 50.4360102)",,
23564607,,Güntherstraße,residential,30,,True,False,99.744,"LINESTRING (7.4037704 50.4370474, 7.4036165 50.4370346, 7.4030963 50.4369806, 7.4023713 50.4369552)",6.5,
28017086,,Wollgasse,residential,,,False,False,35.547,"LINESTRING (7.4007128 50.4388532, 7.4011871 50.4387486)",,
"[28017088, 28017087]",,"['Gartenstraße', ""Auf'm Hügelchen""]",residential,,,False,"[False, True]",64.999,"LINESTRING (7.4007128 50.4388532, 7.4007976 50.4390893, 7.4013132 50.4389925)",,
42665139,,Wollgasse,residential,,,False,True,64.675,"LINESTRING (7.4007128 50.4388532, 7.4004505 50.4389337, 7.4001376 50.4390571, 7.399914 50.4391339)",,
28017086,,Wollgasse,residential,,,False,True,35.547,"LINESTRING (7.4011871 50.4387486, 7.4007128 50.4388532)",,
129208291,,Wollgasse,residential,,,True,False,28.553,"LINESTRING (7.4011871 50.4387486, 7.4013132 50.4389925)",,
"[23564522, 28017087]",,"['Gartenstraße', 'Obere Wallstraße']",residential,,,False,"[False, True]",170.743,"LINESTRING (7.4013132 50.4389925, 7.4019 50.4388991, 7.4020839 50.4388737, 7.4026697 50.4387932, 7.4029091 50.4387611, 7.4030449 50.4387792, 7.4035102 50.438858, 7.403582 50.4388772, 7.4036386 50.4389094)",5.5,
"[28017088, 28017087]",,"['Gartenstraße', ""Auf'm Hügelchen""]",residential,,,False,"[False, True]",64.999,"LINESTRING (7.4013132 50.4389925, 7.4007976 50.4390893, 7.4007128 50.4388532)",,
"[1125861977, 363037170, 23564531, 56141188]",,"['Hindenburgwall', 'Ernestus-Platz']","['living_street', 'residential']",30,,False,False,214.02500000000003,"LINESTRING (7.4057442 50.439381, 7.4056686 50.4394639, 7.4056613 50.4394849, 7.4056505 50.439516, 7.4056416 50.4395527, 7.4056246 50.4396225, 7.4056292 50.439723, 7.4056413 50.4398911, 7.4057037 50.4401027, 7.405769 50.4403191, 7.4058395 50.4404866, 7.4059264 50.440774, 7.4059071 50.4410077, 7.4058887 50.4410965, 7.4058573 50.4412224, 7.40587 50.4412678)",6,
23564531,,Ernestus-Platz,living_street,,,False,True,34.757999999999996,"LINESTRING (7.4057442 50.439381, 7.405916 50.4392872, 7.4061217 50.4391813)",,
"[146193664, 363037174, 146193663]",,Hochstraße,"['living_street', 'residential']",,,True,False,143.49400000000003,"LINESTRING (7.4057442 50.439381, 7.4055765 50.4393466, 7.4054773 50.4393507, 7.4054165 50.4393531, 7.4051574 50.4393637, 7.4048998 50.4393743, 7.4046927 50.4393936, 7.4043583 50.4394233, 7.4042427 50.4394369, 7.4042123 50.4394411, 7.4041013 50.4394561, 7.4039802 50.4394576, 7.4039014 50.4394513, 7.4037397 50.4394603)",3,
"[618448697, 977963514]","['2', '3']",Konrad-Adenauer-Allee,tertiary,50,,False,False,116.85900000000001,"LINESTRING (7.40587 50.4412678, 7.4061903 50.4412111, 7.4064405 50.4411646, 7.4066178 50.4411194, 7.407401 50.4408839)",,
"[340299102, 828441254, 119367503]",2,Konrad-Adenauer-Allee,tertiary,50,,False,True,122.422,"LINESTRING (7.40587 50.4412678, 7.405765 50.4412901, 7.4053958 50.4414224, 7.4052093 50.4414466, 7.4050846 50.4414556, 7.4046353 50.4414765, 7.4044389 50.4414774, 7.4042089 50.4414597)",,
"[1125861977, 363037170, 23564531, 56141188]",,"['Hindenburgwall', 'Ernestus-Platz']","['residential', 'living_street']",30,,False,True,214.02499999999998,"LINESTRING (7.40587 50.4412678, 7.4058573 50.4412224, 7.4058887 50.4410965, 7.4059071 50.4410077, 7.4059264 50.440774, 7.4058395 50.4404866, 7.405769 50.4403191, 7.4057037 50.4401027, 7.4056413 50.4398911, 7.4056292 50.439723, 7.4056246 50.4396225, 7.4056416 50.4395527, 7.4056505 50.439516, 7.4056613 50.4394849, 7.4056686 50.4394639, 7.4057442 50.439381)",6,
25957505,,Goebenstraße,residential,30,,False,False,98.814,"LINESTRING (7.4023553 50.4375993, 7.4037451 50.4376777)",,
27430162,,Drususstraße,residential,30,,True,False,71.63,"LINESTRING (7.4023553 50.4375993, 7.4023713 50.4369552)",6.5,
23498604,,Moltkestraße,residential,,,False,False,70.109,"LINESTRING (7.4037451 50.4376777, 7.4037704 50.4370474)",,
23498604,,Moltkestraße,residential,,,False,True,88.875,"LINESTRING (7.4037451 50.4376777, 7.4037021 50.4384765)",,
25957505,,Goebenstraße,residential,30,,False,True,98.814,"LINESTRING (7.4037451 50.4376777, 7.4023553 50.4375993)",,
27430163,,Goebenstraße,residential,30,,True,False,106.405,"LINESTRING (7.4037451 50.4376777, 7.4038299 50.4376872, 7.4046597 50.4377333, 7.4052404 50.4377689)",,
23414057,,Salierstraße,residential,30,,False,False,48.1,"LINESTRING (7.4052404 50.4377689, 7.4052882 50.4382004)",6,
23414057,,Salierstraße,residential,30,,False,True,71.379,"LINESTRING (7.4052404 50.4377689, 7.4051364 50.4371304)",6,
23408017,,Wilhelmstraße,residential,,,False,False,96.897,"LINESTRING (7.4020533 50.4363004, 7.4026657 50.4361689, 7.4027167 50.436157, 7.4033432 50.4360102)",,
23408017,,Wilhelmstraße,residential,,,False,True,72.19500000000001,"LINESTRING (7.4020533 50.4363004, 7.4019369 50.4363214, 7.4010872 50.4365072)",,
23498567,,Drususstraße,residential,30,,False,False,76.244,"LINESTRING (7.4020533 50.4363004, 7.4021737 50.43652, 7.4023221 50.4368378, 7.4023713 50.4369552)",6,
23414057,,Salierstraße,residential,30,,False,False,58.1,"LINESTRING (7.4052882 50.4382004, 7.4053582 50.438721)",6,
23414057,,Salierstraße,residential,30,,False,True,48.1,"LINESTRING (7.4052882 50.4382004, 7.4052404 50.4377689)",6,
23498568,,Karolingerstraße,residential,30,,True,False,90.596,"LINESTRING (7.4052882 50.4382004, 7.4053638 50.4381872, 7.4064927 50.4379265)",4,
23407957,,Scheidsgasse,residential,DE:urban,,False,False,108.088,"LINESTRING (7.408749 50.4395815, 7.4089389 50.440546)",,
23407957,,Scheidsgasse,residential,DE:urban,,False,True,86.62,"LINESTRING (7.408749 50.4395815, 7.4086907 50.4392996, 7.4085965 50.4388086)",,
23498569,,Willy-Brandt-Allee,living_street,,,False,False,274.179,"LINESTRING (7.408749 50.4395815, 7.4081547 50.439674, 7.407781 50.4397036, 7.4075552 50.4396527, 7.4068863 50.4397148, 7.4068421 50.4397486, 7.4068173 50.439799, 7.4068697 50.4400334, 7.4069539 50.4402691, 7.4070825 50.4404705, 7.407401 50.4408839)",,
23498569,,Willy-Brandt-Allee,living_street,,,False,True,274.17900000000003,"LINESTRING (7.407401 50.4408839, 7.4070825 50.4404705, 7.4069539 50.4402691, 7.4068697 50.4400334, 7.4068173 50.439799, 7.4068421 50.4397486, 7.4068863 50.4397148, 7.4075552 50.4396527, 7.407781 50.4397036, 7.4081547 50.439674, 7.408749 50.4395815)",,
977963514,2,Konrad-Adenauer-Allee,tertiary,50,,False,False,115.493,"LINESTRING (7.407401 50.4408839, 7.4077499 50.4407772, 7.4081109 50.4406948, 7.4089389 50.440546)",,
"[618448697, 977963514]","['2', '3']",Konrad-Adenauer-Allee,tertiary,50,,False,True,116.85900000000001,"LINESTRING (7.407401 50.4408839, 7.4066178 50.4411194, 7.4064405 50.4411646, 7.4061903 50.4412111, 7.40587 50.4412678)",,
23564522,,Obere Wallstraße,residential,,,False,False,61.81399999999999,"LINESTRING (7.4037397 50.4394603, 7.4036861 50.4390563, 7.4036823 50.4390278, 7.4036713 50.4389833, 7.4036557 50.4389523, 7.4036386 50.4389094)",5.5,
"[73865600, 23498575]",,"['Hochstraße', 'Bürresheimer Gasse']",residential,,,False,"[False, True]",223.14000000000001,"LINESTRING (7.4037397 50.4394603, 7.4036493 50.4394731, 7.4033745 50.439512, 7.4029845 50.4395673, 7.4030778 50.4399162, 7.4032168 50.4403943, 7.4032346 50.4404909, 7.40324 50.4405676, 7.4032379 50.4406251, 7.4032171 50.4407046, 7.4032035 50.4407258, 7.403085 50.4410561)",,
23498575,,Bürresheimer Gasse,residential,,,False,True,29.254,"LINESTRING (7.4030261 50.4413165, 7.403085 50.4410561)",,
362962525,2,Konrad-Adenauer-Allee,tertiary,30,,False,False,85.262,"LINESTRING (7.4030261 50.4413165, 7.4042089 50.4414597)",,
362962525,2,Konrad-Adenauer-Allee,tertiary,30,,False,True,43.055,"LINESTRING (7.4030261 50.4413165, 7.4027193 50.4412797, 7.4025059 50.4412547, 7.4024279 50.4412476)",,
23498575,,Bürresheimer Gasse,residential,,,False,False,29.254,"LINESTRING (7.403085 50.4410561, 7.4030261 50.4413165)",,
26450684,,Mauerstraße,living_street,,,False,True,47.457,"LINESTRING (7.403085 50.4410561, 7.4024291 50.4409686)",5,
"[73865600, 23498575]",,"['Hochstraße', 'Bürresheimer Gasse']",residential,,,False,"[False, True]",223.14,"LINESTRING (7.403085 50.4410561, 7.4032035 50.4407258, 7.4032171 50.4407046, 7.4032379 50.4406251, 7.40324 50.4405676, 7.4032346 50.4404909, 7.4032168 50.4403943, 7.4030778 50.4399162, 7.4029845 50.4395673, 7.4033745 50.439512, 7.4036493 50.4394731, 7.4037397 50.4394603)",,
26116250,,Mauerstraße,living_street,,,True,False,109.93,"LINESTRING (7.403085 50.4410561, 7.4041034 50.4412315, 7.4042794 50.4412651, 7.4042089 50.4414597)",,
362962525,2,Konrad-Adenauer-Allee,tertiary,30,,False,True,85.262,"LINESTRING (7.4042089 50.4414597, 7.4030261 50.4413165)",,
"[828441254, 340299102, 119367503]",2,Konrad-Adenauer-Allee,tertiary,50,,False,False,122.42199999999998,"LINESTRING (7.4042089 50.4414597, 7.4044389 50.4414774, 7.4046353 50.4414765, 7.4050846 50.4414556, 7.4052093 50.4414466, 7.4053958 50.4414224, 7.405765 50.4412901, 7.40587 50.4412678)",,
26450684,,Mauerstraße,living_street,,,False,False,47.457,"LINESTRING (7.4024291 50.4409686, 7.403085 50.4410561)",5,
26450684,,Mauerstraße,living_street,,,False,True,39.571,"LINESTRING (7.4024291 50.4409686, 7.4018801 50.4409023)",5,
129194077,,Neugasse,living_street,,,False,True,31.024,"LINESTRING (7.4024291 50.4409686, 7.4024279 50.4412476)",,
129194077,,Neugasse,living_street,,,False,False,147.1,"LINESTRING (7.4024291 50.4409686, 7.4024452 50.4408302, 7.4024483 50.4407385, 7.4024365 50.4405509, 7.4024266 50.4403701, 7.4024266 50.4402809, 7.4024312 50.4401931, 7.4024325 50.439932, 7.4024164 50.4396466)",,
23498576,,Mauerstraße,residential,,,False,True,35.187,"LINESTRING (7.401084 50.4408145, 7.4005876 50.4408283)",,
23498576,,Mauerstraße,residential,,,False,False,57.245999999999995,"LINESTRING (7.401084 50.4408145, 7.4011588 50.4408187, 7.4014906 50.4408528, 7.4018801 50.4409023)",,
26491530,,Rheinstraße,residential,,,False,False,114.691,"LINESTRING (7.401084 50.4408145, 7.4011156 50.4406961, 7.4011521 50.4405779, 7.4011866 50.4404808, 7.4012232 50.4403811, 7.4012806 50.4402349, 7.4013355 50.4400897, 7.4013476 50.4400162, 7.4013303 50.4398015)",,
23498576,,Mauerstraße,residential,,,False,False,34.816,"LINESTRING (7.3994661 50.4407947, 7.3999571 50.4408105)",,
"[26442107, 678905228]",,Schaarstraße,"['residential', 'living_street']",,,False,False,97.558,"LINESTRING (7.3994661 50.4407947, 7.3994417 50.4407171, 7.3993844 50.4406148, 7.3992034 50.4404616, 7.3991533 50.440434, 7.3991228 50.4404166, 7.3990801 50.4403648, 7.3990456 50.4402726, 7.3989705 50.4400772, 7.3989444 50.4400039)",,
26442107,,Schaarstraße,residential,,,False,True,56.129,"LINESTRING (7.3994661 50.4407947, 7.3994926 50.4411153, 7.3995071 50.4412988)",,
26491530,,Rheinstraße,residential,,,False,True,114.691,"LINESTRING (7.4013303 50.4398015, 7.4013476 50.4400162, 7.4013355 50.4400897, 7.4012806 50.4402349, 7.4012232 50.4403811, 7.4011866 50.4404808, 7.4011521 50.4405779, 7.4011156 50.4406961, 7.401084 50.4408145)",,
26450684,,Mauerstraße,living_street,,,False,False,39.571,"LINESTRING (7.4018801 50.4409023, 7.4024291 50.4409686)",5,
23498576,,Mauerstraße,residential,,,False,True,57.245999999999995,"LINESTRING (7.4018801 50.4409023, 7.4014906 50.4408528, 7.4011588 50.4408187, 7.401084 50.4408145)",,
26375107,,Meringstraße,living_street,,,False,True,130.18200000000002,"LINESTRING (7.4018801 50.4409023, 7.4019109 50.44071, 7.4019063 50.4405648, 7.4018772 50.4403363, 7.4018611 50.4402594, 7.4017126 50.4397426)",,
23564557,,Matthäus-Kreuz-Straße,residential,,,False,True,44.196,"LINESTRING (7.4067431 50.4371937, 7.4065192 50.4368227)",,
23564582,,Am Stadtgraben,residential,,,False,True,139.68900000000002,"LINESTRING (7.3982045 50.4373641, 7.398566 50.4374717, 7.3991719 50.4376087, 7.4000592 50.437787)",,
23564584,2,Friedrichstraße,residential,,,False,False,129.046,"LINESTRING (7.3982045 50.4373641, 7.3982142 50.4372714, 7.3982526 50.4372035, 7.398653 50.4370458, 7.3989756 50.436974, 7.399684 50.4368163)",,
