osmid,name,highway,maxspeed,oneway,reversed,length,lanes,ref,geometry,junction,access
187936984,Färberweg,residential,30,False,False,87.22200000000001,,,"LINESTRING (12.0643098 49.9787182, 12.0643797 49.9787284, 12.0645511 49.9787451, 12.0647756 49.9787532, 12.0655227 49.9787115)",,
187936987,Havilandstraße,residential,30,False,False,91.251,,,"LINESTRING (12.0643098 49.9787182, 12.0640691 49.9789818, 12.0639664 49.9791154, 12.0639284 49.9792183, 12.0639187 49.9793515, 12.0639158 49.9794783)",,
30085583,Kreuzstraße,residential,,False,True,177.46699999999998,,,"LINESTRING (12.0638584 49.98019, 12.0642893 49.9802401, 12.064477 49.9802568, 12.0646693 49.9802679, 12.0648837 49.9802746, 12.0651225 49.9802728, 12.0653374 49.9802706, 12.0655387 49.980264, 12.0657852 49.9802519, 12.065996 49.9802417, 12.0662188 49.9802155, 12.0663232 49.9802023)",,
187936987,Havilandstraße,residential,30,False,False,88.04,,,"LINESTRING (12.0638584 49.98019, 12.0637478 49.9806485, 12.0636677 49.9809722)",,
187936987,Havilandstraße,residential,30,False,True,79.38,,,"LINESTRING (12.0638584 49.98019, 12.0638969 49.9799987, 12.0639132 49.979811, 12.0639252 49.9796399, 12.0639158 49.9794783)",,
235553128,Kreuzstraße,residential,30,False,True,10.192,,,"LINESTRING (12.0638584 49.98019, 12.063779 49.9801871, 12.063716 49.9801875)",,
30085582,Gerhart-Hauptmann-Weg,residential,30,False,True,204.48000000000002,,,"LINESTRING (12.0645159 49.9817898, 12.0646262 49.9814851, 12.0647298 49.9812125, 12.0647865 49.9810684, 12.0648096 49.9810352, 12.0648576 49.9810092, 12.0649257 49.9809992, 12.0655252 49.9809599, 12.066284 49.9809048, 12.0664315 49.9808863)",,
147469248,Ringstraße,residential,,False,False,66.307,,,"LINESTRING (12.0645159 49.9817898, 12.0643106 49.9817884, 12.0635896 49.9817636)",,
147469248,Ringstraße,residential,,False,True,47.613,,,"LINESTRING (12.0645159 49.9817898, 12.0648591 49.9817838, 12.0651814 49.9817753)",,
187936984,Färberweg,residential,30,False,True,87.222,,,"LINESTRING (12.0655227 49.9787115, 12.0647756 49.9787532, 12.0645511 49.9787451, 12.0643797 49.9787284, 12.0643098 49.9787182)",,
187936991,Ritter-von-Wagner-Straße,residential,30,False,False,84.633,,,"LINESTRING (12.0655227 49.9787115, 12.0656379 49.9789024, 12.06599 49.9794106)",,
30085584,Fliederstraße,residential,,False,False,149.132,,,"LINESTRING (12.06599 49.9794106, 12.0658544 49.979439, 12.0656493 49.9794587, 12.0654013 49.9794748, 12.0651159 49.9794866, 12.0646827 49.9794906, 12.0643668 49.9794863, 12.0639158 49.9794783)",,
187936991,Ritter-von-Wagner-Straße,residential,30,False,False,91.59899999999999,,,"LINESTRING (12.06599 49.9794106, 12.0661085 49.9795901, 12.0661744 49.9797171, 12.0662309 49.9798603, 12.0662689 49.9799891, 12.0663232 49.9802023)",,
187936991,Ritter-von-Wagner-Straße,residential,30,False,True,84.633,,,"LINESTRING (12.06599 49.9794106, 12.0656379 49.9789024, 12.0655227 49.9787115)",,
30085582,Gerhart-Hauptmann-Weg,residential,30,False,False,204.48000000000002,,,"LINESTRING (12.0664315 49.9808863, 12.066284 49.9809048, 12.0655252 49.9809599, 12.0649257 49.9809992, 12.0648576 49.9810092, 12.0648096 49.9810352, 12.0647865 49.9810684, 12.0647298 49.9812125, 12.0646262 49.9814851, 12.0645159 49.9817898)",,
187936991,Ritter-von-Wagner-Straße,residential,30,False,False,89.853,,,"LINESTRING (12.0664315 49.9808863, 12.0666039 49.981206, 12.0668063 49.9815748, 12.0668392 49.9816505)",,
187936991,Ritter-von-Wagner-Straße,residential,30,False,True,76.456,,,"LINESTRING (12.0664315 49.9808863, 12.0663886 49.9805913, 12.066345 49.9803112, 12.0663232 49.9802023)",,
30085583,Kreuzstraße,residential,,False,False,177.467,,,"LINESTRING (12.0663232 49.9802023, 12.0662188 49.9802155, 12.065996 49.9802417, 12.0657852 49.9802519, 12.0655387 49.980264, 12.0653374 49.9802706, 12.0651225 49.9802728, 12.0648837 49.9802746, 12.0646693 49.9802679, 12.064477 49.9802568, 12.0642893 49.9802401, 12.0638584 49.98019)",,
187936991,Ritter-von-Wagner-Straße,residential,30,False,False,76.45599999999999,,,"LINESTRING (12.0663232 49.9802023, 12.066345 49.9803112, 12.0663886 49.9805913, 12.0664315 49.9808863)",,
187936991,Ritter-von-Wagner-Straße,residential,30,False,True,91.599,,,"LINESTRING (12.0663232 49.9802023, 12.0662689 49.9799891, 12.0662309 49.9798603, 12.0661744 49.9797171, 12.0661085 49.9795901, 12.06599 49.9794106)",,
30085584,Fliederstraße,residential,,False,True,149.132,,,"LINESTRING (12.0639158 49.9794783, 12.0643668 49.9794863, 12.0646827 49.9794906, 12.0651159 49.9794866, 12.0654013 49.9794748, 12.0656493 49.9794587, 12.0658544 49.979439, 12.06599 49.9794106)",,
187936987,Havilandstraße,residential,30,False,False,79.38,,,"LINESTRING (12.0639158 49.9794783, 12.0639252 49.9796399, 12.0639132 49.979811, 12.0638969 49.9799987, 12.0638584 49.98019)",,
187936987,Havilandstraße,residential,30,False,True,91.251,,,"LINESTRING (12.0639158 49.9794783, 12.0639187 49.9793515, 12.0639284 49.9792183, 12.0639664 49.9791154, 12.0640691 49.9789818, 12.0643098 49.9787182)",,
147469231,Kreuzstraße,residential,30,False,False,38.121,,,"LINESTRING (12.0627415 49.9801504, 12.0622149 49.9802039)",,
147469231,Kreuzstraße,residential,30,False,True,29.683,,,"LINESTRING (12.0627415 49.9801504, 12.0631556 49.9801691)",,
30085587,Schusterweg,residential,,False,False,120.163,,,"LINESTRING (12.0627415 49.9801504, 12.0629966 49.9792647, 12.0632743 49.9792864)",,
30101635,Mitterteicher Straße,unclassified,30,False,False,199.659,,,"LINESTRING (12.0669067 49.9788728, 12.0670781 49.978826, 12.0674256 49.9787917, 12.0676759 49.9787853, 12.0684417 49.9787404, 12.0691072 49.9787031, 12.0696715 49.9786681)",,
147469239,Marktredwitzer Straße,secondary,50,False,False,93.134,2,St 2177,"LINESTRING (12.0669067 49.9788728, 12.0671249 49.9790077, 12.0673651 49.97915, 12.0674451 49.9792079, 12.0674873 49.9792464, 12.0675934 49.9793579, 12.0677175 49.9795166)",,
34752613,Kösseinestraße,residential,30,False,False,53.872,,,"LINESTRING (12.0696715 49.9786681, 12.0698324 49.9791414)",,
30101635,Mitterteicher Straße,unclassified,30,False,True,199.65900000000002,,,"LINESTRING (12.0696715 49.9786681, 12.0691072 49.9787031, 12.0684417 49.9787404, 12.0676759 49.9787853, 12.0674256 49.9787917, 12.0670781 49.978826, 12.0669067 49.9788728)",,
30101636,Hammerweg,residential,30,False,True,156.876,,,"LINESTRING (12.0698324 49.9791414, 12.0677175 49.9795166)",,
34752613,Kösseinestraße,residential,30,False,True,53.872,,,"LINESTRING (12.0698324 49.9791414, 12.0696715 49.9786681)",,
34752613,Kösseinestraße,residential,30,False,False,106.24,,,"LINESTRING (12.0698324 49.9791414, 12.0699058 49.9792557, 12.0699889 49.9793582, 12.0701048 49.9794682, 12.0702616 49.9795806, 12.0704191 49.9796759, 12.070591 49.9797626, 12.0707925 49.9798435)",,
34752613,Kösseinestraße,residential,30,False,True,5.644,,,"LINESTRING (12.0708655 49.9798628, 12.0707925 49.9798435)",,
30101637,Jobst-vom-Brandt-Straße,residential,30,False,True,167.858,,,"LINESTRING (12.0708255 49.9811628, 12.0710207 49.9808638, 12.0711479 49.9807181, 12.0714797 49.9804272, 12.0719143 49.980626, 12.0723128 49.9808083)",,
34752612,Hans-Böckler-Straße,residential,30,False,False,170.174,,,"LINESTRING (12.0708255 49.9811628, 12.0705972 49.9814358, 12.070378 49.9816114, 12.0699747 49.9818702, 12.0702736 49.9820441, 12.0708165 49.9821658)",,
258181385,Kirchsteig,residential,30,False,False,83.955,,,"LINESTRING (12.0708255 49.9811628, 12.0702492 49.980915, 12.0698647 49.9807293)",,
258181385,Kirchsteig,residential,30,False,True,60.895,,,"LINESTRING (12.0708255 49.9811628, 12.0712238 49.9813439, 12.071516 49.9814833)",,
34392906,Hugo-Greger-Straße,residential,30,False,True,55.264,,,"LINESTRING (12.071516 49.9814833, 12.0710702 49.9818893)",,
35610056,Max-Reger-Straße,residential,30,False,False,94.24000000000001,,,"LINESTRING (12.071516 49.9814833, 12.0719173 49.9811408, 12.0721715 49.9809337, 12.0723128 49.9808083)",,
258181385,Kirchsteig,residential,30,False,False,60.895,,,"LINESTRING (12.071516 49.9814833, 12.0712238 49.9813439, 12.0708255 49.9811628)",,
258181385,Kirchsteig,residential,30,False,True,56.729,,,"LINESTRING (12.071516 49.9814833, 12.0717716 49.9816047, 12.0719458 49.9817113, 12.0721132 49.9818175)",,
258181385,Kirchsteig,residential,30,False,True,16.369,,,"LINESTRING (12.072295 49.9819566, 12.0724139 49.9820824)",,
34392905,Wilhelm-Hoegner-Straße,residential,30,False,True,51.010000000000005,,,"LINESTRING (12.072295 49.9819566, 12.0727384 49.9817991, 12.0729284 49.9817465)",,
258181385,Kirchsteig,residential,30,False,False,20.212,,,"LINESTRING (12.072295 49.9819566, 12.07224 49.9819109, 12.0721132 49.9818175)",,
30101641,Jobst-vom-Brandt-Straße,residential,30,False,False,73.835,,,"LINESTRING (12.0729284 49.9817465, 12.0728267 49.9815014, 12.0730502 49.9813072, 12.073199 49.9811682)",,
34392905,Wilhelm-Hoegner-Straße,residential,30,False,False,51.010000000000005,,,"LINESTRING (12.0729284 49.9817465, 12.0727384 49.9817991, 12.072295 49.9819566)",,
34392905,Wilhelm-Hoegner-Straße,residential,30,False,True,240.423,,,"LINESTRING (12.0729284 49.9817465, 12.0730267 49.9817557, 12.0731204 49.9817869, 12.0731946 49.9818357, 12.0735248 49.98224, 12.0735962 49.9823654, 12.0736097 49.982451, 12.0736284 49.9829698, 12.0736251 49.9831746, 12.0735769 49.9832727, 12.073519 49.9833223, 12.0734225 49.9833707, 12.0732854 49.9834278, 12.0731252 49.9834849, 12.0730142 49.9835488)",,
30101641,Jobst-vom-Brandt-Straße,residential,30,False,False,75.088,,,"LINESTRING (12.073199 49.9811682, 12.0730867 49.9811189, 12.0727699 49.9810135, 12.0723128 49.9808083)",,
30101641,Jobst-vom-Brandt-Straße,residential,30,False,True,73.83500000000001,,,"LINESTRING (12.073199 49.9811682, 12.0730502 49.9813072, 12.0728267 49.9815014, 12.0729284 49.9817465)",,
30101637,Jobst-vom-Brandt-Straße,residential,30,False,False,167.858,,,"LINESTRING (12.0723128 49.9808083, 12.0719143 49.980626, 12.0714797 49.9804272, 12.0711479 49.9807181, 12.0710207 49.9808638, 12.0708255 49.9811628)",,
30101641,Jobst-vom-Brandt-Straße,residential,30,False,True,75.088,,,"LINESTRING (12.0723128 49.9808083, 12.0727699 49.9810135, 12.0730867 49.9811189, 12.073199 49.9811682)",,
35610056,Max-Reger-Straße,residential,30,False,True,94.24,,,"LINESTRING (12.0723128 49.9808083, 12.0721715 49.9809337, 12.0719173 49.9811408, 12.071516 49.9814833)",,
34204857,Ziegelanger,residential,30,False,True,143.866,,,"LINESTRING (12.0680847 49.9813766, 12.0681563 49.981351, 12.0682737 49.9813263, 12.0686216 49.9812543, 12.0687457 49.98122, 12.068862 49.9811878, 12.0688856 49.9811813, 12.068954 49.9811457, 12.0689958 49.9811239, 12.0691868 49.9809889, 12.0692812 49.9808998, 12.0694176 49.9807629, 12.0695698 49.980591)",,
147469239,Marktredwitzer Straße,secondary,50,False,True,167.63199999999998,2,St 2177,"LINESTRING (12.0680847 49.9813766, 12.0680723 49.9812609, 12.0680684 49.9812229, 12.0680649 49.981203, 12.0680622 49.9811802, 12.0680215 49.9809027, 12.0679763 49.9805167, 12.0679606 49.9803756, 12.067941 49.9802464, 12.0679038 49.9800167, 12.0678785 49.9798751)",,
"[147469248, 902190650]",Ringstraße,residential,,False,False,94.317,,,"LINESTRING (12.0680847 49.9813766, 12.0680097 49.9814, 12.0675797 49.9815058, 12.0671478 49.9816054, 12.0668392 49.9816505)",,
"[902190651, 389262247]",Marktredwitzer Straße,secondary,50,False,False,345.47999999999996,"['2', '3']",St 2177,"LINESTRING (12.0680847 49.9813766, 12.0681105 49.9815193, 12.0682286 49.9824418, 12.0682816 49.982861, 12.0682868 49.9831387, 12.068266 49.9833793, 12.0682383 49.9835805, 12.0682291 49.9836438, 12.0682158 49.9837179, 12.0681029 49.9842583, 12.0680662 49.98447)",,
34392905,Wilhelm-Hoegner-Straße,residential,30,False,False,240.423,,,"LINESTRING (12.0730142 49.9835488, 12.0731252 49.9834849, 12.0732854 49.9834278, 12.0734225 49.9833707, 12.073519 49.9833223, 12.0735769 49.9832727, 12.0736251 49.9831746, 12.0736284 49.9829698, 12.0736097 49.982451, 12.0735962 49.9823654, 12.0735248 49.98224, 12.0731946 49.9818357, 12.0731204 49.9817869, 12.0730267 49.9817557, 12.0729284 49.9817465)",,
36138141,Kirchsteig,residential,30,False,False,43.992,,,"LINESTRING (12.0730142 49.9835488, 12.0728907 49.983444, 12.0728338 49.9833732, 12.0727913 49.9833, 12.0727469 49.9831976)",,
34392906,Hugo-Greger-Straße,residential,30,False,False,70.581,,,"LINESTRING (12.0727469 49.9831976, 12.0724814 49.983239, 12.0722563 49.9832743, 12.0719938 49.9833031, 12.0717789 49.9833169)",,
36138141,Kirchsteig,residential,30,False,True,43.992000000000004,,,"LINESTRING (12.0727469 49.9831976, 12.0727913 49.9833, 12.0728338 49.9833732, 12.0728907 49.983444, 12.0730142 49.9835488)",,
258181386,Kirchsteig,residential,30,True,False,127.02300000000001,,,"LINESTRING (12.0727469 49.9831976, 12.072683 49.9831233, 12.0726407 49.9830505, 12.0725967 49.9829102, 12.0724726 49.9822636, 12.0724139 49.9820824)",,
34752613,Kösseinestraße,residential,30,False,False,5.644,,,"LINESTRING (12.0707925 49.9798435, 12.0708655 49.9798628)",,
34392907,Kolpingstraße,residential,30,False,True,118.82,,,"LINESTRING (12.0707925 49.9798435, 12.0705166 49.9801273, 12.0702326 49.9804081, 12.0698647 49.9807293)",,
34752613,Kösseinestraße,residential,30,False,True,106.24,,,"LINESTRING (12.0707925 49.9798435, 12.070591 49.9797626, 12.0704191 49.9796759, 12.0702616 49.9795806, 12.0701048 49.9794682, 12.0699889 49.9793582, 12.0699058 49.9792557, 12.0698324 49.9791414)",,
258181385,Kirchsteig,residential,30,False,True,26.098,,,"LINESTRING (12.0695698 49.980591, 12.0698647 49.9807293)",,
34204857,Ziegelanger,residential,30,False,False,143.86599999999999,,,"LINESTRING (12.0695698 49.980591, 12.0694176 49.9807629, 12.0692812 49.9808998, 12.0691868 49.9809889, 12.0689958 49.9811239, 12.068954 49.9811457, 12.0688856 49.9811813, 12.068862 49.9811878, 12.0687457 49.98122, 12.0686216 49.9812543, 12.0682737 49.9813263, 12.0681563 49.981351, 12.0680847 49.9813766)",,
258181385,Kirchsteig,residential,30,False,False,148.70499999999998,,,"LINESTRING (12.0695698 49.980591, 12.0691326 49.9803971, 12.068857 49.9802749, 12.0685352 49.9801281, 12.0683925 49.9800492, 12.0682739 49.9799736, 12.0681417 49.9798865, 12.0680346 49.9798582, 12.067963 49.9798611, 12.0678785 49.9798751)",,
258181385,Kirchsteig,residential,30,False,False,26.098,,,"LINESTRING (12.0698647 49.9807293, 12.0695698 49.980591)",,
34392907,Kolpingstraße,residential,30,False,False,118.82,,,"LINESTRING (12.0698647 49.9807293, 12.0702326 49.9804081, 12.0705166 49.9801273, 12.0707925 49.9798435)",,
258181385,Kirchsteig,residential,30,False,True,83.955,,,"LINESTRING (12.0698647 49.9807293, 12.0702492 49.980915, 12.0708255 49.9811628)",,
147469193,Am Spielberg,residential,30,False,False,46.092,,,"LINESTRING (12.0614564 49.9784933, 12.0617438 49.9785582, 12.0617828 49.9785805, 12.0618023 49.9786087, 12.0617945 49.9786484, 12.0617321 49.9787553)",,
147469233,Langer Weg,residential,30,False,True,204.081,,,"LINESTRING (12.0614564 49.9784933, 12.0614103 49.9786005, 12.061255 49.9789196, 12.0612422 49.9789717, 12.0612444 49.9790063, 12.0612592 49.979073, 12.0612717 49.9791307, 12.0614431 49.9793416, 12.0617421 49.9796575, 12.062006 49.9799715, 12.062169 49.9801558)",,
35610057,F.-J.-Strauß-Straße,residential,30,False,False,55.972,,,"LINESTRING (12.0721132 49.9818175, 12.0719455 49.9819571, 12.0717433 49.9821241, 12.0716761 49.9821614, 12.0715918 49.9821401)",,
258181385,Kirchsteig,residential,30,False,False,56.729,,,"LINESTRING (12.0721132 49.9818175, 12.0719458 49.9817113, 12.0717716 49.9816047, 12.071516 49.9814833)",,
258181385,Kirchsteig,residential,30,False,True,20.212,,,"LINESTRING (12.0721132 49.9818175, 12.07224 49.9819109, 12.072295 49.9819566)",,
258181384,F.-J.-Strauß-Straße,residential,30,False,True,53.731,,,"LINESTRING (12.0717789 49.9833169, 12.0717852 49.9828337)",,
34392906,Hugo-Greger-Straße,residential,30,False,False,175.933,,,"LINESTRING (12.0717789 49.9833169, 12.0715969 49.983324, 12.0713299 49.9832922, 12.0711813 49.9832438, 12.0710492 49.9831799, 12.0709364 49.9831026, 12.0708236 49.982988, 12.0707672 49.9828735, 12.0707331 49.9827323, 12.0707183 49.9825895, 12.0707301 49.9824546, 12.0708165 49.9821658)",,
34392906,Hugo-Greger-Straße,residential,30,False,True,70.581,,,"LINESTRING (12.0717789 49.9833169, 12.0719938 49.9833031, 12.0722563 49.9832743, 12.0724814 49.983239, 12.0727469 49.9831976)",,
"[224042307, 158030611]",F.-W.-Raiffeisen-Straße,residential,,False,True,197.97500000000002,,,"LINESTRING (12.0696991 49.984484, 12.0697278 49.9838306, 12.0697316 49.9837694, 12.0697416 49.9828497, 12.0697962 49.9827082)",,
"[258183430, 35610055]",Ludwig-Hüttner-Straße,residential,,False,"[False, True]",116.83200000000001,3,,"LINESTRING (12.0696991 49.984484, 12.0695658 49.9844883, 12.0693864 49.9844941, 12.069035 49.9844898, 12.0689502 49.9844886, 12.0687867 49.9844859, 12.068338 49.9844813, 12.0680662 49.98447)",,
147469209,Färberweg,residential,30,False,False,91.975,,,"LINESTRING (12.063007 49.9785688, 12.0632535 49.9785785, 12.0634958 49.9785982, 12.0637906 49.9786365, 12.0639221 49.9786533, 12.0642225 49.9786571, 12.0642821 49.9786542)",,
147469231,Kreuzstraße,residential,30,False,False,29.683,,,"LINESTRING (12.0631556 49.9801691, 12.0627415 49.9801504)",,
147469231,Kreuzstraße,residential,30,False,True,38.121,,,"LINESTRING (12.0622149 49.9802039, 12.0627415 49.9801504)",,
147469233,Langer Weg,residential,30,False,False,6.275,,,"LINESTRING (12.0622149 49.9802039, 12.062169 49.9801558)",,
147469233,Langer Weg,residential,30,False,True,71.065,,,"LINESTRING (12.0622149 49.9802039, 12.0627758 49.9807315)",,
208140271,Ringstraße,residential,30,False,True,81.713,,,"LINESTRING (12.0614527 49.9816598, 12.0625916 49.9817205)",,
147469241,Neukirchnerstraße,residential,30,False,False,140.704,,,"LINESTRING (12.0614527 49.9816598, 12.0613767 49.9819115, 12.0613266 49.9820335, 12.0612528 49.9821934, 12.0611569 49.9823947, 12.0610812 49.982534, 12.061001 49.9826556, 12.0608468 49.9828585)",,
147469241,Neukirchnerstraße,residential,30,False,True,175.111,,,"LINESTRING (12.0614527 49.9816598, 12.0615435 49.9813888, 12.0616368 49.9811544, 12.0618114 49.9808178, 12.062067 49.9803395, 12.062169 49.9801558)",,
147469248,Ringstraße,residential,,False,False,119.423,,,"LINESTRING (12.0668392 49.9816505, 12.0664593 49.9816879, 12.0663435 49.9816979, 12.0659903 49.9817283, 12.065573 49.9817617, 12.0651814 49.9817753)",,
"[147469248, 902190650]",Ringstraße,residential,,False,True,94.317,,,"LINESTRING (12.0668392 49.9816505, 12.0671478 49.9816054, 12.0675797 49.9815058, 12.0680097 49.9814, 12.0680847 49.9813766)",,
187936991,Ritter-von-Wagner-Straße,residential,30,False,True,89.85300000000001,,,"LINESTRING (12.0668392 49.9816505, 12.0668063 49.9815748, 12.0666039 49.981206, 12.0664315 49.9808863)",,
208140270,Ritter-von-Wagner-Straße,residential,,False,False,206.26900000000003,,,"LINESTRING (12.0668392 49.9816505, 12.0669626 49.9821239, 12.0669945 49.9823405, 12.0669954 49.9824797, 12.0669772 49.9826545, 12.0669389 49.9829662, 12.0668751 49.9832872, 12.0669116 49.9833404, 12.0668846 49.983488)",,
208140271,Ringstraße,residential,30,False,False,81.713,,,"LINESTRING (12.0625916 49.9817205, 12.0614527 49.9816598)",,
30085578,,residential,30,False,True,110.774,,,"LINESTRING (12.0625916 49.9817205, 12.0626641 49.9813979, 12.062721 49.9810473, 12.0627758 49.9807315)",,
147469204,Dr.-Eiber-Straße,residential,30,False,False,195.423,,,"LINESTRING (12.0625916 49.9817205, 12.062507 49.9820137, 12.0624177 49.9822987, 12.0623508 49.9824564, 12.0622741 49.9826026, 12.0621717 49.9827541, 12.0619692 49.9830405, 12.0616935 49.9833664)",,
208140271,Ringstraße,residential,30,False,True,71.52199999999999,,,"LINESTRING (12.0625916 49.9817205, 12.0630629 49.9817438, 12.0635896 49.9817636)",,
"[147469240, 147469202]","['Böttgerstraße', 'Martin-Luther-Straße']",residential,30,False,False,297.134,,,"LINESTRING (12.0651814 49.9817753, 12.0652164 49.9824422, 12.06522 49.9825103, 12.0652259 49.9826235, 12.065255 49.9831768, 12.0640067 49.9831156, 12.0632858 49.9830803)",,
147469248,Ringstraße,residential,,False,False,47.613,,,"LINESTRING (12.0651814 49.9817753, 12.0648591 49.9817838, 12.0645159 49.9817898)",,
147469248,Ringstraße,residential,,False,True,119.423,,,"LINESTRING (12.0651814 49.9817753, 12.065573 49.9817617, 12.0659903 49.9817283, 12.0663435 49.9816979, 12.0664593 49.9816879, 12.0668392 49.9816505)",,
147469214,Havilandstraße,residential,30,False,False,148.564,,,"LINESTRING (12.0635896 49.9817636, 12.0635721 49.9821877, 12.0635389 49.9823415, 12.0634862 49.9825076, 12.0632858 49.9830803)",,
147469248,Ringstraße,residential,,False,True,66.307,,,"LINESTRING (12.0635896 49.9817636, 12.0643106 49.9817884, 12.0645159 49.9817898)",,
187936987,Havilandstraße,residential,30,False,True,88.35,,,"LINESTRING (12.0635896 49.9817636, 12.0635943 49.9813674, 12.0636104 49.9812142, 12.0636504 49.9810461, 12.0636677 49.9809722)",,
208140271,Ringstraße,residential,30,False,False,71.52199999999999,,,"LINESTRING (12.0635896 49.9817636, 12.0630629 49.9817438, 12.0625916 49.9817205)",,
147469241,Neukirchnerstraße,residential,30,False,False,35.125,,,"LINESTRING (12.0608468 49.9828585, 12.060587 49.9831266)",,
147469197,August-Mayer-Straße,residential,,False,False,44.203,,,"LINESTRING (12.0608468 49.9828585, 12.0611011 49.9830153, 12.0612899 49.9831357)",,
147469241,Neukirchnerstraße,residential,30,False,True,140.704,,,"LINESTRING (12.0608468 49.9828585, 12.061001 49.9826556, 12.0610812 49.982534, 12.0611569 49.9823947, 12.0612528 49.9821934, 12.0613266 49.9820335, 12.0613767 49.9819115, 12.0614527 49.9816598)",,
147469214,Havilandstraße,residential,30,False,False,71.553,,,"LINESTRING (12.0632858 49.9830803, 12.0630476 49.9837053)",,
"[147469240, 147469202]","['Böttgerstraße', 'Martin-Luther-Straße']",residential,30,False,True,297.134,,,"LINESTRING (12.0632858 49.9830803, 12.0640067 49.9831156, 12.065255 49.9831768, 12.0652259 49.9826235, 12.06522 49.9825103, 12.0652164 49.9824422, 12.0651814 49.9817753)",,
147469214,Havilandstraße,residential,30,False,True,148.564,,,"LINESTRING (12.0632858 49.9830803, 12.0634862 49.9825076, 12.0635389 49.9823415, 12.0635721 49.9821877, 12.0635896 49.9817636)",,
147469241,Neukirchnerstraße,residential,30,False,True,35.125,,,"LINESTRING (12.060587 49.9831266, 12.0608468 49.9828585)",,
147469196,August-Mayer-Straße,residential,,False,False,36.159,,,"LINESTRING (12.0612899 49.9831357, 12.0610386 49.9834179)",,
147469197,August-Mayer-Straße,residential,,False,False,38.611,,,"LINESTRING (12.0612899 49.9831357, 12.0616935 49.9833664)",,
147469197,August-Mayer-Straße,residential,,False,True,44.203,,,"LINESTRING (12.0612899 49.9831357, 12.0611011 49.9830153, 12.0608468 49.9828585)",,
235553130,Rodenzenreuther Straße,tertiary,50,False,False,60.855000000000004,,TIR 17,"LINESTRING (12.0602092 49.9832951, 12.0603729 49.9833185, 12.0604527 49.9833292, 12.0610386 49.9834179)",,yes
261401657,Buchenweg,residential,,False,True,99.216,,,"LINESTRING (12.0602092 49.9832951, 12.0601669 49.9833855, 12.0597169 49.9837522, 12.059616 49.9838326, 12.0595387 49.9839107, 12.0594996 49.9839787, 12.0594855 49.9840404)",,
