osmid,name,highway,oneway,reversed,length,bridge,maxspeed,geometry,lanes,ref,junction
261830393,Lange Straße,tertiary,False,True,195.206,,50,"LINESTRING (9.362485 52.3109472, 9.3623327 52.3109842, 9.3621941 52.3110093, 9.3620243 52.311025, 9.3615716 52.3110492, 9.361342 52.3110627, 9.3608549 52.3110881, 9.3604899 52.311109, 9.3596429 52.3111575)",2,L 420,
"[956045044, 29341566]",Suntalstraße,tertiary,False,True,111.27100000000002,,50,"LINESTRING (9.362485 52.3109472, 9.3626617 52.3108786, 9.3628049 52.3107997, 9.3629428 52.3106898, 9.3630882 52.3105383, 9.3632576 52.3103434, 9.3633816 52.3101369)",2,L 420,
1017155735,Bassenbrink,residential,False,False,9.232,,30,"LINESTRING (9.362485 52.3109472, 9.3625174 52.3109852, 9.3625418 52.3110225)",,,
5851123,Deisterstraße,residential,False,False,26.873,,30,"LINESTRING (9.3651471 52.3136753, 9.3647679 52.3137436)",,,
5851349,Milanweg,residential,False,False,110.29599999999999,,30,"LINESTRING (9.3651471 52.3136753, 9.365166 52.3137475, 9.3651533 52.3140476, 9.3651305 52.3143127, 9.3651543 52.3143553, 9.3652225 52.3143722, 9.365528 52.3143721, 9.3656525 52.3143659)",,,
5851345,Bahnhofstraße,residential,False,False,79.178,,,"LINESTRING (9.3631226 52.3110918, 9.363181 52.311083, 9.3633009 52.311046, 9.3637493 52.3108782, 9.3641271 52.310735)",,,
5851345,Bahnhofstraße,residential,False,True,41.001000000000005,,,"LINESTRING (9.3631226 52.3110918, 9.3630396 52.3110882, 9.3627497 52.3110226, 9.3626824 52.3110126, 9.3625418 52.3110225)",,,
216540921,Am Brinke,residential,False,False,175.899,,,"LINESTRING (9.3631226 52.3110918, 9.3630796 52.3115027, 9.3634671 52.3122143, 9.3635817 52.3125271, 9.3636173 52.3126243)",,,
5851345,Bahnhofstraße,residential,False,False,85.173,,,"LINESTRING (9.3641271 52.310735, 9.3644303 52.3105962, 9.3644303 52.3100618)",,,
5851345,Bahnhofstraße,residential,False,True,79.178,,,"LINESTRING (9.3641271 52.310735, 9.3637493 52.3108782, 9.3633009 52.311046, 9.363181 52.311083, 9.3631226 52.3110918)",,,
"[1184531402, 5851347]","['Deisterstraße', 'Am Eichenhain']",residential,False,False,350.126,,,"LINESTRING (9.3641271 52.310735, 9.3642875 52.310771, 9.3643694 52.3108308, 9.3644171 52.3108951, 9.3644321 52.311224, 9.3644785 52.3121991, 9.3646766 52.3123376, 9.3647555 52.3136392, 9.3647679 52.3137436)",,,
5851345,Bahnhofstraße,residential,False,True,85.173,,,"LINESTRING (9.3644303 52.3100618, 9.3644303 52.3105962, 9.3641271 52.310735)",,,
5851480,Rektorgarten,residential,False,False,173.862,,30,"LINESTRING (9.3647439 52.3145117, 9.3647649 52.3147685, 9.3647686 52.3151879, 9.3647936 52.3154737, 9.3647399 52.3155204, 9.3638934 52.3156874)",,,
5851480,Rektorgarten,residential,False,True,84.798,,30,"LINESTRING (9.3647439 52.3145117, 9.3647449 52.314329, 9.364768 52.3138688, 9.3647069 52.3137553)",,,
5851935,Finkenweg,residential,False,False,106.392,,30,"LINESTRING (9.3647439 52.3145117, 9.3634792 52.31476, 9.3632816 52.3148398)",,,
5851481,Falkenweg,residential,False,False,74.374,,30,"LINESTRING (9.3638934 52.3156874, 9.3639489 52.3163554)",,,
5851480,Rektorgarten,residential,False,True,173.86200000000002,,30,"LINESTRING (9.3638934 52.3156874, 9.3647399 52.3155204, 9.3647936 52.3154737, 9.3647686 52.3151879, 9.3647649 52.3147685, 9.3647439 52.3145117)",,,
5851481,Falkenweg,residential,False,True,106.019,,30,"LINESTRING (9.3638934 52.3156874, 9.3638427 52.3154151, 9.363731 52.3152039, 9.363534 52.3150155, 9.3632816 52.3148398)",,,
5851481,Falkenweg,residential,False,False,106.019,,30,"LINESTRING (9.3632816 52.3148398, 9.363534 52.3150155, 9.363731 52.3152039, 9.3638427 52.3154151, 9.3638934 52.3156874)",,,
5851481,Falkenweg,residential,False,True,67.773,,30,"LINESTRING (9.3632816 52.3148398, 9.3627722 52.3145188, 9.3626242 52.3143841)",,,
5851935,Finkenweg,residential,False,True,106.392,,30,"LINESTRING (9.3632816 52.3148398, 9.3634792 52.31476, 9.3647439 52.3145117)",,,
24833316,Finkenweg,residential,False,False,133.245,,30,"LINESTRING (9.3632816 52.3148398, 9.3630328 52.3149694, 9.3628219 52.3152109, 9.362713 52.3154538, 9.3627885 52.315853, 9.3628451 52.315915)",,,
5851481,Falkenweg,residential,False,True,74.374,,30,"LINESTRING (9.3639489 52.3163554, 9.3638934 52.3156874)",,,
5851937,Lerchenweg,residential,False,False,78.391,,30,"LINESTRING (9.3639489 52.3163554, 9.3628213 52.3165033)",,,
5851937,Lerchenweg,residential,False,True,78.391,,30,"LINESTRING (9.3628213 52.3165033, 9.3639489 52.3163554)",,,
5851938,Finkenweg,residential,False,True,27.727,,30,"LINESTRING (9.3628213 52.3165033, 9.3627979 52.316412, 9.362781 52.3162554)",,,
5851938,Finkenweg,residential,False,False,27.727,,30,"LINESTRING (9.362781 52.3162554, 9.3627979 52.316412, 9.3628213 52.3165033)",,,
24833316,Finkenweg,residential,False,True,133.245,,30,"LINESTRING (9.3628451 52.315915, 9.3627885 52.315853, 9.362713 52.3154538, 9.3628219 52.3152109, 9.3630328 52.3149694, 9.3632816 52.3148398)",,,
477911830,Suntalstraße,tertiary,False,True,11.324,,50,"LINESTRING (9.3634809 52.3093194, 9.3634853 52.3092176)",2,L 420,
24816497,Jakobistraße,residential,False,True,289.022,,,"LINESTRING (9.3634809 52.3093194, 9.3633667 52.3093209, 9.3625362 52.3093315, 9.3621193 52.3093494, 9.3612706 52.3094018, 9.3610702 52.3094021, 9.3610504 52.3093558, 9.3602733 52.3092975, 9.3597712 52.309302, 9.3593024 52.3093338)",,,
29341566,Suntalstraße,tertiary,False,False,66.709,,50,"LINESTRING (9.3634809 52.3093194, 9.3634678 52.3096159, 9.3634489 52.309919)",2,L 420,
477911830,Suntalstraße,tertiary,False,False,11.324,,50,"LINESTRING (9.3634853 52.3092176, 9.3634809 52.3093194)",2,L 420,
8060096,Im Seefeld,residential,False,True,62.358000000000004,,50,"LINESTRING (9.3634853 52.3092176, 9.3636123 52.3092283, 9.364394 52.3092939)",,,
8090269,Mühlenstraße,residential,False,False,106.62599999999999,,,"LINESTRING (9.3573523 52.311302, 9.3573749 52.311766, 9.3574417 52.3120892, 9.3575217 52.3122509)",1,,
"[1123963512, 956045042, 1199407594, 261830392]",Lange Straße,tertiary,False,False,145.959,yes,"['50', '30']","LINESTRING (9.3573523 52.311302, 9.3575848 52.3112843, 9.3577085 52.3112764, 9.3577206 52.3112756, 9.3577999 52.3112705, 9.3582375 52.3112418, 9.3582979 52.3112383, 9.3585524 52.3112269, 9.359099 52.3111918, 9.3594877 52.3111665)",2,L 420,
1123963512,Lange Straße,tertiary,False,True,56.456,,30,"LINESTRING (9.3573523 52.311302, 9.3569804 52.3113204, 9.3567742 52.3113314, 9.356525 52.3113461)",2,L 420,
8090269,Mühlenstraße,residential,False,True,106.626,,,"LINESTRING (9.3575217 52.3122509, 9.3574417 52.3120892, 9.3573749 52.311766, 9.3573523 52.311302)",1,,
448278481,Lange Straße,tertiary,False,True,26.895,,50,"LINESTRING (9.356525 52.3113461, 9.3561315 52.3113711)",2,L 420,
"[24816496, 74085349]",Amtsstraße,residential,False,False,238.79299999999998,,,"LINESTRING (9.356525 52.3113461, 9.3565236 52.3116201, 9.3565019 52.3116686, 9.3564797 52.3117197, 9.3564693 52.3118223, 9.356459 52.3119845, 9.3564275 52.31203, 9.3563446 52.3120482, 9.3559432 52.3120485, 9.3558108 52.3120673, 9.3557474 52.3121041, 9.3557288 52.3121651, 9.3557423 52.3122978, 9.3557377 52.3124082, 9.3553086 52.3126607, 9.3551791 52.3127099, 9.3550734 52.3127592, 9.3549179 52.3129073)",,,
1123963512,Lange Straße,tertiary,False,False,56.456,,30,"LINESTRING (9.356525 52.3113461, 9.3567742 52.3113314, 9.3569804 52.3113204, 9.3573523 52.311302)",2,L 420,
9401021,Allee,residential,False,False,78.32300000000001,,,"LINESTRING (9.355585 52.3162274, 9.3555207 52.316269, 9.3554224 52.3163715, 9.3555036 52.3167668, 9.3554525 52.3168929)",,,
152729660,Allee,secondary,False,True,154.765,,50,"LINESTRING (9.355585 52.3162274, 9.3549863 52.3158596, 9.354577 52.315564, 9.3543104 52.3153429, 9.3541057 52.315173)",2,K 53,
9401021,Allee,residential,False,True,78.32300000000001,,,"LINESTRING (9.3554525 52.3168929, 9.3555036 52.3167668, 9.3554224 52.3163715, 9.3555207 52.316269, 9.355585 52.3162274)",,,
"[24833308, 1051097173, 1051097175]",Grover Straße,residential,False,False,169.063,,30,"LINESTRING (9.3616067 52.3173485, 9.3616079 52.3170695, 9.3615598 52.3166799, 9.3615184 52.3163572, 9.3614757 52.3161988, 9.3613771 52.3160217, 9.3612623 52.3158566)",,,
"[1067966123, 1098103028]",Masch,residential,False,True,95.637,,30,"LINESTRING (9.3616067 52.3173485, 9.3612476 52.3173607, 9.3602031 52.317408)",,,
"[1067966123, 1098103028]",Masch,residential,False,False,95.637,,30,"LINESTRING (9.3602031 52.317408, 9.3612476 52.3173607, 9.3616067 52.3173485)",,,
24816529,Sankt Annen,residential,False,True,122.935,,,"LINESTRING (9.3633816 52.3101369, 9.363453 52.3101404, 9.3635008 52.3101395, 9.3636197 52.3101121, 9.3637429 52.3100296, 9.3639401 52.3098682, 9.3641035 52.309717, 9.3642734 52.3094995, 9.3643722 52.3093598, 9.364394 52.3092939)",,,
"[956045044, 29341566]",Suntalstraße,tertiary,False,False,111.27100000000002,,50,"LINESTRING (9.3633816 52.3101369, 9.3632576 52.3103434, 9.3630882 52.3105383, 9.3629428 52.3106898, 9.3628049 52.3107997, 9.3626617 52.3108786, 9.362485 52.3109472)",2,L 420,
29341566,Suntalstraße,tertiary,False,True,24.697,,50,"LINESTRING (9.3633816 52.3101369, 9.3634125 52.3100664, 9.3634345 52.3099902, 9.3634489 52.309919)",2,L 420,
1199407594,Lange Straße,tertiary,False,False,10.598,,50,"LINESTRING (9.3594877 52.3111665, 9.3596429 52.3111575)",2,L 420,
24816519,Sudewiese,residential,False,False,116.099,,,"LINESTRING (9.3594877 52.3111665, 9.359476 52.3110912, 9.3594461 52.3108991, 9.3594142 52.3106871, 9.3593867 52.3104797, 9.3593369 52.3101265)",,,
"[956045042, 1199407594, 1123963512, 261830392]",Lange Straße,tertiary,False,True,145.959,yes,"['50', '30']","LINESTRING (9.3594877 52.3111665, 9.359099 52.3111918, 9.3585524 52.3112269, 9.3582979 52.3112383, 9.3582375 52.3112418, 9.3577999 52.3112705, 9.3577206 52.3112756, 9.3577085 52.3112764, 9.3575848 52.3112843, 9.3573523 52.311302)",2,L 420,
24816519,Sudewiese,residential,False,False,88.274,,,"LINESTRING (9.3593369 52.3101265, 9.3592959 52.309854, 9.3593024 52.3093338)",,,
24816519,Sudewiese,residential,False,True,116.09900000000002,,,"LINESTRING (9.3593369 52.3101265, 9.3593867 52.3104797, 9.3594142 52.3106871, 9.3594461 52.3108991, 9.359476 52.3110912, 9.3594877 52.3111665)",,,
"[1098103042, 24816498]",Siemonstraße,residential,False,False,281.134,,50,"LINESTRING (9.3593369 52.3101265, 9.3594888 52.3101191, 9.3605379 52.3100139, 9.3609813 52.3099806, 9.3611953 52.3099641, 9.362116 52.3099149, 9.3625997 52.3099081, 9.363383 52.3099185, 9.3634489 52.309919)",,,
"[24816498, 1098103042]",Siemonstraße,residential,False,True,281.13399999999996,,50,"LINESTRING (9.3634489 52.309919, 9.363383 52.3099185, 9.3625997 52.3099081, 9.362116 52.3099149, 9.3611953 52.3099641, 9.3609813 52.3099806, 9.3605379 52.3100139, 9.3594888 52.3101191, 9.3593369 52.3101265)",,,
29341566,Suntalstraße,tertiary,False,False,24.697,,50,"LINESTRING (9.3634489 52.309919, 9.3634345 52.3099902, 9.3634125 52.3100664, 9.3633816 52.3101369)",2,L 420,
29341566,Suntalstraße,tertiary,False,True,66.709,,50,"LINESTRING (9.3634489 52.309919, 9.3634678 52.3096159, 9.3634809 52.3093194)",2,L 420,
24816497,Jakobistraße,residential,False,False,289.022,,,"LINESTRING (9.3593024 52.3093338, 9.3597712 52.309302, 9.3602733 52.3092975, 9.3610504 52.3093558, 9.3610702 52.3094021, 9.3612706 52.3094018, 9.3621193 52.3093494, 9.3625362 52.3093315, 9.3633667 52.3093209, 9.3634809 52.3093194)",,,
24816519,Sudewiese,residential,False,True,88.274,,,"LINESTRING (9.3593024 52.3093338, 9.3592959 52.309854, 9.3593369 52.3101265)",,,
74085349,Amtsstraße,residential,False,True,40.762,,,"LINESTRING (9.3546242 52.3132269, 9.3549179 52.3129073)",,,
216540920,Amtsstraße,residential,False,False,58.314,,,"LINESTRING (9.3546242 52.3132269, 9.354243 52.3127571)",,,
"[74085349, 489158966, 489158967]",Amtsstraße,residential,False,False,115.80699999999999,yes,,"LINESTRING (9.3546242 52.3132269, 9.3544655 52.3133234, 9.3542342 52.3134069, 9.3541315 52.313437, 9.3539544 52.313477, 9.3531276 52.3136115, 9.3530762 52.3136191)",,,
216540924,Amtsstraße,residential,False,False,111.848,,,"LINESTRING (9.3546242 52.3132269, 9.3546964 52.3132562, 9.3547678 52.3133397, 9.3550203 52.3136953, 9.3552952 52.3137331, 9.3554086 52.3140237)",,,
265633426,Allee,secondary,False,False,18.216,,50,"LINESTRING (9.3530762 52.3136191, 9.3531476 52.313777)",2,,
448278482,Allee,secondary,False,True,85.298,,50,"LINESTRING (9.3530762 52.3136191, 9.3530431 52.313546, 9.3528953 52.3132104, 9.3528304 52.3130484, 9.3527781 52.3128744)",2,,
"[74085349, 489158966, 489158967]",Amtsstraße,residential,False,True,115.807,yes,,"LINESTRING (9.3530762 52.3136191, 9.3531276 52.3136115, 9.3539544 52.313477, 9.3541315 52.313437, 9.3542342 52.3134069, 9.3544655 52.3133234, 9.3546242 52.3132269)",,,
5851345,Bahnhofstraße,residential,False,False,41.001000000000005,,,"LINESTRING (9.3625418 52.3110225, 9.3626824 52.3110126, 9.3627497 52.3110226, 9.3630396 52.3110882, 9.3631226 52.3110918)",,,
"[24833318, 1017155735]",Bassenbrink,residential,False,False,338.738,,30,"LINESTRING (9.3625418 52.3110225, 9.3625263 52.311078, 9.3625245 52.3111385, 9.3625297 52.3112405, 9.3628113 52.3125739, 9.3628598 52.3127996, 9.362893 52.3129541, 9.3629062 52.3130158, 9.3629225 52.31311, 9.3629406 52.3134811, 9.3629313 52.3135477, 9.3628499 52.3139475, 9.3628037 52.3140451)",,,
1017155735,Bassenbrink,residential,False,True,9.232,,30,"LINESTRING (9.3625418 52.3110225, 9.3625174 52.3109852, 9.362485 52.3109472)",,,
"[1093939528, 1051097172, 24833311]",Grover Straße,"['residential', 'living_street']",False,False,207.50199999999995,,30,"LINESTRING (9.3612623 52.3158566, 9.3611577 52.3157244, 9.3607452 52.3152034, 9.3606401 52.3150186, 9.3605867 52.3149209, 9.3605869 52.3148014, 9.3605247 52.314691, 9.3604358 52.3145979, 9.3601548 52.3144309, 9.3600825 52.314319, 9.3600166 52.3141872)",,,
"[24833308, 1051097173, 1051097175]",Grover Straße,residential,False,True,169.063,,30,"LINESTRING (9.3612623 52.3158566, 9.3613771 52.3160217, 9.3614757 52.3161988, 9.3615184 52.3163572, 9.3615598 52.3166799, 9.3616079 52.3170695, 9.3616067 52.3173485)",,,
"[24833320, 1051097174]",Bassenbrink,residential,False,True,192.69400000000002,,30,"LINESTRING (9.3612623 52.3158566, 9.3613839 52.3157214, 9.3615611 52.3152991, 9.3616828 52.3150814, 9.3617979 52.3149306, 9.361941 52.3148057, 9.3624638 52.3144939, 9.3626242 52.3143841)",,,
5851481,Falkenweg,residential,False,False,67.773,,30,"LINESTRING (9.3626242 52.3143841, 9.3627722 52.3145188, 9.3632816 52.3148398)",,,
"[24833320, 1051097174]",Bassenbrink,residential,False,False,192.69400000000002,,30,"LINESTRING (9.3626242 52.3143841, 9.3624638 52.3144939, 9.361941 52.3148057, 9.3617979 52.3149306, 9.3616828 52.3150814, 9.3615611 52.3152991, 9.3613839 52.3157214, 9.3612623 52.3158566)",,,
"[1016924265, 477911810]",Bassenbrink,residential,False,True,34.538,,30,"LINESTRING (9.3626242 52.3143841, 9.3627362 52.3142069, 9.3627836 52.3140898)",,,
152729659,Tor,secondary,False,False,61.733000000000004,,50,"LINESTRING (9.3514198 52.3113748, 9.3514641 52.3114238, 9.3515741 52.3115454, 9.351672 52.3116308, 9.3517398 52.3116827, 9.3517868 52.3117187, 9.3519515 52.3118209)",2,,
152729659,Tor,secondary,False,True,78.33,,50,"LINESTRING (9.3514198 52.3113748, 9.3513182 52.3112166, 9.3510903 52.3107006)",2,,
152729659,Tor,secondary,False,False,78.33,,50,"LINESTRING (9.3510903 52.3107006, 9.3513182 52.3112166, 9.3514198 52.3113748)",2,,
"[299044640, 24816582]",Windmühlenstraße,residential,False,True,40.362,,,"LINESTRING (9.3514326 52.3119955, 9.3517213 52.3119124, 9.3518577 52.3118562, 9.3519515 52.3118209)",,,
448278482,Allee,secondary,False,False,85.298,,50,"LINESTRING (9.3527781 52.3128744, 9.3528304 52.3130484, 9.3528953 52.3132104, 9.3530431 52.313546, 9.3530762 52.3136191)",2,,
"[448278482, 4875358]",Allee,secondary,False,True,131.889,,50,"LINESTRING (9.3527781 52.3128744, 9.3527022 52.3126943, 9.3526301 52.3125367, 9.3525298 52.3123545, 9.3525182 52.3123357, 9.3524709 52.3122697, 9.3523721 52.3121546, 9.352252 52.3120391, 9.3521546 52.3119683, 9.3521227 52.3119452, 9.3519515 52.3118209)","['2', '3']",,
24816617,Magdeburger Weg,residential,False,False,89.58,,30,"LINESTRING (9.351201 52.316921, 9.3519394 52.3169541, 9.3521188 52.316979, 9.3522829 52.3170253, 9.3524588 52.3170985)",,,
365962774,Magdeburger Weg,residential,False,False,47.486000000000004,,,"LINESTRING (9.351201 52.316921, 9.3512148 52.3170045, 9.3514173 52.3171313, 9.3515787 52.3172647)",,,
24816617,Magdeburger Weg,residential,False,True,89.58000000000001,,30,"LINESTRING (9.3524588 52.3170985, 9.3522829 52.3170253, 9.3521188 52.316979, 9.3519394 52.3169541, 9.351201 52.316921)",,,
24816619,Im Fasanenkamp,residential,False,False,88.798,,50,"LINESTRING (9.3524588 52.3170985, 9.3525695 52.3169933, 9.3527014 52.3168341, 9.3527876 52.3166932, 9.352845 52.316579, 9.3528562 52.31651, 9.352834 52.3164436, 9.3527708 52.3163645)",,,
71735204,Magdeburger Weg,residential,False,False,26.659,,50,"LINESTRING (9.3524588 52.3170985, 9.3526109 52.3171725, 9.3526549 52.3171939, 9.3527427 52.3172618)",,,
71735204,Magdeburger Weg,residential,False,True,26.659,,50,"LINESTRING (9.3527427 52.3172618, 9.3526549 52.3171939, 9.3526109 52.3171725, 9.3524588 52.3170985)",,,
"[24816624, 1070875607]",Am Weidenkamp,tertiary,False,True,113.68400000000001,,50,"LINESTRING (9.3527427 52.3172618, 9.3528845 52.3171629, 9.3529198 52.3171383, 9.3530621 52.316993, 9.3531698 52.3168328, 9.35325 52.3166676, 9.353336 52.3164436, 9.3533783 52.3163334)",2,K 53,
279840527,Allee,secondary,True,False,9.006,,50,"LINESTRING (9.3538009 52.315083, 9.3537393 52.3150662, 9.3536911 52.3150395)",1,K 53,roundabout
1154489887,Am Weidenkamp,tertiary,True,False,23.78,,50,"LINESTRING (9.3538009 52.315083, 9.353746 52.3151562, 9.3537233 52.3151963, 9.3536728 52.3152818)",2,K 53,
"[24816624, 1070875607]",Am Weidenkamp,tertiary,False,False,113.68400000000001,,50,"LINESTRING (9.3533783 52.3163334, 9.353336 52.3164436, 9.35325 52.3166676, 9.3531698 52.3168328, 9.3530621 52.316993, 9.3529198 52.3171383, 9.3528845 52.3171629, 9.3527427 52.3172618)",2,K 53,
24816624,Am Weidenkamp,tertiary,False,True,118.66300000000001,,50,"LINESTRING (9.3533783 52.3163334, 9.3535501 52.3157893, 9.3536728 52.3152818)",2,K 53,
24816627,Im Bodenwinkel,residential,False,False,104.74699999999999,,,"LINESTRING (9.3533783 52.3163334, 9.3541626 52.3164075, 9.3542419 52.3163828, 9.3542793 52.3163113, 9.3543135 52.3160561, 9.3543961 52.3160057)",,,
1199407596,Bassenbrink,residential,False,False,5.155,,30,"LINESTRING (9.3628037 52.3140451, 9.3627836 52.3140898)",,,
5851123,Deisterstraße,residential,False,True,133.553,,30,"LINESTRING (9.3628037 52.3140451, 9.3632507 52.3140056, 9.3635961 52.3139548, 9.364401 52.3138122, 9.3647069 52.3137553)",,,
"[24833318, 1017155735]",Bassenbrink,residential,False,True,338.73800000000006,,30,"LINESTRING (9.3628037 52.3140451, 9.3628499 52.3139475, 9.3629313 52.3135477, 9.3629406 52.3134811, 9.3629225 52.31311, 9.3629062 52.3130158, 9.362893 52.3129541, 9.3628598 52.3127996, 9.3628113 52.3125739, 9.3625297 52.3112405, 9.3625245 52.3111385, 9.3625263 52.311078, 9.3625418 52.3110225)",,,
30897692,Echternstraße,residential,True,False,50.971,,,"LINESTRING (9.3538754 52.3115418, 9.3537884 52.3110865)",1,,
448278481,Lange Straße,tertiary,False,False,154.807,,50,"LINESTRING (9.3538754 52.3115418, 9.3542555 52.311511, 9.3544367 52.311516, 9.3548885 52.3114799, 9.3550849 52.3114561, 9.3552076 52.3114453, 9.3553795 52.3114226, 9.3561315 52.3113711)",2,L 420,
"[448278480, 448278481, 5407421]",Lange Straße,tertiary,False,True,135.066,yes,50,"LINESTRING (9.3538754 52.3115418, 9.3535775 52.3115667, 9.3531132 52.3116223, 9.3529993 52.3116324, 9.3527598 52.3116682, 9.3525258 52.3116948, 9.3522847 52.3117314, 9.3521706 52.3117552, 9.3521062 52.3117705, 9.3519515 52.3118209)",2,L 420,
204568191,Echternstraße,residential,False,True,20.767,,,"LINESTRING (9.3537884 52.3110865, 9.3534844 52.3111049)",,,
204568191,Echternstraße,residential,False,False,154.3,,,"LINESTRING (9.3537884 52.3110865, 9.3550727 52.3109624, 9.356036 52.3108956)",,,
204568191,Echternstraße,residential,False,True,43.064,,,"LINESTRING (9.3566648 52.3108487, 9.356036 52.3108956)",,,
30897693,Echternstraße,residential,True,False,53.27,,,"LINESTRING (9.356036 52.3108956, 9.3561315 52.3113711)",,,
204568191,Echternstraße,residential,False,False,43.064,,,"LINESTRING (9.356036 52.3108956, 9.3566648 52.3108487)",,,
204568191,Echternstraße,residential,False,True,154.3,,,"LINESTRING (9.356036 52.3108956, 9.3550727 52.3109624, 9.3537884 52.3110865)",,,
24816624,Am Weidenkamp,tertiary,False,False,118.66300000000001,,50,"LINESTRING (9.3536728 52.3152818, 9.3535501 52.3157893, 9.3533783 52.3163334)",2,K 53,
1154489886,,tertiary,True,False,27.437,,,"LINESTRING (9.3536728 52.3152818, 9.3536442 52.3151727, 9.3536578 52.3151315, 9.3536911 52.3150395)",,,
149587281,Am Anger,residential,False,True,117.971,,,"LINESTRING (9.3522732 52.3144453, 9.3522032 52.3140138, 9.352386 52.3139596, 9.3526562 52.3138663, 9.3530179 52.3138009, 9.3530458 52.3137957, 9.3530775 52.3137897, 9.3531476 52.313777)",,,
265633426,Allee,secondary,False,True,18.216,,50,"LINESTRING (9.3531476 52.313777, 9.3530762 52.3136191)",2,,
149587281,Am Anger,residential,False,False,117.971,,,"LINESTRING (9.3531476 52.313777, 9.3530775 52.3137897, 9.3530458 52.3137957, 9.3530179 52.3138009, 9.3526562 52.3138663, 9.352386 52.3139596, 9.3522032 52.3140138, 9.3522732 52.3144453)",,,
265633426,Allee,secondary,False,False,95.463,,50,"LINESTRING (9.3531476 52.313777, 9.3531661 52.3138169, 9.3531742 52.3138346, 9.353188 52.313864, 9.353361 52.3142428, 9.353498 52.3145121, 9.3535549 52.3145981)",2,,
204568191,Echternstraße,residential,False,False,20.767,,,"LINESTRING (9.3534844 52.3111049, 9.3537884 52.3110865)",,,
