osmid,name,highway,maxspeed,oneway,reversed,length,lanes,geometry,ref,bridge
"[754029256, 754029257, 754033580, 885866447, 885866448]",Weststraße,secondary,50,False,True,317.48999999999995,"['2', '3']","LINESTRING (7.7107599 52.2747347, 7.7108903 52.2749131, 7.7109214 52.2749557, 7.7110459 52.2751543, 7.7111132 52.2752728, 7.7112061 52.2754361, 7.7112237 52.2754776, 7.7112967 52.2756336, 7.7113753 52.2758435, 7.71143 52.2760273, 7.7114527 52.2761212, 7.7114717 52.2762001, 7.7114787 52.27624, 7.7115498 52.2766427, 7.7116016 52.2769571, 7.71161 52.27703, 7.7116476 52.2772875, 7.7116536 52.2773155, 7.7117007 52.2775125)",L 504,
"[32963939, 754033581]",Poststraße,residential,,False,True,66.89399999999999,,"LINESTRING (7.7107599 52.2747347, 7.7105173 52.2747684, 7.7104671 52.2747754, 7.7102957 52.2748201, 7.7102229 52.2748391, 7.7101635 52.2748546, 7.7098389 52.2749393)",,
195400036,Roggenkampstraße,living_street,,False,False,242.468,,"LINESTRING (7.7134504 52.2766502, 7.7136221 52.2767817, 7.7136669 52.276816, 7.713757 52.276885, 7.7140713 52.2771257, 7.7140914 52.2771298, 7.7141676 52.2771454, 7.7142677 52.2771658, 7.714665 52.2774829, 7.7148696 52.277637, 7.715036 52.2777622, 7.7152024 52.2778874, 7.7153304 52.2779838, 7.7156364 52.278237, 7.7156955 52.2782699, 7.7157396 52.2782944)",,
195822922,Synagogenstraße,living_street,,False,False,113.455,,"LINESTRING (7.7134504 52.2766502, 7.7135125 52.2766133, 7.7135506 52.2765907, 7.7137535 52.2764866, 7.7138425 52.2764454, 7.7140296 52.2763566, 7.7141718 52.2763092, 7.7142803 52.2762836, 7.7144258 52.2762492, 7.7148742 52.2761434)",,
"[754029258, 27709714]",Schulstraße,"['living_street', 'residential']",,False,True,167.957,,"LINESTRING (7.7134504 52.2766502, 7.7132373 52.2767827, 7.7132088 52.2768053, 7.7132013 52.276815, 7.7131927 52.276826, 7.7131509 52.276974, 7.7131166 52.2770839, 7.7130993 52.2771098, 7.713064 52.2771322, 7.7126089 52.2773938, 7.712534 52.2774138, 7.7124655 52.2774243, 7.7123591 52.2774347, 7.7120811 52.277462, 7.7118962 52.2774802, 7.7117985 52.2774964, 7.7117007 52.2775125)",,
28502964,Wilhelmstraße,unclassified,,False,False,88.12200000000001,,"LINESTRING (7.719018 52.2761991, 7.7192652 52.276174, 7.719284 52.2761721, 7.7199381 52.2761056, 7.7199952 52.2761206, 7.7200353 52.2761311, 7.7201234 52.2762148, 7.7201743 52.2762632)",,
21992885,Wilhelmstraße,residential,30,False,True,100.38,4,"LINESTRING (7.7201743 52.2762632, 7.7199221 52.2763749, 7.7191793 52.2767273, 7.7189995 52.2768092)",,
28502964,Wilhelmstraße,unclassified,,False,True,88.122,,"LINESTRING (7.7201743 52.2762632, 7.7201234 52.2762148, 7.7200353 52.2761311, 7.7199952 52.2761206, 7.7199381 52.2761056, 7.719284 52.2761721, 7.7192652 52.276174, 7.719018 52.2761991)",,
1096745387,Am Alten Posthof,residential,,False,True,21.583,,"LINESTRING (7.7112712 52.2746942, 7.7114662 52.2745411)",,
"[1110496752, 754033582]",Poststraße,"['residential', 'living_street']",,False,False,75.078,,"LINESTRING (7.7112712 52.2746942, 7.7115737 52.2747082, 7.7116051 52.2747064, 7.7119279 52.2746879, 7.7120059 52.2746834, 7.7123657 52.2746423)",,
"[1110496752, 565524290]",Poststraße,residential,,False,True,35.090999999999994,4,"LINESTRING (7.7112712 52.2746942, 7.7112323 52.2746985, 7.7112181 52.2747001, 7.711169 52.2747058, 7.7107599 52.2747347)",,
32935887,Poststraße,unclassified,,False,True,59.937,,"LINESTRING (7.707828 52.2764953, 7.7081252 52.27609, 7.7081886 52.2760035)",,
32935891,Halleschstraße,unclassified,,False,True,64.579,,"LINESTRING (7.707828 52.2764953, 7.7082266 52.2769657, 7.7082649 52.2770109)",,
32935891,Halleschstraße,unclassified,,False,False,128.31099999999998,,"LINESTRING (7.7089947 52.2780746, 7.7087359 52.2776749, 7.7086053 52.2774733, 7.7086024 52.2774688, 7.7085499 52.2773976, 7.7082649 52.2770109)",,
694127622,Schulstraße,residential,30,False,False,195.364,,"LINESTRING (7.7089947 52.2780746, 7.7091322 52.2780407, 7.7092446 52.278013, 7.709539 52.2779403, 7.7101112 52.2777708, 7.7101398 52.2777623, 7.7102705 52.2777315, 7.7103323 52.277717, 7.7105207 52.2776726, 7.7106696 52.2776486, 7.7106945 52.277645, 7.7109985 52.2776014, 7.7112526 52.2775649, 7.7117007 52.2775125)",,
32935891,Halleschstraße,unclassified,,False,False,64.579,,"LINESTRING (7.7082649 52.2770109, 7.7082266 52.2769657, 7.707828 52.2764953)",,
32935891,Halleschstraße,unclassified,,False,True,128.311,,"LINESTRING (7.7082649 52.2770109, 7.7085499 52.2773976, 7.7086024 52.2774688, 7.7086053 52.2774733, 7.7087359 52.2776749, 7.7089947 52.2780746)",,
32936643,Kirchenesch,unclassified,,False,False,240.60099999999994,,"LINESTRING (7.7082649 52.2770109, 7.7086093 52.276895, 7.7089576 52.2767778, 7.709402 52.2764994, 7.7098559 52.2762661, 7.7106807 52.2759401, 7.7111311 52.2757633)",,
32936643,Kirchenesch,unclassified,,False,True,240.601,,"LINESTRING (7.7111311 52.2757633, 7.7106807 52.2759401, 7.7098559 52.2762661, 7.709402 52.2764994, 7.7089576 52.2767778, 7.7086093 52.276895, 7.7082649 52.2770109)",,
"[700658637, 34958005]",Kurze Straße,residential,30,False,False,153.27499999999998,3,"LINESTRING (7.717611 52.2734653, 7.7174288 52.2735176, 7.7173322 52.2735683, 7.7172905 52.2736296, 7.7172804 52.2736804, 7.7172753 52.2738383, 7.7172732 52.2738459, 7.7172392 52.2739694, 7.7172191 52.2740216, 7.7171855 52.2741084, 7.7171764 52.2741234, 7.7171512 52.2741649, 7.7169255 52.2745953, 7.7168686 52.2747037)",,
"[167290874, 1061170735]",Oststraße,secondary,,False,False,114.84500000000001,2,"LINESTRING (7.717611 52.2734653, 7.7176828 52.2735527, 7.7177221 52.2735954, 7.7178013 52.2736815, 7.7179421 52.2738055, 7.717984 52.2738424, 7.7181568 52.273985, 7.7182764 52.2741022, 7.7183803 52.2742243, 7.7184634 52.2743525)",L 832,
34958005,Kurze Straße,residential,30,False,False,101.59899999999999,,"LINESTRING (7.7168686 52.2747037, 7.7167314 52.2750369, 7.7165037 52.2755897)",,
"[700658637, 34958005]",Kurze Straße,residential,30,False,True,153.275,3,"LINESTRING (7.7168686 52.2747037, 7.7169255 52.2745953, 7.7171512 52.2741649, 7.7171764 52.2741234, 7.7171855 52.2741084, 7.7172191 52.2740216, 7.7172392 52.2739694, 7.7172732 52.2738459, 7.7172753 52.2738383, 7.7172804 52.2736804, 7.7172905 52.2736296, 7.7173322 52.2735683, 7.7174288 52.2735176, 7.717611 52.2734653)",,
34958008,Krummacherstraße,residential,30,False,False,102.65899999999999,,"LINESTRING (7.7168686 52.2747037, 7.7172549 52.2747351, 7.7173438 52.2747411, 7.7176517 52.2747653, 7.7176974 52.2747689, 7.7183651 52.2748215)",,
34958008,Krummacherstraße,residential,30,False,True,113.25599999999999,,"LINESTRING (7.7168686 52.2747037, 7.716461 52.2746484, 7.7163168 52.2746288, 7.7159463 52.2745785, 7.7159113 52.2745725, 7.715649 52.2745276, 7.7155071 52.2744845, 7.715463 52.2744711, 7.7152996 52.2743969)",,
34958005,Kurze Straße,residential,30,False,True,101.59899999999999,,"LINESTRING (7.7165037 52.2755897, 7.7167314 52.2750369, 7.7168686 52.2747037)",,
1087670805,Brunnenstraße,residential,,False,False,97.6,,"LINESTRING (7.7165037 52.2755897, 7.716648 52.2756388, 7.7173095 52.2758641, 7.7173435 52.2758757, 7.7173706 52.2758849, 7.7177571 52.2760166)",,
"[1087670805, 34958006]",Brunnenstraße,"['residential', 'living_street']",,False,True,147.807,,"LINESTRING (7.7165037 52.2755897, 7.7164515 52.2755688, 7.7163728 52.2755373, 7.7163359 52.2755225, 7.7162987 52.2755076, 7.7162745 52.2754888, 7.716255 52.2754714, 7.7162077 52.2754252, 7.7161503 52.2753691, 7.7160791 52.2753204, 7.7159966 52.2752638, 7.7159808 52.275253, 7.7158975 52.2752072, 7.7152195 52.2749391, 7.7148624 52.2747402)",,
"[1087670805, 34958006]",Brunnenstraße,"['living_street', 'residential']",,False,False,147.807,,"LINESTRING (7.7148624 52.2747402, 7.7152195 52.2749391, 7.7158975 52.2752072, 7.7159808 52.275253, 7.7159966 52.2752638, 7.7160791 52.2753204, 7.7161503 52.2753691, 7.7162077 52.2754252, 7.716255 52.2754714, 7.7162745 52.2754888, 7.7162987 52.2755076, 7.7163359 52.2755225, 7.7163728 52.2755373, 7.7164515 52.2755688, 7.7165037 52.2755897)",,
1044671560,Klosterstraße,living_street,,True,False,48.839,,"LINESTRING (7.7148624 52.2747402, 7.7151713 52.2745436, 7.7152117 52.2745032, 7.7152996 52.2743969)",,
1044671561,Brunnenstraße,living_street,,False,True,35.744,,"LINESTRING (7.7148624 52.2747402, 7.714784 52.2746811, 7.714705 52.2746316, 7.7144632 52.274536)",,
1087670805,Brunnenstraße,residential,,False,True,97.6,,"LINESTRING (7.7177571 52.2760166, 7.7173706 52.2758849, 7.7173435 52.2758757, 7.7173095 52.2758641, 7.716648 52.2756388, 7.7165037 52.2755897)",,
34958008,Krummacherstraße,residential,30,False,False,113.256,,"LINESTRING (7.7152996 52.2743969, 7.715463 52.2744711, 7.7155071 52.2744845, 7.715649 52.2745276, 7.7159113 52.2745725, 7.7159463 52.2745785, 7.7163168 52.2746288, 7.716461 52.2746484, 7.7168686 52.2747037)",,
34958008,Krummacherstraße,residential,30,False,True,102.65899999999999,,"LINESTRING (7.7183651 52.2748215, 7.7176974 52.2747689, 7.7176517 52.2747653, 7.7173438 52.2747411, 7.7172549 52.2747351, 7.7168686 52.2747037)",,
1044671561,Brunnenstraße,living_street,,False,False,35.744,,"LINESTRING (7.7144632 52.274536, 7.714705 52.2746316, 7.714784 52.2746811, 7.7148624 52.2747402)",,
195415064,,living_street,,True,False,26.4,,"LINESTRING (7.716847 52.2772232, 7.716476 52.2771536)",,
255611822,,living_street,,False,True,25.02,,"LINESTRING (7.716847 52.2772232, 7.7170337 52.2771637, 7.7171732 52.2771193)",,
195415063,Glosemeyersgasse,living_street,,False,False,57.174,,"LINESTRING (7.7175715 52.2765419, 7.7177876 52.2765844, 7.7178577 52.2765983, 7.7179921 52.2767639, 7.7179828 52.2768188, 7.7178944 52.2768909)",,
195415062,Neumarkt,living_street,,False,False,3.509,,"LINESTRING (7.7178976 52.2768594, 7.7178944 52.2768909)",,
255611822,,living_street,,False,False,5.998,,"LINESTRING (7.7175939 52.2770332, 7.7175089 52.2770189)",,
195415062,Neumarkt,living_street,,False,True,27.017,,"LINESTRING (7.7175939 52.2770332, 7.7176241 52.2769893, 7.717873 52.2769113, 7.7178944 52.2768909)",,
761332777,Neumarkt,residential,,False,False,32.175,3,"LINESTRING (7.7175939 52.2770332, 7.717585 52.2770673, 7.7176484 52.2771552, 7.7176626 52.2771686, 7.7176668 52.2771726, 7.7177118 52.2772152, 7.7177893 52.2772885)",,
"[8313123, 749183231]",Heldermannstraße,residential,30,False,True,54.326,5,"LINESTRING (7.7177893 52.2772885, 7.717819 52.2772758, 7.7178901 52.2772457, 7.7182385 52.2771062, 7.7184568 52.2770204)",,
"[761332776, 761335792, 761332775]",Heldermannstraße,residential,30,False,False,111.68300000000002,"['2', '3']","LINESTRING (7.7177893 52.2772885, 7.7176361 52.2773544, 7.7173033 52.2775, 7.7170385 52.2776151, 7.716849 52.2777257, 7.7166939 52.277844, 7.7165587 52.2779428)",,
761332777,Neumarkt,residential,,False,True,32.175,3,"LINESTRING (7.7177893 52.2772885, 7.7177118 52.2772152, 7.7176668 52.2771726, 7.7176626 52.2771686, 7.7176484 52.2771552, 7.717585 52.2770673, 7.7175939 52.2770332)",,
1096745387,Am Alten Posthof,residential,,False,False,21.583,,"LINESTRING (7.7114662 52.2745411, 7.7112712 52.2746942)",,
34958111,,living_street,,False,True,66.005,,"LINESTRING (7.7114662 52.2745411, 7.7114478 52.2745007, 7.7113405 52.2742645, 7.7112746 52.2741194, 7.7112063 52.2739692)",,
195822928,Am Alten Posthof,living_street,,False,True,97.896,,"LINESTRING (7.7114662 52.2745411, 7.7120593 52.2743685, 7.7125893 52.2742121, 7.7127829 52.2742091)",,
"[29200064, 26978624, 255269574]",Laggenbecker Straße,tertiary,50,False,True,111.11699999999999,2,"LINESTRING (7.7205334 52.2779601, 7.7205079 52.2779722, 7.720437 52.2780086, 7.7198616 52.2783279, 7.7197831 52.2783651, 7.7194103 52.2785604, 7.7193027 52.2786167)","['K 39', 'K 19']",yes
46245733,Treppkesberg,residential,30,False,False,120.853,,"LINESTRING (7.7205334 52.2779601, 7.7205656 52.2779834, 7.72066 52.2780515, 7.7207053 52.278105, 7.7207923 52.2782518, 7.7208205 52.2783183, 7.7208285 52.2784021, 7.7208486 52.2785907, 7.7208781 52.278699, 7.7209586 52.2788253, 7.7210122 52.2788861, 7.7210914 52.2789673)",,
47438938,Nikestraße,residential,,False,True,25.759,,"LINESTRING (7.7210914 52.2789673, 7.7214262 52.2788591)",,
46245733,Treppkesberg,residential,30,False,False,55.477999999999994,,"LINESTRING (7.7210914 52.2789673, 7.7213003 52.2791817, 7.721508 52.2793962)",,
46245733,Treppkesberg,residential,30,False,True,120.85300000000001,,"LINESTRING (7.7210914 52.2789673, 7.7210122 52.2788861, 7.7209586 52.2788253, 7.7208781 52.278699, 7.7208486 52.2785907, 7.7208285 52.2784021, 7.7208205 52.2783183, 7.7207923 52.2782518, 7.7207053 52.278105, 7.72066 52.2780515, 7.7205656 52.2779834, 7.7205334 52.2779601)",,
46245735,Bergstraße,residential,30,False,True,26.689,,"LINESTRING (7.721508 52.2793962, 7.7218784 52.2793171)",,
46245733,Treppkesberg,residential,30,False,True,55.477999999999994,,"LINESTRING (7.721508 52.2793962, 7.7213003 52.2791817, 7.7210914 52.2789673)",,
569726482,Treppkesberg,residential,30,False,True,66.44900000000001,,"LINESTRING (7.721508 52.2793962, 7.7218404 52.279712, 7.7218529 52.279724, 7.722032 52.2799005)",,
46245735,Bergstraße,residential,30,False,False,2.293,,"LINESTRING (7.7219107 52.2793112, 7.7218784 52.2793171)",,
47438938,Nikestraße,residential,,False,False,25.759,,"LINESTRING (7.7214262 52.2788591, 7.7210914 52.2789673)",,
47438936,Nikestraße,residential,,False,True,59.509,,"LINESTRING (7.7214262 52.2788591, 7.7217958 52.2792254, 7.7218784 52.2793171)",,
54490403,Holsterkampstraße,residential,,False,False,67.41900000000001,,"LINESTRING (7.7184865 52.2799819, 7.7186467 52.2799587, 7.7187993 52.2798965, 7.7189243 52.2798456, 7.7193346 52.2796785)",,
