osmid,oneway,lanes,ref,name,highway,maxspeed,reversed,length,geometry,junction,width,bridge,access,tunnel
276432609,False,,,Kurfürstenstraße,residential,50,True,11.074,"LINESTRING (12.8759389 47.726316, 12.8760633 47.726262)",,,,,
53056015,True,2,,Innsbrucker Straße,tertiary,50,False,42.772,"LINESTRING (12.8759389 47.726316, 12.8758413 47.7262277, 12.8758194 47.7261874, 12.875701 47.7259698)",,,,,
276432607,False,2,,Innsbrucker Straße,tertiary,50,False,133.74599999999998,"LINESTRING (12.875701 47.7259698, 12.8755579 47.7258419, 12.8754367 47.7256958, 12.8753434 47.7255756, 12.8752551 47.725421, 12.8751892 47.7252936, 12.8751663 47.7252217, 12.8751183 47.7250483, 12.875107 47.7249533, 12.8750959 47.7248595)",,,,,
276432610,True,2,,Innsbrucker Straße,tertiary,50,False,42.416,"LINESTRING (12.875701 47.7259698, 12.8758952 47.7261053, 12.8759294 47.7261372, 12.8760633 47.726262)",,,,,
28989092,False,1,,Kanalstraße,residential,30,False,117.232,"LINESTRING (12.8749742 47.723922, 12.8752051 47.7238983, 12.8752113 47.72378, 12.8752126 47.7237072, 12.8751867 47.72343, 12.8749349 47.7230367)",,,,,
"[148612267, 148612268]",False,2,,Innsbrucker Straße,tertiary,50,True,97.097,"LINESTRING (12.8749742 47.723922, 12.8750337 47.7241757, 12.8750667 47.7245275, 12.8750689 47.7246179, 12.8750879 47.7247909)",,,,,
317465262,False,2,,Innsbrucker Straße,tertiary,50,False,90.644,"LINESTRING (12.8749742 47.723922, 12.874859 47.7236102, 12.8746491 47.7232764, 12.8745693 47.7231564)",,,,,
8323986,True,2,,Kammerbotenstraße,residential,50,False,7.143,"LINESTRING (12.8739431 47.7214877, 12.8740327 47.7214655)",,,,,
31991902,True,1,B 20,Anton-Winkler-Straße,primary,50,False,35.874,"LINESTRING (12.8739431 47.7214877, 12.8739197 47.7213612, 12.873913 47.7213057, 12.8739003 47.7211665)",,,,,
214760915,False,2,,Salinenstraße,residential,50,False,108.928,"LINESTRING (12.875902 47.7209804, 12.8761883 47.7213941, 12.8762279 47.7214491, 12.8764346 47.7217596, 12.876509 47.7218708)",,,,,
275833123,False,2,,Kammerbotenstraße,residential,50,True,75.99600000000001,"LINESTRING (12.875902 47.7209804, 12.875471 47.7211073, 12.8749704 47.721253)",,,,,
290765583,True,1,,Salinenstraße,residential,50,False,27.445,"LINESTRING (12.875902 47.7209804, 12.8758529 47.7209435, 12.8758002 47.7208378, 12.8757864 47.7207525)",,,,,
215276244,True,,,Unterer Lindenplatz,residential,50,False,59.992,"LINESTRING (12.8779076 47.7224045, 12.877188 47.7226427)",,,,,
"[245549964, 33433311]",False,1,,Rosengasse,living_street,,True,123.658,"LINESTRING (12.8779076 47.7224045, 12.8781787 47.7227184, 12.8782303 47.7227645, 12.8784771 47.7229785, 12.8786092 47.7230511, 12.8788671 47.7231928, 12.8789612 47.7232445)",,,,,
53142734,False,,,Salinenstraße,residential,50,False,19.082,"LINESTRING (12.8754954 47.7202805, 12.8755899 47.7204399)",,,,,
53142734,False,,,Salinenstraße,residential,50,True,11.013,"LINESTRING (12.8754954 47.7202805, 12.8754405 47.7201886)",,,,,
110551778,False,,,Oberer Lindenplatz,living_street,,False,51.578,"LINESTRING (12.8754954 47.7202805, 12.8761335 47.7201048)",,3.5,,,
32040096,False,,,Tiroler Straße,residential,50,False,10.038,"LINESTRING (12.8752255 47.7198305, 12.8752731 47.7199149)",,,,,
32040096,False,,,Tiroler Straße,residential,50,True,87.863,"LINESTRING (12.8752255 47.7198305, 12.8751156 47.7196298, 12.8750095 47.7193813, 12.874991 47.719326, 12.8749059 47.7190713)",,,,,
207991505,False,,,Kirchengasse,living_street,,False,40.36,"LINESTRING (12.8752255 47.7198305, 12.8749969 47.7198954, 12.8748783 47.7199309, 12.874721 47.7199558)",,,,,
32040091,False,,,Sebastianigasse,living_street,,False,81.523,"LINESTRING (12.8749059 47.7190713, 12.8750048 47.7190249, 12.8754811 47.7188842, 12.8756643 47.7188603, 12.8758953 47.7187766)",,,,,
32040096,False,,,Tiroler Straße,residential,50,False,87.863,"LINESTRING (12.8749059 47.7190713, 12.874991 47.719326, 12.8750095 47.7193813, 12.8751156 47.7196298, 12.8752255 47.7198305)",,,,,
"[130071005, 23640029]",True,,,Tiroler Straße,living_street,,False,66.363,"LINESTRING (12.8740714 47.7189669, 12.8741546 47.718995, 12.8744945 47.7190923, 12.8746205 47.7191082, 12.8747364 47.7191104, 12.8748249 47.7190977, 12.8749059 47.7190713)",,,,,
"[275833124, 284919709]",False,"['2', '3']",B 20,Anton-Winkler-Straße,primary,50,True,237.06700000000004,"LINESTRING (12.8740714 47.7189669, 12.8740408 47.7190132, 12.8740005 47.7191052, 12.8739726 47.7192072, 12.8739612 47.7193528, 12.8739595 47.7195825, 12.8739599 47.7196821, 12.8739672 47.7200138, 12.8739542 47.7203967, 12.8739363 47.7206901, 12.8739341 47.7207193, 12.8739244 47.7209911, 12.873924 47.7210882)",,,,,
23566180,False,2,,Thumseestraße,residential,50,False,10.675,"LINESTRING (12.8713261 47.7182098, 12.8711995 47.7181655)",,,,,
"[38937592, 38937593, 106606588, 23566174]",False,2,,Thumseestraße,residential,50,True,181.76299999999998,"LINESTRING (12.8713261 47.7182098, 12.8714197 47.7182637, 12.8717247 47.7183677, 12.8728949 47.7187623, 12.8729867 47.7187949, 12.8731255 47.7188444, 12.8732362 47.7188833, 12.8734524 47.718948, 12.8734827 47.7189571)",,,yes,,
840413672,False,,,Thumseestraße,residential,50,False,42.3,"LINESTRING (12.8707685 47.7181618, 12.8702741 47.7183464)",,8,,,
77722882,False,,,Thumseestraße,residential,,False,142.018,"LINESTRING (12.8707685 47.7181618, 12.8706906 47.7184751, 12.8706563 47.7186644, 12.8706249 47.7188069, 12.8704945 47.7194255)",,,,,
840413672,False,,,Thumseestraße,residential,50,True,32.919,"LINESTRING (12.8707685 47.7181618, 12.8709533 47.7181339, 12.8711995 47.7181655)",,8,,,
840413672,False,,,Thumseestraße,residential,50,True,42.3,"LINESTRING (12.8702741 47.7183464, 12.8707685 47.7181618)",,8,,,
"[38937592, 38937593, 106606588, 23566174]",False,2,,Thumseestraße,residential,50,False,181.763,"LINESTRING (12.8734827 47.7189571, 12.8734524 47.718948, 12.8732362 47.7188833, 12.8731255 47.7188444, 12.8729867 47.7187949, 12.8728949 47.7187623, 12.8717247 47.7183677, 12.8714197 47.7182637, 12.8713261 47.7182098)",,,yes,,
23640033,False,2,B 21,Loferer Straße,primary,60,True,319.777,"LINESTRING (12.8734827 47.7189571, 12.8733511 47.719165, 12.8730623 47.7195993, 12.8728089 47.7199327, 12.8726911 47.7200813, 12.8723407 47.7204647, 12.8719076 47.7208721, 12.8715554 47.7211707, 12.8713953 47.7212946, 12.8712544 47.7213906)",,,,,
23631325,True,,,Unterer Lindenplatz,residential,50,False,64.623,"LINESTRING (12.8769811 47.7224344, 12.8777587 47.7221812)",,,,,
31991912,False,,,Ludwigstraße,residential,50,True,27.860999999999997,"LINESTRING (12.8769811 47.7224344, 12.8770324 47.7224894, 12.877188 47.7226427)",,,,yes,
"[214760912, 126989123]",False,,,Salinenstraße,residential,50,True,52.488,"LINESTRING (12.8769811 47.7224344, 12.8767301 47.7221552, 12.8766403 47.7220499, 12.8766215 47.7220291)",,,,,
974400580,True,,,Unterer Lindenplatz,residential,50,False,27.214,"LINESTRING (12.8777587 47.7221812, 12.8779076 47.7224045)",,,,,
"[77603332, 224924015]",False,,,Dreifaltigkeitsgasse,residential,50,False,85.82000000000001,"LINESTRING (12.8777587 47.7221812, 12.8779328 47.7221187, 12.8781853 47.7220206, 12.8783122 47.7219496, 12.8785561 47.7217924, 12.8786989 47.721751)",,,,,
31991912,False,,,Ludwigstraße,residential,50,False,27.860999999999997,"LINESTRING (12.877188 47.7226427, 12.8770324 47.7224894, 12.8769811 47.7224344)",,,,yes,
1127994229,True,1,B 20,Reichenbachstraße,primary,50,False,8.484,"LINESTRING (12.8712626 47.7227012, 12.8712762 47.7226789, 12.8713014 47.722658, 12.8713275 47.7226398)",roundabout,,,,
148612280,False,,,Reichenbachstraße,residential,50,False,78.098,"LINESTRING (12.8703467 47.7257357, 12.8702401 47.7259433, 12.8700775 47.7262417, 12.8700098 47.7264002)",,,,,
"[148612280, 275138012, 442423124]",False,2,,Reichenbachstraße,residential,50,True,275.267,"LINESTRING (12.8703467 47.7257357, 12.8703929 47.725641, 12.8704834 47.7254461, 12.8705925 47.7252837, 12.8705969 47.7252765, 12.8708936 47.7247322, 12.8709502 47.7246226, 12.8710563 47.724377, 12.871176 47.7240691, 12.8711907 47.7239901, 12.8712237 47.7238697, 12.8712518 47.7237847, 12.8712857 47.7236667, 12.8713652 47.7233939, 12.8713758 47.7233662)",,,,,
77488657,False,,,Im Großen Grund,living_street,,False,56.453,"LINESTRING (12.8706884 47.7265288, 12.8709364 47.7260493)",,,,,
23788372,False,,,Pechmannstraße,residential,30,True,52.744,"LINESTRING (12.8706884 47.7265288, 12.8701199 47.7264175, 12.8700098 47.7264002)",,,,,
23788372,False,,,Pechmannstraße,residential,30,False,52.744,"LINESTRING (12.8700098 47.7264002, 12.8701199 47.7264175, 12.8706884 47.7265288)",,,,,
148612280,False,,,Reichenbachstraße,residential,50,True,78.098,"LINESTRING (12.8700098 47.7264002, 12.8700775 47.7262417, 12.8702401 47.7259433, 12.8703467 47.7257357)",,,,,
"[275830057, 33755111]",False,,,Adolf-Bühler-Weg,"['living_street', 'residential']",30,False,123.13,"LINESTRING (12.8793205 47.7258663, 12.8786743 47.7253274, 12.878287 47.7250044)",,,,,
"[77623290, 27311590]",False,,,"['Kaiserplatz', 'Max-Zugschwerdt-Straße']",residential,50,True,159.75699999999995,"LINESTRING (12.878287 47.7250044, 12.8783777 47.7249512, 12.8785904 47.7248268, 12.8790747 47.7244962, 12.8794763 47.7242649, 12.8795152 47.7242425, 12.8797086 47.7241304, 12.879804 47.7240891, 12.8798896 47.7240614)",,,,,
148612260,False,,,Bahnhofstraße,residential,50,True,56.393,"LINESTRING (12.878287 47.7250044, 12.8780974 47.7251227, 12.8778257 47.7253577, 12.8777933 47.7253857)",,,,,
216904007,False,,,Poststraße,residential,50,True,33.196,"LINESTRING (12.878287 47.7250044, 12.8782223 47.7249629, 12.8779802 47.7247888)",,,,,
"[275830057, 33755111]",False,,,Adolf-Bühler-Weg,"['residential', 'living_street']",30,True,123.13,"LINESTRING (12.878287 47.7250044, 12.8786743 47.7253274, 12.8793205 47.7258663)",,,,,
444325139,True,2,,Innsbrucker Straße,tertiary,50,False,8.252,"LINESTRING (12.8740656 47.7219763, 12.8740366 47.7219047)",,,,,
"[397846797, 317465262]",False,2,,Innsbrucker Straße,tertiary,50,True,137.047,"LINESTRING (12.8740656 47.7219763, 12.8741051 47.7221087, 12.8741898 47.722432, 12.8743568 47.7228128, 12.8745693 47.7231564)",,,,,
207993083,False,,,Herzog-Georgen-Straße,residential,30,True,57.861,"LINESTRING (12.8749704 47.721253, 12.8746493 47.7207796)",,,,,
275833123,False,2,,Kammerbotenstraße,residential,50,True,48.536,"LINESTRING (12.8749704 47.721253, 12.8743795 47.7214333)",,,,,
"[223924336, 47690901, 27311583]",False,,,"['Waaggasse', 'Poststraße']","['residential', 'living_street']",50,"[False, True]",177.63,"LINESTRING (12.8749704 47.721253, 12.8751081 47.7214606, 12.875321 47.7217406, 12.8754259 47.7218809, 12.8756224 47.7221488, 12.8752868 47.7222899, 12.8755223 47.7225835)",,,,,
275833123,False,2,,Kammerbotenstraße,residential,50,False,75.99600000000001,"LINESTRING (12.8749704 47.721253, 12.875471 47.7211073, 12.875902 47.7209804)",,,,,
148612267,False,2,,Innsbrucker Straße,tertiary,50,True,7.651,"LINESTRING (12.8750879 47.7247909, 12.8750959 47.7248595)",,,,,
"[148612267, 148612268]",False,2,,Innsbrucker Straße,tertiary,50,False,97.097,"LINESTRING (12.8750879 47.7247909, 12.8750689 47.7246179, 12.8750667 47.7245275, 12.8750337 47.7241757, 12.8749742 47.723922)",,,,,
"[27311584, 399780388, 399780389]",False,1,,Im Angerl,residential,30,False,59.79,"LINESTRING (12.8750879 47.7247909, 12.875172 47.7247549, 12.8752988 47.7247063, 12.8755646 47.7246547, 12.8756716 47.7246002, 12.8757787 47.7245366)",,,,,
27311584,False,,,Im Angerl,residential,30,False,25.098,"LINESTRING (12.8757787 47.7245366, 12.8759485 47.7244905, 12.8760228 47.7244539, 12.8760823 47.7244472)",,,,,
"[27311584, 399780388, 399780389]",False,1,,Im Angerl,residential,30,True,59.790000000000006,"LINESTRING (12.8757787 47.7245366, 12.8756716 47.7246002, 12.8755646 47.7246547, 12.8752988 47.7247063, 12.875172 47.7247549, 12.8750879 47.7247909)",,,,,
28989063,False,,,Im Angerl,residential,30,False,33.121,"LINESTRING (12.8757787 47.7245366, 12.8758013 47.7244804, 12.8757917 47.7244269, 12.8757543 47.7243615, 12.8756766 47.7242583)",,,,,
148612260,False,,,Bahnhofstraße,residential,50,False,56.393,"LINESTRING (12.8777933 47.7253857, 12.8778257 47.7253577, 12.8780974 47.7251227, 12.878287 47.7250044)",,,,,
"[158416075, 208344971]",False,,,Spitalgasse,residential,50,True,86.12299999999999,"LINESTRING (12.8777933 47.7253857, 12.8777577 47.7253079, 12.8776615 47.7251589, 12.8774987 47.7249899, 12.8773667 47.7248514, 12.8772313 47.7247141)",,,,,
208344969,False,,,Bahnhofstraße,residential,50,True,36.777,"LINESTRING (12.8777933 47.7253857, 12.8777833 47.7254308, 12.8776195 47.7256938)",,,,,
27311587,False,,,Liebigstraße,residential,50,False,80.89699999999999,"LINESTRING (12.8776195 47.7256938, 12.8775446 47.725716, 12.8773086 47.7257282, 12.8771504 47.7257938, 12.8770488 47.7258357, 12.876659 47.7259974)",,,,,
208344969,False,,,Bahnhofstraße,residential,50,False,36.777,"LINESTRING (12.8776195 47.7256938, 12.8777833 47.7254308, 12.8777933 47.7253857)",,,,,
"[229223496, 27311587]",False,,,Liebigstraße,residential,50,False,53.397,"LINESTRING (12.876659 47.7259974, 12.8763268 47.7261476, 12.8760633 47.726262)",,,,,
27311587,False,,,Liebigstraße,residential,50,True,80.897,"LINESTRING (12.876659 47.7259974, 12.8770488 47.7258357, 12.8771504 47.7257938, 12.8773086 47.7257282, 12.8775446 47.725716, 12.8776195 47.7256938)",,,,,
27585539,True,,,Gabelsbergerstraße,residential,30,False,135.51000000000002,"LINESTRING (12.876659 47.7259974, 12.876141 47.7255351, 12.875813 47.7252571, 12.8757419 47.7251935, 12.8756778 47.7251276, 12.8756546 47.7250677, 12.875649 47.7250032)",,,,,
77603303,False,,,Forstamtstraße,residential,30,False,120.38999999999999,"LINESTRING (12.875649 47.7250032, 12.8760059 47.725025, 12.876693 47.7250382, 12.8770043 47.7250611, 12.8772548 47.7250565)",,,,,
148612263,False,,,Gabelsbergerstraße,residential,30,False,44.906,"LINESTRING (12.875649 47.7250032, 12.8756189 47.7249891, 12.8752736 47.7248755, 12.8751835 47.7248674, 12.8750959 47.7248595)",,,,,
148612267,False,2,,Innsbrucker Straße,tertiary,50,False,7.651,"LINESTRING (12.8750959 47.7248595, 12.8750879 47.7247909)",,,,,
148612263,False,,,Gabelsbergerstraße,residential,30,True,44.906,"LINESTRING (12.8750959 47.7248595, 12.8751835 47.7248674, 12.8752736 47.7248755, 12.8756189 47.7249891, 12.875649 47.7250032)",,,,,
276432607,False,2,,Innsbrucker Straße,tertiary,50,True,133.746,"LINESTRING (12.8750959 47.7248595, 12.875107 47.7249533, 12.8751183 47.7250483, 12.8751663 47.7252217, 12.8751892 47.7252936, 12.8752551 47.725421, 12.8753434 47.7255756, 12.8754367 47.7256958, 12.8755579 47.7258419, 12.875701 47.7259698)",,,,,
275138682,True,1,B 20,Reichenbachstraße,primary,50,False,39.915,"LINESTRING (12.8721137 47.7225599, 12.8719836 47.7226543, 12.8718344 47.7227179, 12.8716738 47.7227451)",,,,,
275138686,False,2,B 20,Reichenbachstraße,primary,50,False,102.43,"LINESTRING (12.8721137 47.7225599, 12.8722644 47.7224643, 12.87238 47.722386, 12.8730837 47.7219098)",,,,,
96381906,False,2,B 21,Loferer Straße,primary,60,True,13.425,"LINESTRING (12.8704503 47.7218775, 12.8703099 47.7219527)",,,,,
96381908,False,2,B 21,Loferer Straße,primary,60,False,80.975,"LINESTRING (12.8704503 47.7218775, 12.8706777 47.7217511, 12.8709052 47.7216128, 12.8711072 47.7214909, 12.8712544 47.7213906)",,,,,
225179755,False,,,Getreidegasse,residential,30,False,13.585,"LINESTRING (12.8758185 47.7232675, 12.8759621 47.7231927)",,,,,
28989071,False,,,Wörgötterplatz,residential,30,True,61.757999999999996,"LINESTRING (12.8758185 47.7232675, 12.8756647 47.7230917, 12.8754901 47.7230938, 12.8753749 47.7229669, 12.8752924 47.7229022)",,,,,
225179755,False,,,Getreidegasse,residential,30,True,60.202000000000005,"LINESTRING (12.8758185 47.7232675, 12.8756934 47.7234116, 12.8756597 47.7234648, 12.8756498 47.7235233, 12.8756476 47.7236499, 12.875619 47.7237797)",,,,,
28989071,False,,,Wörgötterplatz,residential,30,False,61.757999999999996,"LINESTRING (12.8752924 47.7229022, 12.8753749 47.7229669, 12.8754901 47.7230938, 12.8756647 47.7230917, 12.8758185 47.7232675)",,,,,
28989071,False,,,Wörgötterplatz,residential,30,True,30.833999999999996,"LINESTRING (12.8752924 47.7229022, 12.8751702 47.7229654, 12.8749349 47.7230367)",,,,,
33434220,False,,,Wörgötterplatz,residential,30,False,28.656999999999996,"LINESTRING (12.8752924 47.7229022, 12.8753336 47.7227219, 12.8753791 47.7226531)",,,,,
28989071,False,,,Wörgötterplatz,residential,30,False,30.415,"LINESTRING (12.8745693 47.7231564, 12.87466 47.7231267, 12.8749349 47.7230367)",,,,,
"[397846797, 317465262]",False,2,,Innsbrucker Straße,tertiary,50,False,137.047,"LINESTRING (12.8745693 47.7231564, 12.8743568 47.7228128, 12.8741898 47.722432, 12.8741051 47.7221087, 12.8740656 47.7219763)",,,,,
317465262,False,2,,Innsbrucker Straße,tertiary,50,True,90.644,"LINESTRING (12.8745693 47.7231564, 12.8746491 47.7232764, 12.874859 47.7236102, 12.8749742 47.723922)",,,,,
28989071,False,,,Wörgötterplatz,residential,30,False,30.833999999999996,"LINESTRING (12.8749349 47.7230367, 12.8751702 47.7229654, 12.8752924 47.7229022)",,,,,
28989071,False,,,Wörgötterplatz,residential,30,True,30.415,"LINESTRING (12.8749349 47.7230367, 12.87466 47.7231267, 12.8745693 47.7231564)",,,,,
28989092,False,1,,Kanalstraße,residential,30,True,117.232,"LINESTRING (12.8749349 47.7230367, 12.8751867 47.72343, 12.8752126 47.7237072, 12.8752113 47.72378, 12.8752051 47.7238983, 12.8749742 47.723922)",,,,,
170001996,False,,,Glück im Winkel,living_street,,True,70.41499999999999,"LINESTRING (12.8766555 47.7180676, 12.8771483 47.7183721, 12.8773413 47.7185012)",,,,,
207990599,False,,,Peter-und-Paul-Gasse,living_street,,False,45.827,"LINESTRING (12.8766555 47.7180676, 12.8767933 47.7179709, 12.8770886 47.7177762)",,,,,
"[216688641, 264235827, 33748767]",False,1,,"['Peter-und-Paul-Gasse', 'Florianiplatz']",living_street,,True,101.036,"LINESTRING (12.8766555 47.7180676, 12.8763924 47.7182838, 12.8762041 47.7183879, 12.8759874 47.7185261, 12.875908 47.7186274, 12.8759016 47.7186825, 12.8759045 47.718733, 12.8758953 47.7187766)",,3,,,
"[77623290, 27311590]",False,,,"['Kaiserplatz', 'Max-Zugschwerdt-Straße']",residential,50,False,159.75699999999998,"LINESTRING (12.8798896 47.7240614, 12.879804 47.7240891, 12.8797086 47.7241304, 12.8795152 47.7242425, 12.8794763 47.7242649, 12.8790747 47.7244962, 12.8785904 47.7248268, 12.8783777 47.7249512, 12.878287 47.7250044)",,,,,
33433294,False,,,Heilingbrunnerstraße,living_street,,False,114.43799999999999,"LINESTRING (12.8798896 47.7240614, 12.8795496 47.7237621, 12.8793234 47.7235713, 12.8790267 47.7233211, 12.8789612 47.7232445)",,,,,
33433294,False,,,Heilingbrunnerstraße,living_street,,True,114.43799999999999,"LINESTRING (12.8789612 47.7232445, 12.8790267 47.7233211, 12.8793234 47.7235713, 12.8795496 47.7237621, 12.8798896 47.7240614)",,,,,
"[245549964, 33433311]",False,1,,Rosengasse,living_street,,False,123.65800000000002,"LINESTRING (12.8789612 47.7232445, 12.8788671 47.7231928, 12.8786092 47.7230511, 12.8784771 47.7229785, 12.8782303 47.7227645, 12.8781787 47.7227184, 12.8779076 47.7224045)",,,,,
77603331,False,,,Bergweg,living_street,,False,81.449,"LINESTRING (12.8789612 47.7232445, 12.8791487 47.7228403, 12.8792352 47.7226881, 12.8793057 47.7225499)",,,,,
33434221,False,,,Waaggasse,living_street,,False,32.242,"LINESTRING (12.8755223 47.7225835, 12.8758176 47.7224641, 12.8758957 47.7224391)",,,,,
"[223924336, 47690901, 27311583]",False,,,"['Waaggasse', 'Poststraße']","['living_street', 'residential']",50,"[False, True]",177.63,"LINESTRING (12.8755223 47.7225835, 12.8752868 47.7222899, 12.8756224 47.7221488, 12.8754259 47.7218809, 12.875321 47.7217406, 12.8751081 47.7214606, 12.8749704 47.721253)",,,,,
33434221,False,,,Waaggasse,living_street,,True,32.242,"LINESTRING (12.8758957 47.7224391, 12.8758176 47.7224641, 12.8755223 47.7225835)",,,,,
275833123,False,2,,Kammerbotenstraße,residential,50,False,48.536,"LINESTRING (12.8743795 47.7214333, 12.8749704 47.721253)",,,,,
275833122,True,2,,Kammerbotenstraße,residential,50,False,28.313,"LINESTRING (12.8743795 47.7214333, 12.8742599 47.7214901, 12.8740497 47.7215563)",,,,,
32040096,False,,,Tiroler Straße,residential,50,True,10.038,"LINESTRING (12.8752731 47.7199149, 12.8752255 47.7198305)",,,,,
53142734,False,,,Salinenstraße,residential,50,False,32.91,"LINESTRING (12.8752731 47.7199149, 12.8754405 47.7201886)",,,,,
33748765,False,,,Oberer Lindenplatz,living_street,,False,60.56700000000001,"LINESTRING (12.8752731 47.7199149, 12.8756164 47.7198378, 12.8760607 47.7198006)",,,,,
33748765,False,,,Oberer Lindenplatz,living_street,,True,60.56700000000001,"LINESTRING (12.8760607 47.7198006, 12.8756164 47.7198378, 12.8752731 47.7199149)",,,,,
110551778,False,,,Oberer Lindenplatz,living_street,,True,34.262,"LINESTRING (12.8760607 47.7198006, 12.8760819 47.7198834, 12.8761335 47.7201048)",,3.5,,,
264235826,False,,,Florianiplatz,living_street,,False,52.616,"LINESTRING (12.8760607 47.7198006, 12.8760301 47.719695, 12.8759281 47.7193359)",,,,,
32040091,False,,,Sebastianigasse,living_street,,True,81.523,"LINESTRING (12.8758953 47.7187766, 12.8756643 47.7188603, 12.8754811 47.7188842, 12.8750048 47.7190249, 12.8749059 47.7190713)",,,,,
"[216688641, 264235827, 33748767]",False,1,,"['Peter-und-Paul-Gasse', 'Florianiplatz']",living_street,,False,101.036,"LINESTRING (12.8758953 47.7187766, 12.8759045 47.718733, 12.8759016 47.7186825, 12.875908 47.7186274, 12.8759874 47.7185261, 12.8762041 47.7183879, 12.8763924 47.7182838, 12.8766555 47.7180676)",,3,,,
146667404,False,,,Florianiplatz,living_street,,True,62.428000000000004,"LINESTRING (12.8758953 47.7187766, 12.8759059 47.7188367, 12.8759412 47.7190495, 12.8759239 47.7193015, 12.8759281 47.7193359)",,,,,
146667398,False,,,Florianiplatz,living_street,,False,36.492000000000004,"LINESTRING (12.8759281 47.7193359, 12.8762617 47.7193161, 12.8764135 47.7193285)",,,,,
146667404,False,,,Florianiplatz,living_street,,False,62.428,"LINESTRING (12.8759281 47.7193359, 12.8759239 47.7193015, 12.8759412 47.7190495, 12.8759059 47.7188367, 12.8758953 47.7187766)",,,,,
264235826,False,,,Florianiplatz,living_street,,True,52.616,"LINESTRING (12.8759281 47.7193359, 12.8760301 47.719695, 12.8760607 47.7198006)",,,,,
47691818,True,1,B 20,,primary_link,50,False,73.733,"LINESTRING (12.8733446 47.7217123, 12.8735335 47.7215517, 12.8737274 47.721372, 12.8738131 47.7212774, 12.8739003 47.7211665)",,,,,
294855831,True,2,B 20,Reichenbachstraße,primary,50,False,51.52,"LINESTRING (12.8733446 47.7217123, 12.8735162 47.7216323, 12.8736671 47.7215685, 12.8737918 47.7215244, 12.8739431 47.7214877)",,,,,
77488657,False,,,Im Großen Grund,living_street,,False,72.655,"LINESTRING (12.8709364 47.7260493, 12.8712518 47.7254313)",,,,,
77488657,False,,,Im Großen Grund,living_street,,True,56.453,"LINESTRING (12.8709364 47.7260493, 12.8706884 47.7265288)",,,,,
"[211768781, 211768780, 77488661]",False,,,Im Großen Grund,living_street,,False,125.101,"LINESTRING (12.8709364 47.7260493, 12.8710606 47.7260769, 12.871304 47.7261341, 12.8715919 47.7262119, 12.8720095 47.7263582, 12.8722171 47.7264904, 12.8723312 47.7266145)",,,,,building_passage
77488657,False,,,Im Großen Grund,living_street,,True,72.655,"LINESTRING (12.8712518 47.7254313, 12.8709364 47.7260493)",,,,,
