osmid,name,highway,oneway,reversed,length,geometry,lanes,maxspeed,ref,bridge,width,junction
179255230,Alte Dorfstraße,residential,False,False,77.401,"LINESTRING (7.6118533 50.7971111, 7.6118039 50.7970638, 7.6115995 50.7970064, 7.6115085 50.7969766, 7.6113827 50.7969132, 7.6112986 50.7968388, 7.6112207 50.7967601, 7.6111393 50.7966221)",1,,,,,
179255230,Alte Dorfstraße,residential,False,True,72.017,"LINESTRING (7.6118533 50.7971111, 7.6118675 50.7971512, 7.6118709 50.7972305, 7.6117931 50.7975108, 7.6118253 50.797677, 7.6118275 50.7977053, 7.6118096 50.7977508)",1,,,,,
113678219,Rathausstraße,primary,False,True,78.39099999999999,"LINESTRING (7.6111393 50.7966221, 7.6104306 50.7967174, 7.6100535 50.7967822)",2,50,B 256,,,
179255230,Alte Dorfstraße,residential,False,True,77.40100000000001,"LINESTRING (7.6111393 50.7966221, 7.6112207 50.7967601, 7.6112986 50.7968388, 7.6113827 50.7969132, 7.6115085 50.7969766, 7.6115995 50.7970064, 7.6118039 50.7970638, 7.6118533 50.7971111)",1,,,,,
298341333,Rathausstraße,primary,False,False,151.408,"LINESTRING (7.6111393 50.7966221, 7.612346 50.7964401, 7.612584 50.7964205, 7.6128422 50.7964125, 7.6132573 50.7964154)",2,50,B 256,,,
1237238483,Hurster Straße,secondary,False,False,102.693,"LINESTRING (7.6096284 50.8007379, 7.6110821 50.8006441)",2,30,L 333,,6,
10441280,Mittelstraße,residential,False,False,129.691,"LINESTRING (7.6096284 50.8007379, 7.6096275 50.800158, 7.6096317 50.8000401, 7.6096511 50.7998691, 7.6097579 50.7995798)",1,30,,,,
24428546,Grasweg,residential,False,False,62.263,"LINESTRING (7.610083 50.7988407, 7.6092737 50.7986129)",,,,,,
179317338,Mittelstraße,residential,False,False,55.961,"LINESTRING (7.610083 50.7988407, 7.610311 50.7983585)",1,50,,,,
179317338,Mittelstraße,residential,False,True,85.301,"LINESTRING (7.610083 50.7988407, 7.6097579 50.7995798)",1,50,,,,
179317338,Mittelstraße,residential,False,True,55.961,"LINESTRING (7.610311 50.7983585, 7.610083 50.7988407)",1,50,,,,
24428543,Holzgasse,residential,False,False,129.355,"LINESTRING (7.610311 50.7983585, 7.6102377 50.7983456, 7.6098492 50.7981753, 7.6097083 50.7980272, 7.6095933 50.7978971, 7.6095532 50.7978115, 7.6095321 50.7977657, 7.609459 50.7976592, 7.6093438 50.7975749, 7.609162 50.7975139)",,,,,,
26603802,Mittelstraße,residential,False,False,70.941,"LINESTRING (7.610311 50.7983585, 7.6110619 50.7980404, 7.6111572 50.7980119)",1,50,,,5.6,
10958647,Am Eiskeller,residential,False,False,104.069,"LINESTRING (7.6139687 50.7964344, 7.6139626 50.7964853, 7.6139323 50.7965157, 7.613367 50.7967418, 7.6131713 50.7969028, 7.6129282 50.7970645)",1,50,,,,
"[74494642, 224782722]",Rathausstraße,primary,False,True,50.048,"LINESTRING (7.6139687 50.7964344, 7.6135709 50.7964264, 7.6132573 50.7964154)",2,50,B 256,,,
10958648,Kapellenweg,residential,False,False,44.424,"LINESTRING (7.6129282 50.7970645, 7.61338 50.7973439)",1,50,,,3.4,
179255242,Am Eiskeller,residential,False,False,24.865,"LINESTRING (7.6129282 50.7970645, 7.6127364 50.7972524)",,,,,,
10958647,Am Eiskeller,residential,False,True,104.069,"LINESTRING (7.6129282 50.7970645, 7.6131713 50.7969028, 7.613367 50.7967418, 7.6139323 50.7965157, 7.6139626 50.7964853, 7.6139687 50.7964344)",1,50,,,,
1237236501,Zum Alten Stuhl,residential,False,False,8.562,"LINESTRING (7.6136841 50.7983645, 7.6136389 50.798436)",1,50,,,,
10958648,Kapellenweg,residential,False,True,141.274,"LINESTRING (7.6136841 50.7983645, 7.6140201 50.7979408, 7.614082 50.7978564, 7.6140893 50.7978272, 7.6140654 50.7977529, 7.6140429 50.797723, 7.6138041 50.7975873, 7.61338 50.7973439)",1,50,,,3.4,
179255240,Zum Alten Stuhl,residential,False,True,39.431,"LINESTRING (7.6136841 50.7983645, 7.6138919 50.7982642, 7.613978 50.79824, 7.6140793 50.7982268, 7.614181 50.7982226)",1,50,,,,
34068920,Bergstraße,residential,False,True,130.882,"LINESTRING (7.6147773 50.7986175, 7.6144611 50.798729, 7.614282 50.7988435, 7.6141157 50.7990131, 7.6139662 50.7991426, 7.6137082 50.7992849, 7.6136432 50.7993383, 7.6135855 50.7994045, 7.6135284 50.7994621)",1,50,,,4,
24428549,Alter Markt,residential,False,False,75.863,"LINESTRING (7.606871 50.7991909, 7.6070359 50.7991669, 7.6073166 50.7991793, 7.6078204 50.7992453, 7.607931 50.7992636)",,,,,,
141462267,Marktstraße,residential,False,True,123.944,"LINESTRING (7.606871 50.7991909, 7.6067468 50.7989442, 7.6067305 50.7988696, 7.6067477 50.7987899, 7.6071982 50.7981504)",,,,,,
724803556,Rathausstraße,primary,False,False,49.177,"LINESTRING (7.609162 50.7975139, 7.6094516 50.7971113)",2,50,B 256,,,
24428543,Holzgasse,residential,False,True,129.35500000000002,"LINESTRING (7.609162 50.7975139, 7.6093438 50.7975749, 7.609459 50.7976592, 7.6095321 50.7977657, 7.6095532 50.7978115, 7.6095933 50.7978971, 7.6097083 50.7980272, 7.6098492 50.7981753, 7.6102377 50.7983456, 7.610311 50.7983585)",,,,,,
724803556,Rathausstraße,primary,False,True,103.993,"LINESTRING (7.609162 50.7975139, 7.6089462 50.7978231, 7.6088016 50.7980212, 7.6086995 50.7981716, 7.6085611 50.7983685)",2,50,B 256,,,
24428546,Grasweg,residential,False,True,62.263,"LINESTRING (7.6092737 50.7986129, 7.610083 50.7988407)",,,,,,
9530987,Lindenpützer Straße,tertiary,False,True,442.64500000000004,"LINESTRING (7.6114822 50.7953459, 7.6112487 50.7952556, 7.6110139 50.7951916, 7.6107364 50.7951458, 7.6104883 50.795132, 7.6102337 50.7951322, 7.6099229 50.7951573, 7.6091292 50.7952556, 7.6081034 50.7952582, 7.6075189 50.7951949, 7.6066057 50.7950514, 7.6064229 50.7950158, 7.6058997 50.7949055, 7.6054083 50.794745)",,,,,,
"[34025034, 24428575]",Am Freibad,residential,False,False,469.06300000000005,"LINESTRING (7.6114822 50.7953459, 7.6116103 50.795234, 7.6118155 50.7950913, 7.6120077 50.7948985, 7.6120194 50.7947779, 7.6120689 50.7941783, 7.6121123 50.7941181, 7.6122059 50.7940855, 7.612827 50.7940889, 7.6131413 50.7940767, 7.6134074 50.7940539, 7.6135242 50.7940344, 7.6141275 50.7938579, 7.6145782 50.7937241, 7.6150499 50.7935915, 7.6151377 50.7935441, 7.6152113 50.7934689, 7.6154117 50.7930512, 7.6154145 50.7929547, 7.6152554 50.7927691)",,,,,,
"[224896281, 224896282]",Lindenpützer Straße,tertiary,False,False,160.716,"LINESTRING (7.6114822 50.7953459, 7.6116288 50.7954329, 7.6117925 50.7955419, 7.6119276 50.795635, 7.6120473 50.7956703, 7.6121924 50.7956878, 7.6123433 50.7956821, 7.6125776 50.7956439, 7.6128228 50.7955905, 7.613082 50.7955151, 7.6132765 50.7954873, 7.6134178 50.7954843, 7.6135019 50.7955036)",,"['50', '30']",,,,
179317335,Hurster Straße,secondary,False,False,94.807,"LINESTRING (7.6151935 50.7988339, 7.6153364 50.798894, 7.6155184 50.7989463, 7.6156943 50.7989711, 7.6158744 50.7989711, 7.6162127 50.7989227, 7.6163716 50.7988923, 7.616472 50.7988746)",2,50,L 333,,6.5,
179317335,Hurster Straße,secondary,False,True,280.391,"LINESTRING (7.6151935 50.7988339, 7.6150046 50.7987583, 7.6149226 50.7987415, 7.6148399 50.7987329, 7.6147353 50.7987374, 7.614636 50.7987622, 7.6145565 50.798794, 7.6144655 50.7988505, 7.6143931 50.7989138, 7.6143217 50.7989929, 7.6142831 50.7990433, 7.6142529 50.799096, 7.6142373 50.7991412, 7.6142328 50.7992036, 7.6142568 50.7992586, 7.6143021 50.7993102, 7.6143618 50.7993449, 7.6144319 50.7993787, 7.6146319 50.7994239, 7.61476 50.7994567, 7.6148544 50.7994904, 7.614919 50.799532, 7.6149819 50.7995955, 7.6150399 50.7996658, 7.6150675 50.7997382, 7.6150458 50.7998292, 7.6150018 50.799881, 7.6149331 50.7999269, 7.6148449 50.799961, 7.614725 50.7999819, 7.6143938 50.8000071, 7.6142797 50.8000242, 7.6141708 50.8000456, 7.6140324 50.8000798)",2,50,L 333,,6.5,
9530987,Lindenpützer Straße,tertiary,False,False,442.6449999999999,"LINESTRING (7.6054083 50.794745, 7.6058997 50.7949055, 7.6064229 50.7950158, 7.6066057 50.7950514, 7.6075189 50.7951949, 7.6081034 50.7952582, 7.6091292 50.7952556, 7.6099229 50.7951573, 7.6102337 50.7951322, 7.6104883 50.795132, 7.6107364 50.7951458, 7.6110139 50.7951916, 7.6112487 50.7952556, 7.6114822 50.7953459)",,,,,,
"[9530987, 34034727]",Lindenpützer Straße,tertiary,False,True,132.003,"LINESTRING (7.6054083 50.794745, 7.6051675 50.7947232, 7.6048355 50.7947535, 7.6045229 50.7948599, 7.6040157 50.7950595, 7.6037089 50.7951618)",,50,,,,
27450862,Leinstraße,residential,False,True,178.76699999999997,"LINESTRING (7.6054083 50.794745, 7.6053554 50.7944891, 7.6052409 50.7942885, 7.604924 50.7938831, 7.6048769 50.7937661, 7.6048658 50.7936914, 7.6048718 50.793583, 7.6048911 50.7935253, 7.6049668 50.7933028, 7.6049749 50.7932771, 7.6050023 50.7932122)",,,,,,
"[527246818, 527246820]",Seifer Straße,residential,False,True,68.53399999999999,"LINESTRING (7.6139526 50.8007637, 7.6138774 50.8007197, 7.6138248 50.8006181, 7.6137882 50.8005154, 7.6137923 50.8004428, 7.6138271 50.8003213, 7.6138258 50.8002688, 7.6138204 50.8002298, 7.6137752 50.8001868)",,30,,,,
724803556,Rathausstraße,primary,False,True,49.177,"LINESTRING (7.6094516 50.7971113, 7.609162 50.7975139)",2,50,B 256,,,
"[24428539, 9937876, 603171803, 141462267]",Marktstraße,residential,False,"[False, True]",237.74699999999999,"LINESTRING (7.6094516 50.7971113, 7.609341 50.7970581, 7.6091075 50.7968678, 7.6090424 50.7968529, 7.6090155 50.796859, 7.6089775 50.7968677, 7.6089049 50.7969081, 7.6085478 50.7971194, 7.60801 50.7974649, 7.6079255 50.7974955, 7.6078432 50.797534, 7.6074349 50.7978786, 7.6071982 50.7981504)",,,,,,
113678219,Rathausstraße,primary,False,False,49.550000000000004,"LINESTRING (7.6094516 50.7971113, 7.6096198 50.7969564, 7.6097582 50.7968799, 7.6099503 50.7968072)",2,50,B 256,,,
113678219,Rathausstraße,primary,False,False,7.768,"LINESTRING (7.6099503 50.7968072, 7.6100535 50.7967822)",2,50,B 256,,,
8107886,Kirchstraße,residential,True,False,157.637,"LINESTRING (7.6099503 50.7968072, 7.61008 50.796968, 7.6102027 50.7971958, 7.6102885 50.7973233, 7.6103191 50.7973713, 7.6108136 50.7977171, 7.6111803 50.797966)",1,50,,,4.5,
113678219,Rathausstraße,primary,False,True,49.55,"LINESTRING (7.6099503 50.7968072, 7.6097582 50.7968799, 7.6096198 50.7969564, 7.6094516 50.7971113)",2,50,B 256,,,
34025131,Am Freibad,residential,False,True,38.974,"LINESTRING (7.6152554 50.7927691, 7.6147391 50.7928969)",,,,,,
34025034,Am Freibad,residential,False,False,134.284,"LINESTRING (7.6152554 50.7927691, 7.6154091 50.7927148, 7.6157604 50.7926138, 7.6159881 50.7924668, 7.6162255 50.7922638, 7.6161834 50.79223, 7.6162373 50.7921866, 7.6163964 50.7921534, 7.6165551 50.7921531, 7.6166953 50.7921674)",,,,,,
"[34025034, 24428575]",Am Freibad,residential,False,True,469.06299999999993,"LINESTRING (7.6152554 50.7927691, 7.6154145 50.7929547, 7.6154117 50.7930512, 7.6152113 50.7934689, 7.6151377 50.7935441, 7.6150499 50.7935915, 7.6145782 50.7937241, 7.6141275 50.7938579, 7.6135242 50.7940344, 7.6134074 50.7940539, 7.6131413 50.7940767, 7.612827 50.7940889, 7.6122059 50.7940855, 7.6121123 50.7941181, 7.6120689 50.7941783, 7.6120194 50.7947779, 7.6120077 50.7948985, 7.6118155 50.7950913, 7.6116103 50.795234, 7.6114822 50.7953459)",,,,,,
34025131,Am Freibad,residential,False,False,38.974,"LINESTRING (7.6147391 50.7928969, 7.6152554 50.7927691)",,,,,,
34026318,Kästnerstraße,residential,False,False,3.919,"LINESTRING (7.6166953 50.7921674, 7.6167161 50.7921347)",,,,,,
34025034,Am Freibad,residential,False,True,134.284,"LINESTRING (7.6166953 50.7921674, 7.6165551 50.7921531, 7.6163964 50.7921534, 7.6162373 50.7921866, 7.6161834 50.79223, 7.6162255 50.7922638, 7.6159881 50.7924668, 7.6157604 50.7926138, 7.6154091 50.7927148, 7.6152554 50.7927691)",,,,,,
34025184,Karl-May-Straße,residential,False,False,245.495,"LINESTRING (7.6166953 50.7921674, 7.6167826 50.792185, 7.6167031 50.7922388, 7.616644 50.7922929, 7.6165704 50.7923302, 7.6165013 50.7930759, 7.6165577 50.7931633, 7.6173306 50.7937492, 7.6174349 50.7937544, 7.6177908 50.7935869)",,,,,,
34026318,Kästnerstraße,residential,False,True,3.919,"LINESTRING (7.6167161 50.7921347, 7.6166953 50.7921674)",,,,,,
34025231,Rüddeler Straße,residential,False,False,194.16,"LINESTRING (7.6167161 50.7921347, 7.6168165 50.792153, 7.6170568 50.7922127, 7.6173274 50.7923358, 7.6174612 50.7924422, 7.6175531 50.7925708, 7.6176406 50.7928431, 7.6177147 50.7930641, 7.6177681 50.7933343, 7.6177908 50.7935869)",,,,,,
34025184,Karl-May-Straße,residential,False,True,245.49500000000003,"LINESTRING (7.6177908 50.7935869, 7.6174349 50.7937544, 7.6173306 50.7937492, 7.6165577 50.7931633, 7.6165013 50.7930759, 7.6165704 50.7923302, 7.616644 50.7922929, 7.6167031 50.7922388, 7.6167826 50.792185, 7.6166953 50.7921674)",,,,,,
34025231,Rüddeler Straße,residential,False,True,194.16,"LINESTRING (7.6177908 50.7935869, 7.6177681 50.7933343, 7.6177147 50.7930641, 7.6176406 50.7928431, 7.6175531 50.7925708, 7.6174612 50.7924422, 7.6173274 50.7923358, 7.6170568 50.7922127, 7.6168165 50.792153, 7.6167161 50.7921347)",,,,,,
"[9530987, 34034727]",Lindenpützer Straße,tertiary,False,False,132.003,"LINESTRING (7.6037089 50.7951618, 7.6040157 50.7950595, 7.6045229 50.7948599, 7.6048355 50.7947535, 7.6051675 50.7947232, 7.6054083 50.794745)",,50,,,,
179255242,Am Eiskeller,residential,False,True,24.865,"LINESTRING (7.6127364 50.7972524, 7.6129282 50.7970645)",,,,,,
724803556,Rathausstraße,primary,False,False,103.993,"LINESTRING (7.6085611 50.7983685, 7.6086995 50.7981716, 7.6088016 50.7980212, 7.6089462 50.7978231, 7.609162 50.7975139)",2,50,B 256,,,
"[724803556, 813143310]",Rathausstraße,primary,False,True,108.972,"LINESTRING (7.6085611 50.7983685, 7.6082094 50.7988687, 7.6081187 50.798985, 7.6080859 50.7990245, 7.607931 50.7992636)","['2', '3']",50,B 256,,,
"[34217082, 813143309]",Am alten Friedhof,residential,False,False,56.866,"LINESTRING (7.6085611 50.7983685, 7.6083192 50.7983239, 7.6081107 50.7982838, 7.6078513 50.798242, 7.6077815 50.7982322)",3,,,,,
141462267,Marktstraße,residential,False,False,123.94399999999999,"LINESTRING (7.6071982 50.7981504, 7.6067477 50.7987899, 7.6067305 50.7988696, 7.6067468 50.7989442, 7.606871 50.7991909)",,,,,,
"[141462267, 9937876, 603171803, 24428539]",Marktstraße,residential,False,"[False, True]",237.747,"LINESTRING (7.6071982 50.7981504, 7.6074349 50.7978786, 7.6078432 50.797534, 7.6079255 50.7974955, 7.60801 50.7974649, 7.6085478 50.7971194, 7.6089049 50.7969081, 7.6089775 50.7968677, 7.6090155 50.796859, 7.6090424 50.7968529, 7.6091075 50.7968678, 7.609341 50.7970581, 7.6094516 50.7971113)",,,,,,
1237238483,Hurster Straße,secondary,False,True,102.693,"LINESTRING (7.6110821 50.8006441, 7.6096284 50.8007379)",2,30,L 333,,6,
"[1237238483, 179317335, 527246819]",Hurster Straße,secondary,False,False,208.52099999999996,"LINESTRING (7.6110821 50.8006441, 7.6114788 50.8006303, 7.6121749 50.8006061, 7.6127295 50.8005867, 7.6129173 50.8005822, 7.6131518 50.800572, 7.6132511 50.8005538, 7.6133061 50.8005372, 7.6133639 50.8005109, 7.6134313 50.8004594, 7.6135733 50.8003351, 7.6136797 50.8002464, 7.6137752 50.8001868)",2,"['50', '30']",L 333,,"['6', '6.5']",
35576690,Kirchplatz,residential,False,False,17.423,"LINESTRING (7.6124446 50.7968465, 7.6123941 50.7966931)",1,,,,,
451470110,Kirchplatz,residential,False,False,14.058,"LINESTRING (7.6124446 50.7968465, 7.6125432 50.7969565)",,,,,,
35576690,Kirchplatz,residential,False,True,38.431,"LINESTRING (7.6124446 50.7968465, 7.6121245 50.79701, 7.6120169 50.7970618)",1,,,,,
35576690,Kirchplatz,residential,False,True,3.477,"LINESTRING (7.6123807 50.796663, 7.6123941 50.7966931)",1,,,,,
35576739,Am Wieschen,residential,False,False,86.66,"LINESTRING (7.6114991 50.7979426, 7.6117977 50.798195, 7.6120245 50.7986365)",1,50,,,3.4,
179255230,Alte Dorfstraße,residential,False,False,30.923000000000002,"LINESTRING (7.6114991 50.7979426, 7.6116514 50.7978796, 7.6118096 50.7977508)",1,,,,,
179255230,Alte Dorfstraße,residential,False,True,16.414,"LINESTRING (7.6114991 50.7979426, 7.611377 50.7979756, 7.6112775 50.7979856)",1,,,,,
35576739,Am Wieschen,residential,False,False,143.571,"LINESTRING (7.6120245 50.7986365, 7.6121321 50.7988767, 7.6123236 50.7990248, 7.61249 50.7992506, 7.6127701 50.7998251)",1,50,,,3.4,
35576739,Am Wieschen,residential,False,True,86.66,"LINESTRING (7.6120245 50.7986365, 7.6117977 50.798195, 7.6114991 50.7979426)",1,50,,,3.4,
35576760,Hangstraße,residential,False,False,93.13,"LINESTRING (7.6120245 50.7986365, 7.6125779 50.7982089, 7.6128298 50.7979724)",1,50,,,3.5,
35576739,Am Wieschen,residential,False,True,143.57100000000003,"LINESTRING (7.6127701 50.7998251, 7.61249 50.7992506, 7.6123236 50.7990248, 7.6121321 50.7988767, 7.6120245 50.7986365)",1,50,,,3.4,
179317260,Am Wieschen,residential,False,True,81.57,"LINESTRING (7.6127701 50.7998251, 7.612966 50.7998467, 7.6139091 50.7997274)",1,50,,,4.8,
179317263,Amtsstraße,residential,False,False,129.935,"LINESTRING (7.6127701 50.7998251, 7.6126919 50.7998135, 7.6123843 50.7998013, 7.6122563 50.7998083, 7.6114891 50.79985, 7.6112949 50.7998644, 7.6111979 50.7998521, 7.6111228 50.7998117, 7.6111141 50.7997052)",1,50,,,5.2,
34068920,Bergstraße,residential,False,False,83.742,"LINESTRING (7.6128298 50.7979724, 7.6128853 50.797978, 7.6130436 50.7979699, 7.6131421 50.7979861, 7.6132044 50.7980246, 7.6132876 50.7980856, 7.6133338 50.7981429, 7.6134074 50.7982383, 7.6135603 50.7983519, 7.6136389 50.798436)",1,50,,,4,
34068920,Bergstraße,residential,False,True,30.381999999999998,"LINESTRING (7.6128298 50.7979724, 7.6127697 50.797942, 7.6127096 50.7978603, 7.6126537 50.7977855, 7.612601 50.7977459)",1,50,,,4,
35576760,Hangstraße,residential,False,True,93.13,"LINESTRING (7.6128298 50.7979724, 7.6125779 50.7982089, 7.6120245 50.7986365)",1,50,,,3.5,
34068920,Bergstraße,residential,False,False,30.382,"LINESTRING (7.612601 50.7977459, 7.6126537 50.7977855, 7.6127096 50.7978603, 7.6127697 50.797942, 7.6128298 50.7979724)",1,50,,,4,
179255244,Am Heidchen,residential,False,False,70.74600000000001,"LINESTRING (7.612601 50.7977459, 7.6128724 50.7976225, 7.61338 50.7973439)",1,50,,,,
"[35576784, 1237236502]",Bergstraße,residential,False,"[False, True]",60.226000000000006,"LINESTRING (7.612601 50.7977459, 7.6125127 50.7977166, 7.6124031 50.7976868, 7.6122824 50.797659, 7.6122237 50.7976624, 7.6121255 50.7977097, 7.6120354 50.7977345, 7.6119168 50.7977513, 7.6118096 50.7977508)",1,50,,,,
10958648,Kapellenweg,residential,False,True,44.424,"LINESTRING (7.61338 50.7973439, 7.6129282 50.7970645)",1,50,,,3.4,
10958648,Kapellenweg,residential,False,False,141.274,"LINESTRING (7.61338 50.7973439, 7.6138041 50.7975873, 7.6140429 50.797723, 7.6140654 50.7977529, 7.6140893 50.7978272, 7.614082 50.7978564, 7.6140201 50.7979408, 7.6136841 50.7983645)",1,50,,,3.4,
