osmid,ref,name,highway,oneway,reversed,length,maxspeed,geometry,lanes,junction,width,tunnel
186332551,L 475,Nordwall,tertiary,False,True,9.827,,"LINESTRING (6.5636863 51.3372602, 6.5638217 51.3372858)",,,,
25549004,,Ostwall,tertiary,True,False,135.122,30,"LINESTRING (6.5636863 51.3372602, 6.5636954 51.3372423, 6.5637147 51.3371993, 6.5637527 51.3371141, 6.5640009 51.3365914, 6.5642436 51.336096)",,,,
"[25803763, 652289935]",L 475,Nordwall,tertiary,False,False,37.243,50,"LINESTRING (6.5636863 51.3372602, 6.5635994 51.3372437, 6.5635435 51.3372332, 6.563459 51.3372172, 6.563446 51.3372147, 6.5631732 51.3371631)",,,,
1230518924,L 475,Friedrichsplatz,tertiary,True,False,20.085,50,"LINESTRING (6.5602178 51.3370725, 6.5601708 51.3370614, 6.5600897 51.3370289, 6.5599933 51.3369633)",2,roundabout,,
952839046,,Fabrikstraße,residential,False,False,6.158,,"LINESTRING (6.5608612 51.3363055, 6.5609353 51.3362751)",,,,
38322275,L 475,Friedrichsplatz,tertiary,True,False,50.561,50,"LINESTRING (6.5608612 51.3363055, 6.5609339 51.3363771, 6.5609757 51.3364679, 6.5609942 51.3366088, 6.56097 51.3366783, 6.5609486 51.3367398)",2,roundabout,,
952839048,,Vagedesstraße,residential,False,True,3.875,30,"LINESTRING (6.560514 51.3370633, 6.5605282 51.337097)",,,,
1230361619,L 475,Friedrichsplatz,tertiary,True,False,20.866,50,"LINESTRING (6.560514 51.3370633, 6.56041 51.3370788, 6.560279 51.3370802, 6.5602178 51.3370725)",2,roundabout,,
42033687,L 475,Nordwall,tertiary,False,False,18.524,,"LINESTRING (6.5640769 51.3373341, 6.5638217 51.3372858)",,,,
54447041,,Nordstraße,residential,False,False,6.288,30,"LINESTRING (6.5575954 51.3375054, 6.5575083 51.33749)",,,,
54447041,,Nordstraße,residential,False,True,35.352,30,"LINESTRING (6.5575954 51.3375054, 6.5580832 51.337596)",,,,
"[963628109, 963628110]",,Königstraße,residential,True,False,48.712999999999994,30,"LINESTRING (6.5619671 51.3364726, 6.5618029 51.3368049, 6.5617673 51.3368799, 6.5617619 51.3368915)",,,,
37840516,,Luisenstraße,residential,True,False,77.295,30,"LINESTRING (6.5690037 51.3308302, 6.5693329 51.3301662)",,,,
913528341,,Dreikönigenstraße,residential,False,True,118.785,30,"LINESTRING (6.5690037 51.3308302, 6.5684183 51.3307178, 6.5682679 51.3306876, 6.5674848 51.3305215, 6.5673781 51.3304996)",,,,
43475089,,Karlsplatz,residential,False,True,25.874,30,"LINESTRING (6.560106 51.3300602, 6.5598051 51.3299231)",,,,
43475096,,Marktstraße,residential,False,False,75.328,30,"LINESTRING (6.560106 51.3300602, 6.5602462 51.330088, 6.5611393 51.3302653)",,,,
43475089,,Karlsplatz,residential,False,False,25.874,30,"LINESTRING (6.5598051 51.3299231, 6.560106 51.3300602)",,,,
43475089,,Karlsplatz,residential,False,True,55.943,30,"LINESTRING (6.5598051 51.3299231, 6.5596832 51.3298966, 6.5595168 51.329863, 6.5592423 51.3298075, 6.5590399 51.3297666)",,,,
864949030,,Westwall,residential,True,False,92.878,30,"LINESTRING (6.5598051 51.3299231, 6.5598357 51.3298557, 6.5601792 51.3291212)",,,,
27801222,,Vagedesstraße,residential,False,True,51.087,30,"LINESTRING (6.5608595 51.3371645, 6.5615624 51.3372996)",,,,
952839045,,Vagedesstraße,residential,True,False,24.208,30,"LINESTRING (6.5608595 51.3371645, 6.5605282 51.337097)",,,,
24393108,,Bleichpfad,tertiary,False,False,18.287,,"LINESTRING (6.5687364 51.3351328, 6.5686586 51.3351088, 6.568487 51.3350831)",,,,
39673636,,Breite Straße,residential,False,True,83.569,,"LINESTRING (6.5611393 51.3302653, 6.5607993 51.3309862)",,,,
81468044,,Breite Straße,residential,False,False,102.324,30,"LINESTRING (6.5611393 51.3302653, 6.5615572 51.3293829)",,,,
43475096,,Marktstraße,residential,False,True,75.328,30,"LINESTRING (6.5611393 51.3302653, 6.5602462 51.330088, 6.560106 51.3300602)",,,,
761651928,,Marktstraße,residential,False,False,36.396,30,"LINESTRING (6.5647063 51.3308941, 6.5652102 51.3309836)",,,,
43071888,,Königstraße,residential,True,False,85.75099999999999,20,"LINESTRING (6.5647063 51.3308941, 6.5646593 51.3309446, 6.56432 51.3316251)",,,,
913528342,,Ostwall,tertiary,True,False,67.911,30,"LINESTRING (6.5669609 51.3313598, 6.5666759 51.331944)",,,,
25803516,,Marktstraße,residential,False,True,26.372,,"LINESTRING (6.5669609 51.3313598, 6.5669386 51.3313554, 6.5668719 51.3313421, 6.566782 51.3313243, 6.5666939 51.3313069, 6.5666239 51.331279, 6.56661 51.3312735)",,,,
43027504,,Königstraße,residential,True,False,97.187,30,"LINESTRING (6.5635421 51.3332543, 6.5634656 51.3333264, 6.5633434 51.3335636, 6.5630773 51.3340595, 6.5630802 51.3340747)",,,,
42872608,,Winkelstraße,residential,False,False,53.013,30,"LINESTRING (6.5608155 51.3331274, 6.5606014 51.3335715, 6.5605954 51.3335839)",,,,
38322275,L 475,Friedrichsplatz,tertiary,True,False,51.164,50,"LINESTRING (6.5599052 51.3365387, 6.5599694 51.3364416, 6.5600383 51.3363718, 6.5601207 51.3363098, 6.5602558 51.3362451, 6.5603796 51.3362072)",2,roundabout,,
"[1230361618, 43895391]",L 475,Nordwall,tertiary,False,True,86.87299999999999,50,"LINESTRING (6.5599052 51.3365387, 6.5598224 51.3365213, 6.5597611 51.3365092, 6.5587129 51.3363031)",2,,,
27775878,,Alte Linner Straße,residential,False,True,132.454,,"LINESTRING (6.56856 51.331762, 6.5666759 51.331944)",,,,
37840516,,Luisenstraße,residential,True,False,108.102,30,"LINESTRING (6.56856 51.331762, 6.568812 51.3312222, 6.5690037 51.3308302)",,,,
37726890,,Ostwall,tertiary,True,False,31.877,30,"LINESTRING (6.5645632 51.335424, 6.5647002 51.3351504)",,,,
39673629,,Dampfmühlenweg,residential,True,False,50.414,30,"LINESTRING (6.5656543 51.3356251, 6.5649547 51.3355046)",,,,
25811186,,Jungfernweg,residential,True,False,264.786,30,"LINESTRING (6.5656543 51.3356251, 6.5656164 51.3357397, 6.5656359 51.3357997, 6.5656489 51.3358396, 6.5676497 51.337604)",,,,
1006554087,,Sankt-Anton-Straße,tertiary,False,False,74.439,,"LINESTRING (6.5680289 51.3350208, 6.5669999 51.3348341)",,,,
24393108,,Bleichpfad,tertiary,False,True,32.569,,"LINESTRING (6.5680289 51.3350208, 6.568422 51.3350743, 6.568487 51.3350831)",,,,
25811177,,Dampfmühlenweg,residential,True,False,103.971,30,"LINESTRING (6.5680289 51.3350208, 6.5679896 51.3350805, 6.5677754 51.3351962, 6.5667156 51.3354027)",,,,
25812379,,Petersstraße,residential,False,False,38.83,,"LINESTRING (6.5655453 51.3310494, 6.5653875 51.3313844)",,,,
25803516,,Marktstraße,residential,False,False,78.066,,"LINESTRING (6.5655453 51.3310494, 6.5659276 51.3311249, 6.5664895 51.3312456, 6.56661 51.3312735)",,,,
25803516,,Marktstraße,residential,False,True,24.409,,"LINESTRING (6.5655453 51.3310494, 6.5652603 51.3309918, 6.5652102 51.3309836)",,,,
"[358945325, 25812422]",,Rheinstraße,residential,False,False,25.816,,"LINESTRING (6.565467 51.3336113, 6.5655424 51.3336273, 6.5655669 51.3336324, 6.5657064 51.3336615, 6.5657191 51.3336641, 6.5657505 51.3336706, 6.5658194 51.333685)",,,,
"[266654142, 325953647]",,Rheinstraße,residential,True,False,99.759,20,"LINESTRING (6.565467 51.3336113, 6.5653208 51.3335854, 6.5640871 51.3333631)",1,,,
"[399197657, 358945322, 25850996, 358945321]",,Ostwall,tertiary,True,False,271.83000000000004,"['20', '30']","LINESTRING (6.565467 51.3336113, 6.5655795 51.3333914, 6.5656401 51.3332795, 6.5657508 51.3330527, 6.5659574 51.3326248, 6.5661162 51.3322812, 6.5662143 51.3320691, 6.5662584 51.3319773, 6.56661 51.3312735)",,,,
42811464,,Sankt-Anton-Straße,tertiary,False,False,43.418,50,"LINESTRING (6.5630802 51.3340747, 6.5636761 51.3341924)",4,,12,
28879519,,Königstraße,residential,False,False,82.955,30,"LINESTRING (6.5630802 51.3340747, 6.5630761 51.3340885, 6.563004 51.3343334, 6.5628524 51.3346442, 6.5628214 51.3347077, 6.5627875 51.3347969)",,,,
42811464,,Sankt-Anton-Straße,tertiary,False,True,91.456,50,"LINESTRING (6.5630802 51.3340747, 6.562145 51.3338888, 6.561825 51.3338268)",4,,12,
37801694,,Stephanstraße,residential,False,True,61.527,30,"LINESTRING (6.5654934 51.3292557, 6.5663378 51.3294224)",,,,
234506045,,Königstraße,residential,False,False,92.684,30,"LINESTRING (6.5654934 51.3292557, 6.5654237 51.3294057, 6.5653583 51.3295466, 6.565285 51.3297043, 6.5652152 51.3298547, 6.5651216 51.3300562)",,,,
1201907194,,Dreikönigenstraße,residential,False,False,36.731,30,"LINESTRING (6.5651216 51.3300562, 6.5656294 51.3301481)",,,,
"[200621476, 200621475, 234506044]",,Königstraße,residential,True,False,97.58800000000001,30,"LINESTRING (6.5651216 51.3300562, 6.5648483 51.3306214, 6.5647873 51.3307522, 6.5647492 51.3308331, 6.5647063 51.3308941)",,,,yes
234506045,,Königstraße,residential,False,True,92.684,30,"LINESTRING (6.5651216 51.3300562, 6.5652152 51.3298547, 6.565285 51.3297043, 6.5653583 51.3295466, 6.5654237 51.3294057, 6.5654934 51.3292557)",,,,
"[358945323, 25851021]",,Ostwall,tertiary,True,False,154.53900000000002,20,"LINESTRING (6.5664668 51.3323554, 6.5662504 51.332795, 6.5660952 51.333113, 6.5660117 51.3332913, 6.5659682 51.3333814, 6.5659319 51.3334567, 6.5658595 51.3336086, 6.5658303 51.3336643, 6.5658255 51.3336734, 6.5658194 51.333685)",2,,,
266671710,,Neue Linner Straße,residential,False,True,93.08,30,"LINESTRING (6.5664668 51.3323554, 6.5676194 51.3325901, 6.5677397 51.3326165)",,,,
315189001,,Stephanstraße,living_street,True,False,30.02,,"LINESTRING (6.5629157 51.328743, 6.5633272 51.3288253)",,,,
42275833,,Dionysiusstraße,residential,False,True,25.919,,"LINESTRING (6.5590028 51.3324064, 6.558646 51.3323383)",,,,
43475090,,Westwall,residential,True,False,91.51599999999999,30,"LINESTRING (6.5590028 51.3324064, 6.5586781 51.3331044, 6.5586377 51.3331763, 6.5586328 51.333185, 6.5586271 51.3331951)",,,,
25153110,,Dreikönigenstraße,residential,True,False,69.177,30,"LINESTRING (6.5625068 51.3295699, 6.5615572 51.3293829)",,,,
39674003,,Wiedenhofstraße,residential,True,False,96.236,30,"LINESTRING (6.5625068 51.3295699, 6.5629157 51.328743)",,,,
39673636,,Breite Straße,residential,False,False,83.569,,"LINESTRING (6.5607993 51.3309862, 6.5611393 51.3302653)",,,,
25831426,,Evertsstraße,residential,True,False,46.778999999999996,30,"LINESTRING (6.5607993 51.3309862, 6.5610045 51.3310247, 6.5613348 51.3310924, 6.5614397 51.3311159)",,,,
42257262,,Breite Straße,residential,False,True,105.38,30,"LINESTRING (6.5607993 51.3309862, 6.560747 51.3310984, 6.5605352 51.3315504, 6.560365 51.3318942)",,,,
1006554087,,Sankt-Anton-Straße,tertiary,False,True,74.439,,"LINESTRING (6.5669999 51.3348341, 6.5680289 51.3350208)",,,,
25153109,,Luisenstraße,residential,True,False,66.869,30,"LINESTRING (6.5669999 51.3348341, 6.5667071 51.3353316, 6.5667156 51.3354027)",,,,
1006554087,,Sankt-Anton-Straße,tertiary,False,False,115.841,,"LINESTRING (6.5669999 51.3348341, 6.5663827 51.3347097, 6.5655604 51.3345549, 6.5654072 51.3345258)",,,,
25811177,,Dampfmühlenweg,residential,True,False,77.82600000000001,30,"LINESTRING (6.5667156 51.3354027, 6.5665996 51.3354272, 6.5656905 51.3356121, 6.5656543 51.3356251)",,,,
1201907194,,Dreikönigenstraße,residential,False,True,23.588,30,"LINESTRING (6.5659555 51.3302071, 6.5656294 51.3301481)",,,,
