osmid,highway,oneway,reversed,length,geometry,lanes,name,maxspeed,bridge,ref
109879981,residential,False,True,97.90400000000001,"LINESTRING (121.4683572 14.4042352, 121.4683606 14.4042911, 121.468351 14.4044404, 121.4683256 14.4045736, 121.4682973 14.4047133, 121.4682689 14.4048507, 121.4682327 14.4049677, 121.4681937 14.4050971)",,,,,
96046916,residential,False,False,34.933,"LINESTRING (121.4647129 14.4049203, 121.4650259 14.4048379)",,,,,
925187550,tertiary,False,True,7.866,"LINESTRING (121.4647129 14.4049203, 121.4646419 14.4049369)",,,,,
96046881,tertiary,False,True,74.196,"LINESTRING (121.4647129 14.4049203, 121.4647538 14.4050585, 121.4647792 14.4052066, 121.46479 14.4053482, 121.4647806 14.4055794)",,Lakyan,,,
883665719,residential,False,True,40.396,"LINESTRING (121.4644091 14.4060432, 121.4647726 14.4061328)",,,,,
96046925,residential,False,False,176.74099999999999,"LINESTRING (121.4644091 14.4060432, 121.4638646 14.4059418, 121.4638539 14.406199, 121.4643662 14.40629, 121.4644225 14.4062744, 121.4644333 14.4062276, 121.4644091 14.4060432)",,,,,
96046925,residential,False,True,176.741,"LINESTRING (121.4644091 14.4060432, 121.4644333 14.4062276, 121.4644225 14.4062744, 121.4643662 14.40629, 121.4638539 14.406199, 121.4638646 14.4059418, 121.4644091 14.4060432)",,,,,
96046881,tertiary,False,False,74.19600000000001,"LINESTRING (121.4647806 14.4055794, 121.46479 14.4053482, 121.4647792 14.4052066, 121.4647538 14.4050585, 121.4647129 14.4049203)",,Lakyan,,,
96046881,tertiary,False,True,61.551,"LINESTRING (121.4647806 14.4055794, 121.4647726 14.4057925, 121.4647726 14.4061328)",,Lakyan,,,
109879594,residential,False,False,192.539,"LINESTRING (121.4647806 14.4055794, 121.4649282 14.405595, 121.4649952 14.4055925, 121.4651079 14.4055847, 121.465226 14.4055639, 121.4655075 14.4054898, 121.4657369 14.4054327, 121.4658925 14.405395, 121.4660185 14.4053535, 121.4661687 14.4052924, 121.4663726 14.4052482, 121.4665161 14.4052261)",,,,,
883665719,residential,False,False,40.396,"LINESTRING (121.4647726 14.4061328, 121.4644091 14.4060432)",,,,,
96046881,tertiary,False,False,61.551,"LINESTRING (121.4647726 14.4061328, 121.4647726 14.4057925, 121.4647806 14.4055794)",,Lakyan,,,
1145544647,secondary,False,True,26.868,"LINESTRING (121.4687648 14.4012636, 121.4685161 14.4012446)",2,Isla Street,40,,
"[96046880, 109874497]",residential,False,"[False, True]",189.32700000000003,"LINESTRING (121.4687648 14.4012636, 121.4687355 14.4016345, 121.468706 14.4019411, 121.4686577 14.4023308, 121.4686307 14.4027837, 121.4687463 14.4027932, 121.4687812 14.4028478)",,,,,
"[1145544648, 96046877, 1145544647]",secondary,False,False,49.725,"LINESTRING (121.4687648 14.4012636, 121.469053 14.4012996, 121.4691612 14.4013136, 121.4691919 14.4013179, 121.4692225 14.4013136)",2,Isla Street,40,yes,
96046916,residential,False,True,34.933,"LINESTRING (121.4650259 14.4048379, 121.4647129 14.4049203)",,,,,
109879598,residential,False,True,42.263,"LINESTRING (121.4650259 14.4048379, 121.4650958 14.4052119)",,,,,
96046916,residential,False,False,224.024,"LINESTRING (121.4650259 14.4048379, 121.4652944 14.4048117, 121.4655999 14.4048067, 121.4659593 14.4048379, 121.4662463 14.4048314, 121.4664665 14.4048156, 121.4666486 14.4047833, 121.4670843 14.4046711)",,,,,
109871398,residential,False,False,31.032,"LINESTRING (121.4680678 14.4024061, 121.4683404 14.4024965)",,,,,
109871398,residential,False,True,67.116,"LINESTRING (121.4680678 14.4024061, 121.4676109 14.4022078, 121.4674991 14.4021593)",,,,,
109871398,residential,False,False,67.116,"LINESTRING (121.4674991 14.4021593, 121.4676109 14.4022078, 121.4680678 14.4024061)",,,,,
109874497,residential,False,False,21.503999999999998,"LINESTRING (121.4688617 14.4030244, 121.4688214 14.4029218, 121.4687812 14.4028478)",,,,,
"[96046880, 109874497]",residential,False,"[False, True]",189.327,"LINESTRING (121.4687812 14.4028478, 121.4687463 14.4027932, 121.4686307 14.4027837, 121.4686577 14.4023308, 121.468706 14.4019411, 121.4687355 14.4016345, 121.4687648 14.4012636)",,,,,
109874497,residential,False,True,21.503999999999998,"LINESTRING (121.4687812 14.4028478, 121.4688214 14.4029218, 121.4688617 14.4030244)",,,,,
"[109874581, 109874702, 109874703]",residential,False,True,42.253,"LINESTRING (121.4687812 14.4028478, 121.4688938 14.4027932, 121.4690578 14.4027365, 121.4691446 14.4027062)",,,,yes,
"[109874581, 109874702, 109874703]",residential,False,False,42.253,"LINESTRING (121.4691446 14.4027062, 121.4690578 14.4027365, 121.4688938 14.4027932, 121.4687812 14.4028478)",,,,yes,
109874898,residential,False,False,157.60200000000003,"LINESTRING (121.4691446 14.4027062, 121.4691328 14.4026802, 121.4691085 14.4026036, 121.4690856 14.4025295, 121.4690669 14.4024373, 121.4690597 14.4023323, 121.4690655 14.4022243, 121.4690762 14.4021074, 121.4690963 14.4020087, 121.4691138 14.4019359, 121.4691272 14.4018827, 121.4691433 14.4017969, 121.4691643 14.4016861, 121.4691831 14.4015614, 121.4691942 14.4014883, 121.4692028 14.4014316, 121.4692102 14.4013821, 121.4692162 14.4013424, 121.4692225 14.4013136)",,,,,
109874898,residential,False,True,129.45100000000002,"LINESTRING (121.4691446 14.4027062, 121.4691782 14.4027984, 121.469205 14.4028815, 121.4692452 14.4029893, 121.4692798 14.4030711, 121.4692908 14.4030972, 121.4693203 14.4031725, 121.4693605 14.4032556, 121.4693874 14.4032871, 121.4694115 14.4033154, 121.4694504 14.4033336, 121.4695054 14.403331, 121.4695751 14.4033089, 121.4696502 14.403292, 121.4697267 14.4032868, 121.469776 14.4032875, 121.4699157 14.4032894)",,,,,
1145544646,secondary,False,True,16.354,"LINESTRING (121.4646761 14.4047936, 121.4646419 14.4049369)",2,Paete-Pakil-Famy Diversion Road,40,,
"[162851866, 1145544645, 1145544646]",secondary,False,False,58.341,"LINESTRING (121.4646761 14.4047936, 121.4647062 14.4046839, 121.4647424 14.4045572, 121.4647958 14.4044353, 121.4648341 14.4043584, 121.4648465 14.4043337, 121.4648683 14.4043065)",2,Paete-Pakil-Famy Diversion Road,40,yes,
109879388,residential,False,True,56.79,"LINESTRING (121.4648683 14.4043065, 121.4648691 14.4042266, 121.4648739 14.4041155, 121.4648813 14.4039571, 121.4649108 14.4037986)",,,,,
162851867,secondary,False,False,389.632,"LINESTRING (121.4648683 14.4043065, 121.4648994 14.4042993, 121.4649342 14.4043032, 121.4649912 14.4043156, 121.4651092 14.4043468, 121.4652783 14.4043883, 121.4653385 14.4044006, 121.4654057 14.4044097, 121.465523 14.4044195, 121.4656679 14.4044214, 121.465747 14.4044175, 121.4658227 14.4044019, 121.4659254 14.4043818, 121.4660447 14.4043513, 121.4662069 14.4043084, 121.4664141 14.4042571, 121.4665765 14.4042195, 121.4667292 14.4041889, 121.4668889 14.4041486, 121.4670189 14.4041097, 121.4671914 14.4040597, 121.4673797 14.4040025, 121.4675642 14.4039356, 121.4677251 14.4038784, 121.4677801 14.4038492, 121.4678309 14.4038227, 121.4678793 14.4037907, 121.4679222 14.4037551, 121.4680114 14.4036882, 121.4680818 14.4036311, 121.4681548 14.4035649, 121.4682021 14.4035128, 121.4682368 14.4034712)",2,Paete-Pakil-Famy Diversion Road,40,,
"[162851866, 1145544645, 1145544646]",secondary,False,True,58.341,"LINESTRING (121.4648683 14.4043065, 121.4648465 14.4043337, 121.4648341 14.4043584, 121.4647958 14.4044353, 121.4647424 14.4045572, 121.4647062 14.4046839, 121.4646761 14.4047936)",2,Paete-Pakil-Famy Diversion Road,40,yes,
109879388,residential,False,False,56.79,"LINESTRING (121.4649108 14.4037986, 121.4648813 14.4039571, 121.4648739 14.4041155, 121.4648691 14.4042266, 121.4648683 14.4043065)",,,,,
109879598,residential,False,False,42.263,"LINESTRING (121.4650958 14.4052119, 121.4650259 14.4048379)",,,,,
23434898,tertiary,False,False,136.609,"LINESTRING (121.4705252 14.4056226, 121.4702913 14.4054586, 121.4701545 14.4053339, 121.4699936 14.4051468, 121.4696932 14.4047117)",,Natividad Extension,,,
109882570,tertiary,False,False,148.054,"LINESTRING (121.4705252 14.4056226, 121.4706976 14.405725, 121.4707982 14.4057808, 121.4709372 14.4058615, 121.471214 14.4060302, 121.4714983 14.4062146, 121.4716793 14.4063445)",,Ambon-ambon Falls Road,,,
"[96046920, 778552499, 1149231781]",primary,False,False,181.418,"LINESTRING (121.4705252 14.4056226, 121.4712855 14.4052442, 121.4715871 14.405097, 121.4720188 14.4048685)",2,National Highway,80,yes,602
"[778552497, 778552499, 778552500]",primary,False,True,217.13000000000002,"LINESTRING (121.4705252 14.4056226, 121.4697809 14.4059906, 121.4697065 14.4060275, 121.4690348 14.4063658, 121.4687338 14.4065184)",2,National Highway,80,yes,602
961577609,residential,False,False,38.701,"LINESTRING (121.4716793 14.4063445, 121.4718658 14.406047)",,,,,
109882570,tertiary,False,True,148.054,"LINESTRING (121.4716793 14.4063445, 121.4714983 14.4062146, 121.471214 14.4060302, 121.4709372 14.4058615, 121.4707982 14.4057808, 121.4706976 14.405725, 121.4705252 14.4056226)",,Ambon-ambon Falls Road,,,
109874898,residential,False,False,129.45100000000002,"LINESTRING (121.4699157 14.4032894, 121.469776 14.4032875, 121.4697267 14.4032868, 121.4696502 14.403292, 121.4695751 14.4033089, 121.4695054 14.403331, 121.4694504 14.4033336, 121.4694115 14.4033154, 121.4693874 14.4032871, 121.4693605 14.4032556, 121.4693203 14.4031725, 121.4692908 14.4030972, 121.4692798 14.4030711, 121.4692452 14.4029893, 121.469205 14.4028815, 121.4691782 14.4027984, 121.4691446 14.4027062)",,,,,
23434898,tertiary,False,False,41.352,"LINESTRING (121.4696932 14.4047117, 121.4694759 14.4044051)",,Natividad Extension,,,
23434898,tertiary,False,True,136.60899999999998,"LINESTRING (121.4696932 14.4047117, 121.4699936 14.4051468, 121.4701545 14.4053339, 121.4702913 14.4054586, 121.4705252 14.4056226)",,Natividad Extension,,,
120381215,residential,False,False,127.263,"LINESTRING (121.4696932 14.4047117, 121.4694664 14.404787, 121.4692815 14.4048351, 121.4689286 14.4049207, 121.4685532 14.4050104)",,,,,
120381215,residential,False,True,39.9,"LINESTRING (121.4681937 14.4050971, 121.4685532 14.4050104)",,,,,
109879981,residential,False,False,97.904,"LINESTRING (121.4681937 14.4050971, 121.4682327 14.4049677, 121.4682689 14.4048507, 121.4682973 14.4047133, 121.4683256 14.4045736, 121.468351 14.4044404, 121.4683606 14.4042911, 121.4683572 14.4042352)",,,,,
109879981,residential,False,True,188.08,"LINESTRING (121.4681937 14.4050971, 121.468163 14.4052339, 121.4681509 14.4053054, 121.4681468 14.405382, 121.4681482 14.4054418, 121.4681602 14.4056353, 121.468167 14.405786, 121.4681696 14.4058821, 121.4681683 14.4060003, 121.4681723 14.4060574, 121.468189 14.4061009, 121.4684492 14.4062567, 121.468588 14.4063496, 121.4687338 14.4065184)",,,,,
120381215,residential,False,False,39.9,"LINESTRING (121.4685532 14.4050104, 121.4681937 14.4050971)",,,,,
120381215,residential,False,True,127.263,"LINESTRING (121.4685532 14.4050104, 121.4689286 14.4049207, 121.4692815 14.4048351, 121.4694664 14.404787, 121.4696932 14.4047117)",,,,,
961569277,residential,False,False,40.248000000000005,"LINESTRING (121.4685532 14.4050104, 121.4685948 14.4051962, 121.4686203 14.4052793, 121.4686659 14.4053521)",,,,,
109879594,residential,False,False,120.736,"LINESTRING (121.4665161 14.4052261, 121.4668251 14.4051695, 121.466917 14.4051442, 121.4671933 14.4050676, 121.4670843 14.4046711)",,,,,
109879594,residential,False,True,192.53900000000004,"LINESTRING (121.4665161 14.4052261, 121.4663726 14.4052482, 121.4661687 14.4052924, 121.4660185 14.4053535, 121.4658925 14.405395, 121.4657369 14.4054327, 121.4655075 14.4054898, 121.465226 14.4055639, 121.4651079 14.4055847, 121.4649952 14.4055925, 121.4649282 14.405595, 121.4647806 14.4055794)",,,,,
961569279,residential,False,False,46.846,"LINESTRING (121.4665161 14.4052261, 121.4666703 14.4054547, 121.4666878 14.4054937, 121.4666918 14.4055274, 121.4666851 14.4055989)",,,,,
109879981,residential,False,False,188.08,"LINESTRING (121.4687338 14.4065184, 121.468588 14.4063496, 121.4684492 14.4062567, 121.468189 14.4061009, 121.4681723 14.4060574, 121.4681683 14.4060003, 121.4681696 14.4058821, 121.468167 14.405786, 121.4681602 14.4056353, 121.4681482 14.4054418, 121.4681468 14.405382, 121.4681509 14.4053054, 121.468163 14.4052339, 121.4681937 14.4050971)",,,,,
"[778552497, 778552499, 778552500]",primary,False,False,217.13,"LINESTRING (121.4687338 14.4065184, 121.4690348 14.4063658, 121.4697065 14.4060275, 121.4697809 14.4059906, 121.4705252 14.4056226)",2,National Highway,80,yes,602
"[961570880, 109875953, 961570879]",secondary,False,True,197.241,"LINESTRING (121.4702821 14.3999225, 121.4701554 14.4000326, 121.4700231 14.4001725, 121.4698762 14.4003063, 121.469726 14.4004404, 121.4696779 14.4004808, 121.4695617 14.4005772, 121.4695039 14.400639, 121.4694517 14.4007149, 121.4694061 14.400798, 121.4693766 14.4008656, 121.4693364 14.4009617, 121.4693015 14.4010474, 121.4692579 14.4012358, 121.4692386 14.4012855, 121.4692225 14.4013136)",2,San Marcos Street,40,yes,
125494105,residential,False,True,275.20799999999997,"LINESTRING (121.4702821 14.3999225, 121.4698864 14.3996056, 121.4690978 14.3990393, 121.4682395 14.3984366)",,,,,
125494105,residential,False,False,275.20799999999997,"LINESTRING (121.4682395 14.3984366, 121.4690978 14.3990393, 121.4698864 14.3996056, 121.4702821 14.3999225)",,,,,
96046916,residential,False,False,145.57999999999998,"LINESTRING (121.4670843 14.4046711, 121.4674345 14.4045573, 121.4678797 14.4044274, 121.4681197 14.4043399, 121.4683572 14.4042352)",,,,,
96046916,residential,False,True,224.02399999999997,"LINESTRING (121.4670843 14.4046711, 121.4666486 14.4047833, 121.4664665 14.4048156, 121.4662463 14.4048314, 121.4659593 14.4048379, 121.4655999 14.4048067, 121.4652944 14.4048117, 121.4650259 14.4048379)",,,,,
109879594,residential,False,True,120.73599999999999,"LINESTRING (121.4670843 14.4046711, 121.4671933 14.4050676, 121.466917 14.4051442, 121.4668251 14.4051695, 121.4665161 14.4052261)",,,,,
23434898,tertiary,False,True,41.352,"LINESTRING (121.4694759 14.4044051, 121.4696932 14.4047117)",,Natividad Extension,,,
"[23434898, 96030482]",tertiary,False,False,167.95599999999996,"LINESTRING (121.4694759 14.4044051, 121.4690468 14.4037622, 121.4689936 14.4037164, 121.4689501 14.4037025, 121.4688844 14.4037116, 121.4684418 14.4038537, 121.4683278 14.4038883)",,Natividad Extension,,,
961577610,residential,False,False,81.44999999999999,"LINESTRING (121.4694759 14.4044051, 121.4697187 14.4042324, 121.46983 14.404148, 121.4698957 14.4041077, 121.4699909 14.4040622, 121.4701129 14.4040194)",,,,,
961569277,residential,False,True,40.248000000000005,"LINESTRING (121.4686659 14.4053521, 121.4686203 14.4052793, 121.4685948 14.4051962, 121.4685532 14.4050104)",,,,,
961569278,residential,False,True,32.009,"LINESTRING (121.4669788 14.405643, 121.4666851 14.4055989)",,,,,
961569279,residential,False,True,28.242,"LINESTRING (121.4666355 14.4058483, 121.4666851 14.4055989)",,,,,
961569278,residential,False,False,32.009,"LINESTRING (121.4666851 14.4055989, 121.4669788 14.405643)",,,,,
961569279,residential,False,False,28.242,"LINESTRING (121.4666851 14.4055989, 121.4666355 14.4058483)",,,,,
961569279,residential,False,True,46.846,"LINESTRING (121.4666851 14.4055989, 121.4666918 14.4055274, 121.4666878 14.4054937, 121.4666703 14.4054547, 121.4665161 14.4052261)",,,,,
961577609,residential,False,True,38.701,"LINESTRING (121.4718658 14.406047, 121.4716793 14.4063445)",,,,,
961577610,residential,False,True,81.45,"LINESTRING (121.4701129 14.4040194, 121.4699909 14.4040622, 121.4698957 14.4041077, 121.46983 14.404148, 121.4697187 14.4042324, 121.4694759 14.4044051)",,,,,
