osmid,lanes,name,highway,maxspeed,oneway,reversed,length,ref,width,geometry
157400220,2,William Street,residential,,False,True,44.968,,6.1,"LINESTRING (121.1052826 16.383947, 121.1052813 16.3843514)"
157398499,2,Fe Street,residential,,False,False,74.473,,6.1,"LINESTRING (121.1058518 16.3839661, 121.1065497 16.3839822)"
157398499,2,Fe Street,residential,,False,True,60.759,,6.1,"LINESTRING (121.1058518 16.3839661, 121.1052826 16.383947)"
849805149,2,Boyie Street,tertiary,30,False,False,46.098,,9,"LINESTRING (121.1058518 16.3839661, 121.1058437 16.3843806)"
849805149,2,Boyie Street,tertiary,30,False,True,53.623,,9,"LINESTRING (121.1058518 16.3839661, 121.1058734 16.3834843)"
157398499,2,Fe Street,residential,,False,False,68.758,,6.1,"LINESTRING (121.1065497 16.3839822, 121.1071929 16.3840218)"
157398499,2,Fe Street,residential,,False,True,74.473,,6.1,"LINESTRING (121.1065497 16.3839822, 121.1058518 16.3839661)"
157398507,2,Osmeña Street,residential,,False,False,57.465,,6.1,"LINESTRING (121.1065497 16.3839822, 121.1065756 16.383466)"
157398507,2,Osmeña Street,residential,,False,True,50.455,,6.1,"LINESTRING (121.1065497 16.3839822, 121.1065146 16.3844347)"
157399638,1,Ermita Street,tertiary,,False,False,58.106,,4,"LINESTRING (121.1025994 16.3836227, 121.1026288 16.3841445)"
157400222,2,Mendiola Street,tertiary,30,False,False,54.379,,6.6,"LINESTRING (121.1025994 16.3836227, 121.103109 16.3836111)"
157400222,2,Mendiola Street,tertiary,30,False,True,14.425,,6.6,"LINESTRING (121.1025994 16.3836227, 121.1025283 16.3836266, 121.1024652 16.3836369)"
157398499,2,Fe Street,residential,,False,False,57.088,,6.1,"LINESTRING (121.1078665 16.3840438, 121.1084013 16.3840619)"
157398499,2,Fe Street,residential,,False,True,71.901,,6.1,"LINESTRING (121.1078665 16.3840438, 121.1071929 16.3840218)"
385069882,4,Maharlika Highway,primary,40,False,True,67.447,1,13.2,"LINESTRING (121.1078665 16.3840438, 121.107896 16.3834379)"
385069882,4,Maharlika Highway,primary,40,False,False,54.412,1,13.2,"LINESTRING (121.1078665 16.3840438, 121.1078451 16.3843144, 121.107833 16.3844737, 121.1078307 16.3845319)"
157398519,2,Lara Street,residential,,False,False,71.992,,6.1,"LINESTRING (121.1084395 16.3834155, 121.1084013 16.3840619)"
849805150,2,Mendiola Street,tertiary,30,False,False,38.395,,6.6,"LINESTRING (121.1084395 16.3834155, 121.1087991 16.3834013)"
849805150,2,Mendiola Street,tertiary,30,False,True,58.034,,6.6,"LINESTRING (121.1084395 16.3834155, 121.107896 16.3834379)"
157398500,1,Metodista Street,residential,,False,True,62.619,,4,"LINESTRING (121.1072363 16.3834602, 121.1071929 16.3840218)"
849805150,2,Mendiola Street,tertiary,30,False,False,70.421,,6.6,"LINESTRING (121.1072363 16.3834602, 121.107896 16.3834379)"
849805150,2,Mendiola Street,tertiary,30,False,True,70.486,,6.6,"LINESTRING (121.1072363 16.3834602, 121.1065756 16.383466)"
834614064,1,Metodista Street,residential,,False,True,136.216,,4,"LINESTRING (121.1072363 16.3834602, 121.1072275 16.3828932, 121.1072208 16.3828559, 121.1072081 16.3828301, 121.1071926 16.3828108, 121.1071712 16.382796, 121.1071216 16.3827903, 121.1066079 16.3828237)"
157398519,2,Lara Street,residential,,False,True,51.763,,6.1,"LINESTRING (121.1081525 16.3885867, 121.1081672 16.3881214)"
781652274,2,San Fernando Road,secondary,50,False,True,65.271,,6.6,"LINESTRING (121.1081525 16.3885867, 121.1075429 16.3885363)"
157398501,2,Boyie Street,tertiary,30,False,True,66.531,,9,"LINESTRING (121.1058734 16.3834843, 121.1058789 16.382886)"
157400222,2,Mendiola Street,tertiary,30,False,True,60.641,,6.6,"LINESTRING (121.1058734 16.3834843, 121.1053053 16.3835032)"
849805149,2,Boyie Street,tertiary,30,False,False,53.623,,9,"LINESTRING (121.1058734 16.3834843, 121.1058518 16.3839661)"
849805150,2,Mendiola Street,tertiary,30,False,False,74.938,,6.6,"LINESTRING (121.1058734 16.3834843, 121.1065756 16.383466)"
157398499,2,Fe Street,residential,,False,False,45.273,,6.1,"LINESTRING (121.1084013 16.3840619, 121.1088256 16.38407)"
157398499,2,Fe Street,residential,,False,True,57.088,,6.1,"LINESTRING (121.1084013 16.3840619, 121.1078665 16.3840438)"
157398519,2,Lara Street,residential,,False,False,56.541,,6.1,"LINESTRING (121.1084013 16.3840619, 121.1083718 16.3845696)"
157398519,2,Lara Street,residential,,False,True,71.992,,6.1,"LINESTRING (121.1084013 16.3840619, 121.1084395 16.3834155)"
781652274,2,San Fernando Road,secondary,50,False,False,65.271,,6.6,"LINESTRING (121.1075429 16.3885363, 121.1081525 16.3885867)"
1039876756,4,Maharlika Highway,primary,40,False,False,11.364,1,13.2,"LINESTRING (121.1075429 16.3885363, 121.1075348 16.3886382)"
385069882,4,Maharlika Highway,primary,40,False,True,49.458,1,13.2,"LINESTRING (121.1075429 16.3885363, 121.1075511 16.3883894, 121.1075666 16.3880921)"
157398507,2,Osmeña Street,residential,,False,False,71.504,,6.1,"LINESTRING (121.1065756 16.383466, 121.1066079 16.3828237)"
157398507,2,Osmeña Street,residential,,False,True,57.465,,6.1,"LINESTRING (121.1065756 16.383466, 121.1065497 16.3839822)"
849805150,2,Mendiola Street,tertiary,30,False,False,70.486,,6.6,"LINESTRING (121.1065756 16.383466, 121.1072363 16.3834602)"
849805150,2,Mendiola Street,tertiary,30,False,True,74.938,,6.6,"LINESTRING (121.1065756 16.383466, 121.1058734 16.3834843)"
157398507,2,Osmeña Street,residential,,False,False,41.01,,6.1,"LINESTRING (121.1063728 16.3860138, 121.1064026 16.3856461)"
157398507,2,Osmeña Street,residential,,False,True,67.784,,6.1,"LINESTRING (121.1063728 16.3860138, 121.1063298 16.386622)"
157399647,2,General Luna Street,tertiary,30,False,False,69.038,,6.1,"LINESTRING (121.1063728 16.3860138, 121.1070183 16.3860582)"
157399647,2,General Luna Street,tertiary,30,False,True,67.523,,6.1,"LINESTRING (121.1063728 16.3860138, 121.1057408 16.3859804)"
157399627,1,Camposanto Street,tertiary,,False,True,45.29,,4,"LINESTRING (121.1019771 16.3861497, 121.1018457 16.3857624)"
157399631,1,Trias Street,residential,,False,False,62.718,,4,"LINESTRING (121.1019771 16.3861497, 121.1025627 16.3861997)"
157399631,1,Trias Street,residential,,False,True,103.401,,4,"LINESTRING (121.1019771 16.3861497, 121.1010086 16.3861124)"
157399627,1,Camposanto Street,tertiary,,False,False,84.40100000000001,,4,"LINESTRING (121.1019771 16.3861497, 121.1019932 16.3862565, 121.1019999 16.3864662, 121.1019798 16.3869071)"
157398507,2,Osmeña Street,residential,,False,False,58.248,,6.1,"LINESTRING (121.1062121 16.3885, 121.1062565 16.3879779)"
157398507,2,Osmeña Street,residential,,False,True,72.053,,6.1,"LINESTRING (121.1062121 16.3885, 121.1061664 16.3891465)"
157399646,1,Milan Street,residential,,False,False,71.158,,4,"LINESTRING (121.1062121 16.3885, 121.106874 16.3885793)"
157399646,1,Milan Street,residential,,False,True,65.02,,4,"LINESTRING (121.1062121 16.3885, 121.1056062 16.3884365)"
157399646,1,Milan Street,residential,,False,False,65.02,,4,"LINESTRING (121.1056062 16.3884365, 121.1062121 16.3885)"
157399646,1,Milan Street,residential,,False,True,68.666,,4,"LINESTRING (121.1056062 16.3884365, 121.1049648 16.3883846)"
1017158226,2,Boyie Street,tertiary,30,False,True,57.605,,9,"LINESTRING (121.1056062 16.3884365, 121.1056288 16.3879189)"
1017158226,2,Boyie Street,tertiary,30,False,False,76.757,,9,"LINESTRING (121.1056062 16.3884365, 121.1055936 16.3888211, 121.1055994 16.3889358, 121.1056225 16.3890301, 121.105658 16.3891175)"
157398500,1,Metodista Street,residential,,False,False,60.53,,4,"LINESTRING (121.106874 16.3885793, 121.1069059 16.3880358)"
157398500,1,Metodista Street,residential,,False,True,67.29,,4,"LINESTRING (121.106874 16.3885793, 121.1068406 16.3891836)"
157399646,1,Milan Street,residential,,False,False,70.796,,4,"LINESTRING (121.106874 16.3885793, 121.1075348 16.3886382)"
157399646,1,Milan Street,residential,,False,True,71.158,,4,"LINESTRING (121.106874 16.3885793, 121.1062121 16.3885)"
157399628,1,Williams Street,residential,,False,False,79.548,,4,"LINESTRING (121.1049912 16.3878738, 121.1050546 16.387161)"
157399628,1,Williams Street,residential,,False,True,56.868,,4,"LINESTRING (121.1049912 16.3878738, 121.1049648 16.3883846)"
157399645,1,Dalimag Street,residential,,False,False,68.202,,4,"LINESTRING (121.1049912 16.3878738, 121.1056288 16.3879189)"
157399645,1,Dalimag Street,residential,,False,True,28.698,,4,"LINESTRING (121.1049912 16.3878738, 121.1047222 16.3878712)"
157399646,1,Milan Street,residential,,False,True,70.796,,4,"LINESTRING (121.1075348 16.3886382, 121.106874 16.3885793)"
1039876756,4,Maharlika Highway,primary,40,False,True,11.364,1,13.2,"LINESTRING (121.1075348 16.3886382, 121.1075429 16.3885363)"
157399645,1,Dalimag Street,residential,,False,False,67.282,,4,"LINESTRING (121.1056288 16.3879189, 121.1062565 16.3879779)"
157399645,1,Dalimag Street,residential,,False,True,68.202,,4,"LINESTRING (121.1056288 16.3879189, 121.1049912 16.3878738)"
1017158226,2,Boyie Street,tertiary,30,False,False,57.605,,9,"LINESTRING (121.1056288 16.3879189, 121.1056062 16.3884365)"
1017158226,2,Boyie Street,tertiary,30,False,True,79.669,,9,"LINESTRING (121.1056288 16.3879189, 121.1056496 16.3872027)"
157398507,2,Osmeña Street,residential,,False,False,81.211,,6.1,"LINESTRING (121.1062565 16.3879779, 121.1062991 16.3872487)"
157398507,2,Osmeña Street,residential,,False,True,58.248,,6.1,"LINESTRING (121.1062565 16.3879779, 121.1062121 16.3885)"
157399645,1,Dalimag Street,residential,,False,False,69.575,,4,"LINESTRING (121.1062565 16.3879779, 121.1069059 16.3880358)"
157399645,1,Dalimag Street,residential,,False,True,67.282,,4,"LINESTRING (121.1062565 16.3879779, 121.1056288 16.3879189)"
157399627,1,Camposanto Street,tertiary,,False,False,45.29,,4,"LINESTRING (121.1018457 16.3857624, 121.1019771 16.3861497)"
157399627,1,Camposanto Street,tertiary,,False,True,33.305,,4,"LINESTRING (121.1018457 16.3857624, 121.1017196 16.3854884)"
1017158228,2,General Luna Street,residential,,False,False,78.667,,6.1,"LINESTRING (121.1018457 16.3857624, 121.10209 16.3857542, 121.1023743 16.3857388, 121.1025824 16.3857455)"
38617961,4,Heroes Boulevard,secondary,40,False,False,70.185,,,"LINESTRING (121.1069556 16.3872901, 121.1062991 16.3872487)"
38617961,4,Heroes Boulevard,secondary,40,False,True,73.152,,,"LINESTRING (121.1069556 16.3872901, 121.107639 16.3873443)"
157398500,1,Metodista Street,residential,,False,False,69.067,,4,"LINESTRING (121.1069556 16.3872901, 121.1069825 16.3866695)"
157398500,1,Metodista Street,residential,,False,True,83.088,,4,"LINESTRING (121.1069556 16.3872901, 121.1069059 16.3880358)"
157398507,2,Osmeña Street,residential,,False,False,67.784,,6.1,"LINESTRING (121.1063298 16.386622, 121.1063728 16.3860138)"
157398507,2,Osmeña Street,residential,,False,True,69.763,,6.1,"LINESTRING (121.1063298 16.386622, 121.1062991 16.3872487)"
157399635,2,Trias Street,residential,,False,False,69.829,,6.1,"LINESTRING (121.1063298 16.386622, 121.1069825 16.3866695)"
157399635,2,Trias Street,residential,,False,True,67.696,,6.1,"LINESTRING (121.1063298 16.386622, 121.1056971 16.3865752)"
157398500,1,Metodista Street,residential,,False,False,68.081,,4,"LINESTRING (121.1069825 16.3866695, 121.1070183 16.3860582)"
157398500,1,Metodista Street,residential,,False,True,69.067,,4,"LINESTRING (121.1069825 16.3866695, 121.1069556 16.3872901)"
157399635,2,Trias Street,residential,,False,False,74.22,,6.1,"LINESTRING (121.1069825 16.3866695, 121.1076761 16.3867218)"
157399635,2,Trias Street,residential,,False,True,69.829,,6.1,"LINESTRING (121.1069825 16.3866695, 121.1063298 16.386622)"
157399640,2,Sulucan Street,tertiary,30,False,False,44.816,,6.1,"LINESTRING (121.1088454 16.3861919, 121.1088511 16.3857889)"
157399647,2,General Luna Street,tertiary,30,False,True,61.01,,6.1,"LINESTRING (121.1088454 16.3861919, 121.1082757 16.3861438)"
1017158220,2,Sulucan Street,tertiary,30,False,True,66.185,,6.1,"LINESTRING (121.1088454 16.3861919, 121.1088251 16.3867868)"
1017158219,2,General Luna Street,residential,,False,False,95.749,,6.1,"LINESTRING (121.1088454 16.3861919, 121.109215 16.3862165, 121.109333 16.3862345, 121.1094135 16.3862629, 121.1094827 16.386303, 121.1095363 16.386357, 121.1095792 16.3864342, 121.1096093 16.386497)"
157399631,1,Trias Street,residential,,False,True,49.103,,4,"LINESTRING (121.1048116 16.3863659, 121.1043526 16.3863329)"
1017158229,2,Real Street,tertiary,30,False,False,10.683,,9,"LINESTRING (121.1048116 16.3863659, 121.104804 16.3864617)"
1017158229,2,Real Street,tertiary,30,False,True,49.177,,9,"LINESTRING (121.1048116 16.3863659, 121.1048419 16.3859246)"
157399625,2,Mabini Street,tertiary,30,False,True,51.775,,6.1,"LINESTRING (121.1048755 16.3853721, 121.1043902 16.3853662)"
809926652,2,Real Street,tertiary,30,False,False,22.681,,9,"LINESTRING (121.1048755 16.3853721, 121.1048667 16.3855759)"
809926652,2,Real Street,tertiary,30,False,True,102.30000000000001,,9,"LINESTRING (121.1048755 16.3853721, 121.1048938 16.3852155, 121.104918 16.3851357, 121.1049394 16.3850714, 121.1049489 16.3850251, 121.1049682 16.3848369, 121.1049985 16.3846262, 121.1050172 16.3845747, 121.105036 16.384531, 121.1050723 16.3844809)"
157398499,2,Fe Street,residential,,False,True,45.273,,6.1,"LINESTRING (121.1088256 16.38407, 121.1084013 16.3840619)"
1017158222,2,Sulucan Street,tertiary,30,False,False,74.41,,6.1,"LINESTRING (121.1088256 16.38407, 121.1087991 16.3834013)"
1017158222,2,Sulucan Street,tertiary,30,False,True,60.008,,6.1,"LINESTRING (121.1088256 16.38407, 121.1088345 16.3846096)"
"[157398499, 241205651]","['1', '2']","['Fe Street', 'Comun Street']",residential,,False,"[False, True]",109.148,,"['6.1', '4']","LINESTRING (121.1088256 16.38407, 121.1092552 16.3840942, 121.1092817 16.3841018, 121.1092986 16.3841129, 121.1093048 16.3841367, 121.1093092 16.3841605, 121.1093302 16.3846339)"
157399622,1,Zamora Street,residential,,False,False,46.255,,4,"LINESTRING (121.1030401 16.3857665, 121.1030754 16.3853519)"
157399622,1,Zamora Street,residential,,False,True,51.923,,4,"LINESTRING (121.1030401 16.3857665, 121.1029913 16.3862311)"
1017158228,2,General Luna Street,residential,,False,False,37.221,,6.1,"LINESTRING (121.1030401 16.3857665, 121.1033872 16.3858005)"
1017158228,2,General Luna Street,residential,,False,True,48.883,,6.1,"LINESTRING (121.1030401 16.3857665, 121.1025824 16.3857455)"
157399625,2,Mabini Street,tertiary,30,False,False,36.339,,6.1,"LINESTRING (121.1034256 16.3853563, 121.1037661 16.3853655)"
157399625,2,Mabini Street,tertiary,30,False,True,37.362,,6.1,"LINESTRING (121.1034256 16.3853563, 121.1030754 16.3853519)"
157399639,1,Gomez Street,residential,,False,False,49.562,,4,"LINESTRING (121.1034256 16.3853563, 121.1033872 16.3858005)"
157399639,1,Gomez Street,residential,,False,True,46.951,,4,"LINESTRING (121.1034256 16.3853563, 121.1034565 16.3849351)"
157399627,1,Camposanto Street,tertiary,,False,False,55.664,,4,"LINESTRING (121.1010517 16.3843137, 121.1013079 16.3847498)"
157400222,2,Mendiola Street,tertiary,30,False,False,76.336,,6.6,"LINESTRING (121.1010517 16.3843137, 121.1016941 16.3840113)"
"[157399644, 157400222]","['1', '2']","['Mendiola Street', 'Sinombre Street']",tertiary,30,False,True,98.09400000000001,,"['6.6', '4']","LINESTRING (121.1010517 16.3843137, 121.1007674 16.3844269, 121.1007392 16.38445, 121.1007231 16.3844809, 121.1007164 16.3845195, 121.1007996 16.3849904)"
157399635,2,Trias Street,residential,,False,False,59.079,,6.1,"LINESTRING (121.1076761 16.3867218, 121.108229 16.3867521)"
157399635,2,Trias Street,residential,,False,True,74.22,,6.1,"LINESTRING (121.1076761 16.3867218, 121.1069825 16.3866695)"
385069882,4,Maharlika Highway,primary,40,False,False,69.332,1,13.2,"LINESTRING (121.1076761 16.3867218, 121.107639 16.3873443)"
385069882,4,Maharlika Highway,primary,40,False,True,67.795,1,13.2,"LINESTRING (121.1076761 16.3867218, 121.1077206 16.3861136)"
157399631,1,Trias Street,residential,,False,False,103.401,,4,"LINESTRING (121.1010086 16.3861124, 121.1019771 16.3861497)"
157399644,1,Sinombre Street,tertiary,30,False,False,44.235,,4,"LINESTRING (121.1010086 16.3861124, 121.1009521 16.3857183)"
157399644,1,Sinombre Street,tertiary,30,False,True,81.09700000000001,,4,"LINESTRING (121.1010086 16.3861124, 121.1009983 16.3863408, 121.1009621 16.3868403)"
157398517,4,Rizal Boulevard,residential,,False,True,51.439,,12,"LINESTRING (121.1093209 16.3851818, 121.1088395 16.3851555)"
241205651,1,Comun Street,residential,,False,False,60.932,,4,"LINESTRING (121.1093209 16.3851818, 121.1093302 16.3846339)"
241205651,1,Comun Street,residential,,False,True,70.276,,4,"LINESTRING (121.1093209 16.3851818, 121.1093189 16.3858138)"
157399628,1,Williams Street,residential,,False,False,56.868,,4,"LINESTRING (121.1049648 16.3883846, 121.1049912 16.3878738)"
157399628,1,Williams Street,residential,,False,True,16.884,,4,"LINESTRING (121.1049648 16.3883846, 121.104961 16.3885364)"
157399646,1,Milan Street,residential,,False,False,68.666,,4,"LINESTRING (121.1049648 16.3883846, 121.1056062 16.3884365)"
157399647,2,General Luna Street,tertiary,30,False,False,59.312,,6.1,"LINESTRING (121.1077206 16.3861136, 121.1082757 16.3861438)"
157399647,2,General Luna Street,tertiary,30,False,True,75.173,,6.1,"LINESTRING (121.1077206 16.3861136, 121.1070183 16.3860582)"
385069882,4,Maharlika Highway,primary,40,False,False,67.795,1,13.2,"LINESTRING (121.1077206 16.3861136, 121.1076761 16.3867218)"
385069882,4,Maharlika Highway,primary,40,False,True,42.543,1,13.2,"LINESTRING (121.1077206 16.3861136, 121.1077446 16.3857317)"
157398517,4,Rizal Boulevard,residential,,False,False,51.439,,12,"LINESTRING (121.1088395 16.3851555, 121.1093209 16.3851818)"
157398517,4,Rizal Boulevard,residential,,False,True,53.047,,12,"LINESTRING (121.1088395 16.3851555, 121.1083441 16.3851143)"
157399640,2,Sulucan Street,tertiary,30,False,False,60.704,,6.1,"LINESTRING (121.1088395 16.3851555, 121.1088345 16.3846096)"
157399640,2,Sulucan Street,tertiary,30,False,True,70.442,,6.1,"LINESTRING (121.1088395 16.3851555, 121.1088511 16.3857889)"
157399628,1,Williams Street,residential,,False,False,5.233,,4,"LINESTRING (121.105094 16.3865454, 121.1050965 16.3864984)"
157399628,1,Williams Street,residential,,False,True,68.581,,4,"LINESTRING (121.105094 16.3865454, 121.1050546 16.387161)"
157399635,2,Trias Street,residential,,False,False,64.423,,6.1,"LINESTRING (121.105094 16.3865454, 121.1056971 16.3865752)"
157399639,1,Gomez Street,residential,,False,False,51.454,,4,"LINESTRING (121.1033872 16.3858005, 121.1033244 16.3862593)"
157399639,1,Gomez Street,residential,,False,True,49.562,,4,"LINESTRING (121.1033872 16.3858005, 121.1034256 16.3853563)"
1017158228,2,General Luna Street,residential,,False,False,36.543,,6.1,"LINESTRING (121.1033872 16.3858005, 121.1037281 16.3858327)"
1017158228,2,General Luna Street,residential,,False,True,37.221,,6.1,"LINESTRING (121.1033872 16.3858005, 121.1030401 16.3857665)"
157399638,1,Ermita Street,tertiary,,False,False,50.549,,4,"LINESTRING (121.1025824 16.3857455, 121.1025627 16.3861997)"
157399638,1,Ermita Street,tertiary,,False,True,43.683,,4,"LINESTRING (121.1025824 16.3857455, 121.1026221 16.3853545)"
1017158228,2,General Luna Street,residential,,False,False,48.883,,6.1,"LINESTRING (121.1025824 16.3857455, 121.1030401 16.3857665)"
1017158228,2,General Luna Street,residential,,False,True,78.667,,6.1,"LINESTRING (121.1025824 16.3857455, 121.1023743 16.3857388, 121.10209 16.3857542, 121.1018457 16.3857624)"
157398500,1,Metodista Street,residential,,False,False,83.088,,4,"LINESTRING (121.1069059 16.3880358, 121.1069556 16.3872901)"
157398500,1,Metodista Street,residential,,False,True,60.53,,4,"LINESTRING (121.1069059 16.3880358, 121.106874 16.3885793)"
157399645,1,Dalimag Street,residential,,False,False,70.759,,4,"LINESTRING (121.1069059 16.3880358, 121.1075666 16.3880921)"
