osmid,name,highway,maxspeed,oneway,reversed,length,lanes,ref,bridge,geometry,access
154894155,San Francisco Street,unclassified,,True,False,57.373,,,,"LINESTRING (124.8828184 11.7750882, 124.882954 11.7745896)",
154894156,Rizal Avenue,unclassified,,True,False,75.35300000000001,,,,"LINESTRING (124.8828184 11.7750882, 124.8829723 11.7751348, 124.8834797 11.7752885)",
272730617,San Roque Street,primary,40,False,True,58.873,2,1,,"LINESTRING (124.8839355 11.7754265, 124.8841163 11.7749275)",
460783142,San Roque Street,primary,40,False,False,7.693,2,1,,"LINESTRING (124.8839355 11.7754265, 124.8839113 11.7754915)",
154894554,Allen Avenue,unclassified,,True,False,116.498,,,,"LINESTRING (124.8824716 11.7763079, 124.8835113 11.7765563)",
333042181,San Francisco Street,unclassified,,True,False,110.84,,,,"LINESTRING (124.8824716 11.7763079, 124.882745 11.7753477)",
154894553,McKinley Avenue,residential,,False,True,72.525,,,,"LINESTRING (124.881787 11.7787105, 124.8811317 11.7785927)",
327608089,San Francisco Street,residential,,False,True,153.164,,,,"LINESTRING (124.881787 11.7787105, 124.8818429 11.7785145, 124.8819444 11.7781582, 124.8819924 11.7779898, 124.8820293 11.7778602, 124.8821646 11.7773836)",
"[328810272, 322446203]","['Burgos Avenue', 'San Francisco Street']",residential,,False,False,154.143,,,,"LINESTRING (124.881787 11.7787105, 124.8815621 11.7795008, 124.8809941 11.7793959)",
"[333263840, 328810273]",McKinley Avenue,residential,,False,False,94.726,,,,"LINESTRING (124.881787 11.7787105, 124.8819731 11.7787434, 124.8826434 11.7788617)",
154895022,San Francisco Street,unclassified,,False,False,129.585,,,,"LINESTRING (124.882954 11.7745896, 124.8832907 11.7734718)",
265141566,Curry Avenue,primary,40,False,False,131.984,2,1,,"LINESTRING (124.882954 11.7745896, 124.8830501 11.7746175, 124.8838008 11.7748358, 124.8841163 11.7749275)",
265141566,Curry Avenue,primary,40,False,True,99.583,2,1,,"LINESTRING (124.882954 11.7745896, 124.8829008 11.7745757, 124.8822252 11.7743996, 124.88207 11.7743591)",
328812435,6th Street,residential,,False,True,30.235,,,,"LINESTRING (124.8849141 11.779295, 124.8849543 11.7791355, 124.884973 11.7790638, 124.8849791 11.7790307)",
328812861,McKinley Avenue,residential,,False,True,93.874,,,,"LINESTRING (124.8849141 11.779295, 124.8844019 11.7791957, 124.8840663 11.7791409)",
154894553,McKinley Avenue,residential,,False,False,63.224,,,,"LINESTRING (124.8803052 11.7784488, 124.8808768 11.7785497)",
"[460780883, 333042174]",Del Rosario Street,primary,30,False,False,165.31100000000004,,1,,"LINESTRING (124.8803052 11.7784488, 124.8803459 11.7780241, 124.8803696 11.7777767, 124.8804554 11.7772961, 124.8804797 11.7771945, 124.880493 11.7771386, 124.8805385 11.7770749, 124.8805844 11.7770036)",
154894556,,unclassified,,True,False,98.79,,,,"LINESTRING (124.8845772 11.7770161, 124.8845263 11.777223, 124.8843523 11.7778768)",yes
332909375,Allen Avenue,unclassified,,True,False,41.478,,,,"LINESTRING (124.8845772 11.7770161, 124.884456 11.7769814, 124.8845281 11.7767422)",yes
154894380,6th Street,unclassified,,True,False,41.716,,,,"LINESTRING (124.8854775 11.7770997, 124.8855707 11.7767358)",yes
327896814,Allen Avenue Extension,unclassified,,True,False,59.066,,,,"LINESTRING (124.8854775 11.7770997, 124.8849581 11.776946)",yes
154894555,Allen Avenue Extension,unclassified,,False,True,71.58,,,,"LINESTRING (124.8854775 11.7770997, 124.8858927 11.7771629, 124.8861214 11.7772252)",yes
322634891,5th Street,residential,,False,True,26.883,,,,"LINESTRING (124.8840663 11.7791409, 124.8840127 11.7793769)",
328812860,5th Street,residential,,False,False,35.502,,,,"LINESTRING (124.8840663 11.7791409, 124.8841476 11.7788317)",
328812861,McKinley Avenue,residential,,False,False,93.874,,,,"LINESTRING (124.8840663 11.7791409, 124.8844019 11.7791957, 124.8849141 11.779295)",
328812862,McKinley Avenue,residential,,False,True,129.064,,,,"LINESTRING (124.8840663 11.7791409, 124.883336 11.7789978, 124.8829037 11.7789131)",
220430667,Allen Avenue,unclassified,,True,False,38.656,,,,"LINESTRING (124.8845281 11.7767422, 124.8846125 11.7764586, 124.8846656 11.7764533)",yes
154894553,McKinley Avenue,residential,,False,False,72.525,,,,"LINESTRING (124.8811317 11.7785927, 124.881787 11.7787105)",
154894553,McKinley Avenue,residential,,False,True,28.156,,,,"LINESTRING (124.8811317 11.7785927, 124.8808768 11.7785497)",
154897010,J.C. Rosales Street,residential,40,False,True,90.559,2,,,"LINESTRING (124.8811317 11.7785927, 124.8809941 11.7793959)",
322627057,J.C. Rosales Street,residential,40,False,False,156.69,2,,,"LINESTRING (124.8811317 11.7785927, 124.8812164 11.7781323, 124.8814171 11.7772117)",
332909375,Allen Avenue,unclassified,,True,False,56.65599999999999,,,,"LINESTRING (124.8849581 11.776946, 124.8849103 11.7771097, 124.8845772 11.7770161)",yes
154894555,Allen Avenue Extension,unclassified,,False,False,71.58,,,,"LINESTRING (124.8861214 11.7772252, 124.8858927 11.7771629, 124.8854775 11.7770997)",yes
459901624,7th Street,tertiary,,False,True,114.641,,,,"LINESTRING (124.8861214 11.7772252, 124.8861129 11.7772636, 124.8859714 11.777864, 124.8859447 11.7779771, 124.8859316 11.7780327, 124.8858851 11.7782299)",
460780882,7th Street,tertiary,,False,False,46.574,,,,"LINESTRING (124.8861214 11.7772252, 124.8861827 11.7769775, 124.8862052 11.776815)",
154894554,Allen Avenue,unclassified,,True,False,61.445,,,,"LINESTRING (124.881513 11.7760461, 124.8820567 11.7761946)",
322627059,San Bartolome Street,unclassified,,True,False,70.751,,,,"LINESTRING (124.881513 11.7760461, 124.8813278 11.776656)",
154897011,Sampaguita Street,residential,,False,False,22.04,,,,"LINESTRING (124.8829037 11.7789131, 124.8828507 11.7791044)",
"[332909411, 322631724, 322631725]",McKinley Avenue,residential,,False,True,28.908,,,yes,"LINESTRING (124.8829037 11.7789131, 124.8827596 11.7788849, 124.8826983 11.7788714, 124.8826434 11.7788617)",
328812862,McKinley Avenue,residential,,False,False,129.064,,,,"LINESTRING (124.8829037 11.7789131, 124.883336 11.7789978, 124.8840663 11.7791409)",
"[332909411, 322631724, 322631725]",McKinley Avenue,residential,,False,False,28.908,,,yes,"LINESTRING (124.8826434 11.7788617, 124.8826983 11.7788714, 124.8827596 11.7788849, 124.8829037 11.7789131)",
"[333263840, 328810273]",McKinley Avenue,residential,,False,True,94.726,,,,"LINESTRING (124.8826434 11.7788617, 124.8819731 11.7787434, 124.881787 11.7787105)",
154895379,Lincoln Avenue,residential,,False,True,93.877,,,,"LINESTRING (124.8835283 11.7726654, 124.8826873 11.7724785)",
332909412,San Francisco Street,unclassified,,False,True,93.323,,,,"LINESTRING (124.8835283 11.7726654, 124.8832907 11.7734718)",
333204447,San Francisco Street,unclassified,,False,False,101.531,,,,"LINESTRING (124.8835283 11.7726654, 124.8837638 11.7717819)",
154895022,San Francisco Street,unclassified,,False,True,129.585,,,,"LINESTRING (124.8832907 11.7734718, 124.882954 11.7745896)",
154895381,Taft Avenue,residential,,False,True,97.501,,,,"LINESTRING (124.8832907 11.7734718, 124.882425 11.7732468)",
332909412,San Francisco Street,unclassified,,False,False,93.323,,,,"LINESTRING (124.8832907 11.7734718, 124.8835283 11.7726654)",
154895024,Rizal Avenue,unclassified,,False,True,43.896,,,,"LINESTRING (124.881489 11.7748373, 124.8818747 11.7749525)",
991832990,Del Rosario Street,primary,30,False,True,128.826,2,1,,"LINESTRING (124.881489 11.7748373, 124.8811356 11.775943)",
322627060,Rizal Avenue Extension,residential,,False,False,196.26999999999998,,,,"LINESTRING (124.881489 11.7748373, 124.8798483 11.7743824, 124.8797542 11.7743563)",
991832990,Del Rosario Street,primary,30,False,False,67.914,2,1,,"LINESTRING (124.881489 11.7748373, 124.8816344 11.7743824, 124.8816753 11.7742544)",
323404019,Arteche Boulevard,tertiary,,False,False,227.435,,,,"LINESTRING (124.8848522 11.7730132, 124.8841163 11.7749275)",
"[330940149, 322629060, 322629061]",,unclassified,20,False,True,81.459,,,yes,"LINESTRING (124.8848522 11.7730132, 124.8851374 11.7730838, 124.885183 11.7730951, 124.8855775 11.7731935)",
"[322631721, 322631722, 273030353, 323404019, 333204445]",Arteche Boulevard,tertiary,,False,True,388.387,,,,"LINESTRING (124.8848522 11.7730132, 124.8849964 11.7726335, 124.885172 11.7721713, 124.885294 11.7718503, 124.8853453 11.7716737, 124.8853568 11.7715785, 124.8853348 11.7715173, 124.8853251 11.7715071, 124.8852758 11.771455, 124.8851901 11.771421, 124.8843464 11.7712109, 124.8842123 11.7712201, 124.8841265 11.771245, 124.884044 11.7712969, 124.8839783 11.7713593, 124.8839065 11.7714538, 124.8838528 11.7715517, 124.8837995 11.7716767, 124.8837638 11.7717819)",
154895024,Rizal Avenue,unclassified,,False,False,51.567,,,,"LINESTRING (124.8827845 11.7752092, 124.8823293 11.7750808)",
333042179,San Francisco Street,unclassified,,True,False,13.951,,,,"LINESTRING (124.8827845 11.7752092, 124.8828184 11.7750882)",
272730617,San Roque Street,primary,40,False,False,58.873,2,1,,"LINESTRING (124.8841163 11.7749275, 124.8839355 11.7754265)",
323404019,Arteche Boulevard,tertiary,,False,True,227.435,,,,"LINESTRING (124.8841163 11.7749275, 124.8848522 11.7730132)",
265141566,Curry Avenue,primary,40,False,True,131.984,2,1,,"LINESTRING (124.8841163 11.7749275, 124.8838008 11.7748358, 124.8830501 11.7746175, 124.882954 11.7745896)",
"[154896233, 277978381, 277978382]",Curry Avenue,unclassified,,False,True,73.414,,,yes,"LINESTRING (124.8841163 11.7749275, 124.8845952 11.7750893, 124.8846293 11.7750987, 124.8847567 11.7751339)",
154895024,Rizal Avenue,unclassified,,False,False,43.896,,,,"LINESTRING (124.8818747 11.7749525, 124.881489 11.7748373)",
154895024,Rizal Avenue,unclassified,,False,True,51.501,,,,"LINESTRING (124.8818747 11.7749525, 124.8823293 11.7750808)",
322626432,San Bartolome Street,unclassified,,True,False,127.818,,,,"LINESTRING (124.8818747 11.7749525, 124.881513 11.7760461)",
154895021,,unclassified,,False,True,81.455,,,,"LINESTRING (124.8846656 11.7764533, 124.884852 11.7762616, 124.884956 11.7761034, 124.8850828 11.7758527)",yes
220430667,Allen Avenue,unclassified,,True,False,87.47999999999999,,,,"LINESTRING (124.8846656 11.7764533, 124.8850633 11.7765845, 124.8849581 11.776946)",yes
154895383,Legaspi Avenue,tertiary,,False,True,88.316,,,,"LINESTRING (124.8837638 11.7717819, 124.8829631 11.7716539)",
333204447,San Francisco Street,unclassified,,False,True,101.531,,,,"LINESTRING (124.8837638 11.7717819, 124.8835283 11.7726654)",
"[322631721, 322631722, 273030353, 323404019, 333204445]",Arteche Boulevard,tertiary,,False,False,388.387,,,,"LINESTRING (124.8837638 11.7717819, 124.8837995 11.7716767, 124.8838528 11.7715517, 124.8839065 11.7714538, 124.8839783 11.7713593, 124.884044 11.7712969, 124.8841265 11.771245, 124.8842123 11.7712201, 124.8843464 11.7712109, 124.8851901 11.771421, 124.8852758 11.771455, 124.8853251 11.7715071, 124.8853348 11.7715173, 124.8853568 11.7715785, 124.8853453 11.7716737, 124.885294 11.7718503, 124.885172 11.7721713, 124.8849964 11.7726335, 124.8848522 11.7730132)",
154895383,Legaspi Avenue,tertiary,,False,False,67.192,,,,"LINESTRING (124.8823541 11.7715554, 124.8829631 11.7716539)",
322626435,Del Rosario Street,tertiary,20,False,True,92.105,,,,"LINESTRING (124.8823541 11.7715554, 124.8821776 11.7723655)",
322626432,San Bartolome Street,unclassified,,True,False,69.323,,,,"LINESTRING (124.88207 11.7743591, 124.8818747 11.7749525)",
322626434,San Bartolome Street,unclassified,,False,True,129.579,,,,"LINESTRING (124.88207 11.7743591, 124.882425 11.7732468)",
265141566,Curry Avenue,primary,40,False,False,99.583,2,1,,"LINESTRING (124.88207 11.7743591, 124.8822252 11.7743996, 124.8829008 11.7745757, 124.882954 11.7745896)",
265141566,Curry Avenue,primary,40,False,True,44.513999999999996,2,1,,"LINESTRING (124.88207 11.7743591, 124.8818589 11.7743031, 124.8816753 11.7742544)",
154895380,San Bartolome Street,unclassified,,False,False,96.481,,,,"LINESTRING (124.8829631 11.7716539, 124.8826873 11.7724785)",
154895383,Legaspi Avenue,tertiary,,False,False,88.316,,,,"LINESTRING (124.8829631 11.7716539, 124.8837638 11.7717819)",
154895383,Legaspi Avenue,tertiary,,False,True,67.192,,,,"LINESTRING (124.8829631 11.7716539, 124.8823541 11.7715554)",
154895381,Taft Avenue,residential,,False,False,97.501,,,,"LINESTRING (124.882425 11.7732468, 124.8832907 11.7734718)",
154895381,Taft Avenue,residential,,False,True,50.826,,,,"LINESTRING (124.882425 11.7732468, 124.8819737 11.7731296)",
322626433,San Bartolome Street,unclassified,,False,True,90.076,,,,"LINESTRING (124.882425 11.7732468, 124.8826873 11.7724785)",
322626434,San Bartolome Street,unclassified,,False,False,129.579,,,,"LINESTRING (124.882425 11.7732468, 124.88207 11.7743591)",
154895379,Lincoln Avenue,residential,,False,False,93.877,,,,"LINESTRING (124.8826873 11.7724785, 124.8835283 11.7726654)",
154895379,Lincoln Avenue,residential,,False,True,56.889,,,,"LINESTRING (124.8826873 11.7724785, 124.8821776 11.7723655)",
154895380,San Bartolome Street,unclassified,,False,True,96.481,,,,"LINESTRING (124.8826873 11.7724785, 124.8829631 11.7716539)",
322626433,San Bartolome Street,unclassified,,False,False,90.076,,,,"LINESTRING (124.8826873 11.7724785, 124.882425 11.7732468)",
"[154896233, 277978381, 277978382]",Curry Avenue,unclassified,,False,False,73.414,,,yes,"LINESTRING (124.8847567 11.7751339, 124.8846293 11.7750987, 124.8845952 11.7750893, 124.8841163 11.7749275)",
165039242,Isabel East Road,unclassified,,True,False,45.3,,,,"LINESTRING (124.8847567 11.7751339, 124.8847755 11.7750867, 124.8848319 11.7750079, 124.8848574 11.7749909, 124.8848909 11.7749685, 124.8849499 11.774958, 124.8850805 11.7749904)",yes
154896234,5th Street,unclassified,,False,True,32.689,,,,"LINESTRING (124.8855435 11.7756832, 124.8854556 11.7759643)",
333042175,Imelda Road,unclassified,,False,False,15.769,,,,"LINESTRING (124.8855435 11.7756832, 124.8855859 11.7755476)",
336695903,Curry Avenue,unclassified,,False,True,41.873,,,,"LINESTRING (124.8855435 11.7756832, 124.8859112 11.7757938)",
154896234,5th Street,unclassified,,False,False,32.689,,,,"LINESTRING (124.8854556 11.7759643, 124.8855435 11.7756832)",
462109916,Rizal Avenue Extension,primary,40,False,False,33.5,2,1,,"LINESTRING (124.8854556 11.7759643, 124.8857499 11.7760524)",
462109916,Rizal Avenue Extension,primary,40,False,True,42.436,2,1,,"LINESTRING (124.8854556 11.7759643, 124.8850828 11.7758527)",
326694200,Imelda Road,unclassified,,False,True,199.801,,,,"LINESTRING (124.8859476 11.7732828, 124.8856553 11.774362, 124.8856411 11.7744522, 124.8856338 11.7745405, 124.8856499 11.7746429, 124.8857063 11.7747138, 124.8857438 11.77479, 124.8857626 11.7748924, 124.8857537 11.7750105)",
330940149,,unclassified,20,False,False,41.493,,,,"LINESTRING (124.8859476 11.7732828, 124.8858404 11.7732569, 124.8855775 11.7731935)",
"[330940149, 416291230]",,"['unclassified', 'residential']",20,False,"[False, True]",98.644,,,,"LINESTRING (124.8859476 11.7732828, 124.8860513 11.7733069, 124.8863205 11.7733694, 124.8866478 11.7734661, 124.8865929 11.773635)",
154896231,,unclassified,,False,False,207.001,,,,"LINESTRING (124.8855775 11.7731935, 124.8850805 11.7749904)",
"[322629061, 322629060, 330940149]",,unclassified,20,False,False,81.459,,,yes,"LINESTRING (124.8855775 11.7731935, 124.885183 11.7730951, 124.8851374 11.7730838, 124.8848522 11.7730132)",
330940149,,unclassified,20,False,True,41.493,,,,"LINESTRING (124.8855775 11.7731935, 124.8858404 11.7732569, 124.8859476 11.7732828)",
154896231,,unclassified,,False,True,207.001,,,,"LINESTRING (124.8850805 11.7749904, 124.8855775 11.7731935)",
154896238,Isabel East Road,unclassified,,True,False,70.75399999999999,,,,"LINESTRING (124.8850805 11.7749904, 124.8851073 11.7749977, 124.885254 11.7750378, 124.8853997 11.7750775, 124.8855456 11.7751174, 124.8857066 11.7751613)",yes
336695903,Curry Avenue,unclassified,,False,False,41.873,,,,"LINESTRING (124.8859112 11.7757938, 124.8855435 11.7756832)",
336695909,,unclassified,,False,False,32.638,,,,"LINESTRING (124.8859112 11.7757938, 124.8858249 11.7760749)",
"[333042186, 154896236, 332909431]",,unclassified,,False,True,117.877,,,,"LINESTRING (124.8859112 11.7757938, 124.8859688 11.775604, 124.8861042 11.775175, 124.8861086 11.7751392, 124.8860675 11.7750995, 124.8860013 11.7750718, 124.8857537 11.7750105)",
332909402,Imelda Road,unclassified,,False,False,17.535,,,,"LINESTRING (124.8857066 11.7751613, 124.8857537 11.7750105)",
333042176,Imelda Road,unclassified,,False,True,44.919,,,,"LINESTRING (124.8857066 11.7751613, 124.8855859 11.7755476)",
333042175,Imelda Road,unclassified,,False,True,15.769,,,,"LINESTRING (124.8855859 11.7755476, 124.8855435 11.7756832)",
333042176,Imelda Road,unclassified,,False,False,44.919,,,,"LINESTRING (124.8855859 11.7755476, 124.8857066 11.7751613)",
272730636,Isabel West Road,unclassified,,True,False,108.80000000000001,,,,"LINESTRING (124.8855859 11.7755476, 124.8854234 11.7755018, 124.8852816 11.7754619, 124.8851366 11.775421, 124.8849937 11.7753808, 124.884941 11.7753659, 124.8848453 11.7753309, 124.884797 11.775281, 124.8847728 11.7752153, 124.8847567 11.7751339)",yes
332909402,Imelda Road,unclassified,,False,True,17.535,,,,"LINESTRING (124.8857537 11.7750105, 124.8857066 11.7751613)",
"[333042186, 154896236, 332909431]",,unclassified,,False,False,117.877,,,,"LINESTRING (124.8857537 11.7750105, 124.8860013 11.7750718, 124.8860675 11.7750995, 124.8861086 11.7751392, 124.8861042 11.775175, 124.8859688 11.775604, 124.8859112 11.7757938)",
326694200,Imelda Road,unclassified,,False,False,199.801,,,,"LINESTRING (124.8857537 11.7750105, 124.8857626 11.7748924, 124.8857438 11.77479, 124.8857063 11.7747138, 124.8856499 11.7746429, 124.8856338 11.7745405, 124.8856411 11.7744522, 124.8856553 11.774362, 124.8859476 11.7732828)",
165039234,Narra Street,residential,,False,False,93.177,,,,"LINESTRING (124.8841476 11.7788317, 124.8849791 11.7790307)",
328812860,5th Street,residential,,False,False,25.264,,,,"LINESTRING (124.8841476 11.7788317, 124.8841946 11.7786092)",
328812860,5th Street,residential,,False,True,35.502,,,,"LINESTRING (124.8841476 11.7788317, 124.8840663 11.7791409)",
154897010,J.C. Rosales Street,residential,40,False,False,90.559,2,,,"LINESTRING (124.8809941 11.7793959, 124.8811317 11.7785927)",
322446203,Burgos Avenue,residential,,False,False,31.86,,,,"LINESTRING (124.8809941 11.7793959, 124.8807065 11.7793427)",
"[328810272, 322446203]","['Burgos Avenue', 'San Francisco Street']",residential,,False,True,154.143,,,,"LINESTRING (124.8809941 11.7793959, 124.8815621 11.7795008, 124.881787 11.7787105)",
328812860,5th Street,residential,,False,False,26.399,,,,"LINESTRING (124.8841946 11.7786092, 124.8842527 11.7783787)",
328812860,5th Street,residential,,False,True,25.264,,,,"LINESTRING (124.8841946 11.7786092, 124.8841476 11.7788317)",
165039238,Barayong Street,residential,,False,False,95.594,,,,"LINESTRING (124.8841946 11.7786092, 124.8845018 11.77867, 124.8850493 11.7788057)",
154901642,Rosas Street,residential,,False,False,130.066,,,,"LINESTRING (124.8840127 11.7793769, 124.8828507 11.7791044)",
322634891,5th Street,residential,,False,False,26.883,,,,"LINESTRING (124.8840127 11.7793769, 124.8840663 11.7791409)",
322634891,5th Street,residential,,False,True,31.253,,,,"LINESTRING (124.8840127 11.7793769, 124.8839436 11.7796497)",
154897011,Sampaguita Street,residential,,False,False,30.226,,,,"LINESTRING (124.8827774 11.7794006, 124.882716 11.7796657)",
154897011,Sampaguita Street,residential,,False,True,33.889,,,,"LINESTRING (124.8827774 11.7794006, 124.8828507 11.7791044)",
154901635,Ilang-ilang Street,residential,,False,False,39.894,,,,"LINESTRING (124.8827774 11.7794006, 124.8824189 11.7793261)",
154901635,Ilang-ilang Street,residential,,False,True,129.932,,,,"LINESTRING (124.8827774 11.7794006, 124.8839436 11.7796497)",
