osmid,oneway,lanes,name,highway,maxspeed,access,reversed,length,geometry,bridge
109824037,False,2,Magsaysay Street,secondary,60,yes,True,346.305,"LINESTRING (120.5041945 14.8316019, 120.5043373 14.8316194, 120.5044584 14.8316466, 120.5046005 14.8316923, 120.5048543 14.8318158, 120.5054933 14.83212, 120.5056522 14.832191, 120.5058467 14.8322908, 120.5064638 14.8326418, 120.5067659 14.8327596, 120.5069927 14.8327509, 120.5071341 14.8327283)",
167811836,False,,Santo Cristo Street,tertiary,,,True,144.721,"LINESTRING (120.5041945 14.8316019, 120.5044681 14.8314749, 120.5047913 14.8313245, 120.5049918 14.8312493, 120.505207 14.8312097, 120.5054545 14.8311754)",
167811836,False,,Santo Cristo Street,tertiary,,,False,35.121,"LINESTRING (120.5076885 14.8319758, 120.5073903 14.8318467)",
"[131566448, 109824034, 131566447]",False,2,Old National Road,secondary,60,,False,32.314,"LINESTRING (120.5076885 14.8319758, 120.5077342 14.8318556, 120.5077662 14.8317713, 120.5077921 14.831703)",yes
109824037,False,2,Magsaysay Street,secondary,60,yes,False,106.13,"LINESTRING (120.5076885 14.8319758, 120.5075282 14.8323299, 120.5073425 14.8326147, 120.5071341 14.8327283)",
"[109828280, 167811905]",False,,Daungan Street,tertiary,,,True,453.872,"LINESTRING (120.5076885 14.8319758, 120.508508 14.8322697, 120.5108985 14.8330713, 120.5116972 14.8332427)",
131566448,False,2,Old National Road,secondary,60,,True,111.946,"LINESTRING (120.5081189 14.8307471, 120.5077921 14.831703)",
109828014,False,,San Pedro Street,unclassified,,,True,165.025,"LINESTRING (120.5081189 14.8307471, 120.5072757 14.8303858, 120.5067323 14.8301117)",
131566448,False,2,Old National Road,secondary,60,,False,43.559,"LINESTRING (120.5081189 14.8307471, 120.5082068 14.8305607, 120.5083077 14.8304013)",
101465208,False,,A. Rivera Street,residential,,,True,83.95700000000001,"LINESTRING (120.5092062 14.8290862, 120.5097471 14.8293956, 120.5098931 14.8294384)",
"[131566448, 131566445, 131566446]",False,2,Old National Road,secondary,60,,False,171.11100000000002,"LINESTRING (120.5092062 14.8290862, 120.5099744 14.8279656, 120.51002 14.8279047, 120.5100913 14.8278073)",yes
131566448,False,2,Old National Road,secondary,60,,True,175.258,"LINESTRING (120.5092062 14.8290862, 120.5084348 14.8302048, 120.5083077 14.8304013)",
"[131566476, 101465205, 131566470]",False,,Romulo Street,residential,,,False,169.789,"LINESTRING (120.5054545 14.8311754, 120.5055256 14.8308624, 120.5055664 14.8307719, 120.5061238 14.829804)",yes
167811836,False,,Santo Cristo Street,tertiary,,,False,144.721,"LINESTRING (120.5054545 14.8311754, 120.505207 14.8312097, 120.5049918 14.8312493, 120.5047913 14.8313245, 120.5044681 14.8314749, 120.5041945 14.8316019)",
167811836,False,,Santo Cristo Street,tertiary,,,True,222.654,"LINESTRING (120.5054545 14.8311754, 120.5056872 14.8311872, 120.5059226 14.8312404, 120.5063933 14.831415, 120.5073903 14.8318467)",
167811905,False,,Daungan Street,tertiary,,,False,8.915,"LINESTRING (120.5117765 14.8332662, 120.5116972 14.8332427)",
101465219,False,,,residential,,,True,94.205,"LINESTRING (120.5117765 14.8332662, 120.5116502 14.833601, 120.5111561 14.8334879)",
101465198,False,,,residential,,,True,122.032,"LINESTRING (120.5050662 14.8293027, 120.5045908 14.8302993)",
109828014,False,,San Pedro Street,unclassified,,,False,42.588,"LINESTRING (120.5050662 14.8293027, 120.5054236 14.829468)",
109828014,False,,San Pedro Street,unclassified,,,True,42.915,"LINESTRING (120.5050662 14.8293027, 120.5047048 14.8291387)",
101465196,False,,,residential,,,True,162.542,"LINESTRING (120.5117457 14.832009, 120.5103165 14.8315315)",
101465208,False,,A. Rivera Street,residential,,,False,38.247,"LINESTRING (120.5117457 14.832009, 120.5117982 14.8316688)",
101465208,False,,A. Rivera Street,residential,,,True,24.069,"LINESTRING (120.5117457 14.832009, 120.5116732 14.8322138)",
101465198,False,,,residential,,,False,122.032,"LINESTRING (120.5045908 14.8302993, 120.5050662 14.8293027)",
101465226,False,,A. Rivera Street,residential,,,False,157.316,"LINESTRING (120.5086849 14.8317593, 120.5100795 14.8321884)",
167809762,False,,Burgos-Soliman Street,residential,,,False,83.937,"LINESTRING (120.5086849 14.8317593, 120.5088602 14.8310237)",
"[167809762, 101465213]",False,,Burgos-Soliman Street,residential,,,"[False, True]",120.677,"LINESTRING (120.5086849 14.8317593, 120.5086075 14.831993, 120.5077921 14.831703)",
101465222,False,,,residential,,,False,24.585,"LINESTRING (120.5101979 14.8311176, 120.5104144 14.8311889)",
101465222,False,,,residential,,,True,45.417,"LINESTRING (120.5101979 14.8311176, 120.5097968 14.8309892)",
101465225,False,,,residential,,,True,108.943,"LINESTRING (120.5101979 14.8311176, 120.5106364 14.8302343)",
101465203,False,,,residential,,,True,38.369,"LINESTRING (120.5101881 14.8318597, 120.5100795 14.8321884)",
101465202,False,,,residential,,,True,163.955,"LINESTRING (120.5101881 14.8318597, 120.5091263 14.8315355, 120.5092585 14.8311585)",
101465203,False,,,residential,,,False,39.03,"LINESTRING (120.5101881 14.8318597, 120.5102097 14.8317944, 120.5103165 14.8315315)",
101465191,False,,,residential,,,True,40.207,"LINESTRING (120.5095731 14.831279, 120.5097968 14.8309892)",
101465196,False,,,residential,,,True,36.374,"LINESTRING (120.5095731 14.831279, 120.5092585 14.8311585)",
101465196,False,,,residential,,,False,84.7,"LINESTRING (120.5095731 14.831279, 120.5096323 14.8312974, 120.5103165 14.8315315)",
101465208,False,,A. Rivera Street,residential,,,False,24.069,"LINESTRING (120.5116732 14.8322138, 120.5117457 14.832009)",
101465208,False,,A. Rivera Street,residential,,,True,49.011,"LINESTRING (120.5116732 14.8322138, 120.5115817 14.8326456)",
101465201,False,,,residential,,,False,135.493,"LINESTRING (120.5116732 14.8322138, 120.5113767 14.8321634, 120.5108407 14.832009, 120.5106641 14.8319488, 120.5104708 14.8318625)",
101465195,False,,,residential,,,True,322.216,"LINESTRING (120.5128437 14.8289551, 120.5115817 14.8284313, 120.5100913 14.8278073)",
101465208,False,,A. Rivera Street,residential,,,False,38.63,"LINESTRING (120.5110963 14.8300839, 120.5107822 14.8299151)",
101465208,False,,A. Rivera Street,residential,,,True,38.71,"LINESTRING (120.5110963 14.8300839, 120.5114056 14.8302622)",
101465215,False,,,residential,,,True,140.88,"LINESTRING (120.5110963 14.8300839, 120.5105634 14.8312414)",
101465192,False,,,residential,,,True,83.392,"LINESTRING (120.5047048 14.8291387, 120.5043776 14.8298187)",
109828014,False,,San Pedro Street,unclassified,,,False,42.915,"LINESTRING (120.5047048 14.8291387, 120.5050662 14.8293027)",
157112020,False,,San Pedro Street,unclassified,,,True,49.319,"LINESTRING (120.5047048 14.8291387, 120.5043353 14.8289572, 120.5042967 14.8289361)",
101465196,False,,,residential,,,False,45.362,"LINESTRING (120.5088602 14.8310237, 120.5092585 14.8311585)",
167809762,False,,Burgos-Soliman Street,residential,,,True,83.937,"LINESTRING (120.5088602 14.8310237, 120.5086849 14.8317593)",
"[167809762, 101465227]",False,,Burgos-Soliman Street,residential,,,"[False, True]",120.51599999999999,"LINESTRING (120.5088602 14.8310237, 120.5089653 14.8306274, 120.5083077 14.8304013)",
101465208,False,,A. Rivera Street,residential,,,False,49.011,"LINESTRING (120.5115817 14.8326456, 120.5116732 14.8322138)",
"[101465226, 131566475, 131566477]",False,,A. Rivera Street,residential,,,False,71.761,"LINESTRING (120.5115817 14.8326456, 120.5116383 14.8326784, 120.5116889 14.8327677, 120.5117156 14.8328927, 120.5117216 14.833107, 120.5116972 14.8332427)",yes
101465226,False,,A. Rivera Street,residential,,,True,169.285,"LINESTRING (120.5115817 14.8326456, 120.5107063 14.8323792, 120.5100795 14.8321884)",
101465215,False,,,residential,,,False,140.88,"LINESTRING (120.5105634 14.8312414, 120.5110963 14.8300839)",
101465222,False,,,residential,,,False,36.821,"LINESTRING (120.5105634 14.8312414, 120.5108835 14.8313593)",
101465222,False,,,residential,,,True,17.047,"LINESTRING (120.5105634 14.8312414, 120.5104144 14.8311889)",
101465192,False,,,residential,,,False,83.392,"LINESTRING (120.5043776 14.8298187, 120.5047048 14.8291387)",
109824037,False,2,Magsaysay Street,secondary,60,yes,False,346.305,"LINESTRING (120.5071341 14.8327283, 120.5069927 14.8327509, 120.5067659 14.8327596, 120.5064638 14.8326418, 120.5058467 14.8322908, 120.5056522 14.832191, 120.5054933 14.83212, 120.5048543 14.8318158, 120.5046005 14.8316923, 120.5044584 14.8316466, 120.5043373 14.8316194, 120.5041945 14.8316019)",
109824037,False,2,Magsaysay Street,secondary,60,yes,True,106.13,"LINESTRING (120.5071341 14.8327283, 120.5073425 14.8326147, 120.5075282 14.8323299, 120.5076885 14.8319758)",
109828014,False,,San Pedro Street,unclassified,,,False,73.817,"LINESTRING (120.5061238 14.829804, 120.5067323 14.8301117)",
109828014,False,,San Pedro Street,unclassified,,,True,56.419,"LINESTRING (120.5061238 14.829804, 120.5056479 14.82959)",
"[131566476, 101465205, 131566470]",False,,Romulo Street,residential,,,True,169.78900000000002,"LINESTRING (120.5061238 14.829804, 120.5055664 14.8307719, 120.5055256 14.8308624, 120.5054545 14.8311754)",yes
131566445,False,2,Old National Road,secondary,60,,False,108.943,"LINESTRING (120.5100913 14.8278073, 120.5106578 14.8269949)",
101465195,False,,,residential,,,False,322.216,"LINESTRING (120.5100913 14.8278073, 120.5115817 14.8284313, 120.5128437 14.8289551)",
"[131566448, 131566445, 131566446]",False,2,Old National Road,secondary,60,,True,171.111,"LINESTRING (120.5100913 14.8278073, 120.51002 14.8279047, 120.5099744 14.8279656, 120.5092062 14.8290862)",yes
101465203,False,,,residential,,,False,38.369,"LINESTRING (120.5100795 14.8321884, 120.5101881 14.8318597)",
101465226,False,,A. Rivera Street,residential,,,True,157.316,"LINESTRING (120.5100795 14.8321884, 120.5086849 14.8317593)",
101465226,False,,A. Rivera Street,residential,,,False,169.285,"LINESTRING (120.5100795 14.8321884, 120.5107063 14.8323792, 120.5115817 14.8326456)",
131566448,False,2,Old National Road,secondary,60,,False,111.946,"LINESTRING (120.5077921 14.831703, 120.5081189 14.8307471)",
"[167809762, 101465213]",False,,Burgos-Soliman Street,residential,,,"[False, True]",120.677,"LINESTRING (120.5077921 14.831703, 120.5086075 14.831993, 120.5086849 14.8317593)",
"[131566448, 109824034, 131566447]",False,2,Old National Road,secondary,60,,True,32.314,"LINESTRING (120.5077921 14.831703, 120.5077662 14.8317713, 120.5077342 14.8318556, 120.5076885 14.8319758)",yes
101465203,False,,,residential,,,True,39.522,"LINESTRING (120.5104144 14.8311889, 120.5103165 14.8315315)",
101465222,False,,,residential,,,False,17.047,"LINESTRING (120.5104144 14.8311889, 120.5105634 14.8312414)",
101465222,False,,,residential,,,True,24.585,"LINESTRING (120.5104144 14.8311889, 120.5101979 14.8311176)",
101465208,False,,A. Rivera Street,residential,,,False,38.71,"LINESTRING (120.5114056 14.8302622, 120.5110963 14.8300839)",
101465210,False,,,residential,,,False,134.282,"LINESTRING (120.5114056 14.8302622, 120.5108835 14.8313593)",
101465208,False,,A. Rivera Street,residential,,,True,178.578,"LINESTRING (120.5114056 14.8302622, 120.511771 14.830476, 120.5117982 14.8316688)",
101465196,False,,,residential,,,False,36.374,"LINESTRING (120.5092585 14.8311585, 120.5095731 14.831279)",
101465196,False,,,residential,,,True,45.362,"LINESTRING (120.5092585 14.8311585, 120.5088602 14.8310237)",
101465202,False,,,residential,,,False,163.955,"LINESTRING (120.5092585 14.8311585, 120.5091263 14.8315355, 120.5101881 14.8318597)",
101465212,False,,,residential,,,True,52.596,"LINESTRING (120.5056479 14.82959, 120.5054387 14.8300176)",
109828014,False,,San Pedro Street,unclassified,,,False,56.419,"LINESTRING (120.5056479 14.82959, 120.5061238 14.829804)",
109828014,False,,San Pedro Street,unclassified,,,True,27.665,"LINESTRING (120.5056479 14.82959, 120.5054236 14.829468)",
101465210,False,,,residential,,,True,134.282,"LINESTRING (120.5108835 14.8313593, 120.5114056 14.8302622)",
