osmid,highway,oneway,reversed,length,lanes,name,geometry,ref,bridge
319169963,residential,False,True,49.148,,,"LINESTRING (124.2917221 9.8083517, 124.2918643 9.8079325)",,
914906415,secondary,False,True,6.471,2,Jagna - Sierra Bullones Road,"LINESTRING (124.2917221 9.8083517, 124.2917335 9.8084088)",,
"[708777565, 914906415]",secondary,False,False,61.751000000000005,2,Jagna - Sierra Bullones Road,"LINESTRING (124.2917221 9.8083517, 124.291612 9.8079957, 124.2915123 9.8078411)",,
318920053,primary,False,True,21.769,2,Jagna - Sierra Bullones Road,"LINESTRING (124.29134 9.8077863, 124.291487 9.8076546)",854,
740554687,primary_link,False,True,19.838,,,"LINESTRING (124.29134 9.8077863, 124.2915123 9.8078411)",,
82916137,primary,False,False,60.562,2,Carmen - Sierra Bullones Road,"LINESTRING (124.29134 9.8077863, 124.2911027 9.8077059, 124.2908149 9.8076164)",854,
246832576,primary,False,False,73.121,2,Jagna - Sierra Bullones Road,"LINESTRING (124.29199 9.8047063, 124.2920784 9.8053581)",854,
679881739,residential,False,True,51.375,,,"LINESTRING (124.29199 9.8047063, 124.2915501 9.8048662)",,
314375712,residential,False,False,75.391,,,"LINESTRING (124.2910307 9.8069726, 124.2908149 9.8076164)",,
314375714,residential,False,True,74.396,,,"LINESTRING (124.2910307 9.8069726, 124.2916721 9.8071921)",,
314375714,residential,False,False,123.545,,,"LINESTRING (124.2910307 9.8069726, 124.290779 9.8068863, 124.2906341 9.8068625, 124.2904963 9.8068651, 124.2900572 9.8072329)",,
314375714,residential,False,False,74.396,,,"LINESTRING (124.2916721 9.8071921, 124.2910307 9.8069726)",,
314376084,residential,False,True,117.004,,,"LINESTRING (124.2916721 9.8071921, 124.2926719 9.8075617)",,
318920053,primary,False,False,55.282,2,Jagna - Sierra Bullones Road,"LINESTRING (124.2916721 9.8071921, 124.291487 9.8076546)",854,
"[246832576, 318920052, 318920053]",primary,False,True,211.18400000000003,2,Jagna - Sierra Bullones Road,"LINESTRING (124.2916721 9.8071921, 124.2918652 9.8067348, 124.2919281 9.806523, 124.2921054 9.8056369, 124.2920907 9.8054862, 124.2920784 9.8053581)",854,yes
82916137,primary,False,True,55.84,2,Carmen - Sierra Bullones Road,"LINESTRING (124.2900572 9.8072329, 124.2904989 9.8074834)",854,
82916137,primary,False,False,358.08799999999997,2,Carmen - Sierra Bullones Road,"LINESTRING (124.2900572 9.8072329, 124.2895814 9.8069644, 124.2887649 9.8067069, 124.2882694 9.8065034, 124.2878901 9.806329, 124.2875688 9.8061431, 124.2870978 9.805894)",854,
314375714,residential,False,True,123.54500000000002,,,"LINESTRING (124.2900572 9.8072329, 124.2904963 9.8068651, 124.2906341 9.8068625, 124.290779 9.8068863, 124.2910307 9.8069726)",,
82916137,primary,False,False,55.84,2,Carmen - Sierra Bullones Road,"LINESTRING (124.2904989 9.8074834, 124.2900572 9.8072329)",854,
82916137,primary,False,True,37.65,2,Carmen - Sierra Bullones Road,"LINESTRING (124.2904989 9.8074834, 124.2908149 9.8076164)",854,
314375693,tertiary,False,True,208.052,,,"LINESTRING (124.2904989 9.8074834, 124.2902975 9.8079903, 124.2901741 9.8082889, 124.2901379 9.8084819, 124.290095 9.8090686, 124.2900835 9.8092881)",,
314375700,residential,False,False,164.412,,,"LINESTRING (124.2926719 9.8075617, 124.2940951 9.8080302)",,
314375694,residential,False,False,417.817,,,"LINESTRING (124.2926719 9.8075617, 124.2931458 9.8067628, 124.2932035 9.8066994, 124.2932673 9.8066294, 124.2933646 9.8065379, 124.2935885 9.8065287, 124.293779 9.8065036, 124.2939399 9.806534, 124.2946189 9.8071265, 124.2946213 9.8072169, 124.2945923 9.8072668, 124.2940951 9.8080302)",,
314376084,residential,False,False,117.004,,,"LINESTRING (124.2926719 9.8075617, 124.2916721 9.8071921)",,
82916137,primary,False,False,37.65,2,Carmen - Sierra Bullones Road,"LINESTRING (124.2908149 9.8076164, 124.2904989 9.8074834)",854,
314375712,residential,False,True,75.391,,,"LINESTRING (124.2908149 9.8076164, 124.2910307 9.8069726)",,
82916137,primary,False,True,60.562,2,Carmen - Sierra Bullones Road,"LINESTRING (124.2908149 9.8076164, 124.2911027 9.8077059, 124.29134 9.8077863)",854,
314375712,residential,False,False,176.671,,,"LINESTRING (124.2908149 9.8076164, 124.2907293 9.8078574, 124.2906719 9.8080274, 124.2906866 9.808105, 124.2917335 9.8084088)",,
314375694,residential,False,False,68.505,,,"LINESTRING (124.2940951 9.8080302, 124.2939407 9.8086272)",,
314375700,residential,False,True,164.412,,,"LINESTRING (124.2940951 9.8080302, 124.2926719 9.8075617)",,
314375694,residential,False,True,417.817,,,"LINESTRING (124.2940951 9.8080302, 124.2945923 9.8072668, 124.2946213 9.8072169, 124.2946189 9.8071265, 124.2939399 9.806534, 124.293779 9.8065036, 124.2935885 9.8065287, 124.2933646 9.8065379, 124.2932673 9.8066294, 124.2932035 9.8066994, 124.2931458 9.8067628, 124.2926719 9.8075617)",,
314375707,residential,False,True,61.247,,,"LINESTRING (124.2923993 9.8080921, 124.2918643 9.8079325)",,
314375708,residential,False,True,111.519,,,"LINESTRING (124.2923993 9.8080921, 124.2924588 9.8090933)",,
314375707,residential,False,False,179.098,,,"LINESTRING (124.2923993 9.8080921, 124.2924805 9.8081277, 124.2939407 9.8086272)",,
914906415,secondary,False,False,6.471,2,Jagna - Sierra Bullones Road,"LINESTRING (124.2917335 9.8084088, 124.2917221 9.8083517)",,
914906415,secondary,False,True,84.113,2,Jagna - Sierra Bullones Road,"LINESTRING (124.2917335 9.8084088, 124.2918932 9.8091487)",,
314375712,residential,False,True,176.671,,,"LINESTRING (124.2917335 9.8084088, 124.2906866 9.808105, 124.2906719 9.8080274, 124.2907293 9.8078574, 124.2908149 9.8076164)",,
314375694,residential,False,False,62.85,,,"LINESTRING (124.2939407 9.8086272, 124.2938055 9.8091765)",,
314375694,residential,False,True,68.505,,,"LINESTRING (124.2939407 9.8086272, 124.2940951 9.8080302)",,
314375707,residential,False,True,179.098,,,"LINESTRING (124.2939407 9.8086272, 124.2924805 9.8081277, 124.2923993 9.8080921)",,
314375694,residential,False,True,147.847,,,"LINESTRING (124.2924588 9.8090933, 124.2938055 9.8091765)",,
314375708,residential,False,False,111.519,,,"LINESTRING (124.2924588 9.8090933, 124.2923993 9.8080921)",,
314375708,residential,False,True,29.6,,,"LINESTRING (124.2924588 9.8090933, 124.2924584 9.8093595)",,
914906415,secondary,False,False,84.113,2,Jagna - Sierra Bullones Road,"LINESTRING (124.2918932 9.8091487, 124.2917335 9.8084088)",,
314375711,residential,False,False,171.711,,,"LINESTRING (124.2918932 9.8091487, 124.291136 9.8095721, 124.2909573 9.8096303, 124.2904893 9.8098258)",,
914906415,secondary,False,True,49.163,2,Jagna - Sierra Bullones Road,"LINESTRING (124.2918932 9.8091487, 124.291935 9.8092676, 124.2920333 9.8095687)",,
314375694,residential,False,False,147.847,,,"LINESTRING (124.2938055 9.8091765, 124.2924588 9.8090933)",,
314375694,residential,False,True,62.85,,,"LINESTRING (124.2938055 9.8091765, 124.2939407 9.8086272)",,
359769078,residential,False,True,184.461,,,"LINESTRING (124.2938055 9.8091765, 124.2937628 9.8093829, 124.293709 9.8095252, 124.2936527 9.8095783, 124.293589 9.8096217, 124.2935205 9.8096772, 124.2934642 9.8097423, 124.2933786 9.8099352, 124.2933097 9.8101034, 124.2932771 9.8102183, 124.2932637 9.8103246, 124.2932852 9.810676)",,
314375693,tertiary,False,False,208.052,,,"LINESTRING (124.2900835 9.8092881, 124.290095 9.8090686, 124.2901379 9.8084819, 124.2901741 9.8082889, 124.2902975 9.8079903, 124.2904989 9.8074834)",,
314375693,tertiary,False,True,200.692,,,"LINESTRING (124.2900835 9.8092881, 124.2897423 9.809543, 124.2893077 9.8098906, 124.2891924 9.8100307, 124.2890637 9.8102209, 124.2889591 9.810435, 124.2888974 9.8106095)",,
314375711,residential,False,True,75.315,,,"LINESTRING (124.2900835 9.8092881, 124.2904242 9.8097901, 124.2904893 9.8098258)",,
314375710,residential,False,True,116.35,,,"LINESTRING (124.2904893 9.8098258, 124.2905714 9.8100874, 124.2907331 9.8103918, 124.2908031 9.810594, 124.2908272 9.810808)",,
314375711,residential,False,False,75.315,,,"LINESTRING (124.2904893 9.8098258, 124.2904242 9.8097901, 124.2900835 9.8092881)",,
314375711,residential,False,True,171.711,,,"LINESTRING (124.2904893 9.8098258, 124.2909573 9.8096303, 124.291136 9.8095721, 124.2918932 9.8091487)",,
914906415,secondary,False,False,76.3,2,Jagna - Sierra Bullones Road,"LINESTRING (124.2921993 9.8102351, 124.2920333 9.8095687)",,
914906415,secondary,False,True,67.131,2,Jagna - Sierra Bullones Road,"LINESTRING (124.2921993 9.8102351, 124.2923742 9.8108137)",,
314375716,residential,False,True,163.322,,,"LINESTRING (124.2921993 9.8102351, 124.2913132 9.8105937, 124.2911434 9.8106606, 124.2910432 9.8107073, 124.2908272 9.810808)",,
314375693,tertiary,False,False,200.69199999999998,,,"LINESTRING (124.2888974 9.8106095, 124.2889591 9.810435, 124.2890637 9.8102209, 124.2891924 9.8100307, 124.2893077 9.8098906, 124.2897423 9.809543, 124.2900835 9.8092881)",,
314375716,residential,False,False,216.584,,,"LINESTRING (124.2888974 9.8106095, 124.2894998 9.8105298, 124.2897966 9.810563, 124.2905835 9.810808, 124.2907259 9.8108199, 124.2908272 9.810808)",,
914906415,secondary,False,False,67.131,2,Jagna - Sierra Bullones Road,"LINESTRING (124.2923742 9.8108137, 124.2921993 9.8102351)",,
314375708,residential,False,False,164.209,,,"LINESTRING (124.2923742 9.8108137, 124.2924564 9.8106796, 124.2924584 9.8093595)",,
314375710,residential,False,False,116.35,,,"LINESTRING (124.2908272 9.810808, 124.2908031 9.810594, 124.2907331 9.8103918, 124.2905714 9.8100874, 124.2904893 9.8098258)",,
314375710,residential,False,True,73.561,,,"LINESTRING (124.2908272 9.810808, 124.2908418 9.8110454, 124.2908329 9.8113826, 124.2908196 9.811468)",,
314375716,residential,False,False,163.322,,,"LINESTRING (124.2908272 9.810808, 124.2910432 9.8107073, 124.2911434 9.8106606, 124.2913132 9.8105937, 124.2921993 9.8102351)",,
314375716,residential,False,True,216.584,,,"LINESTRING (124.2908272 9.810808, 124.2907259 9.8108199, 124.2905835 9.810808, 124.2897966 9.810563, 124.2894998 9.8105298, 124.2888974 9.8106095)",,
82916137,primary,False,True,358.08799999999997,2,Carmen - Sierra Bullones Road,"LINESTRING (124.2870978 9.805894, 124.2875688 9.8061431, 124.2878901 9.806329, 124.2882694 9.8065034, 124.2887649 9.8067069, 124.2895814 9.8069644, 124.2900572 9.8072329)",854,
246832576,primary,False,True,73.121,2,Jagna - Sierra Bullones Road,"LINESTRING (124.2920784 9.8053581, 124.29199 9.8047063)",854,
679881740,residential,False,True,63.435,,,"LINESTRING (124.2920784 9.8053581, 124.2915018 9.8054094)",,
"[246832576, 318920052, 318920053]",primary,False,False,211.184,2,Jagna - Sierra Bullones Road,"LINESTRING (124.2920784 9.8053581, 124.2920907 9.8054862, 124.2921054 9.8056369, 124.2919281 9.806523, 124.2918652 9.8067348, 124.2916721 9.8071921)",854,yes
314375707,residential,False,False,61.247,,,"LINESTRING (124.2918643 9.8079325, 124.2923993 9.8080921)",,
314375707,residential,False,True,39.885,,,"LINESTRING (124.2918643 9.8079325, 124.2915123 9.8078411)",,
319169963,residential,False,False,49.148,,,"LINESTRING (124.2918643 9.8079325, 124.2917221 9.8083517)",,
314375708,residential,False,False,29.6,,,"LINESTRING (124.2924584 9.8093595, 124.2924588 9.8090933)",,
314375708,residential,False,True,164.209,,,"LINESTRING (124.2924584 9.8093595, 124.2924564 9.8106796, 124.2923742 9.8108137)",,
319169969,residential,False,True,53.483,,,"LINESTRING (124.2924584 9.8093595, 124.2923705 9.8094427, 124.2923127 9.8094908, 124.2921683 9.8095368, 124.2920333 9.8095687)",,
914906415,secondary,False,True,76.3,2,Jagna - Sierra Bullones Road,"LINESTRING (124.2920333 9.8095687, 124.2921993 9.8102351)",,
319169969,residential,False,False,53.483000000000004,,,"LINESTRING (124.2920333 9.8095687, 124.2921683 9.8095368, 124.2923127 9.8094908, 124.2923705 9.8094427, 124.2924584 9.8093595)",,
914906415,secondary,False,False,49.163,2,Jagna - Sierra Bullones Road,"LINESTRING (124.2920333 9.8095687, 124.291935 9.8092676, 124.2918932 9.8091487)",,
314375710,residential,False,False,73.561,,,"LINESTRING (124.2908196 9.811468, 124.2908329 9.8113826, 124.2908418 9.8110454, 124.2908272 9.810808)",,
