osmid,lanes,highway,maxspeed,oneway,reversed,length,geometry,ref,name,width
105735826,,residential,,False,False,48.575,"LINESTRING (125.8137837 7.4494593, 125.8134432 7.4497365)",,,
900322932,,residential,,False,True,111.598,"LINESTRING (125.8137837 7.4494593, 125.8131264 7.4486961)",,Camillo Briz Street,
423655439,2,trunk,,True,False,21.852,"LINESTRING (125.8118585 7.4455333, 125.8117178 7.4456717)",74,Apokon Road,
423655442,4,trunk,,False,False,56.444,"LINESTRING (125.8118585 7.4455333, 125.8122863 7.4452545)",74,Apokon Road,
105735847,,residential,,False,False,92.687,"LINESTRING (125.8091747 7.4487893, 125.8092148 7.4496219)",,,
169953731,4,tertiary,,False,False,162.728,"LINESTRING (125.8091747 7.4487893, 125.8094747 7.4487929, 125.8106505 7.4488067)",,Quirante 2 Street,
169953731,4,tertiary,,False,True,139.749,"LINESTRING (125.8091747 7.4487893, 125.8082213 7.4487799, 125.8079074 7.4487892)",,Quirante 2 Street,
31614926,2,tertiary,,False,False,74.426,"LINESTRING (125.8056339 7.4480778, 125.8056399 7.4487471)",,Jose Abad Santos Street,
31614926,2,tertiary,,False,True,76.247,"LINESTRING (125.8056339 7.4480778, 125.8056332 7.4473921)",,Jose Abad Santos Street,
105735860,2,tertiary,,False,False,248.30299999999997,"LINESTRING (125.8056339 7.4480778, 125.8069941 7.4480856, 125.8076843 7.4480895, 125.8078498 7.4480905, 125.8078859 7.4480907)",,Rizal Street,
119905932,2,unclassified,,False,False,75.813,"LINESTRING (125.8122863 7.4452545, 125.8127448 7.4457626)",,Zafra Street,
423655442,4,trunk,,False,True,56.444,"LINESTRING (125.8122863 7.4452545, 125.8118585 7.4455333)",74,Apokon Road,
423655442,4,trunk,,False,False,40.985,"LINESTRING (125.8122863 7.4452545, 125.8124889 7.4451254, 125.812599 7.4450552)",74,Apokon Road,
119905932,2,unclassified,,False,False,67.774,"LINESTRING (125.8131576 7.4462351, 125.813555 7.4467001)",,Zafra Street,
119905932,2,unclassified,,False,True,69.512,"LINESTRING (125.8131576 7.4462351, 125.8127448 7.4457626)",,Zafra Street,
126590299,,residential,,False,True,72.776,"LINESTRING (125.8131576 7.4462351, 125.8136432 7.4457918)",,,
119905932,2,unclassified,,False,True,69.836,"LINESTRING (125.8139643 7.4471794, 125.813555 7.4467001)",,Zafra Street,
119905932,2,unclassified,,False,False,69.836,"LINESTRING (125.813555 7.4467001, 125.8139643 7.4471794)",,Zafra Street,
119905932,2,unclassified,,False,True,67.774,"LINESTRING (125.813555 7.4467001, 125.8131576 7.4462351)",,Zafra Street,
126587909,,residential,,False,False,20.105,"LINESTRING (125.8090326 7.4441735, 125.809188 7.4440789)",,,
126587909,,residential,,False,True,4.75,"LINESTRING (125.8090326 7.4441735, 125.8089896 7.4441761)",,,
126587900,,residential,,False,True,62.359,"LINESTRING (125.8090326 7.4441735, 125.8090373 7.4443762, 125.8090387 7.4443902, 125.8089877 7.4445332, 125.808983 7.4445464, 125.8089803 7.4445671, 125.8089951 7.4446096, 125.8090018 7.4446222, 125.8090473 7.4446575, 125.8090853 7.4446735)",,,
126587909,,residential,,False,False,4.75,"LINESTRING (125.8089896 7.4441761, 125.8090326 7.4441735)",,,
126587903,,residential,,False,True,138.064,"LINESTRING (125.8089896 7.4441761, 125.8082157 7.44473, 125.8079753 7.4449042)",,,
126587909,,residential,,False,True,169.952,"LINESTRING (125.8089896 7.4441761, 125.8089895 7.4440868, 125.8089841 7.4439858, 125.808991 7.4439168, 125.8090125 7.4438716, 125.8090447 7.4438596, 125.8090796 7.4438609, 125.8097354 7.4439407, 125.8097595 7.4439527, 125.8097742 7.4439793, 125.8097608 7.4442945, 125.8097783 7.4443423, 125.8098239 7.4443975)",,,
180970197,2,tertiary,40,False,True,163.212,"LINESTRING (125.8091078 7.4434998, 125.8105776 7.4436741)",,,
126587907,,residential,,False,False,50.626000000000005,"LINESTRING (125.8091078 7.4434998, 125.8091843 7.4432956, 125.809279 7.4430775)",,,
180970197,2,tertiary,40,False,False,53.717,"LINESTRING (125.8091078 7.4434998, 125.8089682 7.4434832, 125.8089056 7.4434736, 125.8088482 7.443458, 125.8087945 7.4434341, 125.8087456 7.4433982, 125.8086724 7.4433249)",,,
126587909,,residential,,False,True,20.105,"LINESTRING (125.809188 7.4440789, 125.8090326 7.4441735)",,,
1144654460,2,trunk,30,True,False,132.548,"LINESTRING (125.8088501 7.446022, 125.8095869 7.4469639)",1,Davao-Agusan National Highway,
96215846,4,tertiary,,False,False,238.343,"LINESTRING (125.8088501 7.446022, 125.8089897 7.4460219, 125.8098207 7.4460213, 125.8100035 7.4460212, 125.8105521 7.4460208, 125.8110118 7.4460204)",,Lapu-Lapu Extension,
1113257001,4,tertiary,30,False,True,41.157,"LINESTRING (125.8088501 7.446022, 125.8087545 7.4460249, 125.8085725 7.4460303, 125.808477 7.4460332)",,,
31614805,,residential,,False,False,48.131,"LINESTRING (125.8106094 7.4432424, 125.8105776 7.4436741)",,,
31614805,,residential,,False,True,62.44,"LINESTRING (125.8106094 7.4432424, 125.8106701 7.4426841)",,,
126587904,,residential,,False,True,93.793,"LINESTRING (125.8106094 7.4432424, 125.8097653 7.4431378)",,,
31614805,,residential,,False,False,62.44,"LINESTRING (125.8106701 7.4426841, 125.8106094 7.4432424)",,,
126587911,,residential,,False,True,115.24600000000001,"LINESTRING (125.8106701 7.4426841, 125.810579 7.4426854, 125.8105085 7.4426927, 125.8104622 7.4427014, 125.8104066 7.4427226, 125.8099137 7.4429846, 125.8098547 7.4430218, 125.8098158 7.443067, 125.8097653 7.4431378)",,,
990581459,2,trunk,30,True,False,73.252,"LINESTRING (125.8075678 7.4443839, 125.8079753 7.4449042)",1,Davao-Agusan National Highway,
180970199,,unclassified,,False,True,169.491,"LINESTRING (125.8075678 7.4443839, 125.8085267 7.4434842, 125.8086001 7.4434108, 125.8086724 7.4433249)",,Narra Street,
126587904,,residential,,False,False,93.793,"LINESTRING (125.8097653 7.4431378, 125.8106094 7.4432424)",,,
126587904,,residential,,False,True,54.036,"LINESTRING (125.8097653 7.4431378, 125.809279 7.4430775)",,,
126587911,,residential,,False,False,115.24599999999998,"LINESTRING (125.8097653 7.4431378, 125.8098158 7.443067, 125.8098547 7.4430218, 125.8099137 7.4429846, 125.8104066 7.4427226, 125.8104622 7.4427014, 125.8105085 7.4426927, 125.810579 7.4426854, 125.8106701 7.4426841)",,,
31614926,2,tertiary,,False,False,153.335,"LINESTRING (125.8056372 7.4446693, 125.8056226 7.4460482)",,Jose Abad Santos Street,
31614926,2,tertiary,,False,True,47.915,"LINESTRING (125.8056372 7.4446693, 125.8056349 7.4442384)",,Jose Abad Santos Street,
126590308,,residential,,False,True,95.597,"LINESTRING (125.8056372 7.4446693, 125.8065033 7.4446295)",,,
126590300,,residential,,False,False,90.263,"LINESTRING (125.8130237 7.4452014, 125.8131659 7.4454022, 125.8131706 7.4454221, 125.8131699 7.4454314, 125.8131398 7.4454633, 125.8127448 7.4457626)",,,
126590304,,residential,,False,False,81.005,"LINESTRING (125.8063691 7.444212, 125.8056349 7.4442384)",,,
126590298,,residential,,False,False,21.965,"LINESTRING (125.8121707 7.4431043, 125.8120514 7.4432625)",,,
126590302,,residential,,False,False,204.57000000000002,"LINESTRING (125.8118838 7.4436987, 125.8122915 7.4438064, 125.8124095 7.443837, 125.8127072 7.4439181, 125.8127803 7.443948, 125.8128367 7.4439826, 125.8128816 7.4440298, 125.813003 7.4441595, 125.8130251 7.4441761, 125.8130499 7.4441941, 125.8133563 7.4442865, 125.8134314 7.4443463, 125.813446 7.4443701, 125.8135057 7.4444621)",,,
126590298,,residential,,False,False,15.47,"LINESTRING (125.8120514 7.4432625, 125.8119374 7.4433436)",,,
126590298,,residential,,False,True,21.965,"LINESTRING (125.8120514 7.4432625, 125.8121707 7.4431043)",,,
126590296,,residential,,False,False,243.59100000000004,"LINESTRING (125.8120514 7.4432625, 125.8132048 7.4436202, 125.8132162 7.4436236, 125.8132286 7.4436226, 125.8132484 7.4436202, 125.8133081 7.4435777, 125.8133302 7.443575, 125.8133617 7.4435737, 125.8134153 7.4435883, 125.8136769 7.4437612, 125.8137654 7.4438689, 125.8139336 7.4441378)",,,
423655442,4,trunk,,False,False,59.382,"LINESTRING (125.8135057 7.4444621, 125.8139336 7.4441378)",74,Apokon Road,
126590302,,residential,,False,True,204.57000000000002,"LINESTRING (125.8135057 7.4444621, 125.813446 7.4443701, 125.8134314 7.4443463, 125.8133563 7.4442865, 125.8130499 7.4441941, 125.8130251 7.4441761, 125.813003 7.4441595, 125.8128816 7.4440298, 125.8128367 7.4439826, 125.8127803 7.443948, 125.8127072 7.4439181, 125.8124095 7.443837, 125.8122915 7.4438064, 125.8118838 7.4436987)",,,
423655442,4,trunk,,False,True,43.297,"LINESTRING (125.8135057 7.4444621, 125.8132234 7.4446468, 125.8131779 7.4446765)",74,Apokon Road,
31614926,2,tertiary,,False,False,47.915,"LINESTRING (125.8056349 7.4442384, 125.8056372 7.4446693)",,Jose Abad Santos Street,
31614926,2,tertiary,,False,True,47.248,"LINESTRING (125.8056349 7.4442384, 125.8056251 7.4438136)",,Jose Abad Santos Street,
126590304,,residential,,False,True,81.005,"LINESTRING (125.8056349 7.4442384, 125.8063691 7.444212)",,,
126590299,,residential,,False,False,72.776,"LINESTRING (125.8136432 7.4457918, 125.8131576 7.4462351)",,,
126590308,,residential,,False,False,95.597,"LINESTRING (125.8065033 7.4446295, 125.8056372 7.4446693)",,,
126590300,,residential,,False,True,34.304,"LINESTRING (125.8125074 7.445962, 125.8127448 7.4457626)",,,
423655442,4,trunk,,False,True,59.382,"LINESTRING (125.8139336 7.4441378, 125.8135057 7.4444621)",74,Apokon Road,
126590296,,residential,,False,True,243.591,"LINESTRING (125.8139336 7.4441378, 125.8137654 7.4438689, 125.8136769 7.4437612, 125.8134153 7.4435883, 125.8133617 7.4435737, 125.8133302 7.443575, 125.8133081 7.4435777, 125.8132484 7.4436202, 125.8132286 7.4436226, 125.8132162 7.4436236, 125.8132048 7.4436202, 125.8120514 7.4432625)",,,
126590298,,residential,,False,True,15.47,"LINESTRING (125.8119374 7.4433436, 125.8120514 7.4432625)",,,
"[126591107, 105735847]",,residential,,False,"[False, True]",100.115,"LINESTRING (125.8089454 7.4505724, 125.808932 7.450486, 125.8089267 7.4504261, 125.8089133 7.4503377, 125.8089156 7.4503184, 125.8089273 7.4503078, 125.8089615 7.4502998, 125.8091238 7.4502985, 125.8092492 7.4502858, 125.8092586 7.4502778, 125.8092666 7.4502579, 125.8092593 7.4501535, 125.8092499 7.4499846)",,,
105735847,,residential,,False,True,92.687,"LINESTRING (125.8092148 7.4496219, 125.8091747 7.4487893)",,,
105735847,,residential,,False,False,40.533,"LINESTRING (125.8092148 7.4496219, 125.8092318 7.4497496, 125.8092381 7.4498104, 125.8092499 7.4499846)",,,
126591105,,residential,,False,True,154.964,"LINESTRING (125.8092148 7.4496219, 125.8086535 7.4496294, 125.8082727 7.4496135, 125.8078106 7.449585)",,,
"[126591107, 105735847]",,residential,,False,"[False, True]",100.11499999999998,"LINESTRING (125.8092499 7.4499846, 125.8092593 7.4501535, 125.8092666 7.4502579, 125.8092586 7.4502778, 125.8092492 7.4502858, 125.8091238 7.4502985, 125.8089615 7.4502998, 125.8089273 7.4503078, 125.8089156 7.4503184, 125.8089133 7.4503377, 125.8089267 7.4504261, 125.808932 7.450486, 125.8089454 7.4505724)",,,
105735847,,residential,,False,True,40.533,"LINESTRING (125.8092499 7.4499846, 125.8092381 7.4498104, 125.8092318 7.4497496, 125.8092148 7.4496219)",,,
126591106,,residential,,False,True,75.61699999999999,"LINESTRING (125.8092499 7.4499846, 125.8089495 7.449978, 125.80869 7.4499647, 125.8085645 7.4499633)",,,
126591106,,residential,,False,False,75.61699999999999,"LINESTRING (125.8085645 7.4499633, 125.80869 7.4499647, 125.8089495 7.449978, 125.8092499 7.4499846)",,,
126591109,,residential,,False,True,59.955,"LINESTRING (125.8078106 7.449585, 125.8076975 7.4501124)",,,
126591105,,residential,,False,False,154.964,"LINESTRING (125.8078106 7.449585, 125.8082727 7.4496135, 125.8086535 7.4496294, 125.8092148 7.4496219)",,,
126591109,,residential,,False,False,89.182,"LINESTRING (125.8078106 7.449585, 125.8078484 7.4493756, 125.8079074 7.4487892)",,,
126591109,,residential,,False,True,89.182,"LINESTRING (125.8079074 7.4487892, 125.8078484 7.4493756, 125.8078106 7.449585)",,,
169953731,4,tertiary,,False,False,139.749,"LINESTRING (125.8079074 7.4487892, 125.8082213 7.4487799, 125.8091747 7.4487893)",,Quirante 2 Street,
169953731,4,tertiary,,False,True,112.15299999999999,"LINESTRING (125.8079074 7.4487892, 125.8077606 7.448804, 125.8076057 7.4488197, 125.8073536 7.4488423, 125.807194 7.4488397, 125.8070827 7.4488304, 125.8069478 7.4487964, 125.8069003 7.44878)",,Quirante 2 Street,
127030730,,residential,,False,False,87.175,"LINESTRING (125.8123156 7.4483357, 125.8123599 7.4484141, 125.8124149 7.4484807, 125.8125168 7.4486003, 125.8128014 7.4489527)",,,
900603672,,residential,,False,True,76.105,"LINESTRING (125.8131174 7.4478316, 125.8135606 7.4483563)",,Cervantes Street,
127030730,,residential,,False,True,34.117,"LINESTRING (125.8136347 7.4499775, 125.8134432 7.4497365)",,,
282201369,2,tertiary,,False,False,57.574999999999996,"LINESTRING (125.8139619 7.448025, 125.813875 7.4480967, 125.8136428 7.4482884, 125.8135606 7.4483563)",,Ricardo Briz Street,
105735826,,residential,,False,True,48.575,"LINESTRING (125.8134432 7.4497365, 125.8137837 7.4494593)",,,
127030730,,residential,,False,False,34.117,"LINESTRING (125.8134432 7.4497365, 125.8136347 7.4499775)",,,
127030730,,residential,,False,True,112.264,"LINESTRING (125.8134432 7.4497365, 125.8128014 7.4489527)",,,
"[105735826, 984158226]",2,residential,,False,False,159.76999999999998,"LINESTRING (125.8134432 7.4497365, 125.8131191 7.4500041, 125.8129313 7.449784, 125.8124556 7.4492264)",,,
"[127030913, 126587909]",,residential,,False,False,96.437,"LINESTRING (125.8104622 7.4445097, 125.8104112 7.4445976, 125.8103871 7.4446414, 125.8103366 7.4447112, 125.8103134 7.4447306, 125.8103 7.4447353, 125.8102772 7.4447353, 125.8102577 7.4447286, 125.8098239 7.4443975)",,,
127030914,,residential,,False,False,30.657,"LINESTRING (125.8096173 7.4445656, 125.8096811 7.4445546, 125.8098239 7.4443975)",,,
126587909,,residential,,False,False,169.952,"LINESTRING (125.8098239 7.4443975, 125.8097783 7.4443423, 125.8097608 7.4442945, 125.8097742 7.4439793, 125.8097595 7.4439527, 125.8097354 7.4439407, 125.8090796 7.4438609, 125.8090447 7.4438596, 125.8090125 7.4438716, 125.808991 7.4439168, 125.8089841 7.4439858, 125.8089895 7.4440868, 125.8089896 7.4441761)",,,
"[127030913, 126587909]",,residential,,False,True,96.437,"LINESTRING (125.8098239 7.4443975, 125.8102577 7.4447286, 125.8102772 7.4447353, 125.8103 7.4447353, 125.8103134 7.4447306, 125.8103366 7.4447112, 125.8103871 7.4446414, 125.8104112 7.4445976, 125.8104622 7.4445097)",,,
127030914,,residential,,False,True,30.657,"LINESTRING (125.8098239 7.4443975, 125.8096811 7.4445546, 125.8096173 7.4445656)",,,
119905932,2,unclassified,,False,False,69.512,"LINESTRING (125.8127448 7.4457626, 125.8131576 7.4462351)",,Zafra Street,
119905932,2,unclassified,,False,True,75.813,"LINESTRING (125.8127448 7.4457626, 125.8122863 7.4452545)",,Zafra Street,
126590300,,residential,,False,False,34.304,"LINESTRING (125.8127448 7.4457626, 125.8125074 7.445962)",,,
126590300,,residential,,False,True,90.263,"LINESTRING (125.8127448 7.4457626, 125.8131398 7.4454633, 125.8131699 7.4454314, 125.8131706 7.4454221, 125.8131659 7.4454022, 125.8130237 7.4452014)",,,
282201369,2,tertiary,,False,False,45.806,"LINESTRING (125.8131264 7.4486961, 125.8128014 7.4489527)",,Ricardo Briz Street,
282201369,2,tertiary,,False,True,60.988,"LINESTRING (125.8131264 7.4486961, 125.8135606 7.4483563)",,Ricardo Briz Street,
900322932,,residential,,False,False,111.598,"LINESTRING (125.8131264 7.4486961, 125.8137837 7.4494593)",,Camillo Briz Street,
984158224,,residential,,False,True,94.358,"LINESTRING (125.8131264 7.4486961, 125.8125939 7.4480318)",,,
127030730,,residential,,False,False,112.264,"LINESTRING (125.8128014 7.4489527, 125.8134432 7.4497365)",,,
282201369,2,tertiary,,False,False,48.784,"LINESTRING (125.8128014 7.4489527, 125.8124556 7.4492264)",,Ricardo Briz Street,
282201369,2,tertiary,,False,True,45.806,"LINESTRING (125.8128014 7.4489527, 125.8131264 7.4486961)",,Ricardo Briz Street,
127030730,,residential,,False,True,87.175,"LINESTRING (125.8128014 7.4489527, 125.8125168 7.4486003, 125.8124149 7.4484807, 125.8123599 7.4484141, 125.8123156 7.4483357)",,,
31614832,,residential,,False,True,113.668,"LINESTRING (125.8067348 7.4433204, 125.8075318 7.442672)",,,
990581459,2,trunk,30,True,False,98.359,"LINESTRING (125.8067348 7.4433204, 125.807282 7.444019)",1,Davao-Agusan National Highway,
990581459,2,trunk,30,True,False,51.374,"LINESTRING (125.807282 7.444019, 125.8075678 7.4443839)",1,Davao-Agusan National Highway,
870291753,,residential,,False,True,115.987,"LINESTRING (125.807282 7.444019, 125.8076469 7.4436843, 125.8078087 7.4435655, 125.8080878 7.4433503)",,,
990581459,2,trunk,30,True,False,48.556,"LINESTRING (125.8079753 7.4449042, 125.8082454 7.4452491)",1,Davao-Agusan National Highway,
126587903,,residential,,False,False,138.064,"LINESTRING (125.8079753 7.4449042, 125.8082157 7.44473, 125.8089896 7.4441761)",,,
126587904,,residential,,False,False,54.036,"LINESTRING (125.809279 7.4430775, 125.8097653 7.4431378)",,,
126587907,,residential,,False,True,50.626000000000005,"LINESTRING (125.809279 7.4430775, 125.8091843 7.4432956, 125.8091078 7.4434998)",,,
1113257009,2,trunk_link,30,False,False,8.376,"LINESTRING (125.8106505 7.4488067, 125.8107105 7.4487605)",,,
169953731,4,tertiary,,False,True,162.728,"LINESTRING (125.8106505 7.4488067, 125.8094747 7.4487929, 125.8091747 7.4487893)",,Quirante 2 Street,
1144654470,2,tertiary,30,True,False,111.181,"LINESTRING (125.8106505 7.4488067, 125.8100773 7.4480748, 125.810032 7.448017)",,,
1152349943,2,tertiary,30,True,False,116.27,"LINESTRING (125.810032 7.448017, 125.8093837 7.4471923)",,,
169953730,2,tertiary,,False,True,221.691,"LINESTRING (125.810032 7.448017, 125.8081891 7.4480839, 125.8080226 7.4480876)",,Quirante 1 Street,
105735835,2,residential,,False,True,9.211,"LINESTRING (125.8117178 7.4456717, 125.8117023 7.4455903)",,,
105735835,2,residential,,False,False,147.939,"LINESTRING (125.8117178 7.4456717, 125.8117678 7.4458942, 125.8119975 7.4469729)",,,
423655439,2,trunk,,True,False,72.19500000000001,"LINESTRING (125.8117178 7.4456717, 125.8112517 7.4459658, 125.8111654 7.4460203)",74,Apokon Road,
105735835,2,residential,,False,False,9.211,"LINESTRING (125.8117023 7.4455903, 125.8117178 7.4456717)",,,
423655440,2,trunk,,True,False,18.351,"LINESTRING (125.8117023 7.4455903, 125.8118585 7.4455333)",74,Apokon Road,
169953730,2,tertiary,,False,True,15.076,"LINESTRING (125.8080226 7.4480876, 125.8078859 7.4480907)",,Quirante 1 Street,
423655443,2,trunk,,True,False,21.052,"LINESTRING (125.8080226 7.4480876, 125.8078436 7.4481535)",909,Pioneer Avenue,
169953730,2,tertiary,,False,False,221.691,"LINESTRING (125.8080226 7.4480876, 125.8081891 7.4480839, 125.810032 7.448017)",,Quirante 1 Street,
169953730,2,tertiary,,False,False,15.076,"LINESTRING (125.8078859 7.4480907, 125.8080226 7.4480876)",,Quirante 1 Street,
423655444,2,trunk,,True,False,192.177,"LINESTRING (125.8078859 7.4480907, 125.8093352 7.4471306)",909,Pioneer Avenue,
105735860,2,tertiary,,False,True,248.303,"LINESTRING (125.8078859 7.4480907, 125.8078498 7.4480905, 125.8076843 7.4480895, 125.8069941 7.4480856, 125.8056339 7.4480778)",,Rizal Street,
