osmid,name,highway,oneway,reversed,length,bridge,lanes,geometry
305212618,Paombong Provincial Road,secondary,False,False,7.012,,,"LINESTRING (120.7876697 14.836456, 120.7876182 14.8364173)"
"[51821449, 305212618, 305212619]",Paombong Provincial Road,secondary,False,True,52.735,yes,2,"LINESTRING (120.7876697 14.836456, 120.7878356 14.8365893, 120.78792 14.8366561, 120.7880567 14.8367468)"
359243340,Poblacion Road,tertiary,False,True,387.016,,,"LINESTRING (120.7876697 14.836456, 120.7877679 14.836321, 120.7877858 14.8362963, 120.7879897 14.8360162, 120.7881962 14.8357668, 120.7882901 14.8356533, 120.7883907 14.8355262, 120.7889389 14.8348376, 120.7890089 14.8347224, 120.7890464 14.8346524, 120.78909 14.8345381, 120.7891041 14.8344709, 120.789118 14.8343838, 120.7891202 14.8342583, 120.7891202 14.8341144, 120.7891134 14.8339584, 120.7890451 14.8334299)"
28401706,Bagong Kalsada Street,secondary,True,False,15.981,,,"LINESTRING (120.7840071 14.8377435, 120.7841453 14.8376905)"
305212618,Paombong Provincial Road,secondary,False,True,7.012,,,"LINESTRING (120.7876182 14.8364173, 120.7876697 14.836456)"
158543154,Paombong Provincial Road,secondary,True,False,372.3430000000001,,,"LINESTRING (120.7876182 14.8364173, 120.7875488 14.8364237, 120.7871908 14.8364894, 120.7869526 14.8365459, 120.7864403 14.8367547, 120.7858567 14.8371944, 120.7852044 14.8378582, 120.7849907 14.838065, 120.7848611 14.8381864, 120.7848072 14.8382091)"
51821449,Paombong Provincial Road,secondary,False,False,226.85000000000002,,2,"LINESTRING (120.7900731 14.8373386, 120.7899748 14.8373139, 120.7894816 14.8371732, 120.7892864 14.8371201, 120.7887111 14.8369672, 120.7883711 14.8368769, 120.7883147 14.8368619, 120.7880567 14.8367468)"
51821456,San Jose,tertiary,False,False,141.697,,2,"LINESTRING (120.7900731 14.8373386, 120.7902293 14.8367367, 120.7903178 14.8363349, 120.7903375 14.8360927)"
301877088,San Jose,tertiary,False,False,29.77,,2,"LINESTRING (120.7895145 14.8322927, 120.7894233 14.8320399)"
301877088,San Jose,tertiary,False,True,143.43699999999998,,2,"LINESTRING (120.7895145 14.8322927, 120.7899195 14.8334141, 120.7899521 14.8335113)"
961811164,,residential,False,False,46.754999999999995,,,"LINESTRING (120.7895145 14.8322927, 120.789772 14.8322112, 120.7897921 14.8322112, 120.7898176 14.8322164, 120.7898377 14.832219, 120.7899329 14.8321983)"
301877088,San Jose,tertiary,False,True,29.77,,2,"LINESTRING (120.7894233 14.8320399, 120.7895145 14.8322927)"
51821459,San Pedro,residential,False,False,97.705,,,"LINESTRING (120.7869439 14.8333699, 120.7878528 14.8333586)"
"[965857472, 964670458]",San Roque,residential,False,True,272.825,,,"LINESTRING (120.7869439 14.8333699, 120.7868531 14.8341092, 120.7867716 14.8347151, 120.7867069 14.8351891, 120.7866401 14.8358057)"
51821459,San Pedro,residential,False,True,97.705,,,"LINESTRING (120.7878528 14.8333586, 120.7869439 14.8333699)"
961809558,,residential,False,False,45.818,,,"LINESTRING (120.7878528 14.8333586, 120.7878073 14.8329489)"
"[51821459, 965551116, 965551117]",San Pedro,residential,False,False,126.939,yes,,"LINESTRING (120.7878528 14.8333586, 120.788101 14.8333456, 120.7884194 14.8333203, 120.7884522 14.8333189, 120.7890316 14.8332919)"
"[51821449, 305212618, 305212619]",Paombong Provincial Road,secondary,False,False,52.735,yes,2,"LINESTRING (120.7880567 14.8367468, 120.78792 14.8366561, 120.7878356 14.8365893, 120.7876697 14.836456)"
51821449,Paombong Provincial Road,secondary,False,True,226.85,,2,"LINESTRING (120.7880567 14.8367468, 120.7883147 14.8368619, 120.7883711 14.8368769, 120.7887111 14.8369672, 120.7892864 14.8371201, 120.7894816 14.8371732, 120.7899748 14.8373139, 120.7900731 14.8373386)"
301877089,Santo Rosario,unclassified,False,False,193.37900000000002,,,"LINESTRING (120.7880567 14.8367468, 120.7878082 14.8368775, 120.7873674 14.837087, 120.7871771 14.8371806, 120.7866844 14.8374229, 120.7864983 14.837542, 120.7864705 14.8375633)"
301877090,San Vicente,residential,False,False,296.954,,,"LINESTRING (120.7880567 14.8367468, 120.7884865 14.836393, 120.7892645 14.8358171, 120.7894683 14.8356404, 120.7896296 14.8355123, 120.7899115 14.8353377, 120.7899385 14.8353302, 120.7900027 14.8353125, 120.7902968 14.8352306)"
158617632,Kapitangan Longos Road,unclassified,False,True,11.329,,,"LINESTRING (120.7848156 14.8393037, 120.7847752 14.8393978)"
302241050,Tabon,residential,False,True,48.473,,,"LINESTRING (120.7848156 14.8393037, 120.7845154 14.8389784)"
