osmid,lanes,name,highway,maxspeed,width,oneway,reversed,length,geometry,ref,bridge
52056798,2,Kapitan Ponso Street,tertiary,30,6.1,False,True,101.816,"LINESTRING (121.0075599 13.7901947, 121.0069929 13.7900951, 121.0066308 13.7900393)",,
952548364,2,Kapitan Ponso Street,primary,40,7,True,False,67.59,"LINESTRING (121.0075599 13.7901947, 121.0079444 13.7902793, 121.0081709 13.7903265)",436,
52056805,2,Binay Street,tertiary,40,5.2,True,False,44.829,"LINESTRING (121.0088088 13.7904686, 121.0087348 13.7908653)",,
52867233,2,Kapitan Ponso Street,primary,40,6.1,True,False,80.713,"LINESTRING (121.0088088 13.7904686, 121.0095345 13.7906423)",436,
53264475,,Binay Street,residential,,,False,False,79.501,"LINESTRING (121.0088088 13.7904686, 121.0090443 13.7897912)",,
52089356,2,Buendia Street,primary,30,6,True,False,50.689,"LINESTRING (121.0101903 13.7907087, 121.0101615 13.7911637)",,
156906937,2,F. Mangobos Street,primary,30,,True,False,50.907,"LINESTRING (121.0084377 13.7934148, 121.0079663 13.7934185)",,
952548341,2,Maharlika Avenue,secondary,40,,False,True,100.066,"LINESTRING (121.0084377 13.7934148, 121.0084314 13.7938852, 121.0084534 13.7941625, 121.0084689 13.7943131)",,
685154561,2,J.P. Rizal Street,primary,40,6.1,True,False,68.281,"LINESTRING (121.0069802 13.7933137, 121.007074 13.7932558, 121.0071109 13.793225, 121.0071295 13.7931836, 121.0071511 13.7931142, 121.0071614 13.7930476, 121.0071836 13.7927746)",436,
755800378,4,F. Mangobos Street,primary,40,11,False,False,41.474000000000004,"LINESTRING (121.0069802 13.7933137, 121.006899 13.793335, 121.0067202 13.7933696, 121.0066058 13.7933962)",436,
436036368,2,P. Muñoz Street,residential,30,6.1,False,False,56.316,"LINESTRING (121.0071836 13.7927746, 121.0066743 13.7926657)",,
436036368,2,P. Muñoz Street,residential,30,6.1,False,True,87.815,"LINESTRING (121.0071836 13.7927746, 121.0079831 13.7929189)",,
685154561,2,J.P. Rizal Street,primary,40,6.1,True,False,71.394,"LINESTRING (121.0071836 13.7927746, 121.0072414 13.792135)",436,
52056805,2,Binay Street,tertiary,40,5.2,True,False,47.882,"LINESTRING (121.0084572 13.7929846, 121.0084377 13.7934148)",,
436036368,2,P. Muñoz Street,residential,30,6.1,False,False,51.716,"LINESTRING (121.0084572 13.7929846, 121.0079831 13.7929189)",,
952548371,1,P. Muñoz Street,residential,30,3,False,True,76.224,"LINESTRING (121.0084572 13.7929846, 121.008788 13.7930189, 121.0091571 13.7930723)",,
52056795,2,F. Mangobos Street,primary,30,,True,False,74.186,"LINESTRING (121.0091243 13.793437, 121.0084377 13.7934148)",,
51665709,2,La Correa Street,tertiary,30,5.2,False,True,137.862,"LINESTRING (121.0060882 13.7899333, 121.0060085 13.7911707)",,
397035344,,Kapitan Ponso Street,residential,30,,False,False,74.068,"LINESTRING (121.0060882 13.7899333, 121.0054082 13.7898463)",,
884702278,,Kapitan Ponso Street,tertiary,30,,False,False,59.769,"LINESTRING (121.0060882 13.7899333, 121.0066308 13.7900393)",,
